START-OF-LOG: 3.0
CALLSIGN: NC6K
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 334776
NAME: Eric Gruff
LOCATION: SDG
OPERATORS: NC6K
CLUB: SOUTHERN CALIFORNIA CONTEST CLUB
CERTIFICATE: YES
CREATED-BY: Contest LogChecker v3.9 [www.contestlogchecker.com]
SOAPBOX: The contest started out with many poor operators (North
SOAPBOX: America) - stations were calling DX on top of the exchanges
SOAPBOX: and not listening to partial call requests. It go so bad at
SOAPBOX: one point that I almost quit, but then everyone settled
QSO: 28044 CW 2015-11-29 1935 NC6K          599 3      PY2XC         599 11
QSO: 28042 CW 2015-11-29 1936 NC6K          599 3      LV1F          599 13
QSO: 28043 CW 2015-11-29 1937 NC6K          599 3      KP3W          599 08
QSO: 28040 CW 2015-11-29 1939 NC6K          599 3      NP3A          599 08
QSO: 28038 CW 2015-11-29 1939 NC6K          599 3      PZ5W          599 09
QSO: 28036 CW 2015-11-29 1940 NC6K          599 3      VE6LB         599 04
QSO: 28030 CW 2015-11-29 1942 NC6K          599 3      PY2AXH        599 11
QSO: 28021 CW 2015-11-29 1944 NC6K          599 3      LT7H          599 13
QSO: 28020 CW 2015-11-29 1947 NC6K          599 3      PY4YY         599 11
QSO: 28015 CW 2015-11-29 1948 NC6K          599 3      VC7O          599 03
QSO: 28014 CW 2015-11-29 1948 NC6K          599 3      5J1E          599 09
QSO: 28010 CW 2015-11-29 1948 NC6K          599 3      VE6SV         599 04
QSO: 28006 CW 2015-11-29 1950 NC6K          599 3      PR4C          599 11
QSO: 28003 CW 2015-11-29 1950 NC6K          599 3      P40C          599 09
QSO: 28002 CW 2015-11-29 1951 NC6K          599 3      LW3DG         599 13
QSO: 28009 CW 2015-11-29 1952 NC6K          599 3      PJ4A          599 09
QSO: 28011 CW 2015-11-29 1953 NC6K          599 3      VE6BF         599 04
QSO: 28011 CW 2015-11-29 1956 NC6K          599 3      N2QT          599 05
QSO: 14026 CW 2015-11-29 2001 NC6K          599 3      HS0ZAR        599 26
QSO: 14026 CW 2015-11-29 2002 NC6K          599 3      VY2ZM         599 05
QSO: 14022 CW 2015-11-29 2004 NC6K          599 3      XE1EE         599 06
QSO: 14020 CW 2015-11-29 2006 NC6K          599 3      VA2WA         599 05
QSO: 14019 CW 2015-11-29 2006 NC6K          599 3      CJ3A          599 04
QSO: 14013 CW 2015-11-29 2008 NC6K          599 3      VE9AA         599 05
QSO: 14009 CW 2015-11-29 2010 NC6K          599 3      KP2M          599 08
QSO: 14006 CW 2015-11-29 2012 NC6K          599 3      VE3JM         599 04
QSO: 14002 CW 2015-11-29 2013 NC6K          599 3      VE7SV         599 03
QSO: 14004 CW 2015-11-29 2243 NC6K          599 3      CO8ZZ         599 08
QSO: 14008 CW 2015-11-29 2244 NC6K          599 3      VE6EX         599 04
QSO: 14011 CW 2015-11-29 2245 NC6K          599 3      YN2CC         599 07
QSO: 14014 CW 2015-11-29 2247 NC6K          599 3      P40L          599 09
QSO: 14016 CW 2015-11-29 2248 NC6K          599 3      XE1MM         599 06
QSO: 14019 CW 2015-11-29 2249 NC6K          599 3      VA2EW         599 05
QSO: 14022 CW 2015-11-29 2250 NC6K          599 3      PJ2T          599 09
QSO: 14025 CW 2015-11-29 2252 NC6K          599 3      YW4D          599 09
QSO: 14027 CW 2015-11-29 2254 NC6K          599 3      CX4AT         599 13
QSO: 14027 CW 2015-11-29 2255 NC6K          599 3      VE6JY         599 04
QSO: 14029 CW 2015-11-29 2256 NC6K          599 3      JN2AMD        599 25
QSO: 14031 CW 2015-11-29 2258 NC6K          599 3      B4T           599 24
QSO: 14034 CW 2015-11-29 2259 NC6K          599 3      CE2MVF        599 12
QSO: 14035 CW 2015-11-29 2259 NC6K          599 3      JA1WWO        599 25
QSO: 14037 CW 2015-11-29 2300 NC6K          599 3      P40W          599 09
QSO: 14037 CW 2015-11-29 2301 NC6K          599 3      PP5AX         599 11
QSO: 14038 CW 2015-11-29 2302 NC6K          599 3      ES9C          599 15
QSO: 14039 CW 2015-11-29 2303 NC6K          599 3      PJ4A          599 09
QSO: 14042 CW 2015-11-29 2307 NC6K          599 3      PY1KR         599 11
QSO: 14043 CW 2015-11-29 2307 NC6K          599 3      PR7AA         599 11
QSO: 14043 CW 2015-11-29 2308 NC6K          599 3      EA8CUU        599 33
QSO: 14049 CW 2015-11-29 2311 NC6K          599 3      VA7ST         599 03
QSO: 14051 CW 2015-11-29 2312 NC6K          599 3      JA9APS        599 25
QSO: 14054 CW 2015-11-29 2313 NC6K          599 3      VE2IM         599 02
QSO: 28017 CW 2015-11-29 2315 NC6K          599 3      PY1AX         599 11
QSO: 28017 CW 2015-11-29 2315 NC6K          599 3      PP5UP         599 11
QSO: 28019 CW 2015-11-29 2317 NC6K          599 3      LU7HN         599 13
QSO: 28028 CW 2015-11-29 2317 NC6K          599 3      JN2AMD        599 25
QSO: 28030 CW 2015-11-29 2318 NC6K          599 3      UA0ZAM        599 19
QSO: 28035 CW 2015-11-29 2319 NC6K          599 3      PU1TMU        599 11
QSO: 28037 CW 2015-11-29 2320 NC6K          599 3      LU3HIP        599 13
QSO: 28013 CW 2015-11-29 2322 NC6K          599 3      W3LPL         599 05
QSO: 28009 CW 2015-11-29 2323 NC6K          599 3      JA3YBK        599 25
QSO: 21060 CW 2015-11-29 2325 NC6K          599 3      JA7ZFN        599 25
QSO: 21060 CW 2015-11-29 2326 NC6K          599 3      BD7OB         599 24
QSO: 21061 CW 2015-11-29 2327 NC6K          599 3      JA5DQH        599 25
QSO: 21062 CW 2015-11-29 2327 NC6K          599 3      KH6Y          599 31
QSO: 21063 CW 2015-11-29 2329 NC6K          599 3      JF2VAX        599 25
QSO: 21064 CW 2015-11-29 2330 NC6K          599 3      JA6GCE        599 25
QSO: 21065 CW 2015-11-29 2330 NC6K          599 3      JS1OYN        599 25
QSO: 21065 CW 2015-11-29 2331 NC6K          599 3      JH8PNE/1      599 25
QSO: 21066 CW 2015-11-29 2331 NC6K          599 3      JH4PUL/3      599 25
QSO: 21068 CW 2015-11-29 2332 NC6K          599 3      JR3EOI        599 25
QSO: 21068 CW 2015-11-29 2333 NC6K          599 3      JN1THL        599 25
QSO: 21068 CW 2015-11-29 2334 NC6K          599 3      VE6BBP        599 04
QSO: 21070 CW 2015-11-29 2334 NC6K          599 3      LV1F          599 13
QSO: 21070 CW 2015-11-29 2335 NC6K          599 3      JA2AXB        599 25
QSO: 21072 CW 2015-11-29 2336 NC6K          599 3      JA3YBK        599 25
QSO: 21075 CW 2015-11-29 2337 NC6K          599 3      7K4XNN        599 25
QSO: 21079 CW 2015-11-29 2338 NC6K          599 3      JH8SLS        599 25
QSO: 21081 CW 2015-11-29 2339 NC6K          599 3      JR5YCE        599 25
QSO: 21082 CW 2015-11-29 2340 NC6K          599 3      PY5ZHP        599 11
QSO: 21084 CW 2015-11-29 2341 NC6K          599 3      JF1SEK        599 25
QSO: 21006 CW 2015-11-29 2342 NC6K          599 3      RM0F          599 19
QSO: 21008 CW 2015-11-29 2343 NC6K          599 3      SM2M          599 14
QSO: 21008 CW 2015-11-29 2343 NC6K          599 3      B4T           599 24
QSO: 21010 CW 2015-11-29 2344 NC6K          599 3      BY4AE         599 24
QSO: 21012 CW 2015-11-29 2345 NC6K          599 3      BY8DX         599 24
QSO: 21013 CW 2015-11-29 2346 NC6K          599 3      JH1GBZ        599 25
QSO: 21014 CW 2015-11-29 2346 NC6K          599 3      JQ2IQW        599 25
QSO: 21015 CW 2015-11-29 2347 NC6K          599 3      RU0LL         599 19
QSO: 21020 CW 2015-11-29 2348 NC6K          599 3      DS4EOI        599 25
QSO: 21022 CW 2015-11-29 2349 NC6K          599 3      JE1LFX        599 25
QSO: 21026 CW 2015-11-29 2350 NC6K          599 3      JH3CUL        599 25
QSO: 21032 CW 2015-11-29 2352 NC6K          599 3      AH0K          599 27
QSO: 21036 CW 2015-11-29 2353 NC6K          599 3      YE2A          599 28
QSO: 21037 CW 2015-11-29 2354 NC6K          599 3      CE3KHZ        599 12
QSO: 21038 CW 2015-11-29 2354 NC6K          599 3      8N3KCJ/3      599 25
QSO: 21038 CW 2015-11-29 2355 NC6K          599 3      JE1CKA        599 25
QSO: 21041 CW 2015-11-29 2356 NC6K          599 3      7J1YAJ        599 25
QSO: 21045 CW 2015-11-29 2357 NC6K          599 3      JR3NZC        599 25
QSO: 21048 CW 2015-11-29 2357 NC6K          599 3      AH2R          599 27
QSO: 21054 CW 2015-11-29 2358 NC6K          599 3      JA6BZI        599 25
QSO: 21055 CW 2015-11-29 2359 NC6K          599 3      7K4QOK        599 25
END-OF-LOG:
