START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: FD CW
CALLSIGN: UA4C
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: UA4C
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for FD CW DARC/Fieldday/CW/2017.
QSO: 14000 CW 2017-06-03 1502 UA4C          599 DL0IL/P       599 003
QSO: 21000 CW 2017-06-04 0628 UA4C          599 0870 US3EW         599 0180
QSO: 21000 CW 2017-06-04 0633 UA4C          599 877 DL0LB/P       599 256
QSO: 21029 CW 2017-06-04 0633 UA4C          599 0876 G4IRN/P       599 0617
QSO: 21013 CW 2017-06-04 0640 UA4C          599 0881 G3RCV/P       599 0727
QSO: 21032 CW 2017-06-04 0642 UA4C          599 882 DK0MM/P       599 0682
QSO: 28000 CW 2017-06-04 0644 UA4C          599 885 DJ9SN         599 156
QSO: 28018 CW 2017-06-04 0646 UA4C          599 0887 9A1AA         599 0907
QSO: 28023 CW 2017-06-04 0653 UA4C          599 0893 DL0HN/P       599 0772
QSO: 28027 CW 2017-06-04 0653 UA4C          599 894 DL0LA/P       599 0899
QSO: 28022 CW 2017-06-04 0657 UA4C          599 897 DR7B/P        599 1015
QSO: 14016 CW 2017-06-04 0703 UA4C          599 901 S57X          599 231
QSO: 14034 CW 2017-06-04 0710 UA4C          599 908 HA5N/P        599 489
QSO: 28010 CW 2017-06-04 0712 UA4C          599 910 DP6M/P        599 0837
QSO: 28019 CW 2017-06-04 0714 UA4C          599 0912 S50BCC/P      599 1196
QSO: 28000 CW 2017-06-04 0715 UA4C          599 913 EU1WW/P       599 482
QSO: 28012 CW 2017-06-04 0719 UA4C          599 0915 DL0FU/P       599 0834
QSO: 21030 CW 2017-06-04 0724 UA4C          599 0917 9A1AA         599 0945
QSO: 21027 CW 2017-06-04 0731 UA4C          599 923 DL1HBT/P      599 0723
QSO: 21032 CW 2017-06-04 0733 UA4C          599 926 DM5N/P        599 729
QSO: 21036 CW 2017-06-04 0733 UA4C          599 925 DL0LA/P       599 0928
QSO: 21022 CW 2017-06-04 0735 UA4C          599 0928 G3LET/P       599 0514
QSO: 21022 CW 2017-06-04 0737 UA4C          599 0930 G5XV/P        599 0555
QSO: 21000 CW 2017-06-04 0738 UA4C          599 931 DL0TH/P       599 229
QSO: 21022 CW 2017-06-04 0739 UA4C          599 933 DF0VK/P       599 0681
QSO: 21022 CW 2017-06-04 0739 UA4C          599 932 DL0CS/P       599 0948
QSO: 21000 CW 2017-06-04 0741 UA4C          599 934 EA2BD         599 150
QSO: 21000 CW 2017-06-04 0743 UA4C          599 937 DL0MW/P       599 784
QSO: 21016 CW 2017-06-04 0743 UA4C          599 936 DK0MN/P       599 0830
QSO: 21020 CW 2017-06-04 0744 UA4C          599 0938 DL0FU/P       599 0852
QSO: 28012 CW 2017-06-04 0746 UA4C          599 0940 SN5T/P        599 0805
QSO: 28000 CW 2017-06-04 0751 UA4C          599 943 DL0IL/P       599 785
QSO: 14000 CW 2017-06-04 0800 UA4C          599 951 DL0JV/P       599 548
QSO: 21017 CW 2017-06-04 0805 UA4C          599 0953 GW2OP/P       599 0765
QSO: 21010 CW 2017-06-04 0806 UA4C          599 954 DP6M/P        599 0874
QSO: 21012 CW 2017-06-04 0808 UA4C          599 956 DR7B/P        599 1072
QSO: 21000 CW 2017-06-04 0810 UA4C          599 958 DA3T/P        599 334
QSO: 21016 CW 2017-06-04 0811 UA4C          599 959 R1CA/P        599 0695
QSO: 21023 CW 2017-06-04 0812 UA4C          599 960 OM7LW         599 0396
QSO: 14000 CW 2017-06-04 0817 UA4C          599 963 CT1JGA/P      599 015
QSO: 14000 CW 2017-06-04 0820 UA4C          599 0965 US3EW         599 0231
QSO: 14017 CW 2017-06-04 0820 UA4C          599 0964 F5IYJ/P       599 0124
QSO: 14017 CW 2017-06-04 0821 UA4C          599 966 PA0MIR        599 056
QSO: 28019 CW 2017-06-04 0827 UA4C          599 0972 ON7AR         599 0177
QSO: 28034 CW 2017-06-04 0828 UA4C          599 0973 LZ7M/P        599 1116
QSO: 28026 CW 2017-06-04 0840 UA4C          599 0977 DK8R/P        599 0471
QSO: 28000 CW 2017-06-04 0843 UA4C          599 979 SV5/DL3DRN    599 280
QSO: 21000 CW 2017-06-04 0849 UA4C          599 983 EU1WW/P       599 571
QSO: 21000 CW 2017-06-04 0852 UA4C          599 986 CT1JGA/P      599 050
QSO: 21000 CW 2017-06-04 0853 UA4C          599 0987 DM4G/P        599 0562
QSO: 21023 CW 2017-06-04 0855 UA4C          599 0990 G3WRR/P       599 0653
QSO: 21023 CW 2017-06-04 0857 UA4C          599 0991 G2DX/P        599 0136
QSO: 21023 CW 2017-06-04 0857 UA4C          599 0992 G9F           599 0243
QSO: 21022 CW 2017-06-04 0858 UA4C          599 0994 DL4FCH        599 0102
QSO: 21000 CW 2017-06-04 0900 UA4C          599 997 DR3X/P        599 801
QSO: 21022 CW 2017-06-04 0903 UA4C          599 1000 DA3X/P        599 0700
QSO: 21000 CW 2017-06-04 0906 UA4C          599 1001 DL0C/P        599 575
QSO: 21026 CW 2017-06-04 0906 UA4C          599 1001 SN5T/P        599 0876
QSO: 21021 CW 2017-06-04 0908 UA4C          599 1004 G3TBK/P       599 1046
QSO: 21015 CW 2017-06-04 0910 UA4C          599 1006 LZ6C          599 0999
QSO: 21010 CW 2017-06-04 0911 UA4C          599 1007 MM2N/P        599 0798
QSO: 21018 CW 2017-06-04 0916 UA4C          599 1009 GM2MP/P       599 0988
QSO: 21000 CW 2017-06-04 0930 UA4C          599 0996 G3LHJ         599 0131
QSO: 28000 CW 2017-06-04 0932 UA4C          599 1021 F6KUF/P       599 0578
QSO: 21035 CW 2017-06-04 0934 UA4C          599 1023 DK8R/P        599 0514
QSO: 21009 CW 2017-06-04 0936 UA4C          599 1024 G6MC/P        599 0919
QSO: 21000 CW 2017-06-04 0938 UA4C          599 1026 DF1PY/P       599 240
QSO: 21000 CW 2017-06-04 0943 UA4C          599 1029 DL0HIL/P      599 525
QSO: 21000 CW 2017-06-04 0948 UA4C          599 1034 DK1LC         599 029
QSO: 21008 CW 2017-06-04 0950 UA4C          599 1036 G0FBB/P       599 0637
QSO: 21008 CW 2017-06-04 0952 UA4C          599 1038 G4FNL/P       599 0949
QSO: 21024 CW 2017-06-04 0954 UA4C          599 1039 5Z4/DL2RMC/P  599 0590
QSO: 21018 CW 2017-06-04 0956 UA4C          599 1040 M3W/P         599 0846
QSO: 21022 CW 2017-06-04 0958 UA4C          599 1044 EA7KB         599 0332
QSO: 21030 CW 2017-06-04 1004 UA4C          599 1050 IK2SND        599 0078
QSO: 21029 CW 2017-06-04 1005 UA4C          599 1049 DL0MZ/P       599 0773
QSO: 28022 CW 2017-06-04 1015 UA4C          599 1054 G3UES/P       599 0687
QSO: 28017 CW 2017-06-04 1016 UA4C          599 0010 S58K          599 0461
QSO: 14000 CW 2017-06-04 1020 UA4C          599 1058 S55N          599 100
QSO: 14000 CW 2017-06-04 1023 UA4C          599 1059 DL0TH/P       599 277
QSO: 14000 CW 2017-06-04 1026 UA4C          599 1061 VR2ZQZ/P      599 004
QSO: 14034 CW 2017-06-04 1031 UA4C          599 1063 ON7AR         599 0229
QSO: 21023 CW 2017-06-04 1038 UA4C          599 1066 GI3XRQ/P      599 0706
QSO: 21021 CW 2017-06-04 1040 UA4C          599 1067 G4EKT/P       599 0648
QSO: 21013 CW 2017-06-04 1042 UA4C          599 1069 DL0HN/P       599 0937
QSO: 21016 CW 2017-06-04 1043 UA4C          599 1070 S58K          599 0485
QSO: 14017 CW 2017-06-04 1050 UA4C          599 1072 G4WSM/P       599 0713
QSO: 14037 CW 2017-06-04 1052 UA4C          599 1074 IK2SND        599 0134
QSO: 14000 CW 2017-06-04 1059 UA4C          599 1081 SP2BLC        599 099
QSO: 14039 CW 2017-06-04 1102 UA4C          599 1083 DL1YCF        599 152
QSO: 14018 CW 2017-06-04 1105 UA4C          599 1085 G4ALE/P       599 0870
QSO: 14019 CW 2017-06-04 1106 UA4C          599 1086 G4WSM/P       599 0725
QSO: 14019 CW 2017-06-04 1106 UA4C          599 1086 OF1SIC        599 83
QSO: 14036 CW 2017-06-04 1108 UA4C          599 1088 OM7LW         599 0528
QSO: 14017 CW 2017-06-04 1113 UA4C          599 0109 S58K          599 0516
QSO: 14000 CW 2017-06-04 1140 UA4C          599 1111 DK1LC         599 044
QSO: 14018 CW 2017-06-04 1142 UA4C          599 1113 SD6M          599 044
QSO: 14000 CW 2017-06-04 1148 UA4C          599 1117 DR3X/P        599 919
END-OF-LOG:
