START-OF-LOG:  V2.0
CREATED-BY:    SD V12.06 and SDCHECK V12.06
CONTEST:       CQ-WW-CW
CALLSIGN:      M0OIC
CATEGORY:      SINGLE-OP ALL LOW
CLAIMED-SCORE: 54684
NAME:          Bryan A Downes
OPERATORS:     M0OIC
SOAPBOX:       Conditions were much better than expected and working
SOAPBOX:       alone set myself a slow target of 200 QSOs was happy to
SOAPBOX:       achieve that comfortably and get a few new DXCC and
QSO: 14025 CW 2005-11-27 1036 M0OIC         599 14     SN5N          599 15                    
QSO: 14028 CW 2005-11-27 1039 M0OIC         599 14     SK6M          599 14                    
QSO: 14032 CW 2005-11-27 1043 M0OIC         599 14     ES5JR         599 15                    
QSO: 14034 CW 2005-11-27 1044 M0OIC         599 14     YU7LS         599 15                    
QSO: 14048 CW 2005-11-27 1053 M0OIC         599 14     OM4A          599 15                    
QSO: 14052 CW 2005-11-27 1059 M0OIC         599 14     LY7Z          599 15                    
QSO: 14061 CW 2005-11-27 1105 M0OIC         599 14     OH5B          599 15                    
QSO: 14068 CW 2005-11-27 1111 M0OIC         599 14     SZ1A          599 20                    
QSO: 14080 CW 2005-11-27 1117 M0OIC         599 14     S57DX         599 15                    
QSO: 14082 CW 2005-11-27 1118 M0OIC         599 14     RW4FO         599 16                    
QSO: 14088 CW 2005-11-27 1121 M0OIC         599 14     HC8N          599 10                    
QSO: 14089 CW 2005-11-27 1124 M0OIC         599 14     RT9W          599 16                    
QSO: 14090 CW 2005-11-27 1126 M0OIC         599 14     6Y3R          599 08                    
QSO: 14093 CW 2005-11-27 1131 M0OIC         599 14     YL5W          599 15                    
QSO: 14098 CW 2005-11-27 1141 M0OIC         599 14     ZY7C          599 11                    
QSO: 21043 CW 2005-11-27 1144 M0OIC         599 14     RX4HZ         599 16                    
QSO: 21032 CW 2005-11-27 1145 M0OIC         599 14     5B/AJ20       599 20                    
QSO: 21007 CW 2005-11-27 1148 M0OIC         599 14     LT1F          599 13                    
QSO:  7038 CW 2005-11-27 1153 M0OIC         599 14     EI7M          599 14                    
QSO:  7035 CW 2005-11-27 1204 M0OIC         599 14     PA0BWL        599 14                    
QSO:  7044 CW 2005-11-27 1206 M0OIC         599 14     LX6T          599 14                    
QSO: 14098 CW 2005-11-27 1208 M0OIC         599 14     N2NT          599 05                    
QSO: 14086 CW 2005-11-27 1216 M0OIC         599 14     II1H          599 15                    
QSO: 14086 CW 2005-11-27 1217 M0OIC         599 14     SU8BHI        599 34                    
QSO: 14082 CW 2005-11-27 1222 M0OIC         599 14     EU8RZ         599 16                    
QSO: 14079 CW 2005-11-27 1225 M0OIC         599 14     K3WW          599 05                    
QSO: 14078 CW 2005-11-27 1226 M0OIC         599 14     RW2F          599 15                    
QSO: 14077 CW 2005-11-27 1230 M0OIC         599 14     KQ3F          599 05                    
QSO: 14077 CW 2005-11-27 1232 M0OIC         599 14     OE3BCA        599 15                    
QSO: 14076 CW 2005-11-27 1235 M0OIC         599 14     NN3Q          599 05                    
QSO: 14075 CW 2005-11-27 1236 M0OIC         599 14     CT1DJE        599 14                    
QSO: 14073 CW 2005-11-27 1238 M0OIC         599 14     4X0G          599 20                    
QSO: 14067 CW 2005-11-27 1242 M0OIC         599 14     S53EO         599 15                    
QSO: 14066 CW 2005-11-27 1246 M0OIC         599 14     W3UM          599 05                    
QSO: 14065 CW 2005-11-27 1249 M0OIC         599 14     WP2Z          599 08                    
QSO: 14061 CW 2005-11-27 1259 M0OIC         599 14     OH6OS         599 15                    
QSO: 14059 CW 2005-11-27 1302 M0OIC         599 14     A45XR         599 21                    
QSO: 14042 CW 2005-11-27 1316 M0OIC         599 14     W2UP          599 05                    
QSO: 14020 CW 2005-11-27 1351 M0OIC         599 14     W5MX          599 04                    
QSO: 21031 CW 2005-11-27 1420 M0OIC         599 14     9G5GJ         599 35                    
QSO: 21067 CW 2005-11-27 1425 M0OIC         599 14     V26K          599 08                    
QSO: 21096 CW 2005-11-27 1444 M0OIC         599 14     AY8A          599 13                    
QSO: 14009 CW 2005-11-27 1451 M0OIC         599 14     W8ZA          599 04                    
QSO: 14012 CW 2005-11-27 1453 M0OIC         599 14     7X0RY         599 33                    
QSO: 14026 CW 2005-11-27 1502 M0OIC         599 14     K9OM          599 04                    
QSO: 14049 CW 2005-11-27 1511 M0OIC         599 14     FP/K8DD       599 05                    
QSO: 14096 CW 2005-11-27 1537 M0OIC         599 14     AA1ON         599 05                    
QSO: 14098 CW 2005-11-27 1538 M0OIC         599 14     J43F          599 20                    
QSO: 14099 CW 2005-11-27 1539 M0OIC         599 14     IS0IGV        599 15                    
QSO: 14107 CW 2005-11-27 1542 M0OIC         599 14     9H3MR         599 15                    
QSO: 14110 CW 2005-11-27 1543 M0OIC         599 14     N4MO          599 05                    
QSO: 14134 CW 2005-11-27 1550 M0OIC         599 14     K1HT          599 05                    
QSO: 21090 CW 2005-11-27 1552 M0OIC         599 14     K4MA          599 05                    
QSO: 14129 CW 2005-11-27 1608 M0OIC         599 14     AA4V          599 05                    
QSO: 14113 CW 2005-11-27 1609 M0OIC         599 14     AA1K          599 05                    
QSO: 14083 CW 2005-11-27 1614 M0OIC         599 14     VE3RM         599 04                    
QSO: 14058 CW 2005-11-27 1616 M0OIC         599 14     VO1AU         599 05                    
QSO: 14056 CW 2005-11-27 1619 M0OIC         599 14     VC3O          599 04                    
QSO: 14054 CW 2005-11-27 1620 M0OIC         599 14     WK4Y          599 05                    
QSO:  7056 CW 2005-11-27 1627 M0OIC         599 14     OH5Z          599 15                    
QSO: 14004 CW 2005-11-27 1633 M0OIC         599 14     W2RE          599 05                    
QSO: 14024 CW 2005-11-27 1640 M0OIC         599 14     NQ4I          599 05                    
QSO: 14027 CW 2005-11-27 1642 M0OIC         599 14     P40L          599 09                    
QSO: 14065 CW 2005-11-27 1655 M0OIC         599 14     W3BGN         599 05                    
QSO: 14068 CW 2005-11-27 1658 M0OIC         599 14     K2LE          599 05                    
QSO: 14084 CW 2005-11-27 1701 M0OIC         599 14     K1KI          599 05                    
END-OF-LOG: 
