START-OF-LOG: 2.0
ARRL-SECTION: SV  
CALLSIGN: KI6IV
CATEGORY: SINGLE-OP-ASSISTED ALL HIGH CW
CLAIMED-SCORE: 38734
CLUB: Northern California Contest Club
CONTEST: CQ-WW-CW
CREATED-BY: WriteLog V10.55D
NAME: Bob Moore
OPERATORS: KI6IV
SOAPBOX: I was mainly active on Sat for just a few hours and 
SOAPBOX:  Sat evening until it became futile.  15m wqs my bread
QSO:  7022 CW 2005-11-27 0118 KI6IV         599      3 P40L          599      9 
QSO:  7068 CW 2005-11-27 0119 KI6IV         599      3 WP2Z          599      8 
QSO:  7037 CW 2005-11-27 0123 KI6IV         599      3 KH7X          599     31 
QSO:  7065 CW 2005-11-27 0131 KI6IV         599      3 PX8C          599     11 
QSO:  7009 CW 2005-11-27 0138 KI6IV         599      3 EA8/OH4NL     599     33 
QSO:  7054 CW 2005-11-27 0140 KI6IV         599      3 HC8N          599     10 
QSO:  7036 CW 2005-11-27 0323 KI6IV         599      3 PW2T          599     11 
QSO:  7023 CW 2005-11-27 0526 KI6IV         599      3 6Y8A          599      8 
QSO:  7013 CW 2005-11-27 0527 KI6IV         599      3 VP9I          599      5 
QSO:  7045 CW 2005-11-27 0528 KI6IV         599      3 P40A          599      9 
QSO:  7024 CW 2005-11-27 0529 KI6IV         599      3 VA3QP         599      4 
QSO:  7023 CW 2005-11-27 0536 KI6IV         599      3 PJ2T          599      9 
QSO:  7043 CW 2005-11-27 0537 KI6IV         599      3 TI5N          599      7 
QSO:  7003 CW 2005-11-27 0538 KI6IV         599      3 JA5BJC        599     25 
QSO: 21017 CW 2005-11-27 1944 KI6IV         599      3 9Y4AA         599      9 
QSO: 21028 CW 2005-11-27 2135 KI6IV         599      3 VP5W          599      8 
QSO: 21033 CW 2005-11-27 2137 KI6IV         599      3 AA4V          599      5 
QSO: 14049 CW 2005-11-27 2152 KI6IV         599      3 C6AWS         599      8 
QSO: 14052 CW 2005-11-27 2157 KI6IV         599      3 P40A          599      9 
QSO: 14031 CW 2005-11-27 2200 KI6IV         599      3 FG5BG         599      8 
QSO: 14056 CW 2005-11-27 2205 KI6IV         599      3 HI9L          599      8 
QSO: 14060 CW 2005-11-27 2207 KI6IV         599      3 HP1/OA4WW     599      7 
QSO: 14086 CW 2005-11-27 2220 KI6IV         599      3 CW5T          599     13 
QSO: 14038 CW 2005-11-27 2222 KI6IV         599      3 KP4KE         599      8 
QSO: 14049 CW 2005-11-27 2225 KI6IV         599      3 6Y3R          599      8 
QSO: 14059 CW 2005-11-27 2234 KI6IV         599      3 TI5A          599      7 
QSO: 14025 CW 2005-11-27 2241 KI6IV         599      3 P40L          599      9 
QSO: 14084 CW 2005-11-27 2309 KI6IV         599      3 PY2NB         599     11 
QSO: 14077 CW 2005-11-27 2312 KI6IV         599      3 JS1OYN        599     25 
QSO: 14059 CW 2005-11-27 2312 KI6IV         599      3 JA1VND        599     25 
QSO: 14067 CW 2005-11-27 2314 KI6IV         599      3 JR5XPG        599     25 
QSO: 14030 CW 2005-11-27 2315 KI6IV         599      3 PJ2T          599      9 
QSO: 14052 CW 2005-11-27 2315 KI6IV         599      3 JE1CKA        599     25 
QSO: 14051 CW 2005-11-27 2316 KI6IV         599      3 JM1LPN        599     25 
QSO: 14050 CW 2005-11-27 2316 KI6IV         599      3 JF2SKV        599     25 
QSO: 14042 CW 2005-11-27 2318 KI6IV         599      3 JA1TMG        599     25 
QSO: 14043 CW 2005-11-27 2318 KI6IV         599      3 KH6/VE7AHA    599     31 
QSO: 14039 CW 2005-11-27 2319 KI6IV         599      3 T88AA         599     27 
QSO: 14058 CW 2005-11-27 2322 KI6IV         599      3 JH6QFJ        599     25 
QSO: 14078 CW 2005-11-27 2324 KI6IV         599      3 JA5BJC        599     25 
QSO: 14076 CW 2005-11-27 2328 KI6IV         599      3 JH1OYN        599     25 
QSO: 14012 CW 2005-11-27 2328 KI6IV         599      3 RW1ZA         599     16 
QSO: 14077 CW 2005-11-27 2333 KI6IV         599      3 YV5KG         599      9 
QSO: 14009 CW 2005-11-27 2334 KI6IV         599      3 AH2R          599     27 
QSO: 14015 CW 2005-11-27 2335 KI6IV         599      3 DX1DBT        599     27 
END-OF-LOG:
