START-OF-LOG: 3.0
CREATED-BY: Win-Test 3.27.1
CONTEST: CQ-WPX-SSB
CALLSIGN: M0RNR
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-STATION: FIXED
CATEGORY-OVERLAY: TB-WIRES
CLAIMED-SCORE: 35453
OPERATORS:
NAME: Brian Pickup
SOAPBOX: A token entry this year as our new baby put pay to any length of time
SOAPBOX: on the radio. Some good openings into Asia and Australiasia on
QSO: 21397 PH 2010-03-28 1722 M0RNR         59  0036   5C2P          59  589    0
QSO: 21303 PH 2010-03-28 1725 M0RNR         59  0037   5D5A          59  5529   0
QSO: 21324 PH 2010-03-28 1726 M0RNR         59  0038   YV5AMH        59  1582   0
QSO: 21366 PH 2010-03-28 1732 M0RNR         59  0039   EA8MT         59  1343   0
QSO: 21428 PH 2010-03-28 1735 M0RNR         59  0040   6W2SC         59  1610   0
QSO: 14141 PH 2010-03-28 1740 M0RNR         59  0041   YU6DX         59  721    0
QSO: 14149 PH 2010-03-28 1741 M0RNR         59  0042   OH4BNP        59  115    0
QSO: 14152 PH 2010-03-28 1741 M0RNR         59  0043   IK4DCX        59  364    0
QSO: 14160 PH 2010-03-28 1742 M0RNR         59  0044   YT7W          59  261    0
QSO: 14164 PH 2010-03-28 1742 M0RNR         59  0045   9A3XV         59  093    0
QSO: 14171 PH 2010-03-28 1742 M0RNR         59  0046   HA8JV         59  2689   0
QSO: 14219 PH 2010-03-28 1744 M0RNR         59  0047   YT0A          59  1975   0
QSO: 14222 PH 2010-03-28 1744 M0RNR         59  0048   UZ5U          59  538    0
QSO: 14224 PH 2010-03-28 1745 M0RNR         59  0049   IF9A          59  1626   0
QSO: 14234 PH 2010-03-28 1745 M0RNR         59  0050   IR9Y          59  1848   0
QSO: 14262 PH 2010-03-28 1748 M0RNR         59  0051   IR4X          59  3695   0
QSO: 14269 PH 2010-03-28 1750 M0RNR         59  0052   EA5BY         59  1139   0
QSO: 14271 PH 2010-03-28 1750 M0RNR         59  0053   UP0L          59  4460   0
QSO: 14274 PH 2010-03-28 1751 M0RNR         59  0054   IW0HLZ        59  521    0
QSO: 14277 PH 2010-03-28 1751 M0RNR         59  0055   S55T          59  2216   0
QSO: 14291 PH 2010-03-28 1753 M0RNR         59  0056   E7DX          59  3768   0
QSO: 14297 PH 2010-03-28 1753 M0RNR         59  0057   OM8A          59  766    0
QSO: 14306 PH 2010-03-28 1754 M0RNR         59  0058   3Z80PZK       59  362    0
QSO: 14316 PH 2010-03-28 1756 M0RNR         59  0059   NE1C          59  1140   0
QSO: 14325 PH 2010-03-28 1757 M0RNR         59  0060   RM3F          59  2989   0
QSO: 14340 PH 2010-03-28 1758 M0RNR         59  0061   OM0M          59  1677   0
QSO: 14333 PH 2010-03-28 2053 M0RNR         59  0062   EH7Z          59  802    0
QSO: 14281 PH 2010-03-28 2057 M0RNR         59  0063   AJ1I          59  2939   0
QSO: 14264 PH 2010-03-28 2059 M0RNR         59  0064   ZY7C          59  2147   0
QSO: 14254 PH 2010-03-28 2105 M0RNR         59  0065   CT1JLZ        59  4146   0
QSO: 14226 PH 2010-03-28 2106 M0RNR         59  0066   NV1N          59  1650   0
QSO: 14216 PH 2010-03-28 2110 M0RNR         59  0067   W5MX          59  2400   0
QSO: 14194 PH 2010-03-28 2114 M0RNR         59  0068   WX3B          59  1776   0
QSO: 14159 PH 2010-03-28 2121 M0RNR         59  0069   KC3R          59  3272   0
QSO: 14157 PH 2010-03-28 2121 M0RNR         59  0070   NX0X          59  2939   0
QSO: 14156 PH 2010-03-28 2122 M0RNR         59  0071   KD4D          59  1834   0
QSO: 14150 PH 2010-03-28 2122 M0RNR         59  0072   K1LZ          59  2561   0
QSO: 14181 PH 2010-03-28 2124 M0RNR         59  0073   KK9A          59  2559   0
QSO:  7193 PH 2010-03-28 2129 M0RNR         59  0074   RK4YJ         59  025    0
QSO:  7195 PH 2010-03-28 2129 M0RNR         59  0075   HG5A          59  2112   0
QSO:  7186 PH 2010-03-28 2131 M0RNR         59  0076   OY6A          59  2191   0
QSO:  7182 PH 2010-03-28 2131 M0RNR         59  0077   S55M          59  976    0
QSO:  7176 PH 2010-03-28 2132 M0RNR         59  0078   SN3X          59  1137   0
QSO:  7169 PH 2010-03-28 2132 M0RNR         59  0079   OM0A          59  629    0
QSO:  7165 PH 2010-03-28 2133 M0RNR         59  0080   RG3K          59  3167   0
QSO:  7153 PH 2010-03-28 2133 M0RNR         59  0081   RL3A          59  1576   0
QSO:  7150 PH 2010-03-28 2134 M0RNR         59  0082   RT4F          59  5491   0
QSO:  7148 PH 2010-03-28 2135 M0RNR         59  0083   WU2X          59  2028   0
QSO:  7132 PH 2010-03-28 2136 M0RNR         59  0084   IR1Y          59  1812   0
QSO:  7128 PH 2010-03-28 2136 M0RNR         59  0085   UU7J          59  1678   0
QSO:  7128 PH 2010-03-28 2138 M0RNR         59  0086   K1LZ          59  1588   0
QSO:  7115 PH 2010-03-28 2139 M0RNR         59  0087   OG7X          59  1292   0
QSO:  3760 PH 2010-03-28 2140 M0RNR         59  0088   OG7X          59  691    0
QSO:  7155 PH 2010-03-28 2152 M0RNR         59  0089   SP5ELA        59  814    0
QSO:  7144 PH 2010-03-28 2159 M0RNR         59  0090   YT0A          59  2209   0
QSO:  7162 PH 2010-03-28 2200 M0RNR         59  0091   K3ZO          59  2502   0
QSO:  7173 PH 2010-03-28 2201 M0RNR         59  0092   OL0W          59  1698   0
QSO:  7179 PH 2010-03-28 2201 M0RNR         59  0093   IO5O          59  3374   0
QSO:  7184 PH 2010-03-28 2203 M0RNR         59  0094   ZC4T          59  2255   0
QSO:  7158 PH 2010-03-28 2210 M0RNR         59  0095   4O3A          59  3645   0
QSO: 14167 PH 2010-03-28 2215 M0RNR         59  0096   KI3VWJ        59  413    0
QSO: 14168 PH 2010-03-28 2216 M0RNR         59  0097   W4MYA         59  328    0
QSO: 14185 PH 2010-03-28 2217 M0RNR         59  0098   NG3R          59  4201   0
QSO: 14343 PH 2010-03-28 2218 M0RNR         59  0099   K4BP          59  930    0
QSO: 14332 PH 2010-03-28 2223 M0RNR         59  0100   AA3B          59  753    0
QSO:  3799 PH 2010-03-28 2224 M0RNR         59  0101   YL3FT         59  986    0
QSO:  3797 PH 2010-03-28 2226 M0RNR         59  0102   UT3SA         59  791    0
QSO:  3793 PH 2010-03-28 2227 M0RNR         59  0103   LY2W          59  519    0
QSO:  3789 PH 2010-03-28 2230 M0RNR         59  0104   LZ9W          59  1115   0
QSO:  3768 PH 2010-03-28 2236 M0RNR         59  0105   EI7M          59  1607   0
QSO:  3766 PH 2010-03-28 2236 M0RNR         59  0106   DR1A          59  1626   0
QSO:  3757 PH 2010-03-28 2237 M0RNR         59  0107   OL3X          59  581    0
QSO:  3740 PH 2010-03-28 2238 M0RNR         59  0108   DL3TD         59  2813   0
QSO:  3735 PH 2010-03-28 2238 M0RNR         59  0109   OL4A          59  1285   0
QSO:  3729 PH 2010-03-28 2240 M0RNR         59  0110   EB8AH         59  976    0
QSO:  3723 PH 2010-03-28 2241 M0RNR         59  0111   DQ8N          59  958    0
QSO:  3720 PH 2010-03-28 2243 M0RNR         59  0112   UZ0U          59  912    0
QSO:  3717 PH 2010-03-28 2243 M0RNR         59  0113   E71A          59  1661   0
QSO:  3708 PH 2010-03-28 2244 M0RNR         59  0114   OM0A          59  731    0
QSO:  3691 PH 2010-03-28 2245 M0RNR         59  0115   7S0X          59  1891   0
QSO:  3678 PH 2010-03-28 2246 M0RNR         59  0116   LX7I          59  3539   0
QSO:  3674 PH 2010-03-28 2247 M0RNR         59  0117   SO9Q          59  3445   0
QSO:  3669 PH 2010-03-28 2248 M0RNR         59  0118   TM57M         59  372    0
QSO:  3665 PH 2010-03-28 2250 M0RNR         59  0119   G5G           59  324    0
QSO:  3639 PH 2010-03-28 2257 M0RNR         59  0120   PA6V          59  1363   0
QSO:  3645 PH 2010-03-28 2258 M0RNR         59  0121   OM5X          59  1056   0
QSO:  3654 PH 2010-03-28 2300 M0RNR         59  0122   HB9CVQ        59  815    0
QSO:  3740 PH 2010-03-28 2303 M0RNR         59  0123   PB6W          59  980    0
QSO:  7169 PH 2010-03-28 2307 M0RNR         59  0124   OK4U          59  2950   0
QSO:  7125 PH 2010-03-28 2314 M0RNR         59  0125   VE3UTT        59  2231   0
QSO:  7096 PH 2010-03-28 2314 M0RNR         59  0126   EU1AZ         59  1671   0
QSO:  7073 PH 2010-03-28 2316 M0RNR         59  0127   OE9MON        59  1012   0
QSO:  7051 PH 2010-03-28 2318 M0RNR         59  0128   VX3OI         59  1751   0
QSO:  7155 PH 2010-03-28 2322 M0RNR         59  0129   LZ9W          59  1755   0
QSO:  7122 PH 2010-03-28 2323 M0RNR         59  0130   4L3A          59  1134   0
END-OF-LOG:
