START-OF-LOG: 3.0
CATEGORY: Portable, multi operator, high power, assisted
CONTEST: FD SSB
SPECIFIC: H10
CALLSIGN: DH1O/P
LOCATION: DX
CLAIMED-SCORE: 182280
CREATED-BY: HAM FIELDDAY VERSION 2021-2.0, modified by DXHF upload.
CLUB: DARC
OPERATORS: DL3KF, DB4AD, DB1BB, DC5LY, DL1AAA, DL4BS, DL8AAI, DL5AAR, DL1AX, DG5IU
QSO: 1800  PH  2021-09-04 2250 DH1O/P 59  314               DL0EU/P        59  089
QSO: 1800  PH  2021-09-04 2250 DH1O/P 59  315               DF0PU/P        59  116
QSO: 1800  PH  2021-09-04 2250 DH1O/P 59  316               DL0MZ/P        59  460
QSO: 1800  PH  2021-09-04 2251 DH1O/P 59  317               DL3E/P         59  331
QSO: 1800  PH  2021-09-04 2251 DH1O/P 59  318               DL5L/P         59  338
QSO: 1800  PH  2021-09-04 2251 DH1O/P 59  319               DL6RBH         59  067
QSO: 1800  PH  2021-09-04 2252 DH1O/P 59  320               DL5SDN         59  112
QSO: 1800  PH  2021-09-04 2252 DH1O/P 59  321               DL0FA/P        59  223
QSO: 1800  PH  2021-09-04 2252 DH1O/P 59  322               DP4M/P         59  265
QSO: 1800  PH  2021-09-04 2253 DH1O/P 59  323               DJ6OL          59  087
QSO: 1800  PH  2021-09-04 2255 DH1O/P 59  324               ON6WL/P        59  481
QSO: 1800  PH  2021-09-04 2255 DH1O/P 59  325               DF0FY          59  109
QSO: 1800  PH  2021-09-04 2256 DH1O/P 59  326               ON4MLB/P       59  135
QSO: 1800  PH  2021-09-04 2257 DH1O/P 59  327               DL8ULF         59  105
QSO: 1800  PH  2021-09-04 2257 DH1O/P 59  328               DJ3ZF          59  051
QSO: 1800  PH  2021-09-04 2258 DH1O/P 59  329               ON6ZY/P        59  144
QSO: 1800  PH  2021-09-04 2258 DH1O/P 59  330               DM3O/P         59  171
QSO: 1800  PH  2021-09-04 2259 DH1O/P 59  331               HB9ZG/P        59  215
QSO: 1800  PH  2021-09-04 2259 DH1O/P 59  332               DF0A/P         59  187
QSO: 1800  PH  2021-09-04 2300 DH1O/P 59  334               DP4B/P         59  254
QSO: 1800  PH  2021-09-04 2300 DH1O/P 59  333               ON4TWS/P       59  234
QSO: 1800  PH  2021-09-04 2301 DH1O/P 59  335               DK0B/P         59  411
QSO: 1800  PH  2021-09-04 2302 DH1O/P 59  336               DL0LI/P        59  446
QSO: 1800  PH  2021-09-04 2303 DH1O/P 59  337               DF0MN/P        59  319
QSO: 1800  PH  2021-09-04 2303 DH1O/P 59  338               DF0M/P         59  194
QSO: 1800  PH  2021-09-04 2304 DH1O/P 59  339               ON4SNW/P       59  106
QSO: 1800  PH  2021-09-04 2305 DH1O/P 59  340               DK0V/P         59  400
QSO: 1800  PH  2021-09-04 2305 DH1O/P 59  341               DL0RT/P        59  443
QSO: 1800  PH  2021-09-04 2305 DH1O/P 59  342               DK0MR/P        59  382
QSO: 1800  PH  2021-09-04 2306 DH1O/P 59  343               DK0BM/P        59  152
QSO: 1800  PH  2021-09-04 2308 DH1O/P 59  344               DR1E/P         59  201
QSO: 1800  PH  2021-09-04 2311 DH1O/P 59  345               DL4RBV/P       59  040
QSO: 1800  PH  2021-09-04 2315 DH1O/P 59  346               DK2A/P         59  301
QSO: 1800  PH  2021-09-04 2316 DH1O/P 59  347               OT5X/P         59  499
QSO: 1800  PH  2021-09-04 2319 DH1O/P 59  348               PI4AMF/P       59  593
QSO: 1800  PH  2021-09-04 2320 DH1O/P 59  349               DL0LB/P        59  243
QSO: 1800  PH  2021-09-04 2321 DH1O/P 59  350               DL3IF/P        59  242
QSO: 1800  PH  2021-09-04 2322 DH1O/P 59  351               DK0SL/P        59  093
QSO: 1800  PH  2021-09-04 2330 DH1O/P 59  352               DL0FD/P        59  411
QSO: 1800  PH  2021-09-04 2331 DH1O/P 59  353               S54I/P         59  399
QSO: 1800  PH  2021-09-04 2332 DH1O/P 59  354               DK0MM/P        59  697
QSO: 1800  PH  2021-09-04 2332 DH1O/P 59  355               DF0LE/P        59  156
QSO: 1800  PH  2021-09-04 2333 DH1O/P 59  356               DK0CN/P        59  138
QSO: 1800  PH  2021-09-04 2334 DH1O/P 59  357               ON6MS/P        59  331
QSO: 1800  PH  2021-09-04 2335 DH1O/P 59  358               HB9G/P         59  206
QSO: 1800  PH  2021-09-04 2336 DH1O/P 59  359               HB9BC/P        59  216
QSO: 1800  PH  2021-09-04 2340 DH1O/P 59  360               DC6K/P         59  579
QSO: 1800  PH  2021-09-04 2342 DH1O/P 59  361               ON4RAT/P       59  455
QSO: 1800  PH  2021-09-04 2343 DH1O/P 59  362               3Z7H           59  537
QSO: 1800  PH  2021-09-04 2344 DH1O/P 59  363               DP6M/P         59  516
QSO: 1800  PH  2021-09-04 2344 DH1O/P 59  364               ON4OSA/P       59  249
QSO: 1800  PH  2021-09-04 2346 DH1O/P 59  365               OT5N/P         59  218
QSO: 1800  PH  2021-09-04 2347 DH1O/P 59  366               DL0CS/P        59  715
QSO: 1800  PH  2021-09-04 2347 DH1O/P 59  367               DK0MN/P        59  540
QSO: 1800  PH  2021-09-04 2348 DH1O/P 59  368               DJ7YA          59  016
QSO: 1800  PH  2021-09-04 2350 DH1O/P 59  369               DK0F/P         59  196
QSO: 1800  PH  2021-09-04 2350 DH1O/P 59  370               PI4D/P         59  045
QSO: 1800  PH  2021-09-04 2355 DH1O/P 59  371               DL4L/P         59  317
QSO: 1800  PH  2021-09-05 0005 DH1O/P 59  372               DF0CQ/P        59  488
QSO: 1800  PH  2021-09-05 0011 DH1O/P 59  373               DJ3KS          59  082
QSO: 1800  PH  2021-09-05 0013 DH1O/P 59  374               ON5LL/P        59  235
QSO: 1800  PH  2021-09-05 0013 DH1O/P 59  375               DL0WMS/P       59  119
QSO: 1800  PH  2021-09-05 0014 DH1O/P 59  376               DL0BB/P        59  308
QSO: 1800  PH  2021-09-05 0025 DH1O/P 59  377               DD7AW          59  006
QSO: 1800  PH  2021-09-05 0031 DH1O/P 59  378               S57DX          59  591
QSO: 1800  PH  2021-09-05 0032 DH1O/P 59  379               LX/OO7W        59  278
QSO: 1800  PH  2021-09-05 0037 DH1O/P 59  380               DF8KVK/P       59  044
QSO: 1800  PH  2021-09-05 0040 DH1O/P 59  381               DL0SN/P        59  344
QSO: 1800  PH  2021-09-05 0041 DH1O/P 59  382               HB9NFB/P       59  479
QSO: 1800  PH  2021-09-05 0041 DH1O/P 59  383               DK0FR/P        59  402
QSO: 1800  PH  2021-09-05 0045 DH1O/P 59  384               OP6A/P         59  841
QSO: 1800  PH  2021-09-05 0047 DH1O/P 59  385               HB9AW/P        59  530
QSO: 1800  PH  2021-09-05 0055 DH1O/P 59  386               ON8GE/P        59  288
QSO: 1800  PH  2021-09-05 0059 DH1O/P 59  387               ON4CDZ/P       59  254
QSO: 1800  PH  2021-09-05 0105 DH1O/P 59  388               OR5N/P         59  339
QSO: 1800  PH  2021-09-05 0109 DH1O/P 59  389               DK0RA/P        59  212
QSO: 1800  PH  2021-09-05 0112 DH1O/P 59  390               LA1QRO/P       59  000
QSO: 1800  PH  2021-09-05 0113 DH1O/P 59  391               ON4CPN/P       59  331
QSO: 1800  PH  2021-09-05 0115 DH1O/P 59  392               OT5M/P         59  289
QSO: 1800  PH  2021-09-05 0116 DH1O/P 59  393               DL0ST/P        59  248
QSO: 1800  PH  2021-09-05 0117 DH1O/P 59  394               DB9OH          59  054
QSO: 1800  PH  2021-09-05 0119 DH1O/P 59  395               DL9OBD/P       59  034
QSO: 1800  PH  2021-09-05 0120 DH1O/P 59  396               DM5R/P         59  193
QSO: 1800  PH  2021-09-05 0122 DH1O/P 59  397               S50X/P         59  479
QSO: 1800  PH  2021-09-05 0127 DH1O/P 59  398               G4ZCG          59  003
QSO: 3500  PH  2021-09-05 0131 DH1O/P 59  399               DK0MN/P        59  593
QSO: 3500  PH  2021-09-05 0134 DH1O/P 59  400               DP4B/P         59  317
QSO: 3500  PH  2021-09-05 0136 DH1O/P 59  401               G3NWR/P        59  161
QSO: 3500  PH  2021-09-05 0137 DH1O/P 59  402               ON6NB/P        59  323
QSO: 3500  PH  2021-09-05 0138 DH1O/P 59  403               DL7AT          59  050
QSO: 3500  PH  2021-09-05 0142 DH1O/P 59  404               DL6A/P         59  247
QSO: 3500  PH  2021-09-05 0143 DH1O/P 59  405               DL0OF/P        59  120
QSO: 3500  PH  2021-09-05 0146 DH1O/P 59  406               LA1K/P         59  498
QSO: 3500  PH  2021-09-05 0147 DH1O/P 59  407               DL0SN/P        59  389
QSO: 3500  PH  2021-09-05 0148 DH1O/P 59  408               OT5X/P         59  572
QSO: 3500  PH  2021-09-05 0155 DH1O/P 59  409               UT4UWJ/P       59  099
QSO: 3500  PH  2021-09-05 0158 DH1O/P 59  410               DL0RT/P        59  546
QSO: 3500  PH  2021-09-05 0200 DH1O/P 59  411               DL0CS/P        59  780
QSO: 3500  PH  2021-09-05 0201 DH1O/P 59  412               DL0LI/P        59  519
QSO: 3500  PH  2021-09-05 0202 DH1O/P 59  413               DL0MZ/P        59  535
QSO: 3500  PH  2021-09-05 0203 DH1O/P 59  414               S50X/P         59  493
QSO: 3500  PH  2021-09-05 0205 DH1O/P 59  415               ON8GE/P        59  000
QSO: 3500  PH  2021-09-05 0206 DH1O/P 59  416               DL9OBD/P       59  055
QSO: 3500  PH  2021-09-05 0207 DH1O/P 59  417               OT5M/P         59  307
QSO: 3500  PH  2021-09-05 0207 DH1O/P 59  418               DJ7SH          59  030
QSO: 3500  PH  2021-09-05 0208 DH1O/P 59  419               G5O/P          59  391
QSO: 3500  PH  2021-09-05 0209 DH1O/P 59  420               G4FKG          59  013
QSO: 3500  PH  2021-09-05 0210 DH1O/P 59  421               DM3O/P         59  279
QSO: 3500  PH  2021-09-05 0212 DH1O/P 59  422               DL0FU/P        59  408
QSO: 7000  PH  2021-09-05 0221 DH1O/P 59  423               R3KBO/P        59  865
QSO: 7000  PH  2021-09-05 0225 DH1O/P 59  424               SV9KIF/P       59  086
QSO: 7000  PH  2021-09-05 0237 DH1O/P 59  425               LA7G/P         59  081
QSO: 1800  PH  2021-09-05 0254 DH1O/P 59  426               DK2R/P         59  321
QSO: 1800  PH  2021-09-05 0256 DH1O/P 59  427               ON6SI/P        59  414
QSO: 1800  PH  2021-09-05 0303 DH1O/P 59  428               DL0RN/P        59  271
QSO: 1800  PH  2021-09-05 0304 DH1O/P 59  429               DK0FC/P        59  362
QSO: 1800  PH  2021-09-05 0313 DH1O/P 59  430               DL6A/P         59  266
QSO: 1800  PH  2021-09-05 0315 DH1O/P 59  431               IQ1BD          59  499
QSO: 3500  PH  2021-09-05 0321 DH1O/P 59  432               HB9BE/P        59  463
QSO: 3500  PH  2021-09-05 0324 DH1O/P 59  433               DP4M/P         59  343
QSO: 3500  PH  2021-09-05 0325 DH1O/P 59  434               DC6K/P         59  674
QSO: 3500  PH  2021-09-05 0327 DH1O/P 59  435               ON4CP/P        59  329
QSO: 3500  PH  2021-09-05 0329 DH1O/P 59  436               S59DCD/P       59  453
QSO: 3500  PH  2021-09-05 0333 DH1O/P 59  437               DK4SB          59  001
QSO: 3500  PH  2021-09-05 0334 DH1O/P 59  438               S55W/P         59  819
QSO: 3500  PH  2021-09-05 0341 DH1O/P 59  439               DK0NL/P        59  293
QSO: 3500  PH  2021-09-05 0351 DH1O/P 59  440               DJ4ZZ          59  224
QSO: 3500  PH  2021-09-05 0351 DH1O/P 59  441               OT8M/P         59  437
QSO: 3500  PH  2021-09-05 0357 DH1O/P 59  442               PI4D/P         59  145
QSO: 3500  PH  2021-09-05 0359 DH1O/P 59  443               DO3WBH         59  023
QSO: 3500  PH  2021-09-05 0401 DH1O/P 59  444               DF8KVK/P       59  000
QSO: 3500  PH  2021-09-05 0402 DH1O/P 59  445               M0LFF/P        59  356
QSO: 3500  PH  2021-09-05 0402 DH1O/P 59  446               DK0F/P         59  297
QSO: 3500  PH  2021-09-05 0403 DH1O/P 59  447               DB0VQ          59  012
QSO: 3500  PH  2021-09-05 0403 DH1O/P 59  448               EI7T/P         59  245
QSO: 3500  PH  2021-09-05 0407 DH1O/P 59  449               IW0HLZ         59  089
QSO: 3500  PH  2021-09-05 0412 DH1O/P 59  450               K3ZO           59  166
QSO: 3500  PH  2021-09-05 0417 DH1O/P 59  451               G4APO          59  000
QSO: 3500  PH  2021-09-05 0419 DH1O/P 59  452               DK0BM/P        59  223
QSO: 1800  PH  2021-09-05 0421 DH1O/P 59  453               DL0LA/P        59  000
QSO: 1800  PH  2021-09-05 0424 DH1O/P 59  454               PI4RCA/P       59  208
QSO: 1800  PH  2021-09-05 0428 DH1O/P 59  455               DM3HZN         59  053
QSO: 14000 PH  2021-09-05 0437 DH1O/P 59  456               EK1ET/P        59   -
QSO: 3500  PH  2021-09-05 0444 DH1O/P 59  457               DJ2FR          59  000
QSO: 3500  PH  2021-09-05 0445 DH1O/P 59  458               DL0LJ/P        59  000
QSO: 3500  PH  2021-09-05 0451 DH1O/P 59  459               OE4C/P         59  487
QSO: 3500  PH  2021-09-05 0456 DH1O/P 59  460               SP3W/P         59  198
QSO: 3500  PH  2021-09-05 0458 DH1O/P 59  461               ON6WL/P        59  588
QSO: 3500  PH  2021-09-05 0512 DH1O/P 59  462               DK0FR/P        59  486
QSO: 3500  PH  2021-09-05 0514 DH1O/P 59  463               DC0FS/P        59  077
QSO: 3500  PH  2021-09-05 0516 DH1O/P 59  464               DL1ROT         59  056
QSO: 3500  PH  2021-09-05 0517 DH1O/P 59  465               ON5YM          59  015
QSO: 3500  PH  2021-09-05 0518 DH1O/P 59  466               DK0OH/P        59  163
QSO: 3500  PH  2021-09-05 0520 DH1O/P 59  467               DL6ON          59  065
QSO: 3500  PH  2021-09-05 0520 DH1O/P 59  468               DL0FA/P        59  323
QSO: 3500  PH  2021-09-05 0521 DH1O/P 59  469               OT7E           59  004
QSO: 3500  PH  2021-09-05 0525 DH1O/P 59  470               DK0MRP/P       59  499
QSO: 3500  PH  2021-09-05 0527 DH1O/P 59  471               ON4PH/P        59  209
QSO: 3500  PH  2021-09-05 0531 DH1O/P 59  472               DL0ST/P        59  293
QSO: 3500  PH  2021-09-05 0533 DH1O/P 59  473               OZ9EDR/P       59  107
QSO: 3500  PH  2021-09-05 0535 DH1O/P 59  474               DB8LM          59  036
QSO: 3500  PH  2021-09-05 0536 DH1O/P 59  475               OR5N/P         59  396
QSO: 3500  PH  2021-09-05 0538 DH1O/P 59  476               PH3K/P         59  059
QSO: 3500  PH  2021-09-05 0539 DH1O/P 59  477               DJ4TP          59  016
QSO: 3500  PH  2021-09-05 0539 DH1O/P 59  478               DL8TV          59  047
QSO: 3500  PH  2021-09-05 0541 DH1O/P 59  479               DK6AC          59  024
QSO: 3500  PH  2021-09-05 0542 DH1O/P 59  480               HB9DND/P       59  128
QSO: 3500  PH  2021-09-05 0548 DH1O/P 59  481               DP6P           59  137
QSO: 3500  PH  2021-09-05 0557 DH1O/P 59  482               OZ5FYN/P       59  068
QSO: 3500  PH  2021-09-05 0558 DH1O/P 59  483               PI4AMF/P       59  743
QSO: 3500  PH  2021-09-05 0603 DH1O/P 59  484               IQ1BD          59  533
QSO: 3500  PH  2021-09-05 0607 DH1O/P 59  485               OU7M/P         59  155
QSO: 3500  PH  2021-09-05 0610 DH1O/P 59  486               OK1OA          59  111
QSO: 3500  PH  2021-09-05 0617 DH1O/P 59  487               DK0FC/P        59  444
QSO: 3500  PH  2021-09-05 0630 DH1O/P 59  488               OR4D/P         59  232
QSO: 3500  PH  2021-09-05 0633 DH1O/P 59  489               HB9HID/M       59  194
QSO: 3500  PH  2021-09-05 0637 DH1O/P 59  490               SQ6BOR/P       59  118
QSO: 3500  PH  2021-09-05 0639 DH1O/P 59  491               DM1LC          59  046
QSO: 3500  PH  2021-09-05 0641 DH1O/P 59  492               DM3HZN         59  071
QSO: 3500  PH  2021-09-05 0642 DH1O/P 59  493               DK0MM/P        59  848
QSO: 3500  PH  2021-09-05 0643 DH1O/P 59  494               SP3Z/P         59  009
QSO: 3500  PH  2021-09-05 0644 DH1O/P 59  495               DJ5QE          59  036
QSO: 3500  PH  2021-09-05 0645 DH1O/P 59  496               DL6RBO         59  057
QSO: 3500  PH  2021-09-05 0648 DH1O/P 59  497               OZ7RJ/P        59  128
QSO: 3500  PH  2021-09-05 0649 DH1O/P 59  498               HB9HJI         59  042
QSO: 3500  PH  2021-09-05 0651 DH1O/P 59  499               DF4GA          59  036
QSO: 3500  PH  2021-09-05 0651 DH1O/P 59  500               DF2CH          59  039
QSO: 3500  PH  2021-09-05 0653 DH1O/P 59  501               DK0VE/P        59  078
QSO: 3500  PH  2021-09-05 0656 DH1O/P 59  502               DO9FA/P        59  001
QSO: 3500  PH  2021-09-05 0659 DH1O/P 59  503               DL0EU/P        59  129
QSO: 3500  PH  2021-09-05 0659 DH1O/P 59  504               DF2KD          59  006
QSO: 14000 PH  2021-09-05 0707 DH1O/P 59  505               SX200PMQ/P     59  073
QSO: 7000  PH  2021-09-05 0724 DH1O/P 59  506               DL0RT/P        59  674
QSO: 7000  PH  2021-09-05 0725 DH1O/P 59  507               LY3AB          59  124
QSO: 7000  PH  2021-09-05 0725 DH1O/P 59  508               M1X            59  060
QSO: 7000  PH  2021-09-05 0727 DH1O/P 59  509               LA2L/P         59  037
QSO: 7000  PH  2021-09-05 0727 DH1O/P 59  510               G3LUT/P        59  390
QSO: 7000  PH  2021-09-05 0728 DH1O/P 59  511               DF1MM          59  236
QSO: 7000  PH  2021-09-05 0729 DH1O/P 59  512               G2BC           59  084
QSO: 7000  PH  2021-09-05 0730 DH1O/P 59  513               G0SRC/P        59  111
QSO: 7000  PH  2021-09-05 0730 DH1O/P 59  514               G3TCR          59  227
QSO: 7000  PH  2021-09-05 0731 DH1O/P 59  515               DK2R/P         59  408
QSO: 7000  PH  2021-09-05 0732 DH1O/P 59  516               HG52IEC        59  132
QSO: 7000  PH  2021-09-05 0733 DH1O/P 59  517               F6AEW          59  127
QSO: 7000  PH  2021-09-05 0734 DH1O/P 59  518               OZ2EDR/P       59  231
QSO: 7000  PH  2021-09-05 0734 DH1O/P 59  519               HB9JCP         59  019
QSO: 7000  PH  2021-09-05 0735 DH1O/P 59  520               OS4CHK         59  008
QSO: 7000  PH  2021-09-05 0737 DH1O/P 59  521               DL4VAI         59  123
QSO: 7000  PH  2021-09-05 0737 DH1O/P 59  522               DL0LA/P        59  638
QSO: 7000  PH  2021-09-05 0738 DH1O/P 59  523               M6EAM          59  067
QSO: 7000  PH  2021-09-05 0739 DH1O/P 59  524               DF0M/P         59  342
QSO: 7000  PH  2021-09-05 0739 DH1O/P 59  525               DB3HF          59  004
QSO: 7000  PH  2021-09-05 0740 DH1O/P 59  526               PI4GAZ/P       59  148
QSO: 7000  PH  2021-09-05 0741 DH1O/P 59  527               SP7FLL/P       59  084
QSO: 7000  PH  2021-09-05 0741 DH1O/P 59  528               PI4ASV/P       59  064
QSO: 7000  PH  2021-09-05 0742 DH1O/P 59  529               OT5M/P         59  365
QSO: 7000  PH  2021-09-05 0742 DH1O/P 59  530               ON6ZY/P        59  208
QSO: 7000  PH  2021-09-05 0743 DH1O/P 59  531               DK0BM/P        59  258
QSO: 7000  PH  2021-09-05 0744 DH1O/P 59  532               SE4E           59  052
QSO: 7000  PH  2021-09-05 0745 DH1O/P 59  533               M0ISB          59  141
QSO: 7000  PH  2021-09-05 0745 DH1O/P 59  534               M5N            59  045
QSO: 7000  PH  2021-09-05 0746 DH1O/P 59  535               M0IOX/P        59  176
QSO: 7000  PH  2021-09-05 0746 DH1O/P 59  536               DL0BB/P        59  389
QSO: 7000  PH  2021-09-05 0748 DH1O/P 59  537               S5930FOP/P     59  116
QSO: 7000  PH  2021-09-05 0750 DH1O/P 59  538               M0LFF/P        59  409
QSO: 7000  PH  2021-09-05 0751 DH1O/P 59  539               MM0HTL/P       59  101
QSO: 7000  PH  2021-09-05 0752 DH1O/P 59  540               DK0VE/P        59  098
QSO: 7000  PH  2021-09-05 0753 DH1O/P 59  541               PE1RMO         59  021
QSO: 7000  PH  2021-09-05 0753 DH1O/P 59  542               DF7IH          59  015
QSO: 7000  PH  2021-09-05 0754 DH1O/P 59  543               ON4MGY/MM      59  008
QSO: 7000  PH  2021-09-05 0755 DH1O/P 59  544               ON5VL/P        59  302
QSO: 7000  PH  2021-09-05 0756 DH1O/P 59  545               LX/ON9TT       59  065
QSO: 7000  PH  2021-09-05 0757 DH1O/P 59  546               F6KRK          59  008
QSO: 7000  PH  2021-09-05 0757 DH1O/P 59  547               DJ3KS          59  118
QSO: 7000  PH  2021-09-05 0759 DH1O/P 59  548               DL0RN/P        59  345
QSO: 7000  PH  2021-09-05 0800 DH1O/P 59  549               DK0RPO         59  060
QSO: 7000  PH  2021-09-05 0800 DH1O/P 59  550               G3UES/P        59  227
QSO: 7000  PH  2021-09-05 0801 DH1O/P 59  551               DK0MN/P        59  716
QSO: 7000  PH  2021-09-05 0802 DH1O/P 59  552               DK0FR/P        59  535
QSO: 7000  PH  2021-09-05 0802 DH1O/P 59  553               S55N           59  021
QSO: 7000  PH  2021-09-05 0803 DH1O/P 59  554               PA3AQU/P       59  060
QSO: 7000  PH  2021-09-05 0803 DH1O/P 59  555               ON5ZZ          59  003
QSO: 7000  PH  2021-09-05 0804 DH1O/P 59  556               ON4CHD/P       59  329
QSO: 7000  PH  2021-09-05 0805 DH1O/P 59  557               DK0MR/P        59  563
QSO: 7000  PH  2021-09-05 0805 DH1O/P 59  558               HB9ZG/P        59  369
QSO: 7000  PH  2021-09-05 0806 DH1O/P 59  559               DK1LJ/P        59  066
QSO: 7000  PH  2021-09-05 0806 DH1O/P 59  560               PA3GQF/P       59  001
QSO: 7000  PH  2021-09-05 0809 DH1O/P 59  561               DL9RNV/P       59  165
QSO: 7000  PH  2021-09-05 0810 DH1O/P 59  562               DK1TBL         59  044
QSO: 7000  PH  2021-09-05 0811 DH1O/P 59  563               OR3R           59  002
QSO: 7000  PH  2021-09-05 0811 DH1O/P 59  564               SQ5WH/P        59  026
QSO: 7000  PH  2021-09-05 0813 DH1O/P 59  565               M0ZVG          59  020
QSO: 7000  PH  2021-09-05 0814 DH1O/P 59  566               2E0JWW         59  017
QSO: 7000  PH  2021-09-05 0815 DH1O/P 59  567               SM/DJ6SR/P     59  171
QSO: 7000  PH  2021-09-05 0816 DH1O/P 59  568               SP4BAO/P       59  035
QSO: 7000  PH  2021-09-05 0816 DH1O/P 59  569               F8KKV/P        59  410
QSO: 7000  PH  2021-09-05 0817 DH1O/P 59  570               G3Q            59  154
QSO: 7000  PH  2021-09-05 0817 DH1O/P 59  571               DL0ST/P        59  310
QSO: 7000  PH  2021-09-05 0818 DH1O/P 59  572               DK3YB          59  055
QSO: 7000  PH  2021-09-05 0819 DH1O/P 59  573               OE3OPW         59  059
QSO: 7000  PH  2021-09-05 0819 DH1O/P 59  574               PI4D/P         59  167
QSO: 7000  PH  2021-09-05 0820 DH1O/P 59  575               DG1VM/P        59  136
QSO: 7000  PH  2021-09-05 0822 DH1O/P 59  576               OZ5FYN/P       59  051
QSO: 7000  PH  2021-09-05 0822 DH1O/P 59  577               DL0EO/P        59  320
QSO: 7000  PH  2021-09-05 0823 DH1O/P 59  578               ON6NB/P        59  468
QSO: 7000  PH  2021-09-05 0825 DH1O/P 59  579               PF0RO/P        59  014
QSO: 7000  PH  2021-09-05 0826 DH1O/P 59  580               M0XG           59  113
QSO: 7000  PH  2021-09-05 0827 DH1O/P 59  581               PH3K/P         59  072
QSO: 7000  PH  2021-09-05 0828 DH1O/P 59  582               ON4SNW/P       59  140
QSO: 7000  PH  2021-09-05 0829 DH1O/P 59  583               DL1DJH         59  015
QSO: 7000  PH  2021-09-05 0829 DH1O/P 59  584               DB7BN          59  130
QSO: 7000  PH  2021-09-05 0833 DH1O/P 59  585               ON6SI/P        59  498
QSO: 7000  PH  2021-09-05 0836 DH1O/P 59  586               I1WSM          59  001
QSO: 7000  PH  2021-09-05 0837 DH1O/P 59  587               S50TTT/P       59  007
QSO: 7000  PH  2021-09-05 0838 DH1O/P 59  588               DB0HY/P        59  173
QSO: 7000  PH  2021-09-05 0840 DH1O/P 59  589               G3AMW/P        59  168
QSO: 7000  PH  2021-09-05 0842 DH1O/P 59  590               MW0IWX/P       59  162
QSO: 7000  PH  2021-09-05 0845 DH1O/P 59  591               G3KIP          59  016
QSO: 7000  PH  2021-09-05 0846 DH1O/P 59  592               OT7E           59  048
QSO: 7000  PH  2021-09-05 0848 DH1O/P 59  593               OP6A/P         59  1079
QSO: 7000  PH  2021-09-05 0851 DH1O/P 59  594               M0TSL/P        59  456
QSO: 7000  PH  2021-09-05 0852 DH1O/P 59  595               LN4O/P         59  303
QSO: 7000  PH  2021-09-05 0853 DH1O/P 59  596               SP3W/P         59  288
QSO: 7000  PH  2021-09-05 0854 DH1O/P 59  597               G3ULT/P        59  409
QSO: 7000  PH  2021-09-05 0856 DH1O/P 59  598               MW1LCR/P       59  008
QSO: 7000  PH  2021-09-05 0857 DH1O/P 59  599               ON6MS/P        59  461
QSO: 7000  PH  2021-09-05 0900 DH1O/P 59  600               OZ5GX/P        59  462
QSO: 7000  PH  2021-09-05 0912 DH1O/P 59  601               TM42CDXC       59  000
QSO: 7000  PH  2021-09-05 0914 DH1O/P 59  602               DL0RA/P        59  128
QSO: 7000  PH  2021-09-05 0917 DH1O/P 59  603               DL0CS/P        59  1014
QSO: 7000  PH  2021-09-05 0920 DH1O/P 59  604               OT5X/P         59  754
QSO: 7000  PH  2021-09-05 0921 DH1O/P 59  605               S50X/P         59  713
QSO: 7000  PH  2021-09-05 0926 DH1O/P 59  606               OT8M/P         59  556
QSO: 7000  PH  2021-09-05 0929 DH1O/P 59  607               ON4CPN/P       59  410
QSO: 14000 PH  2021-09-05 0937 DH1O/P 59  608               S5930FOP/P     59  140
QSO: 14000 PH  2021-09-05 0943 DH1O/P 59  609               LA1QRO/P       59  296
QSO: 14000 PH  2021-09-05 0955 DH1O/P 59  610               IQ0SQ/P        59  343
QSO: 14000 PH  2021-09-05 0959 DH1O/P 59  611               S52WW          59  351
QSO: 14000 PH  2021-09-05 1008 DH1O/P 59  612               HA8RK          59  133
QSO: 14000 PH  2021-09-05 1026 DH1O/P 59  613               DL8UI          59  001
QSO: 14000 PH  2021-09-05 1026 DH1O/P 59  614               DL0MET         59  001
QSO: 14000 PH  2021-09-05 1027 DH1O/P 59  615               DL0KW          59  001
QSO: 14000 PH  2021-09-05 1027 DH1O/P 59  616               DF3AO          59  001
QSO: 14000 PH  2021-09-05 1030 DH1O/P 59  617               EA3URE/P       59  419
QSO: 14000 PH  2021-09-05 1034 DH1O/P 59  618               IT9GHW         59  078
QSO: 14000 PH  2021-09-05 1034 DH1O/P 59  619               DK0EME         59  001
QSO: 7000  PH  2021-09-05 1039 DH1O/P 59  620               IK2ULV         59  003
QSO: 14000 PH  2021-09-05 1043 DH1O/P 59  621               DG3AO          59  002
QSO: 14000 PH  2021-09-05 1049 DH1O/P 59  622               CT7/DJ0BFS/P   59  122
QSO: 14000 PH  2021-09-05 1051 DH1O/P 59  623               EI7T/P         59  401
QSO: 21000 PH  2021-09-05 1107 DH1O/P 59  624               GM5G/P         59  707
QSO: 21000 PH  2021-09-05 1111 DH1O/P 59  625               4X1VF          59  000
QSO: 14000 PH  2021-09-05 1119 DH1O/P 59  626               JM4UJY         59  000
QSO: 14000 PH  2021-09-05 1122 DH1O/P 59  627               LZ1ND          59  054
QSO: 14000 PH  2021-09-05 1124 DH1O/P 59  628               YO/DO8OD/P     59  119
QSO: 14000 PH  2021-09-05 1125 DH1O/P 59  629               K3ZO           59  218
