START-OF-LOG: 2.0
CATEGORY: Multi-OP
CONTEST: WAE RTTY
ARRL-SECTION: MDC
CALLSIGN: N3DPB
CLUB: POTOMAC VALLEY RADIO CLUB
CLAIMED-SCORE: 474725
OPERATORS: N3DPB WA3EKL K0OO W3FP KC3IZX WT2F W3UL K3TBD KB3VQC KG4USN
QSO:  7054 RY 2017-11-12 0314 N3DPB         599 0446   W3GVX         599 0170
QSO:  7054 RY 2017-11-12 0315 N3DPB         599 0447   N1UK          599 0002
QSO:  7054 RY 2017-11-12 0315 N3DPB         599 0448   W4WWQ         599 0099
QSO:  7054 RY 2017-11-12 0316 N3DPB         599 0449   WJ2D          599 0153
QSO:  7054 RY 2017-11-12 0317 N3DPB         599 0450   N4WD          599 0029
QSO:  7054 RY 2017-11-12 0320 N3DPB         599 0451   CM8NMN        599 0083
QSO:  7054 RY 2017-11-12 0324 N3DPB         599 0452   WB5K          599 0089
QSO:  7054 RY 2017-11-12 0325 N3DPB         599 0453   NT9E          599 0096
QSO:  7054 RY 2017-11-12 0325 N3DPB         599 0454   W3FV          599 0452
QSO:  7054 RY 2017-11-12 0326 N3DPB         599 0455   WD8ANZ        599 0017
QSO:  7054 RY 2017-11-12 0327 N3DPB         599 0456   WA2BXY        599 0007
QSO:  7054 RY 2017-11-12 0329 N3DPB         599 0457   KF4FC         599 0202
QSO:  7054 RY 2017-11-12 0347 N3DPB         599 0458   K1MK          599 0742
QSO:  7054 RY 2017-11-12 0348 N3DPB         599 0459   KE8BII        599 0003
QSO:  7054 RY 2017-11-12 0351 N3DPB         599 0460   K4MIL         599 0059
QSO:  7054 RY 2017-11-12 0351 N3DPB         599 0461   K3AJ          599 0234
QSO:  7054 RY 2017-11-12 0352 N3DPB         599 0462   KB5EZ         599 0010
QSO:  7054 RY 2017-11-12 0355 N3DPB         599 0463   KD9MS         599 0352
QSO:  3590 RY 2017-11-12 0407 N3DPB         599 0442   N4DXS         599 0267
QSO:  3590 RY 2017-11-12 0409 N3DPB         599 0464   K3AJ          599 0244
QSO:  3589 RY 2017-11-12 0410 N3DPB         599 0465   VE2NMB        599 0201
QSO:  3588 RY 2017-11-12 0411 N3DPB         599 0466   WS9M          599 0112
QSO:  3587 RY 2017-11-12 0411 N3DPB         599 0467   NA2M          599 0293
QSO:  3592 RY 2017-11-12 0418 N3DPB         599 0468   VE6TK         599 0195
QSO:  3596 RY 2017-11-12 0420 N3DPB         599 0469   K5ZD          599 0274
QSO:  3583 RY 2017-11-12 0422 N3DPB         599 0470   KB1RI         599 0188
QSO:  3591 RY 2017-11-12 0424 N3DPB         599 0471   N9LJX         599 0032
QSO:  3588 RY 2017-11-12 0425 N3DPB         599 0472   KJ4RAQ        599 0084
QSO:  3588 RY 2017-11-12 0426 N3DPB         599 0473   K2QB          599 0270
QSO:  3587 RY 2017-11-12 0427 N3DPB         599 0474   N3XLS         599 0164
QSO:  3580 RY 2017-11-12 0433 N3DPB         599 0475   SP6IHE        599 0146
QSO:  7042 RY 2017-11-12 0438 N3DPB         599 0476   KU4V          599 0319
QSO:  7044 RY 2017-11-12 0447 N3DPB         599 0477   EA8ZS         599 0094
QSO:  7045 RY 2017-11-12 0449 N3DPB         599 0478   F5OAM         599 0450
QSO:  7064 RY 2017-11-12 0455 N3DPB         599 0479   W4MYA         599 0624
QSO:  7065 RY 2017-11-12 0456 N3DPB         599 0480   K9QVB         599 0045
QSO:  7066 RY 2017-11-12 0457 N3DPB         599 0481   KK4HEG        599 0093
QSO:  3591 RY 2017-11-12 0505 N3DPB         599 0482   LX/PA3DUU     599 0674
QSO:  3589 RY 2017-11-12 0508 N3DPB         599 0483   VA7ST         599 0188
QSO:  3579 RY 2017-11-12 0515 N3DPB         599 0484   N3CAU         599 0010
QSO:  7046 RY 2017-11-12 0521 N3DPB         599 0485   8P2K          599 0090
QSO:  3592 RY 2017-11-12 0532 N3DPB         599 0486   WD5K          599 0162
QTC: 14080 RY 2017-11-12 1358 MM0AMW        14/10      N3DPB         0534 N7NM          0059
QTC: 14080 RY 2017-11-12 1358 MM0AMW        14/10      N3DPB         0537 K9NR          0143
QTC: 14080 RY 2017-11-12 1359 MM0AMW        14/10      N3DPB         0541 W6SX          0177
QTC: 14080 RY 2017-11-12 1359 MM0AMW        14/10      N3DPB         0543 VE7CC         0005
QTC: 14080 RY 2017-11-12 1359 MM0AMW        14/10      N3DPB         0550 WD0T          0005
QTC: 14080 RY 2017-11-12 1359 MM0AMW        14/10      N3DPB         0601 LX7I          0209
QTC: 14080 RY 2017-11-12 1359 MM0AMW        14/10      N3DPB         0622 AA4DD         0054
QTC: 14080 RY 2017-11-12 1359 MM0AMW        14/10      N3DPB         0627 EC5AC         0001
QTC: 14080 RY 2017-11-12 1359 MM0AMW        14/10      N3DPB         0637 K6NV          0042
QTC: 14080 RY 2017-11-12 1359 MM0AMW        14/10      N3DPB         0649 OK1KSL        0170
QSO: 14079 RY 2017-11-12 1400 N3DPB         599 0487   IK2AHB        599 0112
QSO: 14081 RY 2017-11-12 1402 N3DPB         599 0488   DP9A          599 1038
QTC: 14081 RY 2017-11-12 1403 DP9A          15/10      N3DPB         0655 VE7RAC        0057
QTC: 14081 RY 2017-11-12 1403 DP9A          15/10      N3DPB         0657 W0LSD         0267
QTC: 14081 RY 2017-11-12 1403 DP9A          15/10      N3DPB         0701 DF8XC         0144
QTC: 14081 RY 2017-11-12 1403 DP9A          15/10      N3DPB         0704 K7RI          0111
QTC: 14081 RY 2017-11-12 1403 DP9A          15/10      N3DPB         0707 F5BEG         0153
QTC: 14081 RY 2017-11-12 1403 DP9A          15/10      N3DPB         0721 F5OAM         0109
QTC: 14081 RY 2017-11-12 1403 DP9A          15/10      N3DPB         0749 KP4JRS        0004
QTC: 14081 RY 2017-11-12 1404 DP9A          15/10      N3DPB         0751 AI6O          0055
QTC: 14081 RY 2017-11-12 1404 DP9A          15/10      N3DPB         0813 CO8MGY        0067
QTC: 14081 RY 2017-11-12 1404 DP9A          15/10      N3DPB         0858 ZM2B          0026
QSO: 14081 RY 2017-11-12 1405 N3DPB         599 0489   P3X           599 1207
QTC: 14081 RY 2017-11-12 1408 N3DPB         101/10     P3X           2145 PA3CVI        0091
QTC: 14081 RY 2017-11-12 1408 N3DPB         101/10     P3X           2143 LA7XK         0038
QTC: 14081 RY 2017-11-12 1408 N3DPB         101/10     P3X           2146 K3AJ          0146
QTC: 14081 RY 2017-11-12 1408 N3DPB         101/10     P3X           2146 IK7NXU        0161
QTC: 14081 RY 2017-11-12 1408 N3DPB         101/10     P3X           2148 DK3WW         0356
QTC: 14081 RY 2017-11-12 1408 N3DPB         101/10     P3X           2151 KU2M          0070
QTC: 14081 RY 2017-11-12 1408 N3DPB         101/10     P3X           2151 W2FU          0051
QTC: 14081 RY 2017-11-12 1408 N3DPB         101/10     P3X           2154 W3LL          0406
QTC: 14081 RY 2017-11-12 1408 N3DPB         101/10     P3X           2154 DD5MA         0055
QTC: 14081 RY 2017-11-12 1408 N3DPB         101/10     P3X           2158 K1SM          0025
QSO: 14082 RY 2017-11-12 1420 N3DPB         599 0490   DD1A          599 0413
QSO: 21091 RY 2017-11-12 1422 N3DPB         599 0491   I3FGX         599 0190
QTC: 14082 RY 2017-11-12 1424 N3DPB         5/10       DD1A          0059 OH8A          0021
QTC: 14082 RY 2017-11-12 1424 N3DPB         5/10       DD1A          0102 LY6A          0064
QTC: 14082 RY 2017-11-12 1424 N3DPB         5/10       DD1A          0105 W3FV          0056
QTC: 14082 RY 2017-11-12 1424 N3DPB         5/10       DD1A          0106 RK3PWR        0043
QTC: 14082 RY 2017-11-12 1424 N3DPB         5/10       DD1A          0108 ZA2VE         0006
QTC: 14082 RY 2017-11-12 1424 N3DPB         5/10       DD1A          0110 EA2VE         0065
QTC: 14082 RY 2017-11-12 1424 N3DPB         5/10       DD1A          0123 US8ICM        0024
QTC: 14082 RY 2017-11-12 1424 N3DPB         5/10       DD1A          0125 W3LL          0042
QTC: 14082 RY 2017-11-12 1424 N3DPB         5/10       DD1A          0129 W4EE          0026
QTC: 14082 RY 2017-11-12 1424 N3DPB         5/10       DD1A          0132 N1IXF         0004
QSO: 14096 RY 2017-11-12 1431 N3DPB         599 0493   SP3A          599 0179
QTC: 14096 RY 2017-11-12 1433 SP3A          16/10      N3DPB         0924 LU9EHU        0002
QTC: 14096 RY 2017-11-12 1433 SP3A          16/10      N3DPB         0933 WN6K          0003
QTC: 14096 RY 2017-11-12 1433 SP3A          16/10      N3DPB         1002 G4S           0067
QTC: 14096 RY 2017-11-12 1433 SP3A          16/10      N3DPB         1011 IK0FMB        0171
QTC: 14096 RY 2017-11-12 1433 SP3A          16/10      N3DPB         1016 YT2U          0090
QTC: 14096 RY 2017-11-12 1433 SP3A          16/10      N3DPB         1020 CN8KD         0092
QTC: 14096 RY 2017-11-12 1433 SP3A          16/10      N3DPB         1020 F5OAM         0225
QTC: 14096 RY 2017-11-12 1433 SP3A          16/10      N3DPB         1045 DH6BH         0056
QTC: 14096 RY 2017-11-12 1433 SP3A          16/10      N3DPB         1111 LX1NO         0075
QTC: 14096 RY 2017-11-12 1433 SP3A          16/10      N3DPB         1141 DJ7UC         0033
QSO: 14106 RY 2017-11-12 1435 N3DPB         599 0494   DL1T          599 0585
QTC: 14106 RY 2017-11-12 1436 N3DPB         16/10      DL1T          0930 JH4UYB        0212
QTC: 14106 RY 2017-11-12 1436 N3DPB         16/10      DL1T          0932 UY5TE         0057
QTC: 14106 RY 2017-11-12 1436 N3DPB         16/10      DL1T          0933 YO6HSU        0103
QTC: 14106 RY 2017-11-12 1437 N3DPB         16/10      DL1T          0935 JF1OPL        0124
QTC: 14106 RY 2017-11-12 1437 N3DPB         16/10      DL1T          0939 SQ9NFQ        0007
QTC: 14106 RY 2017-11-12 1437 N3DPB         16/10      DL1T          0941 S51I          0052
QTC: 14106 RY 2017-11-12 1437 N3DPB         16/10      DL1T          0942 DK5EQ         0012
QTC: 14106 RY 2017-11-12 1437 N3DPB         16/10      DL1T          0944 R0AS          0065
QTC: 14106 RY 2017-11-12 1437 N3DPB         16/10      DL1T          0946 SO7M          0022
QTC: 14106 RY 2017-11-12 1437 N3DPB         16/10      DL1T          0947 EW8DX         0217
QSO: 14107 RY 2017-11-12 1438 N3DPB         599 0495   PA4O          599 0159
QTC: 14107 RY 2017-11-12 1439 PA4O          17/10      N3DPB         1144 F8KKH         0024
QTC: 14107 RY 2017-11-12 1439 PA4O          17/10      N3DPB         1206 EA1XT         0323
QTC: 14107 RY 2017-11-12 1439 PA4O          17/10      N3DPB         1222 H2X           0333
QTC: 14107 RY 2017-11-12 1439 PA4O          17/10      N3DPB         1225 G6NHU         0083
QTC: 14107 RY 2017-11-12 1439 PA4O          17/10      N3DPB         1225 IK0FMB        0209
QTC: 14107 RY 2017-11-12 1439 PA4O          17/10      N3DPB         1229 UT5EPP        0407
QTC: 14107 RY 2017-11-12 1439 PA4O          17/10      N3DPB         1238 Z370M         0154
QTC: 14107 RY 2017-11-12 1439 PA4O          17/10      N3DPB         1244 DG1RUG        0042
QTC: 14107 RY 2017-11-12 1439 PA4O          17/10      N3DPB         1251 9A3TY         0082
QTC: 14107 RY 2017-11-12 1439 PA4O          17/10      N3DPB         1253 DH0GHU        0163
QSO: 14108 RY 2017-11-12 1441 N3DPB         599 0496   PB7Z          599 0282
QSO: 21089 RY 2017-11-12 1443 N3DPB         599 0492   PV8AZ         599 0064
QSO: 14109 RY 2017-11-12 1444 N3DPB         599 0497   IK8UND        599 0138
QSO: 14111 RY 2017-11-12 1445 N3DPB         599 0498   OE9GHV        599 0019
QTC: 14111 RY 2017-11-12 1446 OE9GHV        18/10      N3DPB         1259 PD0ME         0061
QTC: 14111 RY 2017-11-12 1446 OE9GHV        18/10      N3DPB         1303 DL5NAM        0277
QTC: 14111 RY 2017-11-12 1446 OE9GHV        18/10      N3DPB         1305 V53DX         0047
QTC: 14111 RY 2017-11-12 1446 OE9GHV        18/10      N3DPB         1307 YP0C          0311
QTC: 14111 RY 2017-11-12 1446 OE9GHV        18/10      N3DPB         1310 DF8XC         0279
QTC: 14111 RY 2017-11-12 1446 OE9GHV        18/10      N3DPB         1319 F5BEG         0295
QTC: 14111 RY 2017-11-12 1446 OE9GHV        18/10      N3DPB         1324 IK0XBX        0009
QTC: 14111 RY 2017-11-12 1446 OE9GHV        18/10      N3DPB         1328 IK5FKF        0044
QTC: 14111 RY 2017-11-12 1446 OE9GHV        18/10      N3DPB         1334 PX2A          0458
QTC: 14111 RY 2017-11-12 1446 OE9GHV        18/10      N3DPB         1336 OK4GP         0032
QSO: 14121 RY 2017-11-12 1449 N3DPB         599 0499   DL5KUT        599 0343
QSO: 21086 RY 2017-11-12 1449 N3DPB         599 0500   K3AJ          599 0257
QTC: 14121 RY 2017-11-12 1450 DL5KUT        19/10      N3DPB         1337 IK4OMO        0088
QTC: 14121 RY 2017-11-12 1450 DL5KUT        19/10      N3DPB         1340 H2X           0363
QTC: 14121 RY 2017-11-12 1450 DL5KUT        19/10      N3DPB         1341 IU4CHE        0360
QTC: 14121 RY 2017-11-12 1450 DL5KUT        19/10      N3DPB         1343 VE2DSB        0056
QTC: 14121 RY 2017-11-12 1450 DL5KUT        19/10      N3DPB         1346 EA8DED        0067
QTC: 14121 RY 2017-11-12 1450 DL5KUT        19/10      N3DPB         1347 VA2ES         0174
QTC: 14121 RY 2017-11-12 1450 DL5KUT        19/10      N3DPB         1349 EA8AQV        0062
QTC: 14121 RY 2017-11-12 1450 DL5KUT        19/10      N3DPB         1350 EA1XT         0386
QTC: 14121 RY 2017-11-12 1450 DL5KUT        19/10      N3DPB         1359 SN7Q          0544
QTC: 14121 RY 2017-11-12 1450 DL5KUT        19/10      N3DPB         1404 WB5K          0051
QSO: 14125 RY 2017-11-12 1452 N3DPB         599 0501   DL5IAH        599 0114
QTC: 14125 RY 2017-11-12 1454 N3DPB                    DL5IAH        1402 K1SM          0100
QTC: 14125 RY 2017-11-12 1500 N3DPB         3/2        DL5IAH        1707 EW6EN         0410
QTC: 14125 RY 2017-11-12 1500 N3DPB         3/2        DL5IAH        1721 DL6SFR        0054
QSO: 21104 RY 2017-11-12 1504 N3DPB         599 0503   VP2MDL        599 0742
QSO: 21089 RY 2017-11-12 1512 N3DPB         599 0504   LX7I          599 1158
QSO: 14124 RY 2017-11-12 1513 N3DPB         599 0502   F1RHS         599 0268
QTC: 14124 RY 2017-11-12 1514 F1RHS         20/10      N3DPB         1404 DK6CQ         0045
QTC: 14124 RY 2017-11-12 1514 F1RHS         20/10      N3DPB         1406 DG7NFX        0084
QTC: 14124 RY 2017-11-12 1514 F1RHS         20/10      N3DPB         1407 K0FX          0071
QTC: 14124 RY 2017-11-12 1514 F1RHS         20/10      N3DPB         1409 HP3SS         0251
QTC: 14124 RY 2017-11-12 1514 F1RHS         20/10      N3DPB         1409 DF9GH         0005
QTC: 14124 RY 2017-11-12 1514 F1RHS         20/10      N3DPB         1409 DK6IM         0024
QTC: 14124 RY 2017-11-12 1514 F1RHS         20/10      N3DPB         1413 DK0IU         0213
QTC: 14124 RY 2017-11-12 1514 F1RHS         20/10      N3DPB         1414 OH2HAN        0430
QTC: 14124 RY 2017-11-12 1514 F1RHS         20/10      N3DPB         1415 KS0M          0068
QTC: 14124 RY 2017-11-12 1515 F1RHS         20/10      N3DPB         1416 MM0AMW        0029
QSO: 14126 RY 2017-11-12 1515 N3DPB         599 0505   EI3GC         599 0128
QSO: 14084 RY 2017-11-12 1518 N3DPB         599 0506   IU8DKG        599 0071
QSO: 14084 RY 2017-11-12 1522 N3DPB         599 0507   F4GWY         599 0074
QSO: 21090 RY 2017-11-12 1524 N3DPB         599 0508   ON5GQ         599 0532
QSO: 14086 RY 2017-11-12 1524 N3DPB         599 0509   OK1KSL        599 0902
QTC: 14086 RY 2017-11-12 1526 OK1KSL        21/10      N3DPB         1417 WE6EZ         0100
QTC: 14086 RY 2017-11-12 1526 OK1KSL        21/10      N3DPB         1420 DF4ZS         0005
QTC: 14086 RY 2017-11-12 1526 OK1KSL        21/10      N3DPB         1420 S51A          0573
QTC: 14086 RY 2017-11-12 1526 OK1KSL        21/10      N3DPB         1422 PD7RB         0049
QTC: 14086 RY 2017-11-12 1526 OK1KSL        21/10      N3DPB         1423 UR7GO         0379
QTC: 14086 RY 2017-11-12 1526 OK1KSL        21/10      N3DPB         1424 DL0V          0292
QTC: 14086 RY 2017-11-12 1526 OK1KSL        21/10      N3DPB         1429 W7ZR          0205
QTC: 14086 RY 2017-11-12 1526 OK1KSL        21/10      N3DPB         1431 DJ5PM         0025
QTC: 14086 RY 2017-11-12 1526 OK1KSL        21/10      N3DPB         1433 PA4G          0069
QTC: 14086 RY 2017-11-12 1526 OK1KSL        21/10      N3DPB         1435 CO6GU         0064
QSO: 21092 RY 2017-11-12 1527 N3DPB         599 0510   GW0A          599 0958
QSO: 14093 RY 2017-11-12 1528 N3DPB         599 0511   DL7VOG        599 0212
QTC: 14093 RY 2017-11-12 1531 DL7VOG        22/10      N3DPB         1436 OF5Z          0469
QTC: 14093 RY 2017-11-12 1531 DL7VOG        22/10      N3DPB         1439 DJ6OZ         0147
QTC: 14093 RY 2017-11-12 1531 DL7VOG        22/10      N3DPB         1441 KA5DJS        0015
QTC: 14093 RY 2017-11-12 1531 DL7VOG        22/10      N3DPB         1441 EC5AC         0044
QTC: 14093 RY 2017-11-12 1531 DL7VOG        22/10      N3DPB         1443 VE3TM         0042
QTC: 14093 RY 2017-11-12 1531 DL7VOG        22/10      N3DPB         1446 PA2A          0035
QTC: 14093 RY 2017-11-12 1531 DL7VOG        22/10      N3DPB         1449 YV5AAX        0053
QTC: 14093 RY 2017-11-12 1531 DL7VOG        22/10      N3DPB         1449 DM5TI         0285
QTC: 14093 RY 2017-11-12 1531 DL7VOG        22/10      N3DPB         1454 DJ5LA         0185
QTC: 14093 RY 2017-11-12 1531 DL7VOG        22/10      N3DPB         1456 DK3TNA        0003
QSO: 21095 RY 2017-11-12 1532 N3DPB         599 0512   SN7Q          599 1226
QSO: 14087 RY 2017-11-12 1534 N3DPB         599 0513   UW3U          599 1046
QSO: 14103 RY 2017-11-12 1536 N3DPB         599 0514   HG8C          599 0075
QSO: 14105 RY 2017-11-12 1538 N3DPB         599 0515   DL3BQA        599 0013
QSO: 14106 RY 2017-11-12 1539 N3DPB         599 0516   PA3GVI        599 0158
QTC: 14106 RY 2017-11-12 1540 PA3GVI        23/10      N3DPB         1457 DK4RL         0093
QTC: 14106 RY 2017-11-12 1540 PA3GVI        23/10      N3DPB         1457 PA0FVH        0037
QTC: 14106 RY 2017-11-12 1540 PA3GVI        23/10      N3DPB         1458 I0WBX         0083
QTC: 14106 RY 2017-11-12 1540 PA3GVI        23/10      N3DPB         1459 AC4CA         0026
QTC: 14106 RY 2017-11-12 1540 PA3GVI        23/10      N3DPB         1500 IW1DQS        0022
QTC: 14106 RY 2017-11-12 1540 PA3GVI        23/10      N3DPB         1501 VA1XH         0079
QTC: 14106 RY 2017-11-12 1540 PA3GVI        23/10      N3DPB         1506 SQ7LQJ        0050
QTC: 14106 RY 2017-11-12 1540 PA3GVI        23/10      N3DPB         1506 CN8KD         0306
QTC: 14106 RY 2017-11-12 1540 PA3GVI        23/10      N3DPB         1507 DL6AWJ        0133
QTC: 14106 RY 2017-11-12 1540 PA3GVI        23/10      N3DPB         1508 VY0ERC        0011
QSO: 14107 RY 2017-11-12 1543 N3DPB         599 0517   DJ4MH         599 0536
QSO: 14111 RY 2017-11-12 1545 N3DPB         599 0518   I4LCK         599 0553
QSO: 14112 RY 2017-11-12 1547 N3DPB         599 0520   G8APB         599 0291
QTC: 14112 RY 2017-11-12 1548 G8APB         24/10      N3DPB         1509 DJ2IA         0122
QTC: 14112 RY 2017-11-12 1548 G8APB         24/10      N3DPB         1509 S500R         0065
QTC: 14112 RY 2017-11-12 1548 G8APB         24/10      N3DPB         1509 DM5JBN        0019
QTC: 14112 RY 2017-11-12 1548 G8APB         24/10      N3DPB         1510 DD5MA         0016
QTC: 14112 RY 2017-11-12 1548 G8APB         24/10      N3DPB         1513 HP3SS         0300
QTC: 14112 RY 2017-11-12 1548 G8APB         24/10      N3DPB         1516 DL5XJ         0064
QTC: 14112 RY 2017-11-12 1548 G8APB         24/10      N3DPB         1516 I3FGX         0100
QTC: 14112 RY 2017-11-12 1548 G8APB         24/10      N3DPB         1530 DH3KBI        0027
QTC: 14112 RY 2017-11-12 1548 G8APB         24/10      N3DPB         1532 DL0GEO        0017
QTC: 14112 RY 2017-11-12 1548 G8APB         24/10      N3DPB         1535 DK5PQ         0016
QSO: 14116 RY 2017-11-12 1549 N3DPB         599 0521   OM3KFF        599 0146
QTC: 14116 RY 2017-11-12 1550 OM3KFF        25/10      N3DPB         1536 CO2AJ         0034
QTC: 14116 RY 2017-11-12 1550 OM3KFF        25/10      N3DPB         1537 F4GDI         0205
QTC: 14116 RY 2017-11-12 1550 OM3KFF        25/10      N3DPB         1538 DL0VG         0296
QTC: 14116 RY 2017-11-12 1550 OM3KFF        25/10      N3DPB         1542 I4LCK         0155
QTC: 14116 RY 2017-11-12 1550 OM3KFF        25/10      N3DPB         1546 F6GCI         0105
QTC: 14116 RY 2017-11-12 1550 OM3KFF        25/10      N3DPB         1547 DM3ZF         0034
QTC: 14116 RY 2017-11-12 1550 OM3KFF        25/10      N3DPB         1548 CO2RQ         0086
QTC: 14116 RY 2017-11-12 1550 OM3KFF        25/10      N3DPB         1551 N5HC          0033
QTC: 14116 RY 2017-11-12 1550 OM3KFF        25/10      N3DPB         1553 K5OA          0129
QTC: 14116 RY 2017-11-12 1550 OM3KFF        25/10      N3DPB         1555 EA8AH         0773
QSO: 21103 RY 2017-11-12 1554 N3DPB         599 0519   ZB2TT         599 0067
QSO: 14082 RY 2017-11-12 1555 N3DPB         599 0522   CT7AJL        599 0839
QTC: 14082 RY 2017-11-12 1556 CT7AJL        26/10      N3DPB         1558 K4GMH         0275
QTC: 14082 RY 2017-11-12 1556 CT7AJL        26/10      N3DPB         1558 G4XEX         0033
QTC: 14082 RY 2017-11-12 1556 CT7AJL        26/10      N3DPB         1602 OK2RVM        0179
QTC: 14082 RY 2017-11-12 1556 CT7AJL        26/10      N3DPB         1604 WS7V          0048
QTC: 14082 RY 2017-11-12 1556 CT7AJL        26/10      N3DPB         1605 OM2DT         0082
QTC: 14082 RY 2017-11-12 1556 CT7AJL        26/10      N3DPB         1606 IU8GNY        0002
QTC: 14082 RY 2017-11-12 1556 CT7AJL        26/10      N3DPB         1607 W7RN          0393
QTC: 14082 RY 2017-11-12 1556 CT7AJL        26/10      N3DPB         1610 DH8WR         0145
QTC: 14082 RY 2017-11-12 1556 CT7AJL        26/10      N3DPB         1612 F6FDR         0034
QTC: 14082 RY 2017-11-12 1556 CT7AJL        26/10      N3DPB         1613 EA8URL        0745
QSO: 21088 RY 2017-11-12 1557 N3DPB         599 0523   DL5AXX        599 0167
QSO: 14085 RY 2017-11-12 1558 N3DPB         599 0524   E3EZD         599 0255
QTC: 14085 RY 2017-11-12 1559 E3EZD         27/10      N3DPB         1614 PA6B          0244
QTC: 14085 RY 2017-11-12 1559 E3EZD         27/10      N3DPB         1618 K2MK          0037
QTC: 14085 RY 2017-11-12 1559 E3EZD         27/10      N3DPB         1620 F/SQ6MS       0010
QTC: 14085 RY 2017-11-12 1559 E3EZD         27/10      N3DPB         1623 DL1QW         0254
QTC: 14085 RY 2017-11-12 1559 E3EZD         27/10      N3DPB         1628 I0KHY         0022
QTC: 14085 RY 2017-11-12 1559 E3EZD         27/10      N3DPB         1630 DJ5BK         0021
QTC: 14085 RY 2017-11-12 1559 E3EZD         27/10      N3DPB         1631 VE3CX         0307
QTC: 14085 RY 2017-11-12 1559 E3EZD         27/10      N3DPB         1633 K1BZ          0029
QTC: 14085 RY 2017-11-12 1559 E3EZD         27/10      N3DPB         1635 LW9ETQ        0011
QTC: 14085 RY 2017-11-12 1559 E3EZD         27/10      N3DPB         1639 GI4JTF        0052
QSO: 14088 RY 2017-11-12 1602 N3DPB         599 0526   EA7TG         599 0218
QSO: 21087 RY 2017-11-12 1603 N3DPB         599 0525   F5OAM         599 0718
QSO: 14102 RY 2017-11-12 1604 N3DPB         599 0527   DL5ZB         599 0184
QTC: 14102 RY 2017-11-12 1605 DL5ZB         28/10      N3DPB         1643 EA1VT         0107
QTC: 14102 RY 2017-11-12 1605 DL5ZB         28/10      N3DPB         1709 GW0A          0528
QTC: 14102 RY 2017-11-12 1605 DL5ZB         28/10      N3DPB         1711 AB3CV         0238
QTC: 14102 RY 2017-11-12 1605 DL5ZB         28/10      N3DPB         1713 W5AP          0022
QTC: 14102 RY 2017-11-12 1605 DL5ZB         28/10      N3DPB         1716 DK3WW         20520
QTC: 14102 RY 2017-11-12 1605 DL5ZB         28/10      N3DPB         1724 EA8AH         0876
QTC: 14102 RY 2017-11-12 1605 DL5ZB         28/10      N3DPB         1726 N3QE          0428
QTC: 14102 RY 2017-11-12 1605 DL5ZB         28/10      N3DPB         1729 EA8URL        0816
QTC: 14102 RY 2017-11-12 1605 DL5ZB         28/10      N3DPB         1731 LX7I          0630
QTC: 14102 RY 2017-11-12 1605 DL5ZB         28/10      N3DPB         1741 VE7CC         0176
QSO: 14089 RY 2017-11-12 1610 N3DPB         599 0529   EA2XR         599 0600
QTC: 14089 RY 2017-11-12 1611 N3DPB         5/10       EA2XR         1120 PB7Z          0086
QTC: 14089 RY 2017-11-12 1611 N3DPB         5/10       EA2XR         1123 OM2DT         0021
QTC: 14089 RY 2017-11-12 1611 N3DPB         5/10       EA2XR         1125 K2PB          0116
QTC: 14089 RY 2017-11-12 1611 N3DPB         5/10       EA2XR         1126 M0NPQ         0029
QTC: 14089 RY 2017-11-12 1611 N3DPB         5/10       EA2XR         1126 JW5E          0008
QTC: 14089 RY 2017-11-12 1611 N3DPB         5/10       EA2XR         1127 OZ6AGX        0007
QTC: 14089 RY 2017-11-12 1611 N3DPB         5/10       EA2XR         1128 R7NZ          0031
QTC: 14089 RY 2017-11-12 1611 N3DPB         5/10       EA2XR         1129 SP9EZM        0058
QTC: 14089 RY 2017-11-12 1611 N3DPB         5/10       EA2XR         1129 EU6AF         0349
QTC: 14089 RY 2017-11-12 1611 N3DPB         5/10       EA2XR         1130 YT2RX         0127
QSO: 14090 RY 2017-11-12 1613 N3DPB         599 0530   S57AW         599 0267
QSO: 14092 RY 2017-11-12 1616 N3DPB         599 0531   DL5L          599 0890
QTC: 14092 RY 2017-11-12 1617 DL5L          29/10      N3DPB         1744 CO6RD         0095
QTC: 14092 RY 2017-11-12 1617 DL5L          29/10      N3DPB         1745 N0AT          0074
QTC: 14092 RY 2017-11-12 1617 DL5L          29/10      N3DPB         1754 EA1HRR        0066
QTC: 14092 RY 2017-11-12 1617 DL5L          29/10      N3DPB         1756 PA3EVY        0169
QTC: 14092 RY 2017-11-12 1617 DL5L          29/10      N3DPB         1801 KK5JY         0061
QTC: 14092 RY 2017-11-12 1617 DL5L          29/10      N3DPB         1805 K4KGG         0061
QTC: 14092 RY 2017-11-12 1617 DL5L          29/10      N3DPB         1807 N6LN          0005
QTC: 14092 RY 2017-11-12 1617 DL5L          29/10      N3DPB         1809 CO6HZ         0063
QTC: 14092 RY 2017-11-12 1617 DL5L          29/10      N3DPB         1811 CX2AQ         0028
QTC: 14092 RY 2017-11-12 1617 DL5L          29/10      N3DPB         1814 W6NT          0006
QSO: 14108 RY 2017-11-12 1619 N3DPB         599 0533   EA5HYJ        599 0224
QSO: 21081 RY 2017-11-12 1621 N3DPB         599 0532   VE3CX         599 0693
QSO: 14089 RY 2017-11-12 1625 N3DPB         599 0534   IW2MXY        599 0142
