START-OF-LOG: 2.0
CATEGORY: Multi-OP
CONTEST: WAE RTTY
CALLSIGN: LU1DBQ
CLUB:
CLAIMED-SCORE: 59616
OPERATORS: LU6DC LW2DQZ LU3EBT LU3DDP LW5DW LU3EGC LU6EAP LU3EBG LU8DZJ LW6ENV
QSO: 21097 RY 2017-11-12 1607 LU1DBQ        599 0133   SV1DPP        599 0035
QSO: 21097 RY 2017-11-12 1615 LU1DBQ        599 0134   RA0LQ/MM      599 0238
QSO: 21097 RY 2017-11-12 1616 LU1DBQ        599 0135   IK7RVY        599 0025
QSO: 21097 RY 2017-11-12 1617 LU1DBQ        599 0136   IK2LOL        599 0202
QTC: 21097 RY 2017-11-12 1618 LU1DBQ        4/10       IK2LOL        1540 4MYA          0267
QTC: 21097 RY 2017-11-12 1618 LU1DBQ        4/10       IK2LOL        1543 W0LSD         0375
QTC: 21097 RY 2017-11-12 1618 LU1DBQ        4/10       IK2LOL        1546 K4XL          0194
QTC: 21097 RY 2017-11-12 1618 LU1DBQ        4/10       IK2LOL        1547 N1FF          0120
QTC: 21097 RY 2017-11-12 1618 LU1DBQ        4/10       IK2LOL        1549 KB3LIX        0126
QTC: 21097 RY 2017-11-12 1618 LU1DBQ        4/10       IK2LOL        1551 WD5K          0031
QTC: 21097 RY 2017-11-12 1618 LU1DBQ        4/10       IK2LOL        1552 VE2BVV        0174
QTC: 21097 RY 2017-11-12 1618 LU1DBQ        4/10       IK2LOL        1552 VA2ES         0215
QTC: 21097 RY 2017-11-12 1618 LU1DBQ        4/10       IK2LOL        1554 CT1EHK        0089
QTC: 21097 RY 2017-11-12 1618 LU1DBQ        4/10       IK2LOL        1555 KE8M          0195
QSO: 21097 RY 2017-11-12 1620 LU1DBQ        599 0137   IK7NXU        599 0279
QTC: 21097 RY 2017-11-12 1621 IK7NXU        12/10      LU1DBQ        1450 VP2MDL        0722
QTC: 21097 RY 2017-11-12 1621 IK7NXU        12/10      LU1DBQ        1453 YO3GNF        0252
QTC: 21097 RY 2017-11-12 1621 IK7NXU        12/10      LU1DBQ        1456 PA3GVI        0149
QTC: 21097 RY 2017-11-12 1622 IK7NXU        12/10      LU1DBQ        1500 S53JW         0013
QTC: 21097 RY 2017-11-12 1622 IK7NXU        12/10      LU1DBQ        1501 IK2XSL        0102
QTC: 21097 RY 2017-11-12 1622 IK7NXU        12/10      LU1DBQ        1506 OK2SG         0033
QTC: 21097 RY 2017-11-12 1622 IK7NXU        12/10      LU1DBQ        1510 IK6XEJ        0661
QTC: 21097 RY 2017-11-12 1622 IK7NXU        12/10      LU1DBQ        1521 IK0FUX        0009
QTC: 21097 RY 2017-11-12 1622 IK7NXU        12/10      LU1DBQ        1526 G3UAS         0034
QTC: 21097 RY 2017-11-12 1622 IK7NXU        12/10      LU1DBQ        1532 EA4BAS        0272
QSO: 21097 RY 2017-11-12 1625 LU1DBQ        599 0138   I0/S53R       599 0011
QSO: 21097 RY 2017-11-12 1626 LU1DBQ        599 0139   IZ8JFL        599 0203
QSO: 21097 RY 2017-11-12 1627 LU1DBQ        599 0140   IW1PNJ        599 0456
QTC: 21097 RY 2017-11-12 1628 LU1DBQ        8/10       IW1PNJ        0822 SP1DMD        0014
QTC: 21097 RY 2017-11-12 1628 LU1DBQ        8/10       IW1PNJ        0824 DK7ZT         0050
QTC: 21097 RY 2017-11-12 1628 LU1DBQ        8/10       IW1PNJ        0824 F1IWH         0007
QTC: 21097 RY 2017-11-12 1628 LU1DBQ        8/10       IW1PNJ        0825 ;$h6BH        0027
QTC: 21097 RY 2017-11-12 1628 LU1DBQ        8/10       IW1PNJ        0825 4O6ZX         0049
QTC: 21097 RY 2017-11-12 1628 LU1DBQ        8/10       IW1PNJ        0828 DL1ZBO        0065
QTC: 21097 RY 2017-11-12 1628 LU1DBQ        8/10       IW1PNJ        0829 G3T           0076
QTC: 21097 RY 2017-11-12 1628 LU1DBQ        8/10       IW1PNJ        0829 M2E           0141
QTC: 21097 RY 2017-11-12 1628 LU1DBQ        8/10       IW1PNJ        0830 DJ3GE         0020
QTC: 21097 RY 2017-11-12 1628 LU1DBQ        8/10       IW1PNJ        0831 YO6HSU        0081
QSO: 21097 RY 2017-11-12 1631 LU1DBQ        599 0141   I3FIY         599 0052
QSO: 21097 RY 2017-11-12 1631 LU1DBQ        599 0142   OK1KSL        599 0922
QTC: 21097 RY 2017-11-12 1633 OK1KSL        13/10      LU1DBQ        1533 GI4SNA        0005
QTC: 21097 RY 2017-11-12 1633 OK1KSL        13/10      LU1DBQ        1536 DL4FCH        0171
QTC: 21097 RY 2017-11-12 1633 OK1KSL        13/10      LU1DBQ        1550 IK2AUK        0229
QTC: 21097 RY 2017-11-12 1633 OK1KSL        13/10      LU1DBQ        1554 CN8KD         0708
QTC: 21097 RY 2017-11-12 1633 OK1KSL        13/10      LU1DBQ        1603 DL5JAN        0268
QTC: 21097 RY 2017-11-12 1633 OK1KSL        13/10      LU1DBQ        1604 I1RJP         0026
QTC: 21097 RY 2017-11-12 1633 OK1KSL        13/10      LU1DBQ        1607 SV1DPP        0035
QTC: 21097 RY 2017-11-12 1633 OK1KSL        13/10      LU1DBQ        1615 RA0LQ/MM      0238
QTC: 21097 RY 2017-11-12 1633 OK1KSL        13/10      LU1DBQ        1616 IK7RVY        0025
QTC: 21097 RY 2017-11-12 1633 OK1KSL        13/10      LU1DBQ        1617 IK2LOL        0202
QSO: 21097 RY 2017-11-12 1634 LU1DBQ        599 0143   DK0IU         599 0490
QSO: 21097 RY 2017-11-12 1637 LU1DBQ        599 0144   S51A          599 1277
QTC: 21097 RY 2017-11-12 1638 LU1DBQ        29/10      S51A          0701 T1Q           0015
QTC: 21097 RY 2017-11-12 1638 LU1DBQ        29/10      S51A          0702 LX/PA3DUU     0174
QTC: 21097 RY 2017-11-12 1638 LU1DBQ        29/10      S51A          0700 03            0249
QTC: 21097 RY 2017-11-12 1638 LU1DBQ        29/10      S51A          0706 SN7Q          0354
QTC: 21097 RY 2017-11-12 1638 LU1DBQ        29/10      S51A          0710 TC10K         0027
QTC: 21097 RY 2017-11-12 1638 LU1DBQ        29/10      S51A          0712 OH8A          0199
QTC: 21097 RY 2017-11-12 1638 LU1DBQ        29/10      S51A          0713 YL2CI         0105
QTC: 21097 RY 2017-11-12 1638 LU1DBQ        29/10      S51A          0718 EA3AYQ        0029
QTC: 21097 RY 2017-11-12 1638 LU1DBQ        29/10      S51A          0719 SE4E          0142
QTC: 21097 RY 2017-11-12 1638 LU1DBQ        29/10      S51A          0719 RV3DBK        0008
QSO: 21097 RY 2017-11-12 1639 LU1DBQ        599 0145   S51DD         599 0184
QSO: 21097 RY 2017-11-12 1644 LU1DBQ        599 0146   PY2YZB        599 0004
QSO: 21097 RY 2017-11-12 1649 LU1DBQ        599 0147   F5TRB         599 0018
QSO: 21097 RY 2017-11-12 1707 LU1DBQ        599 0148   EA1XT         599 0681
QSO: 21097 RY 2017-11-12 1754 LU1DBQ        599 0149   PY1GQ         599 0450
QSO: 21090 RY 2017-11-12 1850 LU1DBQ        599 0150   PY1FI         599 0015
QSO: 21090 RY 2017-11-12 1852 LU1DBQ        599 0151   PU5YSV        599 0006
QSO: 21090 RY 2017-11-12 1910 LU1DBQ        599 0152   KE8M          599 0482
QSO: 21090 RY 2017-11-12 1912 LU1DBQ        599 0153   W3FV          599 0609
QSO: 21090 RY 2017-11-12 1913 LU1DBQ        599 0154   W3FIZ         599 0684
QSO: 21090 RY 2017-11-12 1918 LU1DBQ        599 0155   K2RET         599 0481
QTC: 21090 RY 2017-11-12 1925 LU1DBQ        24/10      W4PK          1345 SM6UQL        0186
QTC: 21090 RY 2017-11-12 1925 LU1DBQ        24/10      W4PK          1348 OK1KSL        0346
QTC: 21090 RY 2017-11-12 1925 LU1DBQ        24/10      W4PK          1356 IV3SKB        0002
QTC: 21090 RY 2017-11-12 1925 LU1DBQ        24/10      W4PK          1359 EA1XT         0391
QTC: 21090 RY 2017-11-12 1925 LU1DBQ        24/10      W4PK          1403 EA8URL        0579
QTC: 21090 RY 2017-11-12 1925 LU1DBQ        24/10      W4PK          1404 F5BEG         0000
QTC: 21090 RY 2017-11-12 1925 LU1DBQ        24/10      W4PK          1407 F6FDR         0011
QTC: 21090 RY 2017-11-12 1925 LU1DBQ        24/10      W4PK          1408 M5M           0016
QTC: 21090 RY 2017-11-12 1925 LU1DBQ        24/10      W4PK          1409 W7ZR          0194
QTC: 21090 RY 2017-11-12 1925 LU1DBQ        24/10      W4PK          1410 DJ6OZ         0013
QSO: 21090 RY 2017-11-12 1931 LU1DBQ        599 0156   W2MKW         599 0013
QSO: 21090 RY 2017-11-12 1932 LU1DBQ        599 0157   AA5AU         599 0172
QSO: 21090 RY 2017-11-12 1935 LU1DBQ        599 0158   W7VXS         599 0357
QTC: 21090 RY 2017-11-12 1940 W7VXS         14/10      LU1DBQ        1620 IK7NXU        0279
QTC: 21090 RY 2017-11-12 1940 W7VXS         14/10      LU1DBQ        1625 I0/S53R       0011
QTC: 21090 RY 2017-11-12 1940 W7VXS         14/10      LU1DBQ        1626 IZ8JFL        0203
QTC: 21090 RY 2017-11-12 1940 W7VXS         14/10      LU1DBQ        1627 IW1PNJ        0456
QTC: 21090 RY 2017-11-12 1940 W7VXS         14/10      LU1DBQ        1631 I3FIY         0052
QTC: 21090 RY 2017-11-12 1940 W7VXS         14/10      LU1DBQ        1631 OK1KSL        0922
QTC: 21090 RY 2017-11-12 1940 W7VXS         14/10      LU1DBQ        1634 DK0IU         0490
QTC: 21090 RY 2017-11-12 1940 W7VXS         14/10      LU1DBQ        1637 S51A          1277
QTC: 21090 RY 2017-11-12 1940 W7VXS         14/10      LU1DBQ        1639 S51DD         0184
QTC: 21090 RY 2017-11-12 1940 W7VXS         14/10      LU1DBQ        1644 PY2YZB        0004
QSO: 21090 RY 2017-11-12 1941 LU1DBQ        599 0159   NA2M          599 0327
QSO: 21090 RY 2017-11-12 1943 LU1DBQ        599 0160   N3QE          599 0835
QTC: 21090 RY 2017-11-12 1946 LU1DBQ        43/10      N3QE          1724 OK1KSL        0445
QTC: 21090 RY 2017-11-12 1946 LU1DBQ        43/10      N3QE          1725 VO1BQ         0038
QTC: 21090 RY 2017-11-12 1946 LU1DBQ        43/10      N3QE          1725 N3DPB         0287
QTC: 21090 RY 2017-11-12 1946 LU1DBQ        43/10      N3QE          1727 CO21          0121
QTC: 21090 RY 2017-11-12 1946 LU1DBQ        43/10      N3QE          1727 N3XL          0022
QTC: 21090 RY 2017-11-12 1946 LU1DBQ        43/10      N3QE          1728 EA1VT         0121
QTC: 21090 RY 2017-11-12 1946 LU1DBQ        43/10      N3QE          1729 KO8V          0039
QTC: 21090 RY 2017-11-12 1946 LU1DBQ        43/10      N3QE          1729 CT7AJL        0438
QTC: 21090 RY 2017-11-12 1946 LU1DBQ        43/10      N3QE          1732 AA5AU         0071
QTC: 21090 RY 2017-11-12 1946 LU1DBQ        43/10      N3QE          1732 IK1WGZ        0009
QSO: 21090 RY 2017-11-12 1947 LU1DBQ        599 0161   XE2AU         599 0135
QSO: 21090 RY 2017-11-12 1954 LU1DBQ        599 0162   AA4DD         599 0204
QSO: 21090 RY 2017-11-12 1959 LU1DBQ        599 0163   K8RGI         599 0217
QSO: 21090 RY 2017-11-12 2005 LU1DBQ        599 0164   AB3CV         599 0055
QSO: 21090 RY 2017-11-12 2009 LU1DBQ        599 0165   W7OM          599 0305
QSO: 21090 RY 2017-11-12 2009 LU1DBQ        599 0166   KA8G          599 0173
QSO: 21090 RY 2017-11-12 2015 LU1DBQ        599 0167   N4CW          599 0068
QSO: 21090 RY 2017-11-12 2052 LU1DBQ        599 0168   N9NA          599 0318
QTC: 21090 RY 2017-11-12 2058 N9NA          15/10      LU1DBQ        1649 F5TRB         0018
QTC: 21090 RY 2017-11-12 2058 N9NA          15/10      LU1DBQ        1707 EA1XT         0681
QTC: 21090 RY 2017-11-12 2058 N9NA          15/10      LU1DBQ        1754 PY1GQ         0450
QTC: 21090 RY 2017-11-12 2058 N9NA          15/10      LU1DBQ        1850 PY1FI         0015
QTC: 21090 RY 2017-11-12 2058 N9NA          15/10      LU1DBQ        1852 PU5YSV        0006
QTC: 21090 RY 2017-11-12 2058 N9NA          15/10      LU1DBQ        1910 KE8M          0482
QTC: 21090 RY 2017-11-12 2058 N9NA          15/10      LU1DBQ        1912 W3FV          0609
QTC: 21090 RY 2017-11-12 2058 N9NA          15/10      LU1DBQ        1913 W3FIZ         0684
QTC: 21090 RY 2017-11-12 2058 N9NA          15/10      LU1DBQ        1918 K2RET         0481
QTC: 21090 RY 2017-11-12 2058 N9NA          15/10      LU1DBQ        1931 W2MKW         0013
QSO: 14091 RY 2017-11-12 2106 LU1DBQ        599 0169   N7NM          599 0405
QTC: 14091 RY 2017-11-12 2107 N7NM          16/10      LU1DBQ        1932 AA5AU         0172
QTC: 14091 RY 2017-11-12 2107 N7NM          16/10      LU1DBQ        1935 W7VXS         0357
QTC: 14091 RY 2017-11-12 2107 N7NM          16/10      LU1DBQ        1941 NA2M          0327
QTC: 14091 RY 2017-11-12 2107 N7NM          16/10      LU1DBQ        1943 N3QE          0835
QTC: 14091 RY 2017-11-12 2107 N7NM          16/10      LU1DBQ        1947 XE2AU         0135
QTC: 14091 RY 2017-11-12 2107 N7NM          16/10      LU1DBQ        1954 AA4DD         0204
QTC: 14091 RY 2017-11-12 2107 N7NM          16/10      LU1DBQ        1959 K8RGI         0217
QTC: 14091 RY 2017-11-12 2107 N7NM          16/10      LU1DBQ        2005 AB3CV         0055
QTC: 14091 RY 2017-11-12 2108 N7NM          16/10      LU1DBQ        2009 KA8G          0173
QTC: 14091 RY 2017-11-12 2108 N7NM          16/10      LU1DBQ        2015 N4CW          0068
QSO: 14091 RY 2017-11-12 2111 LU1DBQ        599 0170   N6DW          599 0049
QSO: 14091 RY 2017-11-12 2120 LU1DBQ        599 0171   KI6DY/0       599 0388
QSO: 14091 RY 2017-11-12 2123 LU1DBQ        599 0172   W5XB          599 0153
QSO: 14091 RY 2017-11-12 2133 LU1DBQ        599 0173   KS0AA         599 0369
QSO: 14091 RY 2017-11-12 2137 LU1DBQ        599 0174   K5OA          599 0354
QTC: 14091 RY 2017-11-12 2138 LU1DBQ        6/10       K5OA          0210 W6OQI         0043
QTC: 14091 RY 2017-11-12 2138 LU1DBQ        6/10       K5OA          0212 K6BIR         0006
QTC: 14091 RY 2017-11-12 2138 LU1DBQ        6/10       K5OA          0217 KE8M          0058
QTC: 14091 RY 2017-11-12 2138 LU1DBQ        6/10       K5OA          0307 W7RN          0169
QTC: 14091 RY 2017-11-12 2138 LU1DBQ        6/10       K5OA          309  AK1WM         0015
QTC: 14091 RY 2017-11-12 2138 LU1DBQ        6/10       K5OA          0310 W5XB          0085
QTC: 14091 RY 2017-11-12 2138 LU1DBQ        6/10       K5OA          0311 K6HGF         0052
QTC: 14091 RY 2017-11-12 2138 LU1DBQ        6/10       K5OA          0314 W5PF          0018
QTC: 14091 RY 2017-11-12 2138 LU1DBQ        6/10       K5OA          0321 W7RN          0186
QTC: 14091 RY 2017-11-12 2138 LU1DBQ        6/10       K5OA          0323 AI9T          0066
QSO: 14091 RY 2017-11-12 2144 LU1DBQ        599 0175   N6GP          599 0036
QSO: 14091 RY 2017-11-12 2148 LU1DBQ        599 0176   KP4JFR        599 0023
QSO: 14091 RY 2017-11-12 2155 LU1DBQ        599 0177   N9CK          599 0019
END-OF-LOG:
