START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: CQ-WPX-CW
CALLSIGN: AG6AU
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: AG6AU
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for CQ-WPX-CW CQWPX/cw/2016.
QSO:  7000 CW 2016-05-28 0250 AG6AU         599 N6AA          599 133
QSO: 14008 CW 2016-05-29 0223 AG6AU         599 0372 DL2SAX        599 1438
QSO: 14011 CW 2016-05-29 0225 AG6AU         599 0373 RW9USA        599 1337
QSO:  7001 CW 2016-05-29 0226 AG6AU         599 374 VE3MGY        599 0543
QSO:  7010 CW 2016-05-29 0228 AG6AU         599 0375 K0AD          599 1033
QSO:  7011 CW 2016-05-29 0228 AG6AU         599 0376 N3QE          599 1391
QSO:  7016 CW 2016-05-29 0232 AG6AU         599 0378 NE0F          599 1406
QSO:  7016 CW 2016-05-29 0232 AG6AU         599 377 TM6M          599 2362
QSO:  7000 CW 2016-05-29 0233 AG6AU         599 379 NR7DX         599 1776
QSO:  7019 CW 2016-05-29 0234 AG6AU         599 0380 K5RX          599 0538
QSO:  7019 CW 2016-05-29 0237 AG6AU         599 0381 IR2C          599 1929
QSO:  7021 CW 2016-05-29 0240 AG6AU         599 383 6Y6N          599 2060
QSO:  7022 CW 2016-05-29 0241 AG6AU         599 384 WN9O          599 986
QSO:  7026 CW 2016-05-29 0243 AG6AU         599 385 OM5ZW         599 2084
QSO:  7028 CW 2016-05-29 0244 AG6AU         599 0386 VA6XDX        599 0279
QSO:  7034 CW 2016-05-29 0245 AG6AU         599 387 VE3EJ         599 0897
QSO:  7038 CW 2016-05-29 0247 AG6AU         599 379 DP65HSC       599 0762
QSO:  7039 CW 2016-05-29 0248 AG6AU         599 0390 N6FS          599 0765
QSO:  7042 CW 2016-05-29 0250 AG6AU         599 0391 NO6T          599 1577
QSO:  7050 CW 2016-05-29 0252 AG6AU         599 393 9A1A          599 1213
QSO:  7050 CW 2016-05-29 0252 AG6AU         599 392 KM3T          599 1465
QSO:  7000 CW 2016-05-29 0253 AG6AU         599 394 K0KR          599 241
QSO:  7050 CW 2016-05-29 0253 AG6AU         599 0395 VE3KI         599 0609
QSO:  7050 CW 2016-05-29 0254 AG6AU         599 0397 AA7CR         599 0331
QSO:  7050 CW 2016-05-29 0254 AG6AU         599 0396 K3IE          599 0971
QSO:  7000 CW 2016-05-29 0255 AG6AU         599 0398 N4NO          599 0855
QSO:  7000 CW 2016-05-29 0257 AG6AU         599 401 WA6KHK        599 584
QSO:  7050 CW 2016-05-29 0258 AG6AU         599 0402 KO7SS         599 0101
QSO:  7050 CW 2016-05-29 0300 AG6AU         599 0406 N3HEE         599 0178
QSO:  7050 CW 2016-05-29 0300 AG6AU         599 0404 NZ1U          599 0826
QSO:  7050 CW 2016-05-29 0301 AG6AU         599 0407 VB7A          599 0217
QSO:  7050 CW 2016-05-29 0302 AG6AU         599 0408 N0GOS         599 0257
QSO:  7050 CW 2016-05-29 0304 AG6AU         599 0411 N4CF          599 0340
QSO:  7050 CW 2016-05-29 0305 AG6AU         599 412 W6AWW         599 238
QSO:  7050 CW 2016-05-29 0307 AG6AU         599 0421 KG5VK         599 0016
QSO:  7050 CW 2016-05-29 0307 AG6AU         599 0415 NJ9R          599 0112
QSO:  7000 CW 2016-05-29 0308 AG6AU         599 416 W9SE          599 114
QSO:  7050 CW 2016-05-29 0308 AG6AU         599 0417 K4BAI         599 1216
QSO:  7050 CW 2016-05-29 0308 AG6AU         599 0418 KE1S          599 0540
QSO:  7050 CW 2016-05-29 0309 AG6AU         599 0419 K3WW          599 1591
QSO:  7050 CW 2016-05-29 0309 AG6AU         599 0413 WX6V          599 0195
QSO:  7050 CW 2016-05-29 0309 AG6AU         599 410 XE2AU         599 260
QSO:  7050 CW 2016-05-29 0311 AG6AU         599 0423 W7PU          599 0410
QSO:  7050 CW 2016-05-29 0313 AG6AU         599 0427 N7DXT         599 0372
QSO:  7050 CW 2016-05-29 0313 AG6AU         599 0425 NE6I          599 0086
QSO:  7050 CW 2016-05-29 0313 AG6AU         599 0426 WQ2N          599 0776
QSO:  7050 CW 2016-05-29 0315 AG6AU         599 0428 HI3TT         599 1510
QSO:  7050 CW 2016-05-29 0316 AG6AU         599 0430 AD4Z          599 1321
QSO: 14000 CW 2016-05-29 0321 AG6AU         599 0434 KN5A          599 1419
QSO: 14000 CW 2016-05-29 0322 AG6AU         599 0435 NI7R          599 0110
QSO: 14051 CW 2016-05-29 0322 AG6AU         599 436 AA4KD         599 73
QSO: 14051 CW 2016-05-29 0323 AG6AU         599 0437 ND3D          599 0154
QSO: 14050 CW 2016-05-29 0325 AG6AU         599 442 P33W          599 1802
QSO: 14051 CW 2016-05-29 0325 AG6AU         599 0441 EV1R          599 1662
QSO: 14051 CW 2016-05-29 0325 AG6AU         599 0440 K1VC          599 0426
QSO: 14051 CW 2016-05-29 0326 AG6AU         599 0443 CE3AA         599 0627
QSO: 14051 CW 2016-05-29 0326 AG6AU         599 0444 KR2AA         599 0325
QSO: 14051 CW 2016-05-29 0327 AG6AU         599 446 W8BI          599 522
QSO: 14051 CW 2016-05-29 0328 AG6AU         599 0447 LY6A          599 1677
QSO: 14051 CW 2016-05-29 0329 AG6AU         599 0450 EN4U          599 1475
QSO: 14050 CW 2016-05-29 0330 AG6AU         599 451 DK3WW         599 1190
QSO: 14051 CW 2016-05-29 0331 AG6AU         599 0452 EW1IP         599 1028
QSO: 14050 CW 2016-05-29 0333 AG6AU         599 454 9A5D          599 1535
QSO: 14050 CW 2016-05-29 0333 AG6AU         599 455 UR7UD         599 745
QSO: 14000 CW 2016-05-29 0337 AG6AU         599 0458 WA5SOG        599 0114
QSO: 14051 CW 2016-05-29 0337 AG6AU         599 0459 LZ7A          599 0767
QSO: 14051 CW 2016-05-29 0341 AG6AU         599 464 WA1FCN        599 619
QSO: 14051 CW 2016-05-29 0342 AG6AU         599 467 K9GY          599 31
QSO: 14051 CW 2016-05-29 0342 AG6AU         599 0465 KR6N          599 0233
QSO: 14051 CW 2016-05-29 0343 AG6AU         599 0468 PR9M          599 0948
QSO: 14051 CW 2016-05-29 0345 AG6AU         599 0469 RG7K          599 0015
QSO: 14051 CW 2016-05-29 0346 AG6AU         599 0470 NR4M          599 1314
QSO: 14051 CW 2016-05-29 0347 AG6AU         599 0472 KU7T          599 0953
QSO: 14051 CW 2016-05-29 0348 AG6AU         599 0474 WO4O          599 1601
QSO: 14000 CW 2016-05-29 0349 AG6AU         599 475 VA7MM         599 058
QSO: 14051 CW 2016-05-29 0350 AG6AU         599 0476 RT3T          599 1472
QSO: 14050 CW 2016-05-29 0351 AG6AU         599 476 YO2IS         599 423
QSO: 14051 CW 2016-05-29 0351 AG6AU         599 0478 WP3R          599 0078
QSO: 14050 CW 2016-05-29 0352 AG6AU         599 479 RA1QD         599 751
QSO: 14051 CW 2016-05-29 0353 AG6AU         599 0480 LY1CX         599 0564
QSO: 14000 CW 2016-05-29 0413 AG6AU         599 481 RM1T          599 1701
QSO: 14009 CW 2016-05-29 0415 AG6AU         599 0482 ZF2ET         599 2066
QSO: 14010 CW 2016-05-29 0415 AG6AU         599 483 K3UL          599 750
QSO: 14010 CW 2016-05-29 0416 AG6AU         599 484 WR6Y          599 1657
QSO: 14011 CW 2016-05-29 0417 AG6AU         599 0485 KZ5D          599 1343
QSO: 14012 CW 2016-05-29 0417 AG6AU         599 0486 DD1A          599 0853
QSO: 14014 CW 2016-05-29 0419 AG6AU         599 0487 LY4A          599 1429
QSO: 14014 CW 2016-05-29 0420 AG6AU         599 0488 YQ6A          599 1785
QSO: 14017 CW 2016-05-29 0421 AG6AU         599 0489 N4WW          599 1315
QSO: 14017 CW 2016-05-29 0423 AG6AU         599 490 JA3YBK        599 1663
QSO: 14024 CW 2016-05-29 0425 AG6AU         599 0492 UT1AA         599 1130
QSO: 14026 CW 2016-05-29 0427 AG6AU         599 493 HG7T          599 1406
QSO: 14027 CW 2016-05-29 0427 AG6AU         599 494 NY4A          599 1953
QSO: 14028 CW 2016-05-29 0428 AG6AU         599 495 PS2T          599 2508
QSO: 14029 CW 2016-05-29 0429 AG6AU         599 0496 LZ1KU         599 0790
QSO:  7004 CW 2016-05-29 0432 AG6AU         599 0499 AB0S          599 0383
QSO:  7004 CW 2016-05-29 0432 AG6AU         599 0498 NR3X          599 1857
QSO:  7005 CW 2016-05-29 0432 AG6AU         599 0500 KC3R          599 1636
QSO:  7005 CW 2016-05-29 0434 AG6AU         599 501 VC2A          599 2166
QSO:  7009 CW 2016-05-29 0435 AG6AU         599 503 N1RR          599 1745
QSO:  7027 CW 2016-05-29 0439 AG6AU         599 0504 KC7V          599 0809
QSO:  7029 CW 2016-05-29 0440 AG6AU         599 505 WJ9B          599 1010
QSO:  7032 CW 2016-05-29 0441 AG6AU         599 507 WN6K          599 595
QSO:  7033 CW 2016-05-29 0442 AG6AU         599 0509 WH6R          599 0429
QSO:  7036 CW 2016-05-29 0443 AG6AU         599 0510 K2DSW         599 0590
QSO:  7038 CW 2016-05-29 0444 AG6AU         599 0511 KC0MO         599 0935
QSO:  7000 CW 2016-05-29 0445 AG6AU         599 512 AA5B          599 0711
QSO:  7041 CW 2016-05-29 0445 AG6AU         599 0513 N4WW          599 1228
QSO:  7042 CW 2016-05-29 0446 AG6AU         599 514 ZF1A          599 2187
QSO:  7044 CW 2016-05-29 0447 AG6AU         599 0515 AA3B          599 2260
QSO:  7045 CW 2016-05-29 0449 AG6AU         599 517 I2CZQ         599 891
QSO:  7044 CW 2016-05-29 0450 AG6AU         599 0516 EA8BQM        599 0249
QSO:  7049 CW 2016-05-29 0450 AG6AU         599 0519 KH6LC         599 0623
QSO:  7050 CW 2016-05-29 0450 AG6AU         599 0520 VE6EX         599 0634
QSO:  7053 CW 2016-05-29 0453 AG6AU         599 522 N0QQ          599 2078
QSO:  7056 CW 2016-05-29 0455 AG6AU         599 0523 KE0UI         599 0470
QSO:  7057 CW 2016-05-29 0455 AG6AU         599 524 NA8V          599 1097
QSO:  7060 CW 2016-05-29 0456 AG6AU         599 0525 NA6O          599 0739
QSO:  7060 CW 2016-05-29 0457 AG6AU         599 0527 WQ5L          599 0482
QSO:  7061 CW 2016-05-29 0457 AG6AU         599 526 K3UA          599 0863
QSO:  7062 CW 2016-05-29 0458 AG6AU         599 0528 YW4D          599 1824
QSO:  7000 CW 2016-05-29 0459 AG6AU         599 529 K9CC          599 474
QSO:  7063 CW 2016-05-29 0500 AG6AU         599 530 8P5A          599 3297
QSO:  7066 CW 2016-05-29 0501 AG6AU         599 532 EC2DX         599 1945
QSO:  7069 CW 2016-05-29 0503 AG6AU         599 533 PZ50X         599 2071
QSO:  7054 CW 2016-05-29 0504 AG6AU         599 0534 N9NA          599 0792
QSO:  7000 CW 2016-05-29 0505 AG6AU         599 0537 KS7T          599 0395
QSO:  7053 CW 2016-05-29 0506 AG6AU         599 538 N7RCS         599 322
QSO:  7054 CW 2016-05-29 0506 AG6AU         599 0539 AJ9C          599 0815
QSO:  3511 CW 2016-05-29 0509 AG6AU         599 0542 NS1S          599 2336
QSO:  3520 CW 2016-05-29 0511 AG6AU         599 544 NA8V          599 1108
QSO:  3524 CW 2016-05-29 0511 AG6AU         599 545 K2XR          599 283
QSO:  3525 CW 2016-05-29 0512 AG6AU         599 0546 AB0S          599 0441
QSO:  3528 CW 2016-05-29 0513 AG6AU         599 0547 K2UF          599 0610
QSO:  3537 CW 2016-05-29 0513 AG6AU         599 0548 WK1Q          599 1389
QSO:  3538 CW 2016-05-29 0515 AG6AU         599 0549 WN2O          599 0375
QSO: 14000 CW 2016-05-29 0518 AG6AU         599 550 OK2FD         599 836
QSO: 14013 CW 2016-05-29 0521 AG6AU         599 0551 HG1S          599 2816
QSO: 14023 CW 2016-05-29 0522 AG6AU         599 0552 NA6O          599 1157
QSO: 14014 CW 2016-05-29 1451 AG6AU         599 554 UP0L          599 3382
QSO: 14000 CW 2016-05-29 1502 AG6AU         599 555 TF3CW         599 1264
QSO: 14069 CW 2016-05-29 1503 AG6AU         599 0556 N4HA          599 0304
QSO: 14068 CW 2016-05-29 1507 AG6AU         599 0557 9M8K          599 1023
QSO: 14068 CW 2016-05-29 1509 AG6AU         599 0558 IR3C          599 1100
QSO: 14000 CW 2016-05-29 1510 AG6AU         599 559 KD5QAQ        599 344
QSO: 14065 CW 2016-05-29 1512 AG6AU         599 560 JH4UYB        599 2114
QSO: 14062 CW 2016-05-29 1514 AG6AU         599 0561 WF3T          599 0522
QSO: 14000 CW 2016-05-29 1515 AG6AU         599 0562 KS7T          599 0536
QSO: 14031 CW 2016-05-29 1620 AG6AU         599 563 9A1A          599 2308
QSO: 14003 CW 2016-05-29 1622 AG6AU         599 0564 UP2L          599 3129
QSO: 14012 CW 2016-05-29 1625 AG6AU         599 565 MM3N          599 972
QSO: 14046 CW 2016-05-29 2334 AG6AU         599 567 CN2AA         599 6361
QSO: 14047 CW 2016-05-29 2334 AG6AU         599 0566 K3KO          599 0476
QSO: 14047 CW 2016-05-29 2335 AG6AU         599 0568 VE9ML         599 0875
QSO: 14000 CW 2016-05-29 2336 AG6AU         599 0570 VA3RJ         599 0039
QSO: 14047 CW 2016-05-29 2336 AG6AU         599 0569 K7DR          599 0350
QSO: 14000 CW 2016-05-29 2338 AG6AU         599 573 WA2HIP        599 282
QSO: 14003 CW 2016-05-29 2341 AG6AU         599 0574 VE9CB         599 2711
QSO: 14007 CW 2016-05-29 2342 AG6AU         599 0575 VE7SV         599 1793
QSO: 14008 CW 2016-05-29 2342 AG6AU         599 0576 N5EE          599 0330
QSO: 14000 CW 2016-05-29 2344 AG6AU         599 576 KW1K          599 620
QSO: 21000 CW 2016-05-29 2347 AG6AU         599 579 AB4LX         599 291
QSO: 21043 CW 2016-05-29 2347 AG6AU         599 0578 PY4LH         599 0111
QSO: 21000 CW 2016-05-29 2350 AG6AU         599 580 TI2OY         599 735
QSO: 21005 CW 2016-05-29 2351 AG6AU         599 0581 NN5J          599 3286
QSO: 21000 CW 2016-05-29 2352 AG6AU         599 0582 PP5KR         599 1800
QSO: 21026 CW 2016-05-29 2353 AG6AU         599 0583 AA3B          599 3134
QSO: 21031 CW 2016-05-29 2354 AG6AU         599 0584 NG1R          599 0823
QSO: 21040 CW 2016-05-29 2355 AG6AU         599 0585 KH6LC         599 0965
QSO: 21000 CW 2016-05-29 2357 AG6AU         599 586 PT9DX         599 241
QSO: 21039 CW 2016-05-29 2357 AG6AU         599 0587 VP5M          599 1635
END-OF-LOG:
