START-OF-LOG: 3.0
CONTEST: EA-MAJESTAD-CW
CALLSIGN: R1QE
CATEGORY: SINGLE-OP ALL LOW
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-POWER: 
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-STATION: FIXED
CATEGORY-TIME: 24-HOURS
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 12692
LOCATION: DX
CLUB: RUSSIAN CW
CREATED-BY: UR5EQF log v.3.31-60
NAME: Bobrov Vladimir A.
OPERATORS: Bobrov Vladimir A, 1949,1,R1QE,1
SOAPBOX: Rig ICOM-718, 100Wt. Ant. Quad 80m. All band. 10m. up
QSO: 21000 CW 2018-05-19 1417 R1QE 599 019 9A1AA 599 124
QSO: 21000 CW 2018-05-19 1418 R1QE 599 020 EA1FA 599 O
QSO: 21000 CW 2018-05-19 1422 R1QE 599 021 OG60F 599 129
QSO: 21000 CW 2018-05-19 1423 R1QE 599 022 UT4U 599 152
QSO: 21000 CW 2018-05-19 1425 R1QE 599 023 IK0PXD 599 050
QSO: 21000 CW 2018-05-19 1427 R1QE 599 024 LY2AJ 599 127
QSO: 21000 CW 2018-05-19 1430 R1QE 599 025 ED1B 599 O
QSO: 14000 CW 2018-05-19 1449 R1QE 599 026 EA5KA 599 CS
QSO: 14000 CW 2018-05-19 1453 R1QE 599 027 UR7GO 599 231
QSO: 14000 CW 2018-05-19 1454 R1QE 599 028 R9AE 599 069
QSO: 14000 CW 2018-05-19 1457 R1QE 599 029 UT4U 599 196
QSO: 14000 CW 2018-05-19 1500 R1QE 599 030 OZ2TF 599 075
QSO: 14000 CW 2018-05-19 1501 R1QE 599 031 9A7T 599 179
QSO: 14000 CW 2018-05-19 1506 R1QE 599 032 UR4PWC 599 133
QSO: 14000 CW 2018-05-19 1507 R1QE 599 033 P3X 599 226
QSO: 14000 CW 2018-05-19 1508 R1QE 599 034 OG60F 599 165
QSO: 14000 CW 2018-05-19 1512 R1QE 599 035 OG6N 599 118
QSO: 14000 CW 2018-05-19 1515 R1QE 599 036 ED1B 599 O
QSO: 14000 CW 2018-05-19 1519 R1QE 599 037 LY2AJ 599 155
QSO: 14000 CW 2018-05-19 1523 R1QE 599 038 EA2HW 599 SS
QSO: 14000 CW 2018-05-19 1524 R1QE 599 039 EA1VM 599 P
QSO: 14000 CW 2018-05-19 1530 R1QE 599 040 PA5WT 599 089
QSO: 14000 CW 2018-05-19 1532 R1QE 599 041 EA2KV 599 Z
QSO: 14000 CW 2018-05-19 1534 R1QE 599 042 OH1VR 599 097
QSO: 14000 CW 2018-05-19 1546 R1QE 599 043 EA1AOQ 599 PO
QSO: 14000 CW 2018-05-19 1609 R1QE 599 044 K9OM 599 039
QSO: 14000 CW 2018-05-19 1610 R1QE 599 045 IZ2GRG 599 039
QSO: 14000 CW 2018-05-19 1618 R1QE 599 046 DL2ZBO 599 015
QSO: 14000 CW 2018-05-19 1620 R1QE 599 047 EF0F 599 SMR
QSO: 14000 CW 2018-05-19 1624 R1QE 599 048 UR3QTN 599 012
QSO: 14000 CW 2018-05-19 1711 R1QE 599 049 LZ5XQ 599 144
QSO: 14000 CW 2018-05-19 1713 R1QE 599 050 UT8AL 599 014
QSO: 14000 CW 2018-05-19 1715 R1QE 599 051 YL3GAZ 599 036
QSO: 14000 CW 2018-05-19 1716 R1QE 599 052 UW6M 599 073
QSO: 14000 CW 2018-05-19 1725 R1QE 599 053 4K6FO 599 051
QSO: 14000 CW 2018-05-19 1731 R1QE 599 054 UY5VA 599 199
QSO: 14000 CW 2018-05-19 1733 R1QE 599 055 EA5DY 599 M
QSO: 14000 CW 2018-05-19 1736 R1QE 599 056 UT5NR 599 035
QSO:  7000 CW 2018-05-19 1745 R1QE 599 057 EA3IN 599 B
QSO:  7000 CW 2018-05-19 1747 R1QE 599 058 YU1UO 599 067
QSO:  7000 CW 2018-05-19 1748 R1QE 599 059 LY2AJ 599 227
QSO:  7000 CW 2018-05-19 1749 R1QE 599 060 EA1WX 599 O
QSO:  7000 CW 2018-05-19 1755 R1QE 599 061 LZ6F 599 054
QSO:  7000 CW 2018-05-19 1758 R1QE 599 062 S58Q 599 012
QSO:  7000 CW 2018-05-19 1759 R1QE 599 063 OK2EA 599 201
QSO:  7000 CW 2018-05-19 1801 R1QE 599 064 HA6NW 599 152
QSO:  7000 CW 2018-05-19 1806 R1QE 599 065 PA9J 599 040
QSO: 14000 CW 2018-05-19 1811 R1QE 599 066 YO4BEX 599 088
QSO: 14000 CW 2018-05-19 1819 R1QE 599 067 TA3D 599 083
QSO: 14000 CW 2018-05-19 1822 R1QE 599 068 ED7K 599 SE
QSO: 14000 CW 2018-05-19 1829 R1QE 599 069 DL5KUD 599 077
QSO:  7000 CW 2018-05-19 1835 R1QE 599 070 9A1CRT 599 183
QSO:  7000 CW 2018-05-19 1836 R1QE 599 071 LZ5XQ 599 191
QSO:  7000 CW 2018-05-19 1839 R1QE 599 072 LB4UH 599 032
QSO:  7000 CW 2018-05-19 1841 R1QE 599 073 UA9CTT 599 015
QSO:  7000 CW 2018-05-19 1842 R1QE 599 074 EA5KA 599 CS
QSO:  7000 CW 2018-05-19 1843 R1QE 599 075 S53M 599 220
QSO:  7000 CW 2018-05-19 1844 R1QE 599 076 UW6M 599 118
QSO:  7000 CW 2018-05-19 1846 R1QE 599 077 IU1JCZ 599 063
QSO:  7000 CW 2018-05-19 1848 R1QE 599 078 EA5WU 599 CS
QSO:  7000 CW 2018-05-19 1850 R1QE 599 079 SD6M 599 127
QSO:  7000 CW 2018-05-19 1851 R1QE 599 080 S53K 599 041
QSO:  7000 CW 2018-05-19 1852 R1QE 599 081 S53EO 599 137
QSO:  7000 CW 2018-05-19 1854 R1QE 599 082 LZ4AE 599 115
QSO:  7000 CW 2018-05-19 1856 R1QE 599 083 EF0F 599 SMR
QSO:  7000 CW 2018-05-19 1913 R1QE 599 084 LB1GB 599 002
QSO:  7000 CW 2018-05-19 1915 R1QE 599 085 LC0A 599 147
QSO:  7000 CW 2018-05-19 1916 R1QE 599 086 RA1TU 599 115
QSO:  7000 CW 2018-05-19 1916 R1QE 599 087 DM2RN 599 018
QSO:  7000 CW 2018-05-19 1918 R1QE 599 088 PA2W 599 068
QSO:  7000 CW 2018-05-19 1922 R1QE 599 089 EA3GBA 599 BB
QSO:  7000 CW 2018-05-19 1923 R1QE 599 090 P3X 599 483
QSO:  7000 CW 2018-05-19 1924 R1QE 599 091 F5VMN 599 214
QSO:  7000 CW 2018-05-19 1929 R1QE 599 092 EC7WA 599 H
QSO:  7000 CW 2018-05-19 1932 R1QE 599 093 LZ1ND 599 358
QSO:  7000 CW 2018-05-19 1933 R1QE 599 094 M0BEW 599 055
QSO:  7000 CW 2018-05-19 1934 R1QE 599 095 SV2BSJ 599 058
QSO:  7000 CW 2018-05-19 1935 R1QE 599 096 YP5A 599 057
QSO:  7000 CW 2018-05-19 1936 R1QE 599 097 9A1AA 599 379
QSO:  7000 CW 2018-05-19 1937 R1QE 599 098 OK2HBR 599 101
QSO:  7000 CW 2018-05-19 1939 R1QE 599 099 SP1AEN 599 102
QSO:  7000 CW 2018-05-19 1940 R1QE 599 100 IK4VET 599 041
QSO:  7000 CW 2018-05-19 1942 R1QE 599 101 SD6E 599 166
QSO:  3500 CW 2018-05-19 1948 R1QE 599 102 R7DA 599 010
QSO:  3500 CW 2018-05-19 1950 R1QE 599 103 4K6FO 599 070
QSO:  3500 CW 2018-05-19 1956 R1QE 599 104 UA2FL 599 031
QSO:  7000 CW 2018-05-19 2002 R1QE 599 105 LY4ZZ 599 007
QSO:  7000 CW 2018-05-19 2005 R1QE 599 106 EA2OT 599 SS
QSO:  7000 CW 2018-05-19 2008 R1QE 599 107 GI5I 599 073
QSO:  7000 CW 2018-05-19 2009 R1QE 599 108 UR7GO 599 561
QSO:  7000 CW 2018-05-19 2010 R1QE 599 109 PA4O 599 094
QSO:  7000 CW 2018-05-19 2014 R1QE 599 110 HA4XH 599 409
QSO:  7000 CW 2018-05-19 2015 R1QE 599 111 PA5N 599 079
QSO:  7000 CW 2018-05-19 2015 R1QE 599 112 Z35Y 599 150
QSO:  7000 CW 2018-05-19 2017 R1QE 599 113 YU0A 599 025
QSO:  7000 CW 2018-05-19 2018 R1QE 599 114 PA5WT 599 169
QSO:  7000 CW 2018-05-19 2020 R1QE 599 115 IV2DSJ 599 117
QSO:  7000 CW 2018-05-19 2022 R1QE 599 116 PA3GDD 599 022
QSO:  7000 CW 2018-05-19 2027 R1QE 599 117 EA5GIE 599 VV
QSO:  7000 CW 2018-05-19 2028 R1QE 599 118 OK1AY 599 123
QSO:  7000 CW 2018-05-19 2035 R1QE 599 119 UT5NR 599 121
QSO:  7000 CW 2018-05-19 2036 R1QE 599 120 OG6N 599 276
END-OF-LOG:
