START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: RDA
CALLSIGN: UA4PDJ/P
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: UA4PDJ/P
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for RDA RDAContest/2019.
QSO: 14197 PH 2019-08-17 0822 UA4PDJ/P      59 TA35 UP0L          59 0051
QSO:  3528 CW 2019-08-18 0009 UA4PDJ/P      599 TA35 9A1AA         599 0837
QSO:  3500 CW 2019-08-18 0013 UA4PDJ/P      599 TA35 LZ1IA         599 0135
QSO:  7030 CW 2019-08-18 0031 UA4PDJ/P      599 TA35 UP4L          599 1081
QSO:  7000 CW 2019-08-18 0036 UA4PDJ/P      599 TA35 UN7FW         599 0143
QSO:  7030 CW 2019-08-18 0037 UA4PDJ/P      599 TA35 OK1TA         599 0525
QSO:  7030 CW 2019-08-18 0038 UA4PDJ/P      599 TA35 HA7PO         599 0169
QSO:  7030 CW 2019-08-18 0038 UA4PDJ/P      599 TA35 LY4A          599 1328
QSO:  7030 CW 2019-08-18 0049 UA4PDJ/P      599 TA35 UR3GU         599 1047
QSO:  7030 CW 2019-08-18 0052 UA4PDJ/P      599 TA35 LZ1HW         599 0330
QSO:  7030 CW 2019-08-18 0054 UA4PDJ/P      599 TA35 9A5Y          599 1331
QSO:  7000 CW 2019-08-18 0056 UA4PDJ/P      599 TA35 F6EYB         599 0278
QSO:  7012 CW 2019-08-18 0104 UA4PDJ/P      599 TA35 9A7R          599 0011
QSO:  7000 CW 2019-08-18 0122 UA4PDJ/P      599 TA35 UN7LAN        599 0644
QSO:  7021 CW 2019-08-18 0123 UA4PDJ/P      599 TA35 HA1AD         599 0209
QSO:  7021 CW 2019-08-18 0125 UA4PDJ/P      599 TA35 9A7T          599 0508
QSO:  7000 CW 2019-08-18 0128 UA4PDJ/P      599 TA25 K3ZO          599 0144
QSO:  7000 CW 2019-08-18 0132 UA4PDJ/P      599 TA35 UN0C          599 0149
QSO:  7000 CW 2019-08-18 0150 UA4PDJ/P      599 TA35 ER1PB         599 0197
QSO:  7021 CW 2019-08-18 0150 UA4PDJ/P      599 TA35 UN8PT         599 0388
QSO:  7021 CW 2019-08-18 0152 UA4PDJ/P      599 TA35 UN4PG         599 0228
QSO:  7022 CW 2019-08-18 0152 UA4PDJ/P      599 TA35 UT7CR         599 1236
QSO:  7000 CW 2019-08-18 0153 UA4PDJ/P      599 TA35 UN7LDR        599 0252
QSO:  7035 CW 2019-08-18 0238 UA4PDJ/P      599 TA35 EU8U          599 0837
QSO:  7000 CW 2019-08-18 0247 UA4PDJ/P      599 TA35 US7IA         599 0285
QSO:  7025 CW 2019-08-18 0248 UA4PDJ/P      599 TA35 HA6NL         599 0618
QSO:  7025 CW 2019-08-18 0250 UA4PDJ/P      599 TA35 YL7X          599 0984
QSO:  7025 CW 2019-08-18 0251 UA4PDJ/P      599 TA35 UR7QC         599 0403
QSO:  7000 CW 2019-08-18 0252 UA4PDJ/P      599 TA25 DL1NKS        599 0242
QSO:  7000 CW 2019-08-18 0253 UA4PDJ/P      599 TA35 UT3UZ         599 0348
QSO:  7000 CW 2019-08-18 0254 UA4PDJ/P      599 TA35 UT7LW         599 0044
QSO:  7000 CW 2019-08-18 0255 UA4PDJ/P      599 TA35 EW8OM         599 0534
QSO:  7023 CW 2019-08-18 0311 UA4PDJ/P      599 TA35 SP5CNA        599 0472
QSO:  7023 CW 2019-08-18 0325 UA4PDJ/P      599 TA35 UP0L          599 1242
QSO:  7023 CW 2019-08-18 0326 UA4PDJ/P      599 TA35 9A1AA         599 0862
QSO:  7023 CW 2019-08-18 0326 UA4PDJ/P      599 TA35 LZ1QZ         599 0414
QSO:  7023 CW 2019-08-18 0328 UA4PDJ/P      599 TA35 SN5N          599 0443
QSO:  7023 CW 2019-08-18 0331 UA4PDJ/P      599 TA35 OK2SG         599 0153
QSO:  7023 CW 2019-08-18 0332 UA4PDJ/P      599 TA35 YQ6A          599 0836
QSO:  7023 CW 2019-08-18 0335 UA4PDJ/P      599 TA35 YP5A          599 0612
QSO:  7000 CW 2019-08-18 0347 UA4PDJ/P      599 TA35 HA3MU         599 0287
QSO:  7035 CW 2019-08-18 0351 UA4PDJ/P      599 TA35 D1CTT         599 0419
QSO:  7035 CW 2019-08-18 0351 UA4PDJ/P      599 TA35 ES4RD         599 0563
QSO: 14000 CW 2019-08-18 0400 UA4PDJ/P      599 TA35 UY5ZZ         599 0367
QSO: 14025 CW 2019-08-18 0401 UA4PDJ/P      599 TA35 EU8U          599 0873
QSO: 14024 CW 2019-08-18 0407 UA4PDJ/P      599 TA35 A65CA         599 0189
QSO:  7128 PH 2019-08-18 0447 UA4PDJ/P      59 TA35 LZ3ZZ         59 1116
QSO:  7012 CW 2019-08-18 0532 UA4PDJ/P      599 TA35 SN6A          599 0182
QSO:  7029 CW 2019-08-18 0541 UA4PDJ/P      599 TA35 ES2MC         599 0305
QSO:  7029 CW 2019-08-18 0541 UA4PDJ/P      599 TA35 YO9HP         599 0584
QSO:  7029 CW 2019-08-18 0543 UA4PDJ/P      599 TA35 DF1MM         599 0264
QSO:  7024 CW 2019-08-18 0603 UA4PDJ/P      599 TA35 OG6N          599 0914
QSO:  7024 CW 2019-08-18 0610 UA4PDJ/P      599 TA35 UT4UQ         599 0076
QSO:  7000 CW 2019-08-18 0614 UA4PDJ/P      599 TA35 DL5KVV        599 0160
QSO:  7024 CW 2019-08-18 0617 UA4PDJ/P      599 TA35 UT3EK         599 0099
QSO: 14010 CW 2019-08-18 0638 UA4PDJ/P      599 TA35 YU7AU         599 0125
QSO: 14034 CW 2019-08-18 0640 UA4PDJ/P      599 TA35 SM6BZV        599 0057
QSO: 14000 CW 2019-08-18 0641 UA4PDJ/P      599 TA35 UN7FW         599 0230
QSO: 14034 CW 2019-08-18 0641 UA4PDJ/P      599 TA35 YP5A          599 0703
QSO: 14034 CW 2019-08-18 0642 UA4PDJ/P      599 TA35 LY4A          599 1571
QSO: 21029 CW 2019-08-18 0651 UA4PDJ/P      599 TA35 UN9L          599 0143
QSO: 21025 CW 2019-08-18 0653 UA4PDJ/P      599 TA35 UR3GU         599 1300
QSO: 21023 CW 2019-08-18 0654 UA4PDJ/P      599 TA35 UP0L          599 1454
QSO: 21031 CW 2019-08-18 0657 UA4PDJ/P      599 TA35 SN7O          599 1107
QSO: 21030 CW 2019-08-18 0659 UA4PDJ/P      599 TA35 UR7QC         599 0482
QSO: 14049 CW 2019-08-18 0706 UA4PDJ/P      599 YR09 OZ1ADL        599 0436
QSO: 14050 CW 2019-08-18 0706 UA4PDJ/P      599 TA35 OH8MBN        599 0244
QSO: 14049 CW 2019-08-18 0707 UA4PDJ/P      599 TA35 EU6RO         599 0493
QSO: 14000 CW 2019-08-18 0708 UA4PDJ/P      599 TA35 YT1A          599 0383
QSO: 14050 CW 2019-08-18 0712 UA4PDJ/P      599 TA35 EA3NA         599 0116
QSO: 14050 CW 2019-08-18 0713 UA4PDJ/P      599 TA35 SA0BXV        599 0126
END-OF-LOG:
