START-OF-LOG: 3.0
CALLSIGN: OE1HHB
CONTEST: CQ-WPX-SSB
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 663040
NAME: Harald Hofbauer
LOCATION: DX
OPERATORS: OE1HHB
CLUB:
CERTIFICATE: NO
CREATED-BY: N1MM Logger V14.9.0
SOAPBOX: Kenwood TS570D + vertical antennas on the 6th floor balcony.
QSO: 21000 PH 2016-03-26 1628 OE1HHB        59  0307   4X/K2RR       59  0062
QSO:  7000 PH 2016-03-26 1646 OE1HHB        59  0308   DP6A          59  0300
QSO:  7000 PH 2016-03-26 1649 OE1HHB        59  0309   M0MCV         59  0317
QSO:  7000 PH 2016-03-26 1650 OE1HHB        59  0310   YR5N          59  0360
QSO: 14000 PH 2016-03-26 1654 OE1HHB        59  0311   GM9N          59  0196
QSO: 14000 PH 2016-03-26 1654 OE1HHB        59  0312   RC3U          59  0274
QSO: 14000 PH 2016-03-26 1655 OE1HHB        59  0313   OH8F          59  0236
QSO: 14000 PH 2016-03-26 1656 OE1HHB        59  0314   OH8FAL        59  0248
QSO: 21000 PH 2016-03-26 1702 OE1HHB        59  0315   CT2GQN        59  0139
QSO: 21000 PH 2016-03-26 1704 OE1HHB        59  0316   5V7D          59  0402
QSO: 21000 PH 2016-03-26 1706 OE1HHB        59  0317   HG1S          59  1501
QSO:  7000 PH 2016-03-26 1711 OE1HHB        59  0318   A65BP         59  1746
QSO:  7000 PH 2016-03-26 1721 OE1HHB        59  0319   UR6EA         59  1021
QSO:  7000 PH 2016-03-26 1722 OE1HHB        59  0320   IV3UHL        59  0494
QSO:  7000 PH 2016-03-26 1724 OE1HHB        59  0321   RA9Y          59  0649
QSO:  7000 PH 2016-03-26 1725 OE1HHB        59  0322   RL4A          59  0449
QSO: 28000 PH 2016-03-26 1738 OE1HHB        59  0323   LU1MPK        59  0114
QSO: 28000 PH 2016-03-26 1740 OE1HHB        59  0324   D41CV         59  0422
QSO: 28000 PH 2016-03-26 1742 OE1HHB        59  0325   PX2F          59  0435
QSO:  7000 PH 2016-03-26 1750 OE1HHB        59  0326   OH8NW         59  0848
QSO:  7000 PH 2016-03-26 1751 OE1HHB        59  0327   E78T          59  0364
QSO:  7000 PH 2016-03-26 1752 OE1HHB        59  0328   YO80RY5       59  0100
QSO:  7000 PH 2016-03-26 1756 OE1HHB        59  0329   UY3CC         59  0242
QSO:  3500 PH 2016-03-26 1802 OE1HHB        59  0330   OM4MO         59  0063
QSO:  3500 PH 2016-03-26 1804 OE1HHB        59  0331   OZ5E          59  0336
QSO:  3500 PH 2016-03-26 1806 OE1HHB        59  0332   I4AVG         59  0491
QSO:  3500 PH 2016-03-26 1807 OE1HHB        59  0333   OL0W          59  0251
QSO:  3500 PH 2016-03-26 1809 OE1HHB        59  0334   SP8K          59  0164
QSO: 28000 PH 2016-03-26 1812 OE1HHB        59  0335   PS2T          59  0313
QSO: 28000 PH 2016-03-26 1814 OE1HHB        59  0336   CE3CT         59  1281
QSO:  7000 PH 2016-03-26 1824 OE1HHB        59  0337   ES1O          59  0887
QSO:  7000 PH 2016-03-26 1826 OE1HHB        59  0338   SK7K          59  0826
QSO:  7000 PH 2016-03-26 1827 OE1HHB        59  0339   YO4NF         59  0164
QSO:  3500 PH 2016-03-26 1843 OE1HHB        59  0340   OH8NW         59  0894
QSO:  3500 PH 2016-03-26 1849 OE1HHB        59  0341   9A703B        59  0601
QSO:  3500 PH 2016-03-26 1850 OE1HHB        59  0342   IY1A          59  0720
QSO:  3500 PH 2016-03-26 1855 OE1HHB        59  0343   YU5A          59  0824
QSO: 21000 PH 2016-03-26 1904 OE1HHB        59  0344   PY8WW         59  0161
QSO: 14000 PH 2016-03-26 1910 OE1HHB        59  0345   D41CV         59  2011
QSO: 14000 PH 2016-03-26 1912 OE1HHB        59  0346   VE9CB         59  1549
QSO: 14000 PH 2016-03-26 1914 OE1HHB        59  0347   VE3DZ         59  0878
QSO: 14000 PH 2016-03-26 1915 OE1HHB        59  0348   VC2A          59  1203
QSO:  7000 PH 2016-03-26 1919 OE1HHB        59  0349   UP0L          59  2146
QSO:  7000 PH 2016-03-26 1925 OE1HHB        59  0350   OO7P          59  0741
QSO:  7000 PH 2016-03-26 1929 OE1HHB        59  0351   SN7D          59  1120
QSO:  7000 PH 2016-03-26 1930 OE1HHB        59  0352   OH5C          59  0274
QSO:  7000 PH 2016-03-26 1931 OE1HHB        59  0353   UA1CEI        59  0694
QSO:  7000 PH 2016-03-26 1935 OE1HHB        59  0354   GM0FGI        59  0267
QSO:  7000 PH 2016-03-26 1935 OE1HHB        59  0355   YP7P          59  1192
QSO:  7000 PH 2016-03-26 1937 OE1HHB        59  0356   TM7F          59  1228
QSO: 14000 PH 2016-03-26 1945 OE1HHB        59  0357   EB5KT         59  0064
QSO: 21000 PH 2016-03-26 1951 OE1HHB        59  0358   NQ2F          59  0996
QSO: 14000 PH 2016-03-26 2002 OE1HHB        59  0359   WU3A          59  1478
QSO: 14000 PH 2016-03-26 2004 OE1HHB        59  0360   OM5ZW         59  1775
QSO: 14000 PH 2016-03-26 2006 OE1HHB        59  0361   8P5A          59  3017
QSO: 14000 PH 2016-03-26 2008 OE1HHB        59  0362   VE3CX         59  1400
QSO: 14000 PH 2016-03-26 2009 OE1HHB        59  0363   V43Z          59  1638
QSO: 14000 PH 2016-03-26 2011 OE1HHB        59  0364   IO5O          59  1946
QSO: 14000 PH 2016-03-26 2014 OE1HHB        59  0365   WX3B          59  0932
QSO: 14000 PH 2016-03-26 2016 OE1HHB        59  0366   NY6DX         59  0632
QSO: 14000 PH 2016-03-26 2018 OE1HHB        59  0367   W4NF          59  0089
QSO: 14000 PH 2016-03-26 2020 OE1HHB        59  0368   AC1U          59  2198
QSO: 14000 PH 2016-03-26 2021 OE1HHB        59  0369   NE1C          59  0721
QSO: 14000 PH 2016-03-26 2023 OE1HHB        59  0370   NN2DX         59  0410
QSO: 14000 PH 2016-03-26 2024 OE1HHB        59  0371   KC3R          59  1184
QSO:  3500 PH 2016-03-26 2028 OE1HHB        59  0372   SK7K          59  0944
QSO:  3500 PH 2016-03-26 2029 OE1HHB        59  0373   DO8CW/P       59  0163
QSO:  3500 PH 2016-03-26 2032 OE1HHB        59  0374   OK2KJU        59  1257
QSO:  3500 PH 2016-03-26 2033 OE1HHB        59  0375   SQ2WHH        59  0568
QSO:  3500 PH 2016-03-26 2034 OE1HHB        59  0376   E73ESP        59  0619
QSO:  3500 PH 2016-03-26 2035 OE1HHB        59  0377   HB9ODK        59  0119
QSO:  3500 PH 2016-03-26 2040 OE1HHB        59  0378   YO5OHY        59  0153
QSO:  3500 PH 2016-03-26 2041 OE1HHB        59  0379   OK5D          59  0565
QSO: 14000 PH 2016-03-26 2051 OE1HHB        59  0380   NP2P          59  1205
QSO: 14000 PH 2016-03-26 2052 OE1HHB        59  0381   IO2X          59  1789
QSO: 14000 PH 2016-03-26 2053 OE1HHB        59  0382   EI3JE         59  0293
QSO: 14000 PH 2016-03-26 2057 OE1HHB        59  0383   WA2CP         59  0604
QSO: 14000 PH 2016-03-26 2106 OE1HHB        59  0384   KE3X          59  2171
QSO: 14000 PH 2016-03-26 2106 OE1HHB        59  0385   K3ZO          59  1415
QSO: 14000 PH 2016-03-26 2107 OE1HHB        59  0386   KQ2M          59  2180
QSO: 14000 PH 2016-03-26 2108 OE1HHB        59  0387   K3MD          59  0772
QSO: 14000 PH 2016-03-26 2110 OE1HHB        59  0388   VE7GL         59  1233
QSO: 14000 PH 2016-03-26 2111 OE1HHB        59  0389   XL3T          59  1848
QSO: 14000 PH 2016-03-26 2114 OE1HHB        59  0390   K4BAI         59  0790
QSO: 14000 PH 2016-03-26 2118 OE1HHB        59  0391   KI7Y          59  0546
QSO: 14000 PH 2016-03-26 2119 OE1HHB        59  0392   N1KWF         59  0233
QSO:  7000 PH 2016-03-26 2124 OE1HHB        59  0393   PC2T          59  0512
QSO:  7000 PH 2016-03-26 2126 OE1HHB        59  0394   EV1R          59  1251
QSO:  7000 PH 2016-03-26 2134 OE1HHB        59  0395   RV3FF         59  1528
QSO:  3500 PH 2016-03-26 2144 OE1HHB        59  0396   YL1ZT         59  0920
QSO:  3500 PH 2016-03-26 2146 OE1HHB        59  0397   OM6TX         59  0159
QSO:  3500 PH 2016-03-26 2146 OE1HHB        59  0398   LY9A          59  1492
QSO:  3500 PH 2016-03-26 2152 OE1HHB        59  0399   LY4Q          59  0605
QSO:  3500 PH 2016-03-26 2158 OE1HHB        59  0400   YU7YZ         59  0305
QSO: 14000 PH 2016-03-26 2204 OE1HHB        59  0401   KU3K          59  2040
QSO: 14000 PH 2016-03-26 2208 OE1HHB        59  0402   VA2EW         59  0826
QSO: 14000 PH 2016-03-26 2209 OE1HHB        59  0403   VE4VT         59  1246
QSO:  7000 PH 2016-03-26 2216 OE1HHB        59  0404   OH0X          59  2471
QSO:  7000 PH 2016-03-26 2219 OE1HHB        59  0405   EA2RCP        59  0607
QSO:  7000 PH 2016-03-26 2225 OE1HHB        59  0406   C4A           59  0749
QSO:  7000 PH 2016-03-26 2230 OE1HHB        59  0407   UP2L          59  3253
QSO:  7000 PH 2016-03-26 2231 OE1HHB        59  0408   R8CT          59  1297
QSO:  7000 PH 2016-03-26 2235 OE1HHB        59  0409   G3RXQ         59  0354
QSO:  7000 PH 2016-03-26 2236 OE1HHB        59  0410   RA3OA         59  0383
QSO:  7000 PH 2016-03-26 2237 OE1HHB        59  0411   UZ2I          59  0886
QSO:  7000 PH 2016-03-26 2238 OE1HHB        59  0412   EC2DX         59  1284
QSO:  7000 PH 2016-03-26 2239 OE1HHB        59  0413   VY2ZM         59  2581
QSO:  7000 PH 2016-03-26 2247 OE1HHB        59  0414   SX9C          59  0836
QSO:  7000 PH 2016-03-26 2248 OE1HHB        59  0415   RK4FD         59  2494
QSO:  7000 PH 2016-03-26 2249 OE1HHB        59  0416   RT9T/3        59  0319
QSO:  7000 PH 2016-03-26 2252 OE1HHB        59  0417   ED1R          59  1875
QSO:  7000 PH 2016-03-26 2257 OE1HHB        59  0418   UW2M          59  2437
QSO:  3500 PH 2016-03-26 2300 OE1HHB        59  0419   OK1WCF        59  0976
QSO:  3500 PH 2016-03-26 2302 OE1HHB        59  0420   EA3PT         59  0613
QSO:  3500 PH 2016-03-26 2306 OE1HHB        59  0421   LY7A          59  0476
QSO:  3500 PH 2016-03-26 2307 OE1HHB        59  0422   IZ8HUJ        59  0039
QSO:  3500 PH 2016-03-26 2311 OE1HHB        59  0423   S59ACP        59  1492
QSO:  3500 PH 2016-03-26 2313 OE1HHB        59  0424   CN2AA         59  0939
QSO:  3500 PH 2016-03-26 2313 OE1HHB        59  0425   IB2A          59  0553
QSO:  3500 PH 2016-03-26 2316 OE1HHB        59  0426   S57K          59  1595
QSO:  3500 PH 2016-03-26 2317 OE1HHB        59  0427   YL2SM         59  1810
QSO:  3500 PH 2016-03-26 2319 OE1HHB        59  0428   S560C         59  2118
QSO:  3500 PH 2016-03-26 2321 OE1HHB        59  0429   YR8D          59  1089
QSO:  3500 PH 2016-03-26 2322 OE1HHB        59  0430   RU1A          59  3268
QSO:  7000 PH 2016-03-26 2325 OE1HHB        59  0431   8P5A          59  3645
QSO:  3500 PH 2016-03-26 2352 OE1HHB        59  0432   DH8BQA        59  0875
QSO:  3500 PH 2016-03-26 2354 OE1HHB        59  0433   ON6NL         59  0902
QSO:  3500 PH 2016-03-26 2356 OE1HHB        59  0434   DR8M          59  0157
QSO:  3500 PH 2016-03-26 2356 OE1HHB        59  0435   OM3RM         59  0206
QSO:  3500 PH 2016-03-27 0000 OE1HHB        59  0436   DO1MGN        59  0106
QSO: 21000 PH 2016-03-27 0903 OE1HHB        59  0437   JR4OZR        59  1280
QSO: 28000 PH 2016-03-27 0906 OE1HHB        59  0438   9K2K          59  1724
QSO: 28000 PH 2016-03-27 0907 OE1HHB        59  0439   9K2HN         59  3244
QSO: 14000 PH 2016-03-27 0911 OE1HHB        59  0440   UT5EOX        59  0312
QSO: 14000 PH 2016-03-27 0912 OE1HHB        59  0441   OH6RE         59  0098
QSO: 14000 PH 2016-03-27 0916 OE1HHB        59  0442   SZ3P          59  1379
QSO: 14000 PH 2016-03-27 0918 OE1HHB        59  0443   TS7P          57  0641
QSO: 14000 PH 2016-03-27 0920 OE1HHB        59  0444   EA3HJO        59  0581
QSO: 21000 PH 2016-03-27 0927 OE1HHB        59  0445   EF8J          59  0395
QSO: 21000 PH 2016-03-27 0928 OE1HHB        59  0446   RG9A          59  0562
QSO: 21000 PH 2016-03-27 0929 OE1HHB        59  0447   UN7MMM        59  0498
QSO: 21000 PH 2016-03-27 0931 OE1HHB        59  0448   RU9AC         59  0153
QSO: 21000 PH 2016-03-27 0934 OE1HHB        59  0449   R4WAB         59  0504
QSO: 21000 PH 2016-03-27 0937 OE1HHB        59  0450   C4A           59  1709
QSO: 21000 PH 2016-03-27 0940 OE1HHB        59  0451   A73A          59  1263
QSO: 28000 PH 2016-03-27 0942 OE1HHB        59  0452   9K9K          59  1600
QSO: 28000 PH 2016-03-27 0943 OE1HHB        59  0453   9K9Z          59  1864
QSO: 21000 PH 2016-03-27 0946 OE1HHB        59  0454   JA3YBK        59  1388
QSO: 21000 PH 2016-03-27 0949 OE1HHB        59  0455   P3F           59  2771
QSO: 14000 PH 2016-03-27 1000 OE1HHB        59  0456   IT9WNU        59  0195
QSO: 14000 PH 2016-03-27 1001 OE1HHB        59  0457   OH3AC         59  0241
QSO: 14000 PH 2016-03-27 1002 OE1HHB        59  0458   OG6N          59  1608
QSO: 14000 PH 2016-03-27 1003 OE1HHB        59  0459   GZ5Y          59  0346
QSO: 14000 PH 2016-03-27 1006 OE1HHB        59  0460   EC5AN         59  2248
QSO: 21000 PH 2016-03-27 1008 OE1HHB        59  0461   UA9CDC        59  0550
QSO: 21000 PH 2016-03-27 1012 OE1HHB        59  0462   RN7F          59  0161
QSO: 21000 PH 2016-03-27 1014 OE1HHB        59  0463   RD8D          59  0698
QSO: 21000 PH 2016-03-27 1015 OE1HHB        59  0464   4S7AB         59  0583
QSO: 21000 PH 2016-03-27 1036 OE1HHB        59  0465   RV9UP         59  1074
QSO: 21000 PH 2016-03-27 1038 OE1HHB        59  0466   R0AA          59  0529
QSO: 21000 PH 2016-03-27 1039 OE1HHB        59  0467   R9VA          59  0333
QSO: 21000 PH 2016-03-27 1040 OE1HHB        59  0468   UA9OMT        59  0068
QSO: 21000 PH 2016-03-27 1041 OE1HHB        59  0469   JH4UYB        59  2004
QSO: 21000 PH 2016-03-27 1043 OE1HHB        59  0470   R7AW          59  0466
QSO: 14000 PH 2016-03-27 1046 OE1HHB        59  0471   EO3Q          59  0240
QSO: 14000 PH 2016-03-27 1047 OE1HHB        59  0472   RL6M          59  1361
QSO:  7000 PH 2016-03-27 1056 OE1HHB        59  0473   S53EA         59  2171
QSO:  7000 PH 2016-03-27 1059 OE1HHB        59  0474   OE6SWG/P      59  0185
QSO: 28000 PH 2016-03-27 1100 OE1HHB        59  0475   A65BP         59  2831
QSO: 14000 PH 2016-03-27 1102 OE1HHB        59  0476   GW4BLE        59  0602
QSO:  7000 PH 2016-03-27 1113 OE1HHB        59  0477   YT2T          59  0162
QSO:  7000 PH 2016-03-27 1114 OE1HHB        59  0478   DL7ON         59  0347
QSO:  7000 PH 2016-03-27 1114 OE1HHB        59  0479   IK2SND        59  0230
QSO:  7000 PH 2016-03-27 1116 OE1HHB        59  0480   IZ1JKH        59  0307
QSO:  7000 PH 2016-03-27 1119 OE1HHB        59  0481   EU5C          59  0627
QSO: 28000 PH 2016-03-27 1128 OE1HHB        59  0482   VU2CVS        59  0077
QSO: 21000 PH 2016-03-27 1137 OE1HHB        59  0483   RZ9UO         59  0400
QSO: 21000 PH 2016-03-27 1138 OE1HHB        59  0484   RU4SO         59  0384
QSO: 21000 PH 2016-03-27 1141 OE1HHB        59  0485   UZ4I          59  1138
QSO: 21000 PH 2016-03-27 1142 OE1HHB        59  0486   UT7HA         59  1119
QSO: 21000 PH 2016-03-27 1145 OE1HHB        59  0487   RZ9U          59  1215
QSO: 21000 PH 2016-03-27 1152 OE1HHB        59  0488   EB8AH         59  1102
QSO: 21000 PH 2016-03-27 1155 OE1HHB        59  0489   UF4M          59  0378
QSO:  7000 PH 2016-03-27 1200 OE1HHB        59  0490   OL8W          59  0532
QSO:  7000 PH 2016-03-27 1202 OE1HHB        59  0491   LX0RL         59  0309
QSO:  7000 PH 2016-03-27 1202 OE1HHB        59  0492   S59ACP        59  1925
QSO: 21000 PH 2016-03-27 1210 OE1HHB        59  0493   BY5CD         59  1895
QSO: 21000 PH 2016-03-27 1217 OE1HHB        59  0494   RW4WA         59  0719
QSO: 21000 PH 2016-03-27 1218 OE1HHB        59  0495   PJ4DX         59  2678
QSO: 21000 PH 2016-03-27 1219 OE1HHB        59  0496   YV1KK         59  2713
QSO: 21000 PH 2016-03-27 1226 OE1HHB        59  0497   PS5A          59  1208
QSO:  7000 PH 2016-03-27 1230 OE1HHB        59  0498   DL1NKS        59  1070
QSO:  7000 PH 2016-03-27 1233 OE1HHB        59  0499   DL0UM         59  0856
QSO: 14000 PH 2016-03-27 1235 OE1HHB        59  0500   RN3TT         59  0318
QSO: 14000 PH 2016-03-27 1238 OE1HHB        59  0501   UV7V          59  1164
QSO: 14000 PH 2016-03-27 1241 OE1HHB        59  0502   RK9QWM        59  0677
QSO: 14000 PH 2016-03-27 1241 OE1HHB        59  0503   UT8EL         59  0760
QSO: 14000 PH 2016-03-27 1243 OE1HHB        59  0504   TA2DX         59  0382
QSO: 14000 PH 2016-03-27 1244 OE1HHB        59  0505   UZ9E          59  1647
QSO: 14000 PH 2016-03-27 1244 OE1HHB        59  0506   RN7F          59  0543
QSO: 14000 PH 2016-03-27 1254 OE1HHB        59  0507   RK4FD         59  3243
QSO: 14000 PH 2016-03-27 1256 OE1HHB        59  0508   OH6LI         59  0996
QSO: 14000 PH 2016-03-27 1257 OE1HHB        59  0509   RX7K          59  0966
QSO: 14000 PH 2016-03-27 1259 OE1HHB        59  0510   IT9VDQ        59  0385
QSO: 21000 PH 2016-03-27 1304 OE1HHB        59  0511   KE3X          59  3312
QSO: 21000 PH 2016-03-27 1312 OE1HHB        59  0512   EK6SI         59  0320
QSO:  7000 PH 2016-03-27 1315 OE1HHB        59  0513   DJ4MH         59  1070
QSO:  7000 PH 2016-03-27 1317 OE1HHB        59  0514   TM22TSF       59  0979
QSO:  7000 PH 2016-03-27 1319 OE1HHB        59  0515   I1BPU         59  0123
QSO: 14000 PH 2016-03-27 1322 OE1HHB        59  0516   OH7KBF        59  0410
QSO: 14000 PH 2016-03-27 1322 OE1HHB        59  0517   UZ2I          59  1327
QSO: 14000 PH 2016-03-27 1328 OE1HHB        59  0518   UI3A          59  0910
QSO: 14000 PH 2016-03-27 1331 OE1HHB        59  0519   R9SBH         59  0472
QSO: 14000 PH 2016-03-27 1332 OE1HHB        59  0520   R3ZV          59  0626
QSO: 14000 PH 2016-03-27 1334 OE1HHB        59  0521   UI8J          59  1424
QSO: 14000 PH 2016-03-27 1335 OE1HHB        59  0522   RA1AL         59  0787
QSO:  7000 PH 2016-03-27 1337 OE1HHB        59  0523   IO2X          59  2549
QSO:  7000 PH 2016-03-27 1339 OE1HHB        59  0524   OM5XX         59  1306
QSO:  7000 PH 2016-03-27 1340 OE1HHB        59  0525   IK2AQZ        59  0095
QSO:  7000 PH 2016-03-27 1343 OE1HHB        59  0526   OM7AB         59  0711
QSO:  7000 PH 2016-03-27 1346 OE1HHB        59  0527   II0IMJ        59  0064
QSO:  7000 PH 2016-03-27 1347 OE1HHB        59  0528   DD8SM         59  0439
QSO: 28000 PH 2016-03-27 1432 OE1HHB        59  0529   CX2DK         59  1080
QSO: 21000 PH 2016-03-27 1434 OE1HHB        59  0530   R9LM          59  0288
QSO: 21000 PH 2016-03-27 1438 OE1HHB        59  0531   KU2M          59  1196
QSO: 21000 PH 2016-03-27 1441 OE1HHB        59  0532   CT1GVN        59  0534
QSO: 28000 PH 2016-03-27 1442 OE1HHB        59  0533   EF8J          59  0527
QSO: 28000 PH 2016-03-27 1444 OE1HHB        59  0534   EA8TX         59  0267
QSO: 21000 PH 2016-03-27 1446 OE1HHB        59  0535   AT5R          59  0797
QSO: 21000 PH 2016-03-27 1447 OE1HHB        59  0536   WU3A          59  2624
QSO:  7000 PH 2016-03-27 1456 OE1HHB        59  0537   IN3UFW        59  0197
QSO:  7000 PH 2016-03-27 1457 OE1HHB        59  0538   DQ5M          59  1030
QSO:  7000 PH 2016-03-27 1459 OE1HHB        59  0539   EW3A          59  0442
QSO:  7000 PH 2016-03-27 1500 OE1HHB        59  0540   SP9XCN        59  0073
QSO:  7000 PH 2016-03-27 1503 OE1HHB        59  0541   I2WIJ         59  0453
QSO:  7000 PH 2016-03-27 1510 OE1HHB        59  0542   YO8PN         59  0230
QSO: 14000 PH 2016-03-27 1515 OE1HHB        59  0543   OH1AF         59  0148
QSO: 14000 PH 2016-03-27 1521 OE1HHB        59  0544   RW3RN         59  0120
QSO: 14000 PH 2016-03-27 1525 OE1HHB        59  0545   RT3W          59  0123
QSO: 14000 PH 2016-03-27 1527 OE1HHB        59  0546   G3TDH         59  0258
QSO: 14000 PH 2016-03-27 1527 OE1HHB        59  0547   SE3X          59  0503
QSO: 14000 PH 2016-03-27 1530 OE1HHB        59  0548   OE3DXA        59  0519
QSO: 14000 PH 2016-03-27 1531 OE1HHB        59  0549   JA3YBK        59  1000
QSO: 21000 PH 2016-03-27 1535 OE1HHB        59  0550   KB3WD         59  2547
QSO: 21000 PH 2016-03-27 1539 OE1HHB        59  0551   N3OC          59  1135
QSO:  7000 PH 2016-03-27 1542 OE1HHB        59  0552   EW2W          59  1057
QSO:  7000 PH 2016-03-27 1544 OE1HHB        59  0553   LY2BUU        59  0482
QSO: 21000 PH 2016-03-27 1601 OE1HHB        59  0554   W3FV          59  0813
QSO: 21000 PH 2016-03-27 1602 OE1HHB        59  0555   KE3X          59  3593
QSO: 21000 PH 2016-03-27 1603 OE1HHB        59  0556   K3ZO          59  2506
QSO: 21000 PH 2016-03-27 1605 OE1HHB        59  0557   NZ3D          59  2355
QSO: 21000 PH 2016-03-27 1607 OE1HHB        59  0558   WB2ZAB        59  1158
QSO: 21000 PH 2016-03-27 1609 OE1HHB        59  0559   WX3B          59  1590
QSO: 14000 PH 2016-03-27 1612 OE1HHB        59  0560   RL4A          59  1023
QSO: 14000 PH 2016-03-27 1615 OE1HHB        59  0561   G6X           59  0049
QSO: 14000 PH 2016-03-27 1619 OE1HHB        59  0562   A71SS         59  2354
QSO: 14000 PH 2016-03-27 1621 OE1HHB        59  0563   EA5GI         59  0281
QSO: 14000 PH 2016-03-27 1622 OE1HHB        59  0564   F4FFZ         59  0764
QSO: 14000 PH 2016-03-27 1624 OE1HHB        59  0565   OH7JL         59  0351
QSO: 14000 PH 2016-03-27 1627 OE1HHB        59  0566   OG2K          59  0263
QSO: 14000 PH 2016-03-27 1628 OE1HHB        59  0567   2I3CTB        59  0246
QSO: 21000 PH 2016-03-27 1631 OE1HHB        59  0568   KT5J          59  3309
QSO: 21000 PH 2016-03-27 1632 OE1HHB        59  0569   P45A          59  2595
QSO: 21000 PH 2016-03-27 1634 OE1HHB        59  0570   K4BAI         59  1686
QSO: 21000 PH 2016-03-27 1635 OE1HHB        59  0571   K1LZ          59  3760
QSO: 21000 PH 2016-03-27 1636 OE1HHB        59  0572   VY2ZM         59  3910
QSO: 21000 PH 2016-03-27 1637 OE1HHB        59  0573   XL3T          59  3497
QSO: 21000 PH 2016-03-27 1640 OE1HHB        59  0574   P40AH         59  1180
QSO: 21000 PH 2016-03-27 1643 OE1HHB        59  0575   VU2YVK        59  0695
QSO: 21000 PH 2016-03-27 1645 OE1HHB        59  0576   AD4Z          59  1595
QSO: 21000 PH 2016-03-27 1647 OE1HHB        59  0577   WQ5MM         59  3140
QSO: 21000 PH 2016-03-27 1649 OE1HHB        59  0578   NM5O          59  1756
QSO: 21000 PH 2016-03-27 1653 OE1HHB        59  0579   YW4D          59  3556
QSO: 21000 PH 2016-03-27 1654 OE1HHB        59  0580   VA2EW         59  1534
QSO: 14000 PH 2016-03-27 1702 OE1HHB        59  0581   4S7AB         59  0672
QSO: 14000 PH 2016-03-27 1704 OE1HHB        59  0582   RG6G          59  0404
QSO:  7000 PH 2016-03-27 1706 OE1HHB        59  0583   E7DX          59  3914
QSO:  7000 PH 2016-03-27 1708 OE1HHB        59  0584   YU2A          59  0610
QSO:  7000 PH 2016-03-27 1709 OE1HHB        59  0585   UR5AS         59  1735
QSO:  3500 PH 2016-03-27 1712 OE1HHB        59  0586   OE3DMA        59  0601
QSO:  3500 PH 2016-03-27 1713 OE1HHB        59  0587   OM6ADN        59  0363
QSO:  3500 PH 2016-03-27 1715 OE1HHB        59  0588   Z30A          59  0440
QSO:  3500 PH 2016-03-27 1716 OE1HHB        59  0589   DG5MLA        59  0461
QSO: 14000 PH 2016-03-27 1718 OE1HHB        59  0590   OG73X         59  2068
QSO: 14000 PH 2016-03-27 1720 OE1HHB        59  0591   GK3MPD        59  0618
QSO: 14000 PH 2016-03-27 1722 OE1HHB        59  0592   3V8SS         59  2026
QSO: 14000 PH 2016-03-27 1732 OE1HHB        59  0593   NA8V          59  2015
QSO: 14000 PH 2016-03-27 1734 OE1HHB        59  0594   EA1FA         59  0304
QSO:  7000 PH 2016-03-27 1747 OE1HHB        59  0595   YL3FT         59  1856
QSO:  7000 PH 2016-03-27 1748 OE1HHB        59  0596   LY2SA         59  0457
QSO:  1800 PH 2016-03-27 1849 OE1HHB        59  0597   DC4A          59  2372
QSO:  3500 PH 2016-03-27 1855 OE1HHB        59  0598   LZ5VV         59  0032
QSO:  7000 PH 2016-03-27 1859 OE1HHB        59  0599   YU1KN         59  0251
QSO:  7000 PH 2016-03-27 1902 OE1HHB        59  0600   HA6NL         59  0804
QSO: 14000 PH 2016-03-27 1907 OE1HHB        59  0601   9A705Y        59  3252
QSO: 14000 PH 2016-03-27 1908 OE1HHB        59  0602   ES5TV         59  4336
QSO: 14000 PH 2016-03-27 1913 OE1HHB        59  0603   EB1EB         59  0005
QSO: 21000 PH 2016-03-27 1920 OE1HHB        59  0604   KP4RV         59  1600
QSO: 14000 PH 2016-03-27 1928 OE1HHB        59  0605   9A77A         59  4059
QSO: 14000 PH 2016-03-27 1933 OE1HHB        59  0606   EC5EA         59  0524
QSO: 21000 PH 2016-03-27 1938 OE1HHB        59  0607   WP2Z          59  3194
QSO: 21000 PH 2016-03-27 1939 OE1HHB        59  0608   HK6F          59  0873
QSO: 21000 PH 2016-03-27 1941 OE1HHB        59  0609   FG4KH         59  1759
QSO: 14000 PH 2016-03-27 1949 OE1HHB        59  0610   NZ3D          59  2803
QSO: 14000 PH 2016-03-27 1953 OE1HHB        59  0611   KU1CW         59  1814
QSO: 14000 PH 2016-03-27 1954 OE1HHB        59  0612   EC1DD         59  1044
QSO: 14000 PH 2016-03-27 1957 OE1HHB        59  0613   IR4M          59  4077
QSO: 14000 PH 2016-03-27 2001 OE1HHB        59  0614   EA4DE         59  0542
QSO:  7000 PH 2016-03-27 2013 OE1HHB        59  0615   IK1HZZ        59  0528
QSO:  7000 PH 2016-03-27 2022 OE1HHB        59  0616   YL1ZX         59  1370
QSO:  7000 PH 2016-03-27 2024 OE1HHB        59  0617   SN1D          59  2202
QSO:  7000 PH 2016-03-27 2025 OE1HHB        59  0618   IK5ZWU        59  0398
