START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.20.0
CONTEST: REF-CW
LOCATION: 60
CALLSIGN: F5KMB
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
CATEGORY-OVERLAY: CLUB
CLAIMED-SCORE: 1155224
OPERATORS: F6DWG F8BRL F8FFI
NAME: radio club pierre coulon
CERTIFICATE: NO
SOAPBOX: 
RIG: IC 756 PRO II + dipole 80/40 et beam 14/21/28
QSO:  3510 CW 2017-01-28 2313 F5KMB         599 60     S52WD         599 029   
QSO:  3510 CW 2017-01-28 2314 F5KMB         599 60     F6EKJ         599 21    
QSO:  3510 CW 2017-01-28 2315 F5KMB         599 60     LY3CY         599 094   
QSO:  3510 CW 2017-01-28 2317 F5KMB         599 60     YO5AXF        599 076   
QSO:  3510 CW 2017-01-28 2318 F5KMB         599 60     EA7AAW        599 043   
QSO:  3510 CW 2017-01-28 2322 F5KMB         599 60     VE1RSM        599 040   
QSO:  3509 CW 2017-01-28 2323 F5KMB         599 60     DF1BN         599 007   
QSO:  3510 CW 2017-01-28 2326 F5KMB         599 60     EI4BZ         599 015   
QSO:  3510 CW 2017-01-28 2327 F5KMB         599 60     F4EFB         599 13    
QSO:  3510 CW 2017-01-28 2330 F5KMB         599 60     GM3JKS        599 074   
QSO:  3514 CW 2017-01-28 2333 F5KMB         599 60     DL3KWR        599 040   
QSO:  3516 CW 2017-01-28 2338 F5KMB         599 60     F5PBG         599 29    
QSO:  3532 CW 2017-01-28 2345 F5KMB         599 60     F6HDX         599 80    
QSO:  3510 CW 2017-01-28 2352 F5KMB         599 60     YO2LAN        599 058   
QSO:  3510 CW 2017-01-28 2353 F5KMB         599 60     DH8MS         599 024   
QSO:  3510 CW 2017-01-28 2354 F5KMB         599 60     F6KEH         599 34    
QSO:  3510 CW 2017-01-28 2355 F5KMB         599 60     ON4LEX        599 002   
QSO:  3510 CW 2017-01-28 2356 F5KMB         599 60     F8FMN         599 66    
QSO:  3510 CW 2017-01-28 2358 F5KMB         599 60     DF9ZV         599 010   
QSO:  3510 CW 2017-01-29 0001 F5KMB         599 60     EA2HW         599 028   
QSO:  3510 CW 2017-01-29 0003 F5KMB         599 60     TM1A          599 77    
QSO:  3510 CW 2017-01-29 0009 F5KMB         599 60     F1ULQ         599 57    
QSO:  3510 CW 2017-01-29 0010 F5KMB         599 60     F5OAU         599 25    
QSO:  3510 CW 2017-01-29 0011 F5KMB         599 60     G0PZA         599 009   
QSO:  3510 CW 2017-01-29 0013 F5KMB         599 60     DL1ARJ        599 016   
QSO:  3510 CW 2017-01-29 0016 F5KMB         599 60     AC4TO         599 003   
QSO:  3510 CW 2017-01-29 0020 F5KMB         599 60     UA9FAR        599 093   
QSO:  3510 CW 2017-01-29 0021 F5KMB         599 60     RT4W          599 036   
QSO:  3510 CW 2017-01-29 0022 F5KMB         599 60     DL1EAL        599 088   
QSO:  3510 CW 2017-01-29 0030 F5KMB         599 60     F9NF          599 51    
QSO:  3510 CW 2017-01-29 0033 F5KMB         599 60     F6GEU         599 49    
QSO:  3516 CW 2017-01-29 0040 F5KMB         599 60     E74X          599 044   
QSO:  3517 CW 2017-01-29 0042 F5KMB         599 60     OK1NE         599 066   
QSO:  3510 CW 2017-01-29 0048 F5KMB         599 60     HB9HI         599 043   
QSO:  3510 CW 2017-01-29 0049 F5KMB         599 60     RA3NC         599 134   
QSO:  3510 CW 2017-01-29 0102 F5KMB         599 60     F6IQU         599 70    
QSO:  3510 CW 2017-01-29 0110 F5KMB         599 60     F6EMT         599 77    
QSO:  3510 CW 2017-01-29 0116 F5KMB         599 60     RQ3A          599 089   
QSO:  3510 CW 2017-01-29 0117 F5KMB         599 60     F6EOM         599 74    
QSO:  3510 CW 2017-01-29 0121 F5KMB         599 60     VE2BWL        599 117   
QSO:  3510 CW 2017-01-29 0122 F5KMB         599 60     R7MM          599 189   
QSO:  3510 CW 2017-01-29 0123 F5KMB         599 60     DK5ZX         599 003   
QSO:  3510 CW 2017-01-29 0127 F5KMB         599 60     RW4NF         599 061   
QSO:  3510 CW 2017-01-29 0131 F5KMB         599 60     RN3S          599 132   
QSO:  3523 CW 2017-01-29 0140 F5KMB         599 60     F5MXQ         599 81    
QSO:  3510 CW 2017-01-29 0159 F5KMB         599 60     FM5AN         599 FM    
QSO:  3510 CW 2017-01-29 0200 F5KMB         599 60     FG4KH         599 FG    
QSO:  3510 CW 2017-01-29 0203 F5KMB         599 60     PA0RHA        599 023   
QSO:  3510 CW 2017-01-29 0204 F5KMB         599 60     K9RX          599 016   
QSO:  3537 CW 2017-01-29 0213 F5KMB         599 60     DL4MFM        579 001   
QSO:  3510 CW 2017-01-29 0216 F5KMB         599 60     W1EBM         599 003   
QSO:  3510 CW 2017-01-29 0222 F5KMB         599 60     RN9N          599 052   
QSO:  3510 CW 2017-01-29 0227 F5KMB         599 60     UR5ZEP        599 016   
QSO:  3510 CW 2017-01-29 0228 F5KMB         599 60     R7CT          599 028   
QSO:  3510 CW 2017-01-29 0229 F5KMB         599 60     F6JOE         599 01    
QSO:  3510 CW 2017-01-29 0230 F5KMB         599 60     W4AG          599 002   
QSO:  3510 CW 2017-01-29 0259 F5KMB         599 60     EW8C          599 125   
QSO:  3510 CW 2017-01-29 0310 F5KMB         599 60     K4AWM         599 002   
QSO:  3510 CW 2017-01-29 0312 F5KMB         599 60     RU9TN         599 084   
QSO:  3510 CW 2017-01-29 0316 F5KMB         599 60     DZ7H          599 071   
QSO:  3510 CW 2017-01-29 0318 F5KMB         599 60     F6ISB         599 26    
QSO:  3510 CW 2017-01-29 0319 F5KMB         599 60     RV3MR         599 044   
QSO:  3510 CW 2017-01-29 0322 F5KMB         599 60     R3MU          599 084   
QSO:  3510 CW 2017-01-29 0327 F5KMB         599 60     YO4TL         599 050   
QSO:  3510 CW 2017-01-29 0337 F5KMB         599 60     RM7F          599 001   
QSO:  3510 CW 2017-01-29 0338 F5KMB         599 60     F5AIB         599 54    
QSO:  3510 CW 2017-01-29 0339 F5KMB         599 60     PI4TIL        599 066   
QSO:  3510 CW 2017-01-29 0340 F5KMB         599 60     F6HHR         599 62    
QSO:  3510 CW 2017-01-29 0355 F5KMB         599 60     UG4A          599 145   
QSO:  3510 CW 2017-01-29 0357 F5KMB         599 60     F6GCT         599 77    
QSO:  3510 CW 2017-01-29 0400 F5KMB         599 60     EW6EW         599 162   
QSO:  3510 CW 2017-01-29 0401 F5KMB         599 60     DL7RKK        599 014   
QSO:  3510 CW 2017-01-29 0405 F5KMB         599 60     F5SJC         599 86    
QSO:  3510 CW 2017-01-29 0407 F5KMB         599 60     KB1SF         599 001   
QSO:  3510 CW 2017-01-29 0411 F5KMB         599 60     F5SJB         599 39    
QSO:  3510 CW 2017-01-29 0424 F5KMB         599 60     SN1J          599 033   
QSO:  7018 CW 2017-01-29 0431 F5KMB         599 60     F6KNB         599 33    
QSO:  7019 CW 2017-01-29 0432 F5KMB         599 60     F6KLO         599 19    
QSO:  7020 CW 2017-01-29 0437 F5KMB         599 60     EW6EW         599 175   
QSO:  7020 CW 2017-01-29 0443 F5KMB         599 60     HI8A          599 081   
QSO:  7020 CW 2017-01-29 0445 F5KMB         599 60     UA6HFI        599 094   
QSO:  7020 CW 2017-01-29 0447 F5KMB         599 60     4Z4DX         599 003   
QSO:  7020 CW 2017-01-29 0449 F5KMB         599 60     UR7QC         599 019   
QSO:  7020 CW 2017-01-29 0451 F5KMB         599 60     RV3MR         599 059   
QSO:  7020 CW 2017-01-29 0453 F5KMB         599 60     UA9FAR        599 103   
QSO:  7020 CW 2017-01-29 0504 F5KMB         599 60     LZ7J          599 245   
QSO:  7020 CW 2017-01-29 0508 F5KMB         599 60     RT4W          599 056   
QSO:  7020 CW 2017-01-29 0511 F5KMB         599 60     US3EW         599 101   
QSO:  7020 CW 2017-01-29 0514 F5KMB         599 60     R5FU          599 065   
QSO:  7020 CW 2017-01-29 0541 F5KMB         599 60     UA6AK         599 029   
QSO:  7020 CW 2017-01-29 0544 F5KMB         599 60     RN6BP         599 107   
QSO:  7020 CW 2017-01-29 0551 F5KMB         599 60     R7CT          599 034   
QSO:  7020 CW 2017-01-29 0553 F5KMB         599 60     UR7QC         599 031   
QSO:  7027 CW 2017-01-29 0601 F5KMB         599 60     FY5KE         599 FY    
QSO:  7020 CW 2017-01-29 0604 F5KMB         599 60     R1AO          599 078   
QSO:  7020 CW 2017-01-29 0606 F5KMB         599 60     US0IW         599 110   
QSO:  7020 CW 2017-01-29 0608 F5KMB         599 60     SM3OMO        599 110   
QSO:  7020 CW 2017-01-29 0609 F5KMB         599 60     YO6FGZ        599 012   
QSO:  7020 CW 2017-01-29 0610 F5KMB         599 60     LZ7DX         599 012   
QSO:  7020 CW 2017-01-29 0611 F5KMB         599 60     RF9C          599 008   
QSO:  7020 CW 2017-01-29 0613 F5KMB         599 60     SE2T          599 091   
QSO:  7020 CW 2017-01-29 0614 F5KMB         599 60     RA7R          599 036   
QSO:  3513 CW 2017-01-29 0631 F5KMB         599 60     F5POJ         599 02    
QSO:  3520 CW 2017-01-29 0633 F5KMB         599 60     F6EYB         599 40    
QSO:  3541 CW 2017-01-29 0642 F5KMB         599 60     F8FSB         599 39    
QSO:  3524 CW 2017-01-29 0646 F5KMB         599 60     F5SKW         599 68    
QSO:  3524 CW 2017-01-29 0650 F5KMB         599 60     F6EQC         599 51    
QSO:  7020 CW 2017-01-29 0658 F5KMB         599 60     F5NBX         599 87    
QSO:  7020 CW 2017-01-29 0659 F5KMB         599 60     RD1T          599 045   
QSO:  7020 CW 2017-01-29 0700 F5KMB         599 60     YO3LW         599 080   
QSO:  7020 CW 2017-01-29 0703 F5KMB         599 60     YO9AGI        599 013   
QSO:  7020 CW 2017-01-29 0705 F5KMB         599 60     OK1FCA        599 053   
QSO:  7020 CW 2017-01-29 0705 F5KMB         599 60     9A2AJ         599 034   
QSO:  7020 CW 2017-01-29 0707 F5KMB         599 60     LZ1JZ         599 116   
QSO:  7021 CW 2017-01-29 0708 F5KMB         599 60     TM1O          599 83    
QSO:  7018 CW 2017-01-29 0713 F5KMB         599 60     LZ1ND         599 181   
QSO:  7018 CW 2017-01-29 0714 F5KMB         599 60     LZ1GE         599 159   
QSO:  7018 CW 2017-01-29 0716 F5KMB         599 60     OM4O          599 062   
QSO:  7018 CW 2017-01-29 0717 F5KMB         599 60     E77EA         599 098   
QSO:  7018 CW 2017-01-29 0718 F5KMB         599 60     9A2EY         599 102   
QSO:  7018 CW 2017-01-29 0719 F5KMB         599 60     OM8AA         599 094   
QSO:  7017 CW 2017-01-29 0721 F5KMB         599 60     F5CQ          599 35    
QSO:  7016 CW 2017-01-29 0724 F5KMB         599 60     F8DFP         599 63    
QSO:  7018 CW 2017-01-29 0729 F5KMB         599 60     YU1DW         599 027   
QSO:  7018 CW 2017-01-29 0730 F5KMB         599 60     DL8UKE        599 029   
QSO:  7018 CW 2017-01-29 0733 F5KMB         599 60     OZ5KU         599 082   
QSO:  7018 CW 2017-01-29 0734 F5KMB         599 60     F5JY          599 83    
QSO:  7018 CW 2017-01-29 0738 F5KMB         599 60     F4EFB         599 13    
QSO:  7018 CW 2017-01-29 0740 F5KMB         599 60     F6KBF         599 78    
QSO:  7010 CW 2017-01-29 0744 F5KMB         599 60     F6FTI/P       599 06    
QSO:  7013 CW 2017-01-29 0746 F5KMB         599 60     TM1A          599 77    
QSO:  7011 CW 2017-01-29 0749 F5KMB         599 60     F6KDL         599 68    
QSO:  7011 CW 2017-01-29 0751 F5KMB         599 60     F5KEQ         599 44    
QSO:  7011 CW 2017-01-29 0752 F5KMB         599 60     F5VHY         599 47    
QSO:  7011 CW 2017-01-29 0753 F5KMB         599 60     DK4LX         599 075   
QSO:  7011 CW 2017-01-29 0753 F5KMB         599 60     F4FSY         599 69    
QSO:  7011 CW 2017-01-29 0755 F5KMB         599 60     OH2KW         599 115   
QSO:  7011 CW 2017-01-29 0755 F5KMB         599 60     F5HB          599 33    
QSO:  7011 CW 2017-01-29 0756 F5KMB         599 60     F1IWH         599 33    
QSO:  7011 CW 2017-01-29 0756 F5KMB         599 60     OM8FF         599 121   
QSO:  7011 CW 2017-01-29 0800 F5KMB         599 60     SP9BCH        599 013   
QSO:  7011 CW 2017-01-29 0801 F5KMB         599 60     SP6BEN        599 015   
QSO:  7011 CW 2017-01-29 0802 F5KMB         599 60     OM8LA         599 108   
QSO:  7011 CW 2017-01-29 0802 F5KMB         599 60     F6BGG         599 74    
QSO:  7011 CW 2017-01-29 0803 F5KMB         599 60     F5JDH         599 03    
QSO:  7011 CW 2017-01-29 0804 F5KMB         599 60     DG7NFX        599 020   
QSO:  7011 CW 2017-01-29 0805 F5KMB         599 60     G4EBK         599 121   
QSO:  7011 CW 2017-01-29 0806 F5KMB         599 60     DF9EY         599 055   
QSO:  7023 CW 2017-01-29 0809 F5KMB         599 60     F6HPP         599 02    
QSO:  7023 CW 2017-01-29 0811 F5KMB         599 60     SP5Y          599 050   
QSO:  7023 CW 2017-01-29 0814 F5KMB         599 60     F6GNG/P       599 73    
QSO:  7034 CW 2017-01-29 0820 F5KMB         599 60     TM8CIL        599 03    
QSO:  7030 CW 2017-01-29 0822 F5KMB         599 60     F6KFH         599 57    
QSO:  7029 CW 2017-01-29 0823 F5KMB         599 60     F6EYB         599 40    
QSO:  7037 CW 2017-01-29 0829 F5KMB         599 60     F5MXQ         599 81    
QSO:  7012 CW 2017-01-29 0833 F5KMB         599 60     F5PAC         599 68    
QSO:  7012 CW 2017-01-29 0834 F5KMB         599 60     F6CLN         599 31    
QSO:  7012 CW 2017-01-29 0834 F5KMB         599 60     F5PLC         599 90    
QSO:  7012 CW 2017-01-29 0836 F5KMB         599 60     HA3HX         599 069   
QSO:  7012 CW 2017-01-29 0836 F5KMB         599 60     9A6A          599 066   
QSO:  7012 CW 2017-01-29 0837 F5KMB         599 60     DA3T          599 060   
QSO:  7012 CW 2017-01-29 0837 F5KMB         599 60     F6KUQ         599 33    
QSO:  7012 CW 2017-01-29 0838 F5KMB         599 60     DL8UBR        599 060   
QSO:  7012 CW 2017-01-29 0840 F5KMB         599 60     F4FHZ         599 56    
QSO:  7012 CW 2017-01-29 0842 F5KMB         599 60     OL8M          599 138   
QSO:  7012 CW 2017-01-29 0842 F5KMB         599 60     F5NKX         599 50    
QSO:  7012 CW 2017-01-29 0843 F5KMB         599 60     F8KIH         599 62    
QSO:  7012 CW 2017-01-29 0844 F5KMB         599 60     DK3CC         599 096   
QSO:  7012 CW 2017-01-29 0845 F5KMB         599 60     F8DCZ         599 56    
QSO:  7012 CW 2017-01-29 0847 F5KMB         599 60     F8FAN         599 52    
QSO:  7012 CW 2017-01-29 0848 F5KMB         599 60     G0BBO         599 056   
QSO:  7012 CW 2017-01-29 0849 F5KMB         599 60     G0IBN         599 105   
QSO:  7012 CW 2017-01-29 0850 F5KMB         599 60     F6BQG         599 35    
QSO:  7012 CW 2017-01-29 0851 F5KMB         599 60     DF8KY         599 069   
QSO:  7012 CW 2017-01-29 0851 F5KMB         599 60     M0TDW         599 252   
QSO:  7012 CW 2017-01-29 0852 F5KMB         599 60     EA3KU         599 171   
QSO:  7012 CW 2017-01-29 0854 F5KMB         599 60     F5SKW         599 68    
QSO:  7012 CW 2017-01-29 0855 F5KMB         599 60     DL4HBF        599 072   
QSO:  7012 CW 2017-01-29 0856 F5KMB         599 60     F5YDH         599 11    
QSO:  7012 CW 2017-01-29 0857 F5KMB         599 60     EA2BNU        599 215   
QSO:  7012 CW 2017-01-29 0858 F5KMB         599 60     OM7SR         599 034   
QSO:  7012 CW 2017-01-29 0858 F5KMB         599 60     OM6RM         599 049   
QSO:  7012 CW 2017-01-29 0859 F5KMB         599 60     F5RD          599 03    
QSO:  7012 CW 2017-01-29 0901 F5KMB         599 60     SQ9IWT        599 061   
QSO: 14032 CW 2017-01-29 0905 F5KMB         599 60     LZ1ND         599 234   
QSO: 14032 CW 2017-01-29 0906 F5KMB         599 60     OM4SX         599 101   
QSO: 14032 CW 2017-01-29 0906 F5KMB         599 60     HA8IB         599 054   
QSO: 14032 CW 2017-01-29 0907 F5KMB         599 60     RW3AI         599 007   
QSO: 14032 CW 2017-01-29 0909 F5KMB         599 60     9A2EY         599 115   
QSO: 14032 CW 2017-01-29 0911 F5KMB         599 60     F6IPQ         599 47    
QSO: 14032 CW 2017-01-29 0912 F5KMB         599 60     OK8RW         599 023   
QSO: 14032 CW 2017-01-29 0914 F5KMB         599 60     EW8G          599 052   
QSO: 14032 CW 2017-01-29 0916 F5KMB         599 60     F5HPY         599 85    
QSO: 14032 CW 2017-01-29 0922 F5KMB         599 60     UR5ZEP        599 033   
QSO: 14032 CW 2017-01-29 0923 F5KMB         599 60     HA5NU         599 022   
QSO: 14032 CW 2017-01-29 0925 F5KMB         599 60     OM8LA         599 136   
QSO: 14032 CW 2017-01-29 0926 F5KMB         599 60     DL5XJ         599 407   
QSO: 14032 CW 2017-01-29 0927 F5KMB         599 60     IF6FDJ        599 010   
QSO: 14032 CW 2017-01-29 0928 F5KMB         599 60     R0QA          599 002   
QSO: 14032 CW 2017-01-29 0929 F5KMB         599 60     RL4A          599 026   
QSO: 14032 CW 2017-01-29 0930 F5KMB         599 60     VZ5LU         599 042   
QSO: 14032 CW 2017-01-29 0931 F5KMB         599 60     HA5ARX        599 021   
QSO: 21029 CW 2017-01-29 0935 F5KMB         599 60     F5UTN         599 27    
QSO: 21020 CW 2017-01-29 0936 F5KMB         599 60     RQ3A          599 129   
QSO: 21020 CW 2017-01-29 0937 F5KMB         599 60     YO8DOH        599 113   
QSO: 21020 CW 2017-01-29 0938 F5KMB         599 60     RW3YA         599 044   
QSO: 21020 CW 2017-01-29 0939 F5KMB         599 60     UX2IJ         599 112   
QSO: 21020 CW 2017-01-29 0939 F5KMB         599 60     YO4FTE        599 179   
QSO: 21020 CW 2017-01-29 0940 F5KMB         599 60     LZ1ND         599 257   
QSO: 21020 CW 2017-01-29 0941 F5KMB         599 60     US4IPC        599 099   
QSO: 21020 CW 2017-01-29 0942 F5KMB         599 60     YO9CWY        599 014   
QSO: 21020 CW 2017-01-29 0942 F5KMB         599 60     UT7LM         599 015   
QSO: 21020 CW 2017-01-29 0943 F5KMB         599 60     LZ1GE         599 172   
QSO: 21020 CW 2017-01-29 0944 F5KMB         599 60     YO4SI         599 099   
QSO: 21020 CW 2017-01-29 0946 F5KMB         599 60     UR5ZEP        599 040   
QSO: 21020 CW 2017-01-29 0946 F5KMB         599 60     DZ2FM         599 036   
QSO: 21020 CW 2017-01-29 0947 F5KMB         599 60     UG4A          599 174   
QSO: 21020 CW 2017-01-29 0948 F5KMB         599 60     RA3XCZ        599 092   
QSO: 21020 CW 2017-01-29 0948 F5KMB         599 60     RL4A          599 051   
QSO: 21020 CW 2017-01-29 0950 F5KMB         599 60     RW4NF         599 073   
QSO: 21020 CW 2017-01-29 0951 F5KMB         599 60     UA1OIW        599 056   
QSO: 21020 CW 2017-01-29 0952 F5KMB         599 60     RN6BP         599 134   
QSO: 21020 CW 2017-01-29 0953 F5KMB         599 60     UR7QC         599 058   
QSO: 21020 CW 2017-01-29 0954 F5KMB         599 60     R3FC          599 087   
QSO: 21020 CW 2017-01-29 0957 F5KMB         599 60     R3AQ          599 122   
QSO: 28027 CW 2017-01-29 1002 F5KMB         599 60     F5UTN         599 27    
QSO: 28025 CW 2017-01-29 1006 F5KMB         599 60     F2YT          599 62    
QSO: 28029 CW 2017-01-29 1008 F5KMB         599 60     F1UVN         599 62    
QSO: 28028 CW 2017-01-29 1015 F5KMB         599 60     F6HPP         599 02    
QSO:  7019 CW 2017-01-29 1026 F5KMB         599 60     F5LHV         599 44    
QSO:  7019 CW 2017-01-29 1027 F5KMB         599 60     DL6YAO        599 026   
QSO:  7019 CW 2017-01-29 1028 F5KMB         599 60     F6GEU         599 49    
QSO:  7019 CW 2017-01-29 1028 F5KMB         599 60     F5CT          599 61    
QSO:  7019 CW 2017-01-29 1031 F5KMB         599 60     PH6SKCC       599 017   
QSO:  7019 CW 2017-01-29 1031 F5KMB         599 60     DL5JQ         599 148   
QSO:  7019 CW 2017-01-29 1033 F5KMB         599 60     F4HGF         599 89    
QSO:  7019 CW 2017-01-29 1034 F5KMB         599 60     F5SDD         599 13    
QSO:  7019 CW 2017-01-29 1035 F5KMB         599 60     F6HRP         599 22    
QSO:  7019 CW 2017-01-29 1035 F5KMB         599 60     DL1ASA        599 255   
QSO:  7019 CW 2017-01-29 1036 F5KMB         599 60     F8DSI         599 83    
QSO:  7019 CW 2017-01-29 1038 F5KMB         599 60     F8CZI         599 68    
QSO:  7019 CW 2017-01-29 1038 F5KMB         599 60     DJ1ZH         599 034   
QSO:  7019 CW 2017-01-29 1039 F5KMB         599 60     CT7/F6IRA     599 291   
QSO:  7019 CW 2017-01-29 1040 F5KMB         599 60     F6DYX         599 49    
QSO:  7019 CW 2017-01-29 1041 F5KMB         599 60     PA0WLB        599 059   
QSO:  7019 CW 2017-01-29 1041 F5KMB         599 60     F5UQE         599 59    
QSO:  7019 CW 2017-01-29 1042 F5KMB         599 60     F6CEL/P       599 51    
QSO:  7019 CW 2017-01-29 1043 F5KMB         599 60     HB9HI         599 065   
QSO:  7019 CW 2017-01-29 1044 F5KMB         599 60     F4KJP         599 08    
QSO:  7019 CW 2017-01-29 1045 F5KMB         599 60     F6FDR         599 84    
QSO:  7019 CW 2017-01-29 1046 F5KMB         599 60     IZ1CLA        599 124   
QSO:  7019 CW 2017-01-29 1048 F5KMB         599 60     HA8TP         599 080   
QSO:  7019 CW 2017-01-29 1048 F5KMB         599 60     F5LGF         599 67    
QSO:  7019 CW 2017-01-29 1050 F5KMB         599 60     F8FLN         599 52    
QSO:  7019 CW 2017-01-29 1051 F5KMB         599 60     G4HVC         599 050   
QSO:  7019 CW 2017-01-29 1051 F5KMB         599 60     F5MUX         599 29    
QSO:  7019 CW 2017-01-29 1052 F5KMB         599 60     M7Z           599 014   
QSO:  7019 CW 2017-01-29 1053 F5KMB         599 60     DF1SZ         599 076   
QSO:  7019 CW 2017-01-29 1053 F5KMB         599 60     F5JNV         599 35    
QSO:  7019 CW 2017-01-29 1054 F5KMB         599 60     DL3MVC        599 138   
QSO:  7019 CW 2017-01-29 1056 F5KMB         599 60     DL1CW         599 088   
QSO:  7019 CW 2017-01-29 1057 F5KMB         599 60     F4GER         599 35    
QSO:  7019 CW 2017-01-29 1057 F5KMB         599 60     F2AR          599 35    
QSO:  7019 CW 2017-01-29 1057 F5KMB         599 60     F5AAZ         599 54    
QSO:  7019 CW 2017-01-29 1058 F5KMB         599 60     F8CED         599 44    
QSO:  7019 CW 2017-01-29 1059 F5KMB         599 60     PE2K          599 055   
QSO:  7019 CW 2017-01-29 1100 F5KMB         599 60     PA1NL         599 074   
QSO:  7019 CW 2017-01-29 1100 F5KMB         599 60     F1MCO         599 19    
QSO:  7019 CW 2017-01-29 1101 F5KMB         599 60     DK3AX         599 079   
QSO:  7019 CW 2017-01-29 1102 F5KMB         599 60     F1ULQ         599 57    
QSO:  7019 CW 2017-01-29 1102 F5KMB         599 60     DL8HK         599 241   
QSO:  7019 CW 2017-01-29 1104 F5KMB         599 60     DL5ARZ        599 036   
QSO:  7019 CW 2017-01-29 1105 F5KMB         599 60     SP9DUX        599 074   
QSO:  7019 CW 2017-01-29 1105 F5KMB         599 60     F4GWY         599 38    
QSO:  7019 CW 2017-01-29 1107 F5KMB         599 60     DL5JAB        599 091   
QSO:  7019 CW 2017-01-29 1108 F5KMB         599 60     F6KHT         599 47    
QSO:  7019 CW 2017-01-29 1108 F5KMB         599 60     DF7JC         599 120   
QSO:  7019 CW 2017-01-29 1109 F5KMB         599 60     F5YCJ         599 44    
QSO:  7019 CW 2017-01-29 1110 F5KMB         599 60     F4FRG         599 35    
QSO:  7019 CW 2017-01-29 1111 F5KMB         599 60     IZ2AVK        599 123   
QSO:  7019 CW 2017-01-29 1111 F5KMB         599 60     DL1JDT        599 135   
QSO:  7019 CW 2017-01-29 1112 F5KMB         599 60     PA5P          599 078   
QSO:  7019 CW 2017-01-29 1113 F5KMB         599 60     OZ4FF         599 072   
QSO:  7019 CW 2017-01-29 1114 F5KMB         599 60     F4HER         599 86    
QSO:  7019 CW 2017-01-29 1115 F5KMB         599 60     M0HDF         599 002   
QSO:  7019 CW 2017-01-29 1116 F5KMB         599 60     DL8MBS        599 004   
QSO:  7019 CW 2017-01-29 1117 F5KMB         599 60     DL3KWR        599 053   
QSO:  7019 CW 2017-01-29 1118 F5KMB         599 60     PA2REH        599 003   
QSO:  7019 CW 2017-01-29 1119 F5KMB         599 60     HA1AS         599 116   
QSO:  7019 CW 2017-01-29 1120 F5KMB         599 60     OK1DVA        599 138   
QSO:  7019 CW 2017-01-29 1122 F5KMB         599 60     F8VOL         599 17    
QSO:  7019 CW 2017-01-29 1123 F5KMB         599 60     DL1SYL        599 053   
QSO:  7019 CW 2017-01-29 1124 F5KMB         599 60     F8CRS         599 67    
QSO:  7019 CW 2017-01-29 1124 F5KMB         599 60     F8XX          599 30    
QSO:  7019 CW 2017-01-29 1126 F5KMB         599 60     G3RTU         599 002   
QSO:  7019 CW 2017-01-29 1126 F5KMB         599 60     DL1EAL        599 101   
QSO:  7019 CW 2017-01-29 1127 F5KMB         599 60     F6DCQ         599 74    
QSO:  7019 CW 2017-01-29 1128 F5KMB         599 60     OK1JVS        599 150   
QSO:  7019 CW 2017-01-29 1130 F5KMB         599 60     F5ADH         599 60    
QSO:  7019 CW 2017-01-29 1132 F5KMB         599 60     HB9DAX        599 045   
QSO:  7019 CW 2017-01-29 1132 F5KMB         599 60     F5VBD         599 73    
QSO:  7019 CW 2017-01-29 1134 F5KMB         599 60     GM3JKS        599 104   
QSO:  7019 CW 2017-01-29 1135 F5KMB         599 60     F6BFH         599 76    
QSO:  7019 CW 2017-01-29 1137 F5KMB         599 60     TM5ZA         599 57    
QSO:  7019 CW 2017-01-29 1138 F5KMB         599 60     F8EUC         599 73    
QSO:  7019 CW 2017-01-29 1138 F5KMB         599 60     DL5SBN        599 063   
QSO:  7019 CW 2017-01-29 1139 F5KMB         599 60     F8DHA         599 17    
QSO:  7019 CW 2017-01-29 1139 F5KMB         599 60     DG8HJ         599 002   
QSO: 21014 CW 2017-01-29 1150 F5KMB         599 60     4Z5KO         599 048   
QSO: 21014 CW 2017-01-29 1150 F5KMB         599 60     R7CT          599 078   
QSO: 21014 CW 2017-01-29 1151 F5KMB         599 60     RA6CU         599 114   
QSO: 21014 CW 2017-01-29 1152 F5KMB         599 60     RV3DBK        599 027   
QSO: 21014 CW 2017-01-29 1152 F5KMB         599 60     RA7R          599 088   
QSO: 21014 CW 2017-01-29 1153 F5KMB         599 60     RU7KA         599 029   
QSO: 21014 CW 2017-01-29 1153 F5KMB         599 60     UR5ZQV        599 035   
QSO: 21014 CW 2017-01-29 1158 F5KMB         599 60     R7MM          599 232   
QSO: 21014 CW 2017-01-29 1159 F5KMB         599 60     RM1T          599 456   
QSO: 21014 CW 2017-01-29 1159 F5KMB         599 60     UY5QZ         599 041   
QSO: 21013 CW 2017-01-29 1202 F5KMB         599 60     F8DRE         599 28    
QSO: 21028 CW 2017-01-29 1208 F5KMB         599 60     F6EYB         599 40    
QSO: 21028 CW 2017-01-29 1210 F5KMB         599 60     FM/F6AUS      599 FM    
QSO: 21028 CW 2017-01-29 1211 F5KMB         599 60     UW6M          599 112   
QSO: 21028 CW 2017-01-29 1211 F5KMB         599 60     UA4C          599 038   
QSO: 21028 CW 2017-01-29 1213 F5KMB         599 60     US3EW         599 140   
