START-OF-LOG: 3.0
CREATED-BY: yota-public-qso-downloader
CONTEST: YOTA-CONTEST
CALLSIGN: HA6NL
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY: Single Operator All band
CLAIMED-SCORE: 0
QSO: 14028 CW 2024-03-10 1000 HA6NL         599 74     EW8OM         599 73    
QSO:  3536 CW 2024-03-10 2051 HA6NL         599 74     S50C          599 24    
QSO:  3526 CW 2024-03-10 2052 HA6NL         599 74     IV3AZV        599 62    
QSO:  7012 CW 2024-03-10 2054 HA6NL         599 74     DK5DQ         599 51    
QSO:  7012 CW 2024-03-10 2054 HA6NL         599 74     G4BRK         599 70    
QSO:  7012 CW 2024-03-10 2056 HA6NL         599 74     OG6B          599 70    
QSO:  7012 CW 2024-03-10 2057 HA6NL         599 74     SO5N          599 74    
QSO:  7020 CW 2024-03-10 2057 HA6NL         599 74     SM5CSS        599 79    
QSO:  7012 CW 2024-03-10 2101 HA6NL         599 74     RA3BQ         599 72    
QSO:  7012 CW 2024-03-10 2104 HA6NL         599 74     YU5A          599 65    
QSO:  7011 CW 2024-03-10 2104 HA6NL         599 74     PA2W          599 56    
QSO:  7013 CW 2024-03-10 2105 HA6NL         599 74     KC1TEK        599 49    
QSO:  7022 CW 2024-03-10 2105 HA6NL         599 74     OH5ZA         599 70    
QSO:  3526 CW 2024-03-10 2106 HA6NL         599 74     M4T           599 50    
QSO:  3537 CW 2024-03-10 2107 HA6NL         599 74     OE1CIW        599 60    
QSO:  3523 CW 2024-03-10 2108 HA6NL         599 74     DL7PIA        599 16    
QSO:  3539 CW 2024-03-10 2110 HA6NL         599 74     SP2QG         599 67    
QSO:  3530 CW 2024-03-10 2113 HA6NL         599 74     HA7UI         599 80    
QSO:  3545 CW 2024-03-10 2113 HA6NL         599 74     DJ1OJ         599 87    
QSO:  3530 CW 2024-03-10 2114 HA6NL         599 74     UT7RYL        599 11    
QSO:  7014 CW 2024-03-10 2119 HA6NL         599 74     MM2T          599 58    
QSO:  7013 CW 2024-03-10 2120 HA6NL         599 74     YU5R          599 22    
QSO:  7019 CW 2024-03-10 2120 HA6NL         599 74     DL7PIA        599 16    
END-OF-LOG:
