START-OF-LOG: 3.0
LOCATION: DX
CALLSIGN: EA6SX
CATEGORY: SINGLE-OP ALL QRP
CLUB: EA CONTEST CLUB
CONTEST: EA-MAJESTAD-CW
CLAIMED-SCORE: 99456
OPERATORS: EA6SX
SOAPBOX: Muy buena propa el sabado con esporadica hasta los 100Mhz 
QSO: 14033 CW 2023-05-20 1953 EA6SX         599 IB     RA3YDA        599 182      
QSO: 14033 CW 2023-05-20 1953 EA6SX         599 IB     DL1ROT        599 81       
QSO: 14033 CW 2023-05-20 1954 EA6SX         599 IB     DJ4DY         599 20       
QSO: 14033 CW 2023-05-20 1954 EA6SX         599 IB     LA2US         599 27       
QSO: 14033 CW 2023-05-20 1954 EA6SX         599 IB     PC5Q          599 59       
QSO: 14033 CW 2023-05-20 1955 EA6SX         599 IB     US5CDH        599 13       
QSO: 14033 CW 2023-05-20 1956 EA6SX         599 IB     RX6AM         599 4        
QSO: 14022 CW 2023-05-20 2130 EA6SX         599 IB     EF0F          599 SMR      
QSO: 14018 CW 2023-05-20 2133 EA6SX         599 IB     EF5K          599 V        
QSO: 14020 CW 2023-05-20 2135 EA6SX         599 IB     3G3R          599 153      
QSO:  7001 CW 2023-05-20 2137 EA6SX         599 IB     EA2NN         599 CC       
QSO:  7009 CW 2023-05-20 2138 EA6SX         599 IB     EA3X          599 B        
QSO:  7012 CW 2023-05-20 2138 EA6SX         599 IB     EA3AKA        599 T        
QSO:  7016 CW 2023-05-20 2140 EA6SX         599 IB     EA1TG         599 S        
QSO:  7018 CW 2023-05-20 2140 EA6SX         599 IB     ON4LDP        599 94       
QSO:  7014 CW 2023-05-20 2141 EA6SX         599 IB     P3X           599 764      
QSO:  7007 CW 2023-05-20 2142 EA6SX         599 IB     EA8ZS         599 GC       
QSO:  7012 CW 2023-05-20 2143 EA6SX         599 IB     I3FIY         599 81       
QSO:  7019 CW 2023-05-20 2144 EA6SX         599 IB     E77EA         599 547      
QSO:  7025 CW 2023-05-20 2145 EA6SX         599 IB     EA4EM         599 TO       
QSO:  7026 CW 2023-05-20 2146 EA6SX         599 IB     S53F          599 016      
QSO:  7021 CW 2023-05-20 2147 EA6SX         599 IB     LZ5R          599 1286     
QSO:  7030 CW 2023-05-20 2150 EA6SX         599 IB     EA4JM         599 M        
QSO:  3513 CW 2023-05-20 2151 EA6SX         599 IB     EA2KV         599 Z        
QSO:  3514 CW 2023-05-20 2152 EA6SX         599 IB     LY2MM         599 86       
QSO:  3517 CW 2023-05-20 2152 EA6SX         599 IB     ED7W          599 CO       
QSO:  3524 CW 2023-05-20 2153 EA6SX         599 IB     EA1WH         599 C        
QSO:  3528 CW 2023-05-20 2154 EA6SX         599 IB     EA5NY         599 V        
QSO:  3541 CW 2023-05-20 2156 EA6SX         599 IB     OH8WW         599 34       
QSO:  3529 CW 2023-05-20 2157 EA6SX         599 IB     9A3YT         599 565      
QSO:  3533 CW 2023-05-20 2159 EA6SX         599 IB     EA5EX         599 MU       
QSO:  3534 CW 2023-05-20 2201 EA6SX         599 IB     EA5O          599 V        
QSO:  3552 CW 2023-05-20 2203 EA6SX         599 IB     YL5W          599 62       
QSO:  3526 CW 2023-05-20 2204 EA6SX         599 IB     IV3AZV        599 113      
QSO:  3525 CW 2023-05-20 2207 EA6SX         599 IB     9A30T         599 089      
QSO:  3513 CW 2023-05-20 2207 EA6SX         599 IB     HA3DX         599 510      
QSO:  1828 CW 2023-05-20 2209 EA6SX         599 IB     DR7T          599 322      
QSO:  1832 CW 2023-05-20 2210 EA6SX         599 IB     LZ9E          599 595      
QSO:  1829 CW 2023-05-20 2212 EA6SX         599 IB     EA5ITT        599 A        
QSO:  1829 CW 2023-05-20 2214 EA6SX         599 IB     EA3OH         599 AV       
QSO:  1829 CW 2023-05-20 2214 EA6SX         599 IB     DK5DQ         599 55       
QSO:  1829 CW 2023-05-20 2214 EA6SX         599 IB     G3P           599 590      
QSO:  1829 CW 2023-05-20 2216 EA6SX         599 IB     OK2BFN        599 243      
QSO:  1829 CW 2023-05-20 2218 EA6SX         599 IB     HA2KMR        599 478      
QSO:  1832 CW 2023-05-20 2220 EA6SX         599 IB     I3FIY         599 116      
QSO:  1833 CW 2023-05-20 2221 EA6SX         599 IB     EA7URC        599 CO       
QSO:  7011 CW 2023-05-20 2223 EA6SX         599 IB     F4FFH         599 256      
QSO:  7011 CW 2023-05-20 2224 EA6SX         599 IB     Z32U          599 046      
QSO:  7023 CW 2023-05-20 2225 EA6SX         599 IB     9A3YT         599 590      
QSO:  7026 CW 2023-05-20 2226 EA6SX         599 IB     ES2RR         599 202      
QSO:  7029 CW 2023-05-20 2226 EA6SX         599 IB     DJ2RG         599 267      
QSO:  7036 CW 2023-05-20 2227 EA6SX         599 IB     EA7URC        599 CO       
QSO:  7006 CW 2023-05-20 2228 EA6SX         599 IB     EA6EJ         599 IB       
QSO:  7006 CW 2023-05-20 2231 EA6SX         599 IB     SP2HHX        599 35       
QSO:  7006 CW 2023-05-20 2231 EA6SX         599 IB     9A3LG         599 101      
QSO:  7006 CW 2023-05-20 2232 EA6SX         599 IB     EC5K          599 V        
QSO:  7006 CW 2023-05-20 2232 EA6SX         599 IB     YO4NF         599 409      
QSO:  7006 CW 2023-05-20 2232 EA6SX         599 IB     SP7M          599 86       
QSO:  7006 CW 2023-05-20 2233 EA6SX         599 IB     PC1PM         599 309      
QSO:  7006 CW 2023-05-20 2233 EA6SX         599 IB     EB5F          599 A        
QSO:  7006 CW 2023-05-20 2234 EA6SX         599 IB     SN5J          599 385      
QSO:  7006 CW 2023-05-20 2234 EA6SX         599 IB     EA4HTO        599 M        
QSO:  7006 CW 2023-05-20 2235 EA6SX         599 IB     I2/UY2ZA      599 155      
QSO:  7006 CW 2023-05-20 2236 EA6SX         599 IB     EA5GIA        599 V        
QSO:  7006 CW 2023-05-20 2236 EA6SX         599 IB     IK1SPR        599 031      
QSO:  7006 CW 2023-05-20 2236 EA6SX         599 IB     F6IRA         599 244      
QSO:  7006 CW 2023-05-20 2237 EA6SX         599 IB     RA3BQ         599 101      
QSO:  7006 CW 2023-05-20 2237 EA6SX         599 IB     GM3ZDH        599 020      
QSO:  7006 CW 2023-05-20 2238 EA6SX         599 IB     EA5AKM        599 A        
QSO:  7006 CW 2023-05-20 2238 EA6SX         599 IB     YT3K          599 230      
QSO:  7006 CW 2023-05-20 2238 EA6SX         599 IB     LZ1BP         599 360      
QSO:  7006 CW 2023-05-20 2239 EA6SX         599 IB     DL4VK         599 66       
QSO:  7006 CW 2023-05-20 2239 EA6SX         599 IB     EA3X          599 B        
QSO:  7006 CW 2023-05-20 2240 EA6SX         599 IB     UW1M          599 806      
QSO:  7006 CW 2023-05-20 2240 EA6SX         599 IB     EA1BJE        599 CC       
QSO:  7006 CW 2023-05-20 2240 EA6SX         599 IB     HA5BMS        599 220      
QSO:  7006 CW 2023-05-20 2242 EA6SX         599 IB     YV8AD         599 66       
QSO:  7006 CW 2023-05-20 2243 EA6SX         599 IB     IK6ISK        599 062      
QSO:  7006 CW 2023-05-20 2243 EA6SX         599 IB     G0GDA         599 13       
QSO:  7006 CW 2023-05-20 2245 EA6SX         599 IB     EA2A          599 HU       
QSO:  7006 CW 2023-05-20 2246 EA6SX         599 IB     HG8W          599 350      
QSO:  7024 CW 2023-05-20 2248 EA6SX         599 IB     OH1NA         599 489      
QSO:  3518 CW 2023-05-20 2250 EA6SX         599 IB     E77EA         599 626      
QSO:  3517 CW 2023-05-20 2251 EA6SX         599 IB     G3P           599 630      
QSO:  3512 CW 2023-05-20 2251 EA6SX         599 IB     YQ6A          599 553      
QSO:  3515 CW 2023-05-20 2252 EA6SX         599 IB     DJ2RG         599 284      
QSO:  3530 CW 2023-05-20 2253 EA6SX         599 IB     ED1R          599 AV       
QSO:  3532 CW 2023-05-20 2254 EA6SX         599 IB     EA2ESB        599 TE       
QSO:  3536 CW 2023-05-20 2255 EA6SX         599 IB     EF1T          599 LU       
QSO:  3539 CW 2023-05-20 2255 EA6SX         599 IB     EA5LN         599 V        
QSO:  3559 CW 2023-05-20 2257 EA6SX         599 IB     EA7URC        599 CO       
QSO:  3512 CW 2023-05-20 2258 EA6SX         599 IB     LZ5R          599 1421     
QSO:  1831 CW 2023-05-20 2259 EA6SX         599 IB     EF5K          599 V        
QSO:  1829 CW 2023-05-20 2300 EA6SX         599 IB     DQ2C          599 348      
QSO:  1833 CW 2023-05-20 2301 EA6SX         599 IB     S51W          599 059      
QSO:  1834 CW 2023-05-20 2302 EA6SX         599 IB     ED7W          599 CO       
QSO:  7022 CW 2023-05-21 0633 EA6SX         599 IB     EA5KM         599 A        
QSO:  7015 CW 2023-05-21 0635 EA6SX         599 IB     F5ICC         599 198      
QSO:  7015 CW 2023-05-21 0637 EA6SX         599 IB     EA7AN         599 SE       
QSO:  7015 CW 2023-05-21 0637 EA6SX         599 IB     F5VBU         599 116      
QSO:  7015 CW 2023-05-21 0638 EA6SX         599 IB     EA5AE         599 AB       
QSO:  7015 CW 2023-05-21 0638 EA6SX         599 IB     CR5O          599 317      
QSO:  7015 CW 2023-05-21 0639 EA6SX         599 IB     EA7GVR        599 GR       
QSO:  7015 CW 2023-05-21 0640 EA6SX         599 IB     EA7KK         599 SE       
QSO:  7015 CW 2023-05-21 0641 EA6SX         599 IB     EA1WH         599 C        
QSO:  7015 CW 2023-05-21 0642 EA6SX         599 IB     EA6ZS         599 IB       
QSO:  7015 CW 2023-05-21 0642 EA6SX         599 IB     EE4Y          599 TO       
QSO:  7011 CW 2023-05-21 0645 EA6SX         599 IB     EA4EN         599 M        
QSO:  7034 CW 2023-05-21 0646 EA6SX         599 IB     EA5NY         599 V        
QSO:  7027 CW 2023-05-21 0655 EA6SX         599 IB     DQ2C          599 574      
QSO: 14032 CW 2023-05-21 0657 EA6SX         599 IB     EA1WH         599 C        
QSO: 14028 CW 2023-05-21 0700 EA6SX         599 IB     EA8ZS         599 GC       
QSO: 14026 CW 2023-05-21 0701 EA6SX         599 IB     EA7Q          599 H        
QSO: 14025 CW 2023-05-21 0701 EA6SX         599 IB     ED1R          599 AV       
QSO: 14036 CW 2023-05-21 0702 EA6SX         599 IB     EA7URC        599 CO       
QSO: 14032 CW 2023-05-21 0703 EA6SX         599 IB     VK2GR         599 164      
QSO: 21029 CW 2023-05-21 0706 EA6SX         599 IB     EA6NB         599 IB       
QSO: 21016 CW 2023-05-21 0707 EA6SX         599 IB     IT9IVU        599 117      
QSO: 21045 CW 2023-05-21 0708 EA6SX         599 IB     RC8SC         599 77       
QSO: 21011 CW 2023-05-21 0709 EA6SX         599 IB     SV1BJW        599 505      
QSO: 14027 CW 2023-05-21 0721 EA6SX         599 IB     EA1IQ         599 PO       
QSO: 14020 CW 2023-05-21 0721 EA6SX         599 IB     YT7X          599 113      
QSO: 14034 CW 2023-05-21 0722 EA6SX         599 IB     EW1M          599 036      
QSO: 14032 CW 2023-05-21 0722 EA6SX         599 IB     ED7W          599 CO       
QSO: 14025 CW 2023-05-21 0724 EA6SX         599 IB     RZ9L          599 333      
QSO: 14036 CW 2023-05-21 0725 EA6SX         599 IB     OY1CT         599 431      
QSO: 14062 CW 2023-05-21 0730 EA6SX         599 IB     OO7Z/P        599 001      
QSO: 14038 CW 2023-05-21 0733 EA6SX         599 IB     UX5VK         599 27       
QSO: 14038 CW 2023-05-21 0733 EA6SX         599 IB     GM3ZDH        599 095      
QSO: 14038 CW 2023-05-21 0734 EA6SX         599 IB     EA4BAS        599 M        
QSO: 21033 CW 2023-05-21 0845 EA6SX         599 IB     EA6UP         599 IB       
QSO:  7007 CW 2023-05-21 0852 EA6SX         599 IB     EA7GWD        599 SE       
QSO: 21009 CW 2023-05-21 0854 EA6SX         599 IB     PA2PCH        599 55       
QSO: 21009 CW 2023-05-21 0854 EA6SX         599 IB     DL4ME         599 177      
QSO: 21009 CW 2023-05-21 0855 EA6SX         599 IB     DL3SYA        599 517      
QSO: 21009 CW 2023-05-21 0855 EA6SX         599 IB     PA3EWG        599 063      
QSO: 21009 CW 2023-05-21 0856 EA6SX         599 IB     R0RG          599 6        
QSO: 21009 CW 2023-05-21 0856 EA6SX         599 IB     YU1YV         599 368      
QSO: 21009 CW 2023-05-21 0857 EA6SX         599 IB     RX6AM         599 114      
QSO: 21009 CW 2023-05-21 0858 EA6SX         599 IB     IK3SWB        599 340      
QSO: 21009 CW 2023-05-21 0859 EA6SX         599 IB     DM2VV         599 021      
QSO: 21009 CW 2023-05-21 0900 EA6SX         599 IB     DF6JC         599 76       
QSO: 21009 CW 2023-05-21 0900 EA6SX         599 IB     DF7CB         599 81       
QSO: 21009 CW 2023-05-21 0901 EA6SX         599 IB     DL5ARM        599 272      
QSO: 21009 CW 2023-05-21 0901 EA6SX         599 IB     RA3BQ         599 135      
QSO: 21009 CW 2023-05-21 0902 EA6SX         599 IB     UA3YDI        599 82       
QSO: 21009 CW 2023-05-21 0902 EA6SX         599 IB     SN6E          599 23       
QSO: 21009 CW 2023-05-21 0902 EA6SX         599 IB     DL1DTL        599 105      
QSO: 21009 CW 2023-05-21 0903 EA6SX         599 IB     DF3OL         599 171      
QSO: 21009 CW 2023-05-21 0903 EA6SX         599 IB     EV1R          599 724      
QSO: 21009 CW 2023-05-21 0904 EA6SX         599 IB     LZ1ND         599 172      
QSO: 21009 CW 2023-05-21 0904 EA6SX         599 IB     PA4O          599 358      
QSO: 21009 CW 2023-05-21 0904 EA6SX         599 IB     G3RWF         599 009      
QSO: 21009 CW 2023-05-21 0905 EA6SX         599 IB     DL3YEI        599 104      
QSO: 21009 CW 2023-05-21 0905 EA6SX         599 IB     PC5D          599 139      
QSO: 21009 CW 2023-05-21 0910 EA6SX         599 IB     UW3WF         599 051      
QSO: 21013 CW 2023-05-21 0924 EA6SX         599 IB     CT7/PA3GCU    599 284      
QSO: 14034 CW 2023-05-21 0935 EA6SX         599 IB     HB9GFT        599 73       
QSO: 14005 CW 2023-05-21 1030 EA6SX         599 IB     9H1CG         599 187      
QSO: 14004 CW 2023-05-21 1031 EA6SX         599 IB     RX7A          599 047      
QSO: 14004 CW 2023-05-21 1031 EA6SX         599 IB     UW1WU         599 131      
QSO: 14004 CW 2023-05-21 1032 EA6SX         599 IB     PA0MIR        599 123      
QSO: 14002 CW 2023-05-21 1033 EA6SX         599 IB     SN4D          599 4        
