START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: Coupe du REF
CALLSIGN: EW8ZO
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: EW8ZO
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for Coupe du REF REF/2012/SSB.
QSO: 21000 PH 2012-02-26 1432 EW8ZO         59 087 F8BDQ         59 18
QSO: 21179 PH 2012-02-26 1433 EW8ZO         59 088 F5CT          59 61
QSO: 21000 PH 2012-02-26 1434 EW8ZO         59 089 F3VX          59 49
QSO: 21183 PH 2012-02-26 1440 EW8ZO         59 091 F4GNS         59 72
QSO: 21000 PH 2012-02-26 1441 EW8ZO         59 093 F6FTB         59 21
QSO: 21000 PH 2012-02-26 1442 EW8ZO         59 094 F5PPG         59 57
QSO: 21000 PH 2012-02-26 1443 EW8ZO         59 095 F4GLN         59 27
QSO: 21000 PH 2012-02-26 1443 EW8ZO         59 096 F6CZQ         59 73
QSO: 21000 PH 2012-02-26 1447 EW8ZO         59 0097 F4DPW         59 95
QSO: 14000 PH 2012-02-26 1512 EW8ZO         59 099 F5PVX/P       59 83
QSO: 14000 PH 2012-02-26 1515 EW8ZO         59 0101 F5ZK          59 44
QSO: 14000 PH 2012-02-26 1518 EW8ZO         59 103 F2GA          59 81
QSO: 21000 PH 2012-02-26 1542 EW8ZO         59 104 F6KDL         59 68
QSO: 21000 PH 2012-02-26 1544 EW8ZO         59 105 F5BLC         59 12
QSO: 21000 PH 2012-02-26 1549 EW8ZO         59 106 F6CLQ         59 89
QSO: 21208 PH 2012-02-26 1554 EW8ZO         59 107 TK5KP         59 2A
QSO: 21000 PH 2012-02-26 1558 EW8ZO         59 108 F4DVO         59 45
QSO: 14181 PH 2012-02-26 1608 EW8ZO         59 109 F6KHM         59 29
END-OF-LOG:
