START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-10
CALLSIGN: LU5HM
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: LU5HM
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-10 ARRL/arrl_10_meter_contest/2021.
QSO: 28000 PH 2021-12-11 1748 LU5HM         59 25 PY2HT         59 35
QSO: 28436 PH 2021-12-12 1952 LU5HM         59 468 KC1BB         59 AZ
QSO: 28436 PH 2021-12-12 1952 LU5HM         59 465 N1EK          59 MD
QSO: 28436 PH 2021-12-12 1952 LU5HM         59 467 WR3R          59 MD
QSO: 28000 PH 2021-12-12 1954 LU5HM         59 474 PY2KG         59 21
QSO: 28435 PH 2021-12-12 1955 LU5HM         59 476 KC1XX         59 NH
QSO: 28436 PH 2021-12-12 1955 LU5HM         59 475 K0RJW         59 MN
QSO: 28436 PH 2021-12-12 1956 LU5HM         59 479 K4AB          59 AL
QSO: 28436 PH 2021-12-12 1956 LU5HM         59 478 KF0UR         59 CO
QSO: 28000 PH 2021-12-12 1957 LU5HM         59 480 WB6MMQ        59 CA
QSO: 28435 PH 2021-12-12 1957 LU5HM         59 483 KE0NWG        59 SD
QSO: 28436 PH 2021-12-12 1957 LU5HM         59 482 K3MM          59 MD
QSO: 28436 PH 2021-12-12 1958 LU5HM         59 484 W9FZ          59 MN
QSO: 28436 PH 2021-12-12 1959 LU5HM         59 486 KN7K          59 OR
QSO: 28000 PH 2021-12-12 2000 LU5HM         59 487 WA8ZNC        59 WA
QSO: 28436 PH 2021-12-12 2000 LU5HM         59 489 K0AD          59 MN
QSO: 28436 PH 2021-12-12 2001 LU5HM         59 491 K0OB          59 MN
QSO: 28436 PH 2021-12-12 2001 LU5HM         59 490 K3DNE         59 SC
QSO: 28000 PH 2021-12-12 2002 LU5HM         59 492 FG5GP         59 74
QSO: 28435 PH 2021-12-12 2002 LU5HM         59 493 K6AM          59 CA
QSO: 28000 PH 2021-12-12 2003 LU5HM         59 494 W4BH          59 AZ
QSO: 28436 PH 2021-12-12 2004 LU5HM         59 497 PY2XJ         59 37
QSO: 28000 PH 2021-12-12 2006 LU5HM         59 500 N6OKU         59 CA
QSO: 28000 PH 2021-12-12 2006 LU5HM         59 459 PY5DU         59 33
QSO: 28436 PH 2021-12-12 2006 LU5HM         59 499 K0KX          59 SD
QSO: 28436 PH 2021-12-12 2007 LU5HM         59 501 N9PQJ         59 WI
QSO: 28000 PH 2021-12-12 2009 LU5HM         59 506 W0UC          59 MN
QSO: 28436 PH 2021-12-12 2009 LU5HM         59 507 AC0W          59 MN
QSO: 28436 PH 2021-12-12 2011 LU5HM         59 511 PU2MKU        59 11
QSO: 28436 PH 2021-12-12 2011 LU5HM         59 513 WA1T          59 ME
QSO: 28000 PH 2021-12-12 2012 LU5HM         59 516 ND0C          59 MN
QSO: 28436 PH 2021-12-12 2012 LU5HM         59 514 N1RP          59 NH
QSO: 28000 PH 2021-12-12 2013 LU5HM         59 518 N9GH          59 WI
QSO: 28436 PH 2021-12-12 2013 LU5HM         59 519 K0YR          59 MN
QSO: 28025 CW 2021-12-12 2015 LU5HM         599 523 AA0AW         599 MN
QSO: 28436 PH 2021-12-12 2015 LU5HM         59 521 ZW2D          59 49
QSO: 28434 PH 2021-12-12 2016 LU5HM         59 524 N6KI          59 CA
QSO: 28434 PH 2021-12-12 2017 LU5HM         59 527 K4VTE         59 GA
QSO: 28434 PH 2021-12-12 2018 LU5HM         59 529 NR0T          59 MN
QSO: 28434 PH 2021-12-12 2019 LU5HM         59 530 KD9GY         59 IL
QSO: 28434 PH 2021-12-12 2019 LU5HM         59 531 W9KEY         59 WI
QSO: 28434 PH 2021-12-12 2020 LU5HM         59 533 WB9TFH        59 WI
QSO: 28434 PH 2021-12-12 2021 LU5HM         59 534 K9LC          59 IL
QSO: 28434 PH 2021-12-12 2023 LU5HM         59 542 AI0M          59 MN
QSO: 28434 PH 2021-12-12 2023 LU5HM         59 541 K5VIP         59 VA
QSO: 28434 PH 2021-12-12 2024 LU5HM         59 543 K2ANZ         59 NY
QSO: 28434 PH 2021-12-12 2025 LU5HM         59 548 K0JJR         59 MN
QSO: 28434 PH 2021-12-12 2025 LU5HM         59 547 W1RH          59 CA
QSO: 28405 PH 2021-12-12 2026 LU5HM         59 549 W6BS          59 CA
QSO: 28434 PH 2021-12-12 2027 LU5HM         59 552 KD0EZS        59 KS
QSO: 28434 PH 2021-12-12 2027 LU5HM         59 550 PY1KB         59 124
QSO: 28434 PH 2021-12-12 2028 LU5HM         59 555 KC9K          59 IL
QSO: 28434 PH 2021-12-12 2028 LU5HM         59 554 NP4VM         59 018
QSO: 28434 PH 2021-12-12 2029 LU5HM         59 556 N4RA          59 WV
QSO: 28000 PH 2021-12-12 2030 LU5HM         59 559 KD3HN         59 PA
QSO: 28000 PH 2021-12-12 2031 LU5HM         59 560 KO4QZY        59 GA
QSO: 28434 PH 2021-12-12 2031 LU5HM         59 562 K3RL          59 PA
QSO: 28434 PH 2021-12-12 2032 LU5HM         59 564 K4LDC         59 GA
QSO: 28000 PH 2021-12-12 2033 LU5HM         59 565 KI6CQ         59 TN
QSO: 28434 PH 2021-12-12 2033 LU5HM         59 567 WB2ZAB        59 MD
QSO: 28000 PH 2021-12-12 2034 LU5HM         59 571 KB0V          59 IL
QSO: 28000 PH 2021-12-12 2034 LU5HM         59 570 N9LYE         59 IL
QSO: 28434 PH 2021-12-12 2034 LU5HM         59 568 K4SHW         59 GA
QSO: 28000 PH 2021-12-12 2035 LU5HM         59 573 KD7UO         59 WA
QSO: 28434 PH 2021-12-12 2036 LU5HM         59 577 N5QJ          59 AR
QSO: 28000 PH 2021-12-12 2037 LU5HM         59 563 KB5ZSK        59 NM
QSO: 28434 PH 2021-12-12 2038 LU5HM         59 580 N0XR          59 IA
QSO: 28434 PH 2021-12-12 2038 LU5HM         59 579 N2BJ          59 IL
QSO: 28434 PH 2021-12-12 2038 LU5HM         59 581 ND9G          59 IL
QSO: 28434 PH 2021-12-12 2039 LU5HM         59 583 KD9DZT        59 WI
QSO: 28434 PH 2021-12-12 2039 LU5HM         59 584 LW8DXR        59 0246
QSO: 28434 PH 2021-12-12 2040 LU5HM         59 587 NI9H          59 IL
QSO: 28434 PH 2021-12-12 2040 LU5HM         59 585 PU2MEA        59 25
QSO: 28434 PH 2021-12-12 2042 LU5HM         59 589 N1RM          59 VA
QSO: 28434 PH 2021-12-12 2045 LU5HM         59 594 PR2E          59 330
QSO: 28434 PH 2021-12-12 2046 LU5HM         59 596 KA0PQW        59 MN
QSO: 28434 PH 2021-12-12 2049 LU5HM         59 599 N9OK          59 IL
QSO: 28434 PH 2021-12-12 2050 LU5HM         59 602 NN4RB         59 VA
QSO: 28434 PH 2021-12-12 2051 LU5HM         59 603 N3DUE         59 MD
QSO: 28434 PH 2021-12-12 2051 LU5HM         59 606 VA3PC         59 ON
QSO: 28434 PH 2021-12-12 2052 LU5HM         59 607 K3RWN         59 PA
QSO: 28434 PH 2021-12-12 2053 LU5HM         59 610 NY0V          59 MN
QSO: 28434 PH 2021-12-12 2054 LU5HM         59 611 KL7SB         59 AK
QSO: 28434 PH 2021-12-12 2100 LU5HM         59 621 N6RSH         59 NE
QSO: 28434 PH 2021-12-12 2100 LU5HM         59 622 PY2BX         59 15
END-OF-LOG:
