START-OF-LOG: 3.0
CONTEST: ARRL-VHF-JUN
LOCATION: IL
CALLSIGN: WA6TMJ
CATEGORY-MODE: MIXED
CATEGORY-BAND: ALL
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CREATED-BY: VHFCONT 3.0B COPYRIGHT 6/14/2002 KEN R. MASON KC6TEU
QSO: 432 PH 2021-06-13 0335 WA6TMJ EN52 WA9HIR EN61
QSO: 1.2G PH 2021-06-13 0340 WA6TMJ EN52 WA9HIR EN61
QSO: 50 PH 2021-06-13 1314 WA6TMJ EN52 AD4ES EL98
QSO: 50 PH 2021-06-13 1316 WA6TMJ EN52 WA4GPM EM90
QSO: 50 PH 2021-06-13 1323 WA6TMJ EN52 K4ZW FM18
QSO: 50 PH 2021-06-13 1331 WA6TMJ EN52 KD4AA FM17
QSO: 144 PH 2021-06-13 1614 WA6TMJ EN52 KD9HJR EN51
QSO: 144 PH 2021-06-13 1702 WA6TMJ EN52 AA9D EN52
QSO: 144 PH 2021-06-13 1703 WA6TMJ EN52 AB9QH EN62
QSO: 432 PH 2021-06-13 1704 WA6TMJ EN52 AB9QH EN62
QSO: 1.2G PH 2021-06-13 1707 WA6TMJ EN52 AB9QH EN62
QSO: 432 PH 2021-06-13 1744 WA6TMJ EN52 W9YOY/R EN52
QSO: 144 PH 2021-06-13 1745 WA6TMJ EN52 W9YOY/R EN52
QSO: 50 PH 2021-06-13 1748 WA6TMJ EN52 W9YOY/R EN52
QSO: 144 PH 2021-06-13 1824 WA6TMJ EN52 NT9E EN52
QSO: 432 PH 2021-06-13 1919 WA6TMJ EN52 K8JH/R EN72
QSO: 144 PH 2021-06-13 1923 WA6TMJ EN52 K8JH/R EN72
QSO: 144 PH 2021-06-13 1941 WA6TMJ EN52 N9XO EN52
QSO: 432 PH 2021-06-13 1942 WA6TMJ EN52 N9XO EN52
QSO: 50 PH 2021-06-13 1945 WA6TMJ EN52 N9XO EN52
QSO: 432 PH 2021-06-13 1952 WA6TMJ EN52 K9JK/R EN51
QSO: 432 PH 2021-06-13 1953 WA6TMJ EN52 N9TF EN52
QSO: 50 PH 2021-06-13 1955 WA6TMJ EN52 K9JK/R EN51
QSO: 50 PH 2021-06-13 1955 WA6TMJ EN52 N9TF EN52
QSO: 144 PH 2021-06-13 1956 WA6TMJ EN52 N9TF EN52
QSO: 144 PH 2021-06-13 1959 WA6TMJ EN52 K9JK/R EN51
QSO: 144 PH 2021-06-13 2241 WA6TMJ EN52 W9DLP EN61
QSO: 50 PH 2021-06-13 2245 WA6TMJ EN52 K1TEO FN31
QSO: 50 PH 2021-06-13 2248 WA6TMJ EN52 AB9QH EN62
QSO: 50 PH 2021-06-13 2251 WA6TMJ EN52 W9DLP EN61
QSO: 432 PH 2021-06-13 2303 WA6TMJ EN52 N9YZA EN51
QSO: 144 PH 2021-06-13 2304 WA6TMJ EN52 N9YZA EN51
QSO: 50 PH 2021-06-13 2309 WA6TMJ EN52 K1TO EL87
QSO: 50 PH 2021-06-13 2312 WA6TMJ EN52 K1AY EL96
QSO: 50 PH 2021-06-13 2316 WA6TMJ EN52 WO4O EL98
QSO: 50 PH 2021-06-14 0053 WA6TMJ EN52 K1WHS FN43
QSO: 50 PH 2021-06-14 0102 WA6TMJ EN52 K1HC FN53
QSO: 50 PH 2021-06-14 0105 WA6TMJ EN52 N4WW EL98
QSO: 50 PH 2021-06-14 0109 WA6TMJ EN52 K2DRH EN41
QSO: 144 PH 2021-06-14 0110 WA6TMJ EN52 K2DRH EN41
QSO: 1.2G PH 2021-06-14 0113 WA6TMJ EN52 K2DRH EN41
QSO: 1.2G PH 2021-06-14 0140 WA6TMJ EN52 K9YR EN52
QSO: 432 PH 2021-06-14 0141 WA6TMJ EN52 K9YR EN52
QSO: 144 PH 2021-06-14 0143 WA6TMJ EN52 K9YR EN52
QSO: 50 PH 2021-06-14 0145 WA6TMJ EN52 K9YR EN52
QSO: 50 PH 2021-06-14 0149 WA6TMJ EN52 K9UHF EN53
QSO: 432 PH 2021-06-14 0152 WA6TMJ EN52 W9JXN EN52
QSO: 50 PH 2021-06-14 0156 WA6TMJ EN52 K9JK/R EN52
QSO: 144 PH 2021-06-14 0158 WA6TMJ EN52 K9JK/R EN52
QSO: 432 PH 2021-06-14 0200 WA6TMJ EN52 K9JK/R EN52
QSO: 432 PH 2021-06-14 0206 WA6TMJ EN52 K9JK/R EN62
QSO: 50 PH 2021-06-14 0207 WA6TMJ EN52 K9JK/R EN62
QSO: 144 PH 2021-06-14 0208 WA6TMJ EN52 K9JK/R EN62
QSO: 144 PH 2021-06-14 0212 WA6TMJ EN52 W9JXN EN52
QSO: 432 PH 2021-06-14 0219 WA6TMJ EN52 K9JK/R EN61
QSO: 50 PH 2021-06-14 0220 WA6TMJ EN52 K9JK/R EN61
QSO: 144 PH 2021-06-14 0221 WA6TMJ EN52 K9JK/R EN61
END-OF-LOG:
