START-OF-LOG: 3.0
CONTEST: ARRL-VHF-JUN
LOCATION: OR
CALLSIGN: K7YO
CATEGORY-MODE: MIXED
CATEGORY-BAND: ALL
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CREATED-BY: VHFCONT 3.0B COPYRIGHT 6/14/2002 KEN R. MASON KC6TEU
QSO: 144 PH 2021-06-13 0046 K7YO CN85 K7VIT CN85
QSO: 144 PH 2021-06-13 0046 K7YO CN85 W7GLF CN87
QSO: 144 PH 2021-06-13 0048 K7YO CN85 KC7OOY/R CN86
QSO: 144 PH 2021-06-13 0049 K7YO CN85 KG7P CN87
QSO: 222 PH 2021-06-13 0051 K7YO CN85 KE7SW CN87
QSO: 222 CW 2021-06-13 0054 K7YO CN85 W7GLF CN87
QSO: 222 CW 2021-06-13 0055 K7YO CN85 N7EPD CN87
QSO: 50 PH 2021-06-13 0100 K7YO CN85 WB7TIM CN85
QSO: 50 PH 2021-06-13 0104 K7YO CN85 W7WP CN85
QSO: 144 PH 2021-06-13 0110 K7YO CN85 N7YY CN85
QSO: 432 FM 2021-06-13 0125 K7YO CN85 W7RC CN85
QSO: 432 FM 2021-06-13 0127 K7YO CN85 W7ZZE CN85
QSO: 144 FM 2021-06-13 0129 K7YO CN85 N7DB CN85
QSO: 144 FM 2021-06-13 0132 K7YO CN85 W7MTL CN85
QSO: 144 FM 2021-06-13 0133 K7YO CN85 KJ7UWV CN85
QSO: 144 FM 2021-06-13 0134 K7YO CN85 W7DJL CN85
QSO: 144 FM 2021-06-13 0134 K7YO CN85 KC7RMH CN85
QSO: 144 FM 2021-06-13 0135 K7YO CN85 KJ7JYJ CN85
QSO: 144 FM 2021-06-13 0136 K7YO CN85 W7RC CN85
QSO: 144 FM 2021-06-13 0143 K7YO CN85 WB6JJJ CN85
QSO: 144 PH 2021-06-13 0221 K7YO CN85 W7OIL CN85
QSO: 144 PH 2021-06-13 0233 K7YO CN85 WB7AEA CN85
QSO: 50 PH 2021-06-13 0240 K7YO CN85 W7CAR CN86
QSO: 50 PH 2021-06-13 0252 K7YO CN85 W7BO CN85
QSO: 222 PH 2021-06-13 0321 K7YO CN85 N7KSI CN86
QSO: 50 PH 2021-06-13 0409 K7YO CN85 WA8ZNC CN85
QSO: 144 PH 2021-06-13 1504 K7YO CN85 KD7RYY CN85
QSO: 144 PH 2021-06-13 1506 K7YO CN85 W7PWP CN96
QSO: 50 PH 2021-06-13 1521 K7YO CN85 KC7OOY/R CN85
QSO: 144 PH 2021-06-13 1522 K7YO CN85 N7QOZ CN87
QSO: 144 PH 2021-06-13 1523 K7YO CN85 N7MWV CN86
QSO: 144 PH 2021-06-13 1525 K7YO CN85 WA7PVE CN87
QSO: 222 PH 2021-06-13 1531 K7YO CN85 K7ND CN87
QSO: 222 PH 2021-06-13 1534 K7YO CN85 KC7OOY/R CN85
QSO: 432 PH 2021-06-13 1535 K7YO CN85 KC7OOY/R CN85
QSO: 144 PH 2021-06-13 1539 K7YO CN85 WA9BTV CN88
QSO: 144 PH 2021-06-13 1608 K7YO CN85 AH6LE CN85
QSO: 144 PH 2021-06-13 1609 K7YO CN85 KC7OOY/R CN85
QSO: 144 PH 2021-06-13 1621 K7YO CN85 NR7Y CN85
QSO: 144 PH 2021-06-13 1626 K7YO CN85 AA7EA CN85
QSO: 50 PH 2021-06-13 1800 K7YO CN85 KD7RUS/R CN85
QSO: 50 PH 2021-06-13 1806 K7YO CN85 KE7AUB CN85
QSO: 144 PH 2021-06-13 1816 K7YO CN85 KA7FQP CN85
QSO: 144 PH 2021-06-13 1818 K7YO CN85 KD7RUS/R CN85
QSO: 144 PH 2021-06-13 1819 K7YO CN85 K7FO CN95
QSO: 144 PH 2021-06-13 1842 K7YO CN85 K7ZS CN85
QSO: 50 PH 2021-06-13 2244 K7YO CN85 KE7WEG CN85
QSO: 50 PH 2021-06-13 2245 K7YO CN85 W7LHT CN85
QSO: 50 PH 2021-06-13 2248 K7YO CN85 W7WHN CN85
QSO: 50 PH 2021-06-14 0029 K7YO CN85 WN7B CN85
QSO: 144 PH 2021-06-14 0035 K7YO CN85 KD7MW CN87
QSO: 50 PH 2021-06-14 0046 K7YO CN85 N7QOZ CN87
END-OF-LOG:
