START-OF-LOG: 2.0
REF-SECTION: 76
CALLSIGN: F1CBC
CATEGORY: SINGLE-OP ALL LOW
CLAIMED-SCORE:  378138
CONTEST: REF-SSB
CREATED-BY: WINREF-HF V9.7.18
NAME: PHILIPPE CHAMBRELAN
OFFTIME: 2024-02-24 2103 2024-02-25 0354
OFFTIME: 2024-02-24 1120 2024-02-24 1602
OFFTIME: 2024-02-25 1210 2024-02-25 1600
OFFTIME: 2024-02-24 1805 2024-02-24 2028
OFFTIME: 2024-02-24 0600 2024-02-24 0756
OFFTIME: 2024-02-25 1620 2024-02-25 1800
RIG: FT847
RIG: FT847
RIG: DIPOLES / G5RV
RIG: 80
SOAPBOX: Quelques heures de trafic pour donner des points aux copains, 
QSO: 14000 PH 2024-02-25 1133 F1CBC         59  76     HB9TWU        59  475  
QSO: 14000 PH 2024-02-25 1134 F1CBC         59  76     F2CT          59  64   
QSO: 28000 PH 2024-02-25 1138 F1CBC         59  76     RL4A          59  069  
QSO: 28000 PH 2024-02-25 1140 F1CBC         59  76     YS4IQS        59  000  
QSO: 28000 PH 2024-02-25 1142 F1CBC         59  76     FY5KE         59  FY   
QSO: 21000 PH 2024-02-25 1145 F1CBC         59  76     VE2TFL        59  562  
QSO: 21000 PH 2024-02-25 1147 F1CBC         59  76     F4AIF         59  01   
QSO: 21000 PH 2024-02-25 1150 F1CBC         59  76     EA5HNM        59  115  
QSO: 21000 PH 2024-02-25 1152 F1CBC         59  76     TM50KRK       59  78   
QSO: 21000 PH 2024-02-25 1153 F1CBC         59  76     ER/UT1ZZ      59  096  
QSO: 28000 PH 2024-02-25 1210 F1CBC         59  76     FM8QR         59  FM   
QSO: 14000 PH 2024-02-25 1600 F1CBC         59  76     F5BOY         59  73   
QSO: 14000 PH 2024-02-25 1602 F1CBC         59  76     F1RHS         59  82   
QSO: 14000 PH 2024-02-25 1602 F1CBC         59  76     F6BHI         59  11   
QSO: 14000 PH 2024-02-25 1605 F1CBC         59  76     F6KUQ         59  33   
QSO: 14000 PH 2024-02-25 1607 F1CBC         59  76     F5VBD         59  73   
QSO: 14000 PH 2024-02-25 1609 F1CBC         59  76     OM4KK         59  194  
QSO: 14000 PH 2024-02-25 1610 F1CBC         59  76     F5JNX         59  68   
QSO: 14000 PH 2024-02-25 1612 F1CBC         59  76     F5KSE         59  31   
QSO: 14000 PH 2024-02-25 1615 F1CBC         59  76     F6KGI/P       59  11   
QSO: 14000 PH 2024-02-25 1620 F1CBC         59  76     F6AJW         59  64   
END-OF-LOG:
