START-OF-LOG: 2.0
CATEGORY: Portable, multi operator, low power, assisted
CONTEST: FD SSB
SPECIFIC: C25
CREATED-BY: Win-Test 4.24.0, modified by DXHF upload.
CALLSIGN: DK0ED/P
CLAIMED-SCORE: 376839
OPERATORS: DC2CL DF4MAA DG5LW DG8MG DJ8OG DK5MB DK6SP DL1MAJ DL3BY DL5MAE
QSO:  3734 PH 2017-09-02 2044 DK0ED/P       59  0299   DL0FU/P       59  122
QSO:  3734 PH 2017-09-02 2045 DK0ED/P       59  0300   DL0CS/P       59  522
QSO:  3734 PH 2017-09-02 2046 DK0ED/P       59  0301   DL0NO/P       59  113
QSO:  3734 PH 2017-09-02 2046 DK0ED/P       59  0302   S58Y          59  076
QSO:  3734 PH 2017-09-02 2046 DK0ED/P       59  0303   DL7X          59  085
QSO:  3734 PH 2017-09-02 2046 DK0ED/P       59  0304   DF0A/P        59  158
QSO:  3734 PH 2017-09-02 2047 DK0ED/P       59  0305   PI4VAD/P      59  081
QSO:  3734 PH 2017-09-02 2048 DK0ED/P       59  0306   DL0EI/P       59  200
QSO:  3734 PH 2017-09-02 2048 DK0ED/P       59  0307   DK9CL/P       59  091
QSO:  3734 PH 2017-09-02 2049 DK0ED/P       59  0308   DL0HS/P       59  163
QSO:  3734 PH 2017-09-02 2049 DK0ED/P       59  0309   DM5TI         59  028
QSO:  3734 PH 2017-09-02 2050 DK0ED/P       59  0310   DK0VE/P       59  133
QSO:  3734 PH 2017-09-02 2050 DK0ED/P       59  0311   OZ0W/P        59  068
QSO:  3734 PH 2017-09-02 2051 DK0ED/P       59  0312   DD3VV         59  019
QSO:  3753 PH 2017-09-02 2051 DK0ED/P       59  0313   DK0MN/P       59  356
QSO:  3702 PH 2017-09-02 2055 DK0ED/P       59  0314   IQ0PG/P       59  161
QSO:  3736 PH 2017-09-02 2055 DK0ED/P       59  0315   ON5CLR/P      59  183
QSO:  3793 PH 2017-09-02 2056 DK0ED/P       59  0316   DL0LB/P       59  212
QSO:  3790 PH 2017-09-02 2057 DK0ED/P       59  0317   OZ2AR/P       59  209
QSO:  3788 PH 2017-09-02 2059 DK0ED/P       59  0318   S51LW/P       59  044
QSO:  3788 PH 2017-09-02 2059 DK0ED/P       59  0319   G8X           59  178
QSO:  3788 PH 2017-09-02 2100 DK0ED/P       59  0320   DL0JV/P       59  126
QSO:  3788 PH 2017-09-02 2101 DK0ED/P       59  0321   DL3IF/P       59  173
QSO:  7149 PH 2017-09-02 2104 DK0ED/P       59  0322   EI1C/P        59  383
QSO: 14204 PH 2017-09-02 2105 DK0ED/P       59  0323   PY5FO         59  013
QSO: 14242 PH 2017-09-02 2106 DK0ED/P       59  0324   IQ7NK         55  000
QSO:  7128 PH 2017-09-02 2113 DK0ED/P       59  0325   G6MC          59  066
QSO:  7131 PH 2017-09-02 2114 DK0ED/P       59  0326   S54I/P        59  245
QSO:  7145 PH 2017-09-02 2115 DK0ED/P       59  0327   OH2MM         59  000
QSO:  7183 PH 2017-09-02 2120 DK0ED/P       59  0328   OZ7KJ/P       59  106
QSO:  3705 PH 2017-09-02 2126 DK0ED/P       59  0329   DL0GC/P       59  411
QSO:  3715 PH 2017-09-02 2127 DK0ED/P       59  0330   S56B          59  494
QSO:  3709 PH 2017-09-02 2128 DK0ED/P       59  0331   ON6WL/P       59  368
QSO:  3718 PH 2017-09-02 2129 DK0ED/P       59  0332   PI4AMF/P      59  415
QSO:  3720 PH 2017-09-02 2131 DK0ED/P       59  0333   EI1E/P        59  256
QSO:  3725 PH 2017-09-02 2133 DK0ED/P       59  0334   OE4B/P        59  356
QSO:  3730 PH 2017-09-02 2134 DK0ED/P       59  0335   DK0HH/P       59  301
QSO:  3732 PH 2017-09-02 2135 DK0ED/P       59  0336   SN7X/P        59  337
QSO:  3739 PH 2017-09-02 2138 DK0ED/P       59  0337   DL0AT/P       59  312
QSO:  3745 PH 2017-09-02 2139 DK0ED/P       59  0338   YL3CW         59  277
QSO:  3758 PH 2017-09-02 2140 DK0ED/P       59  0339   DK8R/P        59  225
QSO:  3764 PH 2017-09-02 2142 DK0ED/P       59  0340   G3ZTT/P       59  147
QSO:  3764 PH 2017-09-02 2142 DK0ED/P       59  0341   DL0RA/P       59  229
QSO:  3764 PH 2017-09-02 2143 DK0ED/P       59  0342   HB9MOZ        59  033
QSO:  3764 PH 2017-09-02 2144 DK0ED/P       59  0343   DL0KW         59  211
QSO:  3764 PH 2017-09-02 2145 DK0ED/P       59  0344   DK0FX/P       59  032
QSO:  3764 PH 2017-09-02 2145 DK0ED/P       59  0345   DF0LE/P       59  095
QSO:  3764 PH 2017-09-02 2146 DK0ED/P       59  0346   LX/OO7W       59  217
QSO:  3764 PH 2017-09-02 2148 DK0ED/P       59  0347   HB9HI/P       59  159
QSO:  3764 PH 2017-09-02 2148 DK0ED/P       59  0348   DL7FP/P       59  121
QSO:  3764 PH 2017-09-02 2149 DK0ED/P       59  0349   DK0OH/P       59  145
QSO:  3764 PH 2017-09-02 2150 DK0ED/P       59  0350   DF0NG/P       59  147
QSO:  3764 PH 2017-09-02 2150 DK0ED/P       59  0351   DL5L/P        59  195
QSO:  3764 PH 2017-09-02 2151 DK0ED/P       59  0352   DP6M/P        59  212
QSO:  3764 PH 2017-09-02 2152 DK0ED/P       59  0353   DO8FE         59  011
QSO:  3764 PH 2017-09-02 2153 DK0ED/P       59  0354   DL0TWK/P      59  145
QSO:  3764 PH 2017-09-02 2153 DK0ED/P       59  0355   SN5T/P        59  219
QSO:  3764 PH 2017-09-02 2155 DK0ED/P       59  0356   ON6FC         59  036
QSO:  3764 PH 2017-09-02 2155 DK0ED/P       59  0357   DB0HY/P       59  280
QSO:  3764 PH 2017-09-02 2155 DK0ED/P       59  0358   DO6AN         59  027
QSO:  3764 PH 2017-09-02 2156 DK0ED/P       59  0359   OZ1SAI        59  015
QSO:  3764 PH 2017-09-02 2158 DK0ED/P       59  0360   ON4KVV        59  003
QSO: 14185 PH 2017-09-02 2202 DK0ED/P       59  0361   HK3TK         59  000
QSO:  3777 PH 2017-09-02 2212 DK0ED/P       59  0362   DP7X/P        59  298
QSO:  3777 PH 2017-09-02 2212 DK0ED/P       59  0363   DL0C/P        59  183
QSO:  3777 PH 2017-09-02 2213 DK0ED/P       59  0364   DJ7PRM/P      59  050
QSO:  3777 PH 2017-09-02 2216 DK0ED/P       59  0365   DK2WC         59  015
QSO:  3777 PH 2017-09-02 2217 DK0ED/P       59  0366   S51AC         59  094
QSO:  3777 PH 2017-09-02 2219 DK0ED/P       59  0367   M0VUE         59  071
QSO:  3777 PH 2017-09-02 2220 DK0ED/P       59  0368   S50VZZ/P      59  180
QSO:  3777 PH 2017-09-02 2221 DK0ED/P       59  0369   OT1S          59  069
QSO:  3616 PH 2017-09-02 2224 DK0ED/P       59  0370   OR5N/P        59  292
QSO:  3777 PH 2017-09-02 2226 DK0ED/P       59  0371   DF0TX/P       59  320
QSO:  3777 PH 2017-09-02 2227 DK0ED/P       59  0372   OO6P/P        59  334
QSO:  3777 PH 2017-09-02 2227 DK0ED/P       59  0373   DL0FA/P       59  185
QSO:  3777 PH 2017-09-02 2229 DK0ED/P       59  0374   OZ2EDR/P      59  039
QSO:  3777 PH 2017-09-02 2230 DK0ED/P       59  0375   DL0IPS/P      59  196
QSO:  3777 PH 2017-09-02 2231 DK0ED/P       59  0376   DL0WO/P       59  225
QSO:  3777 PH 2017-09-02 2232 DK0ED/P       59  0377   DK0CN/P       59  160
QSO:  3777 PH 2017-09-02 2232 DK0ED/P       59  0378   DK0FC/P       59  143
QSO:  3777 PH 2017-09-02 2233 DK0ED/P       59  0379   DL2TOS        59  009
QSO:  3777 PH 2017-09-02 2234 DK0ED/P       59  0380   DL0EO/P       59  156
QSO:  3777 PH 2017-09-02 2234 DK0ED/P       59  0381   HB9BC/P       59  180
QSO:  3777 PH 2017-09-02 2235 DK0ED/P       59  0382   DL5FBB        59  021
QSO:  3777 PH 2017-09-02 2236 DK0ED/P       59  0383   HB9AG/P       59  169
QSO:  3777 PH 2017-09-02 2236 DK0ED/P       59  0384   DK0RA/P       59  078
QSO:  3777 PH 2017-09-02 2238 DK0ED/P       59  0385   G3UFY         59  059
QSO:  3777 PH 2017-09-02 2239 DK0ED/P       59  0386   DL0SX/P       59  088
QSO:  3777 PH 2017-09-02 2241 DK0ED/P       59  0387   DL0VN/P       59  229
QSO:  3777 PH 2017-09-02 2242 DK0ED/P       59  0388   DM3O/P        59  108
QSO:  3777 PH 2017-09-02 2244 DK0ED/P       59  0389   S54I/P        59  286
QSO:  3767 PH 2017-09-02 2245 DK0ED/P       59  0390   PA7TT/P       59  157
QSO:  3770 PH 2017-09-02 2246 DK0ED/P       59  0391   5Q1A/P        59  232
QSO:  3777 PH 2017-09-02 2247 DK0ED/P       59  0392   DL0BB/P       59  154
QSO:  3777 PH 2017-09-02 2249 DK0ED/P       59  0393   IW0RGN        59  005
QSO:  3794 PH 2017-09-02 2249 DK0ED/P       59  0394   DL0GD/P       59  382
QSO:  3780 PH 2017-09-02 2250 DK0ED/P       59  0395   DL0IL/P       59  366
QSO:  3777 PH 2017-09-02 2251 DK0ED/P       59  0396   G2XV/P        59  169
QSO:  3777 PH 2017-09-02 2252 DK0ED/P       59  0397   EU6DX         59  072
QSO:  3777 PH 2017-09-02 2253 DK0ED/P       59  0398   M1NIZ         59  012
QSO:  3777 PH 2017-09-02 2254 DK0ED/P       59  0399   DL0ERZ/P      59  010
QSO:  3777 PH 2017-09-02 2255 DK0ED/P       59  0400   ON4MNS/P      59  083
QSO:  3777 PH 2017-09-02 2256 DK0ED/P       59  0401   DF5A/P        59  191
QSO:  3777 PH 2017-09-02 2258 DK0ED/P       59  0402   S58K/P        59  185
QSO:  3777 PH 2017-09-02 2259 DK0ED/P       59  0403   DL5JAN        59  036
QSO:  3777 PH 2017-09-02 2300 DK0ED/P       59  0404   MX0SKR/P      59  214
QSO:  3777 PH 2017-09-02 2301 DK0ED/P       59  0405   G0IVR/P       59  112
QSO:  3705 PH 2017-09-02 2302 DK0ED/P       59  0406   HA5N/P        59  193
QSO:  3777 PH 2017-09-02 2304 DK0ED/P       59  0407   DL5Z/P        59  297
QSO:  3777 PH 2017-09-02 2305 DK0ED/P       59  0408   DF0ID/P       59  227
QSO:  3777 PH 2017-09-02 2306 DK0ED/P       59  0409   SN7H          59  217
QSO:  3777 PH 2017-09-02 2307 DK0ED/P       59  0410   DK0FT/P       59  121
QSO:  3777 PH 2017-09-02 2310 DK0ED/P       59  0411   G4ATH/P       59  115
QSO:  3777 PH 2017-09-02 2310 DK0ED/P       59  0412   DK0FRI/P      59  274
QSO:  3777 PH 2017-09-02 2313 DK0ED/P       59  0413   DK0HB/P       59  180
QSO:  3777 PH 2017-09-02 2314 DK0ED/P       59  0414   MM1E          59  071
QSO:  7180 PH 2017-09-02 2320 DK0ED/P       59  0415   SZ2T/P        59  285
QSO:  7162 PH 2017-09-02 2321 DK0ED/P       59  0416   J69DS         59  001
QSO: 14244 PH 2017-09-02 2324 DK0ED/P       59  0417   J69DS         55  002
QSO:  3789 PH 2017-09-02 2329 DK0ED/P       59  0418   DL0SN/P       59  233
QSO:  3786 PH 2017-09-02 2329 DK0ED/P       59  0419   DO8ABS        59  057
QSO:  3763 PH 2017-09-02 2330 DK0ED/P       59  0420   DF0MN/P       59  302
QSO:  7186 PH 2017-09-02 2331 DK0ED/P       59  0421   DB0HY/P       59  342
QSO: 14333 PH 2017-09-02 2332 DK0ED/P       59  0422   DB0HY/P       59  343
QSO: 21333 PH 2017-09-02 2332 DK0ED/P       59  0423   DB0HY/P       59  344
QSO: 28444 PH 2017-09-02 2333 DK0ED/P       59  0424   DB0HY/P       59  345
QSO:  3668 PH 2017-09-02 2336 DK0ED/P       59  0425   G4FBS/P       59  251
QSO:  3719 PH 2017-09-02 2338 DK0ED/P       59  0426   G4FNL/P       59  591
QSO:  3729 PH 2017-09-02 2340 DK0ED/P       59  0427   ON4TWS/P      59  514
QSO:  3740 PH 2017-09-02 2345 DK0ED/P       59  0428   DK0B/P        59  284
QSO:  3740 PH 2017-09-02 2346 DK0ED/P       59  0429   ON4RAT/P      59  374
QSO:  7174 PH 2017-09-02 2348 DK0ED/P       59  0430   SZ4KRD/P      59  231
QSO:  7145 PH 2017-09-02 2349 DK0ED/P       59  0431   LZ7M/P        59  459
QSO:  3741 PH 2017-09-02 2353 DK0ED/P       59  0432   HB9RF/P       59  252
QSO:  3741 PH 2017-09-02 2355 DK0ED/P       59  0433   DL0RD/P       59  166
QSO:  3741 PH 2017-09-02 2355 DK0ED/P       59  0434   ON4SNW/P      59  126
QSO:  3741 PH 2017-09-02 2356 DK0ED/P       59  0435   DF4GA         59  022
QSO:  3741 PH 2017-09-02 2356 DK0ED/P       59  0436   DL0GZ/P       59  233
QSO:  3741 PH 2017-09-02 2357 DK0ED/P       59  0437   DF0WB/P       59  178
QSO:  3741 PH 2017-09-02 2359 DK0ED/P       59  0438   DL0HI         59  014
QSO:  3741 PH 2017-09-02 2359 DK0ED/P       59  0439   DL3OAU        59  014
QSO:  3741 PH 2017-09-03 0000 DK0ED/P       59  0440   S59DCD/P      59  210
QSO:  3741 PH 2017-09-03 0000 DK0ED/P       59  0441   DK0HB/P       59  191
QSO:  3741 PH 2017-09-03 0001 DK0ED/P       59  0442   G3UFY         59  082
QSO:  3741 PH 2017-09-03 0003 DK0ED/P       59  0443   UR5AVL/P      59  072
QSO:  3631 PH 2017-09-03 0007 DK0ED/P       59  0444   ON6CK/P       59  593
QSO:  3704 PH 2017-09-03 0009 DK0ED/P       59  0445   OR4D/P        59  225
QSO:  3707 PH 2017-09-03 0010 DK0ED/P       59  0446   ON4FA/P       59  154
QSO:  3625 PH 2017-09-03 0011 DK0ED/P       59  0447   M0YRF/P       59  385
QSO:  3787 PH 2017-09-03 0014 DK0ED/P       59  0448   9A1TT         59  001
QSO:  3747 PH 2017-09-03 0026 DK0ED/P       59  0449   EI1C/P        59  459
QSO:  3744 PH 2017-09-03 0027 DK0ED/P       59  0450   R3KBO/P       59  401
QSO:  3726 PH 2017-09-03 0028 DK0ED/P       59  0451   OK1KMU/P      59  303
QSO:  3641 PH 2017-09-03 0031 DK0ED/P       59  0452   OT2L/P        59  339
QSO:  3607 PH 2017-09-03 0034 DK0ED/P       59  0453   DL0HN/P       59  296
QSO:  3710 PH 2017-09-03 0038 DK0ED/P       59  0454   G0HDV/P       59  253
QSO:  3710 PH 2017-09-03 0057 DK0ED/P       59  0455   G3MDG/P       59  228
QSO:  3766 PH 2017-09-03 0102 DK0ED/P       59  0456   LA1K/P        59  084
QSO:  3710 PH 2017-09-03 0105 DK0ED/P       59  0457   HG6IA         59  004
QSO:  3710 PH 2017-09-03 0106 DK0ED/P       59  0458   DK0IU/P       59  320
QSO:  3710 PH 2017-09-03 0106 DK0ED/P       59  0459   HB9G/P        59  154
QSO:  3710 PH 2017-09-03 0107 DK0ED/P       59  0460   DL0ST/P       59  253
QSO:  3710 PH 2017-09-03 0108 DK0ED/P       59  0461   ON6NB/P       59  240
QSO:  3710 PH 2017-09-03 0109 DK0ED/P       59  0462   DK2A/P        59  188
QSO:  3710 PH 2017-09-03 0110 DK0ED/P       59  0463   G4EKT/P       59  278
QSO:  3710 PH 2017-09-03 0111 DK0ED/P       59  0464   G8FC/P        59  251
QSO:  3709 PH 2017-09-03 0114 DK0ED/P       59  0465   OZ9EDR/P      59  152
QSO:  3709 PH 2017-09-03 0115 DK0ED/P       59  0466   G3ULT/P       59  334
QSO:  3709 PH 2017-09-03 0117 DK0ED/P       59  0467   OK1AMU        59  045
QSO:  3709 PH 2017-09-03 0119 DK0ED/P       59  0468   DL0VE/P       59  234
QSO:  3709 PH 2017-09-03 0120 DK0ED/P       59  0469   ON6LL/P       59  234
QSO:  3709 PH 2017-09-03 0120 DK0ED/P       59  0470   OE6XRG/P      59  116
QSO:  3604 PH 2017-09-03 0125 DK0ED/P       59  0471   DK7C/P        59  365
QSO:  3611 PH 2017-09-03 0126 DK0ED/P       59  0472   ON6TN/P       59  220
QSO:  3637 PH 2017-09-03 0134 DK0ED/P       59  0473   ON4AOW/P      59  347
QSO:  3643 PH 2017-09-03 0137 DK0ED/P       59  0474   HB9LU/P       59  503
QSO:  3715 PH 2017-09-03 0141 DK0ED/P       59  0475   G6YB/P        59  513
QSO:  3753 PH 2017-09-03 0147 DK0ED/P       59  0476   DL0GZ/P       59  265
QSO:  7165 PH 2017-09-03 0153 DK0ED/P       59  0477   K3ZO          59  098
QSO:  7139 PH 2017-09-03 0155 DK0ED/P       59  0478   YU1XA         55  000
QSO:  3751 PH 2017-09-03 0203 DK0ED/P       59  0479   G3UQW         59  017
QSO:  3769 PH 2017-09-03 0207 DK0ED/P       59  0480   LZ7M/P        59  533
QSO:  3753 PH 2017-09-03 0209 DK0ED/P       59  0481   G3UES/P       59  168
QSO:  3753 PH 2017-09-03 0210 DK0ED/P       59  0482   S59DCD/P      59  257
QSO:  3700 PH 2017-09-03 0211 DK0ED/P       59  0483   SX2IMA/P      59  309
QSO:  3733 PH 2017-09-03 0218 DK0ED/P       59  0484   ON6ARA/P      59  571
QSO:  3749 PH 2017-09-03 0222 DK0ED/P       59  0485   DL7MAL        59  026
QSO:  3749 PH 2017-09-03 0229 DK0ED/P       59  0486   PI40DEC/P     59  094
QSO:  7170 PH 2017-09-03 0236 DK0ED/P       59  0487   DK0MN/P       59  529
QSO: 14297 PH 2017-09-03 0237 DK0ED/P       59  0488   DK0MN/P       59  530
QSO: 21297 PH 2017-09-03 0237 DK0ED/P       59  0489   DK0MN/P       59  531
QSO:  7131 PH 2017-09-03 0241 DK0ED/P       59  0490   HZ1FS/P       59  368
QSO:  3776 PH 2017-09-03 0245 DK0ED/P       59  0491   ES5TI         59  069
QSO:  7149 PH 2017-09-03 0251 DK0ED/P       59  0492   VY2BM         55  000
QSO:  3722 PH 2017-09-03 0256 DK0ED/P       59  0493   GW8GT/P       59  288
QSO:  3743 PH 2017-09-03 0305 DK0ED/P       59  0494   HB9RMM        59  059
QSO:  3743 PH 2017-09-03 0307 DK0ED/P       59  0495   LA9L/P        59  009
QSO:  3743 PH 2017-09-03 0309 DK0ED/P       59  0496   GM7A/P        59  210
QSO:  3755 PH 2017-09-03 0313 DK0ED/P       59  0497   OJ0/UA4WHX    59  000
QSO:  3704 PH 2017-09-03 0327 DK0ED/P       59  0498   DL2A/P        59  332
QSO:  3776 PH 2017-09-03 0339 DK0ED/P       59  0499   G4FBS/P       59  342
QSO:  3776 PH 2017-09-03 0340 DK0ED/P       59  0500   OZ3EDR/P      59  096
QSO:  3776 PH 2017-09-03 0343 DK0ED/P       59  0501   G3UES/P       59  180
QSO:  3727 PH 2017-09-03 0345 DK0ED/P       59  0502   SZ4KRD/P      59  314
QSO:  3776 PH 2017-09-03 0352 DK0ED/P       59  0503   DF0WZ/P       59  260
QSO:  3760 PH 2017-09-03 0354 DK0ED/P       59  0504   S52OT         59  402
QSO: 14235 PH 2017-09-03 0406 DK0ED/P       59  0505   RZ8U          59  059
QSO:  3700 PH 2017-09-03 0408 DK0ED/P       59  0506   S55W/P        59  676
QSO: 14222 PH 2017-09-03 0409 DK0ED/P       59  0507   RK9DM         59  058
QSO: 14193 PH 2017-09-03 0410 DK0ED/P       59  0508   RM9RZ         59  048
QSO: 14199 PH 2017-09-03 0411 DK0ED/P       59  0509   UA9CDC        59  061
QSO:  7149 PH 2017-09-03 0415 DK0ED/P       59  0510   R3KBO/P       59  478
QSO:  7156 PH 2017-09-03 0415 DK0ED/P       59  0511   EI1E/P        59  428
QSO:  3750 PH 2017-09-03 0417 DK0ED/P       59  0512   DL0DRO/P      59  206
QSO: 14227 PH 2017-09-03 0421 DK0ED/P       59  0513   UN8PT         59  067
QSO: 14186 PH 2017-09-03 0422 DK0ED/P       59  0514   EX8MAT        59  072
QSO: 14217 PH 2017-09-03 0423 DK0ED/P       59  0515   RW9USA        59  052
QSO: 14274 PH 2017-09-03 0425 DK0ED/P       59  0516   9K2HK         59  035
QSO:  7162 PH 2017-09-03 0426 DK0ED/P       59  0517   SN5T/P        59  624
QSO:  3706 PH 2017-09-03 0427 DK0ED/P       59  0518   ON4RSX/P      59  175
QSO:  3781 PH 2017-09-03 0428 DK0ED/P       59  0519   DL6ON         59  092
QSO:  3781 PH 2017-09-03 0429 DK0ED/P       59  0520   G4FNL/P       59  649
QSO:  3780 PH 2017-09-03 0432 DK0ED/P       59  0521   G3EFX/P       59  157
QSO: 14228 PH 2017-09-03 0436 DK0ED/P       59  0522   RY0A          59  054
QSO: 14242 PH 2017-09-03 0437 DK0ED/P       59  0523   RJ9U          59  001
QSO: 14160 PH 2017-09-03 0439 DK0ED/P       59  0524   RL5G/7        59  000
QSO: 14232 PH 2017-09-03 0441 DK0ED/P       59  0525   EK0W/P        59  300
QSO: 14279 PH 2017-09-03 0443 DK0ED/P       59  0526   UT3EV         59  001
QSO:  3779 PH 2017-09-03 0450 DK0ED/P       59  0527   DL8RB         59  018
QSO:  3779 PH 2017-09-03 0451 DK0ED/P       59  0528   DJ4WM         59  016
QSO:  3779 PH 2017-09-03 0452 DK0ED/P       59  0529   DL4ZB         59  091
QSO:  3779 PH 2017-09-03 0453 DK0ED/P       59  0530   DK0TU/P       59  314
QSO: 14184 PH 2017-09-03 0454 DK0ED/P       59  0531   RT8O          59  047
QSO:  3732 PH 2017-09-03 0501 DK0ED/P       59  0532   DF0SX/P       59  320
QSO: 21277 PH 2017-09-03 0510 DK0ED/P       59  0533   DL5RBW        59  001
QSO: 21254 PH 2017-09-03 0512 DK0ED/P       59  0534   HS5SRH        59  042
QSO: 14280 PH 2017-09-03 0517 DK0ED/P       59  0535   RX9AF         59  064
QSO: 21222 PH 2017-09-03 0520 DK0ED/P       59  0536   E28AI         59  040
QSO: 21241 PH 2017-09-03 0521 DK0ED/P       59  0537   E28AD         59  062
QSO:  7167 PH 2017-09-03 0528 DK0ED/P       59  0538   M0YRF/P       59  422
QSO: 14185 PH 2017-09-03 0537 DK0ED/P       59  0539   LZ7M/P        59  629
QSO: 21260 PH 2017-09-03 0543 DK0ED/P       59  0540   UN7ZAF        59  030
QSO: 14260 PH 2017-09-03 0549 DK0ED/P       59  0541   IJ7/IZ7AUH    59  000
QSO: 21252 PH 2017-09-03 0602 DK0ED/P       59  0542   HZ1TL         59  034
QSO: 14214 PH 2017-09-03 0604 DK0ED/P       59  0543   R8TT          59  054
QSO: 14270 PH 2017-09-03 0605 DK0ED/P       59  0544   SX2IMA/P      59  426
QSO: 14177 PH 2017-09-03 0608 DK0ED/P       59  0545   RW3O/6/M      59  000
QSO: 14256 PH 2017-09-03 0624 DK0ED/P       59  0546   OZ7A/P        59  131
QSO: 14288 PH 2017-09-03 0625 DK0ED/P       59  0547   IQ9SY/P       59  001
QSO: 21254 PH 2017-09-03 0630 DK0ED/P       59  0548   TA4RC         59  051
QSO: 21208 PH 2017-09-03 0642 DK0ED/P       59  0549   BD7IT         59  029
QSO: 21267 PH 2017-09-03 0644 DK0ED/P       59  0550   P3X           59  043
QSO: 14196 PH 2017-09-03 0657 DK0ED/P       59  0551   RV3NJ/P       59  316
QSO: 14168 PH 2017-09-03 0659 DK0ED/P       59  0552   R1BCE/P       59  022
QSO: 14168 PH 2017-09-03 0659 DK0ED/P       59  0553   RA3DQP        59  010
QSO: 21260 PH 2017-09-03 0703 DK0ED/P       59  0554   RM9RZ         59  048
QSO: 21221 PH 2017-09-03 0706 DK0ED/P       59  0555   UA9R          59  075
QSO: 21240 PH 2017-09-03 0710 DK0ED/P       59  0556   IZ7FLP        59  401
QSO:  7198 PH 2017-09-03 0710 DK0ED/P       59  0557   SQ5CZP/P      59  118
QSO:  7187 PH 2017-09-03 0711 DK0ED/P       59  0558   ON4MCL/P      59  608
QSO: 28495 PH 2017-09-03 0712 DK0ED/P       59  0559   P3X           59  043
QSO:  7000 PH 2017-09-03 0718 DK0ED/P       59  0560   OK2SRO/P      59  008
QSO: 21235 PH 2017-09-03 0732 DK0ED/P       59  0561   4J6R          59  067
QSO: 21221 PH 2017-09-03 0734 DK0ED/P       59  0562   BI4WXD        59  040
QSO: 21245 PH 2017-09-03 0739 DK0ED/P       59  0563   JH4UYB        59  049
QSO: 28475 PH 2017-09-03 0740 DK0ED/P       59  0564   UA9CDC        59  061
QSO: 28484 PH 2017-09-03 0753 DK0ED/P       59  0565   DK2A/P        59  245
QSO: 14000 PH 2017-09-03 0756 DK0ED/P       59  0566   5Q1A/P        59  154
QSO: 28488 PH 2017-09-03 0759 DK0ED/P       59  0567   DL5RBW        59  007
QSO: 21249 PH 2017-09-03 0801 DK0ED/P       59  0568   RZ8U          59  059
QSO:  7092 PH 2017-09-03 0809 DK0ED/P       59  0569   DF0NG/P       59  326
QSO: 14262 PH 2017-09-03 0813 DK0ED/P       59  0570   SZ5RDS/P      59  040
QSO:  7158 PH 2017-09-03 0815 DK0ED/P       59  0571   F4HXC         59  007
QSO:  7158 PH 2017-09-03 0816 DK0ED/P       59  0572   ON7IW         59  050
QSO:  7158 PH 2017-09-03 0819 DK0ED/P       59  0573   HA3/DK9NP     59  009
QSO:  7158 PH 2017-09-03 0819 DK0ED/P       59  0574   ON7KC         59  014
QSO: 14000 PH 2017-09-03 0824 DK0ED/P       59  0575   CT1JGA/P      59  033
QSO: 14217 PH 2017-09-03 0828 DK0ED/P       59  0576   PI4ZI/P       59  096
QSO: 21259 PH 2017-09-03 0832 DK0ED/P       59  0577   EK0W/P        59  453
QSO:  7150 PH 2017-09-03 0835 DK0ED/P       59  0578   DJ6OZ/P       59  027
QSO:  7150 PH 2017-09-03 0836 DK0ED/P       59  0579   DK0FC/P       59  283
QSO:  7150 PH 2017-09-03 0837 DK0ED/P       59  0580   DM5K/P        59  144
QSO:  7150 PH 2017-09-03 0838 DK0ED/P       59  0581   DM3O/P        59  222
QSO:  7145 PH 2017-09-03 0841 DK0ED/P       59  0582   ON4CBN        59  025
QSO: 14191 PH 2017-09-03 0845 DK0ED/P       59  0583   YL3CW         59  357
QSO: 14168 PH 2017-09-03 0847 DK0ED/P       59  0584   SQ2HL         59  000
QSO: 21231 PH 2017-09-03 0849 DK0ED/P       59  0585   RA9MX         59  016
QSO: 21277 PH 2017-09-03 0856 DK0ED/P       59  0586   9V1YC         59  051
QSO: 21223 PH 2017-09-03 0858 DK0ED/P       59  0587   RU9CC         59  055
QSO: 21280 PH 2017-09-03 0900 DK0ED/P       59  0588   JE6RPM        59  051
QSO:  7067 PH 2017-09-03 0905 DK0ED/P       59  0589   IQ0NV/P       59  000
QSO:  7114 PH 2017-09-03 0907 DK0ED/P       59  0590   IQ6VP/P       59  000
QSO:  7133 PH 2017-09-03 0909 DK0ED/P       59  0591   DL0BX/P       59  128
QSO:  7133 PH 2017-09-03 0910 DK0ED/P       59  0592   IZ1KVQ        59  000
QSO:  7133 PH 2017-09-03 0911 DK0ED/P       59  0593   ON4OSA/P      59  262
QSO:  7133 PH 2017-09-03 0913 DK0ED/P       59  0594   ON4KGA        59  042
QSO:  7133 PH 2017-09-03 0913 DK0ED/P       59  0595   DK7C/P        59  478
QSO:  7133 PH 2017-09-03 0914 DK0ED/P       59  0596   SP3MYU        59  010
QSO:  7133 PH 2017-09-03 0918 DK0ED/P       59  0597   OZ7SKB/P      59  044
QSO: 14177 PH 2017-09-03 0923 DK0ED/P       59  0598   A71AE         59  046
QSO: 14280 PH 2017-09-03 0927 DK0ED/P       59  0599   YO8AZQ/P      56  000
QSO: 21288 PH 2017-09-03 0931 DK0ED/P       59  0600   5B4AIF        59  160
QSO: 21234 PH 2017-09-03 0932 DK0ED/P       59  0601   DK0ED         59  000
