START-OF-LOG: 3.0
CONTEST: CQ-WW-CW
CALLSIGN: JR1NKN
CLAIMED-SCORE: 5580
OPERATORS:
CLUB:
NAME: Atsushi SASAKI
SOAPBOX: Thank you for the QSOs. See you all next year.
QSO: 21000 CW 2008-11-30 0231 JR1NKN        599 25     BA3AX         599 24
QSO: 21000 CW 2008-11-30 0237 JR1NKN        599 25     BD7IN         599 24
QSO: 21000 CW 2008-11-30 0241 JR1NKN        599 25     B5A           599 24
QSO: 21000 CW 2008-11-30 0245 JR1NKN        599 25     B1Z           599 24
QSO: 21000 CW 2008-11-30 0246 JR1NKN        599 25     BD1ISI        599 24
QSO: 21000 CW 2008-11-30 0259 JR1NKN        599 25     B4VE          599 24
QSO: 21000 CW 2008-11-30 0318 JR1NKN        599 25     BD5WW         599 24
QSO: 21000 CW 2008-11-30 0327 JR1NKN        599 25     V73NS         599 31
QSO: 21000 CW 2008-11-30 0331 JR1NKN        599 25     BD4IBW/4      599 24
QSO: 21000 CW 2008-11-30 0338 JR1NKN        599 25     RW0UM         599 18
QSO: 21000 CW 2008-11-30 0341 JR1NKN        599 25     B1C           599 24
QSO: 21000 CW 2008-11-30 0349 JR1NKN        599 25     B4B           599 24
QSO: 21000 CW 2008-11-30 0354 JR1NKN        599 25     XV1X          599 26
QSO: 21000 CW 2008-11-30 0424 JR1NKN        599 25     BU2AI         599 24
QSO:  7000 CW 2008-11-29 0942 JR1NKN        599 25     N7TT          599 03
QSO:  7000 CW 2008-11-29 0947 JR1NKN        599 25     VE7SV         599 03
QSO:  7000 CW 2008-11-29 0949 JR1NKN        599 25     N7AP          599 03
QSO:  7000 CW 2008-11-29 0950 JR1NKN        599 25     K6NA          599 03
QSO:  7000 CW 2008-11-29 0951 JR1NKN        599 25     K0RF          599 04
QSO:  7000 CW 2008-11-29 0952 JR1NKN        599 25     N6MA          599 03
QSO:  7000 CW 2008-11-29 0953 JR1NKN        599 25     BA4SI         599 24
QSO:  7000 CW 2008-11-29 0955 JR1NKN        599 25     N6TV          599 03
QSO:  7000 CW 2008-11-29 0956 JR1NKN        599 25     K6XX          599 03
QSO:  7000 CW 2008-11-29 0957 JR1NKN        599 25     KH6LC         599 31
QSO:  7000 CW 2008-11-29 1000 JR1NKN        599 25     N7BV          599 03
QSO:  7000 CW 2008-11-29 1002 JR1NKN        599 25     AH2R          599 27
QSO:  7000 CW 2008-11-29 1002 JR1NKN        599 25     NR5M          599 04
QSO:  7000 CW 2008-11-29 1006 JR1NKN        599 25     W7WA          599 03
QSO:  7000 CW 2008-11-29 1009 JR1NKN        599 25     K7RL          599 03
QSO:  7000 CW 2008-11-29 1011 JR1NKN        599 25     K7GK          599 03
QSO:  7000 CW 2008-11-29 1011 JR1NKN        599 25     N2IC          599 04
QSO:  7000 CW 2008-11-29 1014 JR1NKN        599 25     W6RJ          599 03
QSO:  7000 CW 2008-11-29 1015 JR1NKN        599 25     W6YX          599 03
QSO:  7000 CW 2008-11-29 1016 JR1NKN        599 25     B5A           599 24
QSO:  7000 CW 2008-11-29 1021 JR1NKN        599 25     W6OAT         599 03
QSO:  7000 CW 2008-11-29 1025 JR1NKN        599 25     RW9USA        599 18
QSO:  7000 CW 2008-11-29 1026 JR1NKN        599 25     W6YI          599 03
QSO:  7000 CW 2008-11-29 1043 JR1NKN        599 25     K4XU          559 03
QSO:  7000 CW 2008-11-29 1043 JR1NKN        599 25     W6PU          599 04
QSO:  7000 CW 2008-11-29 1045 JR1NKN        599 25     K7LAZ         599 03
QSO:  7000 CW 2008-11-29 1048 JR1NKN        599 25     KH7X          599 31
QSO:  7000 CW 2008-11-29 1050 JR1NKN        599 25     K5NA          599 04
QSO:  7000 CW 2008-11-29 1051 JR1NKN        599 25     WX0B          599 04
QSO:  7000 CW 2008-11-29 1056 JR1NKN        599 25     K7AO          599 03
QSO:  7000 CW 2008-11-29 1101 JR1NKN        599 25     6M0HZ/2       599 25
QSO:  7000 CW 2008-11-29 1104 JR1NKN        599 25     HL2FDW        599 25
QSO:  7000 CW 2008-11-29 1112 JR1NKN        599 25     OG50F         599 15
QSO:  7000 CW 2008-11-29 1119 JR1NKN        599 25     KO7AA         599 03
QSO:  7000 CW 2008-11-29 1122 JR1NKN        599 25     OH4A          599 15
QSO:  7000 CW 2008-11-29 1129 JR1NKN        599 25     W7VJ          599 03
QSO:  7000 CW 2008-11-29 1134 JR1NKN        599 25     OH2BH         599 15
QSO:  7000 CW 2008-11-29 1143 JR1NKN        599 25     OA4WW         599 10
QSO:  7000 CW 2008-11-29 1146 JR1NKN        599 25     BD7MSN        599 24
QSO:  7000 CW 2008-11-29 1148 JR1NKN        599 25     AB7E          599 03
QSO:  7000 CW 2008-11-29 1152 JR1NKN        599 25     HL2AEJ        599 25
QSO:  7000 CW 2008-11-29 1155 JR1NKN        599 25     BD7MVZ        599 24
QSO:  7000 CW 2008-11-29 1159 JR1NKN        599 25     W6IJ          599 03
QSO:  7000 CW 2008-11-29 1410 JR1NKN        599 25     UA9UZZ        599 18
QSO:  7000 CW 2008-11-30 1040 JR1NKN        599 25     RW0A          599 18
QSO:  7000 CW 2008-11-30 1047 JR1NKN        599 25     RL3A          599 16
QSO:  7000 CW 2008-11-30 1256 JR1NKN        599 25     VE7GL         599 03
QSO:  7000 CW 2008-11-30 1257 JR1NKN        599 25     RZ9OZO        599 18
QSO:  7000 CW 2008-11-30 1257 JR1NKN        599 25     K7ZZ          599 03
QSO:  7000 CW 2008-11-30 1303 JR1NKN        599 25     K7NV          599 03
QSO:  7000 CW 2008-11-30 1304 JR1NKN        599 25     N7CW          599 03
QSO:  7000 CW 2008-11-30 1304 JR1NKN        599 25     UA0IDZ        599 19
QSO:  7000 CW 2008-11-30 1308 JR1NKN        599 25     W5VX          599 04
QSO:  7000 CW 2008-11-30 1318 JR1NKN        599 25     S56X          599 15
QSO:  7000 CW 2008-11-30 1319 JR1NKN        599 25     UU0A          599 16
QSO:  7000 CW 2008-11-30 1321 JR1NKN        599 25     K6ANP         599 03
QSO:  7000 CW 2008-11-30 1323 JR1NKN        599 25     UA0ZAM        599 19
QSO:  7000 CW 2008-11-30 1326 JR1NKN        599 25     KH7B          599 31
QSO:  7000 CW 2008-11-30 1343 JR1NKN        599 25     B1C           599 24
QSO:  7000 CW 2008-11-30 1355 JR1NKN        599 25     B1Z           599 24
QSO:  7000 CW 2008-11-30 1359 JR1NKN        599 25     K7ZS          599 03
QSO:  7000 CW 2008-11-30 1408 JR1NKN        599 25     LZ9W          599 20
QSO:  7000 CW 2008-11-30 1414 JR1NKN        599 25     W6XI          599 03
QSO:  7000 CW 2008-11-30 1419 JR1NKN        599 25     W9NGA         599 03
QSO:  7000 CW 2008-11-30 1422 JR1NKN        599 25     HG1S          599 15
QSO:  7000 CW 2008-11-30 1428 JR1NKN        599 25     K9YC          599 03
QSO:  7000 CW 2008-11-30 1431 JR1NKN        599 25     UA9CLB        599 17
END-OF-LOG:
