START-OF-LOG: 3.0
CREATED-BY:    SD by EI5DI
CONTEST:       CQ-WW-CW
CALLSIGN:      M0BUY
CLAIMED-SCORE: 20655
NAME:          John Swann
OPERATORS:     M0BUY
SOAPBOX:       Excellent competition - very busy with many
SOAPBOX:       opportunities to work new countries.
SOAPBOX:       SD contest logger program made it really easy - thanks
QSO: 14000 CW 2008-11-29 1527 M0BUY         599 14     CK2DWA        599 05
QSO: 14000 CW 2008-11-29 1531 M0BUY         599 14     K2AX          599 05
QSO: 14000 CW 2008-11-29 1534 M0BUY         599 14     OK5R          599 15
QSO: 14000 CW 2008-11-29 1536 M0BUY         599 14     K1RU          599 05
QSO: 14000 CW 2008-11-29 1538 M0BUY         599 14     K8CC          599 04
QSO: 14000 CW 2008-11-29 1544 M0BUY         599 14     SV9CVY        599 20
QSO: 14000 CW 2008-11-29 1547 M0BUY         599 14     VE3TA         599 04
QSO: 14000 CW 2008-11-29 1552 M0BUY         599 14     AN8R          599 33
QSO: 14000 CW 2008-11-29 1559 M0BUY         599 14     NE3F          599 05
QSO: 14000 CW 2008-11-29 1601 M0BUY         599 14     VE3MIS        599 04
QSO: 14000 CW 2008-11-29 1613 M0BUY         599 14     EA7WA         599 14
QSO: 14000 CW 2008-11-29 1616 M0BUY         599 14     EA5RS         599 14
QSO: 14000 CW 2008-11-29 1621 M0BUY         599 14     S57DX         599 15
QSO: 14000 CW 2008-11-29 1626 M0BUY         599 14     N3AD          599 05
QSO: 14000 CW 2008-11-29 1638 M0BUY         599 14     9A3B          599 15
QSO: 14000 CW 2008-11-29 1644 M0BUY         599 14     YU2A          599 15
QSO: 14000 CW 2008-11-29 1647 M0BUY         599 14     CT3NT         599 33
QSO:  7000 CW 2008-11-29 1701 M0BUY         599 14     OM0M          599 15
QSO:  7000 CW 2008-11-29 1941 M0BUY         599 14     SP5ELA        599 15
QSO:  7000 CW 2008-11-29 1944 M0BUY         599 14     ER0WW         599 16
QSO:  7000 CW 2008-11-29 2001 M0BUY         599 14     SO9Q          599 15
QSO: 14000 CW 2008-11-30 0904 M0BUY         599 14     RA9JR         599 17
QSO: 14000 CW 2008-11-30 0905 M0BUY         599 14     CN2M          599 33
QSO: 14000 CW 2008-11-30 0907 M0BUY         599 14     UT7UJ         599 16
QSO: 14000 CW 2008-11-30 0916 M0BUY         599 14     RK9JWW        599 17
QSO: 14000 CW 2008-11-30 0919 M0BUY         599 14     UR7QM         599 16
QSO: 14000 CW 2008-11-30 0921 M0BUY         599 14     RT3T          599 16
QSO: 14000 CW 2008-11-30 0923 M0BUY         599 14     RV2FW/1       599 16
QSO: 14000 CW 2008-11-30 0924 M0BUY         599 14     RW9CW         599 17
QSO: 14000 CW 2008-11-30 0931 M0BUY         599 14     RG3K          599 16
QSO: 14000 CW 2008-11-30 0932 M0BUY         599 14     RS3A          599 16
QSO: 14000 CW 2008-11-30 0934 M0BUY         599 14     RM3F          599 16
QSO: 14000 CW 2008-11-30 0935 M0BUY         599 14     UA9AOL        599 17
QSO: 14000 CW 2008-11-30 0937 M0BUY         599 14     UT0AZA        599 16
QSO: 14000 CW 2008-11-30 0938 M0BUY         599 14     LZ9W          599 20
QSO:  7000 CW 2008-11-30 0945 M0BUY         599 14     IR4X          599 15
QSO:  7000 CW 2008-11-30 0946 M0BUY         599 14     DF0HQ         599 14
QSO:  7000 CW 2008-11-30 0947 M0BUY         599 14     DL2F          599 14
QSO:  7000 CW 2008-11-30 0948 M0BUY         599 14     SN5G          599 15
QSO:  7000 CW 2008-11-30 0950 M0BUY         599 14     UA2FL         599 15
QSO:  7000 CW 2008-11-30 0952 M0BUY         599 14     SN1I          599 15
QSO:  7000 CW 2008-11-30 0957 M0BUY         599 14     DJ0IF         599 14
QSO:  7000 CW 2008-11-30 0958 M0BUY         599 14     K3LR          599 05
QSO:  7000 CW 2008-11-30 0959 M0BUY         599 14     RU1A          599 16
QSO:  7000 CW 2008-11-30 1000 M0BUY         599 14     LY2FN         599 15
QSO:  7000 CW 2008-11-30 1002 M0BUY         599 14     ES1A          599 15
QSO:  7000 CW 2008-11-30 1003 M0BUY         599 14     DL2LRT        599 14
QSO:  7000 CW 2008-11-30 1007 M0BUY         599 14     CT9L          599 33
QSO:  7000 CW 2008-11-30 1008 M0BUY         599 14     EE2W          599 14
QSO:  7000 CW 2008-11-30 1010 M0BUY         599 14     OH3OJ         599 15
QSO:  7000 CW 2008-11-30 1011 M0BUY         599 14     YU7KW         599 15
QSO:  7000 CW 2008-11-30 1013 M0BUY         599 14     MZ8A          599 14
QSO:  7000 CW 2008-11-30 1014 M0BUY         599 14     DJ1YFK        599 14
QSO:  7000 CW 2008-11-30 1016 M0BUY         599 14     OH4A          599 15
QSO:  7000 CW 2008-11-30 1019 M0BUY         599 14     9A8M          599 15
QSO:  7000 CW 2008-11-30 1021 M0BUY         599 14     9A2L          599 15
QSO:  7000 CW 2008-11-30 1022 M0BUY         599 14     YL3FT         599 15
QSO:  7000 CW 2008-11-30 1024 M0BUY         599 14     SP7JOA        599 15
QSO:  7000 CW 2008-11-30 1025 M0BUY         599 14     TF3CW         599 40
QSO:  7000 CW 2008-11-30 1026 M0BUY         599 14     OH6M          599 15
QSO:  7000 CW 2008-11-30 1027 M0BUY         599 14     S58MU         599 15
QSO: 14000 CW 2008-11-30 1033 M0BUY         599 14     UA4WKW        599 16
QSO: 14000 CW 2008-11-30 1037 M0BUY         599 14     RG9A          599 17
QSO: 14000 CW 2008-11-30 1042 M0BUY         599 14     CT9L          599 33
QSO: 14000 CW 2008-11-30 1610 M0BUY         599 14     P40W          599 09
QSO: 14000 CW 2008-11-30 1612 M0BUY         599 14     W3LPL         599 05
QSO: 14000 CW 2008-11-30 1614 M0BUY         599 14     K1TTT         599 05
QSO: 14000 CW 2008-11-30 1617 M0BUY         599 14     WE3C          599 05
QSO: 14000 CW 2008-11-30 1619 M0BUY         599 14     PZ5TT         599 09
QSO: 14000 CW 2008-11-30 1621 M0BUY         599 14     W2FU          599 05
QSO: 14000 CW 2008-11-30 1626 M0BUY         599 14     K9CT          599 04
QSO: 14000 CW 2008-11-30 1629 M0BUY         599 14     K3WW          599 05
QSO: 14000 CW 2008-11-30 1630 M0BUY         599 14     K1DG          599 05
QSO: 14000 CW 2008-11-30 1637 M0BUY         599 14     N4TB          599 05
QSO: 14000 CW 2008-11-30 1640 M0BUY         599 14     3X5A          599 35
QSO: 14000 CW 2008-11-30 1643 M0BUY         599 14     VE3EJ         599 04
QSO: 14000 CW 2008-11-30 1657 M0BUY         599 14     K1RX          599 05
QSO:  7000 CW 2008-11-30 1700 M0BUY         599 14     YU7U          599 15
QSO:  7000 CW 2008-11-30 1701 M0BUY         599 14     TC4X          599 20
QSO:  7000 CW 2008-11-30 1703 M0BUY         599 14     UA9CLB        599 17
END-OF-LOG:
