START-OF-LOG: 3.0
CONTEST: CQ-WW-SSB
CALLSIGN: DQ5M
LOCATION: DX
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: 
GRID-LOCATOR: JN68AE
CLAIMED-SCORE: 259350
NAME: Philipp Springer
OPERATORS: DG5LW DG8MG DK6SP
CLUB: BAVARIAN CONTEST CLUB
CREATED-BY: Win-Test 4.30.0
SOAPBOX: and see you in the next one! 73 Philipp, DK6SP @DQ5M
QSO:  3714 PH 2020-10-25 0447 DQ5M       59 14 EA5DFV     59 14 0
QSO:  3735 PH 2020-10-25 0449 DQ5M       59 14 K4RM       59 05 0
QSO:  3717 PH 2020-10-25 0450 DQ5M       59 14 OM0R       59 15 0
QSO:  3719 PH 2020-10-25 0451 DQ5M       59 14 UW5Y       59 16 0
QSO:  3722 PH 2020-10-25 0451 DQ5M       59 14 HB9H       59 14 0
QSO:  3724 PH 2020-10-25 0452 DQ5M       59 14 CQ3J       59 33 0
QSO:  3733 PH 2020-10-25 0453 DQ5M       59 14 ED5N       59 14 0
QSO:  3741 PH 2020-10-25 0453 DQ5M       59 14 CR6K       59 14 0
QSO:  3749 PH 2020-10-25 0454 DQ5M       59 14 IZ6FXP     59 15 0
QSO:  3755 PH 2020-10-25 0455 DQ5M       59 14 SO4R       59 15 0
QSO:  3769 PH 2020-10-25 0455 DQ5M       59 14 YU1IQR     59 15 0
QSO:  3786 PH 2020-10-25 0456 DQ5M       59 14 HA8A       59 15 0
QSO:  3667 PH 2020-10-25 0457 DQ5M       59 14 KC1XX      59 05 0
QSO:  7058 PH 2020-10-25 0500 DQ5M       59 14 PD9X       59 14 0
QSO:  7062 PH 2020-10-25 0500 DQ5M       59 14 SI9AM      59 14 0
QSO:  7071 PH 2020-10-25 0501 DQ5M       59 14 RA3Y       59 16 0
QSO:  7081 PH 2020-10-25 0501 DQ5M       59 14 2E0VCC     59 14 0
QSO:  7111 PH 2020-10-25 0505 DQ5M       59 14 EV1R       59 16 0
QSO:  7118 PH 2020-10-25 0505 DQ5M       59 14 RC3W       59 16 0
QSO:  7124 PH 2020-10-25 0506 DQ5M       59 14 RL4F       59 16 0
QSO:  7135 PH 2020-10-25 0507 DQ5M       59 14 ED5N       59 14 0
QSO:  7141 PH 2020-10-25 0508 DQ5M       59 14 TM6M       59 14 0
QSO:  7143 PH 2020-10-25 0508 DQ5M       59 14 SO4R       59 15 0
QSO:  7151 PH 2020-10-25 0509 DQ5M       59 14 UW5Y       59 16 0
QSO:  7157 PH 2020-10-25 0510 DQ5M       59 14 II8M       59 15 0
QSO:  7173 PH 2020-10-25 0511 DQ5M       59 14 LZ5R       59 20 0
QSO:  7179 PH 2020-10-25 0511 DQ5M       59 14 NP4Z       59 08 0
QSO:  7199 PH 2020-10-25 0513 DQ5M       59 14 J42L       59 20 0
QSO:  3727 PH 2020-10-25 0513 DQ5M       59 14 EC6DX      59 14 0
QSO:  3705 PH 2020-10-25 0514 DQ5M       59 14 EA1L       59 14 0
QSO:  3614 PH 2020-10-25 0515 DQ5M       59 14 G6XX       59 14 0
QSO:  3612 PH 2020-10-25 0516 DQ5M       59 14 IQ4FA      59 15 0
QSO:  3631 PH 2020-10-25 0517 DQ5M       59 14 S56WYB     59 15 0
QSO:  3655 PH 2020-10-25 0522 DQ5M       59 14 9A6M       59 15 0
QSO:  3644 PH 2020-10-25 0523 DQ5M       59 14 S53BB      59 15 0
QSO: 14165 PH 2020-10-25 0524 DQ5M       59 14 UN7QF      59 17 1
QSO: 14166 PH 2020-10-25 0525 DQ5M       59 14 GW0JWC     59 14 1
QSO: 14173 PH 2020-10-25 0526 DQ5M       59 14 RA4FK      59 16 0
QSO: 14180 PH 2020-10-25 0526 DQ5M       59 14 RK7A       59 16 0
QSO: 14188 PH 2020-10-25 0528 DQ5M       59 14 4X7R       59 20 0
QSO: 14200 PH 2020-10-25 0528 DQ5M       59 14 YL2SM      59 15 0
QSO: 14249 PH 2020-10-25 0530 DQ5M       59 14 HZ1BW      59 21 0
QSO: 14251 PH 2020-10-25 0530 DQ5M       59 14 A60A       59 21 0
QSO: 14262 PH 2020-10-25 0530 DQ5M       59 14 RT6A       59 16 0
QSO: 14277 PH 2020-10-25 0531 DQ5M       59 14 UB7K       59 16 0
QSO: 14308 PH 2020-10-25 0532 DQ5M       59 14 UR3GU      59 16 0
QSO: 14310 PH 2020-10-25 0532 DQ5M       59 14 4L0A       59 21 0
QSO: 14315 PH 2020-10-25 0533 DQ5M       59 14 OH0X       59 15 0
QSO:  7189 PH 2020-10-25 0537 DQ5M       59 14 CR6T       59 14 1
QSO: 14242 PH 2020-10-25 0541 DQ5M       59 14 C44C       59 20 0
QSO: 14287 PH 2020-10-25 0542 DQ5M       59 14 5Z4VJ      59 37 0
QSO: 14225 PH 2020-10-25 0543 DQ5M       59 14 TA4IGL     59 20 0
QSO: 14301 PH 2020-10-25 0545 DQ5M       59 14 RK8I       59 18 0
QSO:  1857 PH 2020-10-25 0549 DQ5M       59 14 HB9H       59 14 1
QSO: 14204 PH 2020-10-25 0554 DQ5M       59 14 ES9C       59 15 0
QSO: 14319 PH 2020-10-25 0556 DQ5M       59 14 OH0V       59 15 0
QSO: 14284 PH 2020-10-25 0557 DQ5M       59 14 T6A        59 21 0
QSO: 14127 PH 2020-10-25 0558 DQ5M       59 14 RL6M       59 16 0
QSO: 14136 PH 2020-10-25 0559 DQ5M       59 14 A61QQ      59 21 0
QSO: 14173 PH 2020-10-25 0600 DQ5M       59 14 UA9TF      59 16 0
QSO: 14209 PH 2020-10-25 0601 DQ5M       59 14 UW1M       59 16 0
QSO: 14265 PH 2020-10-25 0602 DQ5M       59 14 4X0T       59 20 0
QSO: 14271 PH 2020-10-25 0603 DQ5M       59 14 9G2DX      59 35 0
QSO: 14195 PH 2020-10-25 0605 DQ5M       59 14 A73A       59 21 0
QSO:  7137 PH 2020-10-25 0606 DQ5M       59 14 EC6DX      59 14 1
QSO: 14271 PH 2020-10-25 0610 DQ5M       59 14 RM9I       59 18 0
QSO: 14304 PH 2020-10-25 0612 DQ5M       59 14 A65BB      59 21 0
QSO: 14105 PH 2020-10-25 0614 DQ5M       59 14 4Z5LY      59 20 0
QSO: 14105 PH 2020-10-25 0827 DQ5M       59 14 SE0X       59 14 0
QSO: 14338 PH 2020-10-25 0828 DQ5M       59 14 OH8WW      59 15 0
QSO: 14129 PH 2020-10-25 0829 DQ5M       59 14 OH1F       59 15 0
QSO: 14294 PH 2020-10-25 0829 DQ5M       59 14 LY2MM      59 15 0
QSO: 14246 PH 2020-10-25 0830 DQ5M       59 14 RU1A       59 16 0
QSO: 14104 PH 2020-10-25 0830 DQ5M       59 14 LY9A       59 15 0
QSO: 14107 PH 2020-10-25 0831 DQ5M       59 14 LY4L       59 15 0
QSO: 14200 PH 2020-10-25 0833 DQ5M       59 14 4L0G       59 21 0
QSO: 14182 PH 2020-10-25 0834 DQ5M       59 14 RW0A       59 18 0
QSO: 14127 PH 2020-10-25 0835 DQ5M       59 14 UP0L       59 17 0
QSO: 14176 PH 2020-10-25 0835 DQ5M       59 14 RW4WA      59 16 0
QSO: 14349 PH 2020-10-25 0836 DQ5M       59 14 UA9MA      59 17 0
QSO: 14207 PH 2020-10-25 0837 DQ5M       59 14 R5AJ       59 16 0
QSO: 14248 PH 2020-10-25 0837 DQ5M       59 14 RG2A       59 16 0
QSO: 14340 PH 2020-10-25 0838 DQ5M       59 14 R2AA       59 16 0
QSO: 14126 PH 2020-10-25 0839 DQ5M       59 14 R8WF       59 16 0
QSO: 14250 PH 2020-10-25 0840 DQ5M       59 14 UA4M       59 16 0
QSO: 14312 PH 2020-10-25 0840 DQ5M       59 14 R4GM       59 16 0
QSO: 14215 PH 2020-10-25 0841 DQ5M       59 14 RA5G       59 16 0
QSO: 14217 PH 2020-10-25 0842 DQ5M       59 14 RA3OA      59 16 0
QSO: 14112 PH 2020-10-25 0843 DQ5M       59 14 YO9HP      59 20 0
QSO: 14152 PH 2020-10-25 0844 DQ5M       59 14 YO3IMD     59 20 0
QSO: 14167 PH 2020-10-25 0845 DQ5M       59 14 9K9A       59 21 0
QSO: 14115 PH 2020-10-25 0845 DQ5M       59 14 LZ1ND      59 20 0
QSO: 14173 PH 2020-10-25 0847 DQ5M       59 14 YU1DW      59 15 0
QSO: 14284 PH 2020-10-25 0847 DQ5M       59 14 YT3X       59 15 0
QSO: 14315 PH 2020-10-25 0847 DQ5M       59 14 YU3AWA     59 15 0
QSO: 14131 PH 2020-10-25 0848 DQ5M       59 14 5B4AIF     59 20 0
QSO: 14240 PH 2020-10-25 0848 DQ5M       59 14 YM3VBR     59 20 0
QSO: 14245 PH 2020-10-25 0849 DQ5M       59 14 TC3A       59 20 0
QSO: 14270 PH 2020-10-25 0850 DQ5M       59 14 E7DX       59 15 0
QSO: 14171 PH 2020-10-25 0850 DQ5M       59 14 9A5Y       59 15 0
QSO: 14210 PH 2020-10-25 0852 DQ5M       59 14 IZ7NLJ     59 15 0
QSO: 14255 PH 2020-10-25 0853 DQ5M       59 14 YU5M       59 15 0
QSO: 14120 PH 2020-10-25 0855 DQ5M       59 14 YT1A       59 15 0
QSO: 14134 PH 2020-10-25 0855 DQ5M       59 14 SV1PMR     59 20 0
QSO: 14177 PH 2020-10-25 0858 DQ5M       59 14 IO9R       59 15 0
QSO: 14209 PH 2020-10-25 0858 DQ5M       59 14 IT9DQM     59 15 0
QSO: 14224 PH 2020-10-25 0859 DQ5M       59 14 IW7DHC     59 15 0
QSO: 14109 PH 2020-10-25 0902 DQ5M       59 14 IG9/LZ2SX  59 33 0
QSO: 14184 PH 2020-10-25 0903 DQ5M       59 14 IT9BDM     59 15 0
QSO: 14191 PH 2020-10-25 0904 DQ5M       59 14 ED5N       59 14 0
QSO: 14318 PH 2020-10-25 0904 DQ5M       59 14 EB5A       59 14 0
QSO: 14146 PH 2020-10-25 0905 DQ5M       59 14 EA5DFV     59 14 0
QSO: 14337 PH 2020-10-25 0906 DQ5M       59 14 EA3IN      59 14 0
QSO: 14170 PH 2020-10-25 0906 DQ5M       59 14 PR4T       59 11 0
QSO: 14348 PH 2020-10-25 0907 DQ5M       59 14 ED8W       59 33 0
QSO: 14259 PH 2020-10-25 0908 DQ5M       59 14 CR6K       59 14 0
QSO: 14276 PH 2020-10-25 0908 DQ5M       59 14 ED1R       59 14 0
QSO: 14308 PH 2020-10-25 0912 DQ5M       59 14 G4IIY      59 14 0
QSO: 14249 PH 2020-10-25 0913 DQ5M       59 14 SM2EKM     59 14 0
QSO: 14160 PH 2020-10-25 0921 DQ5M       59 14 HG8R       59 15 0
QSO: 21165 PH 2020-10-25 0924 DQ5M       59 14 OH6K       59 15 0
QSO: 21367 PH 2020-10-25 0924 DQ5M       59 14 OG6N       59 15 0
QSO: 21331 PH 2020-10-25 0925 DQ5M       59 14 OH3Z       59 15 0
QSO: 21176 PH 2020-10-25 0925 DQ5M       59 14 OG7A       59 15 0
QSO: 21207 PH 2020-10-25 0926 DQ5M       59 14 OG2X       59 15 0
QSO: 21187 PH 2020-10-25 0926 DQ5M       59 14 OH5Z       59 15 0
QSO: 21195 PH 2020-10-25 0926 DQ5M       59 14 ES9C       59 15 0
QSO: 21184 PH 2020-10-25 0927 DQ5M       59 14 RU1A       59 16 0
QSO: 21158 PH 2020-10-25 0928 DQ5M       59 14 RM2D       59 16 0
QSO: 21319 PH 2020-10-25 0929 DQ5M       59 14 RU3A       59 16 0
QSO: 21244 PH 2020-10-25 0930 DQ5M       59 14 RL5A       59 16 0
QSO: 21285 PH 2020-10-25 0932 DQ5M       59 14 R2AA       59 16 0
QSO: 21384 PH 2020-10-25 0933 DQ5M       59 14 UD4F       59 16 0
QSO: 21250 PH 2020-10-25 0934 DQ5M       59 14 EW5A       59 16 0
QSO: 21163 PH 2020-10-25 0934 DQ5M       59 14 UI5R       59 16 0
QSO: 21171 PH 2020-10-25 0934 DQ5M       59 14 RA3W       59 16 0
QSO: 21248 PH 2020-10-25 0935 DQ5M       59 14 RA5G       59 16 0
QSO: 21296 PH 2020-10-25 0936 DQ5M       59 14 RC3W       59 16 0
QSO: 21215 PH 2020-10-25 0936 DQ5M       59 14 UX0LL      59 16 0
QSO: 21288 PH 2020-10-25 0936 DQ5M       59 14 UA4M       59 16 0
QSO: 21381 PH 2020-10-25 0937 DQ5M       59 14 UW4E       59 16 0
QSO: 21266 PH 2020-10-25 0939 DQ5M       59 14 4L8A       59 21 0
QSO: 21346 PH 2020-10-25 0939 DQ5M       59 14 UB7K       59 16 0
QSO: 21283 PH 2020-10-25 0941 DQ5M       59 14 LZ5R       59 20 0
QSO: 21224 PH 2020-10-25 0941 DQ5M       59 14 A73A       59 21 0
QSO: 21155 PH 2020-10-25 0943 DQ5M       59 14 4Z5LY      59 20 0
QSO: 21282 PH 2020-10-25 0943 DQ5M       59 14 4X7R       59 20 0
QSO: 21339 PH 2020-10-25 0944 DQ5M       59 14 4Z4AK      59 20 0
QSO: 21168 PH 2020-10-25 0946 DQ5M       59 14 OH1F       59 15 0
QSO: 21434 PH 2020-10-25 0946 DQ5M       59 14 OH0V       59 15 0
QSO: 21254 PH 2020-10-25 0948 DQ5M       59 14 LY3S       59 15 0
QSO: 21379 PH 2020-10-25 0948 DQ5M       59 14 LY5AX      59 15 0
QSO: 21160 PH 2020-10-25 0949 DQ5M       59 14 LY5XX      59 15 0
QSO: 21425 PH 2020-10-25 0949 DQ5M       59 14 LY1R       59 15 0
QSO: 21292 PH 2020-10-25 0949 DQ5M       59 14 OH7KBF     59 15 0
QSO: 21330 PH 2020-10-25 0952 DQ5M       59 14 SO4R       59 15 0
QSO: 21250 PH 2020-10-25 0954 DQ5M       59 14 RA3Y       59 16 0
QSO: 21336 PH 2020-10-25 0954 DQ5M       59 14 B7C        59 24 0
QSO: 21191 PH 2020-10-25 0957 DQ5M       59 14 UP2L       59 17 0
QSO: 21217 PH 2020-10-25 0957 DQ5M       59 14 UT7CR      59 16 0
QSO: 21418 PH 2020-10-25 0958 DQ5M       59 14 UA7EDQ     59 16 0
QSO: 21370 PH 2020-10-25 1001 DQ5M       59 14 OD5ZZ      59 20 0
QSO: 21316 PH 2020-10-25 1002 DQ5M       59 14 4X1MM      59 20 0
QSO: 21270 PH 2020-10-25 1004 DQ5M       59 14 DK8MZ      59 14 0
QSO: 21307 PH 2020-10-25 1007 DQ5M       59 14 EI8IU      59 14 0
QSO: 21289 PH 2020-10-25 1008 DQ5M       59 14 G0YCE      59 14 0
QSO: 21306 PH 2020-10-25 1008 DQ5M       59 14 M7O        59 14 0
QSO: 21197 PH 2020-10-25 1009 DQ5M       59 14 MD2C       59 14 0
QSO: 21246 PH 2020-10-25 1009 DQ5M       59 14 GM7V       59 14 0
QSO: 21286 PH 2020-10-25 1009 DQ5M       59 14 GM0V       59 14 0
QSO: 21210 PH 2020-10-25 1010 DQ5M       59 14 LC1T       59 14 0
QSO: 21213 PH 2020-10-25 1011 DQ5M       59 14 PX2A       59 11 0
QSO: 21195 PH 2020-10-25 1015 DQ5M       59 14 SP4Z       59 15 0
QSO: 21194 PH 2020-10-25 1017 DQ5M       59 14 SQ9HZM     59 15 0
QSO: 21201 PH 2020-10-25 1019 DQ5M       59 14 UT1AN      59 16 0
QSO: 21214 PH 2020-10-25 1023 DQ5M       59 14 TA2FE      59 20 0
QSO: 21275 PH 2020-10-25 1025 DQ5M       59 14 9A4W       59 15 0
QSO: 21203 PH 2020-10-25 1025 DQ5M       59 14 SV3DCX     59 20 0
QSO: 21304 PH 2020-10-25 1026 DQ5M       59 14 SZ3P       59 20 0
QSO: 21242 PH 2020-10-25 1027 DQ5M       59 14 5Z4VJ      59 37 0
QSO: 21174 PH 2020-10-25 1030 DQ5M       59 14 EA3AQ      59 14 0
QSO: 21279 PH 2020-10-25 1032 DQ5M       59 14 ZP5AA      59 11 0
QSO: 21342 PH 2020-10-25 1036 DQ5M       59 14 M6T        59 14 0
QSO: 21155 PH 2020-10-25 1036 DQ5M       59 14 M7DX       59 14 0
QSO: 21352 PH 2020-10-25 1037 DQ5M       59 14 MI0M       59 14 0
QSO: 21199 PH 2020-10-25 1038 DQ5M       59 14 OZ5E       59 14 0
QSO: 21295 PH 2020-10-25 1040 DQ5M       59 14 CR2X       59 14 0
QSO: 28360 PH 2020-10-25 1041 DQ5M       59 14 OH6K       59 15 0
QSO: 28537 PH 2020-10-25 1042 DQ5M       59 14 OH1F       59 15 0
QSO: 28376 PH 2020-10-25 1044 DQ5M       59 14 OH0V       59 15 0
QSO: 28590 PH 2020-10-25 1045 DQ5M       59 14 SO7G       59 15 0
QSO: 28453 PH 2020-10-25 1045 DQ5M       59 14 OH5Z       59 15 0
QSO: 28483 PH 2020-10-25 1046 DQ5M       59 14 ES9C       59 15 0
QSO: 28510 PH 2020-10-25 1047 DQ5M       59 14 EV1R       59 16 0
QSO: 28397 PH 2020-10-25 1048 DQ5M       59 14 LY2K       59 15 0
QSO: 28498 PH 2020-10-25 1050 DQ5M       59 14 R2AA       59 16 0
QSO: 28422 PH 2020-10-25 1050 DQ5M       59 14 EW7BA      59 16 0
QSO: 28550 PH 2020-10-25 1052 DQ5M       59 14 RW3RN      59 16 0
QSO: 28463 PH 2020-10-25 1053 DQ5M       59 14 RA3OA      59 16 0
QSO: 28565 PH 2020-10-25 1055 DQ5M       59 14 UV5U       59 16 0
QSO: 28441 PH 2020-10-25 1055 DQ5M       59 14 UY7C       59 16 0
QSO: 28477 PH 2020-10-25 1056 DQ5M       59 14 UW5ZM      59 16 0
QSO: 28372 PH 2020-10-25 1056 DQ5M       59 14 UB7K       59 16 0
QSO: 28460 PH 2020-10-25 1059 DQ5M       59 14 P3X        59 20 0
QSO: 28497 PH 2020-10-25 1102 DQ5M       59 14 EF5U       59 14 0
QSO: 28514 PH 2020-10-25 1104 DQ5M       59 14 CR6K       59 14 0
QSO: 28534 PH 2020-10-25 1104 DQ5M       59 14 CT7ABG     59 14 0
QSO: 28552 PH 2020-10-25 1105 DQ5M       59 14 EA1L       59 14 0
QSO: 28606 PH 2020-10-25 1106 DQ5M       59 14 MW8R       59 14 0
QSO: 28457 PH 2020-10-25 1108 DQ5M       59 14 M0SGM      59 14 0
QSO: 28492 PH 2020-10-25 1108 DQ5M       59 14 GM0V       59 14 0
QSO: 28381 PH 2020-10-25 1109 DQ5M       59 14 OZ7A       59 14 0
QSO: 28469 PH 2020-10-25 1111 DQ5M       59 14 M0BEW      59 14 0
QSO: 28428 PH 2020-10-25 1112 DQ5M       59 14 EI5GSB     59 14 0
QSO: 28420 PH 2020-10-25 1112 DQ5M       59 14 MM1E       59 14 0
QSO: 14129 PH 2020-10-25 1114 DQ5M       59 14 MM4D       59 14 0
QSO: 14334 PH 2020-10-25 1115 DQ5M       59 14 GM4O       59 14 0
QSO: 14273 PH 2020-10-25 1116 DQ5M       59 14 K3ZO       59 05 0
QSO: 14166 PH 2020-10-25 1117 DQ5M       59 14 W3LPL      59 05 0
QSO: 14217 PH 2020-10-25 1117 DQ5M       59 14 N2SR       59 05 0
QSO: 14179 PH 2020-10-25 1118 DQ5M       59 14 N2QV       59 05 0
QSO: 14153 PH 2020-10-25 1119 DQ5M       59 14 KQ2M       59 05 0
QSO: 14272 PH 2020-10-25 1121 DQ5M       59 14 W1CSM      59 05 0
QSO: 14209 PH 2020-10-25 1121 DQ5M       59 14 K2LE       59 05 0
QSO: 14164 PH 2020-10-25 1122 DQ5M       59 14 K1RM       59 05 0
QSO: 14265 PH 2020-10-25 1123 DQ5M       59 14 SJ2W       59 14 0
QSO: 14102 PH 2020-10-25 1126 DQ5M       59 14 VY2ZM      59 05 0
QSO: 14294 PH 2020-10-25 1127 DQ5M       59 14 F4KJN      59 14 0
QSO: 14197 PH 2020-10-25 1128 DQ5M       59 14 F8DVD      59 14 0
QSO: 14196 PH 2020-10-25 1131 DQ5M       59 14 F4EMI      59 14 0
QSO: 14318 PH 2020-10-25 1131 DQ5M       59 14 EA1J       59 14 0
QSO: 14170 PH 2020-10-25 1132 DQ5M       59 14 EA1X       59 14 0
QSO: 14143 PH 2020-10-25 1133 DQ5M       59 14 ED4T       59 14 0
QSO: 14147 PH 2020-10-25 1133 DQ5M       59 14 EB3GIF     59 14 0
QSO: 14200 PH 2020-10-25 1134 DQ5M       59 14 EA5WZ      59 14 0
QSO: 14187 PH 2020-10-25 1136 DQ5M       59 14 IR9Z       59 15 0
QSO: 14268 PH 2020-10-25 1137 DQ5M       59 14 I1NVU      59 15 0
QSO: 28566 PH 2020-10-25 1139 DQ5M       59 14 M6T        59 14 0
QSO: 28578 PH 2020-10-25 1140 DQ5M       59 14 M7T        59 14 0
QSO: 28399 PH 2020-10-25 1140 DQ5M       59 14 GM7V       59 14 0
QSO: 28529 PH 2020-10-25 1144 DQ5M       59 14 M0UTD      59 14 0
QSO: 28478 PH 2020-10-25 1146 DQ5M       59 14 ED1B       59 14 0
QSO: 28476 PH 2020-10-25 1146 DQ5M       59 14 ED1R       59 14 0
QSO: 28463 PH 2020-10-25 1147 DQ5M       59 14 EA1R       59 14 0
QSO: 28442 PH 2020-10-25 1148 DQ5M       59 14 HB9CC      59 14 0
QSO: 28412 PH 2020-10-25 1151 DQ5M       59 14 EA1BLI     59 14 0
QSO: 28415 PH 2020-10-25 1153 DQ5M       59 14 S58D       59 15 0
QSO: 28457 PH 2020-10-25 1154 DQ5M       59 14 LZ8E       59 20 0
QSO: 28511 PH 2020-10-25 1156 DQ5M       59 14 YQ6A       59 20 0
QSO: 28369 PH 2020-10-25 1157 DQ5M       59 14 YO5OHO     59 20 0
QSO: 28493 PH 2020-10-25 1158 DQ5M       59 14 RT6A       59 16 0
QSO: 28376 PH 2020-10-25 1159 DQ5M       59 14 UW1M       59 16 0
QSO: 28454 PH 2020-10-25 1200 DQ5M       59 14 UX0LL      59 16 0
QSO: 28422 PH 2020-10-25 1200 DQ5M       59 14 RC3W       59 16 0
QSO: 28549 PH 2020-10-25 1201 DQ5M       59 14 RA5G       59 16 0
QSO: 28355 PH 2020-10-25 1203 DQ5M       59 14 OH2FNR     59 15 0
QSO: 28384 PH 2020-10-25 1204 DQ5M       59 14 OH6ECM     59 15 0
QSO: 14331 PH 2020-10-25 1206 DQ5M       59 14 DL2ARD     59 14 0
QSO: 14128 PH 2020-10-25 1207 DQ5M       59 14 OH8X       59 15 0
QSO: 14253 PH 2020-10-25 1209 DQ5M       59 14 YO5OBA     59 20 0
QSO: 14174 PH 2020-10-25 1210 DQ5M       59 14 RM2U       59 16 0
QSO: 14202 PH 2020-10-25 1210 DQ5M       59 14 RM3A       59 16 0
QSO: 14313 PH 2020-10-25 1211 DQ5M       59 14 RG5A       59 16 0
QSO: 14133 PH 2020-10-25 1211 DQ5M       59 14 RA3XM      59 16 0
QSO: 14274 PH 2020-10-25 1212 DQ5M       59 14 UP2L       59 17 0
QSO: 14185 PH 2020-10-25 1213 DQ5M       59 14 OM3CGN     59 15 0
QSO: 14341 PH 2020-10-25 1213 DQ5M       59 14 UI5R       59 16 0
QSO: 14215 PH 2020-10-25 1215 DQ5M       59 14 RT4F       59 16 0
QSO: 14336 PH 2020-10-25 1216 DQ5M       59 14 UY5ZZ      59 16 0
QSO: 14306 PH 2020-10-25 1217 DQ5M       59 14 HG0Y       59 15 0
QSO: 14241 PH 2020-10-25 1217 DQ5M       59 14 LZ9W       59 20 0
QSO: 14304 PH 2020-10-25 1218 DQ5M       59 14 YU5R       59 15 0
QSO: 14184 PH 2020-10-25 1218 DQ5M       59 14 E7CW       59 15 0
QSO: 14243 PH 2020-10-25 1220 DQ5M       59 14 IR7T       59 15 0
QSO: 14248 PH 2020-10-25 1222 DQ5M       59 14 5T5PA      59 35 0
QSO: 14320 PH 2020-10-25 1223 DQ5M       59 14 CT2HKN     59 14 0
QSO: 14201 PH 2020-10-25 1224 DQ5M       59 14 F5PNI      59 14 0
QSO: 14308 PH 2020-10-25 1226 DQ5M       59 14 NP4Z       59 08 0
QSO: 14152 PH 2020-10-25 1227 DQ5M       59 14 K1RU       59 05 0
QSO: 14157 PH 2020-10-25 1227 DQ5M       59 14 GW5L       59 14 0
QSO: 14220 PH 2020-10-25 1230 DQ5M       59 14 G8A        59 14 0
QSO: 14139 PH 2020-10-25 1231 DQ5M       59 14 XL3T       59 04 0
QSO: 14310 PH 2020-10-25 1231 DQ5M       59 14 AA3B       59 05 0
QSO: 14168 PH 2020-10-25 1233 DQ5M       59 14 N3RD       59 05 0
QSO: 14113 PH 2020-10-25 1235 DQ5M       59 14 VE2IM      59 02 0
QSO: 14218 PH 2020-10-25 1239 DQ5M       59 14 PD9X       59 14 0
QSO: 14196 PH 2020-10-25 1240 DQ5M       59 14 W8CZN      59 04 0
QSO: 14169 PH 2020-10-25 1243 DQ5M       59 14 AA1K       59 05 0
QSO: 14153 PH 2020-10-25 1245 DQ5M       59 14 NC1CC      59 05 0
QSO: 14229 PH 2020-10-25 1347 DQ5M       59 14 EI4GNB     59 14 0
QSO: 14205 PH 2020-10-25 1348 DQ5M       59 14 KU2M       59 05 0
QSO: 14137 PH 2020-10-25 1348 DQ5M       59 14 MU2K       59 14 0
QSO: 14101 PH 2020-10-25 1349 DQ5M       59 14 3V8SS      59 33 0
QSO: 21262 PH 2020-10-25 1352 DQ5M       59 14 FR4QT      59 39 0
QSO: 21135 PH 2020-10-25 1355 DQ5M       59 14 VY2ZM      59 05 0
QSO: 21241 PH 2020-10-25 1356 DQ5M       59 14 K5ZD       59 05 0
QSO: 21323 PH 2020-10-25 1423 DQ5M       59 14 ZF1A       59 08 0
QSO: 21318 PH 2020-10-25 1425 DQ5M       59 14 V3A        59 07 0
QSO: 21135 PH 2020-10-25 1426 DQ5M       59 14 P40W       59 09 0
QSO: 21375 PH 2020-10-25 1426 DQ5M       59 14 K4RM       59 05 0
QSO: 21368 PH 2020-10-25 1426 DQ5M       59 14 NP4Z       59 08 0
QSO: 21139 PH 2020-10-25 1427 DQ5M       59 14 VE3EJ      59 04 0
QSO: 21186 PH 2020-10-25 1428 DQ5M       59 14 VA2WA      59 05 0
QSO: 21428 PH 2020-10-25 1428 DQ5M       59 14 VA2EBI     59 05 0
QSO: 21264 PH 2020-10-25 1429 DQ5M       59 14 K3PP       59 05 0
QSO: 21241 PH 2020-10-25 1430 DQ5M       59 14 XE1CQ      59 06 0
QSO: 21146 PH 2020-10-25 1431 DQ5M       59 14 VE2IM      59 02 0
QSO: 21179 PH 2020-10-25 1432 DQ5M       59 14 8S0C       59 14 0
QSO: 28452 PH 2020-10-25 1434 DQ5M       59 14 N1RR       59 05 0
QSO: 28438 PH 2020-10-25 1434 DQ5M       59 14 VE9CB      59 05 0
QSO: 28408 PH 2020-10-25 1435 DQ5M       59 14 K1DG       59 05 0
QSO: 28532 PH 2020-10-25 1436 DQ5M       59 14 VY2ZM      59 05 0
QSO: 28538 PH 2020-10-25 1438 DQ5M       59 14 K5ZD       59 05 0
QSO: 28532 PH 2020-10-25 1442 DQ5M       59 14 LN8W       59 14 0
QSO:  7093 PH 2020-10-25 2209 DQ5M       59 14 A61QQ      59 21 1
QSO:  7125 PH 2020-10-25 2209 DQ5M       59 14 A42K       59 21 1
QSO:  7162 PH 2020-10-25 2214 DQ5M       59 14 GM5X       59 14 1
QSO:  7162 PH 2020-10-25 2233 DQ5M       59 14 EI0W       59 14 1
QSO:  7097 PH 2020-10-25 2237 DQ5M       59 14 EA8RM      59 33 1
QSO:  3657 PH 2020-10-25 2248 DQ5M       59 14 OH0V       59 15 1
QSO:  3731 PH 2020-10-25 2250 DQ5M       59 14 RA9P       59 18 1
