START-OF-LOG: 3.0
CONTEST: CQ-WW-SSB
CALLSIGN: GM7V
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: CLASSIC
GRID-LOCATOR: IO77WS
CLAIMED-SCORE: 1255650
NAME: Chris Tran GM3WOJ
OPERATORS: GM3WOJ
CLUB: NORTH OF SCOTLAND CG
CREATED-BY: Win-Test 4.30.0
SOAPBOX:   The  #1 phone      contest of               the  year! Tnx              for  the  QSOs
QSO:   14127  PH 2020-10-24 1714  GM7V             59   14  II4A             59   15    0
QSO:   14127  PH 2020-10-24 1715  GM7V             59   14  DL9VCA           59   14    0
QSO:   14127  PH 2020-10-24 1715  GM7V             59   14  DL9NDW           59   14    0
QSO:   14127  PH 2020-10-24 1715  GM7V             59   14  M1GWZ            59   14    0
QSO:   14127  PH 2020-10-24 1716  GM7V             59   14  PA7FK            59   14    0
QSO:   14127  PH 2020-10-24 1716  GM7V             59   14  ON7XF            59   14    0
QSO:   14127  PH 2020-10-24 1716  GM7V             59   14  IK2XDE           59   15    0
QSO:   14127  PH 2020-10-24 1716  GM7V             59   14  IU3FSE           59   15    0
QSO:   14127  PH 2020-10-24 1716  GM7V             59   14  S57DX            59   15    0
QSO:   14127  PH 2020-10-24 1717  GM7V             59   14  DL8AAE           59   14    0
QSO:   14127  PH 2020-10-24 1717  GM7V             59   14  DL7LE            59   14    0
QSO:   14127  PH 2020-10-24 1717  GM7V             59   14  DL8RB            59   14    0
QSO:   14127  PH 2020-10-24 1717  GM7V             59   14  ON6FV            59   14    0
QSO:   14127  PH 2020-10-24 1717  GM7V             59   14  DL2CI            59   14    0
QSO:   14127  PH 2020-10-24 1718  GM7V             59   14  G4MYS            59   14    0
QSO:   14127  PH 2020-10-24 1718  GM7V             59   14  IZ2DII           59   15    0
QSO:   14127  PH 2020-10-24 1718  GM7V             59   14  M1B              59   14    0
QSO:   14127  PH 2020-10-24 1718  GM7V             59   14  PA3ETM           59   14    0
QSO:   14127  PH 2020-10-24 1718  GM7V             59   14  ON6OO            59   14    0
QSO:   14127  PH 2020-10-24 1719  GM7V             59   14  PE1HWO           59   14    0
QSO:   14127  PH 2020-10-24 1719  GM7V             59   14  IK4DCX           59   15    0
QSO:   14127  PH 2020-10-24 1719  GM7V             59   14  EC3CVD           59   14    0
QSO:   14127  PH 2020-10-24 1719  GM7V             59   14  DL6RAI           59   14    0
QSO:   14127  PH 2020-10-24 1720  GM7V             59   14  OR2R             59   14    0
QSO:   14127  PH 2020-10-24 1720  GM7V             59   14  IU3BTY           59   15    0
QSO:   14127  PH 2020-10-24 1720  GM7V             59   14  IK1XPK           59   15    0
QSO:   14127  PH 2020-10-24 1720  GM7V             59   14  F6CZV/P          59   14    0
QSO:   14127  PH 2020-10-24 1721  GM7V             59   14  OQ4B             59   14    0
QSO:   14127  PH 2020-10-24 1721  GM7V             59   14  DL0UM            59   14    0
QSO:   14127  PH 2020-10-24 1721  GM7V             59   14  OT6M             59   14    0
QSO:   14127  PH 2020-10-24 1721  GM7V             59   14  PA1BD            59   14    0
QSO:   14127  PH 2020-10-24 1722  GM7V             59   14  ON2WI            59   14    0
QSO:   14127  PH 2020-10-24 1722  GM7V             59   14  IZ3VTH           59   15    0
QSO:   14127  PH 2020-10-24 1722  GM7V             59   14  PE1RUS           59   14    0
QSO:   14127  PH 2020-10-24 1722  GM7V             59   14  DL2VM            59   14    0
QSO:   14127  PH 2020-10-24 1723  GM7V             59   14  DL8TG            59   14    0
QSO:   14127  PH 2020-10-24 1723  GM7V             59   14  S55OO            59   15    0
QSO:   14127  PH 2020-10-24 1723  GM7V             59   14  ON5GF            59   14    0
QSO:   14127  PH 2020-10-24 1723  GM7V             59   14  TM6M             59   14    0
QSO:   14127  PH 2020-10-24 1723  GM7V             59   14  OK4FD            59   15    0
QSO:   14127  PH 2020-10-24 1724  GM7V             59   14  OO7C             59   14    0
QSO:   14127  PH 2020-10-24 1724  GM7V             59   14  OE5T             59   15    0
QSO:   14127  PH 2020-10-24 1724  GM7V             59   14  OK4D             59   15    0
QSO:   14127  PH 2020-10-24 1724  GM7V             59   14  YT5A             59   15    0
QSO:   14127  PH 2020-10-24 1724  GM7V             59   14  DJ4MO            59   14    0
QSO:   14127  PH 2020-10-24 1724  GM7V             59   14  PA8KW            59   14    0
QSO:   14127  PH 2020-10-24 1725  GM7V             59   14  9A5SM            59   15    0
QSO:   14127  PH 2020-10-24 1725  GM7V             59   14  II2S             59   15    0
QSO:   14127  PH 2020-10-24 1725  GM7V             59   14  OR2F             59   14    0
QSO:   14127  PH 2020-10-24 1725  GM7V             59   14  DH3SBW           59   14    0
QSO:   14127  PH 2020-10-24 1726  GM7V             59   14  G4BUO            59   14    0
QSO:   14127  PH 2020-10-24 1726  GM7V             59   14  DL7EM            59   14    0
QSO:   14127  PH 2020-10-24 1726  GM7V             59   14  DG1IU            59   14    0
QSO:   14127  PH 2020-10-24 1726  GM7V             59   14  DD5MA            59   14    0
QSO:   14127  PH 2020-10-24 1726  GM7V             59   14  DL9AAA           59   14    0
QSO:   14127  PH 2020-10-24 1726  GM7V             59   14  F4CVO            59   14    0
QSO:   14127  PH 2020-10-24 1727  GM7V             59   14  EA5W             59   14    0
QSO:   14127  PH 2020-10-24 1727  GM7V             59   14  DL5GAC           59   14    0
QSO:   14127  PH 2020-10-24 1727  GM7V             59   14  DB5AR            59   14    0
QSO:   14127  PH 2020-10-24 1727  GM7V             59   14  F4GWM            59   14    0
QSO:   14127  PH 2020-10-24 1728  GM7V             59   14  9A3TR            59   15    0
QSO:   14127  PH 2020-10-24 1728  GM7V             59   14  DL2UH            59   14    0
QSO:   14127  PH 2020-10-24 1728  GM7V             59   14  IU3MEY           59   15    0
QSO:   14127  PH 2020-10-24 1728  GM7V             59   14  IK2LFF           59   15    0
QSO:   14127  PH 2020-10-24 1729  GM7V             59   14  HG7T             59   15    0
QSO:   14127  PH 2020-10-24 1729  GM7V             59   14  PD5EL            59   14    0
QSO:   14127  PH 2020-10-24 1729  GM7V             59   14  PA2PME           59   14    0
QSO:   14127  PH 2020-10-24 1729  GM7V             59   14  DJ9ZB            59   14    0
QSO:   14127  PH 2020-10-24 1730  GM7V             59   14  PF1SCT           59   14    0
QSO:   14127  PH 2020-10-24 1730  GM7V             59   14  DJ0YI            59   14    0
QSO:   14127  PH 2020-10-24 1730  GM7V             59   14  EA2BNU           59   14    0
QSO:   14127  PH 2020-10-24 1731  GM7V             59   14  F4ARA            59   14    0
QSO:   14127  PH 2020-10-24 1731  GM7V             59   14  F4ETG            59   14    0
QSO:   14127  PH 2020-10-24 1731  GM7V             59   14  DF4IAR           59   14    0
QSO:   14127  PH 2020-10-24 1732  GM7V             59   14  9A6D             59   15    0
QSO:   14127  PH 2020-10-24 1732  GM7V             59   14  DL1AWC           59   14    0
QSO:   14127  PH 2020-10-24 1732  GM7V             59   14  DK3WM            59   14    0
QSO:   14127  PH 2020-10-24 1732  GM7V             59   14  LX1FP            59   14    0
QSO:   14127  PH 2020-10-24 1732  GM7V             59   14  OE9MON           59   15    0
QSO:   14127  PH 2020-10-24 1732  GM7V             59   14  DF2RG            59   14    0
QSO:   14127  PH 2020-10-24 1733  GM7V             59   14  DH4GB            59   14    0
QSO:   14127  PH 2020-10-24 1733  GM7V             59   14  DF3QL            59   14    0
QSO:   14127  PH 2020-10-24 1733  GM7V             59   14  DK6FA            59   14    0
QSO:   14127  PH 2020-10-24 1733  GM7V             59   14  DL8LR            59   14    0
QSO:   14127  PH 2020-10-24 1734  GM7V             59   14  IT9ZMX           59   15    0
QSO:   14127  PH 2020-10-24 1734  GM7V             59   14  OM7RU            59   15    0
QSO:   14127  PH 2020-10-24 1734  GM7V             59   14  HB9RMM           59   14    0
QSO:   14127  PH 2020-10-24 1734  GM7V             59   14  OM1DK            59   15    0
QSO:   14127  PH 2020-10-24 1734  GM7V             59   14  ED3ST            59   14    0
QSO:   14127  PH 2020-10-24 1735  GM7V             59   14  S51JQ            59   15    0
QSO:   14127  PH 2020-10-24 1735  GM7V             59   14  F8DVD            59   14    0
QSO:   14127  PH 2020-10-24 1735  GM7V             59   14  DK5DQ            59   14    0
QSO:   14127  PH 2020-10-24 1735  GM7V             59   14  OM3PA            59   15    0
QSO:   14127  PH 2020-10-24 1735  GM7V             59   14  OM0R             59   15    0
QSO:   14127  PH 2020-10-24 1735  GM7V             59   14  DL8TN            59   14    0
QSO:   14127  PH 2020-10-24 1736  GM7V             59   14  ZS2EZ            59   38    0
QSO:   14127  PH 2020-10-24 1736  GM7V             59   14  F4FIP            59   14    0
QSO:   14127  PH 2020-10-24 1736  GM7V             59   14  DL5AWE           59   14    0
QSO:   14127  PH 2020-10-24 1736  GM7V             59   14  HB9HLM           59   14    0
QSO:   14127  PH 2020-10-24 1737  GM7V             59   14  M5AX             59   14    0
QSO:   14127  PH 2020-10-24 1737  GM7V             59   14  HZ7C             59   21    0
QSO:   14127  PH 2020-10-24 1737  GM7V             59   14  DK5WO            59   14    0
QSO:   14127  PH 2020-10-24 1737  GM7V             59   14  M0HVD            59   14    0
QSO:   14127  PH 2020-10-24 1738  GM7V             59   14  DG1PM            59   14    0
QSO:   14127  PH 2020-10-24 1738  GM7V             59   14  IW0SAF           59   15    0
QSO:   14127  PH 2020-10-24 1738  GM7V             59   14  DM1A             59   14    0
QSO:   14127  PH 2020-10-24 1738  GM7V             59   14  PD5CZB           59   14    0
QSO:   14127  PH 2020-10-24 1738  GM7V             59   14  DK4JA            59   14    0
QSO:   14127  PH 2020-10-24 1738  GM7V             59   14  DL5KBO           59   14    0
QSO:   14127  PH 2020-10-24 1739  GM7V             59   14  HA7RY            59   15    0
QSO:   14127  PH 2020-10-24 1739  GM7V             59   14  ON2JMD           59   14    0
QSO:   14127  PH 2020-10-24 1739  GM7V             59   14  MM0AOQ           59   14    0
QSO:   14127  PH 2020-10-24 1739  GM7V             59   14  DH1UK            59   14    0
QSO:   14127  PH 2020-10-24 1740  GM7V             59   14  OK1BR            59   15    0
QSO:   14127  PH 2020-10-24 1740  GM7V             59   14  F5LYF            59   14    0
QSO:   14127  PH 2020-10-24 1740  GM7V             59   14  G8GHD            59   14    0
QSO:   14127  PH 2020-10-24 1740  GM7V             59   14  DL2JX            59   14    0
QSO:   14127  PH 2020-10-24 1741  GM7V             59   14  OK1IUB           59   15    0
QSO:   14127  PH 2020-10-24 1742  GM7V             59   14  F5JRC            59   14    0
QSO:   14127  PH 2020-10-24 1742  GM7V             59   14  ON3BFF           59   14    0
QSO:   14127  PH 2020-10-24 1742  GM7V             59   14  DL1MPR           59   14    0
QSO:   14127  PH 2020-10-24 1742  GM7V             59   14  SQ6H             59   15    0
QSO:   14127  PH 2020-10-24 1743  GM7V             59   14  ON6MU            59   14    0
QSO:   14127  PH 2020-10-24 1743  GM7V             59   14  DL2FQ            59   14    0
QSO:   14127  PH 2020-10-24 1743  GM7V             59   14  G8A              59   14    0
QSO:   14127  PH 2020-10-24 1743  GM7V             59   14  ON3GEO           59   14    0
QSO:   14127  PH 2020-10-24 1743  GM7V             59   14  4Z5OI            59   20    0
QSO:   14127  PH 2020-10-24 1743  GM7V             59   14  DK4VW            59   14    0
QSO:   14127  PH 2020-10-24 1744  GM7V             59   14  DP6K             59   14    0
QSO:   14127  PH 2020-10-24 1744  GM7V             59   14  PD3EM            59   14    0
QSO:   14127  PH 2020-10-24 1744  GM7V             59   14  ON4JD            59   14    0
QSO:   14127  PH 2020-10-24 1745  GM7V             59   14  PA5N             59   14    0
QSO:   14127  PH 2020-10-24 1745  GM7V             59   14  EA2XR            59   14    0
QSO:   14127  PH 2020-10-24 1745  GM7V             59   14  DF1IC            59   14    0
QSO:   14127  PH 2020-10-24 1746  GM7V             59   14  DL5IC            59   14    0
QSO:   14127  PH 2020-10-24 1746  GM7V             59   14  DL7CX            59   14    0
QSO:   14127  PH 2020-10-24 1746  GM7V             59   14  OK2MBP           59   15    0
QSO:   14127  PH 2020-10-24 1746  GM7V             59   14  PA2LO            59   14    0
QSO:   14127  PH 2020-10-24 1747  GM7V             59   14  PD5ISW           59   14    0
QSO:   14127  PH 2020-10-24 1747  GM7V             59   14  PD7K             59   14    0
QSO:   14127  PH 2020-10-24 1747  GM7V             59   14  EA1FCW           59   14    0
QSO:   14127  PH 2020-10-24 1748  GM7V             59   14  DL1EKY           59   14    0
QSO:   14127  PH 2020-10-24 1748  GM7V             59   14  PD1B             59   14    0
QSO:   14127  PH 2020-10-24 1748  GM7V             59   14  DG9SEH           59   14    0
QSO:   14127  PH 2020-10-24 1749  GM7V             59   14  HG3N             59   15    0
QSO:   14127  PH 2020-10-24 1749  GM7V             59   14  PA1MV            59   14    0
QSO:   14127  PH 2020-10-24 1749  GM7V             59   14  OK4MM            59   15    0
QSO:   14127  PH 2020-10-24 1749  GM7V             59   14  ON6HX            59   14    0
QSO:   14127  PH 2020-10-24 1749  GM7V             59   14  OM6DN            59   15    0
QSO:   14127  PH 2020-10-24 1750  GM7V             59   14  PA0RHA           59   14    0
QSO:   14127  PH 2020-10-24 1750  GM7V             59   14  IW1CHX           59   15    0
QSO:   14127  PH 2020-10-24 1750  GM7V             59   14  OM3IAG           59   15    0
QSO:   14127  PH 2020-10-24 1750  GM7V             59   14  IU2JFG           59   15    0
QSO:   14127  PH 2020-10-24 1751  GM7V             59   14  IZ2JQP           59   15    0
QSO:   14127  PH 2020-10-24 1751  GM7V             59   14  HB9FLX           59   14    0
QSO:   14127  PH 2020-10-24 1751  GM7V             59   14  DJ2KD            59   14    0
QSO:   14127  PH 2020-10-24 1752  GM7V             59   14  EI8CC            59   14    0
QSO:   14127  PH 2020-10-24 1752  GM7V             59   14  S52OT            59   15    0
QSO:   14127  PH 2020-10-24 1753  GM7V             59   14  CX3AT            59   13    0
QSO:   14127  PH 2020-10-24 1753  GM7V             59   14  IZ2OOS           59   15    0
QSO:   14127  PH 2020-10-24 1754  GM7V             59   14  IZ5IOV           59   15    0
QSO:   14127  PH 2020-10-24 1754  GM7V             59   14  ON4CAU           59   14    0
QSO:   14127  PH 2020-10-24 1754  GM7V             59   14  EA5IAG           59   14    0
QSO:   14127  PH 2020-10-24 1754  GM7V             59   14  F5TGR            59   14    0
QSO:   14127  PH 2020-10-24 1754  GM7V             59   14  DH9DR            59   14    0
QSO:   14127  PH 2020-10-24 1754  GM7V             59   14  DK3GI            59   14    0
QSO:   14127  PH 2020-10-24 1755  GM7V             59   14  OP5T             59   14    0
QSO:   14127  PH 2020-10-24 1755  GM7V             59   14  ON2BEB           59   14    0
QSO:   14127  PH 2020-10-24 1755  GM7V             59   14  DL1SBF           59   14    0
QSO:   14127  PH 2020-10-24 1755  GM7V             59   14  IR1G             59   15    0
QSO:   14127  PH 2020-10-24 1756  GM7V             59   14  I0/IT9LTA        59   15    0
QSO:   14127  PH 2020-10-24 1756  GM7V             59   14  F5PLC            59   14    0
QSO:   14127  PH 2020-10-24 1756  GM7V             59   14  F4EIH            59   14    0
QSO:   14127  PH 2020-10-24 1756  GM7V             59   14  PA0LIE           59   14    0
QSO:   14127  PH 2020-10-24 1757  GM7V             59   14  IS0BWM           59   15    0
QSO:   14127  PH 2020-10-24 1757  GM7V             59   14  DL1KVN           59   14    0
QSO:   14127  PH 2020-10-24 1757  GM7V             59   14  DC1LEX           59   14    0
QSO:   14127  PH 2020-10-24 1758  GM7V             59   14  OE5LJM           59   15    0
QSO:   14127  PH 2020-10-24 1758  GM7V             59   14  DL2LSM           59   14    0
QSO:   14127  PH 2020-10-24 1758  GM7V             59   14  EA3IN            59   14    0
QSO:   14127  PH 2020-10-24 1758  GM7V             59   14  PA0RMC           59   14    0
QSO:   14127  PH 2020-10-24 1758  GM7V             59   14  DL5KCI           59   14    0
QSO:   14127  PH 2020-10-24 1759  GM7V             59   14  M1AOB            59   14    0
QSO:   14127  PH 2020-10-24 1759  GM7V             59   14  DH1DAC           59   14    0
QSO:   14127  PH 2020-10-24 1800  GM7V             59   14  OR5T             59   14    0
QSO:   14127  PH 2020-10-24 1801  GM7V             59   14  F4EAW            59   14    0
QSO:   14127  PH 2020-10-24 1801  GM7V             59   14  ON3AT            59   14    0
QSO:   14127  PH 2020-10-24 1801  GM7V             59   14  IK1GEH           59   15    0
QSO:   14127  PH 2020-10-24 1801  GM7V             59   14  2E1PAW           59   14    0
QSO:   14127  PH 2020-10-24 1801  GM7V             59   14  EA5DFV           59   14    0
QSO:   14127  PH 2020-10-24 1802  GM7V             59   14  F1GYX            59   14    0
QSO:   14127  PH 2020-10-24 1802  GM7V             59   14  EA1DQE           59   14    0
QSO:   14127  PH 2020-10-24 1803  GM7V             59   14  F4VSD            59   14    0
QSO:   14127  PH 2020-10-24 1803  GM7V             59   14  G1HHD            59   14    0
QSO:   14127  PH 2020-10-24 1803  GM7V             59   14  PC4C             59   14    0
QSO:   14127  PH 2020-10-24 1803  GM7V             59   14  DK6WL            59   14    0
QSO:   14127  PH 2020-10-24 1804  GM7V             59   14  ZS4N             59   38    0
QSO:   14127  PH 2020-10-24 1804  GM7V             59   14  EA5WA            59   14    0
QSO:   14127  PH 2020-10-24 1804  GM7V             59   14  EA7K             59   14    0
QSO:   14127  PH 2020-10-24 1804  GM7V             59   14  I2BRT            59   15    0
QSO:   14127  PH 2020-10-24 1805  GM7V             59   14  DG4DT            59   14    0
QSO:   14127  PH 2020-10-24 1805  GM7V             59   14  EI6FM            59   14    0
QSO:   14127  PH 2020-10-24 1805  GM7V             59   14  IZ5ASZ           59   15    0
QSO:   14127  PH 2020-10-24 1806  GM7V             59   14  DL6NEF           59   14    0
QSO:   14127  PH 2020-10-24 1806  GM7V             59   14  F5VHY            59   14    0
QSO:   14127  PH 2020-10-24 1806  GM7V             59   14  PA4Y             59   14    0
QSO:   14127  PH 2020-10-24 1806  GM7V             59   14  DL1NDN           59   14    0
QSO:   14127  PH 2020-10-24 1806  GM7V             59   14  OK2TS            59   15    0
QSO:   14127  PH 2020-10-24 1807  GM7V             59   14  F6HAC            59   14    0
QSO:   14127  PH 2020-10-24 1807  GM7V             59   14  M0TQR            59   14    0
QSO:   14127  PH 2020-10-24 1807  GM7V             59   14  ON7BBR           59   14    0
QSO:   14127  PH 2020-10-24 1808  GM7V             59   14  V51JP            59   38    0
QSO:   14127  PH 2020-10-24 1808  GM7V             59   14  M0BLF            59   14    0
QSO:   14127  PH 2020-10-24 1808  GM7V             59   14  ON3NAD           59   14    0
QSO:   14127  PH 2020-10-24 1809  GM7V             59   14  ZS1S             59   38    0
QSO:   14127  PH 2020-10-24 1809  GM7V             59   14  G4BYY            59   14    0
QSO:   14127  PH 2020-10-24 1810  GM7V             59   14  PA3AQT           59   14    0
QSO:   14127  PH 2020-10-24 1810  GM7V             59   14  9A2EU            59   15    0
QSO:   14127  PH 2020-10-24 1810  GM7V             59   14  EA1DHB           59   14    0
QSO:   14127  PH 2020-10-24 1811  GM7V             59   14  DL8TV            59   14    0
QSO:   14127  PH 2020-10-24 1811  GM7V             59   14  IZ2EAS           59   15    0
QSO:   14127  PH 2020-10-24 1811  GM7V             59   14  LX1FF            59   14    0
QSO:   14127  PH 2020-10-24 1812  GM7V             59   14  HB9CT            59   14    0
QSO:   14127  PH 2020-10-24 1812  GM7V             59   14  F5MSU            59   14    0
QSO:   14127  PH 2020-10-24 1813  GM7V             59   14  EA2KV            59   14    0
QSO:   14127  PH 2020-10-24 1813  GM7V             59   14  M0ZNK            59   14    0
QSO:   14127  PH 2020-10-24 1813  GM7V             59   14  DL7LE            59   14    0
QSO:   14127  PH 2020-10-24 1813  GM7V             59   14  F4GMT            59   14    0
QSO:   14127  PH 2020-10-24 1813  GM7V             59   14  EI9FVB           59   14    0
QSO:   14127  PH 2020-10-24 1814  GM7V             59   14  DF6QE            59   14    0
QSO:   14127  PH 2020-10-24 1814  GM7V             59   14  EE2A             59   14    0
QSO:   14127  PH 2020-10-24 1814  GM7V             59   14  ON3SEL           59   14    0
QSO:   14127  PH 2020-10-24 1815  GM7V             59   14  DJ6DO            59   14    0
QSO:   14127  PH 2020-10-24 1815  GM7V             59   14  TM3Z             59   14    0
QSO:   14127  PH 2020-10-24 1815  GM7V             59   14  EA2VE            59   14    0
QSO:   14127  PH 2020-10-24 1816  GM7V             59   14  LX1DKE           59   14    0
QSO:   14127  PH 2020-10-24 1816  GM7V             59   14  DG6DAF/P         59   14    0
QSO:   14127  PH 2020-10-24 1816  GM7V             59   14  9A1KDE           59   15    0
QSO:   14127  PH 2020-10-24 1816  GM7V             59   14  DD6DR            59   14    0
QSO:   14127  PH 2020-10-24 1817  GM7V             59   14  DH1DCN           59   14    0
QSO:   14127  PH 2020-10-24 1817  GM7V             59   14  DL5YCX           59   14    0
QSO:   14127  PH 2020-10-24 1817  GM7V             59   14  LY3AB            59   15    0
QSO:   14127  PH 2020-10-24 1818  GM7V             59   14  IU5MQN           59   15    0
QSO:   14127  PH 2020-10-24 1818  GM7V             59   14  I2SVA            59   15    0
QSO:   14127  PH 2020-10-24 1818  GM7V             59   14  PA5HA            59   14    0
QSO:   14127  PH 2020-10-24 1819  GM7V             59   14  HB9AA            59   14    0
QSO:   14127  PH 2020-10-24 1819  GM7V             59   14  DM3MM            59   14    0
QSO:   14127  PH 2020-10-24 1819  GM7V             59   14  DP6T             59   14    0
QSO:   14127  PH 2020-10-24 1819  GM7V             59   14  YL2CI            59   15    0
QSO:   14127  PH 2020-10-24 1819  GM7V             59   14  PE1FTV           59   14    0
QSO:   14127  PH 2020-10-24 1820  GM7V             59   14  IV3BXV           59   15    0
QSO:   14127  PH 2020-10-24 1820  GM7V             59   14  IK2SAI           59   15    0
QSO:   14127  PH 2020-10-24 1820  GM7V             59   14  DL7NV            59   14    0
QSO:   14127  PH 2020-10-24 1820  GM7V             59   14  F1GRH            59   14    0
QSO:   14127  PH 2020-10-24 1821  GM7V             59   14  DL2AMT           59   14    0
QSO:   14127  PH 2020-10-24 1821  GM7V             59   14  TM100LY          59   14    0
QSO:   14127  PH 2020-10-24 1821  GM7V             59   14  DG9NAV           59   14    0
QSO:   14127  PH 2020-10-24 1821  GM7V             59   14  HB9DPY           59   14    0
QSO:   14127  PH 2020-10-24 1822  GM7V             59   14  DK6QW            59   14    0
QSO:   14127  PH 2020-10-24 1822  GM7V             59   14  ON3AR            59   14    0
QSO:   14127  PH 2020-10-24 1822  GM7V             59   14  DK0GV            59   14    0
QSO:   14127  PH 2020-10-24 1822  GM7V             59   14  HA3NU            59   15    0
QSO:   14127  PH 2020-10-24 1823  GM7V             59   14  S57S             59   15    0
QSO:   14127  PH 2020-10-24 1823  GM7V             59   14  DM2HB            59   14    0
QSO:   14127  PH 2020-10-24 1823  GM7V             59   14  ON7ARQ           59   14    0
QSO:   14127  PH 2020-10-24 1823  GM7V             59   14  DH3PAZ           59   14    0
QSO:   14127  PH 2020-10-24 1823  GM7V             59   14  DL1SDX           59   14    0
QSO:   14127  PH 2020-10-24 1823  GM7V             59   14  9A6KX            59   15    0
QSO:   14127  PH 2020-10-24 1824  GM7V             59   14  DL8DW            59   14    0
QSO:   14127  PH 2020-10-24 1824  GM7V             59   14  9A6ZZ            59   15    0
QSO:   14127  PH 2020-10-24 1824  GM7V             59   14  IV3ZNK           59   15    0
QSO:   14127  PH 2020-10-24 1824  GM7V             59   14  DF1LON           59   14    0
QSO:   14127  PH 2020-10-24 1824  GM7V             59   14  ON9COP           59   14    0
QSO:   14127  PH 2020-10-24 1825  GM7V             59   14  HB9CYF           59   14    0
QSO:   14127  PH 2020-10-24 1825  GM7V             59   14  DL3SFB           59   14    0
QSO:   14127  PH 2020-10-24 1825  GM7V             59   14  PA3FOE           59   14    0
QSO:   14127  PH 2020-10-24 1825  GM7V             59   14  DC4CP            59   14    0
QSO:   14127  PH 2020-10-24 1826  GM7V             59   14  DF9MP            59   14    0
QSO:   14127  PH 2020-10-24 1826  GM7V             59   14  IK2HKT           59   15    0
QSO:   14127  PH 2020-10-24 1826  GM7V             59   14  ON6LMJ           59   14    0
QSO:   14127  PH 2020-10-24 1826  GM7V             59   14  DP4X             59   14    0
QSO:   14127  PH 2020-10-24 1826  GM7V             59   14  PD9X             59   14    0
QSO:   14127  PH 2020-10-24 1827  GM7V             59   14  4X7R             59   20    0
QSO:   14127  PH 2020-10-24 1827  GM7V             59   14  DF2DR            59   14    0
QSO:   14127  PH 2020-10-24 1827  GM7V             59   14  DL2OE            59   14    0
QSO:   14127  PH 2020-10-24 1827  GM7V             59   14  DJ2FL            59   14    0
QSO:   14127  PH 2020-10-24 1828  GM7V             59   14  HB9DSP           59   14    0
QSO:   14127  PH 2020-10-24 1829  GM7V             59   14  PA0MIR           59   14    0
QSO:   14127  PH 2020-10-24 1829  GM7V             59   14  LY5R             59   15    0
QSO:    3708  PH 2020-10-24 1830  GM7V             59   14  OM6NM            59   15    0
QSO:    3676  PH 2020-10-24 1831  GM7V             59   14  G0JCC            59   14    0
QSO:    3676  PH 2020-10-24 1832  GM7V             59   14  PA3EKL           59   14    0
QSO:    3676  PH 2020-10-24 1832  GM7V             59   14  PA3EPA           59   14    0
QSO:    3679  PH 2020-10-24 1833  GM7V             59   14  HG7T             59   15    0
QSO:    3702  PH 2020-10-24 1834  GM7V             59   14  SP1GA            59   15    0
QSO:    3702  PH 2020-10-24 1834  GM7V             59   14  PI4COM           59   14    0
QSO:    3719  PH 2020-10-24 1835  GM7V             59   14  MI5K             59   14    0
QSO:    3725  PH 2020-10-24 1835  GM7V             59   14  OQ5M             59   14    0
QSO:    3706  PH 2020-10-24 1836  GM7V             59   14  OL3Z             59   15    0
QSO:    3674  PH 2020-10-24 1838  GM7V             59   14  YT2W             59   15    0
QSO:    3687  PH 2020-10-25 0618  GM7V             59   14  G9X              59   14    0
QSO:    3697  PH 2020-10-25 0619  GM7V             59   14  S56Y             59   15    0
QSO:    3715  PH 2020-10-25 0620  GM7V             59   14  DJ5CT            59   14    0
QSO:    3713  PH 2020-10-25 0621  GM7V             59   14  ED1R             59   14    0
QSO:    3710  PH 2020-10-25 0621  GM7V             59   14  OL0W             59   15    0
QSO:    3695  PH 2020-10-25 0622  GM7V             59   14  HB9NE            59   14    0
QSO:    7170  PH 2020-10-25 0625  GM7V             59   14  TM0DX            59   14    0
QSO:    7132  PH 2020-10-25 0626  GM7V             59   14  OL4C             59   15    0
QSO:    7068  PH 2020-10-25 0628  GM7V             59   14  F6KJS            59   14    0
QSO:    7046  PH 2020-10-25 0629  GM7V             59   14  OG7A             59   15    0
QSO:    7043  PH 2020-10-25 0629  GM7V             59   14  PE4BAS           59   14    0
QSO:   14132  PH 2020-10-25 0637  GM7V             59   14  ZB2TT            59   14    0
QSO:   14122  PH 2020-10-25 0652  GM7V             59   14  DK1KC            59   14    0
QSO:   14122  PH 2020-10-25 0653  GM7V             59   14  3Z1K             59   15    0
QSO:   14122  PH 2020-10-25 0653  GM7V             59   14  YO6LA            59   20    0
QSO:   14122  PH 2020-10-25 0654  GM7V             59   14  EF5SP            59   14    0
QSO:   14122  PH 2020-10-25 0655  GM7V             59   14  RK4FAO           59   16    0
QSO:   14122  PH 2020-10-25 0655  GM7V             59   14  DF2FM            59   14    0
QSO:   14122  PH 2020-10-25 0655  GM7V             59   14  DL3GD            59   14    0
QSO:   14122  PH 2020-10-25 0655  GM7V             59   14  SP9MAT           59   15    0
QSO:   14122  PH 2020-10-25 0656  GM7V             59   14  OK2ZV            59   15    0
QSO:   14122  PH 2020-10-25 0656  GM7V             59   14  UX4CR            59   16    0
QSO:   14122  PH 2020-10-25 0656  GM7V             59   14  EA3XR            59   14    0
