START-OF-LOG: 3.0
CALLSIGN: SM6AHU
CLUB: sk6lk
CONTEST: CQ-WW-RTTY
CLAIMED-SCORE: 58464
OPERATORS: SM6AHU
SOAPBOX: RIG YAESU FT1000MP 100 W ANTENNA 3EL YAGI AND DIPOLE 2X20 M
QSO: 14106 RY 2010-09-26 1115 SM6AHU        599 14 DX  RA4FUN        599 16 DX
QSO: 14107 RY 2010-09-26 1117 SM6AHU        599 14 DX  YU1KT         599 15 DX
QSO: 14107 RY 2010-09-26 1118 SM6AHU        599 14 DX  S53EO         599 15 DX
QSO: 14110 RY 2010-09-26 1120 SM6AHU        599 14 DX  W3LL          599 05 MD
QSO: 14115 RY 2010-09-26 1125 SM6AHU        599 14 DX  UZ0U          599 16 DX
QSO: 14116 RY 2010-09-26 1126 SM6AHU        599 14 DX  S51A          599 15 DX
QSO: 14074 RY 2010-09-26 1132 SM6AHU        599 14 DX  YO8WW         599 20 DX
QSO: 14076 RY 2010-09-26 1133 SM6AHU        599 14 DX  N4TB          599 05 FL
QSO: 14082 RY 2010-09-26 1146 SM6AHU        599 14 DX  G3TBK         599 14 DX
QSO: 14084 RY 2010-09-26 1149 SM6AHU        599 14 DX  ED2V          599 14 DX
QSO: 14085 RY 2010-09-26 1151 SM6AHU        599 14 DX  NE1F          599 05 NC
QSO: 14086 RY 2010-09-26 1155 SM6AHU        599 14 DX  UR7QM         599 16 DX
QSO: 14086 RY 2010-09-26 1156 SM6AHU        599 14 DX  IK2MKM        599 15 DX
QSO: 14088 RY 2010-09-26 1158 SM6AHU        599 14 DX  HG4I          599 15 DX
QSO: 14092 RY 2010-09-26 1200 SM6AHU        599 14 DX  RV9CP         599 17 DX
QSO: 14092 RY 2010-09-26 1201 SM6AHU        599 14 DX  WB9Z          599 04 IL
QSO: 14095 RY 2010-09-26 1204 SM6AHU        599 14 DX  S50R          599 15 DX
QSO: 14097 RY 2010-09-26 1210 SM6AHU        599 14 DX  TF3IG         599 40 DX
QSO: 14099 RY 2010-09-26 1212 SM6AHU        599 14 DX  HB9TOC        599 14 DX
QSO: 14074 RY 2010-09-26 1220 SM6AHU        599 14 DX  RA9A          599 17 DX
QSO: 14076 RY 2010-09-26 1223 SM6AHU        599 14 DX  R3KM          599 16 DX
QSO: 14076 RY 2010-09-26 1224 SM6AHU        599 14 DX  RU6LWZ        599 16 DX
QSO: 14076 RY 2010-09-26 1254 SM6AHU        599 14 DX  UA3PAB        599 16 DX
QSO: 14081 RY 2010-09-26 1259 SM6AHU        599 14 DX  IV3JCC        599 15 DX
QSO: 14089 RY 2010-09-26 1308 SM6AHU        599 14 DX  W2YC          599 05 NJ
QSO: 14090 RY 2010-09-26 1310 SM6AHU        599 14 DX  K0IR          599 04 MN
QSO: 14091 RY 2010-09-26 1312 SM6AHU        599 14 DX  RN3T          599 16 DX
QSO: 14103 RY 2010-09-26 1322 SM6AHU        599 14 DX  IK2LOL        599 15 DX
QSO: 21091 RY 2010-09-26 1326 SM6AHU        599 14 DX  ZW5B          599 11 DX
QSO: 21083 RY 2010-09-26 1401 SM6AHU        599 14 DX  CT1BXE        599 14 DX
QSO: 21078 RY 2010-09-26 1403 SM6AHU        599 14 DX  CO8LY         599 08 DX
QSO: 21082 RY 2010-09-26 1415 SM6AHU        599 14 DX  AM5A          599 14 DX
QSO: 21093 RY 2010-09-26 1422 SM6AHU        599 14 DX  W2WHP         599 05 NY
QSO: 21076 RY 2010-09-26 1442 SM6AHU        599 14 DX  NA4M          599 04 TX
QSO: 21087 RY 2010-09-26 1454 SM6AHU        599 14 DX  K5DU          599 04 TX
QSO: 21093 RY 2010-09-26 1456 SM6AHU        599 14 DX  PT7DX         599 11 DX
QSO: 14109 RY 2010-09-26 1517 SM6AHU        599 14 DX  IW3HXR        599 15 DX
QSO: 14107 RY 2010-09-26 1619 SM6AHU        599 14 DX  IT9STX        599 15 DX
QSO: 14103 RY 2010-09-26 1623 SM6AHU        599 14 DX  EH5I          599 14 DX
QSO: 14091 RY 2010-09-26 1632 SM6AHU        599 14 DX  HB9TSU        599 14 DX
QSO: 14087 RY 2010-09-26 1637 SM6AHU        599 14 DX  EW4AA         599 16 DX
QSO: 14085 RY 2010-09-26 1704 SM6AHU        599 14 DX  PJ2S          599 09 DX
QSO: 14085 RY 2010-09-26 1706 SM6AHU        599 14 DX  PY2OE         599 11 DX
QSO: 14089 RY 2010-09-26 1709 SM6AHU        599 14 DX  K1TTT         599 05 MA
QSO: 14090 RY 2010-09-26 1711 SM6AHU        599 14 DX  6V7X          599 35 DX
QSO: 14098 RY 2010-09-26 1715 SM6AHU        599 14 DX  IZ5MMB        599 15 DX
QSO: 14099 RY 2010-09-26 1931 SM6AHU        599 14 DX  N2XQM         599 05 VA
QSO:  7042 RY 2010-09-26 1939 SM6AHU        599 14 DX  PB6W          599 14 DX
QSO:  7041 RY 2010-09-26 1942 SM6AHU        599 14 DX  OM3RRC        599 15 DX
QSO:  7039 RY 2010-09-26 1943 SM6AHU        599 14 DX  IZ4GWE        599 15 DX
QSO:  7038 RY 2010-09-26 1945 SM6AHU        599 14 DX  RK3AWL        599 16 DX
QSO:  7057 RY 2010-09-26 1949 SM6AHU        599 14 DX  G0HDV         599 14 DX
QSO:  7051 RY 2010-09-26 1955 SM6AHU        599 14 DX  R2AT          599 15 DX
QSO:  7050 RY 2010-09-26 1957 SM6AHU        599 14 DX  PI4CC         599 14 DX
QSO:  7049 RY 2010-09-26 1958 SM6AHU        599 14 DX  PA3DBS        599 14 DX
QSO:  7044 RY 2010-09-26 2005 SM6AHU        599 14 DX  YT8A          599 15 DX
END-OF-LOG:
