START-OF-LOG: 3.0
CREATED-BY: ua9qcq-yuri-gagarin-dx-ubn-downloader
CONTEST: YURI-GAGARIN-DX
CALLSIGN: IK0HBN
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-ASSISTED: 
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: 
CATEGORY-POWER: HIGH
OPERATORS: IK0HBN
QSO: 21008 CW 2025-04-12 1219 IK0HBN        599 28     R8TT          599 AU    
QSO:  7021 CW 2025-04-12 1702 IK0HBN        599 28     UI7D          599 29    
QSO:  7021 CW 2025-04-12 1703 IK0HBN        599 28     R7AT          599 29    
QSO:  7021 CW 2025-04-12 1703 IK0HBN        599 28     RA1M          599 29    
QSO:  7021 CW 2025-04-12 1703 IK0HBN        599 28     F6AUS         599 27    
QSO:  7021 CW 2025-04-12 1704 IK0HBN        599 28     R7KX          599 29    
QSO:  7021 CW 2025-04-12 1704 IK0HBN        599 28     SP3VT         599 28    
QSO:  7021 CW 2025-04-12 1705 IK0HBN        599 28     R6OD          599 29    
QSO:  7021 CW 2025-04-12 1705 IK0HBN        599 28     UA3LID        599 29    
QSO:  7021 CW 2025-04-12 1706 IK0HBN        599 28     Z39A          599 28    
QSO:  7021 CW 2025-04-12 1706 IK0HBN        599 28     HB9CSM        599 28    
QSO:  7021 CW 2025-04-12 1707 IK0HBN        599 28     UI3F          599 29    
QSO:  7021 CW 2025-04-12 1707 IK0HBN        599 28     DL2NBY        599 28    
QSO:  7021 CW 2025-04-12 1707 IK0HBN        599 28     S56C          599 28    
QSO:  7021 CW 2025-04-12 1708 IK0HBN        599 28     DA2K          599 28    
QSO:  7021 CW 2025-04-12 1709 IK0HBN        599 28     UT7MR         599 29    
QSO:  7021 CW 2025-04-12 1709 IK0HBN        599 28     DF1PU         599 28    
QSO:  7021 CW 2025-04-12 1710 IK0HBN        599 28     RK3TT         599 29    
QSO:  7021 CW 2025-04-12 1710 IK0HBN        599 28     R9AE          599 30    
QSO:  7021 CW 2025-04-12 1710 IK0HBN        599 28     OK2EA         599 28    
QSO:  7021 CW 2025-04-12 1711 IK0HBN        599 28     UA6Y          599 29    
QSO:  7021 CW 2025-04-12 1711 IK0HBN        599 28     R6DM          599 29    
QSO:  7021 CW 2025-04-12 1711 IK0HBN        599 28     R2EG          599 29    
QSO:  7021 CW 2025-04-12 1711 IK0HBN        599 28     UA4FCO        599 29    
QSO:  7021 CW 2025-04-12 1712 IK0HBN        599 28     UA6LCN        599 29    
QSO:  7021 CW 2025-04-12 1712 IK0HBN        599 28     RC6U          599 29    
QSO:  7021 CW 2025-04-12 1713 IK0HBN        599 28     RK9F          599 30    
QSO:  7021 CW 2025-04-12 1714 IK0HBN        599 28     HA9TA         599 28    
QSO:  7021 CW 2025-04-12 1715 IK0HBN        599 28     IZ0DZZ        599 28    
QSO:  7021 CW 2025-04-12 1716 IK0HBN        599 28     9A2NB         599 28    
QSO:  7021 CW 2025-04-12 1718 IK0HBN        599 28     IU2SZF        599 28    
QSO:  7021 CW 2025-04-12 1719 IK0HBN        599 28     UA3QR         599 29    
QSO:  7023 CW 2025-04-12 1721 IK0HBN        599 28     R3LA          599 RG    
QSO:  7021 CW 2025-04-12 1721 IK0HBN        599 28     DK2FG         599 28    
QSO:  7021 CW 2025-04-12 1722 IK0HBN        599 28     EW8DX         599 29    
QSO:  7021 CW 2025-04-12 1723 IK0HBN        599 28     YU3A          599 28    
QSO:  7021 CW 2025-04-12 1723 IK0HBN        599 28     SP2HMT        599 28    
QSO:  7021 CW 2025-04-12 1725 IK0HBN        599 28     UA6HFI        599 29    
QSO:  7021 CW 2025-04-12 1726 IK0HBN        599 28     R5AG          599 AL    
QSO:  7021 CW 2025-04-12 1728 IK0HBN        599 28     R4RS          599 29    
QSO:  7021 CW 2025-04-12 1728 IK0HBN        599 28     RA3YDA        599 29    
QSO:  7021 CW 2025-04-12 1729 IK0HBN        599 28     YL2TD         599 29    
QSO:  7021 CW 2025-04-12 1729 IK0HBN        599 28     RG2X          599 RK    
QSO:  7021 CW 2025-04-12 1730 IK0HBN        599 28     HA4FY         599 28    
QSO:  7021 CW 2025-04-12 1730 IK0HBN        599 28     R3OM          599 29    
QSO:  7021 CW 2025-04-12 1732 IK0HBN        599 28     RQ9O          599 31    
QSO:  7021 CW 2025-04-12 1733 IK0HBN        599 28     EV6Z          599 29    
QSO:  7021 CW 2025-04-12 1734 IK0HBN        599 28     RD7KW         599 29    
QSO:  7021 CW 2025-04-12 1734 IK0HBN        599 28     R3DC          599 29    
QSO:  7021 CW 2025-04-12 1735 IK0HBN        599 28     IK2EWZ        599 28    
QSO:  7021 CW 2025-04-12 1736 IK0HBN        599 28     RA9LT         599 30    
QSO:  7021 CW 2025-04-12 1736 IK0HBN        599 28     EU1ST         599 29    
QSO:  7021 CW 2025-04-12 1736 IK0HBN        599 28     YU1YV         599 28    
QSO:  7021 CW 2025-04-12 1736 IK0HBN        599 28     OG7F          599 18    
QSO:  7021 CW 2025-04-12 1737 IK0HBN        599 28     RL2Y          599 29    
QSO:  7021 CW 2025-04-12 1737 IK0HBN        599 28     RK8A          599 30    
QSO:  7021 CW 2025-04-12 1739 IK0HBN        599 28     SM6FPC        599 18    
QSO:  7021 CW 2025-04-12 1740 IK0HBN        599 28     RG5A          599 29    
QSO:  7021 CW 2025-04-12 1741 IK0HBN        599 28     RX6FJ         599 29    
QSO:  7017 CW 2025-04-12 1743 IK0HBN        599 28     UA9XX         599 20    
QSO:  7021 CW 2025-04-12 1745 IK0HBN        599 28     ZA1RR         599 28    
QSO:  7021 CW 2025-04-12 1746 IK0HBN        599 28     R9MA          599 31    
QSO:  7021 CW 2025-04-12 1746 IK0HBN        599 28     R4IO          599 29    
QSO:  7021 CW 2025-04-12 1747 IK0HBN        599 28     RN6LG         599 29    
QSO:  7021 CW 2025-04-12 1748 IK0HBN        599 28     EA5OH         599 37    
QSO:  7021 CW 2025-04-12 1749 IK0HBN        599 28     OK1DVA        599 28    
QSO:  7021 CW 2025-04-12 1749 IK0HBN        599 28     R8AB          599 30    
QSO:  7021 CW 2025-04-12 1750 IK0HBN        599 28     R9CW          599 30    
QSO:  7021 CW 2025-04-12 1750 IK0HBN        599 28     DF8V          599 28    
QSO:  7021 CW 2025-04-12 1751 IK0HBN        599 28     RA1TU         599 29    
QSO:  7021 CW 2025-04-12 1751 IK0HBN        599 28     UA6AA         599 29    
QSO:  7021 CW 2025-04-12 1752 IK0HBN        599 28     RX7T          599 29    
QSO:  7008 CW 2025-04-12 1754 IK0HBN        599 28     UA9AT         599 30    
QSO:  3542 CW 2025-04-12 1808 IK0HBN        599 28     RA0R          599 32    
QSO:  3540 CW 2025-04-12 1809 IK0HBN        599 28     RY7C          599 29    
QSO:  3529 CW 2025-04-12 1812 IK0HBN        599 28     OL8R          599 28    
QSO:  3531 CW 2025-04-12 1813 IK0HBN        599 28     RU0A          599 32    
