START-OF-LOG: 2.0
CALLSIGN: EA7KU
CLUB: 
CONTEST: EA-MAJESTAD-SSB
CATEGORY: SINGLE-OP 40M
CLAIMED-SCORE: 8772
NAME: JOSÉ MUÑOZ ALCALÁ
QSO:  7000 PH 2019-06-22 1550 EA7KU        59  CC       ED1R 	        59  AV 	
QSO:  7000 PH 2019-06-23 1037 EA7KU        59  CC       EA7DKD 	        59  MA 	
QSO:  7000 PH 2019-06-23 1038 EA7KU        59  CC       CR5O 	        59  250 	
QSO:  7000 PH 2019-06-23 1040 EA7KU        59  CC       EA4FTG 	        59  CC 	
QSO:  7000 PH 2019-06-23 1040 EA7KU        59  CC       EA7JKA 	        59  SE 	
QSO:  7000 PH 2019-06-23 1041 EA7KU        59  CC       EA7FH 	        59  H 	
QSO:  7000 PH 2019-06-23 1041 EA7KU        59  CC       EA2RW 	        59  VI 	
QSO:  7000 PH 2019-06-23 1042 EA7KU        59  CC       EA7CZS 	        59  CA 	
QSO:  7000 PH 2019-06-23 1042 EA7KU        59  CC       EA5IY 	        59  CS 	
QSO:  7000 PH 2019-06-23 1043 EA7KU        59  CC       EA4GMX 	        59  AB 	
QSO:  7000 PH 2019-06-23 1043 EA7KU        59  CC       EA5ITV 	        59  A 	
QSO:  7000 PH 2019-06-23 1043 EA7KU        59  CC       EA5MB 	        59  V 	
QSO:  7000 PH 2019-06-23 1045 EA7KU        59  CC       EA7HS 	        59  CO 	
QSO:  7000 PH 2019-06-23 1045 EA7KU        59  CC       EA3TV 	        59  T 	
QSO:  7000 PH 2019-06-23 1045 EA7KU        59  CC       EA7JJJ 	        59  GR 	
QSO:  7000 PH 2019-06-23 1046 EA7KU        59  CC       EA2HE 	        59  HU 	
QSO:  7000 PH 2019-06-23 1047 EA7KU        59  CC       EA4GSL 	        59  M 	
QSO:  7000 PH 2019-06-23 1049 EA7KU        59  CC       CS25FOQ         59  93 	
END-OF-LOG:
