START-OF-LOG: 3.0
CREATED-BY: QARTest 2.8.7
CONTEST: CQ-WW-RTTY
CALLSIGN: IK2XDE
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-MODE: RTTY
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 689500
NAME: Andrea Bernardo
OPERATORS: IK2XDE
CLUB: ARI Lomazzo - Project Dx Team
SOAPBOX: Nice contest, only 100W with my IC-738 and a new antenna OB11-3
QSO: 28000 RY 2012-09-30 1346 IK2XDE        599 15 DX  N2BJ          599 04 IL
QSO: 28000 RY 2012-09-30 1347 IK2XDE        599 15 DX  N8RU          599 04 MI
QSO: 28000 RY 2012-09-30 1348 IK2XDE        599 15 DX  DL4MCF        599 14 DX
QSO: 28000 RY 2012-09-30 1350 IK2XDE        599 15 DX  HZ1PS         599 21 DX
QSO: 28000 RY 2012-09-30 1355 IK2XDE        599 15 DX  WA2ETU        599 05 NY
QSO: 28000 RY 2012-09-30 1356 IK2XDE        599 15 DX  LU4FM         599 13 DX
QSO: 28000 RY 2012-09-30 1358 IK2XDE        599 15 DX  N4ZZ          599 04 TN
QSO: 28000 RY 2012-09-30 1400 IK2XDE        599 15 DX  VA2AM         599 05 QC
QSO: 28000 RY 2012-09-30 1402 IK2XDE        599 15 DX  VA2UP         599 05 QC
QSO: 28000 RY 2012-09-30 1403 IK2XDE        599 15 DX  W4DXX         599 05 GA
QSO: 28000 RY 2012-09-30 1404 IK2XDE        599 15 DX  N2KI          599 05 NY
QSO: 28000 RY 2012-09-30 1405 IK2XDE        599 15 DX  VE2AXO        599 05 QC
QSO: 28000 RY 2012-09-30 1407 IK2XDE        599 15 DX  CW90A         599 13 DX
QSO: 28000 RY 2012-09-30 1410 IK2XDE        599 15 DX  IK5BOH/2      599 15 DX
QSO: 28000 RY 2012-09-30 1411 IK2XDE        599 15 DX  N8BJQ         599 04 OH
QSO: 28000 RY 2012-09-30 1414 IK2XDE        599 15 DX  AA4V          599 05 SC
QSO: 28000 RY 2012-09-30 1415 IK2XDE        599 15 DX  CE4SFG        599 12 DX
QSO: 28000 RY 2012-09-30 1417 IK2XDE        599 15 DX  W1ZK          599 05 VT
QSO: 28000 RY 2012-09-30 1421 IK2XDE        599 15 DX  NX5O          599 04 OK
QSO: 28000 RY 2012-09-30 1421 IK2XDE        599 15 DX  N2WN          599 04 TN
QSO: 28000 RY 2012-09-30 1425 IK2XDE        599 15 DX  KA2D          599 05 NY
QSO: 28000 RY 2012-09-30 1429 IK2XDE        599 15 DX  3G1Z          599 12 DX
QSO: 28000 RY 2012-09-30 1435 IK2XDE        599 15 DX  KK5OQ         599 04 MS
QSO: 28000 RY 2012-09-30 1436 IK2XDE        599 15 DX  UA3RF         599 16 DX
QSO: 28000 RY 2012-09-30 1439 IK2XDE        599 15 DX  VE2FXL        599 05 QC
QSO: 28000 RY 2012-09-30 1441 IK2XDE        599 15 DX  W7WW          599 03 AZ
QSO: 28000 RY 2012-09-30 1443 IK2XDE        599 15 DX  TA7I          599 20 DX
QSO: 28000 RY 2012-09-30 1450 IK2XDE        599 15 DX  K4TD          599 04 AL
QSO: 28000 RY 2012-09-30 1452 IK2XDE        599 15 DX  NR1X          599 05 CT
QSO: 28000 RY 2012-09-30 1457 IK2XDE        599 15 DX  UA4HJ         599 16 DX
QSO: 21000 RY 2012-09-30 1510 IK2XDE        599 15 DX  W7RN          599 03 NV
QSO: 21000 RY 2012-09-30 1512 IK2XDE        599 15 DX  EA7AH         599 14 DX
QSO: 21000 RY 2012-09-30 1514 IK2XDE        599 15 DX  HI8CSS        599 08 DX
QSO: 21000 RY 2012-09-30 1515 IK2XDE        599 15 DX  SV9COL        599 20 DX
QSO: 21000 RY 2012-09-30 1517 IK2XDE        599 15 DX  P40G          599 09 DX
QSO: 21000 RY 2012-09-30 1518 IK2XDE        599 15 DX  A60A          599 21 DX
QSO: 21000 RY 2012-09-30 1519 IK2XDE        599 15 DX  UU4JC         599 16 DX
QSO: 21000 RY 2012-09-30 1526 IK2XDE        599 15 DX  YE2W          599 28 DX
QSO: 21000 RY 2012-09-30 1527 IK2XDE        599 15 DX  RW0A          599 18 DX
QSO: 21000 RY 2012-09-30 1529 IK2XDE        599 15 DX  RA6XV         599 16 DX
QSO: 21000 RY 2012-09-30 1531 IK2XDE        599 15 DX  AG2T          599 05 NY
QSO: 21000 RY 2012-09-30 1532 IK2XDE        599 15 DX  EF7R          599 14 DX
QSO: 21000 RY 2012-09-30 1533 IK2XDE        599 15 DX  N1MGO         599 05 MA
QSO: 21000 RY 2012-09-30 1534 IK2XDE        599 15 DX  EW8DX         599 16 DX
QSO: 21000 RY 2012-09-30 1545 IK2XDE        599 15 DX  UR4MG         599 16 DX
QSO: 21000 RY 2012-09-30 1548 IK2XDE        599 15 DX  AA4V          599 05 SC
QSO: 21000 RY 2012-09-30 1549 IK2XDE        599 15 DX  9A5Y          599 15 DX
QSO: 21000 RY 2012-09-30 1550 IK2XDE        599 15 DX  SV1JG         599 20 DX
QSO: 21000 RY 2012-09-30 1551 IK2XDE        599 15 DX  EY0A          599 17 DX
QSO: 21000 RY 2012-09-30 1553 IK2XDE        599 15 DX  NK7U          599 03 OR
QSO: 21000 RY 2012-09-30 1554 IK2XDE        599 15 DX  RG9A          599 17 DX
QSO: 21000 RY 2012-09-30 1556 IK2XDE        599 15 DX  W1DX          599 05 CT
QSO: 21000 RY 2012-09-30 1557 IK2XDE        599 15 DX  UW4I          599 16 DX
QSO: 21000 RY 2012-09-30 1557 IK2XDE        599 15 DX  KN4QD         599 05 SC
QSO: 21000 RY 2012-09-30 1558 IK2XDE        599 15 DX  KI1G          599 05 RI
QSO: 21000 RY 2012-09-30 1600 IK2XDE        599 15 DX  DQ8RDL        599 14 DX
QSO: 21000 RY 2012-09-30 1601 IK2XDE        599 15 DX  IK2SGF        599 15 DX
QSO: 21000 RY 2012-09-30 1604 IK2XDE        599 15 DX  W2YE          599 05 VA
QSO: 21000 RY 2012-09-30 1605 IK2XDE        599 15 DX  EI4KF         599 14 DX
QSO: 21000 RY 2012-09-30 1607 IK2XDE        599 15 DX  EW8DD         599 16 DX
QSO: 21000 RY 2012-09-30 1608 IK2XDE        599 15 DX  UZ2M          599 16 DX
QSO: 21000 RY 2012-09-30 1610 IK2XDE        599 15 DX  K9DJ          599 04 WI
QSO: 21000 RY 2012-09-30 1611 IK2XDE        599 15 DX  UT7E          599 16 DX
QSO: 21000 RY 2012-09-30 1614 IK2XDE        599 15 DX  UW0K          599 16 DX
QSO: 21000 RY 2012-09-30 1617 IK2XDE        599 15 DX  YO3FOM        599 20 DX
QSO: 21000 RY 2012-09-30 1621 IK2XDE        599 15 DX  GM3W          599 14 DX
QSO: 21000 RY 2012-09-30 1621 IK2XDE        599 15 DX  LZ8E          599 20 DX
QSO: 21000 RY 2012-09-30 1624 IK2XDE        599 15 DX  EW8DZ         599 16 DX
QSO: 21000 RY 2012-09-30 1627 IK2XDE        599 15 DX  W9MU          599 04 IL
QSO: 21000 RY 2012-09-30 1627 IK2XDE        599 15 DX  LZ5R          599 20 DX
QSO: 21000 RY 2012-09-30 1629 IK2XDE        599 15 DX  N8BJQ         599 04 OH
QSO: 21000 RY 2012-09-30 1630 IK2XDE        599 15 DX  PX2V          599 11 DX
QSO: 21000 RY 2012-09-30 1634 IK2XDE        599 15 DX  PY4EK         599 11 DX
QSO: 21000 RY 2012-09-30 1635 IK2XDE        599 15 DX  9A5BWW        599 15 DX
QSO: 21000 RY 2012-09-30 1639 IK2XDE        599 15 DX  TA1CR         599 20 DX
QSO: 21000 RY 2012-09-30 1642 IK2XDE        599 15 DX  AA3B          599 05 PA
QSO: 21000 RY 2012-09-30 1643 IK2XDE        599 15 DX  RW3LB         599 16 DX
QSO: 21000 RY 2012-09-30 1643 IK2XDE        599 15 DX  ER1LW         599 16 DX
QSO: 21000 RY 2012-09-30 1644 IK2XDE        599 15 DX  ED1R          599 14 DX
QSO: 21000 RY 2012-09-30 1649 IK2XDE        599 15 DX  IQ2CJ         599 15 DX
QSO: 21000 RY 2012-09-30 1652 IK2XDE        599 15 DX  KS1J          599 05 RI
QSO: 21000 RY 2012-09-30 1653 IK2XDE        599 15 DX  VE3BR         599 04 ON
QSO: 21000 RY 2012-09-30 1656 IK2XDE        599 15 DX  RO1B          599 16 DX
QSO: 21000 RY 2012-09-30 1657 IK2XDE        599 15 DX  YO3CZW        599 20 DX
QSO: 21000 RY 2012-09-30 1659 IK2XDE        599 15 DX  WX4G          599 05 NC
QSO: 21000 RY 2012-09-30 1700 IK2XDE        599 15 DX  N0HJZ         599 04 MN
QSO: 21000 RY 2012-09-30 1700 IK2XDE        599 15 DX  AA0AW         599 04 MN
QSO: 21000 RY 2012-09-30 1701 IK2XDE        599 15 DX  NF4A          599 05 FL
QSO: 28000 RY 2012-09-30 1705 IK2XDE        599 15 DX  KY7M          599 03 AZ
QSO: 28000 RY 2012-09-30 1706 IK2XDE        599 15 DX  K4CX          599 04 TN
QSO: 28000 RY 2012-09-30 1709 IK2XDE        599 15 DX  K7IA          599 04 NM
QSO: 28000 RY 2012-09-30 1713 IK2XDE        599 15 DX  PU2VGS        599 11 DX
QSO: 28000 RY 2012-09-30 1715 IK2XDE        599 15 DX  FG5LA         599 08 DX
QSO: 28000 RY 2012-09-30 1717 IK2XDE        599 15 DX  K4AFR         599 05 GA
QSO: 28000 RY 2012-09-30 1728 IK2XDE        599 15 DX  K1FWE         599 05 NH
QSO: 28000 RY 2012-09-30 1731 IK2XDE        599 15 DX  PY7VI         599 11 DX
QSO: 28000 RY 2012-09-30 1734 IK2XDE        599 15 DX  CX9AU         599 13 DX
QSO: 28000 RY 2012-09-30 1739 IK2XDE        599 15 DX  AJ4RW         599 05 FL
QSO: 28000 RY 2012-09-30 1741 IK2XDE        599 15 DX  AB4GG         599 04 TN
QSO: 28000 RY 2012-09-30 1744 IK2XDE        599 15 DX  LW5EAE        599 13 DX
QSO: 28000 RY 2012-09-30 1748 IK2XDE        599 15 DX  PI4W          599 14 DX
QSO: 28000 RY 2012-09-30 1752 IK2XDE        599 15 DX  W0LV          599 04 CO
QSO: 28000 RY 2012-09-30 1755 IK2XDE        599 15 DX  ZP5TNT        599 11 DX
QSO: 14000 RY 2012-09-30 1815 IK2XDE        599 15 DX  RO1B          599 16 DX
QSO: 14000 RY 2012-09-30 1815 IK2XDE        599 15 DX  CT8/VE3DZ     599 14 DX
QSO: 14000 RY 2012-09-30 1816 IK2XDE        599 15 DX  LZ8E          599 20 DX
QSO: 14000 RY 2012-09-30 1819 IK2XDE        599 15 DX  A60A          599 21 DX
QSO: 14000 RY 2012-09-30 1820 IK2XDE        599 15 DX  CT3HG         599 33 DX
QSO: 14000 RY 2012-09-30 1822 IK2XDE        599 15 DX  GW3NJW        599 14 DX
QSO: 14000 RY 2012-09-30 1823 IK2XDE        599 15 DX  EA7KB         599 14 DX
QSO: 14000 RY 2012-09-30 1824 IK2XDE        599 15 DX  RX3AEX        599 16 DX
QSO: 14000 RY 2012-09-30 1825 IK2XDE        599 15 DX  SV1JG         599 20 DX
QSO: 14000 RY 2012-09-30 1828 IK2XDE        599 15 DX  UN1L          599 17 DX
QSO: 14000 RY 2012-09-30 1831 IK2XDE        599 15 DX  J42T          599 20 DX
QSO: 14000 RY 2012-09-30 1832 IK2XDE        599 15 DX  UW0K          599 16 DX
QSO: 14000 RY 2012-09-30 1834 IK2XDE        599 15 DX  US6CQ         599 16 DX
QSO: 14000 RY 2012-09-30 1835 IK2XDE        599 15 DX  RW6CR         599 16 DX
QSO: 14000 RY 2012-09-30 1836 IK2XDE        599 15 DX  ER4A          599 16 DX
QSO: 14000 RY 2012-09-30 1837 IK2XDE        599 15 DX  OH8X          599 15 DX
QSO: 14000 RY 2012-09-30 1838 IK2XDE        599 15 DX  EU1DX         599 16 DX
QSO: 14000 RY 2012-09-30 1839 IK2XDE        599 15 DX  OH0I          599 15 DX
QSO: 14000 RY 2012-09-30 1840 IK2XDE        599 15 DX  VU2NKS        599 22 DX
QSO: 14000 RY 2012-09-30 1840 IK2XDE        599 15 DX  UW5U          599 16 DX
QSO: 14000 RY 2012-09-30 1842 IK2XDE        599 15 DX  TA7I          599 20 DX
QSO: 14000 RY 2012-09-30 1842 IK2XDE        599 15 DX  JH4UYB        599 25 DX
QSO: 14000 RY 2012-09-30 1843 IK2XDE        599 15 DX  RG9A          599 17 DX
QSO: 14000 RY 2012-09-30 1847 IK2XDE        599 15 DX  YE2W          599 28 DX
QSO: 14000 RY 2012-09-30 1848 IK2XDE        599 15 DX  UT7E          599 16 DX
QSO: 14000 RY 2012-09-30 1853 IK2XDE        599 15 DX  9M2TO         599 28 DX
QSO: 14000 RY 2012-09-30 1856 IK2XDE        599 15 DX  RM3M          599 16 DX
QSO: 14000 RY 2012-09-30 1858 IK2XDE        599 15 DX  IK1MEG        599 15 DX
QSO: 14000 RY 2012-09-30 1859 IK2XDE        599 15 DX  EA1EVR        599 14 DX
QSO: 14000 RY 2012-09-30 1903 IK2XDE        599 15 DX  W1ZK          599 05 VT
QSO: 21000 RY 2012-09-30 1908 IK2XDE        599 15 DX  K6SXA         599 04 TX
QSO: 21000 RY 2012-09-30 1911 IK2XDE        599 15 DX  HK3TY         599 09 DX
QSO: 21000 RY 2012-09-30 1913 IK2XDE        599 15 DX  K3WI          599 05 MD
QSO: 21000 RY 2012-09-30 1914 IK2XDE        599 15 DX  LU1VM         599 13 DX
END-OF-LOG:
