START-OF-LOG: 3.0
LOCATION: SV
CALLSIGN: WB6JJJ
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: RTTY
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 83692
CLUB: Northern California Contest Club
CONTEST: CQ-WW-RTTY
CREATED-BY: WriteLog V11.06A
NAME: Bill Maurer
OPERATORS: WB6JJJ
SOAPBOX: Gads, was I rusty when I started...
SOAPBOX: Still, lots of fun and I was able to pick up a couple of new coutries on RTTY.
SOAPBOX: I had some time last night and this afternoon to play radio.
QSO: 14113 RY 2012-09-30 2219 WB6JJJ        599     03 CA     WA1FCN        599 4      AL
QSO: 14114 RY 2012-09-30 2220 WB6JJJ        599     03 CA     W3FV          599 5      PA
QSO: 14118 RY 2012-09-30 2227 WB6JJJ        599     03 CA     AD5XD         599 4      TX
QSO: 14122 RY 2012-09-30 2228 WB6JJJ        599     03 CA     VK3TDX        599 30     DX
QSO: 14127 RY 2012-09-30 2230 WB6JJJ        599     03 CA     N1MGO         599 5      MA
QSO: 14131 RY 2012-09-30 2231 WB6JJJ        599     03 CA     VE7SV         599 3      BC
QSO: 21074 RY 2012-09-30 2234 WB6JJJ        599     03 CA     KC0VTJ        599 4      KS
QSO: 21076 RY 2012-09-30 2235 WB6JJJ        599     03 CA     P49X          599 9      DX
QSO: 28074 RY 2012-09-30 2236 WB6JJJ        599     03 CA     K9MY          599 4      IL
QSO: 28074 RY 2012-09-30 2237 WB6JJJ        599     03 CA     NF4A          599 5      FL
QSO: 28076 RY 2012-09-30 2238 WB6JJJ        599     03 CA     J35X          599 8      DX
QSO: 28078 RY 2012-09-30 2239 WB6JJJ        599     03 CA     P49X          599 9      DX
QSO: 28079 RY 2012-09-30 2239 WB6JJJ        599     03 CA     N5KWN         599 4      TX
QSO: 28081 RY 2012-09-30 2243 WB6JJJ        599     03 CA     CW90A         599 13     DX
QSO: 28082 RY 2012-09-30 2244 WB6JJJ        599     03 CA     W5JAY         599 4      AR
QSO: 28085 RY 2012-09-30 2246 WB6JJJ        599     03 CA     LU7DDX        599 13     DX
QSO: 28086 RY 2012-09-30 2247 WB6JJJ        599     03 CA     PY2OE         599 11     DX
QSO: 28089 RY 2012-09-30 2248 WB6JJJ        599     03 CA     PJ2/VE7SZ     599 9      DX
QSO: 28094 RY 2012-09-30 2250 WB6JJJ        599     03 CA     K0IDT         599 4      NE
QSO: 28094 RY 2012-09-30 2251 WB6JJJ        599     03 CA     NL7G          599 1      DX
QSO: 28095 RY 2012-09-30 2252 WB6JJJ        599     03 CA     JR3NZC        599 25     DX
QSO: 28097 RY 2012-09-30 2254 WB6JJJ        599     03 CA     K0AP          599 4      KS
QSO: 28100 RY 2012-09-30 2259 WB6JJJ        599     03 CA     KH2L          599 27     DX
QSO: 28100 RY 2012-09-30 2302 WB6JJJ        599     03 CA     HP1/IZ6BRN    599 7      DX
QSO: 28103 RY 2012-09-30 2305 WB6JJJ        599     03 CA     N9AW          599 4      WI
QSO: 28103 RY 2012-09-30 2306 WB6JJJ        599     03 CA     K1SFA         599 5      MA
QSO: 28105 RY 2012-09-30 2308 WB6JJJ        599     03 CA     VA7KO         599 3      BC
QSO: 28106 RY 2012-09-30 2309 WB6JJJ        599     03 CA     JS3CTQ        599 25     DX
QSO: 28109 RY 2012-09-30 2311 WB6JJJ        599     03 CA     W6OAT         599 3      CA
QSO: 28112 RY 2012-09-30 2313 WB6JJJ        599     03 CA     HL2WP         599 25     DX
QSO: 28114 RY 2012-09-30 2314 WB6JJJ        599     03 CA     JA1XRH        599 25     DX
QSO: 28115 RY 2012-09-30 2315 WB6JJJ        599     03 CA     JK1UVP        599 25     DX
QSO: 28116 RY 2012-09-30 2316 WB6JJJ        599     03 CA     KC0DEB        599 4      KS
QSO: 28118 RY 2012-09-30 2316 WB6JJJ        599     03 CA     JA8TR         599 25     DX
QSO: 28125 RY 2012-09-30 2317 WB6JJJ        599     03 CA     JH9KVF        599 25     DX
QSO: 28131 RY 2012-09-30 2318 WB6JJJ        599     03 CA     JL1QOC        599 25     DX
QSO: 28090 RY 2012-09-30 2319 WB6JJJ        599     03 CA     JA0CGJ        599 25     DX
QSO: 21078 RY 2012-09-30 2324 WB6JJJ        599     03 CA     6V7X          599 35     DX
QSO: 21080 RY 2012-09-30 2325 WB6JJJ        599     03 CA     LV5V          599 13     DX
QSO: 21082 RY 2012-09-30 2326 WB6JJJ        599     03 CA     CO8LY         599 8      DX
QSO: 21083 RY 2012-09-30 2327 WB6JJJ        599     03 CA     W0IZ          599 4      OH
QSO: 21084 RY 2012-09-30 2328 WB6JJJ        599     03 CA     AA5AU         599 4      LA
QSO: 21085 RY 2012-09-30 2329 WB6JJJ        599     03 CA     K7IA          599 4      NM
QSO: 21086 RY 2012-09-30 2329 WB6JJJ        599     03 CA     HK3TY         599 9      DX
QSO: 21087 RY 2012-09-30 2330 WB6JJJ        599     03 CA     VE3EY         599 4      ON
QSO: 21090 RY 2012-09-30 2332 WB6JJJ        599     03 CA     HK1R          599 9      DX
QSO: 21094 RY 2012-09-30 2334 WB6JJJ        599     03 CA     BD2BN         599 24     DX
QSO: 21096 RY 2012-09-30 2336 WB6JJJ        599     03 CA     K1SFA         599 5      MA
QSO: 21099 RY 2012-09-30 2340 WB6JJJ        599     03 CA     LW9ETQ        599 13     DX
QSO: 21104 RY 2012-09-30 2341 WB6JJJ        599     03 CA     XE1CT         599 6      DX
QSO: 21105 RY 2012-09-30 2342 WB6JJJ        599     03 CA     JA1OVD        599 25     DX
QSO: 21105 RY 2012-09-30 2342 WB6JJJ        599     03 CA     KU4A          599 4      KY
QSO: 21105 RY 2012-09-30 2345 WB6JJJ        599     03 CA     W7RN          599 3      NV
QSO: 21106 RY 2012-09-30 2346 WB6JJJ        599     03 CA     JQ1BVI        599 25     DX
QSO: 21116 RY 2012-09-30 2349 WB6JJJ        599     03 CA     N2PA          599 5      NY
QSO: 21119 RY 2012-09-30 2350 WB6JJJ        599     03 CA     CE3DNP        599 12     DX
QSO: 21120 RY 2012-09-30 2351 WB6JJJ        599     03 CA     WB4GLI        599 5      FL
QSO: 21121 RY 2012-09-30 2352 WB6JJJ        599     03 CA     JL3TMH        599 25     DX
QSO: 21122 RY 2012-09-30 2353 WB6JJJ        599     03 CA     HI8PLE        599 8      DX
QSO: 21126 RY 2012-09-30 2354 WB6JJJ        599     03 CA     KH6ZM         599 31     DX
QSO: 21128 RY 2012-09-30 2356 WB6JJJ        599     03 CA     TG9AJR        599 7      DX
QSO: 21132 RY 2012-09-30 2357 WB6JJJ        599     03 CA     K8MP          599 4      OH
QSO: 21134 RY 2012-09-30 2358 WB6JJJ        599     03 CA     WB9KPT        599 4      CO
END-OF-LOG:
