START-OF-LOG: 3.0
CONTEST: EU-DX
CALLSIGN: OU2I
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 1654656
CREATED-BY: UcxLog 8.26
OPERATORS: OZ2I
NAME: Henning Andresen
CLUB: DANISH DX GROUP
SOAPBOX: Elecraft K3 - 100 Watt
SOAPBOX: Inverted-L abt 21 meter long wire - for all bands
QSO: 14009 CW 2023-02-05 0741 OU2I          599 DK05   SN5J          599 PL08
QSO: 14009 CW 2023-02-05 0741 OU2I          599 DK05   OH8MBN        599 FI02
QSO: 14009 CW 2023-02-05 0742 OU2I          599 DK05   SP9DLY        599 PL12
QSO: 14009 CW 2023-02-05 0742 OU2I          599 DK05   R7MM          599 29
QSO: 14009 CW 2023-02-05 0743 OU2I          599 DK05   HA1RJ         599 HU06
QSO: 14009 CW 2023-02-05 0743 OU2I          599 DK05   I2VXJ         599 IT11
QSO: 14009 CW 2023-02-05 0743 OU2I          599 DK05   RA7R          599 29
QSO: 14009 CW 2023-02-05 0744 OU2I          599 DK05   RA3NC         599 29
QSO: 14009 CW 2023-02-05 0744 OU2I          599 DK05   HA5OM         599 HU04
QSO: 14009 CW 2023-02-05 0745 OU2I          599 DK05   DL4ME         599 DE16
QSO: 14009 CW 2023-02-05 0745 OU2I          599 DK05   R4MA          599 29
QSO: 14009 CW 2023-02-05 0747 OU2I          599 DK05   R3ZZ          599 29
QSO: 14013 CW 2023-02-05 0748 OU2I          599 DK05   LY2J          599 LT05
QSO: 14013 CW 2023-02-05 0749 OU2I          599 DK05   UD6M          599 29
QSO: 14019 CW 2023-02-05 0751 OU2I          599 DK05   G4ERW         599 27
QSO: 21012 CW 2023-02-05 0752 OU2I          599 DK05   RX9AF         599 30
QSO: 21018 CW 2023-02-05 0754 OU2I          599 DK05   HA5JI         599 HU03
QSO: 21018 CW 2023-02-05 0754 OU2I          599 DK05   RW3DY         599 29
QSO: 21018 CW 2023-02-05 0754 OU2I          599 DK05   LZ5Y          599 BG06
QSO: 21018 CW 2023-02-05 0755 OU2I          599 DK05   RK3ER         599 29
QSO: 21018 CW 2023-02-05 0755 OU2I          599 DK05   RN9U          599 31
QSO: 21018 CW 2023-02-05 0756 OU2I          599 DK05   UA6HFI        599 29
QSO: 21018 CW 2023-02-05 0756 OU2I          599 DK05   E7CW          599 28
QSO: 21018 CW 2023-02-05 0756 OU2I          599 DK05   R7AC          599 29
QSO: 21018 CW 2023-02-05 0757 OU2I          599 DK05   R8WO          599 30
QSO: 21018 CW 2023-02-05 0758 OU2I          599 DK05   9A5X          599 HR05
QSO: 21018 CW 2023-02-05 0758 OU2I          599 DK05   RC3U          599 29
QSO: 21018 CW 2023-02-05 0759 OU2I          599 DK05   OK2GG         599 CZ13
QSO: 21018 CW 2023-02-05 0759 OU2I          599 DK05   RC9J          599 21
QSO: 21018 CW 2023-02-05 0801 OU2I          599 DK05   OV3X          599 DK04
QSO: 21018 CW 2023-02-05 0801 OU2I          599 DK05   E74A          599 28
QSO: 21018 CW 2023-02-05 0803 OU2I          599 DK05   UN0L          599 30
QSO: 21018 CW 2023-02-05 0804 OU2I          599 DK05   SP1D          599 PL16
QSO: 21018 CW 2023-02-05 0805 OU2I          599 DK05   EA3O          599 ES02
QSO: 21018 CW 2023-02-05 0805 OU2I          599 DK05   YO4FHU        599 RO02
QSO: 21018 CW 2023-02-05 0805 OU2I          599 DK05   UB8A          599 30
QSO: 21018 CW 2023-02-05 0806 OU2I          599 DK05   RA7R          599 29
QSO: 21018 CW 2023-02-05 0806 OU2I          599 DK05   RU4SO         599 29
QSO: 21018 CW 2023-02-05 0806 OU2I          599 DK05   IT9WDC        599 IT16
QSO: 21018 CW 2023-02-05 0807 OU2I          599 DK05   YO7ARZ        599 RO04
QSO: 21018 CW 2023-02-05 0808 OU2I          599 DK05   SV8CRL        599 GR08
QSO: 21018 CW 2023-02-05 0809 OU2I          599 DK05   EA2CW         599 ES07
QSO: 21018 CW 2023-02-05 0811 OU2I          599 DK05   BY1AS         599 44
QSO: 21018 CW 2023-02-05 0811 OU2I          599 DK05   RL3T          599 29
QSO: 21018 CW 2023-02-05 0812 OU2I          599 DK05   DL4ME         599 DE16
QSO: 28027 CW 2023-02-05 0814 OU2I          599 DK05   5B4AOF        599 CY03
QSO: 28038 CW 2023-02-05 0816 OU2I          599 DK05   RU7A          599 29
QSO: 28039 CW 2023-02-05 0816 OU2I          599 DK05   TA3ST         599 39
QSO: 28040 CW 2023-02-05 0817 OU2I          599 DK05   RU9LA         599 30
QSO: 28035 CW 2023-02-05 0819 OU2I          599 DK05   RC6V          599 29
QSO:  7024 CW 2023-02-05 0824 OU2I          599 DK05   HB9FBG        599 28
QSO:  7021 CW 2023-02-05 0824 OU2I          599 DK05   SD6M          599 SE12
QSO:  7020 CW 2023-02-05 0825 OU2I          599 DK05   PA5KT         599 NL12
QSO:  7015 CW 2023-02-05 0827 OU2I          599 DK05   OM3CFR        599 SK02
QSO:  7015 CW 2023-02-05 0827 OU2I          599 DK05   IQ3ME         599 IT21
QSO:  7012 CW 2023-02-05 0829 OU2I          599 DK05   E70Y          599 28
QSO:  7011 CW 2023-02-05 0829 OU2I          599 DK05   OK1DKU        599 CZ11
QSO:  7011 CW 2023-02-05 0830 OU2I          599 DK05   EU2EU         599 29
QSO:  7009 CW 2023-02-05 0832 OU2I          599 DK05   PA3ADU        599 NL01
QSO: 14007 CW 2023-02-05 0835 OU2I          599 DK05   DJ5MW         599 DE02
QSO: 14007 CW 2023-02-05 0835 OU2I          599 DK05   OE5TXF        599 AT05
QSO: 14007 CW 2023-02-05 0835 OU2I          599 DK05   HB9AMO        599 28
QSO: 14006 CW 2023-02-05 0836 OU2I          599 DK05   LZ4A          599 BG06
QSO: 14015 CW 2023-02-05 0838 OU2I          599 DK05   S51DX         599 SI02
QSO: 14016 CW 2023-02-05 0839 OU2I          599 DK05   OK1DKE        599 CZ02
QSO: 14016 CW 2023-02-05 0840 OU2I          599 DK05   HA5AZC        599 HU04
QSO: 14016 CW 2023-02-05 0840 OU2I          599 DK05   YO4BEW        599 RO02
QSO: 14016 CW 2023-02-05 0841 OU2I          599 DK05   LZ2CH         599 BG03
QSO: 14016 CW 2023-02-05 0842 OU2I          599 DK05   EA2CW         599 ES07
QSO: 14016 CW 2023-02-05 0842 OU2I          599 DK05   OL8R          599 CZ11
QSO: 14016 CW 2023-02-05 0843 OU2I          599 DK05   OK6OK         599 CZ07
QSO: 14016 CW 2023-02-05 0843 OU2I          599 DK05   HB9CAT        599 28
QSO: 14016 CW 2023-02-05 0844 OU2I          599 DK05   RK3ER         599 29
QSO: 14016 CW 2023-02-05 0844 OU2I          599 DK05   OH5RP         599 FI16
QSO: 14016 CW 2023-02-05 0845 OU2I          599 DK05   OV3X          599 DK04
QSO: 14016 CW 2023-02-05 0846 OU2I          599 DK05   9A7T          599 HR01
QSO: 14016 CW 2023-02-05 0847 OU2I          599 DK05   EA4XT         599 ES08
QSO: 14016 CW 2023-02-05 0847 OU2I          599 DK05   E74A          599 28
QSO: 14016 CW 2023-02-05 0847 OU2I          599 DK05   OK1BR         599 CZ11
QSO: 14016 CW 2023-02-05 0848 OU2I          599 DK05   RV3AJ         599 29
QSO: 14016 CW 2023-02-05 0848 OU2I          599 DK05   YT5FD         599 28
QSO: 14016 CW 2023-02-05 0849 OU2I          599 DK05   IU2OZV        599 IT11
QSO: 14016 CW 2023-02-05 0849 OU2I          599 DK05   IK2SND        599 IT11
QSO: 14016 CW 2023-02-05 0850 OU2I          599 DK05   E70X          599 28
QSO: 14016 CW 2023-02-05 0851 OU2I          599 DK05   SV2SKD        599 GR03
QSO: 14016 CW 2023-02-05 0851 OU2I          599 DK05   LZ3M          599 BG04
QSO: 14016 CW 2023-02-05 0852 OU2I          599 DK05   OK1FU         599 CZ05
QSO: 14016 CW 2023-02-05 0852 OU2I          599 DK05   OK1FCA        599 CZ01
QSO: 14016 CW 2023-02-05 0853 OU2I          599 DK05   OK1IDD        599 CZ01
QSO: 14016 CW 2023-02-05 0853 OU2I          599 DK05   S52AU         599 SI02
QSO: 14016 CW 2023-02-05 0854 OU2I          599 DK05   GM3ZDH        599 27
QSO: 14016 CW 2023-02-05 0854 OU2I          599 DK05   LZ2MP         599 BG02
QSO: 14016 CW 2023-02-05 0855 OU2I          599 DK05   OE2S          599 AT02
QSO: 21018 CW 2023-02-05 0857 OU2I          599 DK05   EW8OM         599 29
QSO: 21006 CW 2023-02-05 0858 OU2I          599 DK05   SV1BJW        599 GR01
QSO: 21008 CW 2023-02-05 0859 OU2I          599 DK05   E77EA         599 28
QSO: 21015 CW 2023-02-05 0900 OU2I          599 DK05   EA4AOC        599 ES06
QSO: 21019 CW 2023-02-05 0901 OU2I          599 DK05   HA8DU         599 HU03
QSO: 21025 CW 2023-02-05 0902 OU2I          599 DK05   EA7Q          599 ES01
QSO: 21026 CW 2023-02-05 0903 OU2I          599 DK05   IZ5EKV        599 IT19
QSO: 21027 CW 2023-02-05 0905 OU2I          599 DK05   OZ1AAR        599 DK01
QSO: 21030 CW 2023-02-05 0906 OU2I          599 DK05   TA3RT         599 39
QSO: 21037 CW 2023-02-05 0908 OU2I          599 DK05   CT3KN         599 PT06
QSO: 21037 CW 2023-02-05 0909 OU2I          599 DK05   YO4NA         599 RO02
QSO: 21040 CW 2023-02-05 0910 OU2I          599 DK05   RU9LA         599 30
QSO: 21042 CW 2023-02-05 0911 OU2I          599 DK05   RM7C          599 29
QSO: 21042 CW 2023-02-05 0912 OU2I          599 DK05   UC0A          599 32
QSO: 21042 CW 2023-02-05 0912 OU2I          599 DK05   UA4FCO        599 29
QSO: 21042 CW 2023-02-05 0913 OU2I          599 DK05   HB9AMO        599 28
QSO: 21042 CW 2023-02-05 0914 OU2I          599 DK05   IK0HBN        599 IT09
QSO: 21042 CW 2023-02-05 0914 OU2I          599 DK05   HA8WY         599 HU03
QSO: 21042 CW 2023-02-05 0915 OU2I          599 DK05   IQ3ME         599 IT21
QSO: 28020 CW 2023-02-05 0918 OU2I          599 DK05   Z33B          599 28
QSO: 28027 CW 2023-02-05 0920 OU2I          599 DK05   R6HV          599 29
QSO: 28027 CW 2023-02-05 0921 OU2I          599 DK05   RA4ACX        599 29
QSO: 28027 CW 2023-02-05 0921 OU2I          599 DK05   RT4M          599 29
QSO: 28027 CW 2023-02-05 0922 OU2I          599 DK05   DL4ME         599 DE16
QSO: 28033 CW 2023-02-05 0923 OU2I          599 DK05   RL3T          599 29
QSO:  7018 CW 2023-02-05 0924 OU2I          599 DK05   SN7Q          599 PL04
QSO:  7018 CW 2023-02-05 0925 OU2I          599 DK05   OM8LA         599 SK07
QSO:  7019 CW 2023-02-05 0928 OU2I          599 DK05   OM3CMK        599 SK04
QSO:  7020 CW 2023-02-05 0928 OU2I          599 DK05   DK5DQ         599 DE10
QSO:  7023 CW 2023-02-05 0929 OU2I          599 DK05   SN6E          599 PL05
QSO:  7024 CW 2023-02-05 0931 OU2I          599 DK05   SP2DKI        599 PL02
QSO:  7024 CW 2023-02-05 0931 OU2I          599 DK05   YL3FT         599 LV05
QSO:  7024 CW 2023-02-05 0932 OU2I          599 DK05   OV3X          599 DK04
QSO:  7024 CW 2023-02-05 0932 OU2I          599 DK05   DL8WEM        599 DE01
QSO:  7024 CW 2023-02-05 0932 OU2I          599 DK05   DJ3RA         599 DE04
QSO: 14020 CW 2023-02-05 0936 OU2I          599 DK05   YT7X          599 28
QSO: 14021 CW 2023-02-05 0937 OU2I          599 DK05   RN6AT         599 29
QSO: 14022 CW 2023-02-05 0937 OU2I          599 DK05   IZ5EKV        599 IT19
QSO: 14024 CW 2023-02-05 0938 OU2I          599 DK05   HA3NU         599 HU07
QSO: 14025 CW 2023-02-05 0939 OU2I          599 DK05   EA4OR         599 ES03
QSO: 14028 CW 2023-02-05 0941 OU2I          599 DK05   YO2DFA        599 RO04
QSO: 14030 CW 2023-02-05 0942 OU2I          599 DK05   M4N           599 27
QSO: 14030 CW 2023-02-05 0944 OU2I          599 DK05   SN1T          599 PL11
QSO: 14030 CW 2023-02-05 0945 OU2I          599 DK05   UX5VK         599 29
QSO: 14030 CW 2023-02-05 0945 OU2I          599 DK05   SO6QU         599 PL09
QSO: 21004 CW 2023-02-05 0949 OU2I          599 DK05   EA8OM         599 ES09
QSO: 21010 CW 2023-02-05 0951 OU2I          599 DK05   RW7F          599 29
QSO: 21015 CW 2023-02-05 0953 OU2I          599 DK05   EA5FID        599 ES04
QSO: 21017 CW 2023-02-05 0954 OU2I          599 DK05   R1QE          599 29
QSO: 21017 CW 2023-02-05 0954 OU2I          599 DK05   R6HV          599 29
QSO: 21017 CW 2023-02-05 0954 OU2I          599 DK05   SM2M          599 SE20
QSO: 21017 CW 2023-02-05 0955 OU2I          599 DK05   R7MM          599 29
QSO: 21017 CW 2023-02-05 0955 OU2I          599 DK05   UA6LCJ        599 29
QSO: 21017 CW 2023-02-05 0956 OU2I          599 DK05   I6FDJ         599 IT12
QSO: 21017 CW 2023-02-05 0956 OU2I          599 DK05   F6AUS         599 FR10
QSO: 21017 CW 2023-02-05 0956 OU2I          599 DK05   YO3GCL        599 RO08
QSO: 21018 CW 2023-02-05 0957 OU2I          599 DK05   OM3GI         599 SK07
QSO: 28011 CW 2023-02-05 1001 OU2I          599 DK05   UA6LCJ        599 29
QSO: 28011 CW 2023-02-05 1002 OU2I          599 DK05   4K6FO         599 29
QSO: 28011 CW 2023-02-05 1004 OU2I          599 DK05   R9XS          599 20
QSO: 28011 CW 2023-02-05 1004 OU2I          599 DK05   R7MM          599 29
QSO: 28013 CW 2023-02-05 1007 OU2I          599 DK05   EA4AOC        599 ES06
QSO: 28017 CW 2023-02-05 1008 OU2I          599 DK05   SV8OVJ        599 GR10
QSO: 28022 CW 2023-02-05 1009 OU2I          599 DK05   4L8A          599 29
QSO: 28031 CW 2023-02-05 1010 OU2I          599 DK05   EB7KA         599 ES01
QSO: 28035 CW 2023-02-05 1010 OU2I          599 DK05   UA6AK         599 29
QSO: 28012 CW 2023-02-05 1014 OU2I          599 DK05   UN8PT         599 30
QSO: 28012 CW 2023-02-05 1015 OU2I          599 DK05   RK4HYT        599 30
QSO: 21008 CW 2023-02-05 1018 OU2I          599 DK05   EA1X          599 ES05
QSO: 21014 CW 2023-02-05 1019 OU2I          599 DK05   R0AA          599 32
QSO: 21017 CW 2023-02-05 1022 OU2I          599 DK05   HG5D          599 HU03
QSO: 21017 CW 2023-02-05 1023 OU2I          599 DK05   EW8DX         599 29
QSO: 21017 CW 2023-02-05 1025 OU2I          599 DK05   YO2ARM        599 RO05
QSO: 21017 CW 2023-02-05 1025 OU2I          599 DK05   DK5PD         599 DE11
QSO: 21017 CW 2023-02-05 1026 OU2I          599 DK05   SN5N          599 PL06
QSO: 21022 CW 2023-02-05 1028 OU2I          599 DK05   YU1YV         599 28
QSO: 21022 CW 2023-02-05 1029 OU2I          599 DK05   IZ8JFL        599 IT06
QSO: 21026 CW 2023-02-05 1032 OU2I          599 DK05   F5IN          599 FR04
QSO: 21035 CW 2023-02-05 1034 OU2I          599 DK05   EA5IFY        599 ES04
QSO: 21038 CW 2023-02-05 1035 OU2I          599 DK05   Z33B          599 28
QSO: 21039 CW 2023-02-05 1038 OU2I          599 DK05   JT1CO         599 32
QSO: 21043 CW 2023-02-05 1040 OU2I          599 DK05   YO8BSE        599 RO01
QSO: 14002 CW 2023-02-05 1047 OU2I          599 DK05   F4DIA         599 FR01
QSO: 14003 CW 2023-02-05 1048 OU2I          599 DK05   K3AJ          599 8
QSO: 14006 CW 2023-02-05 1049 OU2I          599 DK05   HA7MF         599 HU02
QSO: 14007 CW 2023-02-05 1049 OU2I          599 DK05   RW7F          599 29
QSO: 14011 CW 2023-02-05 1050 OU2I          599 DK05   IQ2CJ         599 IT11
QSO: 14013 CW 2023-02-05 1051 OU2I          599 DK05   DJ0YI         599 DE01
QSO: 14014 CW 2023-02-05 1052 OU2I          599 DK05   IK2UEX        599 IT11
QSO: 14017 CW 2023-02-05 1053 OU2I          599 DK05   RW3X          599 29
QSO: 14021 CW 2023-02-05 1055 OU2I          599 DK05   DL5RMH        599 DE02
QSO: 14021 CW 2023-02-05 1055 OU2I          599 DK05   SN5WD         599 PL08
QSO: 14021 CW 2023-02-05 1057 OU2I          599 DK05   I2WIJ         599 IT11
QSO: 14024 CW 2023-02-05 1058 OU2I          599 DK05   HA5LN         599 HU05
QSO:  7019 CW 2023-02-05 1113 OU2I          599 DK05   SP2MKI        599 PL02
END-OF-LOG:
