START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-10
CALLSIGN: HC1MD/2
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: HC1MD/2
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-10 ARRL/arrl_10_meter_contest/2024.
QSO: 28034 CW 2024-12-14 1457 HC1MD/2       599 2 OM2VL         599 736
QSO: 28042 CW 2024-12-15 1844 HC1MD/2       599 356 W2GS          599 MS
QSO: 28042 CW 2024-12-15 1844 HC1MD/2       599 357 W9XT          599 WI
QSO: 28042 CW 2024-12-15 1845 HC1MD/2       599 358 WA9LEY        599 IL
QSO: 28042 CW 2024-12-15 1846 HC1MD/2       599 360 AK1MD         599 MA
QSO: 28042 CW 2024-12-15 1846 HC1MD/2       599 361 N7XU          599 OR
QSO: 28042 CW 2024-12-15 1847 HC1MD/2       599 362 N1DC          599 MA
QSO: 28042 CW 2024-12-15 1847 HC1MD/2       599 363 N2CJ          599 NJ
QSO: 28042 CW 2024-12-15 1849 HC1MD/2       599 359 N6ZFO         599 CA
QSO: 28042 CW 2024-12-15 1849 HC1MD/2       599 465 PR1T          599 1322
QSO: 28042 CW 2024-12-15 1849 HC1MD/2       599 364 PY2FCL        599 176
QSO: 28042 CW 2024-12-15 1850 HC1MD/2       599 366 VA3WB         599 ON
QSO: 28042 CW 2024-12-15 1851 HC1MD/2       599 369 N5WNG         599 TX
QSO: 28042 CW 2024-12-15 1851 HC1MD/2       599 368 N8AA          599 OH
QSO: 28042 CW 2024-12-15 1852 HC1MD/2       599 371 N0MA          599 IA
QSO: 28042 CW 2024-12-15 1852 HC1MD/2       599 370 W9ILY         599 IL
QSO: 28042 CW 2024-12-15 1853 HC1MD/2       599 372 WU8T          599 WA
QSO: 28042 CW 2024-12-15 1854 HC1MD/2       599 374 W2NO          599 NJ
QSO: 28042 CW 2024-12-15 1854 HC1MD/2       599 373 WA2MCR        599 NY
QSO: 28042 CW 2024-12-15 1855 HC1MD/2       599 376 VE6WP         599 AB
QSO: 28042 CW 2024-12-15 1856 HC1MD/2       599 378 N0UR          599 MN
QSO: 28042 CW 2024-12-15 1858 HC1MD/2       599 379 K0YA          599 TX
QSO: 28042 CW 2024-12-15 1858 HC1MD/2       599 380 K7GS          599 WA
QSO: 28042 CW 2024-12-15 1859 HC1MD/2       599 381 W4RM          599 NC
QSO: 28042 CW 2024-12-15 1900 HC1MD/2       599 382 N0XR          599 IA
QSO: 28042 CW 2024-12-15 1900 HC1MD/2       599 383 VE3SST        599 ON
QSO: 28042 CW 2024-12-15 1901 HC1MD/2       599 386 K3UL          599 PA
QSO: 28042 CW 2024-12-15 1901 HC1MD/2       599 384 K8GL          599 MI
QSO: 28042 CW 2024-12-15 1901 HC1MD/2       599 385 W9KM          599 IL
QSO: 28000 CW 2024-12-15 1902 HC1MD/2       599 388 AD0RW         599 IA
QSO: 28042 CW 2024-12-15 1902 HC1MD/2       599 387 AC2FA         599 NY
QSO: 28042 CW 2024-12-15 1903 HC1MD/2       599 391 K2YAZ         599 MI
END-OF-LOG:
