START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-10
CALLSIGN: SM6M
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: SM6M
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-10 ARRL/arrl_10_meter_contest/2024.
QSO: 28009 CW 2024-12-14 0820 SM6M          599 1 BI8CZM        599 282
QSO: 28011 CW 2024-12-15 1529 SM6M          599 403 WX1S          599 NH
QSO: 28011 CW 2024-12-15 1530 SM6M          599 405 PA4O          599 156
QSO: 28011 CW 2024-12-15 1531 SM6M          599 406 W1IE          599 VA
QSO: 28000 CW 2024-12-15 1532 SM6M          599 408 KV1I          599 TX
QSO: 28011 CW 2024-12-15 1532 SM6M          599 409 KG9X          599 IL
QSO: 28011 CW 2024-12-15 1533 SM6M          599 411 W1WIM         599 MA
QSO: 28011 CW 2024-12-15 1534 SM6M          599 413 W0DCX         599 MO
QSO: 28011 CW 2024-12-15 1534 SM6M          599 412 W1SRG         599 MA
QSO: 28011 CW 2024-12-15 1535 SM6M          599 417 KD9UYC        599 IN
QSO: 28011 CW 2024-12-15 1536 SM6M          599 418 N8MR          599 MI
QSO: 28011 CW 2024-12-15 1537 SM6M          599 421 K0CIE         599 FL
QSO: 28011 CW 2024-12-15 1537 SM6M          599 420 K8NVR         599 OH
QSO: 28000 CW 2024-12-15 1538 SM6M          599 422 DL7DZ         599 208
QSO: 28011 CW 2024-12-15 1538 SM6M          599 420 AK2S          599 NJ
QSO: 28011 CW 2024-12-15 1538 SM6M          599 423 KS1J          599 RI
QSO: 28000 CW 2024-12-15 1540 SM6M          599 423 KA8WQL        599 OH
QSO: 28011 CW 2024-12-15 1540 SM6M          599 426 WO9B          599 WI
QSO: 28012 CW 2024-12-15 1541 SM6M          599 427 NO5W          599 LA
QSO: 28011 CW 2024-12-15 1542 SM6M          599 428 G3T           599 115
QSO: 28010 CW 2024-12-15 1543 SM6M          599 429 AK1MD         599 MA
QSO: 28011 CW 2024-12-15 1543 SM6M          599 431 NN4X          599 FL
QSO: 28011 CW 2024-12-15 1543 SM6M          599 430 W2KA          599 NY
QSO: 28011 CW 2024-12-15 1544 SM6M          599 432 K9AY          599 WI
QSO: 28011 CW 2024-12-15 1544 SM6M          599 434 N0BUI         599 MN
QSO: 28011 CW 2024-12-15 1545 SM6M          599 436 WD8RIF        599 OH
QSO: 28011 CW 2024-12-15 1546 SM6M          599 437 PY1KO         599 125
QSO: 28011 CW 2024-12-15 1548 SM6M          599 439 W1HSB         599 RI
QSO: 28011 CW 2024-12-15 1548 SM6M          599 442 W2BJN         599 AL
QSO: 28011 CW 2024-12-15 1549 SM6M          599 443 KA0PQW        599 MN
QSO: 28000 CW 2024-12-15 1550 SM6M          599 445 K3LT          599 DE
QSO: 28011 CW 2024-12-15 1550 SM6M          599 446 KA9I          599 IL
QSO: 28011 CW 2024-12-15 1550 SM6M          599 444 W1TO          599 MA
QSO: 28010 CW 2024-12-15 1551 SM6M          599 447 DA1TT         599 706
QSO: 28011 CW 2024-12-15 1551 SM6M          599 448 W1ARY         599 CT
QSO: 28011 CW 2024-12-15 1552 SM6M          599 453 K2IY          599 NY
QSO: 28011 CW 2024-12-15 1552 SM6M          599 449 KR4AE         599 GA
QSO: 28011 CW 2024-12-15 1552 SM6M          599 451 N1IX          599 NH
QSO: 28011 CW 2024-12-15 1552 SM6M          599 452 WB2ART        599 FL
QSO: 28011 CW 2024-12-15 1553 SM6M          599 455 K2YAZ         599 MI
QSO: 28011 CW 2024-12-15 1553 SM6M          599 454 N2SO          599 NY
QSO: 28011 CW 2024-12-15 1554 SM6M          599 458 W4RM          599 NC
QSO: 28000 CW 2024-12-15 1555 SM6M          599 460 N5XE          599 OK
QSO: 28011 CW 2024-12-15 1557 SM6M          599 463 K2AL          599 NJ
QSO: 28011 CW 2024-12-15 1557 SM6M          599 465 NN1DX         599 CT
QSO: 28000 CW 2024-12-15 1558 SM6M          599 467 WN8P          599 MI
QSO: 28011 CW 2024-12-15 1559 SM6M          599 468 KS4X          599 TN
QSO: 28000 CW 2024-12-15 1600 SM6M          599 469 N3KCB         599 DE
QSO: 28003 CW 2024-12-15 1600 SM6M          599 470 N0AX          599 MO
QSO: 28010 CW 2024-12-15 1602 SM6M          599 473 VE3ZY         599 ON
QSO: 28011 CW 2024-12-15 1602 SM6M          599 472 KE1IH         599 NY
QSO: 28000 CW 2024-12-15 1603 SM6M          599 471 N9XAU         599 IN
QSO: 28011 CW 2024-12-15 1603 SM6M          599 474 KB0EO         599 MN
QSO: 28011 CW 2024-12-15 1604 SM6M          599 475 WB8JAY        599 OH
QSO: 28011 CW 2024-12-15 1605 SM6M          599 477 WA3KCP        599 PA
QSO: 28011 CW 2024-12-15 1607 SM6M          599 468 M4Y           599 385
QSO: 28001 CW 2024-12-15 1609 SM6M          599 481 TM6M          599 1865
QSO: 28004 CW 2024-12-15 1610 SM6M          599 483 K4RO          599 TN
QSO: 28007 CW 2024-12-15 1611 SM6M          599 485 KQ2M          599 CT
QSO: 28013 CW 2024-12-15 1612 SM6M          599 486 WW4LL         599 GA
QSO: 28013 CW 2024-12-15 1613 SM6M          599 487 KR2Q          599 NJ
QSO: 28015 CW 2024-12-15 1613 SM6M          599 488 KU2M          599 NJ
QSO: 28016 CW 2024-12-15 1613 SM6M          599 489 WK1O          599 MA
QSO: 28017 CW 2024-12-15 1614 SM6M          599 490 MM0T          599 1381
QSO: 28027 CW 2024-12-15 1617 SM6M          599 491 OR6T          599 1305
QSO: 28029 CW 2024-12-15 1617 SM6M          599 492 N2UR          599 MA
QSO: 28032 CW 2024-12-15 1618 SM6M          599 593 K3AJ          599 MD
QSO: 28037 CW 2024-12-15 1619 SM6M          599 494 N2MF          599 NY
QSO: 28041 CW 2024-12-15 1621 SM6M          599 496 KR2AA         599 NY
QSO: 28044 CW 2024-12-15 1621 SM6M          599 497 N4DD          599 TN
QSO: 28045 CW 2024-12-15 1622 SM6M          599 498 N3UA          599 VA
QSO: 28052 CW 2024-12-15 1626 SM6M          599 499 FY5KE         599 2878
QSO: 28084 CW 2024-12-15 1628 SM6M          599 500 LW1F          599 1765
QSO: 28003 CW 2024-12-15 1629 SM6M          599 501 VE3JM         599 ON
QSO: 28038 CW 2024-12-15 1632 SM6M          599 502 VE3RZ         599 ON
QSO: 28045 CW 2024-12-15 1633 SM6M          599 503 K9BGL         599 IL
QSO: 28059 CW 2024-12-15 1635 SM6M          599 504 WO4O          599 FL
QSO: 28063 CW 2024-12-15 1636 SM6M          599 505 K1GU          599 TN
QSO: 28067 CW 2024-12-15 1637 SM6M          599 506 K9NW          599 IN
QSO: 28070 CW 2024-12-15 1638 SM6M          599 507 NN7CW         599 FL
QSO: 28013 CW 2024-12-15 2011 SM6M          599 508 K6XX          599 CA
QSO: 28053 CW 2024-12-15 2019 SM6M          599 509 N6RK          599 CA
END-OF-LOG:
