START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: CQ-WPX-SSB
CALLSIGN: UT1AN
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: UT1AN
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for CQ-WPX-SSB CQWPX/ph/2010.
QSO:  1840 PH 2010-03-27 0017 UT1AN         59 LY7A          59 0019
QSO:  1867 PH 2010-03-27 0048 UT1AN         59 039 UU7J          59 0053
QSO:  1800 PH 2010-03-27 0049 UT1AN         59 042 RA3NC         59 041
QSO:  1867 PH 2010-03-27 0051 UT1AN         59 0044 RN9CM         59 0025
QSO:  1800 PH 2010-03-27 0056 UT1AN         59 0045 RN3ZJJ        59 0009
QSO:  1860 PH 2010-03-27 0100 UT1AN         59 47 OM6AL         59 30
QSO:  1858 PH 2010-03-27 0101 UT1AN         59 048 DR1A          59 0089
QSO:  1850 PH 2010-03-27 0102 UT1AN         59 049 F6IIT         59 0048
QSO:  1828 PH 2010-03-27 0107 UT1AN         59 0050 OY6A          59 0044
QSO:  1837 PH 2010-03-27 0111 UT1AN         59 051 I4FYF         59 053
QSO:  1800 PH 2010-03-27 0114 UT1AN         59 0052 IR6T          59 0049
QSO:  1800 PH 2010-03-27 0118 UT1AN         59 0054 E72MM         59 0031
QSO:  1868 PH 2010-03-27 0122 UT1AN         59 055 9A2EU         59 0088
QSO:  1800 PH 2010-03-27 0123 UT1AN         59 056 DL1ET         59 040
QSO:  1877 PH 2010-03-27 0125 UT1AN         59 0057 UT7E          59 0098
QSO:  1882 PH 2010-03-27 0125 UT1AN         59 0058 YO3CZW        59 0037
QSO:  1887 PH 2010-03-27 0128 UT1AN         59 059 EI0W          59 0032
QSO:  1894 PH 2010-03-27 0133 UT1AN         59 0060 MW1LCR        59 0088
QSO:  1902 PH 2010-03-27 0136 UT1AN         59 0061 OK2BYW        59 0025
QSO:  1800 PH 2010-03-27 0137 UT1AN         59 062 E71GJK        59 53
QSO:  1865 PH 2010-03-27 0142 UT1AN         59 0063 DP3D          59 0126
QSO:  1800 PH 2010-03-27 0146 UT1AN         59 0064 TM7F          59 0090
QSO:  1854 PH 2010-03-27 0149 UT1AN         59 065 DQ8N          59 0011
QSO:  1800 PH 2010-03-27 0151 UT1AN         59 66 EW8DX         59 17
QSO:  1852 PH 2010-03-27 0152 UT1AN         59 0067 OK2SAR        59 0059
QSO:  1800 PH 2010-03-27 0154 UT1AN         59 068 DL0NG         59 034
QSO:  1851 PH 2010-03-27 0154 UT1AN         59 069 DL4GBA        59 0086
QSO:  1800 PH 2010-03-27 0156 UT1AN         59 072 RZ1AU         59 082
QSO:  1800 PH 2010-03-27 0156 UT1AN         59 0070 YU2A          59 0082
QSO:  1852 PH 2010-03-27 0156 UT1AN         59 0071 PI4TUE        59 0057
QSO:  1851 PH 2010-03-27 0158 UT1AN         59 073 DD2ML         59 0121
QSO:  1851 PH 2010-03-27 0159 UT1AN         59 075 RA3ZZ         59 135
QSO:  1852 PH 2010-03-27 0159 UT1AN         59 0074 S56A          59 0090
QSO:  1851 PH 2010-03-27 0200 UT1AN         59 77 LY2SA         59 8
QSO:  1800 PH 2010-03-27 0202 UT1AN         59 0079 LA7WCA        59 0027
QSO:  1800 PH 2010-03-27 0202 UT1AN         59 78 RK4HYT        59 62
QSO:  1800 PH 2010-03-27 0202 UT1AN         59 080 RX9FR         59 039
QSO:  1852 PH 2010-03-27 0207 UT1AN         59 0081 ON6BR         59 0141
QSO:  1830 PH 2010-03-27 0208 UT1AN         59 082 DL3KZA        59 0022
QSO:  1851 PH 2010-03-27 0208 UT1AN         59 083 RT3F          59 0301
QSO:  1851 CW 2010-03-27 0209 UT1AN         599 085 DD1JN         599 084
QSO:  1851 PH 2010-03-27 0209 UT1AN         59 0084 SN9P          59 0112
QSO:  1851 PH 2010-03-27 0210 UT1AN         59 0086 S51F          59 0102
QSO:  1852 PH 2010-03-27 0210 UT1AN         59 087 RA6LOO        59 003
QSO:  1851 PH 2010-03-27 0211 UT1AN         59 088 DL4MCF        59 0169
QSO:  1851 PH 2010-03-27 0215 UT1AN         59 90 RT4F          59 350
QSO:  1800 PH 2010-03-27 0216 UT1AN         59 091 UA4UT         59 027
QSO:  1826 PH 2010-03-27 0220 UT1AN         59 0092 OG7X          59 0037
QSO:  1829 PH 2010-03-27 0221 UT1AN         59 093 EI9E          59 0027
QSO:  1831 PH 2010-03-27 0223 UT1AN         59 094 RW2F          59 0151
QSO:  1856 PH 2010-03-27 0224 UT1AN         59 95 ER4KAA        59 190
QSO:  1862 PH 2010-03-27 0226 UT1AN         59 0096 UA6GP         59 0217
QSO:  1800 PH 2010-03-27 0230 UT1AN         59 097 IV3UHL        59 076
QSO:  1877 PH 2010-03-27 0231 UT1AN         59 98 UA6UDV        59 196
QSO:  1800 PH 2010-03-27 0234 UT1AN         59 99 SM6FJY        59 073
QSO:  1800 PH 2010-03-27 0235 UT1AN         59 0100 SP8DIP        59 0022
QSO:  7118 PH 2010-03-27 0249 UT1AN         59 0101 V25Y          59 0295
QSO:  7134 PH 2010-03-27 0256 UT1AN         59 102 NQ4I          59 0230
QSO:  7190 PH 2010-03-27 0316 UT1AN         59 103 UA9XL         59 084
QSO:  7000 PH 2010-03-27 0330 UT1AN         59 0104 AM3M          59 0067
QSO:  7147 PH 2010-03-27 0335 UT1AN         59 0105 PV2P          59 0085
QSO:  7131 PH 2010-03-27 0350 UT1AN         59 0106 PY1NB         59 0237
QSO:  7000 PH 2010-03-27 0355 UT1AN         59 0107 KP3Z          59 0726
QSO:  7154 PH 2010-03-27 0405 UT1AN         59 108 E73M          59 0373
QSO:  7155 PH 2010-03-27 0407 UT1AN         59 109 E74EBL        59 0113
QSO: 14000 PH 2010-03-27 0412 UT1AN         59 110 4J7WMF        59 159
QSO: 14000 PH 2010-03-27 0414 UT1AN         59 111 UA0SJ         59 181
QSO: 14000 PH 2010-03-27 0415 UT1AN         59 112 A71FJ         59 0061
QSO: 14236 PH 2010-03-27 0417 UT1AN         59 0114 ZC4T          59 0091
QSO: 14163 PH 2010-03-27 0429 UT1AN         59 116 KL7RA         59 0604
QSO: 14280 PH 2010-03-27 0857 UT1AN         59 117 P33W          59 0680
QSO: 14150 PH 2010-03-27 1300 UT1AN         59 118 K1LZ          59 0756
QSO: 14177 PH 2010-03-27 1305 UT1AN         59 119 W0UA          59 445
QSO: 14118 PH 2010-03-27 1314 UT1AN         59 120 VE3EJ         59 1251
QSO: 14124 PH 2010-03-27 1318 UT1AN         59 121 VX3AT         59 1307
QSO: 14000 PH 2010-03-27 1320 UT1AN         59 122 RW0CN         59 812
QSO: 14152 PH 2010-03-27 1325 UT1AN         59 123 KK9A          59 864
QSO: 14160 PH 2010-03-27 1327 UT1AN         59 124 KZ9O          59 467
QSO: 14148 PH 2010-03-27 1342 UT1AN         59 126 VE3TA         59 0436
QSO:  3797 PH 2010-03-27 1354 UT1AN         59 0127 YL3FT         59 0340
QSO: 14162 PH 2010-03-27 1436 UT1AN         59 0129 KV0K          59 1223
QSO: 14236 PH 2010-03-27 1449 UT1AN         59 0100 NR6O          59 0657
QSO: 14227 PH 2010-03-27 1503 UT1AN         59 131 NK7U          59 552
QSO: 14000 PH 2010-03-27 1508 UT1AN         59 132 T77GO         59 953
QSO: 14229 PH 2010-03-27 1527 UT1AN         59 133 VC6R          59 990
QSO: 14000 PH 2010-03-27 1532 UT1AN         59 134 W7WA          59 829
QSO: 14287 PH 2010-03-27 1548 UT1AN         59 135 E73M          59 0869
QSO:  3500 PH 2010-03-27 1601 UT1AN         59 136 E71A          59 0741
QSO:  3500 PH 2010-03-27 1602 UT1AN         59 0137 9A5Y          59 0650
QSO: 14142 PH 2010-03-27 1651 UT1AN         59 138 VE7GL         59 1126
QSO: 14211 PH 2010-03-27 1724 UT1AN         59 139 KH7XS         59 2084
QSO: 14222 PH 2010-03-27 1744 UT1AN         59 0140 ZY7C          59 0921
QSO: 14155 PH 2010-03-27 1827 UT1AN         59 0141 NG3R          59 1893
QSO: 14144 PH 2010-03-27 1836 UT1AN         59 0142 VO1KVT        59 0466
QSO: 14118 PH 2010-03-27 1841 UT1AN         59 0143 VX7CC         59 1180
QSO: 14125 PH 2010-03-27 1902 UT1AN         59 0144 VE3UTT        59 0871
QSO: 14000 PH 2010-03-27 1903 UT1AN         59 145 VE5FX         59 330
QSO: 14111 PH 2010-03-27 1906 UT1AN         59 0146 TO7A          59 1821
QSO: 14103 PH 2010-03-27 1908 UT1AN         59 0147 VE3DZ         59 0375
QSO: 14127 PH 2010-03-27 1910 UT1AN         59 0148 VE3MMQ        59 0852
QSO: 14000 PH 2010-03-27 1918 UT1AN         59 150 VE2MAB        59 176
QSO: 14152 PH 2010-03-27 1921 UT1AN         59 151 WU3A          59 919
QSO: 14154 PH 2010-03-27 1922 UT1AN         59 152 KD4D          59 707
QSO: 14162 PH 2010-03-27 1928 UT1AN         59 153 KK9A          59 1312
QSO: 14160 PH 2010-03-27 1931 UT1AN         59 0164 W3KL          59 0573
QSO: 14165 PH 2010-03-27 1934 UT1AN         59 155 WR3Z          59 1580
QSO: 14000 PH 2010-03-27 1937 UT1AN         59 256 K3ZO          59 1157
QSO: 14323 PH 2010-03-27 1952 UT1AN         59 0157 WY3P          59 1786
QSO: 14298 PH 2010-03-27 1957 UT1AN         59 158 WB9Z          59 1886
QSO: 14000 PH 2010-03-27 2048 UT1AN         59 0159 PY2LSM        59 0875
QSO: 14000 PH 2010-03-27 2054 UT1AN         59 160 CN2BC         59 1043
QSO:  1800 PH 2010-03-27 2116 UT1AN         59 161 ER2RM         59 77
QSO:  1800 PH 2010-03-27 2120 UT1AN         59 164 US0QG         59 037
QSO:  1800 PH 2010-03-27 2120 UT1AN         59 0162 UX7CQ         59 0187
QSO:  1865 PH 2010-03-27 2120 UT1AN         59 0163 OG4T          59 0067
QSO:  1800 PH 2010-03-27 2122 UT1AN         59 165 UR5ETN        59 338
QSO:  1800 PH 2010-03-27 2126 UT1AN         59 0166 RU1AB         59 0377
QSO:  1800 PH 2010-03-27 2126 UT1AN         59 167 RU9CK         59 686
QSO:  7171 PH 2010-03-27 2149 UT1AN         59 168 DJ1AA         59 0967
QSO:  7157 PH 2010-03-27 2153 UT1AN         59 0169 RW9USA        59 1055
QSO:  7153 PH 2010-03-27 2154 UT1AN         59 0170 EA5GI         59 0351
QSO:  7148 PH 2010-03-27 2214 UT1AN         59 171 K1LZ          59 0821
QSO:  7188 PH 2010-03-27 2226 UT1AN         59 172 E7DX          59 2386
QSO:  7053 PH 2010-03-27 2254 UT1AN         59 173 VX3AT         59 2464
QSO:  7143 PH 2010-03-27 2341 UT1AN         59 974 KD4D          59 615
QSO:  7166 PH 2010-03-28 0504 UT1AN         59 0175 CR6P          59 0427
QSO: 14222 PH 2010-03-28 0522 UT1AN         59 0176 VK7ZE         59 1269
QSO: 14216 PH 2010-03-28 0528 UT1AN         59 0177 RA0QQ         59 0564
QSO: 14252 PH 2010-03-28 0536 UT1AN         59 178 SZ3P          59 1392
QSO: 14000 PH 2010-03-28 0539 UT1AN         59 0179 ST2AR         59 2879
QSO: 14000 PH 2010-03-28 0540 UT1AN         59 180 RZ1ZZ         59 0931
QSO: 14181 PH 2010-03-28 0541 UT1AN         59 181 UW8I          59 1443
END-OF-LOG:
