START-OF-LOG: 3.0
CREATED-BY: TR4W v.4.229 [CZE]
CALLSIGN: OK1HFP
CONTEST: CQ-WW-SSB
CLAIMED-SCORE: 14100
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: 160M
CATEGORY-MODE: SSB
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-POWER: HIGH
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
OPERATORS: OK1HFP
LOCATION: Czech republik
NAME: Frantisek Pahorecky
SOAPBOX: Kenwood TS570  PA hm  250W  Ant  Double Zeppelin  2x36m  15m UP
QSO:  1800 PH 2012-10-27 2112 OK1HFP        59  15     DR7B          59  14
QSO:  1800 PH 2012-10-27 2115 OK1HFP        59  15     SO9Q          59  15
QSO:  1800 PH 2012-10-27 2119 OK1HFP        59  15     RM5A          59  16
QSO:  1800 PH 2012-10-27 2119 OK1HFP        59  15     RF9C          59  17
QSO:  1800 PH 2012-10-27 2147 OK1HFP        59  15     UX1UX         59  16
QSO:  1800 PH 2012-10-27 2156 OK1HFP        59  15     F5DRD         59  14
QSO:  1800 PH 2012-10-27 2157 OK1HFP        59  15     DK1KC         59  14
QSO:  1800 PH 2012-10-27 2200 OK1HFP        59  15     DJ0A          59  14
QSO:  1800 PH 2012-10-27 2202 OK1HFP        59  15     IZ0GIF        59  15
QSO:  1800 PH 2012-10-27 2202 OK1HFP        59  15     DJ3RA         59  14
QSO:  1800 PH 2012-10-27 2203 OK1HFP        59  15     OM7AX         59  15
QSO:  1800 PH 2012-10-27 2203 OK1HFP        59  15     SN3B          59  15
QSO:  1800 PH 2012-10-27 2208 OK1HFP        59  15     UA9KAA        59  17
QSO:  1800 PH 2012-10-27 2212 OK1HFP        59  15     YO2LIM        59  20
QSO:  1800 PH 2012-10-27 2213 OK1HFP        59  15     DJ7WW         59  14
QSO:  1800 PH 2012-10-27 2214 OK1HFP        59  15     S53EA         59  15
QSO:  1800 PH 2012-10-27 2215 OK1HFP        59  15     DK5TX         59  14
QSO:  1800 PH 2012-10-27 2217 OK1HFP        59  15     DL5ST         59  14
QSO:  1800 PH 2012-10-27 2235 OK1HFP        59  15     F9AOF         59  14
QSO:  1800 PH 2012-10-27 2235 OK1HFP        59  15     DG2NMH        59  14
QSO:  1800 PH 2012-10-27 2236 OK1HFP        59  15     G3B           59  14
QSO:  1800 PH 2012-10-27 2237 OK1HFP        59  15     HA3HZ         59  15
QSO:  1800 PH 2012-10-27 2238 OK1HFP        59  15     US5D          59  16
QSO:  1800 PH 2012-10-27 2238 OK1HFP        59  15     DK2AT         59  14
QSO:  1800 PH 2012-10-27 2240 OK1HFP        59  15     I0LYO         59  15
QSO:  1800 PH 2012-10-27 2241 OK1HFP        59  15     I3GWE         59  15
QSO:  1800 PH 2012-10-27 2254 OK1HFP        59  15     OK1TN         59  15
QSO:  1800 PH 2012-10-27 2311 OK1HFP        59  15     P33W          59  20
QSO:  1800 PH 2012-10-27 2313 OK1HFP        59  15     OK7O          59  15
QSO:  1800 PH 2012-10-27 2339 OK1HFP        59  15     EC2DX         59  14
QSO:  1800 PH 2012-10-27 2346 OK1HFP        59  15     YP9T          59  20
QSO:  1800 PH 2012-10-27 2348 OK1HFP        59  15     DL0CS         59  14
QSO:  1800 PH 2012-10-27 2350 OK1HFP        59  15     S54ZZ         59  15
QSO:  1800 PH 2012-10-27 2356 OK1HFP        59  15     ES9C          59  15
QSO:  1800 PH 2012-10-28 0003 OK1HFP        59  15     SN6Z          59  15
QSO:  1800 PH 2012-10-28 0005 OK1HFP        59  15     IQ1IM         59  15
QSO:  1800 PH 2012-10-28 0006 OK1HFP        59  15     HB9MHR        59  14
QSO:  1800 PH 2012-10-28 0008 OK1HFP        59  15     DK5EZ         59  14
QSO:  1800 PH 2012-10-28 0012 OK1HFP        59  15     S51A          59  15
QSO:  1800 PH 2012-10-28 0015 OK1HFP        59  15     DL6ON         59  14
QSO:  1800 PH 2012-10-28 0020 OK1HFP        59  15     DM4X          59  14
QSO:  1800 PH 2012-10-28 0021 OK1HFP        59  15     UI2K          59  15
QSO:  1800 PH 2012-10-28 0022 OK1HFP        59  15     OZ1CTK        59  14
QSO:  1800 PH 2012-10-28 0023 OK1HFP        59  15     SN7H          59  15
QSO:  1800 PH 2012-10-28 0023 OK1HFP        59  15     OL7T          59  15
QSO:  1800 PH 2012-10-28 0024 OK1HFP        59  15     SM6FJY        59  14
QSO:  1800 PH 2012-10-28 0026 OK1HFP        59  15     ON6BR         59  14
QSO:  1800 PH 2012-10-28 0028 OK1HFP        59  15     SP9KAO        59  15
QSO:  1800 PH 2012-10-28 0030 OK1HFP        59  15     S57DX         59  15
QSO:  1800 PH 2012-10-28 0031 OK1HFP        59  15     IQ9MD         59  15
QSO:  1800 PH 2012-10-28 0032 OK1HFP        59  15     LY9A          59  15
QSO:  1800 PH 2012-10-28 0034 OK1HFP        59  15     PI4W          59  14
QSO:  1800 PH 2012-10-28 0037 OK1HFP        59  15     HG7T          59  15
QSO:  1800 PH 2012-10-28 0039 OK1HFP        59  15     UT7E          59  16
QSO:  1800 PH 2012-10-28 0041 OK1HFP        59  15     ON7TK         59  14
QSO:  1800 PH 2012-10-28 0043 OK1HFP        59  15     DD1UN         59  14
QSO:  1800 PH 2012-10-28 0043 OK1HFP        59  15     DL1NCB        59  14
QSO:  1800 PH 2012-10-28 0044 OK1HFP        59  15     OE5T          59  15
QSO:  1800 PH 2012-10-28 0047 OK1HFP        59  15     DL1WM         59  14
QSO:  1800 PH 2012-10-28 0052 OK1HFP        59  15     DK5QN         59  14
QSO:  1800 PH 2012-10-28 0101 OK1HFP        59  15     OM0M          59  15
QSO:  1800 PH 2012-10-28 0108 OK1HFP        59  15     EF7X          59  14
QSO:  1800 PH 2012-10-28 0109 OK1HFP        59  15     GM3T          59  14
QSO:  1800 PH 2012-10-28 0115 OK1HFP        59  15     UZ2M          59  16
QSO:  1800 PH 2012-10-28 0138 OK1HFP        59  15     US7L          59  16
QSO:  1800 PH 2012-10-28 0154 OK1HFP        59  15     OM3IAG        59  15
QSO:  1800 PH 2012-10-28 0156 OK1HFP        59  15     F8AOF         59  14
QSO:  1800 PH 2012-10-28 0201 OK1HFP        59  15     RL3DX         59  16
QSO:  1800 PH 2012-10-28 0204 OK1HFP        59  15     S53F          59  15
QSO:  1800 PH 2012-10-28 0204 OK1HFP        59  15     DM2TS         59  14
QSO:  1800 PH 2012-10-28 0205 OK1HFP        59  15     RM4A          59  16
QSO:  1800 PH 2012-10-28 0206 OK1HFP        59  15     DR2W          59  14
QSO:  1800 PH 2012-10-28 0207 OK1HFP        59  15     SP5HLA        59  15
QSO:  1800 PH 2012-10-28 0207 OK1HFP        59  15     LY2W          59  15
QSO:  1800 PH 2012-10-28 0209 OK1HFP        59  15     LY6A          59  15
QSO:  1800 PH 2012-10-28 0210 OK1HFP        59  15     M4A           59  14
QSO:  1800 PH 2012-10-28 0212 OK1HFP        59  15     DP6A          59  14
QSO:  1800 PH 2012-10-28 0213 OK1HFP        59  15     DK3WN         59  14
QSO:  1800 PH 2012-10-28 0214 OK1HFP        59  15     DF3IS         59  14
QSO:  1800 PH 2012-10-28 0215 OK1HFP        59  15     US0HZ         59  16
QSO:  1800 PH 2012-10-28 0216 OK1HFP        59  15     DL0NG         59  14
QSO:  1800 PH 2012-10-28 0216 OK1HFP        59  15     DK7FP         59  14
QSO:  1800 PH 2012-10-28 0217 OK1HFP        59  15     LA7H          59  14
QSO:  1800 PH 2012-10-28 0219 OK1HFP        59  15     DL6DCD        59  14
QSO:  1800 PH 2012-10-28 0221 OK1HFP        59  15     YT9X          59  15
QSO:  1800 PH 2012-10-28 0223 OK1HFP        59  15     S54K          59  15
QSO:  1800 PH 2012-10-28 0224 OK1HFP        59  15     SN9V          59  15
QSO:  1800 PH 2012-10-28 0225 OK1HFP        59  15     IR6T          59  15
QSO:  1800 PH 2012-10-28 0233 OK1HFP        59  15     OH0Z          59  15
QSO:  1800 PH 2012-10-28 0238 OK1HFP        59  15     UX0FF         59  16
QSO:  1800 PH 2012-10-28 0241 OK1HFP        59  15     9A2L          59  15
QSO:  1800 PH 2012-10-28 0257 OK1HFP        59  15     CR2X          59  14
QSO:  1800 PH 2012-10-28 0336 OK1HFP        59  15     YL2CI         59  15
QSO:  1800 PH 2012-10-28 0342 OK1HFP        59  15     IR2C          59  15
QSO:  1800 PH 2012-10-28 0345 OK1HFP        59  15     GJ2A          59  14
QSO:  1800 PH 2012-10-28 0353 OK1HFP        59  15     OM8A          59  15
QSO:  1800 PH 2012-10-28 0407 OK1HFP        59  15     8S0C          59  14
QSO:  1800 PH 2012-10-28 0427 OK1HFP        59  15     IN3AFT        59  15
QSO:  1800 PH 2012-10-28 0428 OK1HFP        59  15     HG6C          59  15
QSO:  1800 PH 2012-10-28 0429 OK1HFP        59  15     DK7CH         59  14
QSO:  1800 PH 2012-10-28 0429 OK1HFP        59  15     DO2MS         59  14
QSO:  1800 PH 2012-10-28 0433 OK1HFP        59  15     RT3G          59  16
QSO:  1800 PH 2012-10-28 0435 OK1HFP        59  15     F4GB          59  14
QSO:  1800 PH 2012-10-28 0436 OK1HFP        59  15     OE4A          59  15
QSO:  1800 PH 2012-10-28 0437 OK1HFP        59  15     HB9AWS        59  14
QSO:  1800 PH 2012-10-28 0442 OK1HFP        59  15     DL5YL         59  14
QSO:  1800 PH 2012-10-28 0444 OK1HFP        59  15     IR8A          59  15
QSO:  1800 PH 2012-10-28 0444 OK1HFP        59  15     DK7OM         59  14
QSO:  1800 PH 2012-10-28 0446 OK1HFP        59  15     DL4EAX        59  14
QSO:  1800 PH 2012-10-28 0450 OK1HFP        59  15     SM6NOC        59  14
QSO:  1800 PH 2012-10-28 0451 OK1HFP        59  15     GJ7Z          59  14
QSO:  1800 PH 2012-10-28 0458 OK1HFP        59  15     3Z2X          59  15
QSO:  1800 PH 2012-10-28 0511 OK1HFP        59  15     PI4CG         59  14
QSO:  1800 PH 2012-10-28 0527 OK1HFP        59  15     DM5TI         59  14
QSO:  1800 PH 2012-10-28 0533 OK1HFP        59  15     DL7CX         59  14
QSO:  1800 PH 2012-10-28 1718 OK1HFP        59  15     OK1ZY         59  15
QSO:  1800 PH 2012-10-28 1749 OK1HFP        59  15     LA2AB         59  14
QSO:  1800 PH 2012-10-28 1751 OK1HFP        59  15     DL9NDV        59  14
QSO:  1800 PH 2012-10-28 1756 OK1HFP        59  15     DO1MGN        59  14
QSO:  1800 PH 2012-10-28 1756 OK1HFP        59  15     DL3APY        59  14
QSO:  1800 PH 2012-10-28 1758 OK1HFP        59  15     OK1DOT        59  15
QSO:  1800 PH 2012-10-28 1759 OK1HFP        59  15     DM3KTO        59  14
QSO:  1800 PH 2012-10-28 1802 OK1HFP        59  15     DJ6KC         59  14
QSO:  1800 PH 2012-10-28 1805 OK1HFP        59  15     DR3P          59  14
QSO:  1800 PH 2012-10-28 1809 OK1HFP        59  15     DR2P          59  14
QSO:  1800 PH 2012-10-28 1818 OK1HFP        59  15     RA9FW/9       59  17
QSO:  1800 PH 2012-10-28 1849 OK1HFP        59  15     IW1ARB        59  15
QSO:  1800 PH 2012-10-28 1851 OK1HFP        59  15     OK1DCS        59  15
QSO:  1800 PH 2012-10-28 1852 OK1HFP        59  15     DK9ZQ         59  14
QSO:  1800 PH 2012-10-28 1854 OK1HFP        59  15     IK2LFF        59  15
QSO:  1800 PH 2012-10-28 1857 OK1HFP        59  15     DL9NBJ        59  14
QSO:  1800 PH 2012-10-28 1902 OK1HFP        59  15     DL7ON         59  14
QSO:  1800 PH 2012-10-28 1913 OK1HFP        59  15     A73A          59  21
QSO:  1800 PH 2012-10-28 1938 OK1HFP        59  15     IQ8MD         59  15
END-OF-LOG:
