START-OF-LOG: 3.0
CONTEST: CQ-WW-SSB
CREATED-BY: AATest v.1.99
CALLSIGN: UA9MA
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: SSB
CATEGORY-POWER: HIGH
CATEGORY-OVERLAY:
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 3910720
OPERATORS: UA9MA
CLUB:
NAME: Gena kolmakov
SOAPBOX: Many old friends in my log ! Great fun !
QSO: 28765 PH 2012-10-27 0750 UA9MA         59  17     F2AR          59  14
QSO: 28765 PH 2012-10-27 0751 UA9MA         59  17     G3TKK         59  14
QSO: 28765 PH 2012-10-27 0752 UA9MA         59  17     SV1CAL        59  20
QSO: 28765 PH 2012-10-27 0752 UA9MA         59  17     SG0U          59  14
QSO: 28765 PH 2012-10-27 0753 UA9MA         59  17     IZ2OOS        59  15
QSO: 28765 PH 2012-10-27 0753 UA9MA         59  17     F8GKH         59  14
QSO: 28765 PH 2012-10-27 0753 UA9MA         59  17     PI4W          59  14
QSO: 28765 PH 2012-10-27 0753 UA9MA         59  17     DJ5AN         59  14
QSO: 28765 PH 2012-10-27 0754 UA9MA         59  17     IK5YJK        59  15
QSO: 28765 PH 2012-10-27 0754 UA9MA         59  17     DD1JN         59  14
QSO: 28765 PH 2012-10-27 0755 UA9MA         59  17     LY7Z          59  15
QSO: 28765 PH 2012-10-27 0755 UA9MA         59  17     DL2MWB        59  14
QSO: 28765 PH 2012-10-27 0755 UA9MA         59  17     DL4JLM        59  14
QSO: 28765 PH 2012-10-27 0755 UA9MA         59  17     RW3XZ         59  16
QSO: 28765 PH 2012-10-27 0755 UA9MA         59  17     OE6Z          59  15
QSO: 28765 PH 2012-10-27 0755 UA9MA         59  17     OL8W          59  15
QSO: 28765 PH 2012-10-27 0756 UA9MA         59  17     IZ1CJZ        59  15
QSO: 28765 PH 2012-10-27 0756 UA9MA         59  17     DK1KC         59  14
QSO: 28765 PH 2012-10-27 0756 UA9MA         59  17     IK2HAB        59  15
QSO: 28765 PH 2012-10-27 0757 UA9MA         59  17     IK2SND        59  15
QSO: 28765 PH 2012-10-27 0757 UA9MA         59  17     LA6IRA        59  14
QSO: 28765 PH 2012-10-27 0757 UA9MA         59  17     IK1ZOF        59  15
QSO: 28765 PH 2012-10-27 0758 UA9MA         59  17     S59AA         59  15
QSO: 28765 PH 2012-10-27 0758 UA9MA         59  17     YT9X          59  15
QSO: 28765 PH 2012-10-27 0758 UA9MA         59  17     S57S          59  15
QSO: 28765 PH 2012-10-27 0758 UA9MA         59  17     GW4EVX        59  14
QSO: 28765 PH 2012-10-27 0758 UA9MA         59  17     S57L          59  15
QSO: 28765 PH 2012-10-27 0758 UA9MA         59  17     M3DFW         59  14
QSO: 28765 PH 2012-10-27 0759 UA9MA         59  17     UW8SM         59  16
QSO: 28765 PH 2012-10-27 0759 UA9MA         59  17     IK7IMO        59  15
QSO: 28765 PH 2012-10-27 0759 UA9MA         59  17     OK4BX         59  15
QSO: 28765 PH 2012-10-27 0759 UA9MA         59  17     UR5QW         59  16
QSO: 28765 PH 2012-10-27 0759 UA9MA         59  17     YO4RST        59  20
QSO: 28765 PH 2012-10-27 0800 UA9MA         59  17     F5LIW         59  14
QSO: 28765 PH 2012-10-27 0800 UA9MA         59  17     EE1W          59  14
QSO: 28765 PH 2012-10-27 0800 UA9MA         59  17     EA6/AA5UK     59  14
QSO: 28765 PH 2012-10-27 0801 UA9MA         59  17     DF0AT         59  14
QSO: 28765 PH 2012-10-27 0801 UA9MA         59  17     9A3ST         59  15
QSO: 28765 PH 2012-10-27 0801 UA9MA         59  17     OE6HLF        59  15
QSO: 28765 PH 2012-10-27 0801 UA9MA         59  17     CR3A          59  33
QSO: 28765 PH 2012-10-27 0802 UA9MA         59  17     IZ2LRT        59  15
QSO: 28765 PH 2012-10-27 0802 UA9MA         59  17     DJ4WM         59  14
QSO: 28765 PH 2012-10-27 0802 UA9MA         59  17     OK1XOE        59  15
QSO: 28765 PH 2012-10-27 0802 UA9MA         59  17     JH7RTQ        59  25
QSO: 28765 PH 2012-10-27 0803 UA9MA         59  17     OH2PM         59  15
QSO: 28765 PH 2012-10-27 0803 UA9MA         59  17     F4LKC         59  14
QSO: 28765 PH 2012-10-27 0803 UA9MA         59  17     JE1SCH        59  25
QSO: 28765 PH 2012-10-27 0804 UA9MA         59  17     DL5GCH        59  14
QSO: 28765 PH 2012-10-27 0804 UA9MA         59  17     JF3VAX        59  25
QSO: 28765 PH 2012-10-27 0804 UA9MA         59  17     OM6AS         59  15
QSO: 28765 PH 2012-10-27 0804 UA9MA         59  17     OL0W          59  15
QSO: 28765 PH 2012-10-27 0804 UA9MA         59  17     R2DX          59  16
QSO: 28765 PH 2012-10-27 0804 UA9MA         59  17     IK0YVV        59  15
QSO: 28765 PH 2012-10-27 0805 UA9MA         59  17     YL2PJ         59  15
QSO: 28765 PH 2012-10-27 0805 UA9MA         59  17     FR5GS         59  39
QSO: 28765 PH 2012-10-27 0806 UA9MA         59  17     JA1FDE        59  25
QSO: 28765 PH 2012-10-27 0806 UA9MA         59  17     RA3NC         59  16
QSO: 28765 PH 2012-10-27 0806 UA9MA         59  17     DL6AKK        59  14
QSO: 28765 PH 2012-10-27 0806 UA9MA         59  17     RM5A          59  16
QSO: 28765 PH 2012-10-27 0806 UA9MA         59  17     RA3FY         59  16
QSO: 28765 PH 2012-10-27 0806 UA9MA         59  17     DF5MA         59  14
QSO: 28765 PH 2012-10-27 0806 UA9MA         59  17     DL9GWD        59  14
QSO: 28765 PH 2012-10-27 0807 UA9MA         59  17     LA3T          59  14
QSO: 28765 PH 2012-10-27 0807 UA9MA         59  17     OK2TBC        59  15
QSO: 28765 PH 2012-10-27 0807 UA9MA         59  17     P3J           59  20
QSO: 28765 PH 2012-10-27 0807 UA9MA         59  17     US2IF         59  16
QSO: 28765 PH 2012-10-27 0808 UA9MA         59  17     DC1YB         59  14
QSO: 28765 PH 2012-10-27 0808 UA9MA         59  17     DL9MS         59  14
QSO: 28765 PH 2012-10-27 0808 UA9MA         59  17     S51F          59  15
QSO: 28765 PH 2012-10-27 0808 UA9MA         59  17     SP7VTQ        59  15
QSO: 28765 PH 2012-10-27 0808 UA9MA         59  17     JE2OTM        59  25
QSO: 28765 PH 2012-10-27 0809 UA9MA         59  17     HA8BE         59  15
QSO: 28765 PH 2012-10-27 0809 UA9MA         59  17     DM2DXA        59  14
QSO: 28765 PH 2012-10-27 0809 UA9MA         59  17     DP7D          59  14
QSO: 28765 PH 2012-10-27 0809 UA9MA         59  17     SP5AUY        59  15
QSO: 28765 PH 2012-10-27 0809 UA9MA         59  17     2E0SLS        59  14
QSO: 28765 PH 2012-10-27 0810 UA9MA         59  17     GM0EGI        59  14
QSO: 28765 PH 2012-10-27 0810 UA9MA         59  17     DH1PAL        59  14
QSO: 28765 PH 2012-10-27 0810 UA9MA         59  17     DR1A          59  14
QSO: 28765 PH 2012-10-27 0810 UA9MA         59  17     UR5WHQ        59  16
QSO: 28765 PH 2012-10-27 0811 UA9MA         59  17     OE6MDF        59  15
QSO: 28765 PH 2012-10-27 0811 UA9MA         59  17     LY4Q          59  15
QSO: 28765 PH 2012-10-27 0811 UA9MA         59  17     DM4X          59  14
QSO: 28765 PH 2012-10-27 0811 UA9MA         59  17     RA4DR         59  16
QSO: 28765 PH 2012-10-27 0811 UA9MA         59  17     YO8SSB        59  20
QSO: 28765 PH 2012-10-27 0811 UA9MA         59  17     OE5JSL        59  15
QSO: 28765 PH 2012-10-27 0812 UA9MA         59  17     UW7CN         59  16
QSO: 28765 PH 2012-10-27 0812 UA9MA         59  17     D9K           59  25
QSO: 28765 PH 2012-10-27 0812 UA9MA         59  17     BG5DRP        59  24
QSO: 28765 PH 2012-10-27 0812 UA9MA         59  17     PD2J          59  14
QSO: 28765 PH 2012-10-27 0813 UA9MA         59  17     EA1BP         59  14
QSO: 28765 PH 2012-10-27 0813 UA9MA         59  17     IZ8BRI        59  15
QSO: 28765 PH 2012-10-27 0813 UA9MA         59  17     JP6NDU        59  25
QSO: 28765 PH 2012-10-27 0814 UA9MA         59  17     OZ3BJ         59  14
QSO: 28765 PH 2012-10-27 0814 UA9MA         59  17     IR3Z          59  15
QSO: 28765 PH 2012-10-27 0814 UA9MA         59  17     F5KEQ         59  14
QSO: 28765 PH 2012-10-27 0814 UA9MA         59  17     HA5VZ         59  15
QSO: 28765 PH 2012-10-27 0814 UA9MA         59  17     RU1A          59  16
QSO: 28765 PH 2012-10-27 0815 UA9MA         59  17     SA6P          59  14
QSO: 28765 PH 2012-10-27 0815 UA9MA         59  17     DJ0MCZ        59  14
QSO: 28765 PH 2012-10-27 0815 UA9MA         59  17     ED4A          59  14
QSO: 28765 PH 2012-10-27 0815 UA9MA         59  17     JJ1LBJ        59  25
QSO: 28765 PH 2012-10-27 0816 UA9MA         59  17     SA5BUM        59  14
QSO: 28765 PH 2012-10-27 0816 UA9MA         59  17     EA2NN         59  14
QSO: 28765 PH 2012-10-27 0816 UA9MA         59  17     OL2U          59  15
QSO: 28765 PH 2012-10-27 0817 UA9MA         59  17     DL6DVU        59  14
QSO: 28765 PH 2012-10-27 0817 UA9MA         59  17     OH3VC         59  15
QSO: 28765 PH 2012-10-27 0817 UA9MA         59  17     OZ1ACB        59  14
QSO: 28765 PH 2012-10-27 0817 UA9MA         59  17     DL6QN         59  14
QSO: 28765 PH 2012-10-27 0817 UA9MA         59  17     EA1ET         59  14
QSO: 28765 PH 2012-10-27 0818 UA9MA         59  17     OK2KOJ        59  15
QSO: 28765 PH 2012-10-27 0818 UA9MA         59  17     PA3GHT        59  14
QSO: 28765 PH 2012-10-27 0818 UA9MA         59  17     JA1BJI        59  25
QSO: 28765 PH 2012-10-27 0819 UA9MA         59  17     IK4HLU        59  15
QSO: 28765 PH 2012-10-27 0819 UA9MA         59  17     BD7IS         59  24
QSO: 28765 PH 2012-10-27 0820 UA9MA         59  17     RO5D          59  16
QSO: 28765 PH 2012-10-27 0820 UA9MA         59  17     US7UU         59  16
QSO: 28765 PH 2012-10-27 0820 UA9MA         59  17     G3YNN         59  14
QSO: 28765 PH 2012-10-27 0820 UA9MA         59  17     JA1SVP        59  25
QSO: 28765 PH 2012-10-27 0822 UA9MA         59  17     DL4LAM        59  14
QSO: 28765 PH 2012-10-27 0822 UA9MA         59  17     RT3G          59  16
QSO: 28765 PH 2012-10-27 0822 UA9MA         59  17     DL7BC         59  14
QSO: 28765 PH 2012-10-27 0822 UA9MA         59  17     DC9ZP         59  14
QSO: 28765 PH 2012-10-27 0823 UA9MA         59  17     JF1SEK        59  25
QSO: 28765 PH 2012-10-27 0823 UA9MA         59  17     YO2DFA        59  20
QSO: 28765 PH 2012-10-27 0823 UA9MA         59  17     F4DSK         59  14
QSO: 28765 PH 2012-10-27 0824 UA9MA         59  17     EC2DX         59  14
QSO: 28765 PH 2012-10-27 0824 UA9MA         59  17     SJ7M          59  14
QSO: 28765 PH 2012-10-27 0825 UA9MA         59  17     IZ5NFD        59  15
QSO: 28765 PH 2012-10-27 0826 UA9MA         59  17     R2SA          59  16
QSO: 28765 PH 2012-10-27 0826 UA9MA         59  17     EA5EV         59  14
QSO: 28765 PH 2012-10-27 0826 UA9MA         59  17     YL2CI         59  15
QSO: 28765 PH 2012-10-27 0827 UA9MA         59  17     OK4AS         59  15
QSO: 28765 PH 2012-10-27 0827 UA9MA         59  17     OM2AAZ        59  15
QSO: 28765 PH 2012-10-27 0827 UA9MA         59  17     IS0BGL        59  15
QSO: 28765 PH 2012-10-27 0828 UA9MA         59  17     DF7LS         59  14
QSO: 28765 PH 2012-10-27 0828 UA9MA         59  17     SP5IVC        59  15
QSO: 28765 PH 2012-10-27 0828 UA9MA         59  17     TM5FFT        59  14
QSO: 28765 PH 2012-10-27 0829 UA9MA         59  17     RL6LP         59  16
QSO: 28765 PH 2012-10-27 0829 UA9MA         59  17     UR0EG         59  16
QSO: 28765 PH 2012-10-27 0829 UA9MA         59  17     RK3QY         59  16
QSO: 28765 PH 2012-10-27 0830 UA9MA         59  17     LZ1BY         59  20
QSO: 28765 PH 2012-10-27 0830 UA9MA         59  17     DL2XC         59  14
QSO: 28765 PH 2012-10-27 0830 UA9MA         59  17     R7MM          59  16
QSO: 28765 PH 2012-10-27 0830 UA9MA         59  17     SV2DFK        59  20
QSO: 28765 PH 2012-10-27 0830 UA9MA         59  17     YO2MTG        59  20
QSO: 28765 PH 2012-10-27 0830 UA9MA         59  17     E21EIC        59  26
QSO: 28765 PH 2012-10-27 0831 UA9MA         59  17     ES6TX         59  15
QSO: 28765 PH 2012-10-27 0831 UA9MA         59  17     PA3AAV        59  14
QSO: 28765 PH 2012-10-27 0832 UA9MA         59  17     M6TOS         59  14
QSO: 28765 PH 2012-10-27 0832 UA9MA         59  17     DL2DQL        59  14
QSO: 28765 PH 2012-10-27 0832 UA9MA         59  17     RV1CC         59  16
QSO: 28765 PH 2012-10-27 0833 UA9MA         59  17     OM5AMX        59  15
QSO: 28765 PH 2012-10-27 0834 UA9MA         59  17     IZ8GBT        59  15
QSO: 28765 PH 2012-10-27 0834 UA9MA         59  17     MU0GSY        59  14
QSO: 28765 PH 2012-10-27 0835 UA9MA         59  17     G4IIY         59  14
QSO: 28765 PH 2012-10-27 0835 UA9MA         59  17     RA3C          59  16
QSO: 28765 PH 2012-10-27 0835 UA9MA         59  17     UR5LAM        59  16
QSO: 28765 PH 2012-10-27 0836 UA9MA         59  17     EA7OT         59  14
QSO: 28765 PH 2012-10-27 0836 UA9MA         59  17     DL6HCF        59  14
QSO: 28765 PH 2012-10-27 0836 UA9MA         59  17     DL4NN         59  14
QSO: 28765 PH 2012-10-27 0837 UA9MA         59  17     IZ2SNI        59  15
QSO: 28765 PH 2012-10-27 0837 UA9MA         59  17     G4FKA         59  14
QSO: 28765 PH 2012-10-27 0837 UA9MA         59  17     HA8QB         59  15
QSO: 28765 PH 2012-10-27 0837 UA9MA         59  17     UX3HA         59  16
QSO: 28765 PH 2012-10-27 0838 UA9MA         59  17     F5LDY         59  14
QSO: 28765 PH 2012-10-27 0838 UA9MA         59  17     IZ0EHL        59  15
QSO: 28765 PH 2012-10-27 0838 UA9MA         59  17     DL5JS         59  14
QSO: 28765 PH 2012-10-27 0838 UA9MA         59  17     S50A          59  15
QSO: 28765 PH 2012-10-27 0839 UA9MA         59  17     F4CUI         59  14
QSO: 28765 PH 2012-10-27 0839 UA9MA         59  17     YL0Y          59  15
QSO: 28765 PH 2012-10-27 0839 UA9MA         59  17     ON4DN         59  14
QSO: 28765 PH 2012-10-27 0839 UA9MA         59  17     OK2ABU        59  15
QSO: 28765 PH 2012-10-27 0839 UA9MA         59  17     US7IVW        59  16
QSO: 28765 PH 2012-10-27 0840 UA9MA         59  17     DP6A          59  14
QSO: 28765 PH 2012-10-27 0840 UA9MA         59  17     DK1LRS        59  14
QSO: 28765 PH 2012-10-27 0841 UA9MA         59  17     DO7ADH        59  14
QSO: 28765 PH 2012-10-27 0841 UA9MA         59  17     IK4DRY        59  15
QSO: 28765 PH 2012-10-27 0842 UA9MA         59  17     G8APB         59  14
QSO: 28765 PH 2012-10-27 0842 UA9MA         59  17     G4FFE         59  14
QSO: 28765 PH 2012-10-27 0842 UA9MA         59  17     GW4HBK        59  14
QSO: 28765 PH 2012-10-27 0842 UA9MA         59  17     LY2TS         59  15
QSO: 28765 PH 2012-10-27 0843 UA9MA         59  17     DL8ZAW        59  14
QSO: 28765 PH 2012-10-27 0844 UA9MA         59  17     VK6AA         59  29
QSO: 28765 PH 2012-10-27 0844 UA9MA         59  17     EA7AAF        59  14
QSO: 28765 PH 2012-10-27 0845 UA9MA         59  17     DC7AI         59  14
QSO: 28765 PH 2012-10-27 0845 UA9MA         59  17     UX7FD         59  16
QSO: 28765 PH 2012-10-27 0845 UA9MA         59  17     PA0JNH        59  14
QSO: 28765 PH 2012-10-27 0846 UA9MA         59  17     DL4DBM        59  14
QSO: 28765 PH 2012-10-27 0846 UA9MA         59  17     SP9DSD        59  15
QSO: 28765 PH 2012-10-27 0846 UA9MA         59  17     DF2AJ         59  14
QSO: 28765 PH 2012-10-27 0846 UA9MA         59  17     IK7HPJ        59  15
QSO: 28765 PH 2012-10-27 0847 UA9MA         59  17     R3PA          59  16
QSO: 28765 PH 2012-10-27 0847 UA9MA         59  17     EA3TA         59  14
QSO: 28765 PH 2012-10-27 0847 UA9MA         59  17     HA3GO         59  15
QSO: 28765 PH 2012-10-27 0847 UA9MA         59  17     HB9CNY        59  14
QSO: 28765 PH 2012-10-27 0848 UA9MA         59  17     DK1AX         59  14
QSO: 28765 PH 2012-10-27 0848 UA9MA         59  17     DH5WB         59  14
QSO: 28765 PH 2012-10-27 0849 UA9MA         59  17     PD1EJA        59  14
QSO: 28765 PH 2012-10-27 0849 UA9MA         59  17     DL4DXF        59  14
QSO: 28765 PH 2012-10-27 0849 UA9MA         59  17     R3AA          59  16
QSO: 28765 PH 2012-10-27 0849 UA9MA         59  17     UA3ACL        59  16
QSO: 28765 PH 2012-10-27 0850 UA9MA         59  17     DD2PI         59  14
QSO: 28765 PH 2012-10-27 0850 UA9MA         59  17     F6KOP         59  14
QSO: 28765 PH 2012-10-27 0850 UA9MA         59  17     LY2NY         59  15
QSO: 28765 PH 2012-10-27 0850 UA9MA         59  17     IK6UBY        59  15
QSO: 28765 PH 2012-10-27 0850 UA9MA         59  17     ES5RIM        59  15
QSO: 28765 PH 2012-10-27 0851 UA9MA         59  17     RZ4AG         59  16
QSO: 28765 PH 2012-10-27 0851 UA9MA         59  17     I1EIS         59  15
QSO: 28765 PH 2012-10-27 0851 UA9MA         59  17     PD0ROC        59  14
QSO: 28765 PH 2012-10-27 0852 UA9MA         59  17     R0TR          59  18
QSO: 28765 PH 2012-10-27 0853 UA9MA         59  17     UT5JCE        59  16
QSO: 28765 PH 2012-10-27 0853 UA9MA         59  17     IK4MGJ        59  15
QSO: 28765 PH 2012-10-27 0853 UA9MA         59  17     RQ5D          59  16
QSO: 28765 PH 2012-10-27 0854 UA9MA         59  17     IK3XTY        59  15
QSO: 28765 PH 2012-10-27 0855 UA9MA         59  17     IW2NEF        59  15
QSO: 28765 PH 2012-10-27 0855 UA9MA         59  17     9A6C          59  15
QSO: 28765 PH 2012-10-27 0855 UA9MA         59  17     M1BCM         59  14
QSO: 28765 PH 2012-10-27 0856 UA9MA         59  17     EA4DAT        59  14
QSO: 28765 PH 2012-10-27 0856 UA9MA         59  17     SQ5FBI        59  15
QSO: 28765 PH 2012-10-27 0856 UA9MA         59  17     EI5JQ         59  14
QSO: 28765 PH 2012-10-27 0857 UA9MA         59  17     YO8BGE        59  20
QSO: 28765 PH 2012-10-27 0857 UA9MA         59  17     IK1WGV        59  15
QSO: 28765 PH 2012-10-27 0858 UA9MA         59  17     ES1XQ         59  15
QSO: 28765 PH 2012-10-27 0858 UA9MA         59  17     IK7RVY        59  15
QSO: 28765 PH 2012-10-27 0858 UA9MA         59  17     DL7XR         59  14
QSO: 28765 PH 2012-10-27 0859 UA9MA         59  17     DL4VAQ        59  14
QSO: 28765 PH 2012-10-27 0859 UA9MA         59  17     YO6XK         59  20
QSO: 28765 PH 2012-10-27 0859 UA9MA         59  17     DL0ERP        59  14
QSO: 28765 PH 2012-10-27 0900 UA9MA         59  17     LY4BP         59  15
QSO: 28765 PH 2012-10-27 0901 UA9MA         59  17     DL6NCY        59  14
QSO: 28765 PH 2012-10-27 0901 UA9MA         59  17     TK4LS         59  15
QSO: 28765 PH 2012-10-27 0901 UA9MA         59  17     UU1JH         59  16
QSO: 28765 PH 2012-10-27 0902 UA9MA         59  17     UT1IM         59  16
QSO: 28765 PH 2012-10-27 0902 UA9MA         59  17     DF8UO         59  14
QSO: 28765 PH 2012-10-27 0902 UA9MA         59  17     PD7BZ         59  14
QSO: 28765 PH 2012-10-27 0902 UA9MA         59  17     EI7CC         59  14
QSO: 28765 PH 2012-10-27 0902 UA9MA         59  17     HG1G          59  15
QSO: 28765 PH 2012-10-27 0903 UA9MA         59  17     OK2KR         59  15
QSO: 28765 PH 2012-10-27 0903 UA9MA         59  17     G3Y           59  14
QSO: 28765 PH 2012-10-27 0903 UA9MA         59  17     OK6MA         59  15
QSO: 28765 PH 2012-10-27 0903 UA9MA         59  17     EI4II         59  14
QSO: 28765 PH 2012-10-27 0904 UA9MA         59  17     IZ7UIT        59  15
QSO: 28765 PH 2012-10-27 0904 UA9MA         59  17     SN3B          59  15
QSO: 28765 PH 2012-10-27 0904 UA9MA         59  17     G5O           59  14
QSO: 28765 PH 2012-10-27 0904 UA9MA         59  17     UX7QV         59  16
QSO: 28765 PH 2012-10-27 0904 UA9MA         59  17     YO2MHJ        59  20
QSO: 28765 PH 2012-10-27 0905 UA9MA         59  17     LY2DM         59  15
QSO: 28765 PH 2012-10-27 0905 UA9MA         59  17     DL6DCD        59  14
QSO: 28765 PH 2012-10-27 0905 UA9MA         59  17     EA4TW         59  14
QSO: 28765 PH 2012-10-27 0905 UA9MA         59  17     HA7YS         59  15
QSO: 28765 PH 2012-10-27 0906 UA9MA         59  17     DF9OO         59  14
QSO: 28765 PH 2012-10-27 0906 UA9MA         59  17     DL1MDZ        59  14
QSO: 28765 PH 2012-10-27 0906 UA9MA         59  17     M0BJL         59  14
QSO: 28765 PH 2012-10-27 0906 UA9MA         59  17     DM5JL         59  14
QSO: 28765 PH 2012-10-27 0907 UA9MA         59  17     SP1RKT        59  15
QSO: 28765 PH 2012-10-27 0907 UA9MA         59  17     G0JKY         59  14
QSO: 28765 PH 2012-10-27 0907 UA9MA         59  17     G0HIJ         59  14
QSO: 28765 PH 2012-10-27 0908 UA9MA         59  17     LY4T          59  15
QSO: 28765 PH 2012-10-27 0908 UA9MA         59  17     UV5EEO        59  16
QSO: 28765 PH 2012-10-27 0908 UA9MA         59  17     OK1HEH        59  15
QSO: 28765 PH 2012-10-27 0908 UA9MA         59  17     F5PHW         59  14
QSO: 28765 PH 2012-10-27 0909 UA9MA         59  17     G4PIQ         59  14
QSO: 28765 PH 2012-10-27 0909 UA9MA         59  17     M1EYP         59  14
QSO: 28765 PH 2012-10-27 0909 UA9MA         59  17     DR2W          59  14
QSO: 28765 PH 2012-10-27 0910 UA9MA         59  17     UX4UA         59  16
QSO: 28765 PH 2012-10-27 0910 UA9MA         59  17     9A2GA         59  15
QSO: 28765 PH 2012-10-27 0910 UA9MA         59  17     PA3AW         59  14
QSO: 28765 PH 2012-10-27 0910 UA9MA         59  17     IW0HBY        59  15
QSO: 28765 PH 2012-10-27 0911 UA9MA         59  17     9A3QB         59  15
QSO: 28765 PH 2012-10-27 0911 UA9MA         59  17     M0PGX         59  14
QSO: 28765 PH 2012-10-27 0912 UA9MA         59  17     EA4URJ        59  14
QSO: 28765 PH 2012-10-27 0912 UA9MA         59  17     DL1NFG        59  14
QSO: 28765 PH 2012-10-27 0912 UA9MA         59  17     M6T           59  14
QSO: 28765 PH 2012-10-27 0913 UA9MA         59  17     F4GBW         59  14
QSO: 28765 PH 2012-10-27 0914 UA9MA         59  17     IW7EEV        59  15
QSO: 28765 PH 2012-10-27 0914 UA9MA         59  17     DK6CQ         59  14
QSO: 28765 PH 2012-10-27 0914 UA9MA         59  17     SM5CZQ        59  14
QSO: 28765 PH 2012-10-27 0914 UA9MA         59  17     UA6LN         59  16
QSO: 28765 PH 2012-10-27 0914 UA9MA         59  17     YO3DIU        59  20
QSO: 28765 PH 2012-10-27 0914 UA9MA         59  17     LZ9W          59  20
QSO: 28765 PH 2012-10-27 0915 UA9MA         59  17     R3LC          59  16
QSO: 28765 PH 2012-10-27 0916 UA9MA         59  17     IT9AJP        59  15
QSO: 28765 PH 2012-10-27 0916 UA9MA         59  17     ON3ND         59  14
QSO: 28765 PH 2012-10-27 0916 UA9MA         59  17     G1CNZ         59  14
QSO: 28765 PH 2012-10-27 0916 UA9MA         59  17     DK6AH         59  14
QSO: 28765 PH 2012-10-27 0916 UA9MA         59  17     E73M          59  15
QSO: 28765 PH 2012-10-27 0917 UA9MA         59  17     HA8TP         59  15
QSO: 28765 PH 2012-10-27 0917 UA9MA         59  17     G3YBO         59  14
QSO: 28765 PH 2012-10-27 0919 UA9MA         59  17     DG2JA         59  14
QSO: 28765 PH 2012-10-27 0919 UA9MA         59  17     SE2I          59  14
QSO: 28765 PH 2012-10-27 0919 UA9MA         59  17     EA3RR         59  14
QSO: 28765 PH 2012-10-27 0919 UA9MA         59  17     LY2N          59  15
QSO: 28765 PH 2012-10-27 0920 UA9MA         59  17     EA2LMI        59  14
QSO: 28765 PH 2012-10-27 0920 UA9MA         59  17     LZ3GH         59  20
QSO: 28765 PH 2012-10-27 0920 UA9MA         59  17     I0LYO         59  15
QSO: 28765 PH 2012-10-27 0920 UA9MA         59  17     IK4TVP        59  15
QSO: 28765 PH 2012-10-27 0920 UA9MA         59  17     IZ5CNW        59  15
QSO: 28765 PH 2012-10-27 0920 UA9MA         59  17     DJ2SEA        59  14
QSO: 28765 PH 2012-10-27 0921 UA9MA         59  17     IK3UNA/1      59  15
QSO: 28765 PH 2012-10-27 0921 UA9MA         59  17     DJ4DN         59  14
QSO: 28765 PH 2012-10-27 0922 UA9MA         59  17     PD0DK         59  14
QSO: 28765 PH 2012-10-27 0922 UA9MA         59  17     HB3YGG        59  14
QSO: 28765 PH 2012-10-27 0922 UA9MA         59  17     DR2P          59  14
QSO: 28765 PH 2012-10-27 0922 UA9MA         59  17     GD0AMD        59  14
QSO: 21430 PH 2012-10-27 0923 UA9MA         59  17     DO4DXA        59  14
QSO: 28765 PH 2012-10-27 0924 UA9MA         59  17     IQ1TO         59  15
QSO: 28765 PH 2012-10-27 0924 UA9MA         59  17     LZ1NG         59  20
QSO: 28765 PH 2012-10-27 0925 UA9MA         59  17     E74CN         59  15
QSO: 28765 PH 2012-10-27 0925 UA9MA         59  17     F5JLH         59  14
QSO: 28765 PH 2012-10-27 0925 UA9MA         59  17     FF5R          59  14
QSO: 28765 PH 2012-10-27 0926 UA9MA         59  17     DL8HA         59  14
QSO: 28765 PH 2012-10-27 0927 UA9MA         59  17     UP4L          59  17
QSO: 28765 PH 2012-10-27 0928 UA9MA         59  17     DL5ASK        59  14
QSO: 28765 PH 2012-10-27 0928 UA9MA         59  17     EA4TA         59  14
QSO: 28765 PH 2012-10-27 0928 UA9MA         59  17     SM5Q          59  14
QSO: 28765 PH 2012-10-27 0928 UA9MA         59  17     ON5UJ         59  14
QSO: 28765 PH 2012-10-27 0928 UA9MA         59  17     JA5FDJ        59  25
QSO: 28765 PH 2012-10-27 0929 UA9MA         59  17     DL1DH         59  14
QSO: 28765 PH 2012-10-27 0929 UA9MA         59  17     YO5PBW        59  20
QSO: 28765 PH 2012-10-27 0930 UA9MA         59  17     JA3YBK        59  25
QSO: 28765 PH 2012-10-27 0930 UA9MA         59  17     G0HIJ         59  14
QSO: 28765 PH 2012-10-27 0930 UA9MA         59  17     I1FBJ         59  15
QSO: 28765 PH 2012-10-27 0930 UA9MA         59  17     DK3WN         59  14
QSO: 28765 PH 2012-10-27 0930 UA9MA         59  17     SP4ICD        59  15
QSO: 28765 PH 2012-10-27 0931 UA9MA         59  17     DF2WF         59  14
QSO: 28765 PH 2012-10-27 0931 UA9MA         59  17     M0AYB         59  14
QSO: 28765 PH 2012-10-27 0931 UA9MA         59  17     EI9GLB        59  14
QSO: 28765 PH 2012-10-27 0931 UA9MA         59  17     EA3AYQ        59  14
QSO: 28765 PH 2012-10-27 0932 UA9MA         59  17     ON3DI         59  14
QSO: 28765 PH 2012-10-27 0932 UA9MA         59  17     DM5BB         59  14
