START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.9.1
CONTEST: CQ-WW-SSB
LOCATION: DX
CALLSIGN: OH0X
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 8925306
OPERATORS: OH6KZP
CLUB: Contest Club Finland
NAME: Kim Östman
SOAPBOX: Great fun, but good high band conditions ended with nightfall.
QSO:  7117 PH 2012-10-27 2110 OH0X          59  15     DH7TNO        59  14     0
QSO:  3796 PH 2012-10-27 2115 OH0X          59  15     IQ8MD         59  15     0
QSO:  7117 PH 2012-10-27 2115 OH0X          59  15     OM5M          59  15     0
QSO:  7117 PH 2012-10-27 2116 OH0X          59  15     JH3PRR        59  25     0
QSO:  7117 PH 2012-10-27 2117 OH0X          59  15     EA6XQ         59  14     0
QSO:  7117 PH 2012-10-27 2119 OH0X          59  15     DM3KXL        59  14     0
QSO:  7117 PH 2012-10-27 2120 OH0X          59  15     YP2W          59  20     0
QSO:  7117 PH 2012-10-27 2121 OH0X          59  15     ON5NL         59  14     0
QSO:  7117 PH 2012-10-27 2121 OH0X          59  15     DL1WM         59  14     0
QSO:  7117 PH 2012-10-27 2121 OH0X          59  15     CT1FHL        59  14     0
QSO:  7117 PH 2012-10-27 2123 OH0X          59  15     I4XNN         59  15     0
QSO:  7117 PH 2012-10-27 2124 OH0X          59  15     OK7N          59  15     0
QSO:  7117 PH 2012-10-27 2124 OH0X          59  15     JA1XPQ        59  25     0
QSO:  7117 PH 2012-10-27 2125 OH0X          59  15     I1EIS         59  15     0
QSO: 14275 PH 2012-10-27 2127 OH0X          59  15     LX7I          59  14     0
QSO:  7158 PH 2012-10-27 2130 OH0X          59  15     GU6EFB        59  14     0
QSO:  7199 PH 2012-10-27 2131 OH0X          59  15     YT5N          59  15     0
QSO:  7199 PH 2012-10-27 2131 OH0X          59  15     GI3OQR        59  14     0
QSO:  7199 PH 2012-10-27 2131 OH0X          59  15     ON7ERA        59  14     0
QSO:  7199 PH 2012-10-27 2131 OH0X          59  15     G4OJB         59  14     0
QSO:  7199 PH 2012-10-27 2132 OH0X          59  15     G3R           59  14     0
QSO:  7199 PH 2012-10-27 2132 OH0X          59  15     LZ3GH         59  20     0
QSO:  7199 PH 2012-10-27 2133 OH0X          59  15     G8AFN         59  14     0
QSO: 14343 PH 2012-10-27 2133 OH0X          59  15     S57DX         59  15     0
QSO: 14238 PH 2012-10-27 2137 OH0X          59  15     IR4M          59  15     0
QSO: 14218 PH 2012-10-27 2137 OH0X          59  15     OE5T          59  15     0
QSO:  7199 PH 2012-10-27 2139 OH0X          59  15     DK5EZ         59  14     0
QSO:  7199 PH 2012-10-27 2139 OH0X          59  15     DL9OHA        59  14     0
QSO:  7199 PH 2012-10-27 2139 OH0X          59  15     GW0NOR/P      59  14     0
QSO:  7199 PH 2012-10-27 2141 OH0X          59  15     UA6AH         59  16     0
QSO:  7199 PH 2012-10-27 2141 OH0X          59  15     RO6L          59  16     0
QSO:  7199 PH 2012-10-27 2141 OH0X          59  15     YO4US         59  20     0
QSO:  7199 PH 2012-10-27 2142 OH0X          59  15     M1BJR         59  14     0
QSO:  7199 PH 2012-10-27 2143 OH0X          59  15     N2LBR         59  05     0
QSO:  7199 PH 2012-10-27 2143 OH0X          59  15     DA0I          59  14     0
QSO:  7199 PH 2012-10-27 2144 OH0X          59  15     GW4AYJ        59  14     0
QSO:  7199 PH 2012-10-27 2144 OH0X          59  15     IK2SGB        59  15     0
QSO: 14178 PH 2012-10-27 2145 OH0X          59  15     DP6T          59  14     0
QSO:  7181 PH 2012-10-27 2148 OH0X          59  15     9A8M          59  15     0
QSO:  7181 PH 2012-10-27 2150 OH0X          59  15     DL3SG         59  14     0
QSO:  7181 PH 2012-10-27 2150 OH0X          59  15     DL0GL         59  14     0
QSO:  7181 PH 2012-10-27 2150 OH0X          59  15     IK4FWF        59  15     0
QSO:  7181 PH 2012-10-27 2151 OH0X          59  15     9A2EY         59  15     0
QSO:  7181 PH 2012-10-27 2151 OH0X          59  15     G4YTA         59  14     0
QSO:  7181 PH 2012-10-27 2152 OH0X          59  15     HB0WR         59  14     0
QSO:  7181 PH 2012-10-27 2153 OH0X          59  15     IZ3YAW        59  15     0
QSO: 14207 PH 2012-10-27 2153 OH0X          59  15     ED5T          59  14     0
QSO:  7181 PH 2012-10-27 2153 OH0X          59  15     HB9EE         59  14     0
QSO: 14223 PH 2012-10-27 2154 OH0X          59  15     CN3A          59  33     0
QSO:  7181 PH 2012-10-27 2155 OH0X          59  15     IW8BSR        59  15     0
QSO:  7181 PH 2012-10-27 2156 OH0X          59  15     G3VOF         59  14     0
QSO:  7181 PH 2012-10-27 2156 OH0X          59  15     EI9E          59  14     0
QSO:  7181 PH 2012-10-27 2157 OH0X          59  15     IZ2UQE        59  15     0
QSO:  7181 PH 2012-10-27 2158 OH0X          59  15     W1FQ          59  05     0
QSO:  7181 PH 2012-10-27 2159 OH0X          59  15     RK3YWA        59  16     0
QSO:  3766 PH 2012-10-27 2202 OH0X          59  15     UW5U          59  16     0
QSO:  3771 PH 2012-10-27 2202 OH0X          59  15     SP8LBK        59  15     0
QSO:  3784 PH 2012-10-27 2203 OH0X          59  15     II9P          59  15     0
QSO:  3787 PH 2012-10-27 2203 OH0X          59  15     HF5D          59  15     0
QSO:  3799 PH 2012-10-27 2204 OH0X          59  15     UT0NN         59  16     0
QSO:  3798 PH 2012-10-27 2204 OH0X          59  15     RL3A          59  16     0
QSO:  3721 PH 2012-10-27 2205 OH0X          59  15     UP2L          59  17     0
QSO:  3717 PH 2012-10-27 2206 OH0X          59  15     SP6QKS        59  15     0
QSO:  3716 PH 2012-10-27 2207 OH0X          59  15     M3DOV         59  14     0
QSO:  3716 PH 2012-10-27 2207 OH0X          59  15     LA9TY         59  14     0
QSO:  3716 PH 2012-10-27 2208 OH0X          59  15     G4LKD         59  14     0
QSO:  3716 PH 2012-10-27 2208 OH0X          59  15     UZ7M          59  16     0
QSO:  3716 PH 2012-10-27 2208 OH0X          59  15     S50A          59  15     0
QSO:  3716 PH 2012-10-27 2209 OH0X          59  15     G4LKD         59  14     0
QSO:  3716 PH 2012-10-27 2209 OH0X          59  15     OK1FPS        59  15     0
QSO:  3716 PH 2012-10-27 2210 OH0X          59  15     YT4A          59  15     0
QSO:  3716 PH 2012-10-27 2211 OH0X          59  15     F1EBN         59  14     0
QSO:  3716 PH 2012-10-27 2211 OH0X          59  15     SP9SDR        59  15     0
QSO:  3716 PH 2012-10-27 2211 OH0X          59  15     DF0AT         59  14     0
QSO:  3716 PH 2012-10-27 2211 OH0X          59  15     LA3T          59  14     0
QSO:  3716 PH 2012-10-27 2212 OH0X          59  15     R3LC          59  16     0
QSO:  3716 PH 2012-10-27 2212 OH0X          59  15     CR5M          59  14     0
QSO:  3716 PH 2012-10-27 2213 OH0X          59  15     SM6BGG        59  14     0
QSO:  3716 PH 2012-10-27 2213 OH0X          59  15     F4EMK         59  14     0
QSO:  3716 PH 2012-10-27 2213 OH0X          59  15     PI4KAR        59  14     0
QSO:  3716 PH 2012-10-27 2213 OH0X          59  15     G5O           59  14     0
QSO:  3716 PH 2012-10-27 2214 OH0X          59  15     SP1NY         59  15     0
QSO:  3716 PH 2012-10-27 2214 OH0X          59  15     EE7L/1        59  14     0
QSO:  3716 PH 2012-10-27 2215 OH0X          59  15     RO6L          59  16     0
QSO:  3716 PH 2012-10-27 2215 OH0X          59  15     F5BEG         59  14     0
QSO:  3716 PH 2012-10-27 2216 OH0X          59  15     LY2CO         59  15     0
QSO:  3716 PH 2012-10-27 2216 OH0X          59  15     DF0BV         59  14     0
QSO:  3716 PH 2012-10-27 2216 OH0X          59  15     GM3UCH        59  14     0
QSO:  3716 PH 2012-10-27 2217 OH0X          59  15     MM0TFU        59  14     0
QSO:  3716 PH 2012-10-27 2217 OH0X          59  15     EI9KC         59  14     0
QSO:  3716 PH 2012-10-27 2217 OH0X          59  15     LA8OKA        59  14     0
QSO:  3716 PH 2012-10-27 2217 OH0X          59  15     DL8UAA        59  14     0
QSO:  3716 PH 2012-10-27 2218 OH0X          59  15     DO3PKE        59  14     0
QSO:  3716 PH 2012-10-27 2218 OH0X          59  15     GS6NX         59  14     0
QSO:  3716 PH 2012-10-27 2219 OH0X          59  15     DR2P          59  14     0
QSO:  3716 PH 2012-10-27 2219 OH0X          59  15     EA2LMI        59  14     0
QSO:  3716 PH 2012-10-27 2219 OH0X          59  15     DL9NCR        59  14     0
QSO:  3716 PH 2012-10-27 2220 OH0X          59  15     DL5GK         59  14     0
QSO:  3716 PH 2012-10-27 2221 OH0X          59  15     RL6M          59  16     0
QSO:  3716 PH 2012-10-27 2222 OH0X          59  15     DD6DL         59  14     0
QSO:  3716 PH 2012-10-27 2223 OH0X          59  15     OZ1KVM        59  14     0
QSO:  3716 PH 2012-10-27 2223 OH0X          59  15     OF3I          59  15     0
QSO:  3716 PH 2012-10-27 2224 OH0X          59  15     OK2MRJ        59  15     0
QSO:  3716 PH 2012-10-27 2224 OH0X          59  15     RF9C          59  17     0
QSO:  3716 PH 2012-10-27 2225 OH0X          59  15     IK2SGB        59  15     0
QSO:  3716 PH 2012-10-27 2225 OH0X          59  15     LZ2SC         59  20     0
QSO:  3716 PH 2012-10-27 2225 OH0X          59  15     G3TBK         59  14     0
QSO:  3716 PH 2012-10-27 2225 OH0X          59  15     DL9NDV        59  14     0
QSO:  3716 PH 2012-10-27 2226 OH0X          59  15     SP6JZP        59  15     0
QSO:  3716 PH 2012-10-27 2226 OH0X          59  15     S53I          59  15     0
QSO:  3716 PH 2012-10-27 2226 OH0X          59  15     CT1EPC        59  14     0
QSO:  3716 PH 2012-10-27 2226 OH0X          59  15     DL8RB         59  14     0
QSO:  3716 PH 2012-10-27 2227 OH0X          59  15     EE1W          59  14     0
QSO:  3716 PH 2012-10-27 2227 OH0X          59  15     DL7ON         59  14     0
QSO:  3716 PH 2012-10-27 2227 OH0X          59  15     UT7E          59  16     0
QSO:  3716 PH 2012-10-27 2227 OH0X          59  15     LA8G          59  14     0
QSO:  3716 PH 2012-10-27 2227 OH0X          59  15     PA3AAV        59  14     0
QSO:  3716 PH 2012-10-27 2227 OH0X          59  15     EA7EU         59  14     0
QSO:  3716 PH 2012-10-27 2228 OH0X          59  15     IK8YFU        59  15     0
QSO:  3716 PH 2012-10-27 2228 OH0X          59  15     DJ6QT         59  14     0
QSO:  3716 PH 2012-10-27 2228 OH0X          59  15     IB1B          59  15     0
QSO:  3716 PH 2012-10-27 2228 OH0X          59  15     OZ5E          59  14     0
QSO:  3716 PH 2012-10-27 2229 OH0X          59  15     IK2LFF        59  15     0
QSO:  3716 PH 2012-10-27 2229 OH0X          59  15     EA3GLB        59  14     0
QSO:  3716 PH 2012-10-27 2229 OH0X          59  15     OU4X          59  14     0
QSO:  3716 PH 2012-10-27 2230 OH0X          59  15     TM1O          59  14     0
QSO:  3716 PH 2012-10-27 2230 OH0X          59  15     CN3A          59  33     0
QSO:  3716 PH 2012-10-27 2230 OH0X          59  15     HF8O          59  15     0
QSO:  3716 PH 2012-10-27 2231 OH0X          59  15     IQ2LS         59  15     0
QSO:  3716 PH 2012-10-27 2231 OH0X          59  15     II2S          59  15     0
QSO:  3716 PH 2012-10-27 2231 OH0X          59  15     YT9X          59  15     0
QSO:  3716 PH 2012-10-27 2231 OH0X          59  15     UA3ACL        59  16     0
QSO:  3716 PH 2012-10-27 2231 OH0X          59  15     DK5DQ         59  14     0
QSO:  3716 PH 2012-10-27 2232 OH0X          59  15     OE9LWV        59  15     0
QSO:  3716 PH 2012-10-27 2232 OH0X          59  15     F5AD          59  14     0
QSO:  3716 PH 2012-10-27 2232 OH0X          59  15     EA3ZD         59  14     0
QSO:  3716 PH 2012-10-27 2233 OH0X          59  15     IK0XBX        59  15     0
QSO:  3716 PH 2012-10-27 2233 OH0X          59  15     HG1S          59  15     0
QSO:  3716 PH 2012-10-27 2233 OH0X          59  15     YO7LCB        59  20     0
QSO:  3716 PH 2012-10-27 2233 OH0X          59  15     OL1C          59  15     0
QSO:  3716 PH 2012-10-27 2233 OH0X          59  15     LA7JO         59  14     0
QSO:  3716 PH 2012-10-27 2233 OH0X          59  15     M4U           59  14     0
QSO:  3716 PH 2012-10-27 2233 OH0X          59  15     SP4AAZ        59  15     0
QSO:  3716 PH 2012-10-27 2234 OH0X          59  15     PA0AA         59  14     0
QSO:  3716 PH 2012-10-27 2234 OH0X          59  15     LA2FKA        59  14     0
QSO:  3716 PH 2012-10-27 2234 OH0X          59  15     DJ4JF         59  14     0
QSO:  3716 PH 2012-10-27 2235 OH0X          59  15     SM6VYP        59  14     0
QSO:  3716 PH 2012-10-27 2235 OH0X          59  15     SM3PYB        59  14     0
QSO:  3716 PH 2012-10-27 2235 OH0X          59  15     RA3OU         59  16     0
QSO:  3716 PH 2012-10-27 2235 OH0X          59  15     RC6IM         59  16     0
QSO:  3716 PH 2012-10-27 2235 OH0X          59  15     DL5JS         59  14     0
QSO:  3716 PH 2012-10-27 2236 OH0X          59  15     SP7IXT        59  15     0
QSO:  3716 PH 2012-10-27 2236 OH0X          59  15     OH3D          59  15     0
QSO:  3716 PH 2012-10-27 2236 OH0X          59  15     II9K          59  15     0
QSO:  3716 PH 2012-10-27 2236 OH0X          59  15     S54ZZ         59  15     0
QSO:  3716 PH 2012-10-27 2237 OH0X          59  15     G3UYD         59  14     0
QSO:  3716 PH 2012-10-27 2237 OH0X          59  15     DF2QC         59  14     0
QSO:  3716 PH 2012-10-27 2237 OH0X          59  15     ED5O          59  14     0
QSO:  3716 PH 2012-10-27 2237 OH0X          59  15     SN9V          59  15     0
QSO:  3716 PH 2012-10-27 2238 OH0X          59  15     OE5FPL        59  15     0
QSO:  3716 PH 2012-10-27 2238 OH0X          59  15     DJ3ZF         59  14     0
QSO:  3716 PH 2012-10-27 2238 OH0X          59  15     SN3B          59  15     0
QSO:  3716 PH 2012-10-27 2238 OH0X          59  15     DL5ALW        59  14     0
QSO:  3716 PH 2012-10-27 2238 OH0X          59  15     UB3DCO        59  16     0
QSO:  3716 PH 2012-10-27 2239 OH0X          59  15     LY2W          59  15     0
QSO:  3716 PH 2012-10-27 2239 OH0X          59  15     9A3W          59  15     0
QSO:  3716 PH 2012-10-27 2240 OH0X          59  15     PI4EME        59  14     0
QSO:  3716 PH 2012-10-27 2240 OH0X          59  15     RW0A          59  18     0
QSO:  3716 PH 2012-10-27 2241 OH0X          59  15     DF5AN         59  14     0
QSO:  3716 PH 2012-10-27 2241 OH0X          59  15     LA2NTA        59  14     0
QSO:  3716 PH 2012-10-27 2241 OH0X          59  15     UX7QG         59  16     0
QSO:  3716 PH 2012-10-27 2241 OH0X          59  15     SV2HNZ        59  20     0
QSO:  3716 PH 2012-10-27 2242 OH0X          59  15     SP3UIW        59  15     0
QSO:  3716 PH 2012-10-27 2242 OH0X          59  15     F4FFH         59  14     0
QSO:  3716 PH 2012-10-27 2242 OH0X          59  15     DK7AN         59  14     0
QSO:  3716 PH 2012-10-27 2243 OH0X          59  15     OM3CAQ        59  15     0
QSO:  3716 PH 2012-10-27 2243 OH0X          59  15     SO9Q          59  15     0
QSO:  3716 PH 2012-10-27 2243 OH0X          59  15     DL1KRT        59  14     0
QSO:  3716 PH 2012-10-27 2243 OH0X          59  15     SP9PDF        59  15     0
QSO:  3716 PH 2012-10-27 2243 OH0X          59  15     PE4BAS        59  14     0
QSO:  3716 PH 2012-10-27 2243 OH0X          59  15     9A7A          59  15     0
QSO:  3716 PH 2012-10-27 2244 OH0X          59  15     S53NW         59  15     0
QSO:  3716 PH 2012-10-27 2244 OH0X          59  15     GM7A          59  14     0
QSO:  3716 PH 2012-10-27 2244 OH0X          59  15     8S0C          59  14     0
QSO:  3716 PH 2012-10-27 2245 OH0X          59  15     IW2FLB        59  15     0
QSO:  3716 PH 2012-10-27 2245 OH0X          59  15     EA1HOE        59  14     0
QSO:  3716 PH 2012-10-27 2245 OH0X          59  15     EA8YT         59  33     0
QSO:  3716 PH 2012-10-27 2245 OH0X          59  15     DJ0TP         59  14     0
QSO:  3716 PH 2012-10-27 2246 OH0X          59  15     YT6T          59  15     0
QSO:  3716 PH 2012-10-27 2246 OH0X          59  15     PA6V          59  14     0
QSO:  3716 PH 2012-10-27 2246 OH0X          59  15     UA4RF         59  16     0
QSO:  3716 PH 2012-10-27 2246 OH0X          59  15     9A1A          59  15     0
QSO:  3716 PH 2012-10-27 2246 OH0X          59  15     ES9C          59  15     0
QSO:  3716 PH 2012-10-27 2246 OH0X          59  15     SP6T          59  15     0
QSO:  3716 PH 2012-10-27 2247 OH0X          59  15     R3QF          59  16     0
QSO:  3716 PH 2012-10-27 2247 OH0X          59  15     ED3X          59  14     0
QSO:  3716 PH 2012-10-27 2247 OH0X          59  15     UR5ETN        59  16     0
QSO:  3716 PH 2012-10-27 2247 OH0X          59  15     G8APB         59  14     0
QSO:  3716 PH 2012-10-27 2247 OH0X          59  15     DG1LS         59  14     0
QSO:  3716 PH 2012-10-27 2248 OH0X          59  15     EI3ENB        59  14     0
QSO:  3716 PH 2012-10-27 2248 OH0X          59  15     DO1IJB        59  14     0
QSO:  3716 PH 2012-10-27 2248 OH0X          59  15     DK6AH         59  14     0
QSO:  3716 PH 2012-10-27 2248 OH0X          59  15     M0PGX         59  14     0
QSO:  3716 PH 2012-10-27 2249 OH0X          59  15     IZ6GSQ        59  15     0
QSO:  3716 PH 2012-10-27 2249 OH0X          59  15     DL4EBA        59  14     0
QSO:  3716 PH 2012-10-27 2249 OH0X          59  15     OK1AWG        59  15     0
QSO:  3716 PH 2012-10-27 2250 OH0X          59  15     GM3UCH        59  14     0
QSO:  3716 PH 2012-10-27 2251 OH0X          59  15     YO5OHY        59  20     0
QSO:  3716 PH 2012-10-27 2251 OH0X          59  15     LY1WS         59  15     0
QSO:  3716 PH 2012-10-27 2251 OH0X          59  15     MM0AMW        59  14     0
QSO:  3716 PH 2012-10-27 2252 OH0X          59  15     LA6UL         59  14     0
QSO:  3716 PH 2012-10-27 2252 OH0X          59  15     RA4DR         59  16     0
QSO:  3716 PH 2012-10-27 2252 OH0X          59  15     PA1T          59  14     0
QSO:  3716 PH 2012-10-27 2253 OH0X          59  15     HA6VA         59  15     0
QSO:  3716 PH 2012-10-27 2253 OH0X          59  15     M0DYI         59  14     0
QSO:  3716 PH 2012-10-27 2253 OH0X          59  15     DF2IY         59  14     0
QSO:  3716 PH 2012-10-27 2253 OH0X          59  15     DK2AT         59  14     0
QSO:  3716 PH 2012-10-27 2254 OH0X          59  15     EI2HRB        59  14     0
QSO:  3716 PH 2012-10-27 2254 OH0X          59  15     SJ2W          59  14     0
QSO:  3716 PH 2012-10-27 2255 OH0X          59  15     F5VHJ         59  14     0
QSO:  3716 PH 2012-10-27 2255 OH0X          59  15     G3UEG         59  14     0
QSO:  3714 PH 2012-10-27 2300 OH0X          59  15     UI2K          59  15     0
QSO:  7188 PH 2012-10-27 2301 OH0X          59  15     EC2DX         59  14     0
QSO:  7193 PH 2012-10-27 2301 OH0X          59  15     TF3W          59  40     0
QSO:  3709 PH 2012-10-27 2302 OH0X          59  15     OM7M          59  15     0
QSO:  1824 PH 2012-10-27 2306 OH0X          59  15     YP8T          59  20     0
QSO:  1824 PH 2012-10-27 2306 OH0X          59  15     DK5DQ         59  14     0
QSO:  1824 PH 2012-10-27 2307 OH0X          59  15     ES5RW         59  15     0
QSO:  1824 PH 2012-10-27 2307 OH0X          59  15     EC2DX         59  14     0
QSO:  1824 PH 2012-10-27 2308 OH0X          59  15     DR1D          59  14     0
QSO:  1824 PH 2012-10-27 2309 OH0X          59  15     LA3S          59  14     0
QSO:  1824 PH 2012-10-27 2309 OH0X          59  15     DJ5MW         59  14     0
QSO:  1823 PH 2012-10-27 2310 OH0X          59  15     UX3HA         59  16     0
QSO:  1823 PH 2012-10-27 2310 OH0X          59  15     DL9NDV        59  14     0
QSO:  1823 PH 2012-10-27 2310 OH0X          59  15     SP8VJV        59  15     0
QSO:  1823 PH 2012-10-27 2311 OH0X          59  15     G4OJB         59  14     0
QSO:  1823 PH 2012-10-27 2313 OH0X          59  15     CR3L          59  33     0
QSO:  1823 PH 2012-10-27 2314 OH0X          59  15     GM4UBJ        59  14     0
QSO:  1823 PH 2012-10-27 2315 OH0X          59  15     S50G          59  15     0
QSO:  1823 PH 2012-10-27 2315 OH0X          59  15     R7MM          59  16     0
QSO:  1823 PH 2012-10-27 2315 OH0X          59  15     UT8NQ         59  16     0
QSO:  1823 PH 2012-10-27 2316 OH0X          59  15     UT1AA         59  16     0
QSO:  1823 PH 2012-10-27 2317 OH0X          59  15     DK5EZ         59  14     0
QSO:  1823 PH 2012-10-27 2317 OH0X          59  15     DL0CS         59  14     0
QSO:  1823 PH 2012-10-27 2319 OH0X          59  15     DK1FW         59  14     0
QSO:  7137 PH 2012-10-27 2320 OH0X          59  15     K1LZ          59  05     0
QSO:  1823 PH 2012-10-27 2320 OH0X          59  15     F6ARC         59  14     0
QSO:  1823 PH 2012-10-27 2321 OH0X          59  15     G3TBK         59  14     0
QSO:  1823 PH 2012-10-27 2321 OH0X          59  15     OT2A          59  14     0
QSO:  1823 PH 2012-10-27 2321 OH0X          59  15     RL3A          59  16     0
QSO:  1823 PH 2012-10-27 2322 OH0X          59  15     UZ7M          59  16     0
QSO:  1823 PH 2012-10-27 2322 OH0X          59  15     DF2UU         59  14     0
QSO:  1823 PH 2012-10-27 2322 OH0X          59  15     CR3A          59  33     0
QSO:  1823 PH 2012-10-27 2322 OH0X          59  15     LY7A          59  15     0
QSO:  7042 PH 2012-10-27 2322 OH0X          59  15     PW7T          59  11     0
QSO:  1823 PH 2012-10-27 2323 OH0X          59  15     S52ZW         59  15     0
QSO:  1823 PH 2012-10-27 2323 OH0X          59  15     DK1KC         59  14     0
QSO:  1823 PH 2012-10-27 2323 OH0X          59  15     IR4M          59  15     0
QSO:  1823 PH 2012-10-27 2323 OH0X          59  15     DL1CC         59  14     0
QSO:  1823 PH 2012-10-27 2324 OH0X          59  15     LY9A          59  15     0
QSO:  1823 PH 2012-10-27 2324 OH0X          59  15     RT9S          59  16     0
QSO:  1823 PH 2012-10-27 2325 OH0X          59  15     RW4W          59  16     0
QSO:  1823 PH 2012-10-27 2325 OH0X          59  15     DM5DX         59  14     0
QSO:  7063 PH 2012-10-27 2328 OH0X          59  15     P3F           59  20     0
QSO:  3696 PH 2012-10-27 2329 OH0X          59  15     LA6VQ         59  14     0
QSO:  3696 PH 2012-10-27 2330 OH0X          59  15     P3F           59  20     0
QSO:  1820 PH 2012-10-27 2330 OH0X          59  15     P3F           59  20     0
QSO:  7067 PH 2012-10-27 2331 OH0X          59  15     RW0A          59  18     0
QSO:  7079 PH 2012-10-27 2332 OH0X          59  15     F6KFV         59  14     0
QSO:  7050 PH 2012-10-27 2333 OH0X          59  15     7Z1SJ         59  21     0
QSO:  7079 PH 2012-10-27 2334 OH0X          59  15     OE9MON        59  15     0
QSO:  7079 PH 2012-10-27 2334 OH0X          59  15     9A0W          59  15     0
QSO:  7079 PH 2012-10-27 2334 OH0X          59  15     VC3X          59  04     0
QSO:  7079 PH 2012-10-27 2335 OH0X          59  15     IZ7PMQ        59  15     0
QSO:  7219 PH 2012-10-27 2336 OH0X          59  15     S50D          59  15     0
QSO:  7079 PH 2012-10-27 2339 OH0X          59  15     IQ8MD         59  15     0
QSO:  7079 PH 2012-10-27 2340 OH0X          59  15     C45T          59  20     0
QSO:  7079 PH 2012-10-27 2340 OH0X          59  15     S52BT         59  15     0
QSO:  7079 PH 2012-10-27 2342 OH0X          59  15     DL4ZA         59  14     0
QSO:  7219 PH 2012-10-27 2343 OH0X          59  15     DF0BV         59  14     0
QSO:  7079 PH 2012-10-27 2343 OH0X          59  15     S53F          59  15     0
QSO:  7195 PH 2012-10-27 2344 OH0X          59  15     4Z1UF         59  20     0
QSO:  7079 PH 2012-10-27 2346 OH0X          59  15     EB1CRW        59  14     0
QSO:  7079 PH 2012-10-27 2348 OH0X          59  15     UA6LN         59  16     0
QSO:  7079 PH 2012-10-27 2349 OH0X          59  15     G8JXV         59  14     0
QSO:  3724 PH 2012-10-27 2351 OH0X          59  15     DR5N          59  14     0
QSO:  7146 PH 2012-10-27 2351 OH0X          59  15     G8XTJ         59  14     0
QSO:  7146 PH 2012-10-27 2352 OH0X          59  15     DJ5EJ         59  14     0
QSO:  7146 PH 2012-10-27 2352 OH0X          59  15     Z60WW         59  15     0
QSO:  7146 PH 2012-10-27 2353 OH0X          59  15     YO7LBX        59  20     0
QSO:  7146 PH 2012-10-27 2353 OH0X          59  15     S50SL         59  15     0
QSO:  7146 PH 2012-10-27 2354 OH0X          59  15     P39P          59  20     0
QSO:  7146 PH 2012-10-27 2355 OH0X          59  15     HB9OAB        59  14     0
QSO:  7146 PH 2012-10-27 2355 OH0X          59  15     II9K          59  15     0
QSO:  7146 PH 2012-10-27 2356 OH0X          59  15     NP4Z          59  08     0
QSO:  7146 PH 2012-10-27 2356 OH0X          59  15     LX2KA         59  14     0
QSO:  7146 PH 2012-10-27 2356 OH0X          59  15     DC5GA         59  14     0
QSO:  7146 PH 2012-10-27 2356 OH0X          59  15     E79D          59  15     0
QSO:  7146 PH 2012-10-27 2357 OH0X          59  15     EA5URT        59  14     0
QSO:  7146 PH 2012-10-27 2357 OH0X          59  15     UT5EO         59  16     0
QSO:  7145 PH 2012-10-27 2358 OH0X          59  15     E7RS          59  15     0
QSO:  7145 PH 2012-10-27 2359 OH0X          59  15     RA8T          59  16     0
QSO:  7145 PH 2012-10-27 2359 OH0X          59  15     OM8A          59  15     0
QSO:  7145 PH 2012-10-28 0000 OH0X          59  15     S52ZW         59  15     0
QSO:  7145 PH 2012-10-28 0001 OH0X          59  15     EA5AX         59  14     0
QSO:  7145 PH 2012-10-28 0001 OH0X          59  15     UT2GW         59  16     0
QSO:  7146 PH 2012-10-28 0003 OH0X          59  15     S51XA         59  15     0
QSO:  7134 PH 2012-10-28 0004 OH0X          59  15     W2RE          59  05     0
QSO:  7237 PH 2012-10-28 0006 OH0X          59  15     R7MM          59  16     0
QSO:  7237 PH 2012-10-28 0008 OH0X          59  15     N4GG          59  05     0
QSO:  7041 PH 2012-10-28 0009 OH0X          59  15     9H9X          59  15     0
QSO:  7237 PH 2012-10-28 0011 OH0X          59  15     G0W           59  14     0
QSO:  7237 PH 2012-10-28 0011 OH0X          59  15     G3TBK         59  14     0
QSO:  7041 PH 2012-10-28 0012 OH0X          59  15     DF2AJ         59  14     0
QSO:  7236 PH 2012-10-28 0013 OH0X          59  15     W3BGN         59  05     0
QSO:  7236 PH 2012-10-28 0013 OH0X          59  15     VA2AM         59  05     0
QSO:  7041 PH 2012-10-28 0013 OH0X          59  15     VE2IM         59  02     0
QSO:  7041 PH 2012-10-28 0013 OH0X          59  15     CR6P          59  14     0
QSO:  7236 PH 2012-10-28 0014 OH0X          59  15     K2AX          59  05     0
QSO:  7236 PH 2012-10-28 0014 OH0X          59  15     EA2KR         59  14     0
QSO:  7236 PH 2012-10-28 0015 OH0X          59  15     LZ8E          59  20     0
QSO:  7041 PH 2012-10-28 0015 OH0X          59  15     CQ7A          59  14     0
QSO:  7041 PH 2012-10-28 0016 OH0X          59  15     ED5O          59  14     0
QSO:  7236 PH 2012-10-28 0016 OH0X          59  15     YT0A          59  15     0
QSO:  7236 PH 2012-10-28 0016 OH0X          59  15     EA4TW         59  14     0
QSO:  7236 PH 2012-10-28 0017 OH0X          59  15     CT2ITR        59  14     0
