START-OF-LOG: 3.0
CONTEST: ARRL-VHF-JUN
LOCATION: ENY
CALLSIGN: N2NJZ
CATEGORY-MODE: MIXED
CATEGORY-BAND: VHF-3-BAND
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CREATED-BY: CABCONVERTER 2.05, CONTEST RECIPE VERSION 1.01, BY NE1RD
QSO: 50 PH 2020-06-14 0108 N2NJZ FN32 W5ZN EM45
QSO: 50 PH 2020-06-14 0106 N2NJZ FN32 K9NW EM79
QSO: 50 PH 2020-06-14 0103 N2NJZ FN32 W4HLR EM56
QSO: 50 PH 2020-06-14 0101 N2NJZ FN32 N4OGW EM53
QSO: 50 PH 2020-06-14 0059 N2NJZ FN32 K2QO/R FN23
QSO: 50 PH 2020-06-14 0056 N2NJZ FN32 W8IF EM79
QSO: 50 PH 2020-06-14 0052 N2NJZ FN32 WZ8D EM89
QSO: 50 PH 2020-06-14 0050 N2NJZ FN32 AB4B EM64
QSO: 50 PH 2020-06-14 0048 N2NJZ FN32 WD9EXD EM57
QSO: 50 PH 2020-06-14 0044 N2NJZ FN32 WA4Q EM57
QSO: 50 PH 2020-06-14 0041 N2NJZ FN32 W0FY EM48
QSO: 50 PH 2020-06-14 0037 N2NJZ FN32 K9QFL EM79
QSO: 50 PH 2020-06-14 0035 N2NJZ FN32 KX9X EN50
QSO: 50 PH 2020-06-14 0030 N2NJZ FN32 K9LAE EN51
QSO: 50 PH 2020-06-14 0027 N2NJZ FN32 W9GA EN53
QSO: 50 PH 2020-06-14 0023 N2NJZ FN32 WB8BZK EN52
QSO: 50 PH 2020-06-14 0020 N2NJZ FN32 WB1GQR FN33
QSO: 50 DG 2020-06-14 0008 N2NJZ FN32 K0PHP EM38
QSO: 50 DG 2020-06-14 0007 N2NJZ FN32 NI0G EM48
QSO: 50 DG 2020-06-13 2353 N2NJZ FN32 K8VGL EM69
QSO: 50 DG 2020-06-13 2244 N2NJZ FN32 K3CT FN20
QSO: 50 DG 2020-06-13 2238 N2NJZ FN32 N2HX FN32
QSO: 50 DG 2020-06-13 2230 N2NJZ FN32 K2IW FN33
QSO: 50 DG 2020-06-13 2209 N2NJZ FN32 W2AAU FN22
QSO: 50 DG 2020-06-13 1953 N2NJZ FN32 N2JJ FN33
QSO: 144 DG 2020-06-13 1946 N2NJZ FN32 WA3AFS FN32
QSO: 50 DG 2020-06-13 1941 N2NJZ FN32 KI2L FN32
END-OF-LOG:
