START-OF-LOG: 3.0
CONTEST: ARRL-VHF-JUN
LOCATION: OR
CALLSIGN: K7YO
CATEGORY-MODE: MIXED
CATEGORY-BAND: ALL
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CREATED-BY: VHFCONT 3.0B COPYRIGHT 6/14/2002 KEN R. MASON KC6TEU
QSO: 144 PH 2020-06-14 0205 K7YO CN85 WB7AEA CN85
QSO: 144 PH 2020-06-14 0206 K7YO CN85 K3RW/R CN86
QSO: 144 PH 2020-06-14 0225 K7YO CN85 K3RW/R CN85
QSO: 1.2G PH 2020-06-14 0406 K7YO CN85 KB7ME CN85
QSO: 50 PH 2020-06-14 0433 K7YO CN85 AC7SG/R CN85
QSO: 222 FM 2020-06-14 0436 K7YO CN85 AC7SG/R CN85
QSO: 144 PH 2020-06-14 0437 K7YO CN85 AC7SG/R CN85
QSO: 144 PH 2020-06-14 0437 K7YO CN85 K7LJ CN85
QSO: 222 FM 2020-06-14 0438 K7YO CN85 K7LJ CN85
QSO: 144 PH 2020-06-14 0507 K7YO CN85 N7KSI CN86
QSO: 144 PH 2020-06-14 0507 K7YO CN85 AC7SG/R CN86
QSO: 144 PH 2020-06-14 0513 K7YO CN85 N7FJC CN85
QSO: 144 PH 2020-06-14 1506 K7YO CN85 KD7RYY CN85
QSO: 144 PH 2020-06-14 1511 K7YO CN85 WB7VTY CN95
QSO: 50 PH 2020-06-14 1514 K7YO CN85 WB7VTY CN95
QSO: 144 PH 2020-06-14 1528 K7YO CN85 WE7X CN97
QSO: 144 PH 2020-06-14 1533 K7YO CN85 W7EWT CN85
QSO: 222 PH 2020-06-14 1534 K7YO CN85 W7EWT CN85
QSO: 432 PH 2020-06-14 1536 K7YO CN85 W7EWT CN85
QSO: 222 PH 2020-06-14 1545 K7YO CN85 K7ND CN87
QSO: 222 PH 2020-06-14 1548 K7YO CN85 N7NW CN87
QSO: 144 PH 2020-06-14 1550 K7YO CN85 N7BUS CN87
QSO: 432 PH 2020-06-14 1556 K7YO CN85 KB7ME CN85
QSO: 144 PH 2020-06-14 1557 K7YO CN85 KB7ME CN85
QSO: 1.2G PH 2020-06-14 1613 K7YO CN85 K7ND CN87
QSO: 1.2G PH 2020-06-14 1619 K7YO CN85 N7ZO CN85
QSO: 50 PH 2020-06-14 1621 K7YO CN85 N7ZO CN85
QSO: 50 PH 2020-06-14 1625 K7YO CN85 KD7OR CN85
QSO: 50 PH 2020-06-14 1626 K7YO CN85 WA7VBA CN85
QSO: 144 FM 2020-06-14 1655 K7YO CN85 KI6OMB CN85
QSO: 144 FM 2020-06-14 1655 K7YO CN85 KK7MBL CN85
QSO: 144 FM 2020-06-14 1656 K7YO CN85 AI9Q CN85
QSO: 144 PH 2020-06-14 1734 K7YO CN85 N7QOZ CN87
QSO: 50 PH 2020-06-14 1736 K7YO CN85 N7QOZ CN87
QSO: 50 PH 2020-06-14 1737 K7YO CN85 KD7UO CN87
QSO: 50 PH 2020-06-14 1804 K7YO CN85 W7SZ CN85
QSO: 50 PH 2020-06-14 1804 K7YO CN85 N7BLS CN85
QSO: 50 PH 2020-06-14 1813 K7YO CN85 AF7VC CN85
QSO: 144 FM 2020-06-14 1814 K7YO CN85 N7DB CN85
QSO: 144 FM 2020-06-14 1815 K7YO CN85 AF7VC CN85
QSO: 144 FM 2020-06-14 1816 K7YO CN85 K7PAC CN85
QSO: 144 FM 2020-06-14 1843 K7YO CN85 KD7RUS/R CN86
QSO: 222 FM 2020-06-14 1851 K7YO CN85 KD7RUS/R CN86
QSO: 144 PH 2020-06-14 2158 K7YO CN85 KF7YWP CN85
QSO: 50 PH 2020-06-14 2245 K7YO CN85 KD7BDB/R CN95
QSO: 50 PH 2020-06-14 2347 K7YO CN85 KE7MSU/R CN85
QSO: 432 PH 2020-06-15 0000 K7YO CN85 W7OTL CN85
QSO: 432 PH 2020-06-15 0000 K7YO CN85 WZ8T CN85
QSO: 50 CW 2020-06-15 0004 K7YO CN85 KI7N CN85
QSO: 50 PH 2020-06-15 0012 K7YO CN85 K7RWT CN85
QSO: 50 PH 2020-06-15 0134 K7YO CN85 KC7IZH CN85
QSO: 144 PH 2020-06-15 0136 K7YO CN85 KK7B CN85
QSO: 144 PH 2020-06-15 0136 K7YO CN85 K3RW/R CN84
QSO: 144 PH 2020-06-15 0250 K7YO CN85 N7TWP/R CN84
QSO: 50 PH 2020-06-15 0257 K7YO CN85 K7BDB/R CN85
END-OF-LOG:
