START-OF-LOG: 3.0
CONTEST: CQ-WW-CW
CALLSIGN: G3LET
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: 80M
CATEGORY-POWER: LOW
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: CLASSIC
GRID-LOCATOR: IO90WX
CLAIMED-SCORE: 158326
NAME: Peter Hobbs
OPERATORS: G3LET
CLUB: HORSHAM AMATEUR RADIO  CLUB
CREATED-BY: SD by EI5DI
SOAPBOX: First CQWW for a while - wonderful!  Unfortunately, I
SOAPBOX: had to abandon a nice US run in the early hours of
SOAPBOX: Sunday due to an appointment - Sunday was much better
SOAPBOX: than Saturday.  Plenty of JAs but all S&P and with LP
SOAPBOX:     I was unable     to    attract          any. Thanks to               all  for  the
QSO:    3502  CW 2020-11-28 1714  G3LET            599  14  E77EA            599  15  
QSO:    3502  CW 2020-11-28 1715  G3LET            599  14  DL8ZAJ           599  14  
QSO:    3502  CW 2020-11-28 1717  G3LET            599  14  2E0LMA           599  14  
QSO:    3502  CW 2020-11-28 1718  G3LET            599  14  DK7GH            599  14  
QSO:    3502  CW 2020-11-28 1718  G3LET            599  14  9A2AJ            599  15  
QSO:    3502  CW 2020-11-28 1719  G3LET            599  14  DG3T             599  14  
QSO:    3502  CW 2020-11-28 1720  G3LET            599  14  SP2QCW           599  15  
QSO:    3502  CW 2020-11-28 1721  G3LET            599  14  PA3FOE           599  14  
QSO:    3502  CW 2020-11-28 1721  G3LET            599  14  SD6M             599  14  
QSO:    3502  CW 2020-11-28 1722  G3LET            599  14  UY2RA            599  16  
QSO:    3502  CW 2020-11-28 1722  G3LET            599  14  PC1PM            599  14  
QSO:    3502  CW 2020-11-28 1722  G3LET            599  14  M0B              599  14  
QSO:    3502  CW 2020-11-28 1723  G3LET            599  14  F4EFI            599  14  
QSO:    3502  CW 2020-11-28 1723  G3LET            599  14  SM6CPY           599  14  
QSO:    3502  CW 2020-11-28 1723  G3LET            599  14  DF2AJ            599  14  
QSO:    3502  CW 2020-11-28 1724  G3LET            599  14  LY2X             599  15  
QSO:    3502  CW 2020-11-28 1725  G3LET            599  14  OM7RU            599  15  
QSO:    3502  CW 2020-11-28 1726  G3LET            599  14  DL3SYA           599  14  
QSO:    3502  CW 2020-11-28 1728  G3LET            599  14  DJ9DZ            599  14  
QSO:    3502  CW 2020-11-28 1729  G3LET            599  14  S52DD            599  15  
QSO:    3501  CW 2020-11-28 1949  G3LET            599  14  RU3A             599  16  
QSO:    3501  CW 2020-11-28 1949  G3LET            599  14  PA3ARM           599  14  
QSO:    3501  CW 2020-11-28 1950  G3LET            599  14  YU7D             599  15  
QSO:    3501  CW 2020-11-28 1950  G3LET            599  14  EU4CK            599  16  
QSO:    3501  CW 2020-11-28 1951  G3LET            599  14  DK4LX            599  14  
QSO:    3501  CW 2020-11-28 1952  G3LET            599  14  UX0KR            599  16  
QSO:    3501  CW 2020-11-28 1953  G3LET            599  14  MI4I             599  14  
QSO:    3501  CW 2020-11-28 1953  G3LET            599  14  RL3A             599  16  
QSO:    3501  CW 2020-11-28 1955  G3LET            599  14  F5RDS            599  14  
QSO:    3501  CW 2020-11-28 1955  G3LET            599  14  9A6M             599  15  
QSO:    3501  CW 2020-11-28 1956  G3LET            599  14  S53AR            599  15  
QSO:    3501  CW 2020-11-28 1956  G3LET            599  14  DM2M             599  14  
QSO:    3501  CW 2020-11-28 1958  G3LET            599  14  R7RC             599  16  
QSO:    3501  CW 2020-11-28 1958  G3LET            599  14  YO7CW            599  20  
QSO:    3501  CW 2020-11-28 1959  G3LET            599  14  DF4U             599  14  
QSO:    3501  CW 2020-11-28 1959  G3LET            599  14  OK7CM            599  15  
QSO:    3501  CW 2020-11-28 2000  G3LET            599  14  DL6RAI           599  14  
QSO:    3501  CW 2020-11-28 2001  G3LET            599  14  RA3AN            599  16  
QSO:    3501  CW 2020-11-28 2001  G3LET            599  14  OK2QX            599  15  
QSO:    3501  CW 2020-11-28 2001  G3LET            599  14  ON4CAS           599  14  
QSO:    3502  CW 2020-11-28 2003  G3LET            599  14  RA9P             599  18  
QSO:    3503  CW 2020-11-28 2004  G3LET            599  14  OH5Z             599  15  
QSO:    3503  CW 2020-11-28 2005  G3LET            599  14  LZ3BB            599  20  
QSO:    3506  CW 2020-11-28 2008  G3LET            599  14  RN9C             599  17  
QSO:    3508  CW 2020-11-28 2010  G3LET            599  14  4O4T             599  15  
QSO:    3521  CW 2020-11-28 2025  G3LET            599  14  RU6MO            599  16  
QSO:    3543  CW 2020-11-28 2033  G3LET            599  14  R8CT             599  17  
QSO:    3550  CW 2020-11-28 2036  G3LET            599  14  OH4A             599  15  
QSO:    3553  CW 2020-11-28 2038  G3LET            599  14  DL5YM            599  14  
QSO:    3553  CW 2020-11-28 2039  G3LET            599  14  UR7R             599  16  
QSO:    3554  CW 2020-11-28 2039  G3LET            599  14  YQ6A             599  20  
QSO:    3557  CW 2020-11-28 2042  G3LET            599  14  OK1HEH           599  15  
QSO:    3559  CW 2020-11-28 2045  G3LET            599  14  S51Z             599  15  
QSO:    3561  CW 2020-11-28 2046  G3LET            599  14  HA8RJ            599  15  
QSO:    3562  CW 2020-11-28 2049  G3LET            599  14  US7IM            599  16  
QSO:    3564  CW 2020-11-28 2051  G3LET            599  14  DD2AW            599  14  
QSO:    3501  CW 2020-11-28 2054  G3LET            599  14  DM5WGL           599  14  
QSO:    3501  CW 2020-11-28 2054  G3LET            599  14  UT5EO            599  16  
QSO:    3501  CW 2020-11-28 2055  G3LET            599  14  S53JW            599  15  
QSO:    3501  CW 2020-11-28 2056  G3LET            599  14  SM3OMO           599  14  
QSO:    3501  CW 2020-11-28 2057  G3LET            599  14  ON6NL            599  14  
QSO:    3501  CW 2020-11-28 2058  G3LET            599  14  RN4SS            599  16  
QSO:    3501  CW 2020-11-28 2058  G3LET            599  14  DL6ZB            599  14  
QSO:    3501  CW 2020-11-28 2059  G3LET            599  14  EI5KG            599  14  
QSO:    3501  CW 2020-11-28 2100  G3LET            599  14  EA1GT            599  14  
QSO:    3501  CW 2020-11-28 2100  G3LET            599  14  DK4US            599  14  
QSO:    3501  CW 2020-11-28 2100  G3LET            599  14  DK5WO            599  14  
QSO:    3501  CW 2020-11-28 2101  G3LET            599  14  RT6A             599  16  
QSO:    3501  CW 2020-11-28 2102  G3LET            599  14  EW3M             599  16  
QSO:    3501  CW 2020-11-28 2102  G3LET            599  14  RK3DK            599  16  
QSO:    3501  CW 2020-11-28 2103  G3LET            599  14  RA7R             599  16  
QSO:    3501  CW 2020-11-28 2104  G3LET            599  14  RC2A             599  16  
QSO:    3501  CW 2020-11-28 2106  G3LET            599  14  DJ6TB            599  14  
QSO:    3501  CW 2020-11-28 2106  G3LET            599  14  RT4F             599  16  
QSO:    3501  CW 2020-11-28 2107  G3LET            599  14  HA5X             599  15  
QSO:    3501  CW 2020-11-28 2107  G3LET            599  14  EA3WX            599  14  
QSO:    3501  CW 2020-11-28 2110  G3LET            599  14  G4BJM            599  14  
QSO:    3501  CW 2020-11-28 2110  G3LET            599  14  LB6GG            599  14  
QSO:    3501  CW 2020-11-28 2110  G3LET            599  14  OM3TBG           599  15  
QSO:    3501  CW 2020-11-28 2111  G3LET            599  14  LC5M             599  14  
QSO:    3501  CW 2020-11-28 2112  G3LET            599  14  W1XX             599  05  
QSO:    3501  CW 2020-11-28 2112  G3LET            599  14  YO5YM            599  20  
QSO:    3501  CW 2020-11-28 2112  G3LET            599  14  PA6T             599  14  
QSO:    3501  CW 2020-11-28 2113  G3LET            599  14  F8CRS            599  14  
QSO:    3501  CW 2020-11-28 2113  G3LET            599  14  OM3CPF           599  15  
QSO:    3501  CW 2020-11-28 2114  G3LET            599  14  PC2F             599  14  
QSO:    3501  CW 2020-11-28 2114  G3LET            599  14  PA0CT            599  14  
QSO:    3501  CW 2020-11-28 2115  G3LET            599  14  IW2FUT           599  15  
QSO:    3501  CW 2020-11-28 2115  G3LET            599  14  OH7L             599  15  
QSO:    3501  CW 2020-11-28 2115  G3LET            599  14  RA3DNC           599  16  
QSO:    3501  CW 2020-11-28 2116  G3LET            599  14  DF9JL            599  14  
QSO:    3501  CW 2020-11-28 2117  G3LET            599  14  DJ6OI            599  14  
QSO:    3501  CW 2020-11-28 2117  G3LET            599  14  OK1KT            599  15  
QSO:    3501  CW 2020-11-28 2119  G3LET            599  14  UV1IW            599  16  
QSO:    3501  CW 2020-11-28 2119  G3LET            599  14  UI3F             599  16  
QSO:    3501  CW 2020-11-28 2121  G3LET            599  14  LZ9R             599  20  
QSO:    3501  CW 2020-11-28 2121  G3LET            599  14  SV1RUX           599  20  
QSO:    3501  CW 2020-11-28 2121  G3LET            599  14  DL7ANR           599  14  
QSO:    3503  CW 2020-11-28 2125  G3LET            599  14  UA9CTT           599  17  
QSO:    3511  CW 2020-11-28 2129  G3LET            599  14  RV9UP            599  17  
QSO:    3511  CW 2020-11-28 2130  G3LET            599  14  UT8AL            599  16  
QSO:    3517  CW 2020-11-28 2133  G3LET            599  14  R7AT             599  16  
QSO:    3520  CW 2020-11-28 2136  G3LET            599  14  SM0HRP           599  14  
QSO:    3531  CW 2020-11-28 2139  G3LET            599  14  DF4XF            599  14  
QSO:    3537  CW 2020-11-28 2142  G3LET            599  14  R5FQ             599  16  
QSO:    3537  CW 2020-11-28 2143  G3LET            599  14  EW1M             599  16  
QSO:    3539  CW 2020-11-28 2144  G3LET            599  14  RW2F             599  15  
QSO:    3540  CW 2020-11-28 2147  G3LET            599  14  RQ4F             599  16  
QSO:    3540  CW 2020-11-28 2148  G3LET            599  14  OZ6KS            599  14  
QSO:    3540  CW 2020-11-28 2149  G3LET            599  14  LX2KD            599  14  
QSO:    3540  CW 2020-11-28 2150  G3LET            599  14  DL1RTL           599  14  
QSO:    3540  CW 2020-11-28 2150  G3LET            599  14  DJ3WE            599  14  
QSO:    3540  CW 2020-11-28 2152  G3LET            599  14  RK3MXT           599  16  
QSO:    3540  CW 2020-11-28 2154  G3LET            599  14  OK8KM            599  15  
QSO:    3540  CW 2020-11-28 2155  G3LET            599  14  OM8LM            599  15  
QSO:    3540  CW 2020-11-28 2157  G3LET            599  14  SN5N             599  15  
QSO:    3540  CW 2020-11-28 2157  G3LET            599  14  HA8BT            599  15  
QSO:    3540  CW 2020-11-28 2158  G3LET            599  14  DF6QV            599  14  
QSO:    3540  CW 2020-11-28 2159  G3LET            599  14  UX1VT            599  16  
QSO:    3540  CW 2020-11-28 2159  G3LET            599  14  DK0GV            599  14  
QSO:    3540  CW 2020-11-28 2201  G3LET            599  14  UA3RBR           599  16  
QSO:    3540  CW 2020-11-28 2202  G3LET            599  14  RL6M             599  16  
QSO:    3540  CW 2020-11-28 2203  G3LET            599  14  SP5ATO           599  15  
QSO:    3540  CW 2020-11-28 2205  G3LET            599  14  DF5BX            599  14  
QSO:    3540  CW 2020-11-28 2205  G3LET            599  14  SV1RUX           599  20  
QSO:    3540  CW 2020-11-28 2206  G3LET            599  14  F8DFP            599  14  
QSO:    3540  CW 2020-11-28 2206  G3LET            599  14  OM8AT            599  15  
QSO:    3540  CW 2020-11-28 2206  G3LET            599  14  S53OQ            599  15  
QSO:    3540  CW 2020-11-28 2207  G3LET            599  14  UX3I             599  16  
QSO:    3540  CW 2020-11-28 2207  G3LET            599  14  RM9I             599  18  
QSO:    3540  CW 2020-11-28 2208  G3LET            599  14  RA7A             599  16  
QSO:    3540  CW 2020-11-28 2209  G3LET            599  14  RT5P             599  16  
QSO:    3540  CW 2020-11-28 2209  G3LET            599  14  UR5WCW           599  16  
QSO:    3540  CW 2020-11-28 2210  G3LET            599  14  UR5NT            599  16  
QSO:    3540  CW 2020-11-28 2211  G3LET            599  14  F5PVJ            599  14  
QSO:    3540  CW 2020-11-28 2213  G3LET            599  14  M1DDD            599  14  
QSO:    3540  CW 2020-11-28 2214  G3LET            599  14  S5/M0MPM         599  15  
QSO:    3540  CW 2020-11-28 2214  G3LET            599  14  IN3FHE           599  15  
QSO:    3540  CW 2020-11-28 2215  G3LET            599  14  UT8UU            599  16  
QSO:    3540  CW 2020-11-28 2215  G3LET            599  14  E77D             599  15  
QSO:    3540  CW 2020-11-28 2216  G3LET            599  14  OM6TX            599  15  
QSO:    3540  CW 2020-11-28 2216  G3LET            599  14  YU1LD            599  15  
QSO:    3540  CW 2020-11-28 2216  G3LET            599  14  EW6CM            599  16  
QSO:    3540  CW 2020-11-28 2217  G3LET            599  14  SO5WD            599  15  
QSO:    3540  CW 2020-11-28 2217  G3LET            599  14  F6BUL            599  14  
QSO:    3540  CW 2020-11-28 2217  G3LET            599  14  RN2FA            599  15  
QSO:    3540  CW 2020-11-28 2218  G3LET            599  14  US3LX            599  16  
QSO:    3540  CW 2020-11-28 2218  G3LET            599  14  PA9M             599  14  
QSO:    3540  CW 2020-11-28 2218  G3LET            599  14  9A1AD            599  15  
QSO:    3540  CW 2020-11-28 2218  G3LET            599  14  HA7ME            599  15  
QSO:    3540  CW 2020-11-28 2219  G3LET            599  14  OK4A             599  15  
QSO:    3540  CW 2020-11-28 2219  G3LET            599  14  SM5Q             599  14  
QSO:    3540  CW 2020-11-28 2219  G3LET            599  14  IZ4JMA           599  15  
QSO:    3540  CW 2020-11-28 2219  G3LET            599  14  UT5C             599  16  
QSO:    3540  CW 2020-11-28 2220  G3LET            599  14  OK2LF            599  15  
QSO:    3540  CW 2020-11-28 2220  G3LET            599  14  CT7AUP           599  14  
QSO:    3540  CW 2020-11-28 2221  G3LET            599  14  HA5OW            599  15  
QSO:    3540  CW 2020-11-28 2221  G3LET            599  14  DF8XC            599  14  
QSO:    3540  CW 2020-11-28 2221  G3LET            599  14  EA3AVV           599  14  
QSO:    3540  CW 2020-11-28 2221  G3LET            599  14  LA6ZFA           599  14  
QSO:    3540  CW 2020-11-28 2222  G3LET            599  14  YL2GD            599  15  
QSO:    3540  CW 2020-11-28 2222  G3LET            599  14  F5LEN            599  14  
QSO:    3540  CW 2020-11-28 2223  G3LET            599  14  LY7Z             599  15  
QSO:    3540  CW 2020-11-28 2223  G3LET            599  14  OM7CV            599  15  
QSO:    3540  CW 2020-11-28 2224  G3LET            599  14  EI8JX            599  14  
QSO:    3540  CW 2020-11-28 2224  G3LET            599  14  VE9OA            599  05  
QSO:    3540  CW 2020-11-28 2224  G3LET            599  14  EW7DK            599  16  
QSO:    3540  CW 2020-11-28 2225  G3LET            599  14  EA7I             599  14  
QSO:    3540  CW 2020-11-28 2225  G3LET            599  14  OH6LW            599  15  
QSO:    3540  CW 2020-11-28 2225  G3LET            599  14  DL8UI            599  14  
QSO:    3540  CW 2020-11-28 2226  G3LET            599  14  DJ3RA            599  14  
QSO:    3540  CW 2020-11-28 2226  G3LET            599  14  HB9AIJ           599  14  
QSO:    3540  CW 2020-11-28 2226  G3LET            599  14  PA2DK            599  14  
QSO:    3540  CW 2020-11-28 2227  G3LET            599  14  9A2HB            599  15  
QSO:    3540  CW 2020-11-28 2227  G3LET            599  14  9A2GA            599  15  
QSO:    3540  CW 2020-11-28 2227  G3LET            599  14  DL5ST            599  14  
QSO:    3540  CW 2020-11-28 2228  G3LET            599  14  TM5DX            599  14  
QSO:    3540  CW 2020-11-28 2228  G3LET            599  14  DL2FQ            599  14  
QSO:    3540  CW 2020-11-28 2228  G3LET            599  14  YU1ED            599  15  
QSO:    3540  CW 2020-11-28 2229  G3LET            599  14  LZ2ZY            599  20  
QSO:    3540  CW 2020-11-28 2230  G3LET            599  14  DL7GEM           599  14  
QSO:    3540  CW 2020-11-28 2232  G3LET            599  14  8Q7ZO            599  22  
QSO:    3501  CW 2020-11-28 2234  G3LET            599  14  HB9AAZ           599  14  
QSO:    3501  CW 2020-11-28 2234  G3LET            599  14  G2C              599  14  
QSO:    3501  CW 2020-11-28 2237  G3LET            599  14  SQ8N             599  15  
QSO:    3501  CW 2020-11-28 2238  G3LET            599  14  M0IRU            599  14  
QSO:    3501  CW 2020-11-28 2239  G3LET            599  14  DM6WAN           599  14  
QSO:    3501  CW 2020-11-28 2239  G3LET            599  14  UT5IZ            599  16  
QSO:    3501  CW 2020-11-28 2240  G3LET            599  14  DQ1P             599  14  
QSO:    3501  CW 2020-11-28 2240  G3LET            599  14  ES1OX            599  15  
QSO:    3501  CW 2020-11-28 2241  G3LET            599  14  RC1W             599  16  
QSO:    3501  CW 2020-11-28 2241  G3LET            599  14  PG2AA            599  14  
QSO:    3501  CW 2020-11-28 2242  G3LET            599  14  DL4FDI           599  14  
QSO:    3501  CW 2020-11-28 2242  G3LET            599  14  LY5G             599  15  
QSO:    3501  CW 2020-11-28 2243  G3LET            599  14  SP5ICS           599  15  
QSO:    3501  CW 2020-11-28 2244  G3LET            599  14  PA8AD            599  14  
QSO:    3504  CW 2020-11-28 2247  G3LET            599  14  LZ5XQ            599  20  
QSO:    3505  CW 2020-11-28 2249  G3LET            599  14  YO5CUQ           599  20  
QSO:    3505  CW 2020-11-28 2249  G3LET            599  14  UA0AGI           599  18  
QSO:    3505  CW 2020-11-28 2251  G3LET            599  14  IW1RHS           599  15  
QSO:    3505  CW 2020-11-28 2251  G3LET            599  14  LA2XNA           599  14  
QSO:    3505  CW 2020-11-28 2251  G3LET            599  14  DC9RI            599  14  
QSO:    3505  CW 2020-11-28 2252  G3LET            599  14  DL9DBZ           599  14  
QSO:    3505  CW 2020-11-28 2253  G3LET            599  14  SP9RQH           599  15  
QSO:    3505  CW 2020-11-28 2253  G3LET            599  14  PA3EZC           599  14  
QSO:    3505  CW 2020-11-28 2253  G3LET            599  14  RA3FD            599  16  
QSO:    3505  CW 2020-11-28 2254  G3LET            599  14  SP6AXW           599  15  
QSO:    3505  CW 2020-11-28 2254  G3LET            599  14  HA8WZ            599  15  
QSO:    3505  CW 2020-11-28 2254  G3LET            599  14  DK3WJ            599  14  
QSO:    3505  CW 2020-11-28 2255  G3LET            599  14  UT5ECZ           599  16  
QSO:    3505  CW 2020-11-28 2256  G3LET            599  14  SK8ZB            599  14  
QSO:    3505  CW 2020-11-28 2257  G3LET            599  14  SP2MKT           599  15  
QSO:    3505  CW 2020-11-28 2258  G3LET            599  14  DL/YL3GX         599  14  
QSO:    3505  CW 2020-11-28 2259  G3LET            599  14  OK2HBY           599  15  
QSO:    3505  CW 2020-11-28 2300  G3LET            599  14  UY7LM            599  16  
QSO:    3505  CW 2020-11-28 2301  G3LET            599  14  HA8V             599  15  
QSO:    3505  CW 2020-11-28 2301  G3LET            599  14  OK1FKD           599  15  
QSO:    3505  CW 2020-11-28 2302  G3LET            599  14  DK3WN            599  14  
QSO:    3505  CW 2020-11-28 2302  G3LET            599  14  EA5DO            599  14  
QSO:    3505  CW 2020-11-28 2303  G3LET            599  14  R9RA             599  17  
QSO:    3505  CW 2020-11-28 2305  G3LET            599  14  9A3TU            599  15  
QSO:    3505  CW 2020-11-28 2305  G3LET            599  14  YU1ED            599  15  
QSO:    3510  CW 2020-11-28 2308  G3LET            599  14  EA6UP            599  14  
QSO:    3513  CW 2020-11-28 2310  G3LET            599  14  RA3W             599  16  
QSO:    3517  CW 2020-11-28 2312  G3LET            599  14  SQ5JUP           599  15  
QSO:    3517  CW 2020-11-28 2312  G3LET            599  14  RT4D             599  16  
QSO:    3517  CW 2020-11-28 2313  G3LET            599  14  IZ4DYX           599  15  
QSO:    3517  CW 2020-11-28 2313  G3LET            599  14  DK4YJ            599  14  
QSO:    3517  CW 2020-11-28 2315  G3LET            599  14  N2BBR            599  05  
QSO:    3517  CW 2020-11-28 2315  G3LET            599  14  EA7TS            599  14  
QSO:    3517  CW 2020-11-28 2316  G3LET            599  14  R6CR             599  16  
QSO:    3517  CW 2020-11-28 2317  G3LET            599  14  DJ2TG            599  14  
QSO:    3517  CW 2020-11-28 2317  G3LET            599  14  DL5ANT           599  14  
QSO:    3517  CW 2020-11-28 2319  G3LET            599  14  EV1R             599  16  
QSO:    3517  CW 2020-11-28 2319  G3LET            599  14  K1AR             599  05  
QSO:    3517  CW 2020-11-28 2319  G3LET            599  14  YL3GAZ           599  15  
QSO:    3517  CW 2020-11-28 2320  G3LET            599  14  OK6N             599  15  
QSO:    3517  CW 2020-11-28 2320  G3LET            599  14  W2RD             599  05  
QSO:    3517  CW 2020-11-28 2320  G3LET            599  14  RO2E             599  16  
QSO:    3517  CW 2020-11-28 2321  G3LET            599  14  EE2A             599  14  
QSO:    3517  CW 2020-11-28 2321  G3LET            599  14  W3LL             599  05  
QSO:    3517  CW 2020-11-28 2322  G3LET            599  14  RU1A             599  16  
QSO:    3517  CW 2020-11-28 2322  G3LET            599  14  EU1AI            599  16  
QSO:    3517  CW 2020-11-28 2323  G3LET            599  14  OL0W             599  15  
QSO:    3517  CW 2020-11-28 2323  G3LET            599  14  KI1G             599  05  
QSO:    3517  CW 2020-11-28 2323  G3LET            599  14  DG9SEH           599  14  
QSO:    3517  CW 2020-11-28 2323  G3LET            599  14  YT5K             599  15  
QSO:    3517  CW 2020-11-28 2324  G3LET            599  14  DJ1BJB           599  14  
QSO:    3517  CW 2020-11-28 2325  G3LET            599  14  DL3RDM           599  14  
QSO:    3517  CW 2020-11-28 2325  G3LET            599  14  SP2GWH           599  15  
QSO:    3517  CW 2020-11-28 2325  G3LET            599  14  IW5ECP           599  15  
QSO:    3517  CW 2020-11-28 2325  G3LET            599  14  DL8RB            599  14  
QSO:    3517  CW 2020-11-28 2326  G3LET            599  14  UR5LF            599  16  
QSO:    3517  CW 2020-11-28 2327  G3LET            599  14  UT3SO            599  16  
QSO:    3517  CW 2020-11-28 2327  G3LET            599  14  UT2SW            599  16  
QSO:    3517  CW 2020-11-28 2327  G3LET            599  14  SV2AEL           599  20  
QSO:    3517  CW 2020-11-28 2328  G3LET            599  14  N5CX             599  05  
QSO:    3517  CW 2020-11-28 2329  G3LET            599  14  OT6M             599  14  
QSO:    3517  CW 2020-11-28 2330  G3LET            599  14  W1HI             599  05  
QSO:    3517  CW 2020-11-28 2332  G3LET            599  14  DM3AA            599  14  
QSO:    3517  CW 2020-11-28 2332  G3LET            599  14  DK0DI            599  14  
QSO:    3517  CW 2020-11-28 2333  G3LET            599  14  4U7HB            599  15  
QSO:    3517  CW 2020-11-28 2334  G3LET            599  14  DM5EM            599  14  
QSO:    3517  CW 2020-11-28 2335  G3LET            599  14  SP5ELW           599  15  
QSO:    3517  CW 2020-11-28 2335  G3LET            599  14  LZ1MS            599  20  
QSO:    3517  CW 2020-11-28 2335  G3LET            599  14  LC8P             599  14  
QSO:    3517  CW 2020-11-28 2336  G3LET            599  14  N2ZX             599  05  
QSO:    3517  CW 2020-11-28 2337  G3LET            599  14  F8DGY            599  14  
QSO:    3517  CW 2020-11-28 2337  G3LET            599  14  G3SWC            599  14  
QSO:    3517  CW 2020-11-28 2338  G3LET            599  14  DL3HR            599  14  
QSO:    3517  CW 2020-11-28 2339  G3LET            599  14  SM5CSS           599  14  
QSO:    3517  CW 2020-11-28 2340  G3LET            599  14  SP2V             599  15  
QSO:    3517  CW 2020-11-28 2340  G3LET            599  14  SQ9NIS           599  15  
QSO:    3517  CW 2020-11-28 2340  G3LET            599  14  EA5JA            599  14  
QSO:    3517  CW 2020-11-28 2341  G3LET            599  14  PA2JWN           599  14  
QSO:    3517  CW 2020-11-28 2341  G3LET            599  14  SP5XOC           599  15  
QSO:    3517  CW 2020-11-28 2342  G3LET            599  14  WX4G             599  05  
QSO:    3517  CW 2020-11-28 2343  G3LET            599  14  RD0A             599  18  
QSO:    3517  CW 2020-11-28 2344  G3LET            599  14  K1RX             599  05  
QSO:    3517  CW 2020-11-28 2345  G3LET            599  14  SP2QOT           599  15  
QSO:    3517  CW 2020-11-28 2346  G3LET            599  14  DL6NCY           599  14  
QSO:    3517  CW 2020-11-28 2346  G3LET            599  14  DL8AWK           599  14  
QSO:    3517  CW 2020-11-28 2348  G3LET            599  14  DF8TY            599  14  
QSO:    3517  CW 2020-11-28 2348  G3LET            599  14  DL9SCO           599  14  
QSO:    3517  CW 2020-11-28 2348  G3LET            599  14  UR3LM            599  16  
QSO:    3517  CW 2020-11-28 2349  G3LET            599  14  OK1UKC           599  15  
QSO:    3517  CW 2020-11-28 2351  G3LET            599  14  EA1CM            599  14  
QSO:    3517  CW 2020-11-28 2352  G3LET            599  14  OK1TA            599  15  
QSO:    3517  CW 2020-11-28 2353  G3LET            599  14  G0KPH            599  14  
QSO:    3522  CW 2020-11-28 2356  G3LET            599  14  E79SL            599  15  
QSO:    3529  CW 2020-11-28 2359  G3LET            599  14  K8AC             599  05  
QSO:    3540  CW 2020-11-29 0006  G3LET            599  14  PA3DTR           599  14  
QSO:    3540  CW 2020-11-29 0007  G3LET            599  14  R9SS             599  16  
QSO:    3540  CW 2020-11-29 0007  G3LET            599  14  KA1IS            599  05  
QSO:    3540  CW 2020-11-29 0009  G3LET            599  14  ZF5T             599  08  
QSO:    3540  CW 2020-11-29 0009  G3LET            599  14  OR3A             599  14  
QSO:    3540  CW 2020-11-29 0009  G3LET            599  14  SP2GWH           599  15  
QSO:    3540  CW 2020-11-29 0009  G3LET            599  14  9A3NC            599  15  
QSO:    3540  CW 2020-11-29 0010  G3LET            599  14  N3AD             599  05  
QSO:    3540  CW 2020-11-29 0011  G3LET            599  14  HB9CA            599  14  
QSO:    3540  CW 2020-11-29 0013  G3LET            599  14  LZ1BP            599  20  
QSO:    3540  CW 2020-11-29 0014  G3LET            599  14  W9ZR             599  04  
QSO:    3540  CW 2020-11-29 0015  G3LET            599  14  DM4CW            599  14  
QSO:    3540  CW 2020-11-29 0016  G3LET            599  14  RJ9M             599  17  
QSO:    3540  CW 2020-11-29 0018  G3LET            599  14  K3BHX            599  05  
QSO:    3540  CW 2020-11-29 0019  G3LET            599  14  4Z5LY            599  20  
QSO:    3540  CW 2020-11-29 0021  G3LET            599  14  DM5DM            599  14  
QSO:    3540  CW 2020-11-29 0021  G3LET            599  14  DL1YPF           599  14  
QSO:    3540  CW 2020-11-29 0022  G3LET            599  14  WA1T             599  05  
QSO:    3540  CW 2020-11-29 0023  G3LET            599  14  SP2R             599  15  
QSO:    3500  CW 2020-11-29 0027  G3LET            599  14  UN7LAN           599  17  
QSO:    3502  CW 2020-11-29 0030  G3LET            599  14  MM9I             599  14  
QSO:    3503  CW 2020-11-29 0032  G3LET            599  14  OE1CIW           599  15  
QSO:    3503  CW 2020-11-29 0034  G3LET            599  14  EA8CYU           599  33  
QSO:    3503  CW 2020-11-29 0035  G3LET            599  14  RA3XCZ           599  16  
QSO:    3503  CW 2020-11-29 0036  G3LET            599  14  OM3IAG           599  15  
QSO:    3503  CW 2020-11-29 0036  G3LET            599  14  R3ZV             599  16  
QSO:    3503  CW 2020-11-29 0036  G3LET            599  14  EA5YU            599  14  
QSO:    3503  CW 2020-11-29 0038  G3LET            599  14  YO9CWY           599  20  
QSO:    3503  CW 2020-11-29 0039  G3LET            599  14  IR4Y             599  15  
QSO:    3503  CW 2020-11-29 0039  G3LET            599  14  DF2WZ            599  14  
QSO:    3503  CW 2020-11-29 0041  G3LET            599  14  DJ3NK            599  14  
QSO:    3503  CW 2020-11-29 0041  G3LET            599  14  SI9AM            599  14  
QSO:    3503  CW 2020-11-29 0042  G3LET            599  14  S51KD            599  15  
QSO:    3503  CW 2020-11-29 0042  G3LET            599  14  WB2NFL           599  05  
QSO:    3503  CW 2020-11-29 0044  G3LET            599  14  NY3B             599  05  
QSO:    3503  CW 2020-11-29 0045  G3LET            599  14  DJ4MF            599  14  
QSO:    3503  CW 2020-11-29 0047  G3LET            599  14  K3QIA            599  05  
QSO:    3503  CW 2020-11-29 0047  G3LET            599  14  SP3DIK           599  15  
