START-OF-LOG: 3.0
CALLSIGN: OE1HHB
CONTEST: CQ-WW-SSB
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 351267
NAME: Harald Hofbauer
LOCATION: DX
OPERATORS: OE1HHB
CLUB:
CERTIFICATE: YES
CREATED-BY: N1MM Logger+ 1.0.5966.0
SOAPBOX: 100 W and a vertical on the 6th floor balcony
QSO: 14000 PH 2016-10-30 1115 OE1HHB        59  15     UY5ZZ         59  16
QSO: 14000 PH 2016-10-30 1117 OE1HHB        59  15     IO1X          59  15
QSO: 14000 PH 2016-10-30 1117 OE1HHB        59  15     IO1C          59  15
QSO: 14000 PH 2016-10-30 1120 OE1HHB        59  15     IO7K          59  15
QSO: 14000 PH 2016-10-30 1122 OE1HHB        59  15     DR1A          59  14
QSO: 14000 PH 2016-10-30 1122 OE1HHB        59  15     IR3Z          59  15
QSO: 14000 PH 2016-10-30 1124 OE1HHB        59  15     SJ0X          59  14
QSO: 14000 PH 2016-10-30 1126 OE1HHB        59  15     EW6W          59  16
QSO: 14000 PH 2016-10-30 1128 OE1HHB        59  15     N3RS          59  05
QSO: 14000 PH 2016-10-30 1130 OE1HHB        59  15     NE3F          59  05
QSO: 14000 PH 2016-10-30 1131 OE1HHB        59  15     IR8C          59  15
QSO: 14000 PH 2016-10-30 1134 OE1HHB        59  15     R4RE          59  16
QSO: 28000 PH 2016-10-30 1139 OE1HHB        59  15     EA3YK         59  14
QSO: 28000 PH 2016-10-30 1140 OE1HHB        59  15     UF5D          59  16
QSO: 14000 PH 2016-10-30 1141 OE1HHB        59  15     LY7Z          59  15
QSO: 14000 PH 2016-10-30 1143 OE1HHB        59  15     IZ2DPX        59  15
QSO: 21000 PH 2016-10-30 1148 OE1HHB        59  15     IY1A          59  15
QSO: 21000 PH 2016-10-30 1150 OE1HHB        59  15     EA7KB         59  14
QSO: 21000 PH 2016-10-30 1151 OE1HHB        59  15     CR3A          59  33
QSO: 21000 PH 2016-10-30 1157 OE1HHB        59  15     HZ1DG         59  21
QSO: 21000 PH 2016-10-30 1201 OE1HHB        59  15     EA3FF         59  14
QSO: 14000 PH 2016-10-30 1210 OE1HHB        59  15     VE2IM         59  02
QSO: 14000 PH 2016-10-30 1250 OE1HHB        59  15     UT3EV         59  16
QSO: 14000 PH 2016-10-30 1251 OE1HHB        59  15     LY4T          59  15
QSO: 14000 PH 2016-10-30 1252 OE1HHB        59  15     LY3X          59  15
QSO: 14000 PH 2016-10-30 1256 OE1HHB        59  15     RA3Y          59  16
QSO: 14000 PH 2016-10-30 1304 OE1HHB        59  15     W4RM          59  05
QSO: 14000 PH 2016-10-30 1310 OE1HHB        59  15     9K2HN         59  21
QSO: 14000 PH 2016-10-30 1311 OE1HHB        59  15     LY60KTU       59  15
QSO: 14000 PH 2016-10-30 1312 OE1HHB        59  15     EU1A          59  16
QSO: 14000 PH 2016-10-30 1313 OE1HHB        59  15     RG6G          59  16
QSO: 14000 PH 2016-10-30 1314 OE1HHB        59  15     ES7GM         59  15
QSO: 14000 PH 2016-10-30 1315 OE1HHB        59  15     ES2MC         59  15
QSO: 21000 PH 2016-10-30 1318 OE1HHB        59  15     ED3X          59  14
QSO: 21000 PH 2016-10-30 1323 OE1HHB        59  15     AT2W          59  22
QSO: 21000 PH 2016-10-30 1325 OE1HHB        59  15     LY5Y          59  15
QSO: 21000 PH 2016-10-30 1330 OE1HHB        59  15     4X6DK         59  20
QSO: 21000 PH 2016-10-30 1331 OE1HHB        59  15     EA2RCP        59  14
QSO: 21000 PH 2016-10-30 1331 OE1HHB        59  15     R7AB          59  16
QSO: 21000 PH 2016-10-30 1333 OE1HHB        59  15     UT7EL         59  16
QSO: 14000 PH 2016-10-30 1339 OE1HHB        59  15     OH1F          59  15
QSO: 14000 PH 2016-10-30 1346 OE1HHB        59  15     EW2W          59  16
QSO: 21000 PH 2016-10-30 1407 OE1HHB        59  15     OD5ZZ         59  20
QSO: 21000 PH 2016-10-30 1410 OE1HHB        59  15     D3AM          59  36
QSO: 14000 PH 2016-10-30 1414 OE1HHB        59  15     RA6GW         59  16
QSO: 14000 PH 2016-10-30 1414 OE1HHB        59  15     UA6LUQ        59  16
QSO: 14000 PH 2016-10-30 1415 OE1HHB        59  15     LY2BIS        59  15
QSO: 14000 PH 2016-10-30 1419 OE1HHB        59  15     OR2F          59  14
QSO: 14000 PH 2016-10-30 1419 OE1HHB        59  15     LY4A          59  15
QSO: 14000 PH 2016-10-30 1420 OE1HHB        59  15     OJ0B          59  15
QSO: 14000 PH 2016-10-30 1422 OE1HHB        59  15     IT9DGG        59  15
QSO: 14000 PH 2016-10-30 1423 OE1HHB        59  15     LY5O          59  15
QSO: 14000 PH 2016-10-30 1424 OE1HHB        59  15     IT9WNU        59  15
QSO: 14000 PH 2016-10-30 1426 OE1HHB        59  15     TA4AJK        59  20
QSO: 14000 PH 2016-10-30 1433 OE1HHB        59  15     HZ1HZ         59  21
QSO:  7000 PH 2016-10-30 1449 OE1HHB        59  15     G3PXT         59  14
QSO:  7000 PH 2016-10-30 1450 OE1HHB        59  15     UA4S          59  16
QSO:  7000 PH 2016-10-30 1452 OE1HHB        59  15     4L0A          59  21
QSO:  7000 PH 2016-10-30 1456 OE1HHB        59  15     IK3UNA        59  15
QSO:  7000 PH 2016-10-30 1457 OE1HHB        59  15     IW1FGY        59  15
QSO:  7000 PH 2016-10-30 1500 OE1HHB        59  15     4O7CC         59  15
QSO:  7000 PH 2016-10-30 1501 OE1HHB        59  15     IZ1GAR        59  15
QSO:  7000 PH 2016-10-30 1503 OE1HHB        59  15     PI4ZU         59  14
QSO:  7000 PH 2016-10-30 1510 OE1HHB        59  15     PG2AA         59  14
QSO:  7000 PH 2016-10-30 1510 OE1HHB        59  15     IK8NBE        59  15
QSO: 14000 PH 2016-10-30 1512 OE1HHB        59  15     PD0MHZ        59  14
QSO: 14000 PH 2016-10-30 1515 OE1HHB        59  15     UR7R          59  16
QSO: 14000 PH 2016-10-30 1521 OE1HHB        59  15     IQ8BB/8       59  15
QSO: 14000 PH 2016-10-30 1522 OE1HHB        59  15     OQ5M          59  14
QSO: 14000 PH 2016-10-30 1523 OE1HHB        59  15     8S0C          59  14
QSO: 14000 PH 2016-10-30 1524 OE1HHB        59  15     LZ5R          59  20
QSO: 14000 PH 2016-10-30 1534 OE1HHB        59  15     F4FFH         59  14
QSO: 14000 PH 2016-10-30 1542 OE1HHB        59  15     EA2DNR        59  14
QSO: 21000 PH 2016-10-30 1544 OE1HHB        59  15     TM7F          59  14
QSO:  3500 PH 2016-10-30 1547 OE1HHB        59  15     M6T           59  14
QSO:  3500 PH 2016-10-30 1548 OE1HHB        59  15     SP9RCL        59  15
QSO:  3500 PH 2016-10-30 1549 OE1HHB        59  15     S54ZZ         59  15
QSO:  3500 PH 2016-10-30 1549 OE1HHB        59  15     DF0HQ         59  14
QSO:  3500 PH 2016-10-30 1553 OE1HHB        59  15     SN6A          59  15
QSO:  3500 PH 2016-10-30 1555 OE1HHB        59  15     OL0M          59  15
QSO:  3500 PH 2016-10-30 1555 OE1HHB        59  15     DL5YM         59  14
QSO:  3500 PH 2016-10-30 1556 OE1HHB        59  15     PC2L          59  14
QSO:  3500 PH 2016-10-30 1556 OE1HHB        59  15     SP7SMF        59  15
QSO:  3500 PH 2016-10-30 1557 OE1HHB        59  15     SQ1OD         59  15
QSO: 21000 PH 2016-10-30 1601 OE1HHB        59  15     TM7X          59  14
QSO: 21000 PH 2016-10-30 1603 OE1HHB        59  15     KP2M          59  08
QSO:  3500 PH 2016-10-30 1605 OE1HHB        59  15     PA9M          59  14
QSO:  3500 PH 2016-10-30 1605 OE1HHB        59  15     S56Y          59  15
QSO:  3500 PH 2016-10-30 1607 OE1HHB        59  15     9A703B        59  15
QSO:  3500 PH 2016-10-30 1609 OE1HHB        59  15     OM3CPF        59  15
QSO:  3500 PH 2016-10-30 1616 OE1HHB        59  15     PA3EWP        59  14
QSO: 21000 PH 2016-10-30 1625 OE1HHB        59  15     ES7GM         59  15
QSO: 21000 PH 2016-10-30 1626 OE1HHB        59  15     F6KFA         59  14
QSO: 21000 PH 2016-10-30 1628 OE1HHB        59  15     V47T          59  08
QSO: 21000 PH 2016-10-30 1630 OE1HHB        59  15     M2L           59  14
QSO: 21000 PH 2016-10-30 1634 OE1HHB        59  15     OJ0B          59  15
QSO: 14000 PH 2016-10-30 1635 OE1HHB        59  15     OH0V          59  15
QSO: 14000 PH 2016-10-30 1637 OE1HHB        59  15     YM1KD         59  20
QSO: 14000 PH 2016-10-30 1638 OE1HHB        59  15     G2F           59  14
QSO: 14000 PH 2016-10-30 1639 OE1HHB        59  15     YL1ZT         59  15
QSO: 14000 PH 2016-10-30 1640 OE1HHB        59  15     I1NVU         59  15
QSO: 14000 PH 2016-10-30 1641 OE1HHB        59  15     HB9EYP        59  14
QSO: 14000 PH 2016-10-30 1642 OE1HHB        59  15     F5PCV         59  14
QSO: 14000 PH 2016-10-30 1643 OE1HHB        59  15     PA3DBS        59  14
QSO: 14000 PH 2016-10-30 1644 OE1HHB        59  15     WX3B          59  05
QSO: 14000 PH 2016-10-30 1648 OE1HHB        59  15     YL2CI         59  15
QSO: 14000 PH 2016-10-30 1652 OE1HHB        59  15     ON7HLU        59  14
QSO: 14000 PH 2016-10-30 1653 OE1HHB        59  15     OH1NX         59  15
QSO: 14000 PH 2016-10-30 1658 OE1HHB        59  15     GJ2A          59  14
QSO: 14000 PH 2016-10-30 1659 OE1HHB        59  15     F4HRI/P       59  14
QSO: 14000 PH 2016-10-30 1702 OE1HHB        59  15     PI4YLC        59  14
QSO: 14000 PH 2016-10-30 1731 OE1HHB        59  15     VE3JM         59  04
QSO: 14000 PH 2016-10-30 1735 OE1HHB        59  15     IQ5PJ         59  15
QSO: 14000 PH 2016-10-30 1737 OE1HHB        59  15     SK6HD         59  14
QSO: 14000 PH 2016-10-30 1740 OE1HHB        59  15     OT1L          59  14
QSO: 14000 PH 2016-10-30 1741 OE1HHB        59  15     TK4RB         59  15
QSO: 14000 PH 2016-10-30 1743 OE1HHB        59  15     HB20AA        59  14
QSO: 14000 PH 2016-10-30 1745 OE1HHB        59  15     EI9E          59  14
QSO: 14000 PH 2016-10-30 1748 OE1HHB        59  15     TK9R          59  15
QSO: 14000 PH 2016-10-30 1749 OE1HHB        59  15     ED1R          59  14
QSO: 21000 PH 2016-10-30 1750 OE1HHB        59  15     C4A           59  20
QSO: 21000 PH 2016-10-30 1752 OE1HHB        59  15     EE2K          59  14
QSO:  7000 PH 2016-10-30 1753 OE1HHB        59  15     ES7GM         59  15
QSO:  7000 PH 2016-10-30 1753 OE1HHB        59  15     ON7HLU        59  14
QSO:  7000 PH 2016-10-30 1754 OE1HHB        59  15     YU1EW         59  15
QSO:  7000 PH 2016-10-30 1754 OE1HHB        59  15     DK5DQ         59  14
QSO:  7000 PH 2016-10-30 1755 OE1HHB        59  15     LY3X          59  15
QSO:  7000 PH 2016-10-30 1757 OE1HHB        59  15     DP6T          59  14
QSO:  7000 PH 2016-10-30 1758 OE1HHB        59  15     DQ4W          59  14
QSO:  7000 PH 2016-10-30 1759 OE1HHB        59  15     HB2K          59  14
QSO:  7000 PH 2016-10-30 1800 OE1HHB        59  15     SI9AM         59  14
QSO:  3500 PH 2016-10-30 1804 OE1HHB        59  15     DP6T          59  14
QSO:  3500 PH 2016-10-30 1806 OE1HHB        59  15     LY60KTU       59  15
QSO:  7000 PH 2016-10-30 1809 OE1HHB        59  15     M0MCV         59  14
QSO:  7000 PH 2016-10-30 1813 OE1HHB        59  15     EW6W          59  16
QSO: 14000 PH 2016-10-30 1818 OE1HHB        59  15     HB9PUE        59  14
QSO: 14000 PH 2016-10-30 1824 OE1HHB        59  15     DF2F          59  14
QSO: 14000 PH 2016-10-30 1824 OE1HHB        59  15     YT2ISM        59  15
QSO: 14000 PH 2016-10-30 1825 OE1HHB        59  15     IU1GNA        59  15
QSO: 21000 PH 2016-10-30 1829 OE1HHB        59  15     MU0GSY        59  14
QSO: 21000 PH 2016-10-30 1831 OE1HHB        59  15     OT5A          59  14
QSO: 21000 PH 2016-10-30 1832 OE1HHB        59  15     EE3A          59  14
QSO: 21000 PH 2016-10-30 1833 OE1HHB        59  15     F6BGC         59  14
QSO: 21000 PH 2016-10-30 1833 OE1HHB        59  15     OR2F          59  14
QSO:  7000 PH 2016-10-30 1837 OE1HHB        59  15     SP1MGM        59  15
QSO:  7000 PH 2016-10-30 1838 OE1HHB        59  15     YQ6A          59  20
QSO:  7000 PH 2016-10-30 1843 OE1HHB        59  15     IO1X          59  15
QSO:  7000 PH 2016-10-30 1843 OE1HHB        59  15     IY1A          59  15
QSO:  7000 PH 2016-10-30 1845 OE1HHB        59  15     IB3A          59  15
QSO:  7000 PH 2016-10-30 1848 OE1HHB        59  15     IQ3RK         59  15
QSO:  7000 PH 2016-10-30 1850 OE1HHB        59  15     DF0RW         59  14
QSO:  7000 PH 2016-10-30 1851 OE1HHB        59  15     DQ2C          59  14
QSO:  1800 PH 2016-10-30 1906 OE1HHB        59  15     DF0HQ         59  14
QSO:  1800 PH 2016-10-30 1908 OE1HHB        59  15     EU4A          59  16
QSO: 14000 PH 2016-10-30 1916 OE1HHB        59  15     DP4M          59  14
QSO:  7000 PH 2016-10-30 1918 OE1HHB        59  15     SN7D          59  15
QSO:  7000 PH 2016-10-30 1919 OE1HHB        59  15     IQ2LS         59  15
QSO:  7000 PH 2016-10-30 1921 OE1HHB        59  15     SN8B          59  15
QSO:  7000 PH 2016-10-30 1922 OE1HHB        59  15     ON5LL         59  14
QSO:  7000 PH 2016-10-30 1923 OE1HHB        59  15     E74E          59  15
QSO:  7000 PH 2016-10-30 1929 OE1HHB        59  15     SN1D          59  15
QSO:  7000 PH 2016-10-30 1930 OE1HHB        59  15     II3E          59  15
QSO:  7000 PH 2016-10-30 1931 OE1HHB        59  15     CN3A          59  33
QSO:  7000 PH 2016-10-30 1933 OE1HHB        59  15     YT6W          59  15
QSO:  7000 PH 2016-10-30 1936 OE1HHB        59  15     CR6P          59  14
QSO:  7000 PH 2016-10-30 1937 OE1HHB        59  15     YR8D          59  20
QSO: 14000 PH 2016-10-30 1942 OE1HHB        59  15     G3B           59  14
QSO: 14000 PH 2016-10-30 1943 OE1HHB        59  15     E73SF         59  15
QSO:  3500 PH 2016-10-30 2001 OE1HHB        59  15     PI4DX         59  14
QSO:  3500 PH 2016-10-30 2003 OE1HHB        59  15     E73ESP        59  15
QSO:  7000 PH 2016-10-30 2058 OE1HHB        59  15     PC2L          59  14
QSO:  7000 PH 2016-10-30 2059 OE1HHB        59  15     HG7T          59  15
QSO:  3500 PH 2016-10-30 2122 OE1HHB        59  15     TM1A          59  14
QSO:  3500 PH 2016-10-30 2123 OE1HHB        59  15     YU5R          59  15
QSO:  3500 PH 2016-10-30 2125 OE1HHB        59  15     DG8AM         59  14
QSO:  3500 PH 2016-10-30 2128 OE1HHB        59  15     UT5UGR        59  16
QSO:  3500 PH 2016-10-30 2128 OE1HHB        59  15     HA5TOP        59  15
QSO: 14000 PH 2016-10-30 2130 OE1HHB        59  15     II9P          59  15
QSO: 14000 PH 2016-10-30 2133 OE1HHB        59  15     IK2ANI        59  15
QSO:  3500 PH 2016-10-30 2139 OE1HHB        59  15     HG7T          59  15
QSO:  3500 PH 2016-10-30 2141 OE1HHB        59  15     II2S          59  15
QSO:  3500 PH 2016-10-30 2143 OE1HHB        59  15     DR1A          59  14
QSO:  7000 PH 2016-10-30 2149 OE1HHB        59  15     I1EIS         59  15
QSO:  7000 PH 2016-10-30 2151 OE1HHB        59  15     9A9R          59  15
QSO:  7000 PH 2016-10-30 2152 OE1HHB        59  15     DL1A          59  14
QSO:  7000 PH 2016-10-30 2157 OE1HHB        59  15     HB9H          59  14
QSO:  7000 PH 2016-10-30 2200 OE1HHB        59  15     S50L          59  15
QSO: 14000 PH 2016-10-30 2210 OE1HHB        59  15     IS0M          59  15
QSO:  3500 PH 2016-10-30 2228 OE1HHB        59  15     TM7F          59  14
QSO:  3500 PH 2016-10-30 2235 OE1HHB        59  15     HB9H          59  14
QSO:  3500 PH 2016-10-30 2236 OE1HHB        59  15     I1EIS         59  15
QSO:  3500 PH 2016-10-30 2238 OE1HHB        59  15     OT5A          59  14
QSO:  3500 PH 2016-10-30 2239 OE1HHB        59  15     HA3DX         59  15
QSO:  3500 PH 2016-10-30 2243 OE1HHB        59  15     IW2HAJ        59  15
QSO:  3500 PH 2016-10-30 2245 OE1HHB        59  15     F4ENK         59  14
QSO:  3500 PH 2016-10-30 2245 OE1HHB        59  15     IR4M          59  15
QSO:  7000 PH 2016-10-30 2311 OE1HHB        59  15     OE1CIW        59  15
QSO:  7000 PH 2016-10-30 2337 OE1HHB        59  15     YP0C          59  20
QSO:  3500 PH 2016-10-30 2342 OE1HHB        59  15     UA2F          59  15
QSO:  3500 PH 2016-10-30 2343 OE1HHB        59  15     YL3FT         59  15
QSO:  3500 PH 2016-10-30 2349 OE1HHB        59  15     UP2L          59  17
QSO:  3500 PH 2016-10-30 2351 OE1HHB        59  15     TM6M          59  14
QSO:  3500 PH 2016-10-30 2352 OE1HHB        59  15     OR2F          59  14
END-OF-LOG:
