START-OF-LOG: 3.0
CALLSIGN: K3ZJ
CONTEST: CQ-WW-SSB
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: 20M
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 190704
NAME: David Siddall
LOCATION: WV
OPERATORS: K3ZJ
CLUB: Potomac Valley Radio Club
CERTIFICATE: NO
CREATED-BY: N1MM Logger+ 1.0.5969.0
SOAPBOX: The 20 meter reflector fell off the C31XR tribander the day
SOAPBOX: before the contest. But the remaining director & driven element
QSO: 14203 PH 2016-10-29 2154 K3ZJ          59  5      PR5D          59  11
QSO: 14221 PH 2016-10-29 2157 K3ZJ          59  5      HC5VF         59  10
QSO: 14224 PH 2016-10-29 2200 K3ZJ          59  5      HI8JSG        59  08
QSO: 14238 PH 2016-10-29 2202 K3ZJ          59  5      KH2RU/KP4     59  08
QSO: 14267 PH 2016-10-29 2204 K3ZJ          59  5      NP3LY         59  08
QSO: 14268 PH 2016-10-29 2205 K3ZJ          59  5      WP4ONJ        59  08
QSO: 14278 PH 2016-10-29 2212 K3ZJ          59  5      KD0SYG        59  04
QSO: 14278 PH 2016-10-29 2212 K3ZJ          59  5      OH6CT         59  15
QSO: 14278 PH 2016-10-29 2213 K3ZJ          59  5      JR5YCE        59  25
QSO: 14278 PH 2016-10-29 2213 K3ZJ          59  5      K5GSF         59  04
QSO: 14278 PH 2016-10-29 2213 K3ZJ          59  5      VE7CKZ        59  03
QSO: 14278 PH 2016-10-29 2215 K3ZJ          59  5      W7JHR         59  03
QSO: 14278 PH 2016-10-29 2215 K3ZJ          59  5      L73D          59  13
QSO: 14278 PH 2016-10-29 2216 K3ZJ          59  5      KG5LWL        59  04
QSO: 14278 PH 2016-10-29 2217 K3ZJ          59  5      AI6MC         59  03
QSO: 14278 PH 2016-10-29 2218 K3ZJ          59  5      KE0KBS        59  04
QSO: 14278 PH 2016-10-29 2220 K3ZJ          59  5      KW4RP         59  05
QSO: 14278 PH 2016-10-29 2221 K3ZJ          59  5      KD0GCV        59  04
QSO: 14278 PH 2016-10-29 2222 K3ZJ          59  5      WI6S          59  03
QSO: 14278 PH 2016-10-29 2222 K3ZJ          59  5      K6EIE         59  03
QSO: 14278 PH 2016-10-29 2224 K3ZJ          59  5      KG7HAX        59  04
QSO: 14278 PH 2016-10-29 2224 K3ZJ          59  5      VE4PJV        59  04
QSO: 14278 PH 2016-10-29 2225 K3ZJ          59  5      PR9M          59  11
QSO: 14278 PH 2016-10-29 2228 K3ZJ          59  5      VE4EV         59  04
QSO: 14278 PH 2016-10-29 2229 K3ZJ          59  5      VE5TLW        59  04
QSO: 14278 PH 2016-10-29 2236 K3ZJ          59  5      KE7SW         59  03
QSO: 14274 PH 2016-10-29 2247 K3ZJ          59  5      KP3Z          59  08
QSO: 14235 PH 2016-10-29 2252 K3ZJ          59  5      3G3O          59  12
QSO: 14238 PH 2016-10-29 2253 K3ZJ          59  5      HC2AO         59  10
QSO: 14240 PH 2016-10-29 2253 K3ZJ          59  5      KP4KE         59  08
QSO: 14250 PH 2016-10-29 2255 K3ZJ          59  5      PZ5K          59  09
QSO: 14269 PH 2016-10-29 2258 K3ZJ          59  5      VE6AO         59  04
QSO: 14274 PH 2016-10-29 2301 K3ZJ          59  5      CW1DC         59  13
QSO: 14288 PH 2016-10-29 2306 K3ZJ          59  5      V47T          59  08
QSO: 14288 PH 2016-10-29 2310 K3ZJ          59  5      VE5PV         59  04
QSO: 14288 PH 2016-10-29 2311 K3ZJ          59  5      ZD8W          59  36
QSO: 14292 PH 2016-10-29 2315 K3ZJ          59  5      PP5JN         59  11
QSO: 14160 PH 2016-10-29 2318 K3ZJ          59  5      VC3R          59  04
QSO: 14166 PH 2016-10-29 2320 K3ZJ          59  5      ZV5O          59  11
QSO: 14201 PH 2016-10-29 2324 K3ZJ          59  5      ZF1A          59  08
QSO: 14204 PH 2016-10-29 2326 K3ZJ          59  5      PY2KJ         59  11
QSO: 14215 PH 2016-10-29 2327 K3ZJ          59  5      VE2CJR        59  05
QSO: 14223 PH 2016-10-29 2330 K3ZJ          59  5      CE6TRA        59  12
QSO: 14240 PH 2016-10-29 2333 K3ZJ          59  5      LT1F          59  13
QSO: 14268 PH 2016-10-29 2340 K3ZJ          59  5      RW0CN         59  19
QSO: 14280 PH 2016-10-29 2347 K3ZJ          59  5      KH7CW         59  31
QSO: 14300 PH 2016-10-29 2348 K3ZJ          59  5      HK4CMB        59  09
QSO: 14303 PH 2016-10-29 2349 K3ZJ          59  5      JA3YBK        59  25
QSO: 14326 PH 2016-10-29 2351 K3ZJ          59  5      JA8RWU        59  25
QSO: 14328 PH 2016-10-29 2352 K3ZJ          59  5      JH4UYB        59  25
QSO: 14333 PH 2016-10-29 2352 K3ZJ          59  5      JR2GRX        59  25
QSO: 14347 PH 2016-10-29 2354 K3ZJ          59  5      JA7ZFN        59  25
QSO: 14163 PH 2016-10-29 2356 K3ZJ          59  5      KH7M          59  31
QSO: 14172 PH 2016-10-29 2358 K3ZJ          59  5      AL7LO         59  01
QSO: 14177 PH 2016-10-30 0000 K3ZJ          59  5      K1AUS         59  04
QSO: 14177 PH 2016-10-30 0001 K3ZJ          59  5      VE3LFR        59  05
QSO: 14177 PH 2016-10-30 0002 K3ZJ          59  5      KF2TV         59  05
QSO: 14198 PH 2016-10-30 0006 K3ZJ          59  5      VE6EX         59  04
QSO: 14208 PH 2016-10-30 0007 K3ZJ          59  5      SK3W          59  14
QSO: 14211 PH 2016-10-30 0008 K3ZJ          59  5      VA7ST         59  03
QSO: 14228 PH 2016-10-30 0013 K3ZJ          59  5      JE6RPM        59  25
QSO: 14235 PH 2016-10-30 0016 K3ZJ          59  5      VE3NNG        59  04
QSO: 14273 PH 2016-10-30 0020 K3ZJ          59  5      JR4OZR        59  25
QSO: 14278 PH 2016-10-30 0023 K3ZJ          59  5      KL7RA         59  01
QSO: 14283 PH 2016-10-30 0025 K3ZJ          59  5      NL7W          59  01
QSO: 14297 PH 2016-10-30 0028 K3ZJ          59  5      FY5KE         59  09
QSO: 14299 PH 2016-10-30 0028 K3ZJ          59  5      JA7YRR        59  25
QSO: 14304 PH 2016-10-30 0030 K3ZJ          59  5      PW2D          59  11
QSO: 14337 PH 2016-10-30 0034 K3ZJ          59  5      JR8YLW        59  25
QSO: 14341 PH 2016-10-30 0035 K3ZJ          59  5      JA7QVI        59  25
QSO: 14207 PH 2016-10-30 0044 K3ZJ          59  5      VE7SCC        59  03
QSO: 14211 PH 2016-10-30 0046 K3ZJ          59  5      JA2AXB        59  25
QSO: 14218 PH 2016-10-30 0047 K3ZJ          59  5      VC7X          59  03
QSO: 14343 PH 2016-10-30 0058 K3ZJ          59  5      LU1DK         59  13
QSO: 14174 PH 2016-10-30 0102 K3ZJ          59  5      LO7H          59  13
QSO: 14221 PH 2016-10-30 0109 K3ZJ          59  5      WA9RHD        59  04
QSO: 14221 PH 2016-10-30 0109 K3ZJ          59  5      W9HT          59  04
QSO: 14221 PH 2016-10-30 0110 K3ZJ          59  5      KF5JEH        59  04
QSO: 14221 PH 2016-10-30 0110 K3ZJ          59  5      K9ES          59  05
QSO: 14221 PH 2016-10-30 0111 K3ZJ          59  5      WR4F          59  04
QSO: 14221 PH 2016-10-30 0113 K3ZJ          59  5      VE3JST/W5     59  04
QSO: 14221 PH 2016-10-30 0113 K3ZJ          59  5      XE1SVT        59  06
QSO: 14221 PH 2016-10-30 0114 K3ZJ          59  5      KJ4EXL        59  04
QSO: 14250 PH 2016-10-30 0121 K3ZJ          59  5      XE2GK         59  06
QSO: 14298 PH 2016-10-30 0124 K3ZJ          59  5      KH6CJJ        59  31
QSO: 14315 PH 2016-10-30 0126 K3ZJ          59  5      NH6Y          59  31
QSO: 14170 PH 2016-10-30 0218 K3ZJ          59  5      A31MM         59  32
QSO: 14198 PH 2016-10-30 0225 K3ZJ          59  5      ZL3JAS        54  32
QSO: 14247 PH 2016-10-30 0226 K3ZJ          59  5      ZM4T          59  32
QSO: 14285 PH 2016-10-30 0228 K3ZJ          59  5      VK2CZ         59  30
QSO: 14230 PH 2016-10-30 0233 K3ZJ          59  5      PT2CM         59  11
QSO: 14205 PH 2016-10-30 0235 K3ZJ          59  5      VP6AH         59  32
QSO: 14170 PH 2016-10-30 0246 K3ZJ          59  5      A31MM         59  32
QSO: 14215 PH 2016-10-30 0254 K3ZJ          59  5      T32AZ         59  31
QSO: 14212 PH 2016-10-30 0314 K3ZJ          59  5      ZL3X          59  32
QSO: 14161 PH 2016-10-30 0329 K3ZJ          59  5      ZL1SLO        59  32
QSO: 14216 PH 2016-10-30 0332 K3ZJ          59  5      ZM1A          59  32
QSO: 14175 PH 2016-10-30 0351 K3ZJ          59  5      ZL4TT         59  32
QSO: 14242 PH 2016-10-30 0502 K3ZJ          59  5      FR4NT         59  39
QSO: 14230 PH 2016-10-30 0521 K3ZJ          59  5      VK6NC         59  29
QSO: 14156 PH 2016-10-30 1023 K3ZJ          59  5      PJ4Q          59  09
QSO: 14255 PH 2016-10-30 1025 K3ZJ          59  5      VE3VEE        59  04
QSO: 14289 PH 2016-10-30 1027 K3ZJ          59  5      CB1W          59  12
QSO: 14235 PH 2016-10-30 1045 K3ZJ          59  5      HK3JJH        59  09
QSO: 14207 PH 2016-10-30 1053 K3ZJ          59  5      V26B          59  08
QSO: 14219 PH 2016-10-30 1107 K3ZJ          59  5      ED5K          59  14
QSO: 14341 PH 2016-10-30 1121 K3ZJ          59  5      DF2F          59  14
QSO: 14162 PH 2016-10-30 1124 K3ZJ          59  5      CN8VO         59  33
QSO: 14200 PH 2016-10-30 1134 K3ZJ          59  5      C37NL         59  14
QSO: 14207 PH 2016-10-30 1136 K3ZJ          59  5      OA4O          59  10
QSO: 14215 PH 2016-10-30 1142 K3ZJ          59  5      M4A           59  14
QSO: 14218 PH 2016-10-30 1143 K3ZJ          59  5      F4ENK         59  14
QSO: 14236 PH 2016-10-30 1145 K3ZJ          59  5      HB9H          59  14
QSO: 14237 PH 2016-10-30 1146 K3ZJ          59  5      DJ5MW         59  14
QSO: 14264 PH 2016-10-30 1152 K3ZJ          59  5      P33W          59  20
QSO: 14268 PH 2016-10-30 1154 K3ZJ          59  5      EA1BLI        59  14
QSO: 14308 PH 2016-10-30 1203 K3ZJ          59  5      IR8C          59  15
QSO: 14331 PH 2016-10-30 1211 K3ZJ          59  5      DL0CS         59  14
QSO: 14343 PH 2016-10-30 1214 K3ZJ          59  5      IQ3RK         59  15
QSO: 14344 PH 2016-10-30 1218 K3ZJ          59  5      EA3FYO        59  14
QSO: 14344 PH 2016-10-30 1223 K3ZJ          59  5      C4A           59  20
QSO: 14161 PH 2016-10-30 1226 K3ZJ          59  5      IW4EGX        59  15
QSO: 14186 PH 2016-10-30 1238 K3ZJ          59  5      HG1S          59  15
QSO: 14196 PH 2016-10-30 1245 K3ZJ          59  5      EA8BMG        59  33
QSO: 14201 PH 2016-10-30 1247 K3ZJ          59  5      LZ2JA         59  20
QSO: 14209 PH 2016-10-30 1249 K3ZJ          59  5      DK3W          59  14
QSO: 14210 PH 2016-10-30 1250 K3ZJ          59  5      GJ2A          59  14
QSO: 14217 PH 2016-10-30 1252 K3ZJ          59  5      G5O           59  14
QSO: 14247 PH 2016-10-30 1300 K3ZJ          59  5      RM5A          59  16
QSO: 14250 PH 2016-10-30 1301 K3ZJ          59  5      DJ0A          59  14
QSO: 14285 PH 2016-10-30 1303 K3ZJ          59  5      KG5LRP        59  04
QSO: 14285 PH 2016-10-30 1306 K3ZJ          59  5      PG2AA         59  14
QSO: 14285 PH 2016-10-30 1307 K3ZJ          59  5      KM4CBZ        59  05
QSO: 14285 PH 2016-10-30 1307 K3ZJ          59  5      KK4WTW        59  05
QSO: 14285 PH 2016-10-30 1308 K3ZJ          59  5      K0RVB         59  04
QSO: 14285 PH 2016-10-30 1309 K3ZJ          59  5      Z3B           59  15
QSO: 14285 PH 2016-10-30 1309 K3ZJ          59  5      PC2T          59  14
QSO: 14285 PH 2016-10-30 1310 K3ZJ          59  5      WB0YEA        59  04
QSO: 14285 PH 2016-10-30 1312 K3ZJ          59  5      N8HBY         59  05
QSO: 14285 PH 2016-10-30 1314 K3ZJ          59  5      SQ8N          59  15
QSO: 14285 PH 2016-10-30 1314 K3ZJ          59  5      KF5ITM        59  04
QSO: 14285 PH 2016-10-30 1315 K3ZJ          59  5      MD1E          59  14
QSO: 14285 PH 2016-10-30 1317 K3ZJ          59  5      ON6DP         59  14
QSO: 14285 PH 2016-10-30 1319 K3ZJ          59  5      PC2T          59  14
QSO: 14285 PH 2016-10-30 1321 K3ZJ          59  5      KB4LHP        59  05
QSO: 14285 PH 2016-10-30 1322 K3ZJ          59  5      N5SHI         59  05
QSO: 14285 PH 2016-10-30 1324 K3ZJ          59  5      NF8P          59  04
QSO: 14285 PH 2016-10-30 1324 K3ZJ          59  5      WY5Y          59  04
QSO: 14327 PH 2016-10-30 1358 K3ZJ          59  5      S54K          59  15
QSO: 14340 PH 2016-10-30 1400 K3ZJ          59  5      PI4ZU         59  14
QSO: 14347 PH 2016-10-30 1403 K3ZJ          59  5      DF0WRTC       59  14
QSO: 14204 PH 2016-10-30 1406 K3ZJ          59  5      DL5RBW        59  14
QSO: 14237 PH 2016-10-30 1414 K3ZJ          59  5      PA0AGA        59  14
QSO: 14258 PH 2016-10-30 1422 K3ZJ          59  5      YP0C          59  20
QSO: 14291 PH 2016-10-30 1433 K3ZJ          59  5      N3NC          59  05
QSO: 14291 PH 2016-10-30 1434 K3ZJ          59  5      N4KXO         59  05
QSO: 14291 PH 2016-10-30 1436 K3ZJ          59  5      YP7P          59  20
QSO: 14291 PH 2016-10-30 1437 K3ZJ          59  5      KK5UG         59  04
QSO: 14291 PH 2016-10-30 1437 K3ZJ          59  5      AK7RM         59  03
QSO: 14291 PH 2016-10-30 1438 K3ZJ          59  5      W8QFV         59  05
QSO: 14291 PH 2016-10-30 1438 K3ZJ          59  5      VO1MP         59  05
QSO: 14291 PH 2016-10-30 1439 K3ZJ          59  5      IK7HTB        59  15
QSO: 14291 PH 2016-10-30 1439 K3ZJ          59  5      M0ICR         59  14
QSO: 14291 PH 2016-10-30 1442 K3ZJ          59  5      W4GRJ         59  05
QSO: 14291 PH 2016-10-30 1442 K3ZJ          59  5      K4PV          59  05
QSO: 14291 PH 2016-10-30 1443 K3ZJ          59  5      MI0OBC        59  14
QSO: 14291 PH 2016-10-30 1446 K3ZJ          59  5      PH7A          59  14
QSO: 14299 PH 2016-10-30 1452 K3ZJ          59  5      PA3AAV        59  14
QSO: 14300 PH 2016-10-30 1453 K3ZJ          59  5      EA3CI         59  14
QSO: 14319 PH 2016-10-30 1500 K3ZJ          59  5      WP3DX         59  08
QSO: 14323 PH 2016-10-30 1501 K3ZJ          59  5      IO4W          59  15
QSO: 14326 PH 2016-10-30 1504 K3ZJ          59  5      W0MU          59  04
QSO: 14326 PH 2016-10-30 1504 K3ZJ          59  5      KB0KFH        59  04
QSO: 14326 PH 2016-10-30 1506 K3ZJ          59  5      KJ5NJ         59  04
QSO: 14330 PH 2016-10-30 1508 K3ZJ          59  5      K4SAG         59  05
QSO: 14330 PH 2016-10-30 1508 K3ZJ          59  5      DL1RYD        59  14
QSO: 14166 PH 2016-10-30 1516 K3ZJ          59  5      ED7R          59  14
QSO: 14179 PH 2016-10-30 1521 K3ZJ          59  5      IK4DCX        59  15
QSO: 14182 PH 2016-10-30 1525 K3ZJ          59  5      UB7K          59  16
QSO: 14187 PH 2016-10-30 1526 K3ZJ          59  5      IB2VIG        59  15
QSO: 14201 PH 2016-10-30 1532 K3ZJ          59  5      IZ2DPX        59  15
QSO: 14214 PH 2016-10-30 1535 K3ZJ          59  5      OQ5M          59  14
QSO: 14222 PH 2016-10-30 1537 K3ZJ          59  5      VE3ZF/2       59  02
QSO: 14234 PH 2016-10-30 1540 K3ZJ          59  5      IK1JJM        59  15
QSO: 14337 PH 2016-10-30 1613 K3ZJ          59  5      M0HFC         59  14
QSO: 14172 PH 2016-10-30 1624 K3ZJ          59  5      HB9EYP        59  14
QSO: 14210 PH 2016-10-30 1633 K3ZJ          59  5      E74A          59  15
QSO: 14219 PH 2016-10-30 1635 K3ZJ          59  5      OT5A          59  14
QSO: 14230 PH 2016-10-30 1637 K3ZJ          59  5      EI1A          59  14
QSO: 14242 PH 2016-10-30 1640 K3ZJ          59  5      S53MM         59  15
QSO: 14258 PH 2016-10-30 1642 K3ZJ          59  5      CR5T          59  14
QSO: 14258 PH 2016-10-30 1643 K3ZJ          59  5      GW4BLE        59  14
QSO: 14267 PH 2016-10-30 1645 K3ZJ          59  5      K4RCM         59  05
QSO: 14267 PH 2016-10-30 1647 K3ZJ          59  5      DP6T          59  14
QSO: 14298 PH 2016-10-30 1712 K3ZJ          59  5      WW2NC         59  05
QSO: 14298 PH 2016-10-30 1712 K3ZJ          59  5      EA1IT         59  14
QSO: 14298 PH 2016-10-30 1713 K3ZJ          59  5      F5BEG         59  14
QSO: 14298 PH 2016-10-30 1714 K3ZJ          59  5      SP8IMG        59  15
QSO: 14298 PH 2016-10-30 1716 K3ZJ          59  5      EA5DNO        59  14
QSO: 14298 PH 2016-10-30 1717 K3ZJ          59  5      WW2NC         59  05
QSO: 14298 PH 2016-10-30 1719 K3ZJ          59  5      OE3GBB        59  15
QSO: 14298 PH 2016-10-30 1720 K3ZJ          59  5      K7TR          59  03
QSO: 14298 PH 2016-10-30 1723 K3ZJ          59  5      EI7CN         59  14
QSO: 14298 PH 2016-10-30 1724 K3ZJ          59  5      K9TC          59  04
QSO: 14182 PH 2016-10-30 1728 K3ZJ          59  5      MI0YLT        59  14
QSO: 14182 PH 2016-10-30 1729 K3ZJ          59  5      K4RU          59  05
QSO: 14183 PH 2016-10-30 1730 K3ZJ          59  5      K2QBN         59  05
QSO: 14183 PH 2016-10-30 1731 K3ZJ          59  5      HB9ZZ         59  14
QSO: 14229 PH 2016-10-30 1832 K3ZJ          59  5      CR2B          59  14
QSO: 14180 PH 2016-10-30 1836 K3ZJ          59  5      VE6AX         59  04
QSO: 14180 PH 2016-10-30 1837 K3ZJ          59  5      N5TLH/M       59  04
QSO: 14180 PH 2016-10-30 1838 K3ZJ          59  5      9A5O          59  15
QSO: 14180 PH 2016-10-30 1841 K3ZJ          59  5      VA1MC         59  05
QSO: 14180 PH 2016-10-30 1841 K3ZJ          59  5      VE9ML         59  05
QSO: 14180 PH 2016-10-30 1844 K3ZJ          59  5      ZS6C          59  38
QSO: 14180 PH 2016-10-30 1845 K3ZJ          59  5      WW4ZL         59  05
QSO: 14180 PH 2016-10-30 1848 K3ZJ          59  5      N0FB          59  04
QSO: 14180 PH 2016-10-30 1848 K3ZJ          59  5      K6KNS         59  03
QSO: 14180 PH 2016-10-30 1849 K3ZJ          59  5      VE3SAO        59  04
QSO: 14180 PH 2016-10-30 1850 K3ZJ          59  5      WB4JN         59  05
QSO: 14180 PH 2016-10-30 1851 K3ZJ          59  5      F4FFZ         59  14
QSO: 14180 PH 2016-10-30 1855 K3ZJ          59  5      WB4JN         59  05
QSO: 14180 PH 2016-10-30 1855 K3ZJ          59  5      W5ACA         59  04
QSO: 14167 PH 2016-10-30 1859 K3ZJ          59  5      VE6WZL        59  04
QSO: 14183 PH 2016-10-30 1904 K3ZJ          59  5      HA3DX         59  15
QSO: 14216 PH 2016-10-30 1911 K3ZJ          59  5      6W1RY         59  35
QSO: 14242 PH 2016-10-30 1915 K3ZJ          59  5      VY2LI         59  05
QSO: 14245 PH 2016-10-30 1916 K3ZJ          59  5      NP2N          59  08
QSO: 14263 PH 2016-10-30 1918 K3ZJ          59  5      IZ8IEV        59  15
QSO: 14274 PH 2016-10-30 1921 K3ZJ          59  5      IK4ZGO        59  15
QSO: 14289 PH 2016-10-30 1924 K3ZJ          59  5      EF5T          59  14
QSO: 14307 PH 2016-10-30 1931 K3ZJ          59  5      S59ACP        59  15
QSO: 14326 PH 2016-10-30 1933 K3ZJ          59  5      VY2ZM         59  05
QSO: 14312 PH 2016-10-30 1937 K3ZJ          59  5      VY2IX         59  05
QSO: 14312 PH 2016-10-30 1939 K3ZJ          59  5      VY2RG         59  05
QSO: 14312 PH 2016-10-30 1940 K3ZJ          59  5      KI7AY         59  04
QSO: 14312 PH 2016-10-30 1941 K3ZJ          59  5      KJ4PNA        59  05
QSO: 14312 PH 2016-10-30 1942 K3ZJ          59  5      K4RCM         59  05
QSO: 14220 PH 2016-10-30 2003 K3ZJ          59  5      EB2AM         59  14
QSO: 14232 PH 2016-10-30 2006 K3ZJ          59  5      YV5JBI        59  09
QSO: 14285 PH 2016-10-30 2020 K3ZJ          59  5      YV5EMG        59  09
QSO: 14294 PH 2016-10-30 2023 K3ZJ          59  5      K4YOW         59  05
QSO: 14224 PH 2016-10-30 2033 K3ZJ          59  5      HC5VF         59  10
QSO: 14243 PH 2016-10-30 2036 K3ZJ          59  5      CT1EWA        59  14
QSO: 14263 PH 2016-10-30 2044 K3ZJ          59  5      TK9R          59  15
QSO: 14288 PH 2016-10-30 2048 K3ZJ          59  5      HA3OU         59  15
QSO: 14306 PH 2016-10-30 2052 K3ZJ          59  5      VP9/N3AD      59  05
QSO: 14315 PH 2016-10-30 2057 K3ZJ          59  5      YN5Z          59  07
QSO: 14321 PH 2016-10-30 2059 K3ZJ          59  5      II9P          59  15
QSO: 14338 PH 2016-10-30 2101 K3ZJ          59  5      XL3A          59  04
QSO: 14160 PH 2016-10-30 2104 K3ZJ          59  5      II0I          59  15
QSO: 14160 PH 2016-10-30 2105 K3ZJ          59  5      PV8DX         59  11
QSO: 14168 PH 2016-10-30 2107 K3ZJ          59  5      ZW8T          59  11
QSO: 14172 PH 2016-10-30 2108 K3ZJ          59  5      WW6O          59  03
QSO: 14152 PH 2016-10-30 2115 K3ZJ          59  5      XE2B          59  06
QSO: 14194 PH 2016-10-30 2121 K3ZJ          59  5      SJ2W          59  14
QSO: 14209 PH 2016-10-30 2126 K3ZJ          59  5      HI3TEJ        59  08
QSO: 14296 PH 2016-10-30 2143 K3ZJ          59  5      RU1A          59  16
QSO: 14195 PH 2016-10-30 2147 K3ZJ          59  5      N3PVQ         59  05
QSO: 14197 PH 2016-10-30 2148 K3ZJ          59  5      FM5AJ         59  08
QSO: 14223 PH 2016-10-30 2153 K3ZJ          59  5      CO6HZ         59  08
QSO: 14247 PH 2016-10-30 2205 K3ZJ          59  5      PT5D          59  11
QSO: 14250 PH 2016-10-30 2206 K3ZJ          59  5      PT7ZT         59  11
QSO: 14258 PH 2016-10-30 2210 K3ZJ          59  5      KP4/K6DTT     59  08
QSO: 14289 PH 2016-10-30 2216 K3ZJ          59  5      KE0HHL        59  04
QSO: 14326 PH 2016-10-30 2222 K3ZJ          59  5      P40W          59  09
QSO: 14333 PH 2016-10-30 2223 K3ZJ          59  5      KC5ODT        59  04
QSO: 14333 PH 2016-10-30 2225 K3ZJ          59  5      CX4AD         59  13
QSO: 14333 PH 2016-10-30 2226 K3ZJ          59  5      K6VDU         59  03
QSO: 14333 PH 2016-10-30 2227 K3ZJ          59  5      KD0FDJ        59  04
QSO: 14333 PH 2016-10-30 2227 K3ZJ          59  5      SM5Q          59  14
QSO: 14333 PH 2016-10-30 2228 K3ZJ          59  5      KA2NFG        59  05
QSO: 14333 PH 2016-10-30 2228 K3ZJ          59  5      JH7FMJ        59  25
QSO: 14333 PH 2016-10-30 2229 K3ZJ          59  5      N5ZY          59  04
QSO: 14333 PH 2016-10-30 2229 K3ZJ          59  5      KF5LBK        59  04
QSO: 14333 PH 2016-10-30 2230 K3ZJ          59  5      UP2L          59  17
QSO: 14333 PH 2016-10-30 2231 K3ZJ          59  5      KM4TUQ        59  05
QSO: 14333 PH 2016-10-30 2231 K3ZJ          59  5      YV4NY         59  09
QSO: 14333 PH 2016-10-30 2232 K3ZJ          59  5      PY5XH         59  11
QSO: 14335 PH 2016-10-30 2239 K3ZJ          59  5      PT4T          59  11
QSO: 14343 PH 2016-10-30 2240 K3ZJ          59  5      ZP6A          59  11
QSO: 14258 PH 2016-10-30 2243 K3ZJ          59  5      VE7FC         59  03
QSO: 14265 PH 2016-10-30 2245 K3ZJ          59  5      PY5FO         59  11
QSO: 14314 PH 2016-10-30 2252 K3ZJ          59  5      YV1SW         59  09
QSO: 14320 PH 2016-10-30 2254 K3ZJ          59  5      PY4LH         59  11
QSO: 14345 PH 2016-10-30 2257 K3ZJ          59  5      8P5A          59  08
QSO: 14175 PH 2016-10-30 2304 K3ZJ          59  5      LW1EUD        59  13
QSO: 14186 PH 2016-10-30 2306 K3ZJ          59  5      LU5FF         59  13
QSO: 14190 PH 2016-10-30 2307 K3ZJ          59  5      CE6TC         59  12
QSO: 14195 PH 2016-10-30 2308 K3ZJ          59  5      PY2COY        59  11
QSO: 14244 PH 2016-10-30 2317 K3ZJ          59  5      NP2P          59  08
QSO: 14263 PH 2016-10-30 2322 K3ZJ          59  5      CV5Q          59  13
QSO: 14264 PH 2016-10-30 2324 K3ZJ          59  5      PY3MU         59  11
QSO: 14290 PH 2016-10-30 2330 K3ZJ          59  5      B7K           59  24
QSO: 14298 PH 2016-10-30 2335 K3ZJ          59  5      NP3OT         59  08
QSO: 14298 PH 2016-10-30 2335 K3ZJ          59  5      NP4ET         59  08
QSO: 14298 PH 2016-10-30 2336 K3ZJ          59  5      OA6Q          59  10
QSO: 14298 PH 2016-10-30 2337 K3ZJ          59  5      PP5BLU        59  11
QSO: 14298 PH 2016-10-30 2337 K3ZJ          59  5      LU6FHO        59  13
QSO: 14298 PH 2016-10-30 2338 K3ZJ          59  5      LW4EF         59  13
QSO: 14298 PH 2016-10-30 2338 K3ZJ          59  5      JH4UYB        59  25
QSO: 14180 PH 2016-10-30 2351 K3ZJ          59  5      LU1XP         59  13
QSO: 14181 PH 2016-10-30 2352 K3ZJ          59  5      VE3EJ         59  04
QSO: 14213 PH 2016-10-30 2357 K3ZJ          59  5      LO7H          59  13
END-OF-LOG:
