START-OF-LOG: 3.0
CALLSIGN: VB2W
CONTEST: CQ-WW-SSB
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 15996
NAME: Martin Houle
LOCATION: QC
OPERATORS: VA2EI VA2AMH VE2MBT VE2WHZ
CLUB: NorDX club
CERTIFICATE: YES
CREATED-BY: N1MM Logger+ 1.0.5966.0
SOAPBOX: Bad condx but great experience operating from Zone 2 in
QSO:  7249 PH 2016-10-30 0009 VB2W          59  2      KD8LW         59  04     0
QSO:  7249 PH 2016-10-30 0010 VB2W          59  2      WK1Q          59  05     0
QSO:  7249 PH 2016-10-30 0010 VB2W          59  2      NV9L          59  04     0
QSO:  7249 PH 2016-10-30 0011 VB2W          59  2      K1VR          59  05     0
QSO:  7249 PH 2016-10-30 0011 VB2W          59  2      N2SR          59  05     0
QSO:  7249 PH 2016-10-30 0012 VB2W          59  2      AG9S          59  04     0
QSO:  7249 PH 2016-10-30 0012 VB2W          59  2      K3EST         59  03     0
QSO:  7249 PH 2016-10-30 0013 VB2W          59  2      NG3J          59  05     0
QSO:  7249 PH 2016-10-30 0015 VB2W          59  2      W3MF          59  05     0
QSO:  7249 PH 2016-10-30 0015 VB2W          59  2      KD8ZVO        59  05     0
QSO:  7249 PH 2016-10-30 0017 VB2W          59  2      KC9LVT        59  04     0
QSO:  7249 PH 2016-10-30 0018 VB2W          59  2      KD8ACG        59  04     0
QSO:  7249 PH 2016-10-30 0018 VB2W          59  2      W3LL          59  05     0
QSO:  7249 PH 2016-10-30 0019 VB2W          59  2      N0IJ          59  04     0
QSO:  7249 PH 2016-10-30 0020 VB2W          59  2      K0RJW         59  04     0
QSO:  7249 PH 2016-10-30 0020 VB2W          59  2      KE3X          59  05     0
QSO:  7249 PH 2016-10-30 0022 VB2W          59  2      K9IMM         59  04     0
QSO:  7249 PH 2016-10-30 0023 VB2W          59  2      WA3WNT        59  05     0
QSO:  7249 PH 2016-10-30 0024 VB2W          59  2      WA2CP         59  05     0
QSO:  7249 PH 2016-10-30 0024 VB2W          59  2      N0FCD         59  04     0
QSO:  7249 PH 2016-10-30 0025 VB2W          59  2      N3RS          59  05     0
QSO:  7249 PH 2016-10-30 0026 VB2W          59  2      AK2S          59  05     0
QSO:  7249 PH 2016-10-30 0028 VB2W          59  2      N3GAR         59  05     0
QSO:  7249 PH 2016-10-30 0030 VB2W          59  2      K2AX          59  05     0
QSO:  7249 PH 2016-10-30 0032 VB2W          59  2      KA9EKJ        59  04     0
QSO:  7249 PH 2016-10-30 0032 VB2W          59  2      WY3A          59  05     0
QSO:  7249 PH 2016-10-30 0033 VB2W          59  2      NW3H          59  05     0
QSO:  7249 PH 2016-10-30 0034 VB2W          59  2      W4ML          59  05     0
QSO:  7249 PH 2016-10-30 0040 VB2W          59  2      N4RA          59  05     0
QSO:  7249 PH 2016-10-30 0045 VB2W          59  2      VA2CZ         59  05     0
QSO:  7249 PH 2016-10-30 0048 VB2W          59  2      KI0F          59  04     0
QSO:  7249 PH 2016-10-30 0108 VB2W          59  2      N4NO          59  04     0
QSO:  7249 PH 2016-10-30 0111 VB2W          59  2      W1RUO         59  05     0
QSO:  7249 PH 2016-10-30 0112 VB2W          59  2      KA1ZD         59  05     0
QSO:  7139 PH 2016-10-30 0201 VB2W          59  2      K5TR          59  04     0
QSO:  7178 PH 2016-10-30 0216 VB2W          59  2      VC2T          59  05     0
QSO:  7183 PH 2016-10-30 0218 VB2W          59  2      K4PV          59  05     0
QSO:  7218 PH 2016-10-30 0221 VB2W          59  2      VE3EJ         59  04     0
QSO:  7128 PH 2016-10-30 0230 VB2W          59  2      KC1XX         59  05     0
QSO:  7139 PH 2016-10-30 0233 VB2W          59  2      N5RZ          59  04     0
QSO:  7141 PH 2016-10-30 0238 VB2W          59  2      CN3A          59  33     0
QSO:  7181 PH 2016-10-30 0245 VB2W          59  2      KH6J          59  31     0
QSO:  7237 PH 2016-10-30 0249 VB2W          59  2      VE6WZ         59  04     0
QSO:  7231 PH 2016-10-30 0254 VB2W          59  2      KH6LC         59  31     0
QSO:  7172 PH 2016-10-30 0258 VB2W          59  2      KM5VI         59  04     0
QSO: 14174 PH 2016-10-30 1325 VB2W          59  2      K4AB          59  04     0
QSO: 21273 PH 2016-10-30 1357 VB2W          59  2      C93A          59  37     0
QSO: 21167 PH 2016-10-30 1405 VB2W          59  2      PX2B          59  11     0
QSO: 21283 PH 2016-10-30 1427 VB2W          59  2      HI3K          59  08     0
QSO: 21348 PH 2016-10-30 1434 VB2W          59  2      YV1YLY        59  09     0
QSO: 21389 PH 2016-10-30 1437 VB2W          59  2      K5WA          59  04     0
QSO: 21434 PH 2016-10-30 1440 VB2W          59  2      HI3TEJ        59  08     0
END-OF-LOG:
