START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.20.0
CONTEST: REF-SSB
LOCATION: 77
CALLSIGN: F6KOP
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-TRANSMITTER: UNLIMITED
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-STATION: FIXED
CATEGORY-OVERLAY: CLUB
CLAIMED-SCORE: 3068016
OPERATORS: F4AJQ IU0BMX F4BDG F6GHC F4GYM F8UHU F5IYU F4TTR F4EAT F5NQL
QSO: 14240 PH 2018-02-24 1447 F6KOP         59  77     F4FQY         59  81    
QSO: 14240 PH 2018-02-24 1448 F6KOP         59  77     WD0ACB        59  004   
QSO:  7098 PH 2018-02-24 1449 F6KOP         59  77     F6EWB         59  64    
QSO:  7098 PH 2018-02-24 1449 F6KOP         59  77     F4EDN         59  12    
QSO: 14240 PH 2018-02-24 1450 F6KOP         59  77     N0CM          59  001   
QSO:  7098 PH 2018-02-24 1451 F6KOP         59  77     F5JNR         59  47    
QSO:  7098 PH 2018-02-24 1452 F6KOP         59  77     F4DJC         59  32    
QSO:  7098 PH 2018-02-24 1453 F6KOP         59  77     F4FQF         59  34    
QSO: 14240 PH 2018-02-24 1456 F6KOP         59  77     F4FSY         59  69    
QSO:  7098 PH 2018-02-24 1456 F6KOP         59  77     GI4MBM        59  001   
QSO:  7098 PH 2018-02-24 1457 F6KOP         59  77     DK2AY         59  028   
QSO: 14240 PH 2018-02-24 1457 F6KOP         59  77     F6BBO         59  78    
QSO:  7098 PH 2018-02-24 1458 F6KOP         59  77     IZ1CBK        59  001   
QSO: 14240 PH 2018-02-24 1459 F6KOP         59  77     F6KPQ         59  56    
QSO: 14240 PH 2018-02-24 1500 F6KOP         59  77     VE3TM         59  009   
QSO: 14240 PH 2018-02-24 1503 F6KOP         59  77     KC1CWW        59  001   
QSO: 14240 PH 2018-02-24 1503 F6KOP         59  77     W7RT          59  001   
QSO: 14240 PH 2018-02-24 1504 F6KOP         59  77     HB9FZE        59  002   
QSO: 14240 PH 2018-02-24 1504 F6KOP         59  77     VE2GT         59  005   
QSO:  7098 PH 2018-02-24 1505 F6KOP         59  77     IZ1ASO        59  001   
QSO:  7098 PH 2018-02-24 1506 F6KOP         59  77     F6BKT         59  13    
QSO: 14240 PH 2018-02-24 1506 F6KOP         59  77     F5AUB         59  81    
QSO: 14240 PH 2018-02-24 1507 F6KOP         59  77     F4FVB         59  77    
QSO: 14240 PH 2018-02-24 1508 F6KOP         59  77     F8BUY         59  77    
QSO:  7098 PH 2018-02-24 1508 F6KOP         59  77     F5ART         59  34    
QSO: 14240 PH 2018-02-24 1508 F6KOP         59  77     F6ARS         59  77    
QSO:  7098 PH 2018-02-24 1509 F6KOP         59  77     F5UKM         59  64    
QSO: 14240 PH 2018-02-24 1510 F6KOP         59  77     DF3TE         59  031   
QSO:  7098 PH 2018-02-24 1511 F6KOP         59  77     F4FSV         59  64    
QSO: 14240 PH 2018-02-24 1512 F6KOP         59  77     K2CD          59  006   
QSO: 14240 PH 2018-02-24 1512 F6KOP         59  77     KN4DLS        59  001   
QSO:  7098 PH 2018-02-24 1512 F6KOP         59  77     F6HMM         59  47    
QSO: 14240 PH 2018-02-24 1515 F6KOP         59  77     K9NW          59  013   
QSO: 14240 PH 2018-02-24 1515 F6KOP         59  77     F6KJX         59  41    
QSO: 14240 PH 2018-02-24 1516 F6KOP         59  77     K1MAA         59  011   
QSO: 14240 PH 2018-02-24 1516 F6KOP         59  77     VE2HFQ        59  001   
QSO: 14240 PH 2018-02-24 1517 F6KOP         59  77     F4GPL         59  78    
QSO:  7098 PH 2018-02-24 1517 F6KOP         59  77     F5FMW         59  81    
QSO: 14240 PH 2018-02-24 1517 F6KOP         59  77     F6IPQ         59  47    
QSO: 14240 PH 2018-02-24 1517 F6KOP         59  77     N4ALZ         59  002   
QSO: 14240 PH 2018-02-24 1518 F6KOP         59  77     VE1GB         59  001   
QSO: 14240 PH 2018-02-24 1518 F6KOP         59  77     W6LG          59  002   
QSO: 14240 PH 2018-02-24 1519 F6KOP         59  77     N4JAH         59  001   
QSO: 14203 PH 2018-02-24 1523 F6KOP         59  77     FR5CB         59  FR    
QSO:  7098 PH 2018-02-24 1524 F6KOP         59  77     F4FEP         59  29    
QSO:  7098 PH 2018-02-24 1525 F6KOP         59  77     PA3ELQ        59  003   
QSO: 14240 PH 2018-02-24 1526 F6KOP         59  77     FM4KA         59  FM    
QSO:  7098 PH 2018-02-24 1526 F6KOP         59  77     2E0LKC        59  002   
QSO: 14240 PH 2018-02-24 1527 F6KOP         59  77     F5SIH         59  38    
QSO: 14240 PH 2018-02-24 1527 F6KOP         59  77     VE9CX         59  003   
QSO: 14240 PH 2018-02-24 1528 F6KOP         59  77     F5GYG         59  62    
QSO: 14240 PH 2018-02-24 1528 F6KOP         59  77     AB0O          59  003   
QSO:  7098 PH 2018-02-24 1528 F6KOP         59  77     F5MSS         59  82    
QSO: 14240 PH 2018-02-24 1529 F6KOP         59  77     KD4QMY        59  002   
QSO:  7098 PH 2018-02-24 1529 F6KOP         59  77     F5MDR         59  13    
QSO: 14240 PH 2018-02-24 1529 F6KOP         59  77     F5OHM         59  36    
QSO: 14240 PH 2018-02-24 1529 F6KOP         59  77     F4ASA         59  60    
QSO: 14240 PH 2018-02-24 1530 F6KOP         59  77     KC1FOZ        59  008   
QSO: 14240 PH 2018-02-24 1531 F6KOP         59  77     VA2AFH        59  004   
QSO: 14240 PH 2018-02-24 1532 F6KOP         59  77     F6DZU         59  40    
QSO: 14240 PH 2018-02-24 1532 F6KOP         59  77     AE4WC         59  003   
QSO:  7098 PH 2018-02-24 1533 F6KOP         59  77     HA6NW         59  023   
QSO: 14240 PH 2018-02-24 1533 F6KOP         59  77     F6DEV         59  09    
QSO: 14240 PH 2018-02-24 1533 F6KOP         59  77     KZ4M          59  003   
QSO: 14240 PH 2018-02-24 1534 F6KOP         59  77     F6DRP         59  86    
QSO:  7098 PH 2018-02-24 1534 F6KOP         59  77     F1LYV         59  11    
QSO: 14240 PH 2018-02-24 1535 F6KOP         59  77     KD7RCJ        59  004   
QSO: 14240 PH 2018-02-24 1535 F6KOP         59  77     F6GLQ         59  35    
QSO: 14240 PH 2018-02-24 1535 F6KOP         59  77     VE2BBC        59  001   
QSO: 14240 PH 2018-02-24 1536 F6KOP         59  77     AB3FN         59  007   
QSO: 14240 PH 2018-02-24 1536 F6KOP         59  77     WQ7X          59  001   
QSO:  7098 PH 2018-02-24 1536 F6KOP         59  77     M1BKL         59  004   
QSO: 14240 PH 2018-02-24 1537 F6KOP         59  77     VE9CER        59  001   
QSO: 14240 PH 2018-02-24 1537 F6KOP         59  77     F6KGL         59  93    
QSO:  7098 PH 2018-02-24 1537 F6KOP         59  77     DM1OKZ        59  007   
QSO: 14240 PH 2018-02-24 1538 F6KOP         59  77     F4KJK         59  84    
QSO: 14240 PH 2018-02-24 1539 F6KOP         59  77     N1NPQ         59  001   
QSO: 14240 PH 2018-02-24 1540 F6KOP         59  77     KD9IBH        59  001   
QSO: 14240 PH 2018-02-24 1540 F6KOP         59  77     K4CAE         59  008   
QSO:  7098 PH 2018-02-24 1540 F6KOP         59  77     DG9MEH        59  004   
QSO: 14240 PH 2018-02-24 1541 F6KOP         59  77     F6APE         59  49    
QSO: 14240 PH 2018-02-24 1541 F6KOP         59  77     F5MNC         59  41    
QSO: 14240 PH 2018-02-24 1542 F6KOP         59  77     K0SMK         59  001   
QSO: 14240 PH 2018-02-24 1542 F6KOP         59  77     AD0ST         59  001   
QSO: 14240 PH 2018-02-24 1543 F6KOP         59  77     VE3ZZ         59  006   
QSO: 14240 PH 2018-02-24 1544 F6KOP         59  77     WA3YZ         59  007   
QSO:  7097 PH 2018-02-24 1544 F6KOP         59  77     DK8HE         59  025   
QSO: 14240 PH 2018-02-24 1544 F6KOP         59  77     F4HER         59  86    
QSO: 14240 PH 2018-02-24 1544 F6KOP         59  77     K2YGM         59  009   
QSO: 14240 PH 2018-02-24 1545 F6KOP         59  77     VA2OBW        59  002   
QSO:  7097 PH 2018-02-24 1545 F6KOP         59  77     EA2DSG        59  001   
QSO: 14240 PH 2018-02-24 1545 F6KOP         59  77     F8KHO/P       59  51    
QSO: 14240 PH 2018-02-24 1546 F6KOP         59  77     OH1TD         59  020   
QSO:  7097 PH 2018-02-24 1546 F6KOP         59  77     F6BYV         59  10    
QSO:  7097 PH 2018-02-24 1546 F6KOP         59  77     F4AYI         59  72    
QSO: 14240 PH 2018-02-24 1546 F6KOP         59  77     WA8NSS/4      59  001   
QSO: 14240 PH 2018-02-24 1547 F6KOP         59  77     F4BCG         59  91    
QSO: 14240 PH 2018-02-24 1547 F6KOP         59  77     N2KBF         59  001   
QSO:  7097 PH 2018-02-24 1547 F6KOP         59  77     F6GCQ         59  13    
QSO: 14240 PH 2018-02-24 1547 F6KOP         59  77     K4VBM         59  004   
QSO: 14240 PH 2018-02-24 1548 F6KOP         59  77     NC4AZ         59  001   
QSO: 14240 PH 2018-02-24 1549 F6KOP         59  77     KE0PPC        59  001   
QSO: 14240 PH 2018-02-24 1550 F6KOP         59  77     KC4PVW        59  001   
QSO: 14240 PH 2018-02-24 1550 F6KOP         59  77     KG6MC         59  001   
QSO:  7097 PH 2018-02-24 1551 F6KOP         59  77     PA2TS         59  032   
QSO: 14240 PH 2018-02-24 1551 F6KOP         59  77     W8RDZ         59  004   
QSO: 14240 PH 2018-02-24 1551 F6KOP         59  77     KC9WAV        59  001   
QSO: 14240 PH 2018-02-24 1551 F6KOP         59  77     KA2ABA        59  005   
QSO: 14240 PH 2018-02-24 1552 F6KOP         59  77     KO9V          59  002   
QSO: 14240 PH 2018-02-24 1553 F6KOP         59  77     KK4MOV        59  002   
QSO: 14240 PH 2018-02-24 1553 F6KOP         59  77     N8XQM         59  001   
QSO:  7080 PH 2018-02-24 1553 F6KOP         59  77     TM5TT         59  41    
QSO: 14240 PH 2018-02-24 1554 F6KOP         59  77     KK4WL         59  004   
QSO: 14240 PH 2018-02-24 1554 F6KOP         59  77     KA5MWB        59  009   
QSO: 14240 PH 2018-02-24 1555 F6KOP         59  77     KM4WW         59  004   
QSO: 14240 PH 2018-02-24 1555 F6KOP         59  77     WA2WAP        59  006   
QSO:  7136 PH 2018-02-24 1556 F6KOP         59  77     F5ADE         59  36    
QSO: 14240 PH 2018-02-24 1557 F6KOP         59  77     KK4ADQ        59  021   
QSO: 14240 PH 2018-02-24 1558 F6KOP         59  77     KK4HVF        59  005   
QSO: 14240 PH 2018-02-24 1558 F6KOP         59  77     KE6TUH        59  002   
QSO: 14240 PH 2018-02-24 1559 F6KOP         59  77     WD4JMS        59  001   
QSO: 14240 PH 2018-02-24 1600 F6KOP         59  77     WB8UBR        59  003   
QSO: 14240 PH 2018-02-24 1600 F6KOP         59  77     VA2MP         59  025   
QSO:  7198 PH 2018-02-24 1600 F6KOP         59  77     TM40KMX       59  94    
QSO: 14240 PH 2018-02-24 1600 F6KOP         59  77     KB2SXT        59  013   
QSO: 14240 PH 2018-02-24 1600 F6KOP         59  77     F4KJN         59  46    
QSO: 14240 PH 2018-02-24 1601 F6KOP         59  77     F6EQZ         59  51    
QSO: 14240 PH 2018-02-24 1601 F6KOP         59  77     AE0JR         59  003   
QSO: 14240 PH 2018-02-24 1602 F6KOP         59  77     K8GL          59  006   
QSO:  7091 PH 2018-02-24 1602 F6KOP         59  77     F8FUA         59  14    
QSO: 14240 PH 2018-02-24 1602 F6KOP         59  77     KC2WYU        59  003   
QSO: 14240 PH 2018-02-24 1603 F6KOP         59  77     W6RS          59  001   
QSO: 14240 PH 2018-02-24 1603 F6KOP         59  77     KG8ZM         59  005   
QSO: 14240 PH 2018-02-24 1604 F6KOP         59  77     WA4JA         59  001   
QSO:  7137 PH 2018-02-24 1604 F6KOP         59  77     HB9HLM        59  166   
QSO: 14240 PH 2018-02-24 1604 F6KOP         59  77     KK4CAZ        59  001   
QSO: 14240 PH 2018-02-24 1605 F6KOP         59  77     KK4ZZZ        59  001   
QSO: 14240 PH 2018-02-24 1605 F6KOP         59  77     F4BXY         59  77    
QSO:  7151 PH 2018-02-24 1605 F6KOP         59  77     F8NAN         59  63    
QSO: 14240 PH 2018-02-24 1605 F6KOP         59  77     KB3SHE        59  001   
QSO: 14240 PH 2018-02-24 1606 F6KOP         59  77     KJ4QFV        59  073   
QSO: 14240 PH 2018-02-24 1607 F6KOP         59  77     KZ4VT         59  001   
QSO: 14240 PH 2018-02-24 1607 F6KOP         59  77     TM5XR         59  86    
QSO: 14240 PH 2018-02-24 1608 F6KOP         59  77     KF5VDX        59  002   
QSO:  7093 PH 2018-02-24 1608 F6KOP         59  77     F5KLF         59  26    
QSO:  3750 PH 2018-02-24 1608 F6KOP         59  77     F8KOU/P       59  23    
QSO: 14240 PH 2018-02-24 1609 F6KOP         59  77     F4DPW         59  95    
QSO: 14240 PH 2018-02-24 1609 F6KOP         59  77     K3SAE         59  013   
QSO: 14240 PH 2018-02-24 1609 F6KOP         59  77     N3YWM         59  001   
QSO:  3730 PH 2018-02-24 1610 F6KOP         59  77     F6DZU         59  40    
QSO: 14240 PH 2018-02-24 1610 F6KOP         59  77     KC0WRE        59  023   
QSO:  3727 PH 2018-02-24 1611 F6KOP         59  77     F5JNV         59  35    
QSO:  7097 PH 2018-02-24 1611 F6KOP         59  77     F6KBF         59  78    
QSO:  3727 PH 2018-02-24 1611 F6KOP         59  77     F4BER         59  60    
QSO: 14240 PH 2018-02-24 1611 F6KOP         59  77     F1PBT         59  77    
QSO:  3727 PH 2018-02-24 1612 F6KOP         59  77     F1BAC         59  37    
QSO: 14240 PH 2018-02-24 1612 F6KOP         59  77     NA2NA         59  018   
QSO:  3727 PH 2018-02-24 1613 F6KOP         59  77     F6DDS         59  51    
QSO:  7105 PH 2018-02-24 1613 F6KOP         59  77     I2PJA         59  136   
QSO:  3727 PH 2018-02-24 1613 F6KOP         59  77     F4DNU         59  79    
QSO: 14240 PH 2018-02-24 1613 F6KOP         59  77     WB2WAK        59  001   
QSO: 14240 PH 2018-02-24 1613 F6KOP         59  77     F5GFA         59  47    
QSO: 14240 PH 2018-02-24 1615 F6KOP         59  77     K0JTR         59  001   
QSO: 14240 PH 2018-02-24 1615 F6KOP         59  77     NE4N          59  009   
QSO: 14240 PH 2018-02-24 1616 F6KOP         59  77     W5GN          59  007   
QSO: 14240 PH 2018-02-24 1616 F6KOP         59  77     WB9HUC        59  003   
QSO:  7173 PH 2018-02-24 1617 F6KOP         59  77     F5SIZ         59  12    
QSO:  3727 PH 2018-02-24 1617 F6KOP         59  77     PA1NL         59  026   
QSO: 14240 PH 2018-02-24 1617 F6KOP         59  77     F6KJG         59  10    
QSO:  3727 PH 2018-02-24 1618 F6KOP         59  77     HB3YXD        59  005   
QSO:  7184 PH 2018-02-24 1618 F6KOP         59  77     F4FQY         59  81    
QSO: 14240 PH 2018-02-24 1618 F6KOP         59  77     F3PZ          59  56    
QSO: 21270 PH 2018-02-24 1619 F6KOP         59  77     F5LMG         59  27    
QSO: 14240 PH 2018-02-24 1620 F6KOP         59  77     NW1P          59  001   
QSO: 14240 PH 2018-02-24 1620 F6KOP         59  77     KE0AEP        59  001   
QSO:  7167 PH 2018-02-24 1621 F6KOP         59  77     F6GPT         59  33    
QSO: 14240 PH 2018-02-24 1621 F6KOP         59  77     F5INJ         59  80    
QSO:  3727 PH 2018-02-24 1621 F6KOP         59  77     G8MM          59  002   
QSO: 14240 PH 2018-02-24 1622 F6KOP         59  77     KC1CJD        59  003   
QSO: 14240 PH 2018-02-24 1622 F6KOP         59  77     W1RSN         59  001   
QSO: 14240 PH 2018-02-24 1623 F6KOP         59  77     WV0CQ         59  001   
QSO:  7078 PH 2018-02-24 1623 F6KOP         59  77     F6EBA         59  48    
QSO: 14240 PH 2018-02-24 1623 F6KOP         59  77     W3ECK         59  001   
QSO: 14240 PH 2018-02-24 1624 F6KOP         59  77     KC3IBH        59  001   
QSO:  3727 PH 2018-02-24 1625 F6KOP         59  77     F5PHK/P       59  46    
QSO: 14240 PH 2018-02-24 1625 F6KOP         59  77     KD0VNQ        59  001   
QSO: 14240 PH 2018-02-24 1625 F6KOP         59  77     K3NRX         59  009   
QSO:  3727 PH 2018-02-24 1625 F6KOP         59  77     F6KVD         59  55    
QSO: 14240 PH 2018-02-24 1625 F6KOP         59  77     KE0KKD        59  004   
QSO:  3727 PH 2018-02-24 1625 F6KOP         59  77     F4FSV         59  64    
QSO: 14240 PH 2018-02-24 1626 F6KOP         59  77     VO1ROS        59  005   
QSO:  3727 PH 2018-02-24 1626 F6KOP         59  77     F6BQP         59  49    
QSO: 14240 PH 2018-02-24 1626 F6KOP         59  77     N1BNC         59  001   
QSO:  7079 PH 2018-02-24 1626 F6KOP         59  77     F4CWN         59  32    
QSO: 14240 PH 2018-02-24 1626 F6KOP         59  77     W7JY          59  022   
QSO: 14240 PH 2018-02-24 1627 F6KOP         59  77     AD1C          59  005   
QSO: 14240 PH 2018-02-24 1627 F6KOP         59  77     F6BXD         59  59    
QSO: 14240 PH 2018-02-24 1627 F6KOP         59  77     F2YT          59  62    
QSO: 14240 PH 2018-02-24 1628 F6KOP         59  77     N4ATT         59  004   
QSO: 14240 PH 2018-02-24 1628 F6KOP         59  77     F4HGH         59  02    
QSO:  7110 PH 2018-02-24 1628 F6KOP         59  77     F6KKH         59  11    
QSO:  3727 PH 2018-02-24 1629 F6KOP         59  77     G8ZRE         59  057   
QSO: 14240 PH 2018-02-24 1630 F6KOP         59  77     KY4BPE        59  001   
QSO:  3727 PH 2018-02-24 1630 F6KOP         59  77     F5NKP         59  92    
QSO:  7113 PH 2018-02-24 1630 F6KOP         59  77     F5BSB         59  12    
QSO: 14240 PH 2018-02-24 1630 F6KOP         59  77     KK6TBN        59  001   
QSO: 14240 PH 2018-02-24 1630 F6KOP         59  77     W3DLD         59  001   
QSO: 14240 PH 2018-02-24 1631 F6KOP         59  77     F5DUX         59  40    
QSO:  7138 PH 2018-02-24 1631 F6KOP         59  77     F8EMH         59  54    
QSO:  3727 PH 2018-02-24 1632 F6KOP         59  77     F5BBD         59  02    
QSO:  3727 PH 2018-02-24 1632 F6KOP         59  77     F1PSZ         59  63    
QSO: 14240 PH 2018-02-24 1632 F6KOP         59  77     F5KBM         59  62    
QSO: 14240 PH 2018-02-24 1632 F6KOP         59  77     OO4P          59  030   
QSO:  7152 PH 2018-02-24 1632 F6KOP         59  77     F6CLQ         59  89    
QSO: 14240 PH 2018-02-24 1633 F6KOP         59  77     KC9KBB        59  001   
QSO: 14240 PH 2018-02-24 1633 F6KOP         59  77     VE2VNH        59  012   
QSO:  3727 PH 2018-02-24 1633 F6KOP         59  77     F5JBS         59  56    
QSO: 14240 PH 2018-02-24 1634 F6KOP         59  77     CS8ABF        59  002   
QSO: 14240 PH 2018-02-24 1634 F6KOP         59  77     W4OG          59  007   
QSO:  7158 PH 2018-02-24 1634 F6KOP         59  77     F6GLQ         59  35    
QSO: 14240 PH 2018-02-24 1634 F6KOP         59  77     W1RPN         59  002   
QSO: 14240 PH 2018-02-24 1635 F6KOP         59  77     N3HSJ         59  009   
QSO:  3727 PH 2018-02-24 1635 F6KOP         59  77     F6CCH         59  85    
QSO: 14240 PH 2018-02-24 1635 F6KOP         59  77     KG4CRJ        59  003   
QSO:  3727 PH 2018-02-24 1635 F6KOP         59  77     M0LTE         59  004   
QSO: 14240 PH 2018-02-24 1636 F6KOP         59  77     W6KH          59  004   
QSO:  3727 PH 2018-02-24 1636 F6KOP         59  77     DK0PO         59  016   
QSO: 14240 PH 2018-02-24 1636 F6KOP         59  77     KM4IYW        59  004   
QSO: 14240 PH 2018-02-24 1637 F6KOP         59  77     WB6POT        59  002   
QSO:  7112 PH 2018-02-24 1637 F6KOP         59  77     F5KMB         59  60    
QSO: 14240 PH 2018-02-24 1638 F6KOP         59  77     KD9JBY        59  002   
QSO:  3727 PH 2018-02-24 1638 F6KOP         59  77     G1TPA         59  019   
QSO: 14240 PH 2018-02-24 1638 F6KOP         59  77     VE7JER        59  001   
QSO: 14240 PH 2018-02-24 1639 F6KOP         59  77     VE6CMV        59  002   
QSO:  7149 PH 2018-02-24 1639 F6KOP         59  77     TM2O          59  81    
QSO:  3680 PH 2018-02-24 1640 F6KOP         59  77     F4EQA         59  34    
QSO: 14240 PH 2018-02-24 1640 F6KOP         59  77     N5JED         59  003   
QSO: 14240 PH 2018-02-24 1640 F6KOP         59  77     W3ZYF         59  001   
QSO: 14240 PH 2018-02-24 1641 F6KOP         59  77     TM2D          59  32    
QSO:  3727 PH 2018-02-24 1642 F6KOP         59  77     DL4VAI        59  006   
QSO:  7092 PH 2018-02-24 1643 F6KOP         59  77     F5CKP         59  06    
QSO:  7092 PH 2018-02-24 1643 F6KOP         59  77     F4FCE         59  45    
QSO: 14240 PH 2018-02-24 1643 F6KOP         59  77     F4HXJ         59  29    
QSO:  3727 PH 2018-02-24 1644 F6KOP         59  77     F4HVA         59  88    
QSO: 14240 PH 2018-02-24 1644 F6KOP         59  77     N4REV         59  009   
QSO:  3727 PH 2018-02-24 1645 F6KOP         59  77     F4AWH         59  70    
QSO:  7092 PH 2018-02-24 1645 F6KOP         59  77     F1GRH/P       59  54    
QSO: 14240 PH 2018-02-24 1645 F6KOP         59  77     K7EEX         59  001   
QSO:  3727 PH 2018-02-24 1645 F6KOP         59  77     F6FWQ         59  86    
QSO:  7092 PH 2018-02-24 1646 F6KOP         59  77     F6BNX         59  06    
QSO:  3727 PH 2018-02-24 1646 F6KOP         59  77     F1AKX         59  50    
QSO:  3727 PH 2018-02-24 1646 F6KOP         59  77     EA2TO         59  081   
QSO: 14240 PH 2018-02-24 1646 F6KOP         59  77     KA3FZN        59  007   
QSO:  3727 PH 2018-02-24 1646 F6KOP         59  77     F8KKH         59  59    
QSO: 14240 PH 2018-02-24 1647 F6KOP         59  77     K1VSJ         59  001   
QSO: 14240 PH 2018-02-24 1648 F6KOP         59  77     KK4DMW        59  004   
QSO:  7092 PH 2018-02-24 1648 F6KOP         59  77     F1MKG         59  28    
QSO:  3727 PH 2018-02-24 1648 F6KOP         59  77     M0ZVB         59  022   
QSO:  3727 PH 2018-02-24 1648 F6KOP         59  77     F1MPE         59  21    
QSO: 14240 PH 2018-02-24 1648 F6KOP         59  77     AE2JL         59  018   
QSO:  7092 PH 2018-02-24 1649 F6KOP         59  77     F5IK          59  06    
QSO:  3727 PH 2018-02-24 1649 F6KOP         59  77     F8DRP         59  85    
QSO:  3727 PH 2018-02-24 1649 F6KOP         59  77     HB9EXA        59  002   
QSO:  7092 PH 2018-02-24 1650 F6KOP         59  77     IU1DSU        59  003   
QSO: 14240 PH 2018-02-24 1650 F6KOP         59  77     AC0ZM         59  001   
QSO: 14240 PH 2018-02-24 1651 F6KOP         59  77     N4LMN         59  003   
QSO:  7092 PH 2018-02-24 1651 F6KOP         59  77     F9OE          59  29    
QSO: 14240 PH 2018-02-24 1651 F6KOP         59  77     W9MXQ         59  001   
QSO:  3626 PH 2018-02-24 1651 F6KOP         59  77     F5LMG         59  27    
QSO:  7092 PH 2018-02-24 1651 F6KOP         59  77     F4CUO         59  31    
QSO: 14240 PH 2018-02-24 1652 F6KOP         59  77     KB1WRZ        59  001   
QSO:  7092 PH 2018-02-24 1652 F6KOP         59  77     F8EOI/P       59  83    
QSO: 14240 PH 2018-02-24 1652 F6KOP         59  77     KB2FMH        59  002   
QSO:  7092 PH 2018-02-24 1652 F6KOP         59  77     DL1ROT        59  020   
QSO: 14240 PH 2018-02-24 1652 F6KOP         59  77     TK5MH         59  2A    
QSO:  3727 PH 2018-02-24 1653 F6KOP         59  77     F6FEO         59  73    
QSO: 14240 PH 2018-02-24 1653 F6KOP         59  77     K6YRA         59  006   
QSO:  7092 PH 2018-02-24 1654 F6KOP         59  77     M3YSB         59  001   
QSO: 14240 PH 2018-02-24 1654 F6KOP         59  77     KG5OSX        59  003   
QSO: 14240 PH 2018-02-24 1655 F6KOP         59  77     F4EPP         59  35    
QSO:  7092 PH 2018-02-24 1655 F6KOP         59  77     F6KFH         59  57    
QSO:  3622 PH 2018-02-24 1656 F6KOP         59  77     F8AAN         59  33    
QSO: 14240 PH 2018-02-24 1656 F6KOP         59  77     DH1PAL        59  152   
QSO:  3638 PH 2018-02-24 1657 F6KOP         59  77     F8EMH         59  54    
QSO:  7092 PH 2018-02-24 1657 F6KOP         59  77     F5AUB         59  81    
QSO:  3639 PH 2018-02-24 1657 F6KOP         59  77     F4EIK         59  52    
QSO: 14240 PH 2018-02-24 1658 F6KOP         59  77     KD0IRW        59  002   
QSO:  3644 PH 2018-02-24 1659 F6KOP         59  77     F6AWU         59  44    
QSO: 14240 PH 2018-02-24 1659 F6KOP         59  77     VO1VR         59  007   
QSO: 14240 PH 2018-02-24 1659 F6KOP         59  77     VA2BFW        59  001   
QSO:  3660 PH 2018-02-24 1700 F6KOP         59  77     F5IAE         59  18    
QSO: 14240 PH 2018-02-24 1700 F6KOP         59  77     W9RTB         59  002   
QSO:  3665 PH 2018-02-24 1700 F6KOP         59  77     F6IPR         59  21    
QSO:  3672 PH 2018-02-24 1701 F6KOP         59  77     F6GDO         59  73    
QSO: 14240 PH 2018-02-24 1702 F6KOP         59  77     WZ6ZZ         59  002   
QSO:  3683 PH 2018-02-24 1703 F6KOP         59  77     F4GRL         59  31    
QSO: 14240 PH 2018-02-24 1703 F6KOP         59  77     WC6DX         59  006   
QSO:  3686 PH 2018-02-24 1703 F6KOP         59  77     F6ISI         59  81    
QSO: 14240 PH 2018-02-24 1704 F6KOP         59  77     K8MOT         59  001   
QSO:  3689 PH 2018-02-24 1704 F6KOP         59  77     F4FHY         59  90    
QSO: 14240 PH 2018-02-24 1704 F6KOP         59  77     ND9A          59  011   
QSO:  3698 PH 2018-02-24 1705 F6KOP         59  77     F8DZU         59  63    
QSO:  7092 PH 2018-02-24 1705 F6KOP         59  77     F5KBM         59  62    
QSO: 14240 PH 2018-02-24 1705 F6KOP         59  77     K3RJR         59  018   
QSO:  3700 PH 2018-02-24 1706 F6KOP         59  77     F4AHP         59  59    
QSO: 14240 PH 2018-02-24 1706 F6KOP         59  77     KE0LFX        59  002   
QSO: 14240 PH 2018-02-24 1707 F6KOP         59  77     K4CPM         59  002   
QSO: 14240 PH 2018-02-24 1708 F6KOP         59  77     K6SQL         59  003   
QSO:  3724 PH 2018-02-24 1708 F6KOP         59  77     F5KBM         59  62    
QSO: 14204 PH 2018-02-24 1709 F6KOP         59  77     F4HRG         59  44    
QSO: 14241 PH 2018-02-24 1710 F6KOP         59  77     N6MEJ         59  027   
QSO: 14241 PH 2018-02-24 1710 F6KOP         59  77     N9WKZ         59  002   
QSO:  3607 PH 2018-02-24 1712 F6KOP         59  77     F5UKM         59  64    
QSO:  3607 PH 2018-02-24 1712 F6KOP         59  77     F5HIJ         59  33    
QSO:  3607 PH 2018-02-24 1712 F6KOP         59  77     F1EUX         59  44    
QSO: 14164 PH 2018-02-24 1712 F6KOP         59  77     F6AXN         59  28    
QSO:  3607 PH 2018-02-24 1713 F6KOP         59  77     F6DRQ         59  85    
QSO:  3607 PH 2018-02-24 1713 F6KOP         59  77     F4GSL         59  63    
QSO: 14221 PH 2018-02-24 1713 F6KOP         59  77     F4HQZ         59  29    
QSO:  3607 PH 2018-02-24 1713 F6KOP         59  77     F6KAP         59  17    
QSO: 14190 PH 2018-02-24 1714 F6KOP         59  77     F6HQP         59  73    
QSO:  7092 PH 2018-02-24 1715 F6KOP         59  77     F1EGY         59  13    
QSO: 14240 PH 2018-02-24 1715 F6KOP         59  77     K7SS          59  003   
