START-OF-LOG: 3.0
CONTEST: ARRL-160
LOCATION: NNJ
CALLSIGN: W2ID
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-POWER: HIGH
CATEGORY-BAND: 160M
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CREATED-BY: N1MM LOGGER+ 1.0.7342.0
CLUB: Frankford Radio Club
OPERATORS: W2ID
HQ-CATEGORY: Single Operator, High Power
HQ-GRID-LOCATOR: FN20ot
QSO: 1823 CW 2019-12-07 2303 W2ID 599 NNJ ZF9CW 599
QSO: 1850 CW 2019-12-08 0220 W2ID 599 NNJ K3ZM 599 VA
QSO: 1851 CW 2019-12-08 0221 W2ID 599 NNJ N2VW 599 SNJ
QSO: 1851 CW 2019-12-08 0221 W2ID 599 NNJ WW2R 599 NFL
QSO: 1851 CW 2019-12-08 0222 W2ID 599 NNJ N0KV 599 CO
QSO: 1851 CW 2019-12-08 0222 W2ID 599 NNJ KI8L 599 OH
QSO: 1851 CW 2019-12-08 0222 W2ID 599 NNJ N8IW 599 OH
QSO: 1851 CW 2019-12-08 0223 W2ID 599 NNJ AF8C 599 OH
QSO: 1851 CW 2019-12-08 0223 W2ID 599 NNJ N1IBM 599 SNJ
QSO: 1851 CW 2019-12-08 0223 W2ID 599 NNJ W1UK 599 CT
QSO: 1851 CW 2019-12-08 0224 W2ID 599 NNJ W2JEK 599 NNJ
QSO: 1851 CW 2019-12-08 0224 W2ID 599 NNJ K0FLY 599 IA
QSO: 1851 CW 2019-12-08 0225 W2ID 599 NNJ WA8MCD 599 MI
QSO: 1851 CW 2019-12-08 0225 W2ID 599 NNJ NJ3K 599 WPA
QSO: 1851 CW 2019-12-08 0225 W2ID 599 NNJ AB8RL 599 WV
QSO: 1851 CW 2019-12-08 0226 W2ID 599 NNJ N3AM 599 MDC
QSO: 1851 CW 2019-12-08 0226 W2ID 599 NNJ N2NL 599 AL
QSO: 1851 CW 2019-12-08 0226 W2ID 599 NNJ EA5FR 599
QSO: 1851 CW 2019-12-08 0226 W2ID 599 NNJ DL3LE 599
QSO: 1851 CW 2019-12-08 0227 W2ID 599 NNJ W5UE 599 MS
QSO: 1851 CW 2019-12-08 0227 W2ID 599 NNJ K5NA 599 STX
QSO: 1851 CW 2019-12-08 0228 W2ID 599 NNJ W4HRC 599 TN
QSO: 1851 CW 2019-12-08 0229 W2ID 599 NNJ WB8DC 599 OH
QSO: 1851 CW 2019-12-08 0229 W2ID 599 NNJ WJ1R 599 EMA
QSO: 1851 CW 2019-12-08 0230 W2ID 599 NNJ WO2T 599 NNJ
QSO: 1851 CW 2019-12-08 0231 W2ID 599 NNJ WW3S 599 WPA
QSO: 1851 CW 2019-12-08 0231 W2ID 599 NNJ KB8TYJ 599 MI
QSO: 1851 CW 2019-12-08 0231 W2ID 599 NNJ W5MX 599 KY
QSO: 1851 CW 2019-12-08 0232 W2ID 599 NNJ K5WE 599 OK
QSO: 1851 CW 2019-12-08 0232 W2ID 599 NNJ VE3EUR 599 ONE
QSO: 1851 CW 2019-12-08 0232 W2ID 599 NNJ K4YYL 599 SC
QSO: 1851 CW 2019-12-08 0234 W2ID 599 NNJ KB9ORH 599 IN
QSO: 1851 CW 2019-12-08 0234 W2ID 599 NNJ W0FLS 599 IA
QSO: 1851 CW 2019-12-08 0234 W2ID 599 NNJ N3JT 599 VA
QSO: 1851 CW 2019-12-08 0235 W2ID 599 NNJ K7BX/VP9 599
QSO: 1851 CW 2019-12-08 0235 W2ID 599 NNJ WB9TFH 599 WI
QSO: 1851 CW 2019-12-08 0236 W2ID 599 NNJ AD4ES 599 SFL
QSO: 1851 CW 2019-12-08 0236 W2ID 599 NNJ W1KM 599 EMA
QSO: 1851 CW 2019-12-08 0236 W2ID 599 NNJ W3FV 599 EPA
QSO: 1851 CW 2019-12-08 0237 W2ID 599 NNJ N4UM 599 SFL
QSO: 1851 CW 2019-12-08 0237 W2ID 599 NNJ W9DKB 599 WI
QSO: 1851 CW 2019-12-08 0238 W2ID 599 NNJ W4PJW 599 VA
QSO: 1851 CW 2019-12-08 0238 W2ID 599 NNJ KA2KON 599 NH
QSO: 1851 CW 2019-12-08 0239 W2ID 599 NNJ VE3DZ 599 ONS
QSO: 1851 CW 2019-12-08 0239 W2ID 599 NNJ K4RO 599 TN
QSO: 1851 CW 2019-12-08 0240 W2ID 599 NNJ W1RAN 599 CT
QSO: 1851 CW 2019-12-08 0240 W2ID 599 NNJ W3EKT 599 MDC
QSO: 1851 CW 2019-12-08 0240 W2ID 599 NNJ WJ2D 599 NC
QSO: 1851 CW 2019-12-08 0241 W2ID 599 NNJ NF1O 599 NH
QSO: 1851 CW 2019-12-08 0241 W2ID 599 NNJ K3WI 599 DE
QSO: 1851 CW 2019-12-08 0241 W2ID 599 NNJ K7UT 599 UT
QSO: 1851 CW 2019-12-08 0242 W2ID 599 NNJ S59A 599
QSO: 1851 CW 2019-12-08 0244 W2ID 599 NNJ W4CU 599 WCF
QSO: 1851 CW 2019-12-08 0244 W2ID 599 NNJ K8BL 599 OH
QSO: 1851 CW 2019-12-08 0244 W2ID 599 NNJ K9NZ 599 IN
QSO: 1851 CW 2019-12-08 0245 W2ID 599 NNJ KT9L 599 IN
QSO: 1851 CW 2019-12-08 0246 W2ID 599 NNJ AD4EB 599 TN
QSO: 1851 CW 2019-12-08 0246 W2ID 599 NNJ N3ST 599 EPA
QSO: 1851 CW 2019-12-08 0247 W2ID 599 NNJ KB1OIQ 599 EMA
QSO: 1851 CW 2019-12-08 0247 W2ID 599 NNJ K3RA 599 MDC
QSO: 1851 CW 2019-12-08 0248 W2ID 599 NNJ K0AP 599 KS
QSO: 1851 CW 2019-12-08 0248 W2ID 599 NNJ N3FZ 599 MDC
QSO: 1851 CW 2019-12-08 0249 W2ID 599 NNJ AC7JW 599 UT
QSO: 1851 CW 2019-12-08 0250 W2ID 599 NNJ WD6T 599 EB
QSO: 1851 CW 2019-12-08 0251 W2ID 599 NNJ NB3I 599 EPA
QSO: 1851 CW 2019-12-08 0251 W2ID 599 NNJ KI0F 599 MN
QSO: 1851 CW 2019-12-08 0251 W2ID 599 NNJ K4BSK 599 NC
QSO: 1851 CW 2019-12-08 0252 W2ID 599 NNJ K2RET 599 SNJ
QSO: 1851 CW 2019-12-08 0253 W2ID 599 NNJ W1OP 599 RI
QSO: 1851 CW 2019-12-08 0253 W2ID 599 NNJ AA4LR 599 GA
QSO: 1851 CW 2019-12-08 0254 W2ID 599 NNJ W2PA 599 ENY
QSO: 1851 CW 2019-12-08 0254 W2ID 599 NNJ K7QBO 599 EWA
QSO: 1851 CW 2019-12-08 0255 W2ID 599 NNJ NS2N 599 WNY
QSO: 1851 CW 2019-12-08 0255 W2ID 599 NNJ AE8TF 599 MI
QSO: 1851 CW 2019-12-08 0256 W2ID 599 NNJ W1UJ 599 WMA
QSO: 1851 CW 2019-12-08 0257 W2ID 599 NNJ K5TR 599 STX
QSO: 1851 CW 2019-12-08 0257 W2ID 599 NNJ KT3Y 599 VA
QSO: 1851 CW 2019-12-08 0257 W2ID 599 NNJ WA3V 599 DE
QSO: 1851 CW 2019-12-08 0257 W2ID 599 NNJ W1HIS 599 EMA
QSO: 1851 CW 2019-12-08 0258 W2ID 599 NNJ NN2NN 599 WNY
QSO: 1851 CW 2019-12-08 0258 W2ID 599 NNJ W1UE 599 EMA
QSO: 1851 CW 2019-12-08 0258 W2ID 599 NNJ K3AU 599 MDC
QSO: 1851 CW 2019-12-08 0259 W2ID 599 NNJ N2CJ 599 NNJ
QSO: 1851 CW 2019-12-08 0259 W2ID 599 NNJ W9TN 599 IN
QSO: 1851 CW 2019-12-08 0259 W2ID 599 NNJ NI6W 599 LAX
QSO: 1851 CW 2019-12-08 0300 W2ID 599 NNJ NG0C 599 MN
QSO: 1851 CW 2019-12-08 0300 W2ID 599 NNJ W2LB 599 WNY
QSO: 1851 CW 2019-12-08 0301 W2ID 599 NNJ N0IRM 599 MO
QSO: 1851 CW 2019-12-08 0301 W2ID 599 NNJ VE3KI 599 ONE
QSO: 1851 CW 2019-12-08 0302 W2ID 599 NNJ KE0UI 599 CO
QSO: 1851 CW 2019-12-08 0304 W2ID 599 NNJ N2NT 599 NNJ
QSO: 1853 CW 2019-12-08 0435 W2ID 599 NNJ K1DG 599 ME
QSO: 1854 CW 2019-12-08 0436 W2ID 599 NNJ NX2X 599 ENY
QSO: 1855 CW 2019-12-08 0436 W2ID 599 NNJ K5ZD 599 WMA
QSO: 1856 CW 2019-12-08 0437 W2ID 599 NNJ K1LZ 599 ME
QSO: 1862 CW 2019-12-08 0438 W2ID 599 NNJ W1GD 599 WMA
QSO: 1863 CW 2019-12-08 0439 W2ID 599 NNJ W1TC 599 WMA
QSO: 1862 CW 2019-12-08 0439 W2ID 599 NNJ NG7M 599 UT
QSO: 1850 CW 2019-12-08 0441 W2ID 599 NNJ WA1Z 599 NH
QSO: 1848 CW 2019-12-08 0442 W2ID 599 NNJ N0TT 599 MO
QSO: 1848 CW 2019-12-08 0443 W2ID 599 NNJ W2XL 599 ENY
QSO: 1844 CW 2019-12-08 0444 W2ID 599 NNJ NW3Y 599 DE
QSO: 1844 CW 2019-12-08 0444 W2ID 599 NNJ K0TT 599 MN
QSO: 1839 CW 2019-12-08 0445 W2ID 599 NNJ NA8V 599 MI
QSO: 1838 CW 2019-12-08 0446 W2ID 599 NNJ WO9B 599 WI
QSO: 1838 CW 2019-12-08 0446 W2ID 599 NNJ K2TV 599 NLI
QSO: 1838 CW 2019-12-08 0447 W2ID 599 NNJ K5LH 599 NTX
QSO: 1838 CW 2019-12-08 0447 W2ID 599 NNJ K2LNS 599 EPA
QSO: 1838 CW 2019-12-08 0447 W2ID 599 NNJ K4HR 599 SC
QSO: 1838 CW 2019-12-08 0448 W2ID 599 NNJ KC9FFV 599 NTX
QSO: 1838 CW 2019-12-08 0448 W2ID 599 NNJ N4ZR 599 MDC
QSO: 1838 CW 2019-12-08 0449 W2ID 599 NNJ NX6T 599 SDG
QSO: 1838 CW 2019-12-08 0449 W2ID 599 NNJ N4WW 599 NFL
QSO: 1838 CW 2019-12-08 0449 W2ID 599 NNJ EA7KW 599
QSO: 1838 CW 2019-12-08 0450 W2ID 599 NNJ K8MM 599 MI
QSO: 1838 CW 2019-12-08 0450 W2ID 599 NNJ K0XX 599 MO
QSO: 1838 CW 2019-12-08 0450 W2ID 599 NNJ N9TO 599 IL
QSO: 1838 CW 2019-12-08 0450 W2ID 599 NNJ W6DR 599 SCV
QSO: 1838 CW 2019-12-08 0451 W2ID 599 NNJ KW4YA 599 KY
QSO: 1838 CW 2019-12-08 0451 W2ID 599 NNJ KC2LSD 599 NNJ
QSO: 1838 CW 2019-12-08 0452 W2ID 599 NNJ KA2FIR 599 NNJ
QSO: 1838 CW 2019-12-08 0452 W2ID 599 NNJ K5SBR 599 STX
QSO: 1838 CW 2019-12-08 0453 W2ID 599 NNJ KZ1X 599 NC
QSO: 1838 CW 2019-12-08 0453 W2ID 599 NNJ W3RGA 599 EPA
QSO: 1838 CW 2019-12-08 0453 W2ID 599 NNJ N5RZ 599 STX
QSO: 1838 CW 2019-12-08 0453 W2ID 599 NNJ NS0R 599 KS
QSO: 1838 CW 2019-12-08 0454 W2ID 599 NNJ WB2ZAB 599 MDC
QSO: 1838 CW 2019-12-08 0454 W2ID 599 NNJ W4GE 599 SC
QSO: 1838 CW 2019-12-08 0454 W2ID 599 NNJ W1TJL 599 CT
QSO: 1838 CW 2019-12-08 0454 W2ID 599 NNJ WA7AN 599 AZ
QSO: 1838 CW 2019-12-08 0455 W2ID 599 NNJ WA3C 599 OH
QSO: 1838 CW 2019-12-08 0455 W2ID 599 NNJ ND4Y 599 KY
QSO: 1838 CW 2019-12-08 0456 W2ID 599 NNJ K4YJ 599 OH
QSO: 1838 CW 2019-12-08 0456 W2ID 599 NNJ W3GH 599 WPA
QSO: 1838 CW 2019-12-08 0457 W2ID 599 NNJ K1RZ 599 MDC
QSO: 1838 CW 2019-12-08 0457 W2ID 599 NNJ W8FJ 599 EPA
QSO: 1838 CW 2019-12-08 0457 W2ID 599 NNJ W1VE 599 VT
QSO: 1838 CW 2019-12-08 0457 W2ID 599 NNJ W3PR 599 SNJ
QSO: 1838 CW 2019-12-08 0458 W2ID 599 NNJ KE2D 599 SNJ
QSO: 1838 CW 2019-12-08 0458 W2ID 599 NNJ K6LL 599 AZ
QSO: 1838 CW 2019-12-08 0458 W2ID 599 NNJ AB3AH 599 EPA
QSO: 1838 CW 2019-12-08 0459 W2ID 599 NNJ AK1MD 599 EMA
QSO: 1838 CW 2019-12-08 0500 W2ID 599 NNJ N4IJ 599 NC
QSO: 1838 CW 2019-12-08 0500 W2ID 599 NNJ N9CO 599 IL
QSO: 1838 CW 2019-12-08 0500 W2ID 599 NNJ W3FA 599 MDC
QSO: 1838 CW 2019-12-08 0500 W2ID 599 NNJ KR4F 599 AL
QSO: 1838 CW 2019-12-08 0501 W2ID 599 NNJ N8TR 599 OH
QSO: 1838 CW 2019-12-08 0501 W2ID 599 NNJ VE6WQ 599 AB
QSO: 1838 CW 2019-12-08 0501 W2ID 599 NNJ N4JRG 599 KY
QSO: 1838 CW 2019-12-08 0501 W2ID 599 NNJ N4CF 599 VA
QSO: 1838 CW 2019-12-08 0502 W2ID 599 NNJ KB1EFS 599 EMA
QSO: 1838 CW 2019-12-08 0502 W2ID 599 NNJ N8BJQ 599 OH
QSO: 1838 CW 2019-12-08 0502 W2ID 599 NNJ W8PR 599 OH
QSO: 1838 CW 2019-12-08 0502 W2ID 599 NNJ W7CT 599 UT
QSO: 1838 CW 2019-12-08 0503 W2ID 599 NNJ W7FI 599 WWA
QSO: 1838 CW 2019-12-08 0503 W2ID 599 NNJ WT5K 599 KY
QSO: 1838 CW 2019-12-08 0504 W2ID 599 NNJ KV0I 599 NE
QSO: 1838 CW 2019-12-08 0504 W2ID 599 NNJ AA3S 599 MDC
QSO: 1838 CW 2019-12-08 0504 W2ID 599 NNJ KX4X 599 AL
QSO: 1838 CW 2019-12-08 0505 W2ID 599 NNJ W3GVX 599 MDC
QSO: 1838 CW 2019-12-08 0505 W2ID 599 NNJ K4IU 599 MN
QSO: 1838 CW 2019-12-08 0506 W2ID 599 NNJ N7RK 599 AZ
QSO: 1838 CW 2019-12-08 0506 W2ID 599 NNJ K7QA 599 MT
QSO: 1838 CW 2019-12-08 0506 W2ID 599 NNJ N0IS 599 MO
QSO: 1838 CW 2019-12-08 0507 W2ID 599 NNJ KF7U 599 AZ
QSO: 1838 CW 2019-12-08 0507 W2ID 599 NNJ W5ZG 599 STX
QSO: 1838 CW 2019-12-08 0507 W2ID 599 NNJ KB9OWD 599 WI
QSO: 1838 CW 2019-12-08 0508 W2ID 599 NNJ KC9EE 599 IL
QSO: 1838 CW 2019-12-08 0509 W2ID 599 NNJ K3CCR 599 MDC
QSO: 1838 CW 2019-12-08 0509 W2ID 599 NNJ KK1W 599 WMA
QSO: 1838 CW 2019-12-08 0509 W2ID 599 NNJ W5PET 599 KY
QSO: 1838 CW 2019-12-08 0510 W2ID 599 NNJ KX9RT 599 WI
QSO: 1838 CW 2019-12-08 0510 W2ID 599 NNJ K2GTC 599 NLI
QSO: 1838 CW 2019-12-08 0511 W2ID 599 NNJ W8DHG 599 OH
QSO: 1838 CW 2019-12-08 0512 W2ID 599 NNJ N1XK 599 IA
QSO: 1838 CW 2019-12-08 0513 W2ID 599 NNJ K3WT 599 MN
QSO: 1838 CW 2019-12-08 0513 W2ID 599 NNJ N4UC 599 AL
QSO: 1838 CW 2019-12-08 0513 W2ID 599 NNJ W0UC 599 MN
QSO: 1838 CW 2019-12-08 0514 W2ID 599 NNJ W7CXX 599 UT
QSO: 1838 CW 2019-12-08 0514 W2ID 599 NNJ W4QO 599 GA
QSO: 1838 CW 2019-12-08 0514 W2ID 599 NNJ N4RS 599 MO
QSO: 1838 CW 2019-12-08 0515 W2ID 599 NNJ N5XZ 599 STX
QSO: 1838 CW 2019-12-08 0516 W2ID 599 NNJ K2QO 599 WNY
QSO: 1838 CW 2019-12-08 0516 W2ID 599 NNJ N9UM 599 IL
QSO: 1838 CW 2019-12-08 0516 W2ID 599 NNJ W4SIG 599 ENY
QSO: 1838 CW 2019-12-08 0517 W2ID 599 NNJ K2RR 599 NH
QSO: 1838 CW 2019-12-08 0518 W2ID 599 NNJ W5XD 599 STX
QSO: 1838 CW 2019-12-08 0518 W2ID 599 NNJ W3PNM 599 WPA
QSO: 1838 CW 2019-12-08 0518 W2ID 599 NNJ N3ER 599 EMA
QSO: 1838 CW 2019-12-08 0519 W2ID 599 NNJ W3YR 599 MDC
QSO: 1838 CW 2019-12-08 0519 W2ID 599 NNJ NZ5A 599 STX
QSO: 1838 CW 2019-12-08 0520 W2ID 599 NNJ KH6KG/W5 599 AR
QSO: 1838 CW 2019-12-08 0520 W2ID 599 NNJ K7TD 599 CO
QSO: 1838 CW 2019-12-08 0521 W2ID 599 NNJ N4ARO 599 TN
QSO: 1838 CW 2019-12-08 0522 W2ID 599 NNJ WA4ZOF 599 GA
QSO: 1838 CW 2019-12-08 0522 W2ID 599 NNJ NC1CC 599 RI
QSO: 1838 CW 2019-12-08 0523 W2ID 599 NNJ NE8P 599 NFL
QSO: 1838 CW 2019-12-08 0524 W2ID 599 NNJ NA5NN 599 MS
QSO: 1838 CW 2019-12-08 0525 W2ID 599 NNJ K4OAQ 599 TN
QSO: 1838 CW 2019-12-08 0525 W2ID 599 NNJ K1BX 599 NH
QSO: 1838 CW 2019-12-08 0526 W2ID 599 NNJ W4JKC 599 SC
QSO: 1838 CW 2019-12-08 0526 W2ID 599 NNJ K3SEW 599 WPA
QSO: 1838 CW 2019-12-08 0526 W2ID 599 NNJ K7WP 599 AZ
QSO: 1838 CW 2019-12-08 0527 W2ID 599 NNJ NU0W 599 MN
QSO: 1838 CW 2019-12-08 0528 W2ID 599 NNJ W3KWH 599 WPA
QSO: 1838 CW 2019-12-08 0529 W2ID 599 NNJ KD7UO 599 WWA
QSO: 1838 CW 2019-12-08 0529 W2ID 599 NNJ N3TTT 599 DE
QSO: 1838 CW 2019-12-08 0530 W2ID 599 NNJ KA7T 599 ID
QSO: 1838 CW 2019-12-08 0532 W2ID 599 NNJ W9HT 599 IN
QSO: 1838 CW 2019-12-08 0534 W2ID 599 NNJ K0IL 599 NE
QSO: 1838 CW 2019-12-08 0534 W2ID 599 NNJ N2EM 599 WPA
QSO: 1838 CW 2019-12-08 0534 W2ID 599 NNJ N9CK 599 WI
QSO: 1838 CW 2019-12-08 0535 W2ID 599 NNJ W5NZ 599 AR
QSO: 1838 CW 2019-12-08 0535 W2ID 599 NNJ WB9NOO 599 IN
QSO: 1838 CW 2019-12-08 0535 W2ID 599 NNJ N0KE 599 CO
QSO: 1838 CW 2019-12-08 0538 W2ID 599 NNJ VA3EON 599 ONS
QSO: 1838 CW 2019-12-08 0538 W2ID 599 NNJ W9TC 599 IN
QSO: 1838 CW 2019-12-08 0539 W2ID 599 NNJ N3XZ 599 EPA
QSO: 1838 CW 2019-12-08 0540 W2ID 599 NNJ N2HMM 599 NNJ
QSO: 1838 CW 2019-12-08 0540 W2ID 599 NNJ WB3D 599 VA
QSO: 1838 CW 2019-12-08 0541 W2ID 599 NNJ KR2Q 599 NNJ
QSO: 1838 CW 2019-12-08 0541 W2ID 599 NNJ WB2NFL 599 NLI
QSO: 1838 CW 2019-12-08 0541 W2ID 599 NNJ K0VR 599 MN
QSO: 1838 CW 2019-12-08 0542 W2ID 599 NNJ VE4GV 599 MB
QSO: 1838 CW 2019-12-08 0542 W2ID 599 NNJ N6JV 599 SV
QSO: 1838 CW 2019-12-08 0543 W2ID 599 NNJ WB0N 599 MN
QSO: 1838 CW 2019-12-08 0543 W2ID 599 NNJ W0AIH 599 WI
QSO: 1838 CW 2019-12-08 0544 W2ID 599 NNJ N7ZG 599 WWA
QSO: 1838 CW 2019-12-08 0545 W2ID 599 NNJ DM7C 599
QSO: 1838 CW 2019-12-08 0546 W2ID 599 NNJ W6AYC 599 SB
QSO: 1838 CW 2019-12-08 0548 W2ID 599 NNJ VA3EC 599 GTA
QSO: 1838 CW 2019-12-08 0548 W2ID 599 NNJ K9KMD 599 IL
QSO: 1838 CW 2019-12-08 0549 W2ID 599 NNJ W7YAQ 599 OR
QSO: 1838 CW 2019-12-08 0552 W2ID 599 NNJ AD0TR 599 MO
QSO: 1838 CW 2019-12-08 0552 W2ID 599 NNJ W9RN 599 WI
QSO: 1838 CW 2019-12-08 0554 W2ID 599 NNJ K9MK 599 NTX
QSO: 1838 CW 2019-12-08 0554 W2ID 599 NNJ W8PEN 599 OH
QSO: 1838 CW 2019-12-08 0554 W2ID 599 NNJ N7IR 599 AZ
QSO: 1838 CW 2019-12-08 0555 W2ID 599 NNJ K2ZR 599 WNY
QSO: 1838 CW 2019-12-08 0556 W2ID 599 NNJ NE4EI 599 GA
QSO: 1838 CW 2019-12-08 0556 W2ID 599 NNJ VE2EBK 599 QC
QSO: 1838 CW 2019-12-08 0557 W2ID 599 NNJ K5ZG 599 CO
QSO: 1838 CW 2019-12-08 0559 W2ID 599 NNJ GW3YDX 599
QSO: 1838 CW 2019-12-08 0559 W2ID 599 NNJ N3RA 599 OH
QSO: 1838 CW 2019-12-08 0600 W2ID 599 NNJ W9CC 599 IN
QSO: 1838 CW 2019-12-08 0600 W2ID 599 NNJ W0PV 599 WCF
QSO: 1838 CW 2019-12-08 0601 W2ID 599 NNJ WS9M 599 WNY
QSO: 1838 CW 2019-12-08 0601 W2ID 599 NNJ VE3CX 599 ONN
QSO: 1838 CW 2019-12-08 0601 W2ID 599 NNJ TM6M 599
QSO: 1838 CW 2019-12-08 0602 W2ID 599 NNJ WQ5L 599 MS
QSO: 1838 CW 2019-12-08 0604 W2ID 599 NNJ K2GTC 599 NLI
QSO: 1838 CW 2019-12-08 0604 W2ID 599 NNJ NX5M 599 STX
QSO: 1838 CW 2019-12-08 0607 W2ID 599 NNJ VE6TN 599 AB
QSO: 1838 CW 2019-12-08 0607 W2ID 599 NNJ K3YP 599 OH
QSO: 1838 CW 2019-12-08 0608 W2ID 599 NNJ K6LPO 599 LAX
QSO: 1838 CW 2019-12-08 0608 W2ID 599 NNJ K0TI 599 MN
QSO: 1838 CW 2019-12-08 0609 W2ID 599 NNJ KG7CW 599 ID
QSO: 1838 CW 2019-12-08 0609 W2ID 599 NNJ K2MTG 599 NNJ
QSO: 1838 CW 2019-12-08 0609 W2ID 599 NNJ VA7RN 599 BC
QSO: 1838 CW 2019-12-08 0610 W2ID 599 NNJ K4XU 599 OR
QSO: 1838 CW 2019-12-08 0610 W2ID 599 NNJ K4ZRJ 599 GA
QSO: 1838 CW 2019-12-08 0611 W2ID 599 NNJ W8WTS 599 OH
QSO: 1838 CW 2019-12-08 0612 W2ID 599 NNJ WQ4RP 599 NC
QSO: 1838 CW 2019-12-08 0612 W2ID 599 NNJ N0OK 599 MN
QSO: 1838 CW 2019-12-08 0615 W2ID 599 NNJ KF7MD 599 CO
QSO: 1838 CW 2019-12-08 0615 W2ID 599 NNJ K8FH 599 OH
QSO: 1838 CW 2019-12-08 0616 W2ID 599 NNJ KC4D 599 VA
QSO: 1838 CW 2019-12-08 0616 W2ID 599 NNJ K5RX 599 NTX
QSO: 1838 CW 2019-12-08 0617 W2ID 599 NNJ AC7A 599 AZ
QSO: 1838 CW 2019-12-08 0618 W2ID 599 NNJ W8PN 599 OH
QSO: 1838 CW 2019-12-08 0618 W2ID 599 NNJ W6SDY 599 SF
QSO: 1838 CW 2019-12-08 0618 W2ID 599 NNJ N8MR 599 MI
QSO: 1838 CW 2019-12-08 0619 W2ID 599 NNJ K7GS 599 EWA
QSO: 1838 CW 2019-12-08 0619 W2ID 599 NNJ N9GB 599 KS
QSO: 1838 CW 2019-12-08 0620 W2ID 599 NNJ W9FY 599 IL
QSO: 1838 CW 2019-12-08 0620 W2ID 599 NNJ W2XK 599 NNY
QSO: 1838 CW 2019-12-08 0620 W2ID 599 NNJ N4XL 599 SC
QSO: 1838 CW 2019-12-08 0621 W2ID 599 NNJ W0MB 599 MO
QSO: 1838 CW 2019-12-08 0622 W2ID 599 NNJ KW2J 599 WNY
QSO: 1831 CW 2019-12-08 0704 W2ID 599 NNJ KH6/KU1CW 599 PAC
QSO: 1831 CW 2019-12-08 0705 W2ID 599 NNJ AA1ON 599 EMA
QSO: 1831 CW 2019-12-08 0706 W2ID 599 NNJ KN7K 599 OR
QSO: 1825 CW 2019-12-08 0707 W2ID 599 NNJ K3UA 599 WPA
QSO: 1824 CW 2019-12-08 0707 W2ID 599 NNJ K3UL 599 EPA
QSO: 1821 CW 2019-12-08 0708 W2ID 599 NNJ W0SD 599 SD
QSO: 1819 CW 2019-12-08 0708 W2ID 599 NNJ WD5R 599 AR
QSO: 1817 CW 2019-12-08 0709 W2ID 599 NNJ W1/WP3C 599 ME
QSO: 1816 CW 2019-12-08 0711 W2ID 599 NNJ F5UTN 599
QSO: 1814 CW 2019-12-08 0712 W2ID 599 NNJ N2YB 599 WNY
QSO: 1812 CW 2019-12-08 0713 W2ID 599 NNJ KZ9V 599 WI
QSO: 1815 CW 2019-12-08 0715 W2ID 599 NNJ K1ESE 599 ME
QSO: 1818 CW 2019-12-08 0716 W2ID 599 NNJ NP2P 599 VI
QSO: 1821 CW 2019-12-08 0717 W2ID 599 NNJ AA1K 599 DE
QSO: 1827 CW 2019-12-08 1311 W2ID 599 NNJ WA3FAE 599 MDC
QSO: 1827 CW 2019-12-08 1311 W2ID 599 NNJ W2JV 599 NLI
QSO: 1827 CW 2019-12-08 1313 W2ID 599 NNJ K0AD 599 MN
QSO: 1827 CW 2019-12-08 1313 W2ID 599 NNJ N1PGA 599 WMA
QSO: 1827 CW 2019-12-08 1314 W2ID 599 NNJ N1IMW 599 NH
QSO: 1827 CW 2019-12-08 1314 W2ID 599 NNJ VE3AQ 599 GTA
QSO: 1827 CW 2019-12-08 1315 W2ID 599 NNJ N2RI 599 NLI
QSO: 1827 CW 2019-12-08 1316 W2ID 599 NNJ KQ2N 599 WNY
QSO: 1827 CW 2019-12-08 1316 W2ID 599 NNJ VE3VA 599 GTA
QSO: 1827 CW 2019-12-08 1317 W2ID 599 NNJ KC1ERO 599 CT
QSO: 1827 CW 2019-12-08 1317 W2ID 599 NNJ N1NN 599 EMA
QSO: 1827 CW 2019-12-08 1319 W2ID 599 NNJ K3RL 599 EPA
QSO: 1827 CW 2019-12-08 1319 W2ID 599 NNJ W9FFA 599 IN
QSO: 1827 CW 2019-12-08 1319 W2ID 599 NNJ K1SX 599 EMA
QSO: 1827 CW 2019-12-08 1320 W2ID 599 NNJ NN3Q 599 EPA
QSO: 1827 CW 2019-12-08 1324 W2ID 599 NNJ WA9TOP 599 WI
QSO: 1827 CW 2019-12-08 1328 W2ID 599 NNJ K2NV 599 WNY
QSO: 1827 CW 2019-12-08 1329 W2ID 599 NNJ W1CTN 599 CT
QSO: 1827 CW 2019-12-08 1330 W2ID 599 NNJ W2VM 599 WNY
QSO: 1827 CW 2019-12-08 1330 W2ID 599 NNJ N8LJ 599 MI
QSO: 1827 CW 2019-12-08 1331 W2ID 599 NNJ NY0V 599 MN
QSO: 1827 CW 2019-12-08 1332 W2ID 599 NNJ AA9A 599 WI
QSO: 1827 CW 2019-12-08 1335 W2ID 599 NNJ W2OIB 599 NNJ
QSO: 1827 CW 2019-12-08 1337 W2ID 599 NNJ WE9V 599 WI
QSO: 1827 CW 2019-12-08 1339 W2ID 599 NNJ K8PK 599 OH
QSO: 1827 CW 2019-12-08 1339 W2ID 599 NNJ AA8SW 599 OH
