START-OF-LOG: 3.0
CONTEST: CQ-WW-CW
CALLSIGN: K8GL
LOCATION: MI
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
GRID-LOCATOR:
CLAIMED-SCORE: 1593086
NAME: Greg Surma
OPERATORS: K8GL
CLUB: Bay Area DXers
CREATED-BY: NA Version 10.53
SOAPBOX: Excellent! Thanks for all the QSO's.  Africa was well represented.
QSO:  7000 CW 2019-11-23 2247 K8GL         599  04   S51F         599 15
QSO:  7000 CW 2019-11-23 2248 K8GL         599  04   EA1DAV       599 14
QSO:  7000 CW 2019-11-23 2249 K8GL         599  04   EA3ICJ       599 14
QSO:  7000 CW 2019-11-23 2249 K8GL         599  04   VE2IM        599 02
QSO:  7000 CW 2019-11-23 2251 K8GL         599  04   IB9T         599 15
QSO:  7000 CW 2019-11-23 2253 K8GL         599  04   VO2AC        599 02
QSO:  7000 CW 2019-11-23 2255 K8GL         599  04   VE6WZ        599 04
QSO:  7000 CW 2019-11-23 2259 K8GL         599  04   UW1GZ        599 16
QSO:  7000 CW 2019-11-23 2300 K8GL         599  04   9A/AI6V      599 15
QSO:  7000 CW 2019-11-23 2303 K8GL         599  04   9A/AI6V      599 03
QSO: 14000 CW 2019-11-23 2305 K8GL         599  04   VE7SAR       599 03
QSO: 14000 CW 2019-11-23 2306 K8GL         599  04   V47T         599 08
QSO: 14000 CW 2019-11-23 2308 K8GL         599  04   HC5DX        599 10
QSO: 14000 CW 2019-11-23 2318 K8GL         599  04   V31CQ        599 07
QSO: 14000 CW 2019-11-23 2322 K8GL         599  04   CX9AU        599 13
QSO: 14000 CW 2019-11-23 2324 K8GL         599  04   LS2D         599 13
QSO: 14000 CW 2019-11-23 2327 K8GL         599  04   LU1DZ        599 13
QSO: 14000 CW 2019-11-23 2328 K8GL         599  04   LU2WA        599 13
QSO: 14000 CW 2019-11-23 2333 K8GL         599  04   XR1D         599 12
QSO:  7000 CW 2019-11-23 2335 K8GL         599  04   8R1/AG6UT    599 09
QSO:  7000 CW 2019-11-23 2337 K8GL         599  04   F5MUX        599 14
QSO:  7000 CW 2019-11-23 2339 K8GL         599  04   9G5W         599 35
QSO:  7000 CW 2019-11-23 2350 K8GL         599  04   5U9AMO       599 35
QSO:  3500 CW 2019-11-23 2359 K8GL         599  04   PY2LED       599 11
QSO:  3500 CW 2019-11-24 0000 K8GL         599  04   DP9A         599 14
QSO:  3500 CW 2019-11-24 0001 K8GL         599  04   VE2FK        599 05
QSO:  3500 CW 2019-11-24 0004 K8GL         599  04   YL3CW        599 15
QSO:  3500 CW 2019-11-24 0005 K8GL         599  04   OZ1IKY       599 14
QSO:  3500 CW 2019-11-24 0007 K8GL         599  04   R3ZZ         599 16
QSO:  3500 CW 2019-11-24 0012 K8GL         599  04   IK2AOO       599 15
QSO:  3500 CW 2019-11-24 0012 K8GL         599  04   DR1A         599 14
QSO:  3500 CW 2019-11-24 0017 K8GL         599  04   XL3A         599 04
QSO:  3500 CW 2019-11-24 0020 K8GL         599  04   PA6X         599 14
QSO:  3500 CW 2019-11-24 0022 K8GL         599  04   UW2M         599 16
QSO:  3500 CW 2019-11-24 0032 K8GL         599  04   ED5R         599 14
QSO:  3500 CW 2019-11-24 0039 K8GL         599  04   EF3A         599 14
QSO:  3500 CW 2019-11-24 0040 K8GL         599  04   9A1A         599 15
QSO:  3500 CW 2019-11-24 0042 K8GL         599  04   LY4A         599 15
QSO:  3500 CW 2019-11-24 0044 K8GL         599  04   IR4X         599 15
QSO:  3500 CW 2019-11-24 0044 K8GL         599  04   9A3XV        599 15
QSO:  3500 CW 2019-11-24 0047 K8GL         599  04   OK7O         599 15
QSO:  3500 CW 2019-11-24 0048 K8GL         599  04   TK0C         599 15
QSO:  3500 CW 2019-11-24 0049 K8GL         599  04   HK1MW        599 09
QSO:  3500 CW 2019-11-24 0051 K8GL         599  04   R7AB         599 16
QSO:  3500 CW 2019-11-24 0057 K8GL         599  04   F6KOP        599 14
QSO:  3500 CW 2019-11-24 0107 K8GL         599  04   EA6FO        599 14
QSO:  3500 CW 2019-11-24 0110 K8GL         599  04   MW2I         599 14
QSO:  3500 CW 2019-11-24 0113 K8GL         599  04   CR3X         599 33
QSO:  3500 CW 2019-11-24 0113 K8GL         599  04   IR4Y         599 15
QSO:  3500 CW 2019-11-24 0114 K8GL         599  04   VO2AC        599 02
QSO:  3500 CW 2019-11-24 0115 K8GL         599  04   DL0CS        599 14
QSO:  3500 CW 2019-11-24 0116 K8GL         599  04   OL1C         599 15
QSO:  3500 CW 2019-11-24 0118 K8GL         599  04   LZ5R         599 20
QSO:  3500 CW 2019-11-24 0121 K8GL         599  04   P33W         599 20
QSO:  3500 CW 2019-11-24 0122 K8GL         599  04   OL3A         599 15
QSO:  3500 CW 2019-11-24 0122 K8GL         599  04   R7NW         599 16
QSO:  3500 CW 2019-11-24 0124 K8GL         599  04   EI0R         599 14
QSO:  3500 CW 2019-11-24 0125 K8GL         599  04   DQ4Q         599 14
QSO:  3500 CW 2019-11-24 0126 K8GL         599  04   DM4X         599 14
QSO:  3500 CW 2019-11-24 0128 K8GL         599  04   CT3KN        599 33
QSO:  3500 CW 2019-11-24 0129 K8GL         599  04   HG1S         599 15
QSO:  3500 CW 2019-11-24 0131 K8GL         599  04   DD1A         599 14
QSO:  3500 CW 2019-11-24 0131 K8GL         599  04   VA7KO        599 03
QSO:  3500 CW 2019-11-24 0148 K8GL         599  04   G3V          599 14
QSO:  3500 CW 2019-11-24 0151 K8GL         599  04   OK5Z         599 15
QSO:  3500 CW 2019-11-24 0153 K8GL         599  04   YT1R         599 15
QSO:  3500 CW 2019-11-24 0156 K8GL         599  04   HG5A         599 15
QSO:  3500 CW 2019-11-24 0158 K8GL         599  04   EF2X         599 14
QSO:  3500 CW 2019-11-24 0200 K8GL         599  04   UW1M         599 16
QSO:  3500 CW 2019-11-24 0200 K8GL         599  04   DH8BQA       599 14
QSO:  3500 CW 2019-11-24 0209 K8GL         599  04   VE3NE        599 04
QSO:  3500 CW 2019-11-24 0210 K8GL         599  04   DL0GL        599 14
QSO:  3500 CW 2019-11-24 0214 K8GL         599  04   VE1ZA        599 05
QSO:  3500 CW 2019-11-24 0219 K8GL         599  04   S51W         599 15
QSO:  3500 CW 2019-11-24 0221 K8GL         599  04   VY1AAA       599 01
QSO:  3500 CW 2019-11-24 0228 K8GL         599  04   EA8/OK5D     599 33
QSO:  3500 CW 2019-11-24 0231 K8GL         599  04   9A7T         599 15
QSO:  3500 CW 2019-11-24 0237 K8GL         599  04   ZW5B         599 11
QSO:  3500 CW 2019-11-24 0248 K8GL         599  04   YT5A         599 15
QSO:  3500 CW 2019-11-24 0251 K8GL         599  04   VE3YT        599 04
QSO:  3500 CW 2019-11-24 0252 K8GL         599  04   LU6OA        599 13
QSO:  3500 CW 2019-11-24 0255 K8GL         599  04   VE3RZ        599 04
QSO:  3500 CW 2019-11-24 0256 K8GL         599  04   LX7I         599 14
QSO:  3500 CW 2019-11-24 0257 K8GL         599  04   G9Y          599 14
QSO:  3500 CW 2019-11-24 0302 K8GL         599  04   EM2Q         599 16
QSO:  3500 CW 2019-11-24 0307 K8GL         599  04   VA3AR        599 04
QSO:  7000 CW 2019-11-24 0312 K8GL         599  04   4O3A         599 15
QSO:  7000 CW 2019-11-24 0324 K8GL         599  04   CN3A         599 33
QSO:  3500 CW 2019-11-24 0335 K8GL         599  04   8P5A         599 08
QSO:  3500 CW 2019-11-24 0338 K8GL         599  04   VE3JM        599 04
QSO:  3500 CW 2019-11-24 0338 K8GL         599  04   F5IN         599 14
QSO:  3500 CW 2019-11-24 0341 K8GL         599  04   E7DX         599 15
QSO:  3500 CW 2019-11-24 0421 K8GL         599  04   HA8RM        599 15
QSO:  3500 CW 2019-11-24 0428 K8GL         599  04   IR2Q         599 15
QSO:  3500 CW 2019-11-24 0447 K8GL         599  04   9A/AI6V      599 15
QSO:  3500 CW 2019-11-24 0449 K8GL         599  04   G5O          599 14
QSO:  3500 CW 2019-11-24 0451 K8GL         599  04   VE3KP        599 04
QSO:  3500 CW 2019-11-24 0452 K8GL         599  04   HG5D         599 15
QSO:  3500 CW 2019-11-24 0457 K8GL         599  04   S53M         599 15
QSO:  3500 CW 2019-11-24 0502 K8GL         599  04   XE2B         599 06
QSO:  3500 CW 2019-11-24 0503 K8GL         599  04   TM3R         599 14
QSO:  3500 CW 2019-11-24 0509 K8GL         599  04   II9P         599 15
QSO:  3500 CW 2019-11-24 0513 K8GL         599  04   YU3EEA       599 15
QSO:  3500 CW 2019-11-24 0531 K8GL         599  04   S53X         599 15
QSO:  7000 CW 2019-11-24 0533 K8GL         599  04   KH6CJJ       599 31
QSO:  7000 CW 2019-11-24 0534 K8GL         599  04   F6HKA        599 14
QSO:  7000 CW 2019-11-24 0537 K8GL         599  04   PP5NY        599 11
QSO:  7000 CW 2019-11-24 0541 K8GL         599  04   LS2D         599 13
QSO:  7000 CW 2019-11-24 0545 K8GL         599  04   HA1AG        599 15
QSO:  7000 CW 2019-11-24 1059 K8GL         599  04   ZL3X         599 32
QSO:  7000 CW 2019-11-24 1100 K8GL         599  04   W7VJ         599 03
QSO:  3500 CW 2019-11-24 1122 K8GL         599  04   VE1OP        599 05
QSO:  3500 CW 2019-11-24 1123 K8GL         599  04   VE9CB        599 05
QSO:  3500 CW 2019-11-24 1128 K8GL         599  04   WH7M         599 31
QSO:  3500 CW 2019-11-24 1129 K8GL         599  04   VE5GC        599 04
QSO:  3500 CW 2019-11-24 1151 K8GL         599  04   KH7B         599 31
QSO:  3500 CW 2019-11-24 1158 K8GL         599  04   JA3YBK       599 25
QSO:  7000 CW 2019-11-24 1210 K8GL         599  04   VE9CB        599 05
QSO:  7000 CW 2019-11-24 1213 K8GL         599  04   RM9A         599 17
QSO:  7000 CW 2019-11-24 1216 K8GL         599  04   HQ9M         599 07
QSO:  7000 CW 2019-11-24 1217 K8GL         599  04   SJ2W         599 14
QSO:  7000 CW 2019-11-24 1220 K8GL         599  04   VK3IO        599 30
QSO:  7000 CW 2019-11-24 1223 K8GL         599  04   VE2FK        599 05
QSO:  7000 CW 2019-11-24 1224 K8GL         599  04   OH2BAH       599 15
QSO: 14000 CW 2019-11-24 1231 K8GL         599  04   EA7KB        599 14
QSO: 14000 CW 2019-11-24 1231 K8GL         599  04   EA3FZT       599 14
QSO: 14000 CW 2019-11-24 1234 K8GL         599  04   TC0F         599 20
QSO: 14000 CW 2019-11-24 1237 K8GL         599  04   9H6A         599 15
QSO: 14000 CW 2019-11-24 1243 K8GL         599  04   HQ9M         599 07
QSO: 14000 CW 2019-11-24 1245 K8GL         599  04   EL2DT        599 35
QSO: 14000 CW 2019-11-24 1247 K8GL         599  04   DK5QN        599 14
QSO: 14000 CW 2019-11-24 1248 K8GL         599  04   YT8T         599 15
QSO: 14000 CW 2019-11-24 1248 K8GL         599  04   IZ2MGN       599 15
QSO: 14000 CW 2019-11-24 1249 K8GL         599  04   DQ4Q         599 14
QSO: 14000 CW 2019-11-24 1250 K8GL         599  04   HG8R         599 15
QSO: 14000 CW 2019-11-24 1251 K8GL         599  04   OL3A         599 15
QSO: 14000 CW 2019-11-24 1252 K8GL         599  04   EA6/EI6DX    599 14
QSO: 14000 CW 2019-11-24 1258 K8GL         599  04   GI5I         599 14
QSO: 14000 CW 2019-11-24 1258 K8GL         599  04   OZ1AA        599 14
QSO: 14000 CW 2019-11-24 1300 K8GL         599  04   EW5A         599 16
QSO: 14000 CW 2019-11-24 1301 K8GL         599  04   S50G         599 15
QSO: 14000 CW 2019-11-24 1302 K8GL         599  04   DL7ON        599 14
QSO: 14000 CW 2019-11-24 1303 K8GL         599  04   HA1AD        599 15
QSO: 14000 CW 2019-11-24 1303 K8GL         599  04   YT4W         599 15
QSO: 14000 CW 2019-11-24 1304 K8GL         599  04   S57K         599 15
QSO: 14000 CW 2019-11-24 1306 K8GL         599  04   UT7NY        599 16
QSO: 14000 CW 2019-11-24 1306 K8GL         599  04   GU4CHY       599 14
QSO: 14000 CW 2019-11-24 1307 K8GL         599  04   F6HKA        599 14
QSO: 14000 CW 2019-11-24 1308 K8GL         599  04   OH1VR        599 15
QSO: 14000 CW 2019-11-24 1309 K8GL         599  04   DL1GME       599 14
QSO: 14000 CW 2019-11-24 1310 K8GL         599  04   F5SGI        599 14
QSO: 14000 CW 2019-11-24 1310 K8GL         599  04   LY4T         599 15
QSO: 14000 CW 2019-11-24 1311 K8GL         599  04   S57A         599 15
QSO: 14000 CW 2019-11-24 1312 K8GL         599  04   S59AA        599 15
QSO: 14000 CW 2019-11-24 1312 K8GL         599  04   IK4OMU       599 15
QSO: 14000 CW 2019-11-24 1312 K8GL         599  04   YO3FRI       599 20
QSO: 14000 CW 2019-11-24 1312 K8GL         599  04   G3NKS        599 14
QSO: 14000 CW 2019-11-24 1314 K8GL         599  04   LZ1FH        599 20
QSO: 14000 CW 2019-11-24 1314 K8GL         599  04   DF2LH        599 14
QSO: 14000 CW 2019-11-24 1316 K8GL         599  04   DF7EE        599 14
QSO: 14000 CW 2019-11-24 1316 K8GL         599  04   SP2GWH       599 15
QSO: 14000 CW 2019-11-24 1316 K8GL         599  04   SO0N         599 15
QSO: 14000 CW 2019-11-24 1316 K8GL         599  04   LB6GG        599 14
QSO: 14000 CW 2019-11-24 1317 K8GL         599  04   YT5N         599 15
QSO: 14000 CW 2019-11-24 1317 K8GL         599  04   YO4BEX       599 20
QSO: 14000 CW 2019-11-24 1318 K8GL         599  04   ER1OO        599 16
QSO: 14000 CW 2019-11-24 1319 K8GL         599  04   HA2MN        599 15
QSO: 14000 CW 2019-11-24 1319 K8GL         599  04   OE5CYB       599 15
QSO: 14000 CW 2019-11-24 1320 K8GL         599  04   EW3SSD       599 16
QSO: 14000 CW 2019-11-24 1320 K8GL         599  04   ES5EP        599 15
QSO: 14000 CW 2019-11-24 1321 K8GL         599  04   VO1BQ        599 05
QSO: 14000 CW 2019-11-24 1321 K8GL         599  04   E74X         599 15
QSO: 14000 CW 2019-11-24 1322 K8GL         599  04   UA6HFI       599 16
QSO: 14000 CW 2019-11-24 1322 K8GL         599  04   DF2CH        599 14
QSO: 14000 CW 2019-11-24 1323 K8GL         599  04   MM3AWD       599 14
QSO: 14000 CW 2019-11-24 1324 K8GL         599  04   DL5GAC       599 14
QSO: 14000 CW 2019-11-24 1324 K8GL         599  04   SP6DHH       599 15
QSO: 14000 CW 2019-11-24 1324 K8GL         599  04   UT2UB        599 16
QSO: 14000 CW 2019-11-24 1325 K8GL         599  04   RL3A         599 16
QSO: 14000 CW 2019-11-24 1325 K8GL         599  04   M6O          599 14
QSO: 14000 CW 2019-11-24 1325 K8GL         599  04   F6FTB        599 14
QSO: 14000 CW 2019-11-24 1326 K8GL         599  04   DL5YL        599 14
QSO: 14000 CW 2019-11-24 1327 K8GL         599  04   F5VV         599 14
QSO: 14000 CW 2019-11-24 1327 K8GL         599  04   UR7UD        599 16
QSO: 14000 CW 2019-11-24 1328 K8GL         599  04   DF4XG        599 14
QSO: 14000 CW 2019-11-24 1329 K8GL         599  04   OK1GSB       599 15
QSO: 14000 CW 2019-11-24 1329 K8GL         599  04   OK5NW        599 15
QSO: 14000 CW 2019-11-24 1330 K8GL         599  04   DL4SDW       599 14
QSO: 14000 CW 2019-11-24 1331 K8GL         599  04   KQ8Z         599 04
QSO: 14000 CW 2019-11-24 1331 K8GL         599  04   OR2A         599 14
QSO: 14000 CW 2019-11-24 1331 K8GL         599  04   HA2MN        599 15
QSO: 14000 CW 2019-11-24 1332 K8GL         599  04   YO7CW        599 20
QSO: 14000 CW 2019-11-24 1332 K8GL         599  04   OK2CMW       599 15
QSO: 14000 CW 2019-11-24 1333 K8GL         599  04   UT1XX        599 16
QSO: 14000 CW 2019-11-24 1333 K8GL         599  04   RL6M         599 16
QSO: 14000 CW 2019-11-24 1334 K8GL         599  04   DL1NEO       599 14
QSO: 14000 CW 2019-11-24 1334 K8GL         599  04   M7W          599 14
QSO: 14000 CW 2019-11-24 1335 K8GL         599  04   OZ5DX        599 14
QSO: 14000 CW 2019-11-24 1335 K8GL         599  04   G3YXX        599 14
QSO: 14000 CW 2019-11-24 1336 K8GL         599  04   PA3DAT       599 14
QSO: 14000 CW 2019-11-24 1336 K8GL         599  04   RA6AUA       599 16
QSO: 14000 CW 2019-11-24 1337 K8GL         599  04   PA1AW        599 14
QSO: 14000 CW 2019-11-24 1337 K8GL         599  04   SE5L         599 14
QSO: 14000 CW 2019-11-24 1338 K8GL         599  04   R7AB         599 16
QSO: 14000 CW 2019-11-24 1338 K8GL         599  04   HG6O         599 15
QSO: 14000 CW 2019-11-24 1338 K8GL         599  04   DK5XG        599 14
QSO: 14000 CW 2019-11-24 1339 K8GL         599  04   EA2VE        599 14
QSO: 14000 CW 2019-11-24 1339 K8GL         599  04   SP6AXW       599 15
QSO: 14000 CW 2019-11-24 1339 K8GL         599  04   DL6RDR       599 14
QSO: 14000 CW 2019-11-24 1340 K8GL         599  04   F8KGS        599 14
QSO: 14000 CW 2019-11-24 1341 K8GL         599  04   UT5NR        599 16
QSO: 14000 CW 2019-11-24 1341 K8GL         599  04   DK5TX        599 14
QSO: 14000 CW 2019-11-24 1341 K8GL         599  04   R7KX         599 16
QSO: 14000 CW 2019-11-24 1341 K8GL         599  04   YO4NF        599 20
QSO: 14000 CW 2019-11-24 1342 K8GL         599  04   YO9HP        599 20
QSO: 14000 CW 2019-11-24 1342 K8GL         599  04   OK1DKO       599 15
QSO: 14000 CW 2019-11-24 1342 K8GL         599  04   DK7HA        599 14
QSO: 14000 CW 2019-11-24 1342 K8GL         599  04   RU6MO        599 16
QSO: 14000 CW 2019-11-24 1343 K8GL         599  04   UW1WU        599 16
QSO: 14000 CW 2019-11-24 1344 K8GL         599  04   RT5G         599 16
QSO: 14000 CW 2019-11-24 1346 K8GL         599  04   DM2M         599 14
QSO: 14000 CW 2019-11-24 1346 K8GL         599  04   RV6AVU       599 16
QSO: 14000 CW 2019-11-24 1347 K8GL         599  04   DF2SD        599 14
QSO: 14000 CW 2019-11-24 1348 K8GL         599  04   EA2DPA       599 14
QSO: 14000 CW 2019-11-24 1348 K8GL         599  04   ED5R         599 14
QSO: 14000 CW 2019-11-24 1348 K8GL         599  04   DM3HZN       599 14
QSO: 14000 CW 2019-11-24 1348 K8GL         599  04   LZ1VKD       599 20
QSO: 14000 CW 2019-11-24 1349 K8GL         599  04   LZ3QE        599 20
QSO: 14000 CW 2019-11-24 1349 K8GL         599  04   SQ8L         599 15
QSO: 14000 CW 2019-11-24 1350 K8GL         599  04   F5OYM        599 14
QSO: 14000 CW 2019-11-24 1350 K8GL         599  04   SE4E         599 14
QSO: 14000 CW 2019-11-24 1351 K8GL         599  04   IK2SAI       599 15
QSO: 14000 CW 2019-11-24 1351 K8GL         599  04   OG2N         599 15
QSO: 14000 CW 2019-11-24 1351 K8GL         599  04   PG3N         599 14
QSO: 14000 CW 2019-11-24 1352 K8GL         599  04   EM2Q         599 16
QSO: 14000 CW 2019-11-24 1352 K8GL         599  04   LY4A         599 15
QSO: 14000 CW 2019-11-24 1352 K8GL         599  04   OK1FKD       599 15
QSO: 14000 CW 2019-11-24 1353 K8GL         599  04   RC7B         599 16
QSO: 14000 CW 2019-11-24 1354 K8GL         599  04   E74Y         599 15
QSO: 14000 CW 2019-11-24 1355 K8GL         599  04   G3LKZ        599 14
QSO: 14000 CW 2019-11-24 1355 K8GL         599  04   DK1AX        599 14
QSO: 14000 CW 2019-11-24 1355 K8GL         599  04   IK2SAR       599 15
QSO: 14000 CW 2019-11-24 1356 K8GL         599  04   SD6F         599 14
QSO: 14000 CW 2019-11-24 1356 K8GL         599  04   IZ2JQP       599 15
QSO: 14000 CW 2019-11-24 1356 K8GL         599  04   YL5W         599 15
QSO: 14000 CW 2019-11-24 1357 K8GL         599  04   S56A         599 15
QSO: 14000 CW 2019-11-24 1359 K8GL         599  04   SV8EUB       599 20
QSO: 14000 CW 2019-11-24 1400 K8GL         599  04   IQ5ZP        599 15
QSO: 14000 CW 2019-11-24 1401 K8GL         599  04   EA7AQR       599 14
QSO: 14000 CW 2019-11-24 1402 K8GL         599  04   SM6GBM       599 14
QSO: 14000 CW 2019-11-24 1402 K8GL         599  04   PA6X         599 14
QSO: 14000 CW 2019-11-24 1403 K8GL         599  04   G4PVM        599 14
QSO: 14000 CW 2019-11-24 1403 K8GL         599  04   DF6QV        599 14
QSO: 14000 CW 2019-11-24 1404 K8GL         599  04   OE8TED       599 15
QSO: 14000 CW 2019-11-24 1405 K8GL         599  04   HG5C         599 15
QSO: 14000 CW 2019-11-24 1405 K8GL         599  04   YT2U         599 15
QSO: 14000 CW 2019-11-24 1405 K8GL         599  04   HA6NW        599 15
QSO: 14000 CW 2019-11-24 1406 K8GL         599  04   HB9AGO       599 14
QSO: 14000 CW 2019-11-24 1406 K8GL         599  04   F5PLC        599 14
QSO: 14000 CW 2019-11-24 1406 K8GL         599  04   SV1AZL       599 20
QSO: 14000 CW 2019-11-24 1407 K8GL         599  04   LZ1RF        599 20
QSO: 14000 CW 2019-11-24 1409 K8GL         599  04   IZ3NVR       599 15
QSO: 14000 CW 2019-11-24 1410 K8GL         599  04   PA3EEG       599 14
QSO: 14000 CW 2019-11-24 1410 K8GL         599  04   RG5A         599 16
QSO: 14000 CW 2019-11-24 1412 K8GL         599  04   IZ3XEF       599 15
QSO: 14000 CW 2019-11-24 1412 K8GL         599  04   OU2W         599 14
QSO: 14000 CW 2019-11-24 1413 K8GL         599  04   UR4WWT       599 16
QSO: 14000 CW 2019-11-24 1414 K8GL         599  04   SN2B         599 15
QSO: 14000 CW 2019-11-24 1415 K8GL         599  04   DG5E         599 14
QSO: 14000 CW 2019-11-24 1415 K8GL         599  04   DL2VWR       599 14
QSO: 14000 CW 2019-11-24 1416 K8GL         599  04   LZ1MG        599 20
QSO: 14000 CW 2019-11-24 1417 K8GL         599  04   EA2AZ        599 14
QSO: 14000 CW 2019-11-24 1419 K8GL         599  04   LY5R         599 15
QSO: 14000 CW 2019-11-24 1419 K8GL         599  04   F8ATS        599 14
QSO: 14000 CW 2019-11-24 1419 K8GL         599  04   SM5Q         599 14
QSO: 14000 CW 2019-11-24 1421 K8GL         599  04   S52C         599 15
QSO: 14000 CW 2019-11-24 1421 K8GL         599  04   M0AIA        599 14
QSO: 14000 CW 2019-11-24 1422 K8GL         599  04   SP8R         599 15
QSO: 14000 CW 2019-11-24 1423 K8GL         599  04   HA7LW        599 15
QSO: 14000 CW 2019-11-24 1428 K8GL         599  04   SW9AA        599 20
QSO: 14000 CW 2019-11-24 1429 K8GL         599  04   HG1A         599 15
QSO: 14000 CW 2019-11-24 1430 K8GL         599  04   OL3Z         599 15
QSO: 14000 CW 2019-11-24 1430 K8GL         599  04   OP4K         599 14
QSO: 14000 CW 2019-11-24 1431 K8GL         599  04   PA8AD        599 14
QSO: 14000 CW 2019-11-24 1432 K8GL         599  04   HG0Y         599 15
QSO: 14000 CW 2019-11-24 1434 K8GL         599  04   UC6K         599 16
QSO: 14000 CW 2019-11-24 1435 K8GL         599  04   YL7A         599 15
QSO: 14000 CW 2019-11-24 1435 K8GL         599  04   G9Y          599 14
QSO: 14000 CW 2019-11-24 1436 K8GL         599  04   SN7Q         599 15
QSO: 14000 CW 2019-11-24 1437 K8GL         599  04   OH1XT        599 15
QSO: 14000 CW 2019-11-24 1440 K8GL         599  04   IW2CNM       599 15
QSO: 14000 CW 2019-11-24 1440 K8GL         599  04   SV2BXA       599 20
QSO: 14000 CW 2019-11-24 1441 K8GL         599  04   S57KV        599 15
QSO: 14000 CW 2019-11-24 1441 K8GL         599  04   E77F         599 15
QSO: 14000 CW 2019-11-24 1442 K8GL         599  04   OG6N         599 15
QSO: 14000 CW 2019-11-24 1443 K8GL         599  04   PA5TT        599 14
QSO: 14000 CW 2019-11-24 1443 K8GL         599  04   IS0LYN       599 15
QSO: 14000 CW 2019-11-24 1444 K8GL         599  04   G0ORH        599 14
QSO: 14000 CW 2019-11-24 1444 K8GL         599  04   IK7RVY       599 15
QSO: 14000 CW 2019-11-24 1445 K8GL         599  04   DL4HRM       599 14
QSO: 14000 CW 2019-11-24 1445 K8GL         599  04   EA3BOW       599 14
QSO: 14000 CW 2019-11-24 1446 K8GL         599  04   SI5Y         599 14
QSO: 14000 CW 2019-11-24 1446 K8GL         599  04   YO8COQ       599 20
QSO: 14000 CW 2019-11-24 1448 K8GL         599  04   M2J          599 14
QSO: 14000 CW 2019-11-24 1448 K8GL         599  04   OM8AT        599 15
QSO: 14000 CW 2019-11-24 1449 K8GL         599  04   F5NKX        599 14
QSO: 14000 CW 2019-11-24 1449 K8GL         599  04   G0MTN        599 14
QSO: 14000 CW 2019-11-24 1449 K8GL         599  04   F5TFW        599 14
QSO: 14000 CW 2019-11-24 1450 K8GL         599  04   OK2PEM       599 15
QSO: 14000 CW 2019-11-24 1451 K8GL         599  04   IK0NOJ       599 15
QSO: 14000 CW 2019-11-24 1452 K8GL         599  04   OK1DMP       599 15
QSO: 14000 CW 2019-11-24 1452 K8GL         599  04   DL1SBF       599 14
QSO: 14000 CW 2019-11-24 1452 K8GL         599  04   ON6PQ        599 14
QSO: 14000 CW 2019-11-24 1453 K8GL         599  04   SX1T         599 20
QSO: 14000 CW 2019-11-24 1453 K8GL         599  04   HA7ME        599 15
QSO: 14000 CW 2019-11-24 1453 K8GL         599  04   IK3VUT       599 15
QSO: 14000 CW 2019-11-24 1453 K8GL         599  04   IR4E         599 15
QSO: 14000 CW 2019-11-24 1454 K8GL         599  04   DJ8RS        599 14
QSO: 14000 CW 2019-11-24 1454 K8GL         599  04   SM3OMO       599 14
QSO: 14000 CW 2019-11-24 1459 K8GL         599  04   OM3IAG       599 15
QSO: 14000 CW 2019-11-24 1459 K8GL         599  04   DM5EM        599 14
QSO: 14000 CW 2019-11-24 1500 K8GL         599  04   IZ5HQB       599 15
QSO: 14000 CW 2019-11-24 1501 K8GL         599  04   DD0VS        599 14
QSO: 14000 CW 2019-11-24 1503 K8GL         599  04   SP5ATO       599 15
QSO: 14000 CW 2019-11-24 1504 K8GL         599  04   F5UMP        599 14
QSO: 14000 CW 2019-11-24 1504 K8GL         599  04   OK2MBP       599 15
QSO: 14000 CW 2019-11-24 1505 K8GL         599  04   IK0VVG       599 15
QSO: 14000 CW 2019-11-24 1505 K8GL         599  04   DL5JAG       599 14
QSO: 14000 CW 2019-11-24 1506 K8GL         599  04   S58WW        599 15
QSO: 14000 CW 2019-11-24 1506 K8GL         599  04   YQ6A         599 20
QSO: 14000 CW 2019-11-24 1509 K8GL         599  04   HA3MQ        599 15
QSO: 14000 CW 2019-11-24 1510 K8GL         599  04   DL8WN        599 14
QSO: 14000 CW 2019-11-24 1510 K8GL         599  04   DL1YM        599 14
QSO: 14000 CW 2019-11-24 1511 K8GL         599  04   DL4FDI       599 14
QSO: 14000 CW 2019-11-24 1511 K8GL         599  04   S57KM        599 15
QSO: 14000 CW 2019-11-24 1511 K8GL         599  04   S55AW        599 15
QSO: 14000 CW 2019-11-24 1513 K8GL         599  04   DF2RG        599 14
QSO: 14000 CW 2019-11-24 1513 K8GL         599  04   IW5EIJ       599 15
QSO: 14000 CW 2019-11-24 1515 K8GL         599  04   DJ9CN        599 14
QSO: 14000 CW 2019-11-24 1516 K8GL         599  04   IK2FIR       599 15
QSO: 14000 CW 2019-11-24 1517 K8GL         599  04   PA4B         599 14
QSO: 14000 CW 2019-11-24 1518 K8GL         599  04   DL1CC        599 14
