START-OF-LOG: 2.0
ARRL-SECTION: DX
CALLSIGN: ED3S
CLUB: 
CONTEST: EA-MAJESTAD-SSB
CATEGORY: SINGLE-OP ALL HIGH
CLAIMED-SCORE: 85772
OPERATORS: ED3S
NAME: Jaume Antich
SOAPBOX: Mucha participacion nacional, contactos repartidos en todas las seis bandas, no como
SOAPBOX: otras ediciones que todo el mundo estaba en 40 metros
QSO:  7000 PH 2017-06-24 1844 ED3S          59  GI     EA3AQ         59  B
QSO:  7000 PH 2017-06-24 1845 ED3S          59  GI     EA5ION        59  V
QSO:  7000 PH 2017-06-24 1846 ED3S          59  GI     EA4URQ        59  CR
QSO:  3500 PH 2017-06-24 1849 ED3S          59  GI     IZ1DGG        59  010
QSO:  3500 PH 2017-06-24 1851 ED3S          59  GI     IZ7FLP        59  011
QSO:  3500 PH 2017-06-24 1905 ED3S          59  GI     EB3CW         59  B
QSO:  7000 PH 2017-06-24 1908 ED3S          59  GI     EA3GZA        59  T
QSO:  7000 PH 2017-06-24 1909 ED3S          59  GI     EA2KB         59  ZA
QSO:  7000 PH 2017-06-24 1910 ED3S          59  GI     EA5FHC        59  V
QSO:  7000 PH 2017-06-24 1911 ED3S          59  GI     EF9R          59  CE
QSO:  7000 PH 2017-06-24 1912 ED3S          59  GI     EF8I          59  TF
QSO:  7000 PH 2017-06-24 1915 ED3S          59  GI     EA5CCY        59  MU
QSO:  7000 PH 2017-06-24 1918 ED3S          59  GI     YT6W          59  245
QSO:  7000 PH 2017-06-24 1922 ED3S          59  GI     F6DRP         59  123
QSO:  7000 PH 2017-06-24 1924 ED3S          59  GI     ED7T          59  AL
QSO:  3500 PH 2017-06-24 1927 ED3S          59  GI     EA3KX         59  B
QSO:  3500 PH 2017-06-24 1930 ED3S          59  GI     EA1WD         59  S
QSO:  3500 PH 2017-06-24 1936 ED3S          59  GI     EB4SM         59  CU
QSO:  3500 PH 2017-06-24 1939 ED3S          59  GI     TM2F          59  376
QSO:  3500 PH 2017-06-24 1940 ED3S          59  GI     EF0F          59  SMR
QSO:  3500 PH 2017-06-24 1941 ED3S          59  GI     ED4Y          59  CC
QSO: 14000 PH 2017-06-24 1944 ED3S          59  GI     ED4Y          59  CC
QSO:  3500 PH 2017-06-24 1946 ED3S          59  GI     EA4IF         59  TO
QSO:  3500 PH 2017-06-24 1947 ED3S          59  GI     EA3FZT        59  B
QSO:  3500 PH 2017-06-24 2115 ED3S          59  GI     HG7T          59  551
QSO:  3500 PH 2017-06-24 2116 ED3S          59  GI     EC7WR         59  CO
QSO:  1800 PH 2017-06-24 2118 ED3S          59  GI     EF0F          59  SMR
QSO:  3500 PH 2017-06-24 2124 ED3S          59  GI     EA3EZD        59  B
QSO:  3500 PH 2017-06-24 2125 ED3S          59  GI     EF5Y          59  A
QSO:  1800 PH 2017-06-24 2129 ED3S          59  GI     9A5Y          59  613
QSO:  1800 PH 2017-06-24 2132 ED3S          59  GI     EF1W          59  O
QSO:  1800 PH 2017-06-24 2134 ED3S          59  GI     IK8UND        59  300
QSO:  1800 PH 2017-06-24 2136 ED3S          59  GI     EC5AN         59  CS
QSO:  1800 PH 2017-06-24 2137 ED3S          59  GI     EE5T          59  V
QSO:  1800 PH 2017-06-24 2142 ED3S          59  GI     EC7AT         59  AL
QSO:  1800 PH 2017-06-24 2145 ED3S          59  GI     EA2XR         59  BI
QSO:  3500 PH 2017-06-24 2152 ED3S          59  GI     YP0C          59  574
QSO:  3500 PH 2017-06-24 2157 ED3S          59  GI     EA1DA         59  LO
QSO:  3500 PH 2017-06-24 2159 ED3S          59  GI     DL0ESA        59  301
QSO:  3500 PH 2017-06-24 2202 ED3S          59  GI     EG2SMR        59  NA
QSO:  3500 PH 2017-06-24 2204 ED3S          59  GI     ED1R          59  AV
QSO:  3500 PH 2017-06-24 2210 ED3S          59  GI     EA2RCP        59  NA
QSO:  3500 PH 2017-06-24 2211 ED3S          59  GI     EF1W          59  O
QSO:  3500 PH 2017-06-24 2212 ED3S          59  GI     EB5CS         59  CS
QSO:  3500 PH 2017-06-24 2219 ED3S          59  GI     EA7IOJ        59  GR
QSO:  7000 PH 2017-06-24 2227 ED3S          59  GI     EA8ZS         59  GC
QSO:  7000 PH 2017-06-24 2228 ED3S          59  GI     DK5KK         59  100
QSO:  7000 PH 2017-06-24 2232 ED3S          59  GI     SP9QMP        59  109
QSO:  7000 PH 2017-06-24 2236 ED3S          59  GI     EC7DTQ        59  MA
QSO:  7000 PH 2017-06-24 2242 ED3S          59  GI     EA8DET        59  TF
QSO:  7000 PH 2017-06-24 2248 ED3S          59  GI     EA5SR         59  A
QSO:  7000 PH 2017-06-24 2251 ED3S          59  GI     HA4XH         59  519
QSO:  7000 PH 2017-06-24 2301 ED3S          59  GI     EA1BQR        59  SO
QSO:  7000 PH 2017-06-24 2305 ED3S          59  GI     EG2SMR        59  NA
QSO:  3500 PH 2017-06-24 2308 ED3S          59  GI     EF9R          59  CE
QSO:  3500 PH 2017-06-24 2311 ED3S          59  GI     EE3E          59  T
QSO:  3500 PH 2017-06-24 2313 ED3S          59  GI     9A3B          59  489
QSO:  1800 PH 2017-06-24 2318 ED3S          59  GI     EA1WD         59  S
QSO:  7000 PH 2017-06-25 0819 ED3S          59  GI     EA5XC         59  A
QSO:  7000 PH 2017-06-25 0821 ED3S          59  GI     EE4A          59  TO
QSO:  7000 PH 2017-06-25 0826 ED3S          59  GI     EA7JWF        59  CO
QSO:  7000 PH 2017-06-25 0828 ED3S          59  GI     EA1OL         59  LO
QSO:  7000 PH 2017-06-25 0830 ED3S          59  GI     EE7P          59  CA
QSO:  7000 PH 2017-06-25 0833 ED3S          59  GI     EA1AT         59  S
QSO:  7000 PH 2017-06-25 0835 ED3S          59  GI     EF5T          59  MU
QSO:  7000 PH 2017-06-25 0838 ED3S          59  GI     EA1DFQ        59  LO
QSO:  7000 PH 2017-06-25 0848 ED3S          59  GI     F6GPT         59  301
QSO:  7000 PH 2017-06-25 0852 ED3S          59  GI     EA4BXO        59  M
QSO:  7000 PH 2017-06-25 0855 ED3S          59  GI     ED1V          59  PO
QSO:  7000 PH 2017-06-25 0858 ED3S          59  GI     EA5FGK        59  A
QSO: 14000 PH 2017-06-25 0907 ED3S          59  GI     IZ4JMU        59  443
QSO: 14000 PH 2017-06-25 0908 ED3S          59  GI     TM2F          59  633
QSO: 14000 PH 2017-06-25 0910 ED3S          59  GI     OO7P          59  152
QSO: 14000 PH 2017-06-25 0912 ED3S          59  GI     LZ1ND         59  327
QSO: 14000 PH 2017-06-25 0912 ED3S          59  GI     OR1Z          59  186
QSO: 14000 PH 2017-06-25 0915 ED3S          59  GI     OH6ECM        59  251
QSO: 14000 PH 2017-06-25 0916 ED3S          59  GI     PA3ELQ        59  030
QSO: 14000 PH 2017-06-25 0917 ED3S          59  GI     ON3JMV        59  124
QSO: 14000 PH 2017-06-25 0919 ED3S          59  GI     EC8AQQ        59  GC
QSO: 14000 PH 2017-06-25 0920 ED3S          59  GI     EA1ANB        59  PO
QSO: 14000 PH 2017-06-25 0920 ED3S          59  GI     PA4VHF        59  516
QSO: 14000 PH 2017-06-25 0921 ED3S          59  GI     LZ7A          59  397
QSO: 14000 PH 2017-06-25 0921 ED3S          59  GI     OM7LW         59  081
QSO: 14000 PH 2017-06-25 0922 ED3S          59  GI     DL4HWM        59  096
QSO: 14000 PH 2017-06-25 0923 ED3S          59  GI     DL2AMM        59  113
QSO: 14000 PH 2017-06-25 0923 ED3S          59  GI     9A4TX         59  056
QSO: 14000 PH 2017-06-25 0923 ED3S          59  GI     9A7T          59  314
QSO: 14000 PH 2017-06-25 0924 ED3S          59  GI     DL7FB         59  070
QSO: 14000 PH 2017-06-25 0925 ED3S          59  GI     YO7ARZ        59  103
QSO: 14000 PH 2017-06-25 0925 ED3S          59  GI     9A1CFR        59  110
QSO: 14000 PH 2017-06-25 0926 ED3S          59  GI     YU1UO         59  128
QSO: 14000 PH 2017-06-25 0927 ED3S          59  GI     UA4SJO        59  056
QSO: 14000 PH 2017-06-25 0928 ED3S          59  GI     PC2D          59  069
QSO: 14000 PH 2017-06-25 0928 ED3S          59  GI     RW4WA         59  207
QSO: 14000 PH 2017-06-25 0929 ED3S          59  GI     IZ0VXY        59  183
QSO: 14000 PH 2017-06-25 0930 ED3S          59  GI     HA5YL         59  016
QSO: 14000 PH 2017-06-25 0930 ED3S          59  GI     EA8DAU        59  GC
QSO: 14000 PH 2017-06-25 0931 ED3S          59  GI     EA7KR         59  MA
QSO: 14000 PH 2017-06-25 0933 ED3S          59  GI     PA1TO         59  017
QSO: 14000 PH 2017-06-25 0935 ED3S          59  GI     PD7CJT        59  058
QSO: 14000 PH 2017-06-25 0938 ED3S          59  GI     EB7HQE        59  J
QSO: 28000 PH 2017-06-25 0941 ED3S          59  GI     9H1AE         59  062
QSO: 14000 PH 2017-06-25 0947 ED3S          59  GI     EC7WA         59  H
QSO: 14000 PH 2017-06-25 0952 ED3S          59  GI     OH2BAH        59  325
QSO: 21000 PH 2017-06-25 0955 ED3S          59  GI     HG7T          59  1042
QSO:  7000 PH 2017-06-25 0957 ED3S          59  GI     EB5TT         59  A
QSO:  7000 PH 2017-06-25 1002 ED3S          59  GI     EA4FYX        59  M
QSO:  7000 PH 2017-06-25 1003 ED3S          59  GI     EA5CA         59  MU
QSO:  7000 PH 2017-06-25 1004 ED3S          59  GI     EA1AOQ        59  PO
QSO:  7000 PH 2017-06-25 1005 ED3S          59  GI     EA1NL         59  PO
QSO:  7000 PH 2017-06-25 1005 ED3S          59  GI     EA5GTY        59  V
QSO:  7000 PH 2017-06-25 1009 ED3S          59  GI     IW3FVZ        59  074
QSO:  7000 PH 2017-06-25 1010 ED3S          59  GI     EA4LO         59  GU
QSO:  7000 PH 2017-06-25 1012 ED3S          59  GI     EA5HAY        59  A
QSO:  7000 PH 2017-06-25 1013 ED3S          59  GI     EA5NB         59  V
QSO:  7000 PH 2017-06-25 1014 ED3S          59  GI     IS0LYN        59  012
QSO:  7000 PH 2017-06-25 1024 ED3S          59  GI     EA1WD         59  S
QSO:  7000 PH 2017-06-25 1024 ED3S          59  GI     EA4IF         59  TO
QSO:  7000 PH 2017-06-25 1026 ED3S          59  GI     EA5RKM        59  CS
QSO: 21000 PH 2017-06-25 1032 ED3S          59  GI     YT6W          59  477
QSO: 21000 PH 2017-06-25 1033 ED3S          59  GI     UG3G          59  122
QSO: 14000 PH 2017-06-25 1038 ED3S          59  GI     HA4XH         59  764
QSO: 14000 PH 2017-06-25 1044 ED3S          59  GI     RZ3Z          59  293
QSO: 14000 PH 2017-06-25 1046 ED3S          59  GI     RK4W          59  055
QSO: 14000 PH 2017-06-25 1051 ED3S          59  GI     RA3DGH        59  062
QSO: 14000 PH 2017-06-25 1113 ED3S          59  GI     YL3CW         59  228
QSO: 14000 PH 2017-06-25 1115 ED3S          59  GI     EA7JPL        59  CA
QSO: 14000 PH 2017-06-25 1117 ED3S          59  GI     EA4CWN        59  TO
QSO: 14000 PH 2017-06-25 1119 ED3S          59  GI     ED1R          59  AV
QSO: 14000 PH 2017-06-25 1120 ED3S          59  GI     EC1DJ         59  PO
QSO: 14000 PH 2017-06-25 1120 ED3S          59  GI     EA4URL        59  M
QSO: 14000 PH 2017-06-25 1122 ED3S          59  GI     UT4U          59  641
QSO: 14000 PH 2017-06-25 1123 ED3S          59  GI     GB2GP         59  324
QSO: 14000 PH 2017-06-25 1124 ED3S          59  GI     YT0T          59  408
QSO: 21000 PH 2017-06-25 1127 ED3S          59  GI     9A3B          59  735
QSO: 28000 PH 2017-06-25 1129 ED3S          59  GI     UA6YN         59  346
QSO:  7000 PH 2017-06-25 1133 ED3S          59  GI     EA5GX         59  CS
QSO:  7000 PH 2017-06-25 1138 ED3S          59  GI     EA4URG        59  M
QSO:  7000 PH 2017-06-25 1142 ED3S          59  GI     EA3AH         59  LE
END-OF-LOG: 



