START-OF-LOG: 3.0
CONTEST: CQ-WPX-SSB
CALLSIGN: OR5T
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
GRID-LOCATOR:
CLAIMED-SCORE: 603351
NAME: Xavier GODDAER
OPERATORS: OR5T
CLUB: THRACIAN ROSE CLUB
CREATED-BY: N1MM Logger+ 1.0.8269.0
SOAPBOX: I had a lot of fun... good runs on 80m
QSO:  3744 PH 2020-03-29 2117 OR5T          59  0629   ON6FI         59  0016
QSO:  3744 PH 2020-03-29 2117 OR5T          59  0630   IK2SND        59  0678
QSO:  3744 PH 2020-03-29 2118 OR5T          59  0631   PA9LUC        59  0188
QSO:  3744 PH 2020-03-29 2118 OR5T          59  0632   S51I          59  0182
QSO:  3744 PH 2020-03-29 2118 OR5T          59  0633   RY3D          59  0680
QSO:  3744 PH 2020-03-29 2118 OR5T          59  0634   DR1X          59  1879
QSO:  3744 PH 2020-03-29 2119 OR5T          59  0635   HB9VQQ        59  0764
QSO:  3744 PH 2020-03-29 2119 OR5T          59  0636   HB9PUE        59  1810
QSO:  3744 PH 2020-03-29 2119 OR5T          59  0637   ON3AR         59  0069
QSO:  3744 PH 2020-03-29 2120 OR5T          59  0638   LA9LMA        59  0501
QSO:  3744 PH 2020-03-29 2120 OR5T          59  0639   F4IIQ         59  0192
QSO:  3744 PH 2020-03-29 2120 OR5T          59  0640   SM5Q          59  0435
QSO:  3744 PH 2020-03-29 2121 OR5T          59  0641   EA2RKO        59  0088
QSO:  3744 PH 2020-03-29 2122 OR5T          59  0642   G4DZL         59  0001
QSO:  3744 PH 2020-03-29 2122 OR5T          59  0643   GW8C          59  0154
QSO:  3744 PH 2020-03-29 2122 OR5T          59  0644   S59A          59  0171
QSO:  3744 PH 2020-03-29 2123 OR5T          59  0645   PE4BAS        59  0543
QSO:  3744 PH 2020-03-29 2123 OR5T          59  0646   EC3AIT        59  0746
QSO:  3744 PH 2020-03-29 2124 OR5T          59  0647   UA1CUR        59  0635
QSO:  3744 PH 2020-03-29 2124 OR5T          59  0648   F6API         59  0127
QSO:  3744 PH 2020-03-29 2124 OR5T          59  0649   SP9TKW        59  0476
QSO:  3744 PH 2020-03-29 2125 OR5T          59  0650   HA7RY         59  0951
QSO:  3744 PH 2020-03-29 2126 OR5T          59  0651   IU0LFQ        59  0249
QSO:  3744 PH 2020-03-29 2127 OR5T          59  0652   DF2RG         59  0121
QSO:  3744 PH 2020-03-29 2127 OR5T          59  0653   IU8HPD        59  1557
QSO:  3744 PH 2020-03-29 2128 OR5T          59  0654   OK1FU         59  0195
QSO:  3744 PH 2020-03-29 2128 OR5T          59  0655   DO1TOM        59  0101
QSO:  3744 PH 2020-03-29 2128 OR5T          59  0656   IK5AMB        59  0453
QSO:  3744 PH 2020-03-29 2129 OR5T          59  0657   DF0BV         59  0438
QSO:  3744 PH 2020-03-29 2129 OR5T          59  0658   DL1MHJ        59  0518
QSO:  3744 PH 2020-03-29 2129 OR5T          59  0659   IT9EWR        59  0451
QSO:  3744 PH 2020-03-29 2130 OR5T          59  0660   DL3DRN        59  0330
QSO:  3744 PH 2020-03-29 2130 OR5T          59  0661   DG0OME        59  0178
QSO:  3744 PH 2020-03-29 2131 OR5T          59  0662   LY2OU         59  0440
QSO:  3744 PH 2020-03-29 2131 OR5T          59  0663   SM6MVE        59  0448
QSO:  3744 PH 2020-03-29 2132 OR5T          59  0664   G8FMC         59  0050
QSO:  3744 PH 2020-03-29 2132 OR5T          59  0665   IZ1XEE        59  0170
QSO:  3744 PH 2020-03-29 2132 OR5T          59  0666   DL1IQR        59  0778
QSO:  3744 PH 2020-03-29 2133 OR5T          59  0667   HG6L          59  0634
QSO:  3744 PH 2020-03-29 2133 OR5T          59  0668   EM9Q          59  0359
QSO:  3744 PH 2020-03-29 2134 OR5T          59  0669   G3M           59  0744
QSO:  3744 PH 2020-03-29 2134 OR5T          59  0670   EI3ENB        59  0183
QSO:  3744 PH 2020-03-29 2134 OR5T          59  0671   F6GTX         59  0133
QSO:  3744 PH 2020-03-29 2135 OR5T          59  0672   DL1PT         59  0581
QSO:  3744 PH 2020-03-29 2135 OR5T          59  0673   OR3A          59  1801
QSO:  3744 PH 2020-03-29 2135 OR5T          59  0674   SX2K          59  0812
QSO:  3744 PH 2020-03-29 2135 OR5T          59  0675   M1X           59  0273
QSO:  3744 PH 2020-03-29 2136 OR5T          59  0676   EA1W          59  0610
QSO:  3744 PH 2020-03-29 2136 OR5T          59  0677   DL1GWS        59  0767
QSO:  3744 PH 2020-03-29 2136 OR5T          59  0678   SQ9ITA        59  0959
QSO:  3744 PH 2020-03-29 2137 OR5T          59  0679   DK6QW         59  0098
QSO:  3744 PH 2020-03-29 2137 OR5T          59  0680   UV2V          59  0601
QSO:  3744 PH 2020-03-29 2138 OR5T          59  0681   DJ6OZ         59  0283
QSO:  3744 PH 2020-03-29 2139 OR5T          59  0682   YO7LPZ        59  0299
QSO:  3744 PH 2020-03-29 2139 OR5T          59  0683   OK2MBP        59  0817
QSO:  3744 PH 2020-03-29 2140 OR5T          59  0684   OE3TWA        59  0302
QSO:  3744 PH 2020-03-29 2140 OR5T          59  0685   IZ2XCK        59  0175
QSO:  3744 PH 2020-03-29 2141 OR5T          59  0686   DL7LX         59  0196
QSO:  3744 PH 2020-03-29 2141 OR5T          59  0687   DG1LS         59  0229
QSO:  3744 PH 2020-03-29 2141 OR5T          59  0688   RQ4F          59  0357
QSO:  3744 PH 2020-03-29 2142 OR5T          59  0689   9A3AAU        59  0820
QSO:  3744 PH 2020-03-29 2143 OR5T          59  0690   RM3DA         59  2553
QSO:  3744 PH 2020-03-29 2144 OR5T          59  0691   M3ECT         59  0369
QSO:  3744 PH 2020-03-29 2144 OR5T          59  0692   OE6MDF        59  1283
QSO:  3744 PH 2020-03-29 2144 OR5T          59  0693   G5W           59  0109
QSO:  3744 PH 2020-03-29 2145 OR5T          59  0694   IK3BVD        59  0147
QSO:  3744 PH 2020-03-29 2146 OR5T          59  0695   SQ3IOE        59  0041
QSO:  3744 PH 2020-03-29 2146 OR5T          59  0696   ON4KCY        59  1231
QSO:  3744 PH 2020-03-29 2147 OR5T          59  0697   9A6KX         59  0611
QSO:  3744 PH 2020-03-29 2147 OR5T          59  0698   OM4KK         59  0669
QSO:  3744 PH 2020-03-29 2147 OR5T          59  0699   OG6N          59  2130
QSO:  3744 PH 2020-03-29 2147 OR5T          59  0700   DO6NI         59  0140
QSO:  3744 PH 2020-03-29 2148 OR5T          59  0701   2E0PLA        59  0190
QSO:  3744 PH 2020-03-29 2148 OR5T          59  0702   LY2DX         59  0256
QSO:  3744 PH 2020-03-29 2148 OR5T          59  0703   HG6C          59  0248
QSO:  3744 PH 2020-03-29 2148 OR5T          59  0704   IN3HUW        59  0059
QSO:  3744 PH 2020-03-29 2149 OR5T          59  0705   IZ6GGW        59  0210
QSO:  3744 PH 2020-03-29 2149 OR5T          59  0706   LA9RY         59  0059
QSO:  3744 PH 2020-03-29 2150 OR5T          59  0707   IZ3KKE        59  0642
QSO:  3744 PH 2020-03-29 2150 OR5T          59  0708   F5GGL         59  0241
QSO:  3744 PH 2020-03-29 2151 OR5T          59  0709   SM0P          59  0231
QSO:  3744 PH 2020-03-29 2152 OR5T          59  0710   LA1XFA        59  0330
QSO:  3733 PH 2020-03-29 2154 OR5T          59  0711   YP0C          59  2482
QSO:  3732 PH 2020-03-29 2155 OR5T          59  0712   HB2U          59  1646
QSO:  3730 PH 2020-03-29 2155 OR5T          59  0713   DL5AXX        59  0041
QSO:  3726 PH 2020-03-29 2156 OR5T          59  0714   RV1CC         59  0340
QSO:  3717 PH 2020-03-29 2157 OR5T          59  0715   TK4RB         59  1326
QSO:  3758 PH 2020-03-29 2157 OR5T          59  0716   IQ0PG         59  0404
QSO:  3635 PH 2020-03-29 2157 OR5T          59  0717   SP5UUD        59  0191
QSO:  3656 PH 2020-03-29 2158 OR5T          59  0718   LZ3FN         59  1729
QSO:  3634 PH 2020-03-29 2159 OR5T          59  0719   RX3APM        59  3250
QSO:  3617 PH 2020-03-29 2200 OR5T          59  0720   II8M          59  1128
QSO:  3710 PH 2020-03-29 2200 OR5T          59  0721   M5JB          59  0492
QSO:  3771 PH 2020-03-29 2201 OR5T          59  0722   OU8A          59  0656
END-OF-LOG:
