START-OF-LOG: 3.0
CREATED-BY: TR Log POST Version 6.67
CALLSIGN: OK2SWD
CONTEST: CQ-WPX-RTTY
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CLAIMED-SCORE: 23316
NAME: ING. DUSAN HANAK
OPERATORS: OK2SWD
SOAPBOX: GOOD CONTEST WITH MANY STATIONS. SEE YOU AGAIN FRIENDS.
QSO:  7000 RY 2015-02-14 1650 OK2SWD  599 077 UR6EA         599 244
QSO:  7000 RY 2015-02-14 1656 OK2SWD  599 078 M7T           599 244
QSO:  7000 RY 2015-02-14 1659 OK2SWD  599 079 OM/IT9RGY     599 473
QSO:  7000 RY 2015-02-14 1703 OK2SWD  599 080 DJ90IARU      599 224
QSO:  7000 RY 2015-02-14 1706 OK2SWD  599 081 UX7QV         599 376
QSO:  7000 RY 2015-02-14 1708 OK2SWD  599 082 DL4ME         599 160
QSO:  7000 RY 2015-02-14 1710 OK2SWD  599 083 S57OWA        599 110
QSO:  7000 RY 2015-02-14 1715 OK2SWD  599 084 DL0WRTC       599 119
QSO:  7000 RY 2015-02-14 1717 OK2SWD  599 085 OM3R          599 343
QSO:  7000 RY 2015-02-14 1718 OK2SWD  599 086 UX5IO         599 464
QSO:  7000 RY 2015-02-14 1719 OK2SWD  599 087 S50P          599 627
QSO:  7000 RY 2015-02-14 1721 OK2SWD  599 088 RL3ZZ         599 110
QSO:  7000 RY 2015-02-14 1730 OK2SWD  599 089 IW1QN         599 476
QSO:  7000 RY 2015-02-14 1733 OK2SWD  599 090 YU5RY         599 376
QSO:  7000 RY 2015-02-14 1734 OK2SWD  599 091 RC3C          599 605
QSO:  7000 RY 2015-02-14 1740 OK2SWD  599 092 DJ5TT         599 218
QSO:  7000 RY 2015-02-14 1745 OK2SWD  599 093 SV3DCX        599 508
QSO:  7000 RY 2015-02-14 1752 OK2SWD  599 094 IK3ORD        599 184
QSO:  7000 RY 2015-02-14 1754 OK2SWD  599 095 RK4W          599 882
QSO:  7000 RY 2015-02-14 1758 OK2SWD  599 096 HB9RB         599 114
QSO:  7000 RY 2015-02-14 1801 OK2SWD  599 097 SP5T          599 524
QSO:  7000 RY 2015-02-14 1803 OK2SWD  599 098 IW4EGX        599 430
QSO:  7000 RY 2015-02-14 1810 OK2SWD  599 099 UT5EPP        599 601
QSO:  7000 RY 2015-02-14 1815 OK2SWD  599 100 UR5CN         599 359
END-OF-LOG:
