START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: CQ-WPX-CW
CALLSIGN: S51W
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: S51W
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for CQ-WPX-CW CQWPX/cw/2012.
QSO: 14041 CW 2012-05-26 0635 S51W          599 001 LY7A          599 581
QSO:  7015 CW 2012-05-26 2110 S51W          599 340 DK7YY/P       599 0627
QSO:  7015 CW 2012-05-26 2111 S51W          599 0341 UT3I          599 0716
QSO:  7015 CW 2012-05-26 2112 S51W          599 0342 OK1AY         599 0337
QSO:  7000 CW 2012-05-26 2113 S51W          599 343 LY2OM         599 225
QSO:  7000 CW 2012-05-26 2114 S51W          599 344 UT3EK         599 324
QSO:  7014 CW 2012-05-26 2114 S51W          599 345 RW7M          599 272
QSO:  7000 CW 2012-05-26 2115 S51W          599 346 G3JJZ         599 151
QSO:  7015 CW 2012-05-26 2116 S51W          599 347 DK5DQ         599 0736
QSO:  7000 CW 2012-05-26 2117 S51W          599 348 YT1FZ         599 161
QSO:  7000 CW 2012-05-26 2118 S51W          599 349 OK2PTS        599 621
QSO:  7000 CW 2012-05-26 2121 S51W          599 350 DL5JAG        599 308
QSO:  7000 CW 2012-05-26 2121 S51W          599 351 DL6UAM        599 049
QSO:  7015 CW 2012-05-26 2123 S51W          599 0352 ON4KMB        599 0045
QSO:  7015 CW 2012-05-26 2123 S51W          599 0353 PI4DX         599 0667
QSO:  7000 CW 2012-05-26 2125 S51W          599 0355 LO2F          599 1435
QSO:  7000 CW 2012-05-26 2126 S51W          599 354 EA6ZS         599 291
QSO:  7000 CW 2012-05-26 2126 S51W          599 456 UY7IS         599 39
QSO:  7000 CW 2012-05-26 2128 S51W          599 0358 F5SGI         599 0178
QSO:  7015 CW 2012-05-26 2130 S51W          599 0361 YL5T          599 0355
QSO:  7000 CW 2012-05-26 2131 S51W          599 0362 PA0MIR        599 0325
QSO:  7000 CW 2012-05-26 2132 S51W          599 363 YO3ND         599 852
QSO:  7014 CW 2012-05-26 2132 S51W          599 0364 DR2Q          599 0345
QSO:  7000 CW 2012-05-26 2133 S51W          599 366 HA1TI         599 301
QSO:  7015 CW 2012-05-26 2133 S51W          599 365 OK5Z          599 1049
QSO:  7015 CW 2012-05-26 2135 S51W          599 0370 RA9AP         599 0898
QSO:  7015 CW 2012-05-26 2135 S51W          599 369 RV3QO         599 217
QSO:  7015 CW 2012-05-26 2135 S51W          599 0368 UT8IM         599 0468
QSO:  7015 CW 2012-05-26 2136 S51W          599 0371 DF9GR         599 0935
QSO:  7015 CW 2012-05-26 2138 S51W          599 374 UN9LU         599 271
QSO:  7015 CW 2012-05-26 2139 S51W          599 375 UA9UKL        599 317
QSO:  7015 CW 2012-05-26 2140 S51W          599 376 DL3KWR        599 0219
QSO:  7015 CW 2012-05-26 2141 S51W          599 377 RZ3AUL        599 082
QSO:  7015 CW 2012-05-26 2143 S51W          599 378 F5IYJ         599 0121
QSO:  7015 CW 2012-05-26 2144 S51W          599 0379 LY5I          599 0662
QSO:  7014 CW 2012-05-26 2145 S51W          599 380 F5VML         599 152
