START-OF-LOG: 3.0
CONTEST: SAC-CW
CALLSIGN: OZ3TQ
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-OVERLAY: WIRE-ONLY
OPERATORS: OZ3TQ
CLAIMED-SCORE: 94410
CATEGORY-STATION: FIXED
CATEGORY-MODE: CW
NAME: Nicholas Plutte
SOAPBOX: i always enjoy using sd log
SOAPBOX: sac is a wonderful experience - run all the way through
QSO:  7000 CW 2024-09-21 1956 OZ3TQ         599    300 UR8UO         599      8 0
QSO:  7000 CW 2024-09-21 1957 OZ3TQ         599    301 YO6FGZ        599     20 0
QSO:  7000 CW 2024-09-21 1958 OZ3TQ         599    302 PA5WT         599    155 0
QSO:  7000 CW 2024-09-21 1959 OZ3TQ         599    303 DK1AX         599     16 0
QSO:  7000 CW 2024-09-21 1959 OZ3TQ         599    304 S57WX         599     11 0
QSO:  7000 CW 2024-09-21 2000 OZ3TQ         599    305 DM50LOW       599     44 0
QSO:  7000 CW 2024-09-21 2001 OZ3TQ         599    306 OK2QA         599    114 0
QSO:  7000 CW 2024-09-21 2002 OZ3TQ         599    307 YO8DOH        599    129 0
QSO:  7000 CW 2024-09-21 2003 OZ3TQ         599    308 OM3CDN        599     56 0
QSO:  7000 CW 2024-09-21 2004 OZ3TQ         599    309 UT2UB         599    189 0
QSO:  7000 CW 2024-09-21 2004 OZ3TQ         599    310 MM2T          599     50 0
QSO:  7000 CW 2024-09-21 2005 OZ3TQ         599    311 SQ9TX         599     26 0
QSO:  7000 CW 2024-09-21 2006 OZ3TQ         599    312 DL1DWL        599     37 0
QSO:  7000 CW 2024-09-21 2007 OZ3TQ         599    313 I3JUK         599     42 0
QSO:  7000 CW 2024-09-21 2007 OZ3TQ         599    314 OK7T          599    169 0
QSO:  7000 CW 2024-09-21 2008 OZ3TQ         599    315 IN5WD         599     54 0
QSO:  7000 CW 2024-09-21 2008 OZ3TQ         599    316 LY4T          599    102 0
QSO:  7000 CW 2024-09-21 2009 OZ3TQ         599    317 DF7XR         599     46 0
QSO:  7000 CW 2024-09-21 2010 OZ3TQ         599    318 YU1RT         599     34 0
QSO:  7000 CW 2024-09-21 2011 OZ3TQ         599    319 PE2K          599     96 0
QSO:  3500 CW 2024-09-21 2014 OZ3TQ         599    320 DL1DTL        599    102 0
QSO:  3500 CW 2024-09-21 2014 OZ3TQ         599    321 MM1Z          599     45 0
QSO:  3500 CW 2024-09-21 2015 OZ3TQ         599    322 DL100ANA      599     57 0
QSO:  3500 CW 2024-09-21 2016 OZ3TQ         599    323 GW4W          599     77 0
QSO:  3500 CW 2024-09-21 2017 OZ3TQ         599    324 P3X           599    545 0
QSO:  3500 CW 2024-09-21 2018 OZ3TQ         599    325 SP2EWQ        599     28 0
QSO:  3500 CW 2024-09-21 2018 OZ3TQ         599    326 IV3EAD        599     99 0
QSO:  3500 CW 2024-09-21 2019 OZ3TQ         599    327 LY2MM         599    182 0
QSO:  3500 CW 2024-09-21 2019 OZ3TQ         599    328 DL5AXX        599     12 0
QSO:  3500 CW 2024-09-21 2020 OZ3TQ         599    329 SP8GNF        599    129 0
QSO:  3500 CW 2024-09-21 2021 OZ3TQ         599    330 F6EBA         599      4 0
QSO:  3500 CW 2024-09-21 2022 OZ3TQ         599    331 IK3VUT        599    287 0
QSO:  3500 CW 2024-09-21 2023 OZ3TQ         599    332 YL3NU         599    148 0
QSO:  3500 CW 2024-09-21 2023 OZ3TQ         599    333 S56C          599     14 0
QSO:  3500 CW 2024-09-21 2024 OZ3TQ         599    334 LY6O          599     57 0
QSO:  3500 CW 2024-09-21 2024 OZ3TQ         599    335 SP2MHC        599     33 0
QSO:  3500 CW 2024-09-21 2025 OZ3TQ         599    336 LY2A          599    159 0
QSO:  3500 CW 2024-09-21 2026 OZ3TQ         599    337 DR2C          599     79 0
QSO:  7000 CW 2024-09-21 2029 OZ3TQ         599    338 IK6QRH        599     23 0
QSO:  7000 CW 2024-09-21 2029 OZ3TQ         599    339 S57X          599     81 0
QSO:  7000 CW 2024-09-22 0513 OZ3TQ         599    340 KC1XX         599    360 0
QSO:  7000 CW 2024-09-22 0514 OZ3TQ         599    341 OK1VK         599     17 0
QSO:  7000 CW 2024-09-22 0515 OZ3TQ         599    342 SP5ELA        599    187 0
QSO:  7000 CW 2024-09-22 0515 OZ3TQ         599    343 OE3KAB        599     32 0
QSO:  7000 CW 2024-09-22 0516 OZ3TQ         599    344 OM5MX         599    164 0
QSO:  7000 CW 2024-09-22 0516 OZ3TQ         599    345 W1KM          599    429 0
QSO:  7000 CW 2024-09-22 0518 OZ3TQ         599    346 KA1IS         599    449 0
QSO:  7000 CW 2024-09-22 0519 OZ3TQ         599    347 N2KW          599    392 0
QSO:  7000 CW 2024-09-22 0519 OZ3TQ         599    348 HA3OU         599     94 0
QSO:  7000 CW 2024-09-22 0520 OZ3TQ         599    349 LY2MC         599     94 0
QSO:  7000 CW 2024-09-22 0521 OZ3TQ         599    350 OK2MBP        599    264 0
QSO:  7000 CW 2024-09-22 0522 OZ3TQ         599    351 YL3GU         599    116 0
QSO:  7000 CW 2024-09-22 0523 OZ3TQ         599    352 DH2URF        599     42 0
QSO:  3500 CW 2024-09-22 0525 OZ3TQ         599    353 F5IN          599    351 0
QSO:  3500 CW 2024-09-22 0526 OZ3TQ         599    354 YL1YF         599     44 0
QSO:  3500 CW 2024-09-22 0527 OZ3TQ         599    355 YL2EA         599    112 0
QSO:  3500 CW 2024-09-22 0527 OZ3TQ         599    356 DL5KUD        599    177 0
QSO:  3500 CW 2024-09-22 0528 OZ3TQ         599    357 YL2KO         599    140 0
QSO:  3500 CW 2024-09-22 0529 OZ3TQ         599    358 G3XGC         599     10 0
QSO:  3500 CW 2024-09-22 0530 OZ3TQ         599    359 OK1KTI        599     24 0
QSO:  3500 CW 2024-09-22 0532 OZ3TQ         599    360 HB9BBD        599      1 0
QSO:  3500 CW 2024-09-22 0533 OZ3TQ         599    361 PC4E          599    230 0
QSO:  3500 CW 2024-09-22 0533 OZ3TQ         599    362 W1KM          599    437 0
QSO:  3500 CW 2024-09-22 0534 OZ3TQ         599    363 DL1ROT        599    117 0
QSO:  3500 CW 2024-09-22 0536 OZ3TQ         599    364 F6IVT         599     14 0
QSO:  7000 CW 2024-09-22 0539 OZ3TQ         599    365 DL1HSI        599     40 0
QSO:  7000 CW 2024-09-22 0540 OZ3TQ         599    366 PA3GDD        599     48 0
QSO:  7000 CW 2024-09-22 0540 OZ3TQ         599    367 HG6O          599    111 0
QSO:  7000 CW 2024-09-22 0541 OZ3TQ         599    368 OK1FMJ        599     53 0
QSO:  7000 CW 2024-09-22 0541 OZ3TQ         599    369 DL7YS         599     70 0
QSO:  7000 CW 2024-09-22 0542 OZ3TQ         599    370 YL3JD         599     38 0
QSO:  7000 CW 2024-09-22 0543 OZ3TQ         599    371 YO9HP         599    293 0
QSO:  7000 CW 2024-09-22 0544 OZ3TQ         599    372 OE5CYL        599    112 0
QSO:  7000 CW 2024-09-22 0544 OZ3TQ         599    373 YL1YF         599     54 0
QSO:  7000 CW 2024-09-22 0545 OZ3TQ         599    374 DL1ROT        599    118 0
QSO:  7000 CW 2024-09-22 0545 OZ3TQ         599    375 9A6M          599     32 0
QSO:  7000 CW 2024-09-22 0547 OZ3TQ         599    376 DL2OM         599    140 0
QSO:  7000 CW 2024-09-22 0548 OZ3TQ         599    377 DM2DZM        599     38 0
QSO:  7000 CW 2024-09-22 0548 OZ3TQ         599    378 SQ5J          599     54 0
QSO:  7000 CW 2024-09-22 0549 OZ3TQ         599    379 SP6BEN        599      1 0
QSO:  7000 CW 2024-09-22 0549 OZ3TQ         599    380 SN4K          599    154 0
QSO:  7000 CW 2024-09-22 0550 OZ3TQ         599    381 SP2MKI        599    153 0
QSO:  7000 CW 2024-09-22 0551 OZ3TQ         599    382 HA6PJ         599    102 0
QSO:  7000 CW 2024-09-22 0551 OZ3TQ         599    383 SP9DUX        599     90 0
QSO:  7000 CW 2024-09-22 0554 OZ3TQ         599    384 ES6DO         599     92 0
QSO:  7000 CW 2024-09-22 0555 OZ3TQ         599    385 DC6K          599     89 0
QSO:  7000 CW 2024-09-22 0556 OZ3TQ         599    386 F5OZC         599     76 0
QSO:  7000 CW 2024-09-22 0557 OZ3TQ         599    387 PD8MD         599    168 0
QSO:  7000 CW 2024-09-22 0558 OZ3TQ         599    388 HA2EOU        599     58 0
QSO:  7000 CW 2024-09-22 0600 OZ3TQ         599    389 F8DFP         599     86 0
QSO:  7000 CW 2024-09-22 0600 OZ3TQ         599    390 E72U          599    184 0
QSO:  7000 CW 2024-09-22 0601 OZ3TQ         599    391 SP4AWE        599     92 0
QSO:  7000 CW 2024-09-22 0602 OZ3TQ         599    392 PA0ZAV        599     52 0
QSO:  7000 CW 2024-09-22 0604 OZ3TQ         599    393 PC2F          599    100 0
QSO:  7000 CW 2024-09-22 0605 OZ3TQ         599    394 OM3CPF        599    190 0
QSO:  7000 CW 2024-09-22 0605 OZ3TQ         599    395 OM2XW         599      3 0
QSO:  7000 CW 2024-09-22 0606 OZ3TQ         599    396 F5ROX         599     14 0
QSO:  7000 CW 2024-09-22 0607 OZ3TQ         599    397 LY2AX         599    111 0
QSO:  7000 CW 2024-09-22 0607 OZ3TQ         599    398 HF5WIM        599    118 0
QSO:  7000 CW 2024-09-22 0608 OZ3TQ         599    399 N3QE          599    261 0
QSO:  7000 CW 2024-09-22 0609 OZ3TQ         599    400 PA3ARM        599      4 0
QSO:  7000 CW 2024-09-22 0609 OZ3TQ         599    401 PC0A          599     52 0
QSO:  7000 CW 2024-09-22 0611 OZ3TQ         599    402 H03O          599      0 0
QSO:  7000 CW 2024-09-22 0612 OZ3TQ         599    403 LY5O          599    126 0
QSO:  7000 CW 2024-09-22 0613 OZ3TQ         599    404 IV3IPS        599    134 0
QSO:  7000 CW 2024-09-22 0613 OZ3TQ         599    405 SP4DEU        599     56 0
QSO:  7000 CW 2024-09-22 0614 OZ3TQ         599    406 SP2DKI        599    143 0
QSO: 14000 CW 2024-09-22 0718 OZ3TQ         599    407 LZ1QV         599    398 0
QSO: 14000 CW 2024-09-22 0718 OZ3TQ         599    408 P3X           599    616 0
QSO: 14000 CW 2024-09-22 0720 OZ3TQ         599    409 KA1IS         599      0 0
QSO: 14000 CW 2024-09-22 0721 OZ3TQ         599    410 UT3UV         599     31 0
QSO: 14000 CW 2024-09-22 0722 OZ3TQ         599    411 E74YM         599     61 0
QSO: 14000 CW 2024-09-22 0724 OZ3TQ         599    412 YO8DOH        599    340 0
QSO: 14000 CW 2024-09-22 0724 OZ3TQ         599    413 YQ8E          599    284 0
QSO: 14000 CW 2024-09-22 0725 OZ3TQ         599    414 LZ3QE         599    309 0
QSO: 14000 CW 2024-09-22 0725 OZ3TQ         599    415 IT9ATF        599     90 0
QSO: 14000 CW 2024-09-22 0726 OZ3TQ         599    416 9A9O          599    189 0
QSO: 14000 CW 2024-09-22 0727 OZ3TQ         599    417 EA4HKF        599     42 0
QSO: 14000 CW 2024-09-22 0728 OZ3TQ         599    418 UY5QJ         599     84 0
QSO: 14000 CW 2024-09-22 0729 OZ3TQ         599    419 K5KG          599    389 0
QSO: 14000 CW 2024-09-22 0730 OZ3TQ         599    420 9A7T          599    313 0
QSO: 14000 CW 2024-09-22 0730 OZ3TQ         599    421 HA3NU         599     74 0
QSO: 14000 CW 2024-09-22 0731 OZ3TQ         599    422 S53V          599     86 0
QSO: 14000 CW 2024-09-22 0732 OZ3TQ         599    423 EA7/DM3XRF    599     52 0
QSO: 14000 CW 2024-09-22 0733 OZ3TQ         599    424 UZ5DM         599     52 0
QSO: 14000 CW 2024-09-22 0733 OZ3TQ         599    425 S5ZX          599    135 0
QSO: 14000 CW 2024-09-22 0734 OZ3TQ         599    426 N5ZO          599    105 0
QSO: 14000 CW 2024-09-22 0736 OZ3TQ         599    427 IV3IPS        599    159 0
QSO: 21000 CW 2024-09-22 0742 OZ3TQ         599    428 EA5FID        599    264 0
QSO:  7000 CW 2024-09-22 0747 OZ3TQ         599    429 LY4K          599     39 0
QSO:  7000 CW 2024-09-22 0749 OZ3TQ         599    430 PA5P          599     27 0
QSO:  7000 CW 2024-09-22 0749 OZ3TQ         599    431 DK4CU         599     76 0
QSO:  7000 CW 2024-09-22 0750 OZ3TQ         599    432 PA5N          599     96 0
QSO:  7000 CW 2024-09-22 0750 OZ3TQ         599    433 DL3IAS        599     51 0
QSO: 14000 CW 2024-09-22 0756 OZ3TQ         599    434 F5NZY         599    132 0
QSO: 14000 CW 2024-09-22 0757 OZ3TQ         599    435 IK6QRH        599     46 0
QSO: 14000 CW 2024-09-22 0800 OZ3TQ         599    436 RV1AQ         599      0 0
QSO: 14000 CW 2024-09-22 0802 OZ3TQ         599    437 HG6C          599    271 0
QSO: 14000 CW 2024-09-22 0802 OZ3TQ         599    438 K7SV          599    323 0
QSO: 14000 CW 2024-09-22 0804 OZ3TQ         599    439 IZ5EKW        599     73 0
QSO: 14000 CW 2024-09-22 0806 OZ3TQ         599    440 IV3UHL        599    129 0
QSO: 14000 CW 2024-09-22 0807 OZ3TQ         599    441 HB9HDV        599      6 0
QSO: 14000 CW 2024-09-22 0808 OZ3TQ         599    442 IK8UND        599    282 0
QSO: 14000 CW 2024-09-22 0809 OZ3TQ         599    443 K4RO          599    111 0
QSO: 14000 CW 2024-09-22 0810 OZ3TQ         599    444 HA5AX         599      7 0
QSO:  7000 CW 2024-09-22 0828 OZ3TQ         599    445 PA3AAV        599    115 0
QSO:  7000 CW 2024-09-22 0829 OZ3TQ         599    446 DL3HR         599     15 0
QSO:  7000 CW 2024-09-22 0831 OZ3TQ         599    447 PE1RDP        599     98 0
QSO:  7000 CW 2024-09-22 0832 OZ3TQ         599    448 K1LZ          599    366 0
QSO:  7000 CW 2024-09-22 0834 OZ3TQ         599    449 PA0RBA        599     81 0
QSO:  7000 CW 2024-09-22 0837 OZ3TQ         599    450 PD7CJT        599     27 0
QSO:  7000 CW 2024-09-22 0839 OZ3TQ         599    451 ON3JMM        599      0 0
QSO:  7000 CW 2024-09-22 0840 OZ3TQ         599    452 DF1DX         599     66 0
QSO: 14000 CW 2024-09-22 0843 OZ3TQ         599    453 E72U          599    297 0
QSO: 14000 CW 2024-09-22 0844 OZ3TQ         599    454 I4IKW         599    316 0
QSO: 14000 CW 2024-09-22 0845 OZ3TQ         599    455 SP9YGD        599    387 0
QSO: 14000 CW 2024-09-22 0845 OZ3TQ         599    456 OK2MBP        599    295 0
QSO: 14000 CW 2024-09-22 0846 OZ3TQ         599    457 DJ3CQ         599    152 0
QSO: 14000 CW 2024-09-22 0847 OZ3TQ         599    458 LZ2PS         599    310 0
QSO: 14000 CW 2024-09-22 1057 OZ3TQ         599    459 KC1XX         599    437 0
QSO: 14000 CW 2024-09-22 1057 OZ3TQ         599    460 LY2NK         599    146 0
QSO: 14000 CW 2024-09-22 1058 OZ3TQ         599    461 HA1DAE        599    253 0
QSO: 14000 CW 2024-09-22 1059 OZ3TQ         599    462 LY5W          599    605 0
QSO: 14000 CW 2024-09-22 1101 OZ3TQ         599    463 HB9DOS        599     78 0
QSO: 14000 CW 2024-09-22 1102 OZ3TQ         599    464 LY3CY         599    166 0
QSO: 14000 CW 2024-09-22 1102 OZ3TQ         599    465 VE3DZ         599    348 0
QSO: 14000 CW 2024-09-22 1103 OZ3TQ         599    466 OM3BY         599     45 0
QSO: 14000 CW 2024-09-22 1103 OZ3TQ         599    467 HA7MF         599    199 0
QSO: 14000 CW 2024-09-22 1104 OZ3TQ         599    468 M0TDW         599    237 0
QSO: 14000 CW 2024-09-22 1105 OZ3TQ         599    469 9A3YT         599    294 0
QSO: 14000 CW 2024-09-22 1106 OZ3TQ         599    470 K0ZR          599     92 0
QSO: 14000 CW 2024-09-22 1107 OZ3TQ         599    471 W2YC          599    212 0
QSO: 14000 CW 2024-09-22 1107 OZ3TQ         599    472 N1SS          599    123 0
QSO: 14000 CW 2024-09-22 1108 OZ3TQ         599    473 M4T           599     69 0
QSO: 14000 CW 2024-09-22 1108 OZ3TQ         599    474 EI8JX         599    203 0
QSO: 14000 CW 2024-09-22 1109 OZ3TQ         599    475 GW4W          599    116 0
QSO: 14000 CW 2024-09-22 1110 OZ3TQ         599    476 HA3GO         599    339 0
QSO: 14000 CW 2024-09-22 1110 OZ3TQ         599    477 HA9TA         599    178 0
QSO: 14000 CW 2024-09-22 1111 OZ3TQ         599    478 LY2F          599     28 0
QSO: 14000 CW 2024-09-22 1112 OZ3TQ         599    479 HA1VQ         599    161 0
QSO: 14000 CW 2024-09-22 1112 OZ3TQ         599    480 F5IN          599    446 0
QSO: 14000 CW 2024-09-22 1114 OZ3TQ         599    481 G3PLE         599    108 0
QSO: 14000 CW 2024-09-22 1114 OZ3TQ         599    482 OM3CDN        599    164 0
QSO: 14000 CW 2024-09-22 1115 OZ3TQ         599    483 YL2EA         599    144 0
QSO: 14000 CW 2024-09-22 1116 OZ3TQ         599    484 LY4AA         599     95 0
QSO: 14000 CW 2024-09-22 1117 OZ3TQ         599    485 N6AR          599    271 0
QSO: 14000 CW 2024-09-22 1118 OZ3TQ         599    486 G3ZGC         599     99 0
QSO: 14000 CW 2024-09-22 1118 OZ3TQ         599    487 EA2AZ         599    441 0
QSO: 14000 CW 2024-09-22 1120 OZ3TQ         599    488 UX5V          599    123 0
QSO: 14000 CW 2024-09-22 1121 OZ3TQ         599    489 S5/M0MPM      599    127 0
QSO: 14000 CW 2024-09-22 1124 OZ3TQ         599    490 W1KM          599    456 0
QSO: 14000 CW 2024-09-22 1125 OZ3TQ         599    491 SP9W          599    224 0
QSO: 14000 CW 2024-09-22 1126 OZ3TQ         599    492 HA9RC         599     85 0
QSO: 14000 CW 2024-09-22 1127 OZ3TQ         599    493 UR5EJ         599    159 0
QSO: 14000 CW 2024-09-22 1128 OZ3TQ         599    494 EA4FME        599    132 0
QSO: 14000 CW 2024-09-22 1129 OZ3TQ         599    495 OZ1THC        599    414 0
QSO: 14000 CW 2024-09-22 1132 OZ3TQ         599    496 K2LE          599      0 0
QSO: 14000 CW 2024-09-22 1134 OZ3TQ         599    497 YO2IS         599    213 0
QSO: 14000 CW 2024-09-22 1135 OZ3TQ         599    498 LY5O          599    254 0
QSO: 14000 CW 2024-09-22 1136 OZ3TQ         599    499 HA0GK         599     80 0
QSO: 14000 CW 2024-09-22 1137 OZ3TQ         599    500 LY4K          599     76 0
QSO: 14000 CW 2024-09-22 1146 OZ3TQ         599    501 E75A          599     53 0
QSO: 14000 CW 2024-09-22 1146 OZ3TQ         599    502 OM5CM         599    167 0
QSO: 14000 CW 2024-09-22 1148 OZ3TQ         599    503 UR7MZ         599    330 0
QSO: 14000 CW 2024-09-22 1149 OZ3TQ         599    504 N3RD          599    250 0
QSO: 14000 CW 2024-09-22 1151 OZ3TQ         599    505 HA1NA         599    102 0
QSO: 14000 CW 2024-09-22 1153 OZ3TQ         599    506 9A2AA         599     52 0
QSO: 14000 CW 2024-09-22 1154 OZ3TQ         599    507 G4DBW         599    232 0
QSO: 14000 CW 2024-09-22 1156 OZ3TQ         599    508 UR5XMM        599    156 0
QSO: 14000 CW 2024-09-22 1158 OZ3TQ         599    509 YL3NU         599    241 0
QSO: 14000 CW 2024-09-22 1158 OZ3TQ         599    510 G7D           599     76 0
QSO: 14000 CW 2024-09-22 1159 OZ3TQ         599    511 SP9WZJ        599     71 0
END-OF-LOG:
