START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.13.0
CONTEST: CQ-WW-SSB
LOCATION: DX
CALLSIGN: A71CO
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-TRANSMITTER: UNLIMITED
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 25100292
OPERATORS: A71AM, A71CO, A71CV, A71BX, 9K2RR, 7Z1SJ, HZ1HN, HZ1BW, HZ1DG,
OPERATORS: A92AA, A41MX, K5GN
NAME: Khalid Al-Marri
SOAPBOX: Interesting condx and a great time on all bands!  Our operators
QSO:  3782 PH 2014-10-25 0220 A71CO         59  21     GM0EAI        59  14     0
QSO:  7086 PH 2014-10-25 0220 A71CO         59  21     K1RX          59  05     0
QSO:  7086 PH 2014-10-25 0220 A71CO         59  21     M4D           59  14     0
QSO:  7086 PH 2014-10-25 0220 A71CO         59  21     K1LZ          59  05     0
QSO:  7086 PH 2014-10-25 0220 A71CO         59  21     KB1SNB        59  05     0
QSO:  3782 PH 2014-10-25 0220 A71CO         59  21     GM0EGI        59  14     0
QSO:  7086 PH 2014-10-25 0221 A71CO         59  21     K1RX          59  05     0
QSO: 21332 PH 2014-10-25 0221 A71CO         59  21     VU2NKS        59  22     0
QSO:  3782 PH 2014-10-25 0221 A71CO         59  21     K1IZ          59  05     0
QSO:  3782 PH 2014-10-25 0221 A71CO         59  21     UT8EU         59  16     0
QSO:  7086 PH 2014-10-25 0221 A71CO         59  21     DL1NKS        59  14     0
QSO:  7086 PH 2014-10-25 0222 A71CO         59  21     VE3RA         59  04     0
QSO:  3782 PH 2014-10-25 0222 A71CO         59  21     DG7EG         59  14     0
QSO:  3782 PH 2014-10-25 0222 A71CO         59  21     UA9XL         59  17     0
QSO:  7086 PH 2014-10-25 0222 A71CO         59  21     KF2O          59  05     0
QSO:  7086 PH 2014-10-25 0223 A71CO         59  21     W3ZO          59  05     0
QSO:  7086 PH 2014-10-25 0223 A71CO         59  21     W1EBI         59  05     0
QSO:  7086 PH 2014-10-25 0223 A71CO         59  21     W2KRD         59  05     0
QSO:  7086 PH 2014-10-25 0223 A71CO         59  21     K1RX          59  05     0
QSO:  7086 PH 2014-10-25 0224 A71CO         59  21     RA3Y          59  16     0
QSO: 21280 PH 2014-10-25 0224 A71CO         59  21     BG8INK        59  24     0
QSO:  7086 PH 2014-10-25 0224 A71CO         59  21     K2TE          59  05     0
QSO:  7086 PH 2014-10-25 0224 A71CO         59  21     K1BG          59  05     0
QSO:  3782 PH 2014-10-25 0224 A71CO         59  21     PA8KW         59  14     0
QSO:  7086 PH 2014-10-25 0225 A71CO         59  21     MW0JZE        59  14     0
QSO:  7086 PH 2014-10-25 0225 A71CO         59  21     IQ2MI         59  15     0
QSO:  7086 PH 2014-10-25 0225 A71CO         59  21     NA2U          59  05     0
QSO:  7086 PH 2014-10-25 0226 A71CO         59  21     KB1SNB        59  05     0
QSO:  7086 PH 2014-10-25 0227 A71CO         59  21     DP7D          59  14     0
QSO:  7086 PH 2014-10-25 0227 A71CO         59  21     KB1H          59  05     0
QSO:  7086 PH 2014-10-25 0227 A71CO         59  21     K4XS          59  05     0
QSO: 28514 PH 2014-10-25 0228 A71CO         59  21     VU2UUU        59  22     0
QSO:  7086 PH 2014-10-25 0228 A71CO         59  21     K9CT          59  04     0
QSO: 21240 PH 2014-10-25 0228 A71CO         59  21     HS0ZHC        59  26     0
QSO:  7086 PH 2014-10-25 0228 A71CO         59  21     W1STT         59  05     0
QSO:  7086 PH 2014-10-25 0228 A71CO         59  21     DL6NDW        59  14     0
QSO:  7086 PH 2014-10-25 0229 A71CO         59  21     G3VAO         59  14     0
QSO: 21239 PH 2014-10-25 0230 A71CO         59  21     YE2BEM        59  28     0
QSO:  7086 PH 2014-10-25 0230 A71CO         59  21     K8WWA         59  04     0
QSO: 21239 PH 2014-10-25 0230 A71CO         59  21     YC6MYO        59  28     0
QSO:  7086 PH 2014-10-25 0230 A71CO         59  21     KJ4UZU        59  05     0
QSO:  7086 PH 2014-10-25 0231 A71CO         59  21     K3WW          59  05     0
QSO: 28520 PH 2014-10-25 0231 A71CO         59  21     YC1CWK        59  28     0
QSO:  3707 PH 2014-10-25 0231 A71CO         59  21     9K9Z          59  21     0
QSO: 14255 PH 2014-10-25 0231 A71CO         59  21     HS8GLR        59  26     0
QSO:  7086 PH 2014-10-25 0231 A71CO         59  21     PW2D          59  11     0
QSO:  7086 PH 2014-10-25 0232 A71CO         59  21     WB4MSJ        59  05     0
QSO:  7086 PH 2014-10-25 0232 A71CO         59  21     S53EA         59  15     0
QSO:  7086 PH 2014-10-25 0232 A71CO         59  21     WS2E          59  05     0
QSO:  3636 PH 2014-10-25 0232 A71CO         59  21     RM2D          59  16     0
QSO:  7086 PH 2014-10-25 0232 A71CO         59  21     9A3W          59  15     0
QSO:  7086 PH 2014-10-25 0233 A71CO         59  21     YT1ET         59  15     0
QSO: 28520 PH 2014-10-25 0233 A71CO         59  21     YB0COX        59  28     0
QSO:  3639 PH 2014-10-25 0233 A71CO         59  21     PA3AAV        59  14     0
QSO: 14255 PH 2014-10-25 0234 A71CO         59  21     N4PQX         59  05     0
QSO:  7086 PH 2014-10-25 0234 A71CO         59  21     WA1K          59  05     0
QSO: 14255 PH 2014-10-25 0234 A71CO         59  21     N6ET          59  03     0
QSO: 14255 PH 2014-10-25 0235 A71CO         59  21     NW6P          59  03     0
QSO:  7086 PH 2014-10-25 0235 A71CO         59  21     K4JKB         59  05     0
QSO: 28520 PH 2014-10-25 0235 A71CO         59  21     VU2SGW        59  22     0
QSO:  7086 PH 2014-10-25 0235 A71CO         59  21     N2NT          59  05     0
QSO: 14255 PH 2014-10-25 0235 A71CO         59  21     AB4B          59  04     0
QSO:  3657 PH 2014-10-25 0236 A71CO         59  21     K1ZZ          59  05     0
QSO:  7086 PH 2014-10-25 0236 A71CO         59  21     AA1K          59  05     0
QSO: 21225 PH 2014-10-25 0236 A71CO         59  21     9M2SM         59  28     0
QSO:  7086 PH 2014-10-25 0236 A71CO         59  21     W1MAW         59  05     0
QSO:  3657 PH 2014-10-25 0237 A71CO         59  21     KB1H          59  05     0
QSO: 28520 PH 2014-10-25 0237 A71CO         59  21     BH4SKP        59  24     0
QSO:  7086 PH 2014-10-25 0237 A71CO         59  21     ES4EBL        59  15     0
QSO:  3657 PH 2014-10-25 0237 A71CO         59  21     F4VPX         59  14     0
QSO:  7086 PH 2014-10-25 0237 A71CO         59  21     K1IR          59  05     0
QSO:  3657 PH 2014-10-25 0237 A71CO         59  21     EA7EU         59  14     0
QSO: 21217 PH 2014-10-25 0238 A71CO         59  21     ZM1A          59  32     0
QSO:  7086 PH 2014-10-25 0238 A71CO         59  21     W1JQ          59  05     0
QSO:  7086 PH 2014-10-25 0238 A71CO         59  21     AB3CX         59  05     0
QSO:  3657 PH 2014-10-25 0238 A71CO         59  21     YO2DFA        59  20     0
QSO:  3657 PH 2014-10-25 0238 A71CO         59  21     F4ERS         59  14     0
QSO: 28520 PH 2014-10-25 0238 A71CO         59  21     JA3YBK        59  25     0
QSO:  7086 PH 2014-10-25 0238 A71CO         59  21     NJ3I          59  05     0
QSO:  3657 PH 2014-10-25 0238 A71CO         59  21     K2LE          59  05     0
QSO:  7086 PH 2014-10-25 0238 A71CO         59  21     K4VV          59  05     0
QSO: 14255 PH 2014-10-25 0238 A71CO         59  21     K0LUZ         59  05     0
QSO:  3657 PH 2014-10-25 0239 A71CO         59  21     KK6BT         59  05     0
QSO:  7086 PH 2014-10-25 0239 A71CO         59  21     W4WT          59  05     0
QSO: 28520 PH 2014-10-25 0239 A71CO         59  21     JA5MXP        59  25     0
QSO: 28520 PH 2014-10-25 0239 A71CO         59  21     RN0C          59  19     0
QSO: 28520 PH 2014-10-25 0239 A71CO         59  21     JM1LPN        59  25     0
QSO: 14255 PH 2014-10-25 0239 A71CO         59  21     W7DO          59  05     0
QSO:  7086 PH 2014-10-25 0239 A71CO         59  21     K2LE          59  05     0
QSO:  3657 PH 2014-10-25 0239 A71CO         59  21     DL7URH        59  14     0
QSO:  7086 PH 2014-10-25 0239 A71CO         59  21     WA2VUY        59  05     0
QSO: 21323 PH 2014-10-25 0240 A71CO         59  21     ZL3X          59  32     0
QSO: 28520 PH 2014-10-25 0240 A71CO         59  21     BD4CZX        59  24     0
QSO:  7086 PH 2014-10-25 0240 A71CO         59  21     VC2T          59  05     0
QSO:  3657 PH 2014-10-25 0240 A71CO         59  21     SP9AQF        59  15     0
QSO: 28520 PH 2014-10-25 0240 A71CO         59  21     BA7JA         59  24     0
QSO:  3657 PH 2014-10-25 0240 A71CO         59  21     YT9M          59  15     0
QSO:  7086 PH 2014-10-25 0241 A71CO         59  21     VE3ZZ         59  04     0
QSO:  3657 PH 2014-10-25 0241 A71CO         59  21     SM3EVR        59  14     0
QSO: 14255 PH 2014-10-25 0241 A71CO         59  21     N7ZG          59  03     0
QSO:  7086 PH 2014-10-25 0241 A71CO         59  21     W2IRT         59  05     0
QSO: 28520 PH 2014-10-25 0241 A71CO         59  21     UA9UDX        59  18     0
QSO:  7086 PH 2014-10-25 0241 A71CO         59  21     IZ6ERS        59  15     0
QSO:  3657 PH 2014-10-25 0241 A71CO         59  21     KP2JS         59  08     0
QSO:  3657 PH 2014-10-25 0241 A71CO         59  21     EU2NA         59  16     0
QSO:  3657 PH 2014-10-25 0241 A71CO         59  21     YT2AAA        59  15     0
QSO: 28520 PH 2014-10-25 0242 A71CO         59  21     E21YDP        59  26     0
QSO:  3657 PH 2014-10-25 0242 A71CO         59  21     NP2X          59  08     0
QSO: 14255 PH 2014-10-25 0242 A71CO         59  21     N4ZC          59  05     0
QSO: 21338 PH 2014-10-25 0242 A71CO         59  21     BY3MM         59  24     0
QSO:  3657 PH 2014-10-25 0242 A71CO         59  21     N4WW          59  05     0
QSO:  3657 PH 2014-10-25 0242 A71CO         59  21     WX3B          59  05     0
QSO: 28520 PH 2014-10-25 0242 A71CO         59  21     JA1UII        59  25     0
QSO:  7086 PH 2014-10-25 0242 A71CO         59  21     N3ZV          59  05     0
QSO:  3657 PH 2014-10-25 0243 A71CO         59  21     EC4KW         59  14     0
QSO: 28520 PH 2014-10-25 0243 A71CO         59  21     RZ9U          59  18     0
QSO:  3657 PH 2014-10-25 0243 A71CO         59  21     N4RJ          59  05     0
QSO:  7086 PH 2014-10-25 0244 A71CO         59  21     F4FSY         59  14     0
QSO: 28520 PH 2014-10-25 0244 A71CO         59  21     KH6DV         59  31     0
QSO:  3657 PH 2014-10-25 0244 A71CO         59  21     NA4EA         59  05     0
QSO: 14255 PH 2014-10-25 0244 A71CO         59  21     FR5CB         59  39     0
QSO:  7086 PH 2014-10-25 0244 A71CO         59  21     VC2T          59  05     0
QSO:  7086 PH 2014-10-25 0244 A71CO         59  21     RU3FM         59  16     0
QSO: 28520 PH 2014-10-25 0244 A71CO         59  21     BG4HJE        59  24     0
QSO:  3657 PH 2014-10-25 0245 A71CO         59  21     K1K           59  05     0
QSO:  3657 PH 2014-10-25 0245 A71CO         59  21     KF2O          59  05     0
QSO: 14255 PH 2014-10-25 0245 A71CO         59  21     LY6A          59  15     0
QSO:  7086 PH 2014-10-25 0245 A71CO         59  21     W7HPW         59  03     0
QSO: 14255 PH 2014-10-25 0245 A71CO         59  21     N0UU          59  04     0
QSO: 21426 PH 2014-10-25 0246 A71CO         59  21     KH7XX         59  31     0
QSO: 28520 PH 2014-10-25 0246 A71CO         59  21     UN6G          59  17     0
QSO:  7086 PH 2014-10-25 0246 A71CO         59  21     AD4ES         59  05     0
QSO: 14255 PH 2014-10-25 0246 A71CO         59  21     VU3KPL        59  22     0
QSO:  7086 PH 2014-10-25 0246 A71CO         59  21     K4IKM         59  05     0
QSO:  3657 PH 2014-10-25 0246 A71CO         59  21     N4AJ          59  05     0
QSO: 28520 PH 2014-10-25 0246 A71CO         59  21     E20QVD        59  26     0
QSO: 14255 PH 2014-10-25 0246 A71CO         59  21     RT6A          59  16     0
QSO:  3657 PH 2014-10-25 0247 A71CO         59  21     K4CN          59  05     0
QSO:  7086 PH 2014-10-25 0247 A71CO         59  21     OK1UG         59  15     0
QSO:  7086 PH 2014-10-25 0247 A71CO         59  21     W1ASB         59  05     0
QSO:  3657 PH 2014-10-25 0247 A71CO         59  21     OM3RRC        59  15     0
QSO: 28520 PH 2014-10-25 0248 A71CO         59  21     LT7F          59  13     0
QSO:  7086 PH 2014-10-25 0248 A71CO         59  21     W0BR          59  05     0
QSO:  7086 PH 2014-10-25 0249 A71CO         59  21     K4EDI         59  04     0
QSO:  3657 PH 2014-10-25 0249 A71CO         59  21     N2VV          59  05     0
QSO: 28520 PH 2014-10-25 0249 A71CO         59  21     BA4TB         59  24     0
QSO:  3657 PH 2014-10-25 0249 A71CO         59  21     US5D          59  16     0
QSO:  7086 PH 2014-10-25 0249 A71CO         59  21     AB2E          59  05     0
QSO: 14255 PH 2014-10-25 0249 A71CO         59  21     RZ3Z          59  16     0
QSO: 28520 PH 2014-10-25 0250 A71CO         59  21     JA2XCR        59  25     0
QSO:  7086 PH 2014-10-25 0250 A71CO         59  21     UW5Y          59  16     0
QSO: 28520 PH 2014-10-25 0250 A71CO         59  21     JE1ZWT        59  25     0
QSO:  3657 PH 2014-10-25 0250 A71CO         59  21     DR5N          59  14     0
QSO: 14255 PH 2014-10-25 0250 A71CO         59  21     4J6RO         59  21     0
QSO: 14255 PH 2014-10-25 0250 A71CO         59  21     R7HL          59  16     0
QSO:  3657 PH 2014-10-25 0251 A71CO         59  21     DK2CX         59  14     0
QSO:  3657 PH 2014-10-25 0251 A71CO         59  21     YP7A          59  20     0
QSO: 28520 PH 2014-10-25 0251 A71CO         59  21     JN3ONX        59  25     0
QSO: 28520 PH 2014-10-25 0252 A71CO         59  21     UN6P          59  17     0
QSO:  3657 PH 2014-10-25 0252 A71CO         59  21     W0BR          59  05     0
QSO:  7086 PH 2014-10-25 0253 A71CO         59  21     6Y4K          59  08     0
QSO: 14255 PH 2014-10-25 0253 A71CO         59  21     KC9KBB        59  04     0
QSO:  7086 PH 2014-10-25 0253 A71CO         59  21     DJ5AN         59  14     0
QSO: 14255 PH 2014-10-25 0253 A71CO         59  21     OM7M          59  15     0
QSO: 14255 PH 2014-10-25 0254 A71CO         59  21     UR8QR         59  16     0
QSO: 14255 PH 2014-10-25 0254 A71CO         59  21     VA7ST         59  03     0
QSO:  7086 PH 2014-10-25 0254 A71CO         59  21     N2SQW         59  05     0
QSO: 14255 PH 2014-10-25 0255 A71CO         59  21     OE6Z          59  15     0
QSO:  3657 PH 2014-10-25 0255 A71CO         59  21     K1RX          59  05     0
QSO:  3657 PH 2014-10-25 0255 A71CO         59  21     EI9E          59  14     0
QSO:  3657 PH 2014-10-25 0255 A71CO         59  21     CR5T          59  14     0
QSO:  3657 PH 2014-10-25 0256 A71CO         59  21     DK9HN         59  14     0
QSO: 21172 PH 2014-10-25 0256 A71CO         59  21     UP0L          59  17     0
QSO: 28520 PH 2014-10-25 0256 A71CO         59  21     BD6RD         59  24     0
QSO:  7086 PH 2014-10-25 0256 A71CO         59  21     W1MA          59  05     0
QSO:  3657 PH 2014-10-25 0256 A71CO         59  21     ED4A          59  14     0
QSO:  7086 PH 2014-10-25 0257 A71CO         59  21     K0RF          59  04     0
QSO: 21245 PH 2014-10-25 0257 A71CO         59  21     YE1GD         59  28     0
QSO:  7086 PH 2014-10-25 0257 A71CO         59  21     W2CG          59  05     0
QSO:  3657 PH 2014-10-25 0257 A71CO         59  21     K6SIK         59  03     0
QSO:  3657 PH 2014-10-25 0257 A71CO         59  21     AB4B          59  04     0
QSO: 21249 PH 2014-10-25 0258 A71CO         59  21     VU2ABS        59  22     0
QSO:  7086 PH 2014-10-25 0258 A71CO         59  21     WX3B          59  05     0
QSO:  3657 PH 2014-10-25 0258 A71CO         59  21     N2GZ          59  05     0
QSO: 28520 PH 2014-10-25 0258 A71CO         59  21     UK9AA         59  17     0
QSO:  7086 PH 2014-10-25 0259 A71CO         59  21     OE2LCM        59  15     0
QSO: 28520 PH 2014-10-25 0259 A71CO         59  21     RA0R          59  18     0
QSO:  3657 PH 2014-10-25 0259 A71CO         59  21     W1GQ          59  05     0
QSO:  7086 PH 2014-10-25 0259 A71CO         59  21     W1CTN         59  05     0
QSO:  3657 PH 2014-10-25 0259 A71CO         59  21     F5BEG         59  14     0
QSO:  7086 PH 2014-10-25 0259 A71CO         59  21     K1KP          59  05     0
QSO:  7086 PH 2014-10-25 0300 A71CO         59  21     W3GQ          59  05     0
QSO:  7086 PH 2014-10-25 0300 A71CO         59  21     AG4W          59  04     0
QSO: 21215 PH 2014-10-25 0300 A71CO         59  21     RT9YA         59  18     0
QSO: 28520 PH 2014-10-25 0300 A71CO         59  21     YB1FWO        59  28     0
QSO: 14172 PH 2014-10-25 0300 A71CO         59  21     HK1NA         59  09     0
QSO: 21215 PH 2014-10-25 0301 A71CO         59  21     HS0ZDR        59  26     0
QSO:  3657 PH 2014-10-25 0302 A71CO         59  21     S54A          59  15     0
QSO: 14188 PH 2014-10-25 0301 A71CO         59  21     VP5DX         59  08     0
QSO: 28520 PH 2014-10-25 0302 A71CO         59  21     S79K          59  39     0
QSO: 14207 PH 2014-10-25 0302 A71CO         59  21     P40S          59  09     0
QSO:  7086 PH 2014-10-25 0302 A71CO         59  21     NA5C          59  04     0
QSO:  3657 PH 2014-10-25 0302 A71CO         59  21     W1CS          59  05     0
QSO: 14232 PH 2014-10-25 0302 A71CO         59  21     8P9EH         59  08     0
QSO: 21226 PH 2014-10-25 0303 A71CO         59  21     R9YC          59  18     0
QSO: 21250 PH 2014-10-25 0303 A71CO         59  21     EY8AR         59  17     0
QSO:  3657 PH 2014-10-25 0303 A71CO         59  21     G2F           59  14     0
QSO: 14236 PH 2014-10-25 0304 A71CO         59  21     ZF2AH         59  08     0
QSO:  7086 PH 2014-10-25 0304 A71CO         59  21     KX1X          59  05     0
QSO:  7086 PH 2014-10-25 0304 A71CO         59  21     K5UA          59  04     0
QSO: 28520 PH 2014-10-25 0304 A71CO         59  21     VU2DED        59  22     0
QSO: 14309 PH 2014-10-25 0304 A71CO         59  21     PJ4DX         59  09     0
QSO: 21250 PH 2014-10-25 0304 A71CO         59  21     RX9SR         59  16     0
QSO: 14272 PH 2014-10-25 0305 A71CO         59  21     5R8M          59  39     0
QSO: 21250 PH 2014-10-25 0305 A71CO         59  21     HS3LSE        59  26     0
QSO:  3657 PH 2014-10-25 0305 A71CO         59  21     3Z50AYP       59  15     0
QSO: 28520 PH 2014-10-25 0305 A71CO         59  21     LW5HR         59  13     0
QSO:  7086 PH 2014-10-25 0305 A71CO         59  21     K0KX          59  04     0
QSO: 21250 PH 2014-10-25 0305 A71CO         59  21     HS3ANP        59  26     0
QSO:  7086 PH 2014-10-25 0305 A71CO         59  21     N4LA          59  05     0
QSO: 21250 PH 2014-10-25 0305 A71CO         59  21     UA9UDX        59  18     0
QSO:  3657 PH 2014-10-25 0305 A71CO         59  21     DL5WW         59  14     0
QSO: 28520 PH 2014-10-25 0306 A71CO         59  21     BG8GAM        59  24     0
QSO: 21250 PH 2014-10-25 0306 A71CO         59  21     RW0A          59  18     0
QSO: 14261 PH 2014-10-25 0306 A71CO         59  21     TO5A          59  08     0
QSO: 21250 PH 2014-10-25 0306 A71CO         59  21     R9FM          59  17     0
QSO:  3657 PH 2014-10-25 0306 A71CO         59  21     OK0A          59  15     0
QSO: 14322 PH 2014-10-25 0306 A71CO         59  21     CW5W          59  13     0
QSO: 21250 PH 2014-10-25 0307 A71CO         59  21     RA9MX         59  17     0
QSO:  3657 PH 2014-10-25 0307 A71CO         59  21     DL2NOM        59  14     0
QSO: 28520 PH 2014-10-25 0307 A71CO         59  21     JA3NFA        59  25     0
QSO: 21250 PH 2014-10-25 0307 A71CO         59  21     HS0ZIA        59  26     0
QSO:  3657 PH 2014-10-25 0308 A71CO         59  21     U0A           59  18     0
QSO: 21236 PH 2014-10-25 0308 A71CO         59  21     VU2FXF        59  22     0
QSO: 28520 PH 2014-10-25 0308 A71CO         59  21     VK5PAS        59  30     0
QSO:  3657 PH 2014-10-25 0308 A71CO         59  21     F4DPW         59  14     0
QSO:  3657 PH 2014-10-25 0309 A71CO         59  21     YU1EL         59  15     0
QSO: 14247 PH 2014-10-25 0309 A71CO         59  21     RZ4HC         59  16     0
QSO: 14247 PH 2014-10-25 0309 A71CO         59  21     4Z4DX         59  20     0
QSO: 28520 PH 2014-10-25 0309 A71CO         59  21     VK7XX         59  30     0
QSO: 14247 PH 2014-10-25 0309 A71CO         59  21     R7KM          59  16     0
QSO: 14247 PH 2014-10-25 0310 A71CO         59  21     UN7MMM        59  17     0
QSO: 21236 PH 2014-10-25 0310 A71CO         59  21     UN7FW         59  17     0
QSO: 21236 PH 2014-10-25 0311 A71CO         59  21     JI3CJP        59  25     0
QSO: 21236 PH 2014-10-25 0311 A71CO         59  21     JN3DRB        59  25     0
QSO: 14247 PH 2014-10-25 0311 A71CO         59  21     OH2CK         59  15     0
QSO: 28520 PH 2014-10-25 0311 A71CO         59  21     JH2MYN        59  25     0
QSO:  7086 PH 2014-10-25 0311 A71CO         59  21     AI4WU         59  05     0
QSO: 14247 PH 2014-10-25 0311 A71CO         59  21     YV8AD         59  09     0
QSO: 28520 PH 2014-10-25 0312 A71CO         59  21     E21EJC        59  26     0
QSO: 21236 PH 2014-10-25 0312 A71CO         59  21     BG300A        59  24     0
QSO: 21236 PH 2014-10-25 0312 A71CO         59  21     UA4M          59  16     0
QSO: 21236 PH 2014-10-25 0312 A71CO         59  21     RU0ALK        59  18     0
QSO: 14247 PH 2014-10-25 0312 A71CO         59  21     SV1JG         59  20     0
QSO: 28520 PH 2014-10-25 0313 A71CO         59  21     JR4VEV        59  25     0
QSO:  3657 PH 2014-10-25 0313 A71CO         59  21     EF1W          59  14     0
QSO: 21236 PH 2014-10-25 0313 A71CO         59  21     JA1NRF        59  25     0
QSO:  3657 PH 2014-10-25 0313 A71CO         59  21     YL2KO         59  15     0
QSO: 28520 PH 2014-10-25 0313 A71CO         59  21     UC0A          59  18     0
QSO: 28520 PH 2014-10-25 0313 A71CO         59  21     JE3WVA        59  25     0
QSO: 28520 PH 2014-10-25 0314 A71CO         59  21     JR3RWB        59  25     0
QSO: 14247 PH 2014-10-25 0314 A71CO         59  21     UT6EE         59  16     0
QSO: 28520 PH 2014-10-25 0314 A71CO         59  21     JA3LBD        59  25     0
QSO:  7086 PH 2014-10-25 0314 A71CO         59  21     SP8R          59  15     0
QSO: 21205 PH 2014-10-25 0315 A71CO         59  21     9K2HN         59  21     0
QSO: 14247 PH 2014-10-25 0315 A71CO         59  21     RC7A          59  16     0
QSO: 28520 PH 2014-10-25 0315 A71CO         59  21     JL1EEI        59  25     0
QSO:  7086 PH 2014-10-25 0315 A71CO         59  21     9A5G          59  15     0
QSO: 21205 PH 2014-10-25 0315 A71CO         59  21     UZ4I          59  16     0
QSO: 14247 PH 2014-10-25 0315 A71CO         59  21     KZ2I          59  05     0
QSO: 28520 PH 2014-10-25 0315 A71CO         59  21     9M2SE         59  28     0
QSO: 21205 PH 2014-10-25 0316 A71CO         59  21     RC0AAB        59  18     0
QSO: 28520 PH 2014-10-25 0316 A71CO         59  21     B7M           59  24     0
QSO: 21205 PH 2014-10-25 0316 A71CO         59  21     R3BM          59  16     0
QSO: 21205 PH 2014-10-25 0316 A71CO         59  21     RA0UJ         59  18     0
QSO: 14247 PH 2014-10-25 0317 A71CO         59  21     YV6GM         59  09     0
QSO: 28520 PH 2014-10-25 0318 A71CO         59  21     HS0ZJA        59  26     0
QSO: 14170 PH 2014-10-25 0319 A71CO         59  21     9Y4W          59  09     0
QSO:  3780 PH 2014-10-25 0319 A71CO         59  21     HK1NA         59  09     0
QSO:  7160 PH 2014-10-25 0320 A71CO         59  21     UP0L          59  17     0
QSO: 28520 PH 2014-10-25 0320 A71CO         59  21     HS0ZEA        59  26     0
QSO: 28520 PH 2014-10-25 0320 A71CO         59  21     JA7OWD        59  25     0
QSO:  7132 PH 2014-10-25 0321 A71CO         59  21     9K9Z          59  21     0
QSO: 14247 PH 2014-10-25 0321 A71CO         59  21     K4AB          59  04     0
QSO: 28520 PH 2014-10-25 0321 A71CO         59  21     9W6IVY        59  28     0
QSO: 28520 PH 2014-10-25 0321 A71CO         59  21     UP2L          59  17     0
QSO: 28520 PH 2014-10-25 0321 A71CO         59  21     BA7QT         59  24     0
QSO: 28520 PH 2014-10-25 0322 A71CO         59  21     R0SR          59  18     0
QSO: 28520 PH 2014-10-25 0322 A71CO         59  21     RD9U          59  18     0
QSO:  7062 PH 2014-10-25 0322 A71CO         59  21     ED7P          59  14     0
QSO:  7050 PH 2014-10-25 0322 A71CO         59  21     TC7V          59  20     0
QSO: 14247 PH 2014-10-25 0322 A71CO         59  21     UA6FP         59  16     0
QSO: 28520 PH 2014-10-25 0322 A71CO         59  21     BD7OH         59  24     0
QSO: 21205 PH 2014-10-25 0322 A71CO         59  21     CX7ACH        59  13     0
QSO: 28520 PH 2014-10-25 0323 A71CO         59  21     JA2KVD        59  25     0
QSO: 28520 PH 2014-10-25 0323 A71CO         59  21     JA6GGD        59  25     0
QSO: 28520 PH 2014-10-25 0324 A71CO         59  21     JA1IVY        59  25     0
QSO:  7135 PH 2014-10-25 0324 A71CO         59  21     HK1YA         59  09     0
QSO: 28520 PH 2014-10-25 0324 A71CO         59  21     RU9AZ         59  17     0
QSO: 28520 PH 2014-10-25 0324 A71CO         59  21     9K2HN         59  21     0
QSO: 28520 PH 2014-10-25 0324 A71CO         59  21     JL1EDB        59  25     0
QSO: 14247 PH 2014-10-25 0325 A71CO         59  21     UA4SJO        59  16     0
QSO: 14247 PH 2014-10-25 0325 A71CO         59  21     RA6GW         59  16     0
QSO:  3782 PH 2014-10-25 0325 A71CO         59  21     R6FF          59  16     0
QSO: 14247 PH 2014-10-25 0325 A71CO         59  21     ZL2LF         59  32     0
QSO: 14247 PH 2014-10-25 0326 A71CO         59  21     UW5Y          59  16     0
QSO: 14247 PH 2014-10-25 0326 A71CO         59  21     UA5B          59  16     0
QSO:  7145 PH 2014-10-25 0326 A71CO         59  21     HA8RM         59  15     0
QSO: 28520 PH 2014-10-25 0327 A71CO         59  21     JE1CKA        59  25     0
QSO: 14247 PH 2014-10-25 0327 A71CO         59  21     IQ2MI         59  15     0
QSO: 28520 PH 2014-10-25 0327 A71CO         59  21     JR1JGA        59  25     0
QSO: 28520 PH 2014-10-25 0328 A71CO         59  21     YB6LAY        59  28     0
QSO: 14247 PH 2014-10-25 0328 A71CO         59  21     RA4DR         59  16     0
QSO: 28520 PH 2014-10-25 0328 A71CO         59  21     UN7QF         59  17     0
QSO: 14247 PH 2014-10-25 0328 A71CO         59  21     RZ3DOT        59  16     0
QSO: 28520 PH 2014-10-25 0328 A71CO         59  21     JH8XVH        59  25     0
QSO: 14247 PH 2014-10-25 0328 A71CO         59  21     UA3ABJ        59  16     0
QSO:  7163 PH 2014-10-25 0328 A71CO         59  21     IO5O          59  15     0
QSO: 14247 PH 2014-10-25 0329 A71CO         59  21     YO8PS         59  20     0
QSO:  3781 PH 2014-10-25 0329 A71CO         59  21     IZ8EPX        59  15     0
QSO: 28520 PH 2014-10-25 0329 A71CO         59  21     JH0INP        59  25     0
QSO:  7164 PH 2014-10-25 0329 A71CO         59  21     S51A          59  15     0
QSO: 14247 PH 2014-10-25 0329 A71CO         59  21     K2PO          59  03     0
QSO: 28520 PH 2014-10-25 0329 A71CO         59  21     RM0W          59  18     0
QSO: 28520 PH 2014-10-25 0330 A71CO         59  21     JH1RVQ        59  25     0
