START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.14.0
CONTEST: CQ-WW-SSB
LOCATION: DX
CALLSIGN: SK3W
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-TRANSMITTER: UNLIMITED
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 15698833
OPERATORS: ON3DI SA5BCG SA5BJM SM0MDG SM0MLZ SM0SHG SM3SGP SM5AJV SM5EPO SM5IMO SM5PHU
QSO: 21371 PH 2014-10-25 1148 SK3W          59  14     W3MF          59  05     0
QSO: 28809 PH 2014-10-25 1148 SK3W          59  14     HB9ZZ         59  14     0
QSO: 21371 PH 2014-10-25 1149 SK3W          59  14     N4AA          59  05     0
QSO: 21371 PH 2014-10-25 1149 SK3W          59  14     NQ4I          59  05     0
QSO: 21371 PH 2014-10-25 1149 SK3W          59  14     EA5EN         59  14     0
QSO: 28503 PH 2014-10-25 1149 SK3W          59  14     CR6P          59  14     0
QSO: 14341 PH 2014-10-25 1149 SK3W          59  14     JV5A          59  23     0
QSO: 21371 PH 2014-10-25 1149 SK3W          59  14     N3AD          59  05     0
QSO: 28342 PH 2014-10-25 1150 SK3W          59  14     PI4COM        59  14     0
QSO: 21371 PH 2014-10-25 1150 SK3W          59  14     OK2SSJ        59  15     0
QSO: 14337 PH 2014-10-25 1150 SK3W          59  14     PB2A          59  14     0
QSO: 21371 PH 2014-10-25 1150 SK3W          59  14     NR3X          59  05     0
QSO:  7141 PH 2014-10-25 1150 SK3W          59  14     GM6NX         59  14     0
QSO: 21371 PH 2014-10-25 1150 SK3W          59  14     W4EEH         59  04     0
QSO: 21371 PH 2014-10-25 1150 SK3W          59  14     W2YC          59  05     0
QSO: 14336 PH 2014-10-25 1150 SK3W          59  14     PA4PS         59  14     0
QSO: 21371 PH 2014-10-25 1150 SK3W          59  14     UW8SM         59  16     0
QSO: 28503 PH 2014-10-25 1151 SK3W          59  14     HJ4ZJS        59  09     0
QSO: 21371 PH 2014-10-25 1151 SK3W          59  14     PT2CM         59  11     0
QSO: 28503 PH 2014-10-25 1151 SK3W          59  14     4J6RO         59  21     0
QSO: 21371 PH 2014-10-25 1151 SK3W          59  14     VA3KGS        59  04     0
QSO: 21371 PH 2014-10-25 1151 SK3W          59  14     VE9MY         59  05     0
QSO: 21371 PH 2014-10-25 1151 SK3W          59  14     R3BM          59  16     0
QSO: 21371 PH 2014-10-25 1152 SK3W          59  14     WA3EKL        59  05     0
QSO: 14330 PH 2014-10-25 1152 SK3W          59  14     OH0V          59  15     0
QSO: 21371 PH 2014-10-25 1152 SK3W          59  14     VE9AA         59  05     0
QSO: 21371 PH 2014-10-25 1152 SK3W          59  14     K1KP          59  05     0
QSO: 21371 PH 2014-10-25 1152 SK3W          59  14     N4ADX         59  04     0
QSO: 21371 PH 2014-10-25 1153 SK3W          59  14     W7DO          59  05     0
QSO: 28503 PH 2014-10-25 1153 SK3W          59  14     AE2JL         59  05     0
QSO: 21371 PH 2014-10-25 1153 SK3W          59  14     E74X          59  15     0
QSO: 21371 PH 2014-10-25 1153 SK3W          59  14     ON3VS         59  14     0
QSO: 21371 PH 2014-10-25 1153 SK3W          59  14     N6AR          59  05     0
QSO: 21371 PH 2014-10-25 1154 SK3W          59  14     M0HMK         59  14     0
QSO: 21371 PH 2014-10-25 1154 SK3W          59  14     DF1IAQ        59  14     0
QSO: 21371 PH 2014-10-25 1154 SK3W          59  14     K1RO          59  05     0
QSO: 28538 PH 2014-10-25 1154 SK3W          59  14     EI7M          59  14     0
QSO: 14306 PH 2014-10-25 1154 SK3W          59  14     RY6Y          59  16     0
QSO: 21371 PH 2014-10-25 1155 SK3W          59  14     W8KNO         59  04     0
QSO: 21371 PH 2014-10-25 1155 SK3W          59  14     K4EIR         59  05     0
QSO: 21371 PH 2014-10-25 1155 SK3W          59  14     M0OSH         59  14     0
QSO: 21371 PH 2014-10-25 1155 SK3W          59  14     PC2T          59  14     0
QSO: 21371 PH 2014-10-25 1156 SK3W          59  14     N8UM          59  04     0
QSO: 21371 PH 2014-10-25 1156 SK3W          59  14     IN3ELZ        59  15     0
QSO: 28503 PH 2014-10-25 1156 SK3W          59  14     OH1Z          59  15     0
QSO: 21371 PH 2014-10-25 1156 SK3W          59  14     W1NT          59  05     0
QSO: 28623 PH 2014-10-25 1156 SK3W          59  14     FY5FY         59  09     0
QSO: 21371 PH 2014-10-25 1157 SK3W          59  14     PE5ENJ        59  14     0
QSO: 21371 PH 2014-10-25 1157 SK3W          59  14     IZ8JFL/1      59  15     0
QSO: 21371 PH 2014-10-25 1157 SK3W          59  14     N4TZH         59  05     0
QSO: 28503 PH 2014-10-25 1157 SK3W          59  14     RA9AAL        59  17     0
QSO: 21371 PH 2014-10-25 1157 SK3W          59  14     PI4D          59  14     0
QSO: 14273 PH 2014-10-25 1157 SK3W          59  14     OL4A          59  15     0
QSO: 21371 PH 2014-10-25 1158 SK3W          59  14     PH7A          59  14     0
QSO: 21371 PH 2014-10-25 1158 SK3W          59  14     K1IR          59  05     0
QSO: 28503 PH 2014-10-25 1158 SK3W          59  14     TK4LS         59  15     0
QSO: 21371 PH 2014-10-25 1158 SK3W          59  14     K3CWF         59  05     0
QSO: 28503 PH 2014-10-25 1158 SK3W          59  14     RW9AW         59  17     0
QSO: 21371 PH 2014-10-25 1159 SK3W          59  14     W4KTR         59  05     0
QSO: 21371 PH 2014-10-25 1159 SK3W          59  14     KA2BSK        59  05     0
QSO: 21371 PH 2014-10-25 1159 SK3W          59  14     DF3IS         59  14     0
QSO: 28563 PH 2014-10-25 1200 SK3W          59  14     LX1NO         59  14     0
QSO: 14210 PH 2014-10-25 1200 SK3W          59  14     GM5X          59  14     0
QSO: 21371 PH 2014-10-25 1200 SK3W          59  14     EN0U          59  16     0
QSO: 28575 PH 2014-10-25 1200 SK3W          59  14     4L0A          59  21     0
QSO: 28383 PH 2014-10-25 1201 SK3W          59  14     S55T          59  15     0
QSO: 14218 PH 2014-10-25 1201 SK3W          59  14     GZ5Y          59  14     0
QSO: 21371 PH 2014-10-25 1201 SK3W          59  14     RA4ACX        59  16     0
QSO: 28304 PH 2014-10-25 1201 SK3W          59  14     J79L          59  08     0
QSO: 21371 PH 2014-10-25 1202 SK3W          59  14     BA1PK         59  24     0
QSO: 21371 PH 2014-10-25 1202 SK3W          59  14     VK3AKK        59  30     0
QSO: 28584 PH 2014-10-25 1203 SK3W          59  14     VY2ZM         59  05     0
QSO: 21371 PH 2014-10-25 1204 SK3W          59  14     RM2T          59  16     0
QSO: 21371 PH 2014-10-25 1205 SK3W          59  14     GD0AMD        59  14     0
QSO: 14138 PH 2014-10-25 1205 SK3W          59  14     VE2IM         59  02     0
QSO: 21371 PH 2014-10-25 1205 SK3W          59  14     PX2A          59  11     0
QSO: 21371 PH 2014-10-25 1206 SK3W          59  14     YU1EL         59  15     0
QSO: 21371 PH 2014-10-25 1206 SK3W          59  14     W2CG          59  05     0
QSO: 21371 PH 2014-10-25 1206 SK3W          59  14     K0STP         59  05     0
QSO: 21371 PH 2014-10-25 1207 SK3W          59  14     NT9M          59  04     0
QSO: 14196 PH 2014-10-25 1207 SK3W          59  14     Z61KR         59  15     0
QSO: 21371 PH 2014-10-25 1207 SK3W          59  14     EF1A          59  14     0
QSO: 21371 PH 2014-10-25 1208 SK3W          59  14     N2NT          59  05     0
QSO: 21371 PH 2014-10-25 1208 SK3W          59  14     DC9ZP         59  14     0
QSO: 14114 PH 2014-10-25 1208 SK3W          59  14     CG3AT         59  04     0
QSO: 21371 PH 2014-10-25 1209 SK3W          59  14     9A3W          59  15     0
QSO: 28559 PH 2014-10-25 1209 SK3W          59  14     UA9CUA        59  17     0
QSO: 21371 PH 2014-10-25 1209 SK3W          59  14     K2TE          59  05     0
QSO: 21371 PH 2014-10-25 1210 SK3W          59  14     WA1FCN        59  04     0
QSO: 14243 PH 2014-10-25 1210 SK3W          59  14     BY2AA         59  24     0
QSO: 21371 PH 2014-10-25 1211 SK3W          59  14     DL5JS         59  14     0
QSO: 21371 PH 2014-10-25 1211 SK3W          59  14     DL1EK         59  14     0
QSO: 21371 PH 2014-10-25 1212 SK3W          59  14     UY2UR         59  16     0
QSO: 21371 PH 2014-10-25 1212 SK3W          59  14     9A3RPZ        59  15     0
QSO: 14269 PH 2014-10-25 1213 SK3W          59  14     VK4KW         59  30     0
QSO: 14269 PH 2014-10-25 1213 SK3W          59  14     N5AW          59  04     0
QSO: 14269 PH 2014-10-25 1213 SK3W          59  14     K2TQC         59  05     0
QSO: 21372 PH 2014-10-25 1214 SK3W          59  14     F4HIN         59  14     0
QSO: 14269 PH 2014-10-25 1214 SK3W          59  14     KC2QJB        59  05     0
QSO: 14269 PH 2014-10-25 1214 SK3W          59  14     K8YYY         59  05     0
QSO: 14269 PH 2014-10-25 1215 SK3W          59  14     NZ1Q          59  05     0
QSO: 21372 PH 2014-10-25 1215 SK3W          59  14     EI4GNB        59  14     0
QSO: 28626 PH 2014-10-25 1215 SK3W          59  14     OE2E          59  15     0
QSO: 14269 PH 2014-10-25 1215 SK3W          59  14     DL4MFM        59  14     0
QSO: 14269 PH 2014-10-25 1215 SK3W          59  14     K2E           59  05     0
QSO: 28455 PH 2014-10-25 1216 SK3W          59  14     UA2F          59  15     0
QSO: 28438 PH 2014-10-25 1216 SK3W          59  14     PJ4X          59  09     0
QSO: 21372 PH 2014-10-25 1217 SK3W          59  14     WA2NHA        59  05     0
QSO: 28680 PH 2014-10-25 1217 SK3W          59  14     K4WI          59  04     0
QSO: 21372 PH 2014-10-25 1217 SK3W          59  14     N4ZC          59  05     0
QSO: 21372 PH 2014-10-25 1217 SK3W          59  14     F4DPW         59  14     0
QSO: 14269 PH 2014-10-25 1217 SK3W          59  14     KJ6GHN        59  05     0
QSO:  7175 PH 2014-10-25 1217 SK3W          59  14     UX0RR         59  16     0
QSO: 21372 PH 2014-10-25 1217 SK3W          59  14     KX2S          59  05     0
QSO: 21372 PH 2014-10-25 1218 SK3W          59  14     HB9ELV        59  14     0
QSO:  7175 PH 2014-10-25 1218 SK3W          59  14     OZ4LH         59  14     0
QSO: 21372 PH 2014-10-25 1218 SK3W          59  14     AA1V          59  05     0
QSO: 14269 PH 2014-10-25 1218 SK3W          59  14     JH9URT        59  25     0
QSO: 21372 PH 2014-10-25 1218 SK3W          59  14     IV3DDN        59  15     0
QSO: 14269 PH 2014-10-25 1218 SK3W          59  14     OK1HEH        59  15     0
QSO: 21372 PH 2014-10-25 1218 SK3W          59  14     OG2A          59  15     0
QSO: 21372 PH 2014-10-25 1218 SK3W          59  14     WK1J          59  05     0
QSO: 14269 PH 2014-10-25 1218 SK3W          59  14     UT3XA         59  16     0
QSO: 14269 PH 2014-10-25 1219 SK3W          59  14     YL3GV         59  15     0
QSO: 21372 PH 2014-10-25 1220 SK3W          59  14     G3VAO         59  14     0
QSO: 28705 PH 2014-10-25 1220 SK3W          59  14     P40S          59  09     0
QSO: 21372 PH 2014-10-25 1220 SK3W          59  14     YB0OHG        59  28     0
QSO: 14269 PH 2014-10-25 1220 SK3W          59  14     JA6EML        59  25     0
QSO: 21372 PH 2014-10-25 1220 SK3W          59  14     VK4QH         59  30     0
QSO: 21372 PH 2014-10-25 1221 SK3W          59  14     UR5EPG        59  16     0
QSO: 14269 PH 2014-10-25 1221 SK3W          59  14     BD9XE         59  23     0
QSO: 28648 PH 2014-10-25 1221 SK3W          59  14     K1HV          59  05     0
QSO: 28648 PH 2014-10-25 1222 SK3W          59  14     VE3NB         59  04     0
QSO: 21372 PH 2014-10-25 1222 SK3W          59  14     UV5EHW        59  16     0
QSO: 28648 PH 2014-10-25 1222 SK3W          59  14     WB8JUI        59  04     0
QSO: 21372 PH 2014-10-25 1222 SK3W          59  14     N1GMV         59  05     0
QSO: 14269 PH 2014-10-25 1222 SK3W          59  14     IV3DCZ        59  15     0
QSO: 28648 PH 2014-10-25 1222 SK3W          59  14     YY4MGC        59  09     0
QSO: 21151 PH 2014-10-25 1223 SK3W          59  14     TO5A          59  08     0
QSO: 21372 PH 2014-10-25 1223 SK3W          59  14     G5O           59  14     0
QSO: 21372 PH 2014-10-25 1224 SK3W          59  14     MW1MDH        59  14     0
QSO: 28648 PH 2014-10-25 1224 SK3W          59  14     OU8A          59  14     0
QSO: 21372 PH 2014-10-25 1225 SK3W          59  14     CR5T          59  14     0
QSO: 21372 PH 2014-10-25 1225 SK3W          59  14     EI9E          59  14     0
QSO: 14269 PH 2014-10-25 1225 SK3W          59  14     VK3VIN        59  30     0
QSO: 21372 PH 2014-10-25 1225 SK3W          59  14     K4IKM         59  05     0
QSO: 14269 PH 2014-10-25 1225 SK3W          59  14     JA6LCJ        59  25     0
QSO:  7141 PH 2014-10-25 1226 SK3W          59  14     LY5Q          59  15     0
QSO: 21372 PH 2014-10-25 1226 SK3W          59  14     DG9SEH        59  14     0
QSO: 14269 PH 2014-10-25 1226 SK3W          59  14     WB2ZAB        59  05     0
QSO: 21372 PH 2014-10-25 1226 SK3W          59  14     WA8RCN        59  04     0
QSO: 28648 PH 2014-10-25 1226 SK3W          59  14     EA1QS         59  14     0
QSO: 28648 PH 2014-10-25 1226 SK3W          59  14     RK9AGF        59  17     0
QSO: 14269 PH 2014-10-25 1227 SK3W          59  14     JN3SAC        59  25     0
QSO: 21167 PH 2014-10-25 1227 SK3W          59  14     VP5DX         59  08     0
QSO: 28648 PH 2014-10-25 1227 SK3W          59  14     IW6CJM        59  15     0
QSO: 28648 PH 2014-10-25 1227 SK3W          59  14     IZ7XIB        59  15     0
QSO: 21372 PH 2014-10-25 1227 SK3W          59  14     K3YP          59  04     0
QSO: 21372 PH 2014-10-25 1228 SK3W          59  14     N4MO          59  05     0
QSO: 28648 PH 2014-10-25 1228 SK3W          59  14     EA8/DL1EJD    59  33     0
QSO: 21372 PH 2014-10-25 1228 SK3W          59  14     N4NO          59  04     0
QSO: 21372 PH 2014-10-25 1228 SK3W          59  14     AB1DQ         59  05     0
QSO: 28648 PH 2014-10-25 1228 SK3W          59  14     WX2S          59  05     0
QSO: 14268 PH 2014-10-25 1228 SK3W          59  14     CE6WUW        59  12     0
QSO: 14268 PH 2014-10-25 1229 SK3W          59  14     IZ1PLH        59  15     0
QSO: 21310 PH 2014-10-25 1230 SK3W          59  14     KP3Z          59  08     0
QSO: 14268 PH 2014-10-25 1230 SK3W          59  14     DS2GOO        59  25     0
QSO: 14268 PH 2014-10-25 1230 SK3W          59  14     KE1V          59  05     0
QSO: 21372 PH 2014-10-25 1230 SK3W          59  14     DG8DP         59  14     0
QSO: 28761 PH 2014-10-25 1230 SK3W          59  14     HI3K          59  08     0
QSO: 14268 PH 2014-10-25 1230 SK3W          59  14     OK1RCA        59  15     0
QSO: 14268 PH 2014-10-25 1231 SK3W          59  14     DR7B          59  14     0
QSO: 14268 PH 2014-10-25 1231 SK3W          59  14     YB1AR         59  28     0
QSO: 14268 PH 2014-10-25 1232 SK3W          59  14     KC9JML        59  04     0
QSO: 21372 PH 2014-10-25 1232 SK3W          59  14     KG1E          59  05     0
QSO: 14268 PH 2014-10-25 1232 SK3W          59  14     R3OM          59  16     0
QSO: 28648 PH 2014-10-25 1232 SK3W          59  14     SE5L          59  14     0
QSO: 21372 PH 2014-10-25 1232 SK3W          59  14     W1HIS         59  05     0
QSO: 14268 PH 2014-10-25 1232 SK3W          59  14     YB8EMH        59  28     0
QSO: 14268 PH 2014-10-25 1232 SK3W          59  14     RZ9OF         59  18     0
QSO: 28648 PH 2014-10-25 1232 SK3W          59  14     SM6LPF        59  14     0
QSO: 14268 PH 2014-10-25 1233 SK3W          59  14     JA6BDB        59  25     0
QSO: 14268 PH 2014-10-25 1233 SK3W          59  14     VK3OD         59  30     0
QSO: 14268 PH 2014-10-25 1233 SK3W          59  14     BG3ATI        59  24     0
QSO: 28648 PH 2014-10-25 1234 SK3W          59  14     EI5GSB        59  14     0
QSO: 14268 PH 2014-10-25 1234 SK3W          59  14     N9NBC         59  04     0
QSO: 21372 PH 2014-10-25 1234 SK3W          59  14     OK2KOJ        59  15     0
QSO: 28648 PH 2014-10-25 1234 SK3W          59  14     K1ZO          59  05     0
QSO: 14269 PH 2014-10-25 1235 SK3W          59  14     BG6CCP        59  24     0
QSO: 28648 PH 2014-10-25 1235 SK3W          59  14     SC3DX         59  14     0
QSO: 21372 PH 2014-10-25 1235 SK3W          59  14     K8ZT          59  04     0
QSO: 28648 PH 2014-10-25 1236 SK3W          59  14     N7EO          59  05     0
QSO: 28648 PH 2014-10-25 1236 SK3W          59  14     PD1CW         59  14     0
QSO: 28648 PH 2014-10-25 1236 SK3W          59  14     I5DOF         59  15     0
QSO:  7180 PH 2014-10-25 1237 SK3W          59  14     SQ6PZK        59  15     0
QSO:  7180 PH 2014-10-25 1237 SK3W          59  14     DL8AAM        59  14     0
QSO: 21338 PH 2014-10-25 1237 SK3W          59  14     YV4IVB        59  09     0
QSO: 14270 PH 2014-10-25 1238 SK3W          59  14     JA1ZGP        59  25     0
QSO: 21372 PH 2014-10-25 1238 SK3W          59  14     RA3TT         59  16     0
QSO: 21372 PH 2014-10-25 1238 SK3W          59  14     N2BEG         59  05     0
QSO: 28648 PH 2014-10-25 1239 SK3W          59  14     UN2E          59  17     0
QSO: 14270 PH 2014-10-25 1239 SK3W          59  14     RT9YT         59  18     0
QSO: 14270 PH 2014-10-25 1239 SK3W          59  14     DL4LAM        59  14     0
QSO: 28648 PH 2014-10-25 1239 SK3W          59  14     OK1ES         59  15     0
QSO: 14270 PH 2014-10-25 1240 SK3W          59  14     RK9ALD        59  17     0
QSO: 21372 PH 2014-10-25 1240 SK3W          59  14     HB3YNS        59  14     0
QSO: 28648 PH 2014-10-25 1240 SK3W          59  14     NA4NA         59  05     0
QSO: 28648 PH 2014-10-25 1240 SK3W          59  14     N4PN          59  05     0
QSO: 14270 PH 2014-10-25 1240 SK3W          59  14     HK4L          59  09     0
QSO: 28648 PH 2014-10-25 1241 SK3W          59  14     WA1N          59  05     0
QSO: 14270 PH 2014-10-25 1241 SK3W          59  14     JH1EVD        59  25     0
QSO: 28648 PH 2014-10-25 1241 SK3W          59  14     VE3IAE        59  04     0
QSO: 21372 PH 2014-10-25 1241 SK3W          59  14     F4DNW         59  14     0
QSO: 21372 PH 2014-10-25 1241 SK3W          59  14     UA9FLK        59  17     0
QSO: 21372 PH 2014-10-25 1241 SK3W          59  14     IZ5IMD        59  15     0
QSO: 28648 PH 2014-10-25 1241 SK3W          59  14     PD0ME         59  14     0
QSO: 14270 PH 2014-10-25 1241 SK3W          59  14     YB0JS         59  28     0
QSO: 21372 PH 2014-10-25 1242 SK3W          59  14     IK3XTT        59  15     0
QSO: 28648 PH 2014-10-25 1242 SK3W          59  14     OK6Y          59  15     0
QSO: 21372 PH 2014-10-25 1242 SK3W          59  14     W2CCW         59  05     0
QSO: 14270 PH 2014-10-25 1242 SK3W          59  14     T88HZ         59  27     0
QSO: 28648 PH 2014-10-25 1242 SK3W          59  14     LW1HR         59  13     0
QSO: 28648 PH 2014-10-25 1243 SK3W          59  14     SE4E          59  14     0
QSO: 28648 PH 2014-10-25 1243 SK3W          59  14     K1TW          59  05     0
QSO: 14270 PH 2014-10-25 1243 SK3W          59  14     F7PHE         59  14     0
QSO: 28648 PH 2014-10-25 1243 SK3W          59  14     WN1I          59  05     0
QSO: 21372 PH 2014-10-25 1243 SK3W          59  14     KK4WPR        59  05     0
QSO: 28648 PH 2014-10-25 1243 SK3W          59  14     OK1KK         59  15     0
QSO: 28648 PH 2014-10-25 1243 SK3W          59  14     K5ZD          59  05     0
QSO: 14270 PH 2014-10-25 1244 SK3W          59  14     IQ0LT         59  15     0
QSO: 21372 PH 2014-10-25 1244 SK3W          59  14     W1HQ          59  05     0
QSO: 21372 PH 2014-10-25 1244 SK3W          59  14     RA4AAT        59  16     0
QSO: 28648 PH 2014-10-25 1244 SK3W          59  14     KB1VZY        59  05     0
QSO: 28648 PH 2014-10-25 1245 SK3W          59  14     KA1IOR        59  05     0
QSO: 21372 PH 2014-10-25 1245 SK3W          59  14     OL1Z          59  15     0
QSO: 14270 PH 2014-10-25 1245 SK3W          59  14     EA3BMT        59  14     0
QSO: 14270 PH 2014-10-25 1245 SK3W          59  14     K1ZZ          59  05     0
QSO: 21372 PH 2014-10-25 1245 SK3W          59  14     WP3EF         59  08     0
QSO: 28648 PH 2014-10-25 1246 SK3W          59  14     AB3CX         59  05     0
QSO: 14270 PH 2014-10-25 1246 SK3W          59  14     W2CG          59  05     0
QSO: 28648 PH 2014-10-25 1246 SK3W          59  14     P40W          59  09     0
QSO: 28648 PH 2014-10-25 1246 SK3W          59  14     W2RD          59  05     0
QSO: 21372 PH 2014-10-25 1246 SK3W          59  14     OM5UM         59  15     0
QSO: 28648 PH 2014-10-25 1246 SK3W          59  14     GM4JR         59  14     0
QSO: 14270 PH 2014-10-25 1246 SK3W          59  14     OM3TB         59  15     0
QSO: 28648 PH 2014-10-25 1247 SK3W          59  14     W3GM          59  05     0
QSO: 14270 PH 2014-10-25 1247 SK3W          59  14     VK2GGC        59  30     0
QSO: 21372 PH 2014-10-25 1247 SK3W          59  14     HB9AWS        59  14     0
QSO: 14270 PH 2014-10-25 1247 SK3W          59  14     RC9J          59  17     0
QSO: 28648 PH 2014-10-25 1247 SK3W          59  14     K4VV          59  05     0
QSO: 28648 PH 2014-10-25 1247 SK3W          59  14     K4LM          59  05     0
QSO:  7180 PH 2014-10-25 1247 SK3W          59  14     DL7FF         59  14     0
QSO: 28648 PH 2014-10-25 1248 SK3W          59  14     N2SQW         59  05     0
QSO: 14270 PH 2014-10-25 1248 SK3W          59  14     HA5OT         59  15     0
QSO: 28648 PH 2014-10-25 1248 SK3W          59  14     CS7AGN        59  14     0
QSO: 14270 PH 2014-10-25 1248 SK3W          59  14     UX0RR         59  16     0
QSO: 28648 PH 2014-10-25 1249 SK3W          59  14     OM3KFF        59  15     0
QSO: 28648 PH 2014-10-25 1249 SK3W          59  14     K3LR          59  05     0
QSO: 21253 PH 2014-10-25 1249 SK3W          59  14     T48K          59  08     0
QSO: 28648 PH 2014-10-25 1249 SK3W          59  14     SP1RKT        59  15     0
QSO: 28648 PH 2014-10-25 1249 SK3W          59  14     IR6T          59  15     0
QSO: 14270 PH 2014-10-25 1249 SK3W          59  14     RV9V          59  18     0
QSO: 21372 PH 2014-10-25 1250 SK3W          59  14     W1AES         59  05     0
QSO: 21372 PH 2014-10-25 1250 SK3W          59  14     K1CN          59  05     0
QSO: 28648 PH 2014-10-25 1250 SK3W          59  14     YT9A          59  15     0
QSO: 21372 PH 2014-10-25 1250 SK3W          59  14     W2NO          59  05     0
QSO: 21372 PH 2014-10-25 1250 SK3W          59  14     IT9DGG        59  15     0
QSO: 28648 PH 2014-10-25 1250 SK3W          59  14     PU1MHZ        59  11     0
QSO: 28648 PH 2014-10-25 1250 SK3W          59  14     K1RV          59  05     0
QSO: 21372 PH 2014-10-25 1251 SK3W          59  14     K5GDX         59  04     0
QSO: 21372 PH 2014-10-25 1251 SK3W          59  14     W1KT          59  05     0
QSO: 28648 PH 2014-10-25 1251 SK3W          59  14     EF5R          59  14     0
QSO: 28648 PH 2014-10-25 1251 SK3W          59  14     PH0AS         59  14     0
QSO: 14270 PH 2014-10-25 1251 SK3W          59  14     UA9UDX        59  18     0
QSO: 28648 PH 2014-10-25 1251 SK3W          59  14     N2SR          59  05     0
QSO: 28648 PH 2014-10-25 1251 SK3W          59  14     EB3TR         59  14     0
QSO: 21372 PH 2014-10-25 1252 SK3W          59  14     JV5A          59  23     0
QSO: 28648 PH 2014-10-25 1252 SK3W          59  14     WJ2D          59  05     0
QSO: 21372 PH 2014-10-25 1252 SK3W          59  14     W3LL          59  05     0
QSO: 21372 PH 2014-10-25 1252 SK3W          59  14     N2BJ          59  04     0
QSO: 28648 PH 2014-10-25 1252 SK3W          59  14     DL2AA         59  14     0
QSO: 21372 PH 2014-10-25 1252 SK3W          59  14     W2YR          59  05     0
QSO: 28648 PH 2014-10-25 1252 SK3W          59  14     LI5O          59  14     0
QSO: 14270 PH 2014-10-25 1252 SK3W          59  14     DL7FB         59  14     0
QSO: 28648 PH 2014-10-25 1253 SK3W          59  14     DP7D          59  14     0
QSO: 28648 PH 2014-10-25 1253 SK3W          59  14     DL5RDO        59  14     0
QSO: 28648 PH 2014-10-25 1253 SK3W          59  14     W9OA/9        59  04     0
QSO: 14270 PH 2014-10-25 1253 SK3W          59  14     BY5HB         59  24     0
QSO: 21372 PH 2014-10-25 1253 SK3W          59  14     W9IIX         59  04     0
QSO: 28648 PH 2014-10-25 1253 SK3W          59  14     VE3RA         59  04     0
QSO: 21372 PH 2014-10-25 1253 SK3W          59  14     N9CIQ         59  04     0
QSO: 28648 PH 2014-10-25 1254 SK3W          59  14     DF2RG         59  14     0
QSO: 21372 PH 2014-10-25 1254 SK3W          59  14     K5MV          59  04     0
QSO: 28648 PH 2014-10-25 1254 SK3W          59  14     PR7AA         59  11     0
QSO: 21372 PH 2014-10-25 1254 SK3W          59  14     AA4R          59  04     0
QSO: 28648 PH 2014-10-25 1254 SK3W          59  14     VE3EJ         59  04     0
QSO: 28648 PH 2014-10-25 1254 SK3W          59  14     G3TXF         59  14     0
QSO: 28648 PH 2014-10-25 1255 SK3W          59  14     VO1MP         59  05     0
QSO: 28648 PH 2014-10-25 1255 SK3W          59  14     N2DVQ         59  05     0
QSO: 21372 PH 2014-10-25 1255 SK3W          59  14     DL2NOM        59  14     0
QSO: 28648 PH 2014-10-25 1255 SK3W          59  14     WB3CJU        59  05     0
QSO: 21372 PH 2014-10-25 1255 SK3W          59  14     DK1WA         59  14     0
QSO: 14270 PH 2014-10-25 1255 SK3W          59  14     W1CSM         59  05     0
QSO: 21372 PH 2014-10-25 1255 SK3W          59  14     VE3HG         59  04     0
QSO: 28648 PH 2014-10-25 1255 SK3W          59  14     W3KB          59  05     0
QSO: 28648 PH 2014-10-25 1256 SK3W          59  14     N4RA          59  05     0
QSO: 28648 PH 2014-10-25 1256 SK3W          59  14     KS1J          59  05     0
QSO: 21372 PH 2014-10-25 1256 SK3W          59  14     TF3AO         59  40     0
QSO: 14270 PH 2014-10-25 1256 SK3W          59  14     DS5BRE        59  25     0
QSO: 28648 PH 2014-10-25 1256 SK3W          59  14     KA1ZD         59  05     0
QSO: 21372 PH 2014-10-25 1256 SK3W          59  14     WX1S          59  05     0
QSO: 28648 PH 2014-10-25 1256 SK3W          59  14     ED3D          59  14     0
QSO: 28648 PH 2014-10-25 1256 SK3W          59  14     W1HQ          59  05     0
QSO: 21372 PH 2014-10-25 1257 SK3W          59  14     R3AP          59  16     0
QSO: 21372 PH 2014-10-25 1257 SK3W          59  14     K0KX          59  04     0
QSO: 14270 PH 2014-10-25 1257 SK3W          59  14     W4ACH         59  05     0
QSO: 21372 PH 2014-10-25 1257 SK3W          59  14     N4JT          59  05     0
QSO: 21372 PH 2014-10-25 1257 SK3W          59  14     EA4TW         59  14     0
QSO: 21372 PH 2014-10-25 1257 SK3W          59  14     GJ2A          59  14     0
QSO: 28648 PH 2014-10-25 1257 SK3W          59  14     DL5YM         59  14     0
QSO: 14270 PH 2014-10-25 1257 SK3W          59  14     LY2EW         59  15     0
QSO: 21372 PH 2014-10-25 1258 SK3W          59  14     F5ASD         59  14     0
QSO: 28648 PH 2014-10-25 1258 SK3W          59  14     CT1EAV        59  14     0
QSO: 14270 PH 2014-10-25 1258 SK3W          59  14     9A3B          59  15     0
QSO: 28648 PH 2014-10-25 1258 SK3W          59  14     GA3YOR        59  14     0
QSO: 28648 PH 2014-10-25 1258 SK3W          59  14     N2TU          59  05     0
