START-OF-LOG: 2.0
CALLSIGN: DK65DARC
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CLUB: DARC
CONTEST: EA PSK63 Contest
CREATED-BY: MixW 2.19
NAME: Horst Germann
OPERATORS: DL6NDW
SOAPBOX: Nice PSK63 contest with special call 65 years of DARC
QSO: 14073 PS 2015-03-15 1319 DK65DARC      599 060    EA1FMD        599 SG     0
QSO: 14073 PS 2015-03-15 1320 DK65DARC      599 061    EA7CIX        599 MA     0
QSO: 14073 PS 2015-03-15 1321 DK65DARC      599 062    UA6XES        599 408    0
QSO: 14073 PS 2015-03-15 1322 DK65DARC      599 063    RQ0C/4        599 94     0
QSO: 14073 PS 2015-03-15 1322 DK65DARC      599 064    M0DBO         599 50     0
QSO: 14073 PS 2015-03-15 1323 DK65DARC      599 065    YO3GNF        599 98     0
QSO: 14073 PS 2015-03-15 1323 DK65DARC      599 066    EU6AA         599 107    0
QSO: 14073 PS 2015-03-15 1325 DK65DARC      599 067    SB0A          599 196    0
QSO: 14073 PS 2015-03-15 1326 DK65DARC      599 068    SQ7B          599 295    0
QSO: 14073 PS 2015-03-15 1326 DK65DARC      599 069    OH2MQ         599 484    0
QSO: 14073 PS 2015-03-15 1327 DK65DARC      599 070    UX0DL         599 534    0
QSO: 14073 PS 2015-03-15 1327 DK65DARC      599 071    US5LPO        599 309    0
QSO: 14073 PS 2015-03-15 1328 DK65DARC      599 072    EA4CWN        599 TO     0
QSO: 14073 PS 2015-03-15 1329 DK65DARC      599 073    EA1MI         599 SG     0
QSO: 14073 PS 2015-03-15 1330 DK65DARC      599 074    EA3GCT        599 B      0
QSO: 14073 PS 2015-03-15 1331 DK65DARC      599 075    EA7AZA        599 CA     0
QSO: 14073 PS 2015-03-15 1332 DK65DARC      599 076    M0TQR         599 209    0
QSO: 14073 PS 2015-03-15 1333 DK65DARC      599 077    EA7IRI        599 J      0
QSO: 14073 PS 2015-03-15 1334 DK65DARC      599 078    RD3ZQ         599 427    0
QSO: 14073 PS 2015-03-15 1335 DK65DARC      599 079    R3IK          599 212    0
QSO: 14073 PS 2015-03-15 1336 DK65DARC      599 080    DQ70ELBE      599 254    0
QSO: 14073 PS 2015-03-15 1336 DK65DARC      599 081    ED1B          599 O      0
QSO: 14073 PS 2015-03-15 1337 DK65DARC      599 082    SM2BJS        599 178    0
QSO: 14073 PS 2015-03-15 1337 DK65DARC      599 083    US0MS         599 250    0
QSO: 14073 PS 2015-03-15 1338 DK65DARC      599 084    OH2ET         599 162    0
QSO: 14073 PS 2015-03-15 1341 DK65DARC      599 085    M0NPQ         599 383    0
QSO: 14073 PS 2015-03-15 1343 DK65DARC      599 086    YL5X          599 256    0
QSO: 14073 PS 2015-03-15 1343 DK65DARC      599 087    UA9XLE/3      599 079    0
QSO: 14073 PS 2015-03-15 1344 DK65DARC      599 088    RU4PH         599 196    0
QSO: 14073 PS 2015-03-15 1345 DK65DARC      599 089    YU7AOP        599 222    0
QSO: 14073 PS 2015-03-15 1346 DK65DARC      599 090    G4CXQ         599 051    0
QSO: 14073 PS 2015-03-15 1347 DK65DARC      599 091    YU7AU         599 259    0
QSO: 14073 PS 2015-03-15 1348 DK65DARC      599 092    R8XF          599 277    0
QSO: 14073 PS 2015-03-15 1352 DK65DARC      599 093    PE1RWL        599 103    0
QSO: 21073 PS 2015-03-15 1356 DK65DARC      599 094    EA7CIX        599 MA     0
QSO:  7042 PS 2015-03-15 1402 DK65DARC      599 095    S50P          599 314    0
QSO:  7042 PS 2015-03-15 1404 DK65DARC      599 096    9A6SJZ        599 94     0
QSO:  7042 PS 2015-03-15 1406 DK65DARC      599 097    DG0CG         599 284    0
QSO:  7042 PS 2015-03-15 1406 DK65DARC      599 098    SP6GBP        599 170    0
QSO:  7042 PS 2015-03-15 1407 DK65DARC      599 099    DG7EKJ        599 217    0
QSO:  7042 PS 2015-03-15 1408 DK65DARC      599 100    OK2UHP        599 171    0
QSO:  7042 PS 2015-03-15 1408 DK65DARC      599 101    SQ1BVG/2      599 273    0
QSO:  7042 PS 2015-03-15 1409 DK65DARC      599 102    G7VGY         599 22     0
QSO:  7042 PS 2015-03-15 1410 DK65DARC      599 103    DL4ME         599 101    0
QSO:  7042 PS 2015-03-15 1412 DK65DARC      599 104    S53F          599 266    0
QSO:  7042 PS 2015-03-15 1412 DK65DARC      599 105    PE2K          599 184    0
QSO:  7042 PS 2015-03-15 1413 DK65DARC      599 106    PG5V          599 124    0
QSO:  7042 PS 2015-03-15 1415 DK65DARC      599 107    DL1JPF        599 080    0
QSO:  7042 PS 2015-03-15 1416 DK65DARC      599 108    PA0FAW        599 047    0
QSO:  7042 PS 2015-03-15 1417 DK65DARC      599 109    DJ0JG         599 133    0
QSO:  7042 PS 2015-03-15 1420 DK65DARC      599 110    IW1FRD        599 189    0
QSO:  7042 PS 2015-03-15 1422 DK65DARC      599 111    YO9GSB        599 169    0
QSO: 14074 PS 2015-03-15 1430 DK65DARC      599 112    G3VQO         599 045    0
QSO: 14074 PS 2015-03-15 1432 DK65DARC      599 113    EA1IPH        599 BU     0
QSO: 14074 PS 2015-03-15 1433 DK65DARC      599 114    OZ4ZT         599 049    0
QSO: 14074 PS 2015-03-15 1435 DK65DARC      599 115    SV2FLQ/A      599 417    0
QSO: 14074 PS 2015-03-15 1437 DK65DARC      599 116    UA3UNR        599 012    0
QSO: 14074 PS 2015-03-15 1438 DK65DARC      599 117    SK6QA         599 056    0
QSO: 14074 PS 2015-03-15 1440 DK65DARC      599 118    EA1HRR        599 S      0
QSO: 14074 PS 2015-03-15 1441 DK65DARC      599 119    F4UMJ         599 097    0
QSO: 14074 PS 2015-03-15 1442 DK65DARC      599 120    YO5BLA        599 343    0
QSO: 14074 PS 2015-03-15 1443 DK65DARC      599 121    SP4TXI        599 353    0
QSO: 14074 PS 2015-03-15 1443 DK65DARC      599 122    RA9DP         599 138    0
QSO: 14074 PS 2015-03-15 1445 DK65DARC      599 123    OZ5AGJ        599 123    0
QSO: 14074 PS 2015-03-15 1448 DK65DARC      599 124    EA5DPF/4      599 GU     0
QSO: 14074 PS 2015-03-15 1449 DK65DARC      599 125    ED3D          599 GI     0
QSO: 14074 PS 2015-03-15 1449 DK65DARC      599 126    F1IWH         599 211    0
QSO: 14074 PS 2015-03-15 1450 DK65DARC      599 127    EW6FX         599 048    0
QSO: 14074 PS 2015-03-15 1454 DK65DARC      599 128    R4WT          599 062    0
QSO: 14074 PS 2015-03-15 1455 DK65DARC      599 129    YU1RP         599 063    0
QSO: 14074 PS 2015-03-15 1455 DK65DARC      599 130    EA3HCJ        599 T      0
QSO: 14074 PS 2015-03-15 1458 DK65DARC      599 131    YL3FW         599 226    0
QSO: 14074 PS 2015-03-15 1459 DK65DARC      599 132    UX1LW         599 082    0
QSO: 14074 PS 2015-03-15 1501 DK65DARC      599 133    EA1BAF        599 OU     0
QSO: 14074 PS 2015-03-15 1502 DK65DARC      599 134    EA4GJJ        599 GU     0
QSO: 14074 PS 2015-03-15 1503 DK65DARC      599 135    RZ3LA         599 237    0
QSO: 14074 PS 2015-03-15 1504 DK65DARC      599 136    EB2RA         599 HU     0
QSO: 14074 PS 2015-03-15 1505 DK65DARC      599 137    EB3EFU        599 GI     0
QSO: 14074 PS 2015-03-15 1505 DK65DARC      599 138    G4EBY         599 201    0
QSO: 14074 PS 2015-03-15 1507 DK65DARC      599 139    UR5FOA        599 380    0
QSO: 14074 PS 2015-03-15 1507 DK65DARC      599 140    4Z4DX         599 220    0
QSO: 14074 PS 2015-03-15 1509 DK65DARC      599 141    EA8JT         599 TF     0
QSO: 14074 PS 2015-03-15 1511 DK65DARC      599 142    SM7CIL        599 172    0
QSO: 14074 PS 2015-03-15 1514 DK65DARC      599 143    EA2BER        599 BI     0
QSO: 14074 PS 2015-03-15 1516 DK65DARC      599 144    UY5TE         599 220    0
QSO: 14074 PS 2015-03-15 1517 DK65DARC      599 145    R2EA          599 435    0
QSO: 14074 PS 2015-03-15 1518 DK65DARC      599 146    EA2XR         599 BI     0
QSO: 14074 PS 2015-03-15 1519 DK65DARC      599 147    EA4CRP        599 BA     0
QSO:  7043 PS 2015-03-15 1526 DK65DARC      599 148    M0NPQ         599 407    0
QSO:  7043 PS 2015-03-15 1526 DK65DARC      599 149    DJ0MY         599 141    0
QSO:  7043 PS 2015-03-15 1526 DK65DARC      599 150    ON2AD         599 267    0
QSO:  7043 PS 2015-03-15 1528 DK65DARC      599 151    S57WO         599 031    0
QSO:  7043 PS 2015-03-15 1528 DK65DARC      599 152    SV1PMH        599 285    0
QSO:  7043 PS 2015-03-15 1530 DK65DARC      599 153    DL1SWB        599 054    0
QSO:  7043 PS 2015-03-15 1533 DK65DARC      599 154    OK1DKA        599 276    0
QSO: 14074 PS 2015-03-15 1543 DK65DARC      599 155    UN7EG         599 235    0
QSO: 14074 PS 2015-03-15 1544 DK65DARC      599 156    UA4FX         599 234    0
QSO: 14074 PS 2015-03-15 1545 DK65DARC      599 157    EA5FSC        599 V      0
QSO: 14074 PS 2015-03-15 1548 DK65DARC      599 158    SV3DCX        599 153    0
QSO: 14074 PS 2015-03-15 1549 DK65DARC      599 159    SQ8KEZ        599 212    0
QSO: 14074 PS 2015-03-15 1551 DK65DARC      599 160    UA3ON         599 182    0
QSO: 14074 PS 2015-03-15 1551 DK65DARC      599 161    YU7NW         599 165    0
QSO: 14074 PS 2015-03-15 1552 DK65DARC      599 162    UR5CN         599 256    0
QSO: 14074 PS 2015-03-15 1552 DK65DARC      599 163    EA3FHP        599 B      0
QSO: 14074 PS 2015-03-15 1553 DK65DARC      599 164    UR3UK         599 215    0
QSO: 14074 PS 2015-03-15 1556 DK65DARC      599 165    IK7BEF        599 074    0
QSO: 14074 PS 2015-03-15 1556 DK65DARC      599 166    ED2V          599 VI     0
QSO: 14074 PS 2015-03-15 1559 DK65DARC      599 167    F4FDR         599 373    0
END-OF-LOG:
