START-OF-LOG: 3.0
CREATED-BY:    SD by EI5DI
CONTEST:       CQ-WW-CW
CALLSIGN:      ON5WL
CLAIMED-SCORE: 39160
NAME:          Leon Welters
OPERATORS:     ON5WL
SOAPBOX:       Fine contest with much activity and 10 m was open.
QSO:  7000 CW 2011-11-26 2247 ON5WL         599 14     9A1A          599 15
QSO:  7000 CW 2011-11-26 2247 ON5WL         599 14     K1GQ          599 05
QSO:  7000 CW 2011-11-26 2304 ON5WL         599 14     YP8T          599 20
QSO:  7000 CW 2011-11-26 2320 ON5WL         599 14     K9NR          599 04
QSO:  7000 CW 2011-11-26 2320 ON5WL         599 14     K3LR          599 05
QSO:  7000 CW 2011-11-26 2321 ON5WL         599 14     LZ8E          599 20
QSO:  3500 CW 2011-11-27 0749 ON5WL         599 14     W1MK          599 05
QSO:  3500 CW 2011-11-27 0749 ON5WL         599 14     SM6CPY        599 14
QSO:  3500 CW 2011-11-27 0751 ON5WL         599 14     NR4M          599 05
QSO:  3500 CW 2011-11-27 0752 ON5WL         599 14     LY7A          599 15
QSO:  3500 CW 2011-11-27 0752 ON5WL         599 14     N3RS          599 05
QSO:  3500 CW 2011-11-27 0753 ON5WL         599 14     DJ5BWD        599 14
QSO:  3500 CW 2011-11-27 0755 ON5WL         599 14     KC1XX         599 05
QSO:  3500 CW 2011-11-27 0759 ON5WL         599 14     OY1CT         599 14
QSO:  3500 CW 2011-11-27 0800 ON5WL         599 14     K3LR          599 05
QSO:  3500 CW 2011-11-27 0802 ON5WL         599 14     N4PN          599 05
QSO:  3500 CW 2011-11-27 0803 ON5WL         599 14     G4DDL         599 14
QSO:  3500 CW 2011-11-27 0804 ON5WL         599 14     DM7C          599 14
QSO:  3500 CW 2011-11-27 0805 ON5WL         599 14     M0AEK         599 14
QSO:  3500 CW 2011-11-27 0807 ON5WL         599 14     M6W           599 14
QSO:  3500 CW 2011-11-27 0809 ON5WL         599 14     W2PV          599 05
QSO:  3500 CW 2011-11-27 0810 ON5WL         599 14     E71A          599 15
QSO:  3500 CW 2011-11-27 0812 ON5WL         599 14     OM4ANJ        599 15
QSO:  3500 CW 2011-11-27 0814 ON5WL         599 14     DO1MGN        599 14
QSO:  3500 CW 2011-11-27 0815 ON5WL         599 14     G3VPS         599 14
QSO:  3500 CW 2011-11-27 0816 ON5WL         599 14     GW4HBK        599 14
QSO:  3500 CW 2011-11-27 0817 ON5WL         599 14     G3IAF         599 14
QSO:  3500 CW 2011-11-27 0818 ON5WL         599 14     PA3HK         599 14
QSO:  3500 CW 2011-11-27 0819 ON5WL         599 14     DL2SAX        599 14
QSO:  3500 CW 2011-11-27 0820 ON5WL         599 14     DL8UNF        599 14
QSO:  3500 CW 2011-11-27 0824 ON5WL         599 14     DL8QS         599 14
QSO:  3500 CW 2011-11-27 0825 ON5WL         599 14     SK3W          599 14
QSO:  3500 CW 2011-11-27 0827 ON5WL         599 14     DR1A          599 14
QSO: 28000 CW 2011-11-27 0910 ON5WL         599 14     LZ5R          599 20
QSO: 28000 CW 2011-11-27 0913 ON5WL         599 14     R3AT          599 16
QSO: 28000 CW 2011-11-27 0913 ON5WL         599 14     LZ1NG         599 20
QSO: 28000 CW 2011-11-27 0916 ON5WL         599 14     UU5WW         599 16
QSO: 28000 CW 2011-11-27 0919 ON5WL         599 14     UA6AA         599 16
QSO: 28000 CW 2011-11-27 0921 ON5WL         599 14     UP2L          599 17
QSO: 28000 CW 2011-11-27 0922 ON5WL         599 14     RT3A          599 16
QSO: 28000 CW 2011-11-27 0922 ON5WL         599 14     RT4RO         599 16
QSO: 28000 CW 2011-11-27 0927 ON5WL         599 14     RC3W          599 16
QSO: 28000 CW 2011-11-27 0932 ON5WL         599 14     LZ9W          599 20
QSO: 28000 CW 2011-11-27 0932 ON5WL         599 14     UZ2M          599 16
QSO: 28000 CW 2011-11-27 0933 ON5WL         599 14     UA3DPM        599 16
QSO: 28000 CW 2011-11-27 0934 ON5WL         599 14     R3PA          599 16
QSO: 28000 CW 2011-11-27 0936 ON5WL         599 14     UA9SAW        599 16
QSO: 28000 CW 2011-11-27 0938 ON5WL         599 14     RX6AM         599 16
QSO: 28000 CW 2011-11-27 0939 ON5WL         599 14     SV2HWR        599 20
QSO: 28000 CW 2011-11-27 1406 ON5WL         599 14     CR3L          599 33
QSO: 28000 CW 2011-11-27 1408 ON5WL         599 14     N4UU          599 05
QSO: 14000 CW 2011-11-27 1944 ON5WL         599 14     EA5RS         599 14
QSO: 14000 CW 2011-11-27 1945 ON5WL         599 14     IR9Y          599 15
QSO: 14000 CW 2011-11-27 1946 ON5WL         599 14     W2PV          599 05
QSO: 14000 CW 2011-11-27 1947 ON5WL         599 14     K3LR          599 05
QSO: 14000 CW 2011-11-27 1947 ON5WL         599 14     VE3EJ         599 04
QSO: 14000 CW 2011-11-27 1949 ON5WL         599 14     NY4A          599 05
QSO: 14000 CW 2011-11-27 1949 ON5WL         599 14     DR1A          599 14
QSO: 14000 CW 2011-11-27 1950 ON5WL         599 14     NN1N          599 05
QSO: 14000 CW 2011-11-27 1952 ON5WL         599 14     K1ZZ          599 05
QSO: 14000 CW 2011-11-27 1954 ON5WL         599 14     W1NR          599 05
QSO: 14000 CW 2011-11-27 1955 ON5WL         599 14     NA3M          599 05
QSO: 14000 CW 2011-11-27 1956 ON5WL         599 14     N1WR          599 05
QSO: 14000 CW 2011-11-27 1956 ON5WL         599 14     W2FU          599 05
QSO: 14000 CW 2011-11-27 1957 ON5WL         599 14     K8JJC         599 04
QSO: 14000 CW 2011-11-27 1958 ON5WL         599 14     K1VC          599 05
QSO: 14000 CW 2011-11-27 1958 ON5WL         599 14     AA1V          599 05
QSO: 14000 CW 2011-11-27 1959 ON5WL         599 14     K3NM          599 05
QSO: 14000 CW 2011-11-27 2000 ON5WL         599 14     W2LE          599 05
QSO: 14000 CW 2011-11-27 2001 ON5WL         599 14     W1RM          599 05
QSO: 14000 CW 2011-11-27 2001 ON5WL         599 14     K3MD          599 05
QSO: 14000 CW 2011-11-27 2002 ON5WL         599 14     K4IKM         599 05
QSO: 14000 CW 2011-11-27 2003 ON5WL         599 14     K2XT          599 05
QSO: 14000 CW 2011-11-27 2004 ON5WL         599 14     EA7MT         599 14
QSO: 14000 CW 2011-11-27 2004 ON5WL         599 14     W2NO          599 05
QSO: 14000 CW 2011-11-27 2005 ON5WL         599 14     KS1J          599 05
QSO: 14000 CW 2011-11-27 2005 ON5WL         599 14     WA3C          599 04
QSO: 14000 CW 2011-11-27 2006 ON5WL         599 14     W8TA          599 04
QSO: 14000 CW 2011-11-27 2007 ON5WL         599 14     KG4W          599 05
QSO: 14000 CW 2011-11-27 2007 ON5WL         599 14     K1LZ          599 05
QSO: 14000 CW 2011-11-27 2008 ON5WL         599 14     N8RA          599 05
QSO: 14000 CW 2011-11-27 2010 ON5WL         599 14     K4VV          599 05
QSO: 14000 CW 2011-11-27 2011 ON5WL         599 14     W2CG          599 05
QSO: 14000 CW 2011-11-27 2018 ON5WL         599 14     KC1XX         599 05
QSO:  7000 CW 2011-11-27 2110 ON5WL         599 14     YT9X          599 15
QSO:  7000 CW 2011-11-27 2111 ON5WL         599 14     K2QMF         599 05
QSO:  7000 CW 2011-11-27 2112 ON5WL         599 14     NY4A          599 05
QSO:  7000 CW 2011-11-27 2119 ON5WL         599 14     W3UA          599 05
QSO:  7000 CW 2011-11-27 2120 ON5WL         599 14     CR3L          599 33
QSO:  7000 CW 2011-11-27 2122 ON5WL         599 14     ED1R          599 14
QSO:  7000 CW 2011-11-27 2123 ON5WL         599 14     IR9Y          599 15
QSO:  7000 CW 2011-11-27 2125 ON5WL         599 14     IH9R          599 33
QSO:  7000 CW 2011-11-27 2129 ON5WL         599 14     RO3DX         599 16
QSO:  7000 CW 2011-11-27 2131 ON5WL         599 14     UT1IM         599 16
QSO:  7000 CW 2011-11-27 2132 ON5WL         599 14     TC2A          599 20
QSO:  7000 CW 2011-11-27 2132 ON5WL         599 14     LZ9W          599 20
QSO:  7000 CW 2011-11-27 2133 ON5WL         599 14     YR1C          599 20
QSO:  7000 CW 2011-11-27 2133 ON5WL         599 14     OK5W          599 15
QSO:  7000 CW 2011-11-27 2134 ON5WL         599 14     RM9X          599 17
QSO:  7000 CW 2011-11-27 2136 ON5WL         599 14     RK3AQW        599 16
QSO:  7000 CW 2011-11-27 2138 ON5WL         599 14     US3IZ         599 16
QSO:  7000 CW 2011-11-27 2140 ON5WL         599 14     RT3T          599 16
QSO:  7000 CW 2011-11-27 2141 ON5WL         599 14     W2XL          599 05
QSO:  7000 CW 2011-11-27 2141 ON5WL         599 14     K4ZW          599 05
QSO:  7000 CW 2011-11-27 2143 ON5WL         599 14     WC1M          599 05
QSO:  7000 CW 2011-11-27 2144 ON5WL         599 14     RK3IR         599 16
QSO:  7000 CW 2011-11-27 2153 ON5WL         599 14     UR5LJD        599 16
QSO:  7000 CW 2011-11-27 2156 ON5WL         599 14     RM3M          599 16
QSO:  7000 CW 2011-11-27 2157 ON5WL         599 14     N2NT          599 05
QSO:  7000 CW 2011-11-27 2158 ON5WL         599 14     CT1DJE        599 14
QSO:  7000 CW 2011-11-27 2202 ON5WL         599 14     UT5CY         599 16
QSO:  7000 CW 2011-11-27 2214 ON5WL         599 14     W3BGN         599 05
QSO:  7000 CW 2011-11-27 2216 ON5WL         599 14     W2EG          599 05
QSO:  7000 CW 2011-11-27 2217 ON5WL         599 14     K3CR          599 05
QSO:  7000 CW 2011-11-27 2218 ON5WL         599 14     RL3A          599 16
QSO:  7000 CW 2011-11-27 2220 ON5WL         599 14     JA3YBK        599 25
QSO:  7000 CW 2011-11-27 2232 ON5WL         599 14     CR6K          599 14
QSO:  7000 CW 2011-11-27 2239 ON5WL         599 14     UW2ZM         599 16
QSO:  7000 CW 2011-11-27 2240 ON5WL         599 14     RX3DBH        599 16
QSO:  7000 CW 2011-11-27 2241 ON5WL         599 14     IS0AFM        599 15
QSO:  7000 CW 2011-11-27 2243 ON5WL         599 14     K4VV          599 05
QSO:  7000 CW 2011-11-27 2243 ON5WL         599 14     YU5R          599 15
QSO:  7000 CW 2011-11-27 2258 ON5WL         599 14     K1DG          599 05
QSO:  7000 CW 2011-11-27 2300 ON5WL         599 14     CT3KN         599 33
QSO:  7000 CW 2011-11-27 2301 ON5WL         599 14     J6M           599 08
END-OF-LOG:
