START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.9.1
CONTEST: CQ-WW-CW
LOCATION: NH
CALLSIGN: KC1XX
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-TRANSMITTER: UNLIMITED
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 35394375
OPERATORS: KC1XX W1UE W1FV WA1Z DL1MGB K1EA K1QX N1KWF K1TR W2RQ KM3T
QSO: 14001 CW 2011-11-26 1958 KC1XX         599 5      DJ6OZ         599 14     0
QSO: 14001 CW 2011-11-26 1958 KC1XX         599 5      EA2KV         599 14     0
QSO:  7050 CW 2011-11-26 1958 KC1XX         599 5      R7HF          599 16     0
QSO:  7050 CW 2011-11-26 1958 KC1XX         599 5      UX7MR         599 16     0
QSO: 14001 CW 2011-11-26 1958 KC1XX         599 5      EA7ZY         599 14     0
QSO: 14006 CW 2011-11-26 1959 KC1XX         599 5      9A8M          599 15     0
QSO: 14001 CW 2011-11-26 2000 KC1XX         599 5      GM0TTY        599 14     0
QSO: 28059 CW 2011-11-26 2000 KC1XX         599 5      LQ4D          599 13     0
QSO: 14001 CW 2011-11-26 2000 KC1XX         599 5      IB3X          599 15     0
QSO: 14001 CW 2011-11-26 2000 KC1XX         599 5      YO7NW         599 20     0
QSO: 28051 CW 2011-11-26 2000 KC1XX         599 5      VK4BUI        599 30     0
QSO: 21063 CW 2011-11-26 2001 KC1XX         599 5      XE2IF         599 06     0
QSO: 14001 CW 2011-11-26 2001 KC1XX         599 5      SP3DOF        599 15     0
QSO:  7050 CW 2011-11-26 2001 KC1XX         599 5      YL2TD         599 15     0
QSO: 14001 CW 2011-11-26 2001 KC1XX         599 5      OZ1DGQ        599 14     0
QSO: 14026 CW 2011-11-26 2002 KC1XX         599 5      DJ5QV         599 14     0
QSO: 28092 CW 2011-11-26 2002 KC1XX         599 5      VK2NU         599 30     0
QSO: 14001 CW 2011-11-26 2002 KC1XX         599 5      EA1YE         599 14     0
QSO: 28051 CW 2011-11-26 2003 KC1XX         599 5      VE5VG         599 04     0
QSO: 21014 CW 2011-11-26 2003 KC1XX         599 5      YV8AD         599 09     0
QSO: 28060 CW 2011-11-26 2003 KC1XX         599 5      ZL1TM         599 32     0
QSO: 14001 CW 2011-11-26 2003 KC1XX         599 5      OE2M          599 15     0
QSO: 21008 CW 2011-11-26 2004 KC1XX         599 5      PY2PT         599 11     0
QSO:  7050 CW 2011-11-26 2004 KC1XX         599 5      OZ4CG         599 14     0
QSO: 14001 CW 2011-11-26 2004 KC1XX         599 5      DL6NCY        599 14     0
QSO: 28051 CW 2011-11-26 2004 KC1XX         599 5      VK2BJ         599 30     0
QSO: 21024 CW 2011-11-26 2004 KC1XX         599 5      VE5ZX         599 04     0
QSO: 14001 CW 2011-11-26 2005 KC1XX         599 5      DL3SAS        599 14     0
QSO:  7003 CW 2011-11-26 2007 KC1XX         599 5      G3WRR         599 14     0
QSO: 14034 CW 2011-11-26 2007 KC1XX         599 5      TM6X          599 14     0
QSO: 21014 CW 2011-11-26 2007 KC1XX         599 5      KK0I          599 04     0
QSO:  7080 CW 2011-11-26 2007 KC1XX         599 5      UC6A          599 16     0
QSO: 14026 CW 2011-11-26 2008 KC1XX         599 5      ON4UN         599 14     0
QSO:  7010 CW 2011-11-26 2008 KC1XX         599 5      UY7C          599 16     0
QSO: 14001 CW 2011-11-26 2008 KC1XX         599 5      DL5JS         599 14     0
QSO:  7010 CW 2011-11-26 2009 KC1XX         599 5      LA9Z          599 14     0
QSO: 28068 CW 2011-11-26 2009 KC1XX         599 5      VE3OI         599 04     0
QSO: 14001 CW 2011-11-26 2009 KC1XX         599 5      DF9GH         599 14     0
QSO: 14001 CW 2011-11-26 2010 KC1XX         599 5      M2W           599 14     0
QSO: 14058 CW 2011-11-26 2011 KC1XX         599 5      CO2JW         599 08     0
QSO:  7010 CW 2011-11-26 2011 KC1XX         599 5      HA7LW         599 15     0
QSO:  7010 CW 2011-11-26 2011 KC1XX         599 5      UU6JJ         599 16     0
QSO: 21009 CW 2011-11-26 2012 KC1XX         599 5      N6MI          599 03     0
QSO: 21048 CW 2011-11-26 2012 KC1XX         599 5      PY1NB         599 11     0
QSO: 14001 CW 2011-11-26 2012 KC1XX         599 5      9A3W          599 15     0
QSO:  7010 CW 2011-11-26 2013 KC1XX         599 5      DF6LQ         599 14     0
QSO: 14001 CW 2011-11-26 2013 KC1XX         599 5      IK2AVH        599 15     0
QSO:  7079 CW 2011-11-26 2013 KC1XX         599 5      LY2PX         599 15     0
QSO: 21009 CW 2011-11-26 2013 KC1XX         599 5      VE7CC         599 03     0
QSO: 28022 CW 2011-11-26 2014 KC1XX         599 5      LW1E          599 13     0
QSO: 14001 CW 2011-11-26 2014 KC1XX         599 5      VU2BGS        599 22     0
QSO:  7010 CW 2011-11-26 2014 KC1XX         599 5      OM4O          599 15     0
QSO: 14001 CW 2011-11-26 2014 KC1XX         599 5      IK2FIL        599 15     0
QSO:  7010 CW 2011-11-26 2015 KC1XX         599 5      RU3DU         599 16     0
QSO:  7010 CW 2011-11-26 2015 KC1XX         599 5      GD4EIP        599 14     0
QSO: 14001 CW 2011-11-26 2015 KC1XX         599 5      DF3EH         599 14     0
QSO: 21009 CW 2011-11-26 2015 KC1XX         599 5      EA8AQV        599 33     0
QSO:  7010 CW 2011-11-26 2015 KC1XX         599 5      DL9UO         599 14     0
QSO: 28060 CW 2011-11-26 2015 KC1XX         599 5      AL9A          599 01     0
QSO: 14090 CW 2011-11-26 2015 KC1XX         599 5      E73M          599 15     0
QSO:  7010 CW 2011-11-26 2016 KC1XX         599 5      OZ5E          599 14     0
QSO: 28037 CW 2011-11-26 2016 KC1XX         599 5      VE7AHA        599 03     0
QSO: 14001 CW 2011-11-26 2016 KC1XX         599 5      G3LZQ         599 14     0
QSO:  7010 CW 2011-11-26 2016 KC1XX         599 5      G0GFQ         599 14     0
QSO: 28051 CW 2011-11-26 2016 KC1XX         599 5      KU6T          599 03     0
QSO:  7010 CW 2011-11-26 2017 KC1XX         599 5      OK1DQT        599 15     0
QSO:  7010 CW 2011-11-26 2017 KC1XX         599 5      F5JGA         599 14     0
QSO:  7010 CW 2011-11-26 2017 KC1XX         599 5      DJ7AT         599 14     0
QSO: 28035 CW 2011-11-26 2017 KC1XX         599 5      PY5BLG        599 11     0
QSO: 14001 CW 2011-11-26 2017 KC1XX         599 5      HA1RB         599 15     0
QSO:  7010 CW 2011-11-26 2018 KC1XX         599 5      E74AA         599 15     0
QSO: 14001 CW 2011-11-26 2018 KC1XX         599 5      EA1AR         599 14     0
QSO:  7010 CW 2011-11-26 2018 KC1XX         599 5      DL8HA         599 14     0
QSO:  7010 CW 2011-11-26 2018 KC1XX         599 5      E72MM         599 15     0
QSO:  7010 CW 2011-11-26 2019 KC1XX         599 5      EA7HHV        599 14     0
QSO: 21009 CW 2011-11-26 2019 KC1XX         599 5      PU5ATX        599 11     0
QSO:  7010 CW 2011-11-26 2019 KC1XX         599 5      DF8WA         599 14     0
QSO: 14051 CW 2011-11-26 2020 KC1XX         599 5      F8DGY         599 14     0
QSO: 21025 CW 2011-11-26 2020 KC1XX         599 5      VE3OI         599 04     0
QSO:  7010 CW 2011-11-26 2020 KC1XX         599 5      G0OTT         599 14     0
QSO: 14001 CW 2011-11-26 2021 KC1XX         599 5      EA5KA         599 14     0
QSO: 21009 CW 2011-11-26 2021 KC1XX         599 5      W9VQ          599 04     0
QSO:  7010 CW 2011-11-26 2021 KC1XX         599 5      HA7MQ         599 15     0
QSO: 21009 CW 2011-11-26 2021 KC1XX         599 5      FG8AR         599 08     0
QSO: 28051 CW 2011-11-26 2021 KC1XX         599 5      VK2PN         599 30     0
QSO: 14001 CW 2011-11-26 2021 KC1XX         599 5      DJ8QA         599 14     0
QSO: 14001 CW 2011-11-26 2022 KC1XX         599 5      G4HZV         599 14     0
QSO: 14001 CW 2011-11-26 2022 KC1XX         599 5      DP5W          599 14     0
QSO: 14001 CW 2011-11-26 2022 KC1XX         599 5      GM0EGI        599 14     0
QSO: 21009 CW 2011-11-26 2022 KC1XX         599 5      VE7VR         599 03     0
QSO:  7010 CW 2011-11-26 2023 KC1XX         599 5      UA6GF         599 16     0
QSO: 28029 CW 2011-11-26 2024 KC1XX         599 5      VK4KW         599 30     0
QSO:  7010 CW 2011-11-26 2024 KC1XX         599 5      UA3UBT        599 16     0
QSO: 21057 CW 2011-11-26 2025 KC1XX         599 5      VE7CV         599 03     0
QSO:  7010 CW 2011-11-26 2025 KC1XX         599 5      ON6AGJ        599 14     0
QSO:  7010 CW 2011-11-26 2025 KC1XX         599 5      F6KMB         599 14     0
QSO: 28041 CW 2011-11-26 2025 KC1XX         599 5      KH7X          599 31     0
QSO:  3557 CW 2011-11-26 2025 KC1XX         599 5      DL2SAX        599 14     0
QSO:  7010 CW 2011-11-26 2025 KC1XX         599 5      IC8FBU        599 15     0
QSO: 14029 CW 2011-11-26 2025 KC1XX         599 5      G3RXP         599 14     0
QSO:  7010 CW 2011-11-26 2026 KC1XX         599 5      VE3NR         599 04     0
QSO: 14035 CW 2011-11-26 2026 KC1XX         599 5      ED1R          599 14     0
QSO:  7010 CW 2011-11-26 2026 KC1XX         599 5      VE9HF         599 05     0
QSO: 28038 CW 2011-11-26 2027 KC1XX         599 5      VE6LB         599 04     0
QSO:  7010 CW 2011-11-26 2027 KC1XX         599 5      DL6RBG        599 14     0
QSO:  7010 CW 2011-11-26 2028 KC1XX         599 5      IK6DIN        599 15     0
QSO: 21009 CW 2011-11-26 2028 KC1XX         599 5      VE3EWW        599 04     0
QSO: 14001 CW 2011-11-26 2028 KC1XX         599 5      VE3FH         599 04     0
QSO:  7010 CW 2011-11-26 2028 KC1XX         599 5      EZ0GKB        599 17     0
QSO: 21045 CW 2011-11-26 2028 KC1XX         599 5      XE1MM         599 06     0
QSO:  7010 CW 2011-11-26 2028 KC1XX         599 5      S53EO         599 15     0
QSO: 14001 CW 2011-11-26 2028 KC1XX         599 5      VE1ZJ         599 05     0
QSO:  7010 CW 2011-11-26 2029 KC1XX         599 5      M0VKG         599 14     0
QSO: 28023 CW 2011-11-26 2029 KC1XX         599 5      KH6FP         599 31     0
QSO:  7010 CW 2011-11-26 2029 KC1XX         599 5      PA3DBS        599 14     0
QSO: 21009 CW 2011-11-26 2030 KC1XX         599 5      N9OI          599 04     0
QSO: 14001 CW 2011-11-26 2030 KC1XX         599 5      OK1AOU        599 15     0
QSO: 28042 CW 2011-11-26 2030 KC1XX         599 5      PY2MTV        599 11     0
QSO: 14001 CW 2011-11-26 2030 KC1XX         599 5      S57YU         599 15     0
QSO: 14046 CW 2011-11-26 2030 KC1XX         599 5      LZ2DF         599 20     0
QSO:  7010 CW 2011-11-26 2030 KC1XX         599 5      DL9CE         599 14     0
QSO:  7010 CW 2011-11-26 2031 KC1XX         599 5      YT7YM         599 15     0
QSO: 21009 CW 2011-11-26 2031 KC1XX         599 5      FG1PP         599 08     0
QSO: 14001 CW 2011-11-26 2031 KC1XX         599 5      EA7ZQ         599 14     0
QSO:  3506 CW 2011-11-26 2031 KC1XX         599 5      G3VMW         599 14     0
QSO:  7010 CW 2011-11-26 2031 KC1XX         599 5      UT1IF         599 16     0
QSO: 21005 CW 2011-11-26 2032 KC1XX         599 5      VA1MM         599 05     0
QSO:  7010 CW 2011-11-26 2032 KC1XX         599 5      PA3UA         599 14     0
QSO: 14036 CW 2011-11-26 2032 KC1XX         599 5      EF2A          599 14     0
QSO: 14001 CW 2011-11-26 2032 KC1XX         599 5      S57WO         599 15     0
QSO:  7010 CW 2011-11-26 2032 KC1XX         599 5      UX6IR         599 16     0
QSO: 14050 CW 2011-11-26 2032 KC1XX         599 5      F6KNB         599 14     0
QSO: 14001 CW 2011-11-26 2032 KC1XX         599 5      DL1YFF        599 14     0
QSO:  7010 CW 2011-11-26 2032 KC1XX         599 5      RA3BQ         599 16     0
QSO:  7010 CW 2011-11-26 2033 KC1XX         599 5      GM3OXX        599 14     0
QSO:  7010 CW 2011-11-26 2033 KC1XX         599 5      RU3VV         599 16     0
QSO: 14001 CW 2011-11-26 2033 KC1XX         599 5      VE7CC         599 03     0
QSO: 21009 CW 2011-11-26 2034 KC1XX         599 5      KM0U          599 04     0
QSO:  7010 CW 2011-11-26 2034 KC1XX         599 5      DL4FDM        599 14     0
QSO: 14001 CW 2011-11-26 2034 KC1XX         599 5      DL9ECA        599 14     0
QSO: 28012 CW 2011-11-26 2035 KC1XX         599 5      PY9MM         599 11     0
QSO: 14001 CW 2011-11-26 2035 KC1XX         599 5      EA7HAB        599 14     0
QSO:  7010 CW 2011-11-26 2035 KC1XX         599 5      F5AQB         599 14     0
QSO:  7010 CW 2011-11-26 2035 KC1XX         599 5      DL6CGX        599 14     0
QSO: 14012 CW 2011-11-26 2035 KC1XX         599 5      S59ABC        599 15     0
QSO:  3541 CW 2011-11-26 2036 KC1XX         599 5      DL0GL         599 14     0
QSO:  7010 CW 2011-11-26 2036 KC1XX         599 5      HA7PO         599 15     0
QSO: 21009 CW 2011-11-26 2036 KC1XX         599 5      AA5XJ         599 04     0
QSO: 28009 CW 2011-11-26 2037 KC1XX         599 5      VE3PN         599 04     0
QSO:  7010 CW 2011-11-26 2037 KC1XX         599 5      PE2K          599 14     0
QSO: 14001 CW 2011-11-26 2038 KC1XX         599 5      ON4KLG        599 14     0
QSO:  7010 CW 2011-11-26 2038 KC1XX         599 5      DK1NO         599 14     0
QSO: 14001 CW 2011-11-26 2038 KC1XX         599 5      HB9AZZ        599 14     0
QSO:  7010 CW 2011-11-26 2039 KC1XX         599 5      PA0SKP        599 14     0
QSO:  7010 CW 2011-11-26 2039 KC1XX         599 5      SP6MLX        599 15     0
QSO:  7010 CW 2011-11-26 2039 KC1XX         599 5      R3QA          599 16     0
QSO: 14006 CW 2011-11-26 2040 KC1XX         599 5      EA9EU         599 33     0
QSO: 21009 CW 2011-11-26 2040 KC1XX         599 5      PT2AW         599 11     0
QSO: 14001 CW 2011-11-26 2040 KC1XX         599 5      IV3APV        599 15     0
QSO:  7010 CW 2011-11-26 2040 KC1XX         599 5      G0AFH         599 14     0
QSO:  7010 CW 2011-11-26 2041 KC1XX         599 5      IK5FKF        599 15     0
QSO: 14051 CW 2011-11-26 2041 KC1XX         599 5      S58N          599 15     0
QSO: 21009 CW 2011-11-26 2041 KC1XX         599 5      K2NCC         599 03     0
QSO:  7010 CW 2011-11-26 2041 KC1XX         599 5      LZ2HN         599 20     0
QSO:  7010 CW 2011-11-26 2041 KC1XX         599 5      DJ3JD         599 14     0
QSO: 21060 CW 2011-11-26 2041 KC1XX         599 5      VE6HPT        599 04     0
QSO:  7010 CW 2011-11-26 2041 KC1XX         599 5      LZ1QN         599 20     0
QSO: 14001 CW 2011-11-26 2042 KC1XX         599 5      DL1ASA        599 14     0
QSO: 21009 CW 2011-11-26 2042 KC1XX         599 5      YO7ARY        599 20     0
QSO:  7010 CW 2011-11-26 2042 KC1XX         599 5      PA3GCV        599 14     0
QSO: 21057 CW 2011-11-26 2042 KC1XX         599 5      LS1D          599 13     0
QSO:  7010 CW 2011-11-26 2042 KC1XX         599 5      US5XD         599 16     0
QSO: 14014 CW 2011-11-26 2043 KC1XX         599 5      CF3A          599 04     0
QSO:  7010 CW 2011-11-26 2043 KC1XX         599 5      G3XZQ         599 14     0
QSO: 28032 CW 2011-11-26 2043 KC1XX         599 5      PY4ZO         599 11     0
QSO: 28032 CW 2011-11-26 2044 KC1XX         599 5      K7OVM         599 03     0
QSO:  3505 CW 2011-11-26 2044 KC1XX         599 5      OE3GSA        599 15     0
QSO:  7010 CW 2011-11-26 2044 KC1XX         599 5      RT5X          599 16     0
QSO: 21042 CW 2011-11-26 2044 KC1XX         599 5      VE9DX         599 05     0
QSO: 28032 CW 2011-11-26 2044 KC1XX         599 5      ZP5HNA        599 11     0
QSO: 14056 CW 2011-11-26 2044 KC1XX         599 5      C6AQQ         599 08     0
QSO: 14076 CW 2011-11-26 2045 KC1XX         599 5      VO1TA         599 05     0
QSO: 28032 CW 2011-11-26 2045 KC1XX         599 5      PY2ZQ         599 11     0
QSO: 14001 CW 2011-11-26 2045 KC1XX         599 5      YU1QU         599 15     0
QSO:  7010 CW 2011-11-26 2046 KC1XX         599 5      G4DDX         599 14     0
QSO: 14044 CW 2011-11-26 2046 KC1XX         599 5      CR2X          599 14     0
QSO: 21009 CW 2011-11-26 2046 KC1XX         599 5      SJ2W          599 14     0
QSO: 28080 CW 2011-11-26 2046 KC1XX         599 5      KH7M          599 31     0
QSO: 28008 CW 2011-11-26 2047 KC1XX         599 5      WH6R          599 31     0
QSO: 14001 CW 2011-11-26 2047 KC1XX         599 5      VE3EK         599 04     0
QSO: 14001 CW 2011-11-26 2047 KC1XX         599 5      HB9F          599 14     0
QSO:  7010 CW 2011-11-26 2047 KC1XX         599 5      OM3BY         599 15     0
QSO:  3525 CW 2011-11-26 2047 KC1XX         599 5      S50R          599 15     0
QSO:  7010 CW 2011-11-26 2047 KC1XX         599 5      G4HZV         599 14     0
QSO: 14001 CW 2011-11-26 2048 KC1XX         599 5      DL3AO         599 14     0
QSO:  7010 CW 2011-11-26 2049 KC1XX         599 5      UT3MA         599 16     0
QSO:  3545 CW 2011-11-26 2049 KC1XX         599 5      OL1C          599 15     0
QSO:  7010 CW 2011-11-26 2050 KC1XX         599 5      UA3P          599 16     0
QSO:  3557 CW 2011-11-26 2050 KC1XX         599 5      LY2TS         599 15     0
QSO: 14001 CW 2011-11-26 2050 KC1XX         599 5      ZS2NF         599 38     0
QSO:  7010 CW 2011-11-26 2050 KC1XX         599 5      S51WO         599 15     0
QSO: 14001 CW 2011-11-26 2050 KC1XX         599 5      G3HTA         599 14     0
QSO:  7010 CW 2011-11-26 2051 KC1XX         599 5      OK2HBR        599 15     0
QSO: 14087 CW 2011-11-26 2051 KC1XX         599 5      IS0/K7QB      599 15     0
QSO: 21023 CW 2011-11-26 2051 KC1XX         599 5      VE5AE         599 04     0
QSO:  7010 CW 2011-11-26 2051 KC1XX         599 5      G0HDV         599 14     0
QSO:  7010 CW 2011-11-26 2051 KC1XX         599 5      RN3FA         599 16     0
QSO:  7010 CW 2011-11-26 2052 KC1XX         599 5      DF9LJ         599 14     0
QSO:  7010 CW 2011-11-26 2052 KC1XX         599 5      YO7NW         599 20     0
QSO: 14090 CW 2011-11-26 2052 KC1XX         599 5      VY2TT         599 05     0
QSO:  7010 CW 2011-11-26 2052 KC1XX         599 5      SQ3A          599 15     0
QSO: 21072 CW 2011-11-26 2052 KC1XX         599 5      VE1ZA         599 05     0
QSO: 14001 CW 2011-11-26 2053 KC1XX         599 5      HB9DRK        599 14     0
QSO:  7010 CW 2011-11-26 2053 KC1XX         599 5      HA6NN         599 15     0
QSO: 14066 CW 2011-11-26 2053 KC1XX         599 5      EA6FO         599 14     0
QSO: 14001 CW 2011-11-26 2053 KC1XX         599 5      9A6JOY        599 15     0
QSO:  7010 CW 2011-11-26 2054 KC1XX         599 5      IC8POF        599 15     0
QSO:  7010 CW 2011-11-26 2054 KC1XX         599 5      UY5TE         599 16     0
QSO: 14042 CW 2011-11-26 2054 KC1XX         599 5      EB3EPR        599 14     0
QSO:  3502 CW 2011-11-26 2055 KC1XX         599 5      RX3AGD        599 16     0
QSO: 14001 CW 2011-11-26 2055 KC1XX         599 5      F6CZV         599 14     0
QSO:  7010 CW 2011-11-26 2055 KC1XX         599 5      LA7MFA        599 14     0
QSO: 14001 CW 2011-11-26 2055 KC1XX         599 5      DR1D          599 14     0
QSO: 14034 CW 2011-11-26 2055 KC1XX         599 5      VE1OP         599 05     0
QSO: 21009 CW 2011-11-26 2055 KC1XX         599 5      K3DQB         599 05     0
QSO:  3502 CW 2011-11-26 2056 KC1XX         599 5      SM5QU         599 14     0
QSO:  7010 CW 2011-11-26 2056 KC1XX         599 5      OK2SGY        599 15     0
QSO: 28049 CW 2011-11-26 2056 KC1XX         599 5      VE7CT         599 03     0
QSO:  7010 CW 2011-11-26 2056 KC1XX         599 5      UT8IM         599 16     0
QSO:  3502 CW 2011-11-26 2056 KC1XX         599 5      OE3GCU        599 15     0
QSO: 14091 CW 2011-11-26 2056 KC1XX         599 5      I1EIS         599 15     0
QSO:  7010 CW 2011-11-26 2056 KC1XX         599 5      SP7KDJ        599 15     0
QSO:  3502 CW 2011-11-26 2057 KC1XX         599 5      UT8IT         599 16     0
QSO:  7010 CW 2011-11-26 2057 KC1XX         599 5      DG9MDM        599 14     0
QSO:  3502 CW 2011-11-26 2058 KC1XX         599 5      RY6Y          599 16     0
QSO: 14001 CW 2011-11-26 2058 KC1XX         599 5      IT9AJP        599 15     0
QSO:  3502 CW 2011-11-26 2058 KC1XX         599 5      F5VHJ         599 14     0
QSO:  3502 CW 2011-11-26 2059 KC1XX         599 5      DL5MEV        599 14     0
QSO: 14001 CW 2011-11-26 2059 KC1XX         599 5      G5D           599 14     0
QSO:  3502 CW 2011-11-26 2059 KC1XX         599 5      OZ1KEF        599 14     0
QSO: 21052 CW 2011-11-26 2059 KC1XX         599 5      HT7A          599 07     0
QSO:  3502 CW 2011-11-26 2100 KC1XX         599 5      DL9ECA        599 14     0
QSO:  3502 CW 2011-11-26 2100 KC1XX         599 5      R3QF          599 16     0
QSO:  3502 CW 2011-11-26 2100 KC1XX         599 5      EA3NO         599 14     0
QSO: 28054 CW 2011-11-26 2101 KC1XX         599 5      AH2R          599 27     0
QSO: 21020 CW 2011-11-26 2101 KC1XX         599 5      PY2NY         599 11     0
QSO:  3502 CW 2011-11-26 2101 KC1XX         599 5      G3XFC         599 14     0
QSO:  7010 CW 2011-11-26 2101 KC1XX         599 5      OZ4ACK        599 14     0
QSO:  7010 CW 2011-11-26 2101 KC1XX         599 5      DL5MEV        599 14     0
QSO: 28027 CW 2011-11-26 2101 KC1XX         599 5      LU5FF         599 13     0
QSO:  3502 CW 2011-11-26 2101 KC1XX         599 5      YU7U          599 15     0
QSO: 21050 CW 2011-11-26 2101 KC1XX         599 5      VE7JKZ        599 03     0
QSO:  3502 CW 2011-11-26 2102 KC1XX         599 5      IK2YCW        599 15     0
QSO: 14001 CW 2011-11-26 2102 KC1XX         599 5      YO7ARY        599 20     0
QSO:  3502 CW 2011-11-26 2102 KC1XX         599 5      PF5X          599 14     0
QSO:  7010 CW 2011-11-26 2102 KC1XX         599 5      SP9MRK        599 15     0
QSO:  7010 CW 2011-11-26 2102 KC1XX         599 5      GI0SSA        599 14     0
QSO: 21009 CW 2011-11-26 2102 KC1XX         599 5      JE7YSS        599 25     0
QSO:  3502 CW 2011-11-26 2103 KC1XX         599 5      DJ5OP         599 14     0
QSO:  7010 CW 2011-11-26 2103 KC1XX         599 5      OM7LM         599 15     0
QSO: 14001 CW 2011-11-26 2103 KC1XX         599 5      IK2CAW        599 15     0
QSO: 21005 CW 2011-11-26 2103 KC1XX         599 5      VA7DZ         599 03     0
QSO:  7010 CW 2011-11-26 2103 KC1XX         599 5      DF5BX         599 14     0
QSO:  1817 CW 2011-11-26 2103 KC1XX         599 5      W1ZS          599 05     0
QSO: 14001 CW 2011-11-26 2104 KC1XX         599 5      IZ2JPN        599 15     0
QSO:  7010 CW 2011-11-26 2104 KC1XX         599 5      IC8FBU        599 15     0
QSO:  7010 CW 2011-11-26 2104 KC1XX         599 5      HA6QR         599 15     0
QSO:  7010 CW 2011-11-26 2105 KC1XX         599 5      EA6ZS         599 14     0
QSO: 28046 CW 2011-11-26 2105 KC1XX         599 5      KG6DX         599 27     0
QSO:  7010 CW 2011-11-26 2105 KC1XX         599 5      DM3GH         599 14     0
QSO:  3502 CW 2011-11-26 2106 KC1XX         599 5      UT8IM         599 16     0
QSO: 14001 CW 2011-11-26 2106 KC1XX         599 5      9A2L          599 15     0
QSO:  7010 CW 2011-11-26 2106 KC1XX         599 5      RY3D          599 16     0
QSO:  3507 CW 2011-11-26 2106 KC1XX         599 5      S59N          599 15     0
QSO: 21041 CW 2011-11-26 2106 KC1XX         599 5      PY5KC         599 11     0
QSO: 14001 CW 2011-11-26 2107 KC1XX         599 5      PY4LH         599 11     0
QSO: 28006 CW 2011-11-26 2107 KC1XX         599 5      ZL2AZ         599 32     0
QSO:  3502 CW 2011-11-26 2107 KC1XX         599 5      DO8OL         599 14     0
QSO:  7010 CW 2011-11-26 2107 KC1XX         599 5      HA1TAB        599 15     0
QSO: 14001 CW 2011-11-26 2107 KC1XX         599 5      VE3KI         599 04     0
QSO:  7010 CW 2011-11-26 2107 KC1XX         599 5      LZ5R          599 20     0
QSO:  3502 CW 2011-11-26 2108 KC1XX         599 5      W1ZS          599 05     0
QSO: 21009 CW 2011-11-26 2108 KC1XX         599 5      VE7BC         599 03     0
QSO:  7010 CW 2011-11-26 2108 KC1XX         599 5      F5MWW         599 14     0
QSO:  3502 CW 2011-11-26 2108 KC1XX         599 5      YO7BGA        599 20     0
QSO: 14001 CW 2011-11-26 2108 KC1XX         599 5      VE7GL         599 03     0
QSO:  7010 CW 2011-11-26 2109 KC1XX         599 5      ON7BT         599 14     0
QSO: 21009 CW 2011-11-26 2109 KC1XX         599 5      VE3XAT        599 04     0
QSO:  7010 CW 2011-11-26 2109 KC1XX         599 5      IZ4DYX        599 15     0
QSO:  3502 CW 2011-11-26 2109 KC1XX         599 5      IZ8EDL        599 15     0
QSO:  7010 CW 2011-11-26 2110 KC1XX         599 5      HA3KHB        599 15     0
QSO:  1825 CW 2011-11-26 2110 KC1XX         599 5      IK0HBN        599 15     0
QSO:  3502 CW 2011-11-26 2110 KC1XX         599 5      DK6CS         599 14     0
QSO:  7010 CW 2011-11-26 2110 KC1XX         599 5      DL4EPM        599 14     0
QSO: 28033 CW 2011-11-26 2110 KC1XX         599 5      W7FKF         599 03     0
QSO:  7010 CW 2011-11-26 2110 KC1XX         599 5      OK1AWH        599 15     0
QSO:  7010 CW 2011-11-26 2111 KC1XX         599 5      OK2BJ         599 15     0
QSO:  7010 CW 2011-11-26 2111 KC1XX         599 5      DF8TY         599 14     0
QSO:  7010 CW 2011-11-26 2111 KC1XX         599 5      PA1M          599 14     0
QSO:  3502 CW 2011-11-26 2112 KC1XX         599 5      S57TW         599 15     0
QSO:  3502 CW 2011-11-26 2112 KC1XX         599 5      DJ8OG         599 14     0
QSO:  1813 CW 2011-11-26 2112 KC1XX         599 5      S53MM         599 15     0
QSO: 28061 CW 2011-11-26 2112 KC1XX         599 5      VE2EKA        599 02     0
QSO: 14001 CW 2011-11-26 2113 KC1XX         599 5      YW5T          599 09     0
QSO:  7010 CW 2011-11-26 2113 KC1XX         599 5      DF0TEC        599 14     0
QSO: 28033 CW 2011-11-26 2113 KC1XX         599 5      NJ1H          599 05     0
QSO:  3502 CW 2011-11-26 2113 KC1XX         599 5      IV3YIM        599 15     0
QSO:  7069 CW 2011-11-26 2113 KC1XX         599 5      ET3AA         599 37     0
QSO:  7010 CW 2011-11-26 2114 KC1XX         599 5      UW2ZO         599 16     0
QSO:  1825 CW 2011-11-26 2114 KC1XX         599 5      GM6Z          599 14     0
QSO:  7010 CW 2011-11-26 2115 KC1XX         599 5      F5UB          599 14     0
QSO:  7010 CW 2011-11-26 2115 KC1XX         599 5      GM1BSG        599 14     0
QSO:  7010 CW 2011-11-26 2115 KC1XX         599 5      EA3DWX        599 14     0
QSO: 28033 CW 2011-11-26 2115 KC1XX         599 5      AB1J          599 05     0
QSO:  7010 CW 2011-11-26 2116 KC1XX         599 5      OM4J          599 15     0
QSO:  7010 CW 2011-11-26 2116 KC1XX         599 5      PA7PYR        599 14     0
QSO:  7010 CW 2011-11-26 2116 KC1XX         599 5      DL8QS         599 14     0
