START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.7.0
CONTEST: CQ-WW-CW
LOCATION: CO
CALLSIGN: K0RF
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-TRANSMITTER: UNLIMITED
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 16187472
OPERATORS: K0RF W0DLE WB0GAZ W0UA W0ZP AD1C W1XE W2CO W2UP K7NV
NAME: chuck cullian
SOAPBOX: Been trying for a new zero-land M/M record for many years.
QSO:  7019 CW 2011-11-26 0721 K0RF          599 4      HB9STEVE      599 14     0
QSO:  1826 CW 2011-11-26 0722 K0RF          599 4      VE7BGP        599 03     0
QSO:  7010 CW 2011-11-26 0722 K0RF          599 4      DJ5BWD        599 14     0
QSO:  3524 CW 2011-11-26 0722 K0RF          599 4      G3RXP         599 14     0
QSO:  7014 CW 2011-11-26 0723 K0RF          599 4      SM5CCE        599 14     0
QSO:  3513 CW 2011-11-26 0724 K0RF          599 4      VP5CW         599 08     0
QSO:  1826 CW 2011-11-26 0724 K0RF          599 4      K4VV          599 05     0
QSO: 14010 CW 2011-11-26 0725 K0RF          599 4      VK4KW         599 30     0
QSO:  7077 CW 2011-11-26 0725 K0RF          599 4      PJ5G          599 08     0
QSO:  3511 CW 2011-11-26 0726 K0RF          599 4      DM7C          599 14     0
QSO:  3515 CW 2011-11-26 0727 K0RF          599 4      KH6/WJ2O      599 31     0
QSO:  7081 CW 2011-11-26 0727 K0RF          599 4      IK3UNA/1      599 15     0
QSO: 14010 CW 2011-11-26 0728 K0RF          599 4      ZL2J          599 32     0
QSO:  7010 CW 2011-11-26 0728 K0RF          599 4      VK2GR         599 30     0
QSO:  7088 CW 2011-11-26 0728 K0RF          599 4      CR2X          599 14     0
QSO:  1835 CW 2011-11-26 0729 K0RF          599 4      W6QU          599 03     0
QSO:  7010 CW 2011-11-26 0729 K0RF          599 4      VK7ZE         599 30     0
QSO:  3532 CW 2011-11-26 0729 K0RF          599 4      KH7M          599 31     0
QSO:  3530 CW 2011-11-26 0730 K0RF          599 4      KH7X          599 31     0
QSO:  7010 CW 2011-11-26 0730 K0RF          599 4      ON6MR         599 14     0
QSO:  7095 CW 2011-11-26 0730 K0RF          599 4      SP1MGM        599 15     0
QSO:  7010 CW 2011-11-26 0731 K0RF          599 4      RV3FT         599 16     0
QSO:  7010 CW 2011-11-26 0731 K0RF          599 4      HB9AUK        599 14     0
QSO:  1830 CW 2011-11-26 0733 K0RF          599 4      GW5R          599 14     0
QSO:  3503 CW 2011-11-26 0733 K0RF          599 4      JA3YBK        599 25     0
QSO:  7084 CW 2011-11-26 0733 K0RF          599 4      8P5A          599 08     0
QSO:  3506 CW 2011-11-26 0734 K0RF          599 4      VE7CC         599 03     0
QSO:  7010 CW 2011-11-26 0734 K0RF          599 4      DJ0AH         599 14     0
QSO:  7010 CW 2011-11-26 0735 K0RF          599 4      JH1DYV        599 25     0
QSO:  7079 CW 2011-11-26 0735 K0RF          599 4      DJ5QV         599 14     0
QSO:  3524 CW 2011-11-26 0735 K0RF          599 4      P40L          599 09     0
QSO:  7075 CW 2011-11-26 0736 K0RF          599 4      P40F          599 09     0
QSO:  1832 CW 2011-11-26 0736 K0RF          599 4      AL9A          599 01     0
QSO:  7067 CW 2011-11-26 0737 K0RF          599 4      EF2A          599 14     0
QSO:  1832 CW 2011-11-26 0737 K0RF          599 4      CF3A          599 04     0
QSO:  7010 CW 2011-11-26 0738 K0RF          599 4      DF1SD         599 14     0
QSO:  7010 CW 2011-11-26 0738 K0RF          599 4      LY6A          599 15     0
QSO:  7010 CW 2011-11-26 0738 K0RF          599 4      UT5UIA        599 16     0
QSO:  7010 CW 2011-11-26 0739 K0RF          599 4      RW4NN         599 16     0
QSO:  7010 CW 2011-11-26 0741 K0RF          599 4      SQ3RX         599 15     0
QSO:  7062 CW 2011-11-26 0741 K0RF          599 4      OM4EX         599 15     0
QSO:  7010 CW 2011-11-26 0742 K0RF          599 4      JK1OPL        599 25     0
QSO:  1817 CW 2011-11-26 0742 K0RF          599 4      K9CT          599 04     0
QSO:  7010 CW 2011-11-26 0742 K0RF          599 4      UB0A          599 18     0
QSO:  7010 CW 2011-11-26 0743 K0RF          599 4      JA4CMW        599 25     0
QSO:  7010 CW 2011-11-26 0743 K0RF          599 4      R4SA          599 16     0
QSO:  7067 CW 2011-11-26 0743 K0RF          599 4      CO6YAC        599 08     0
QSO:  7010 CW 2011-11-26 0744 K0RF          599 4      G3YMC         599 14     0
QSO:  7010 CW 2011-11-26 0745 K0RF          599 4      PI4KGL        599 14     0
QSO:  7010 CW 2011-11-26 0745 K0RF          599 4      JA7ACM        599 25     0
QSO:  7010 CW 2011-11-26 0745 K0RF          599 4      CT3FT         599 33     0
QSO:  7010 CW 2011-11-26 0746 K0RF          599 4      DJ5DN         599 14     0
QSO:  7010 CW 2011-11-26 0746 K0RF          599 4      G4DBW         599 14     0
QSO:  7010 CW 2011-11-26 0747 K0RF          599 4      PC5D          599 14     0
QSO:  7053 CW 2011-11-26 0748 K0RF          599 4      IR2R          599 15     0
QSO:  1817 CW 2011-11-26 0742 K0RF          599 4      VE5MX         599 04     0
QSO:  1817 CW 2011-11-26 0748 K0RF          599 4      VE5AE         599 04     0
QSO:  7051 CW 2011-11-26 0749 K0RF          599 4      VY2TT         599 05     0
QSO:  7010 CW 2011-11-26 0750 K0RF          599 4      JA1XMS        599 25     0
QSO:  7010 CW 2011-11-26 0750 K0RF          599 4      9H1BX         599 15     0
QSO:  7050 CW 2011-11-26 0750 K0RF          599 4      LX5T          599 14     0
QSO:  7010 CW 2011-11-26 0751 K0RF          599 4      K6JEY         599 03     0
QSO:  7010 CW 2011-11-26 0751 K0RF          599 4      ON5KQ         599 14     0
QSO:  7010 CW 2011-11-26 0752 K0RF          599 4      OK1AMF        599 15     0
QSO:  3531 CW 2011-11-26 0752 K0RF          599 4      VE3EK         599 04     0
QSO:  7010 CW 2011-11-26 0752 K0RF          599 4      S50B          599 15     0
QSO:  7010 CW 2011-11-26 0752 K0RF          599 4      PA0JNH        599 14     0
QSO:  7010 CW 2011-11-26 0753 K0RF          599 4      OK2SAR        599 15     0
QSO:  7049 CW 2011-11-26 0753 K0RF          599 4      HC2/KF6ZWD    599 10     0
QSO:  7010 CW 2011-11-26 0753 K0RF          599 4      K1VC          599 05     0
QSO:  7010 CW 2011-11-26 0753 K0RF          599 4      SM5D          599 14     0
QSO:  3522 CW 2011-11-26 0754 K0RF          599 4      PY2WC         599 11     0
QSO:  7010 CW 2011-11-26 0754 K0RF          599 4      HA5PT         599 15     0
QSO:  7040 CW 2011-11-26 0754 K0RF          599 4      P40W          599 09     0
QSO:  7010 CW 2011-11-26 0755 K0RF          599 4      F6HKA         599 14     0
QSO:  7010 CW 2011-11-26 0755 K0RF          599 4      EC5AGM        599 14     0
QSO:  3518 CW 2011-11-26 0755 K0RF          599 4      V31OT         599 07     0
QSO:  7010 CW 2011-11-26 0756 K0RF          599 4      K0ZR          599 05     0
QSO:  3519 CW 2011-11-26 0756 K0RF          599 4      GW3KDB        599 14     0
QSO:  7010 CW 2011-11-26 0756 K0RF          599 4      F5PHW         599 14     0
QSO:  7042 CW 2011-11-26 0758 K0RF          599 4      GI4DOH        599 14     0
QSO:  3511 CW 2011-11-26 0758 K0RF          599 4      D4C           599 35     0
QSO:  7010 CW 2011-11-26 0759 K0RF          599 4      DL7YS         599 14     0
QSO:  7010 CW 2011-11-26 0759 K0RF          599 4      DL4DKM        599 14     0
QSO:  7010 CW 2011-11-26 0800 K0RF          599 4      EB5CS         599 14     0
QSO:  7010 CW 2011-11-26 0800 K0RF          599 4      F5OHV         599 14     0
QSO:  7010 CW 2011-11-26 0800 K0RF          599 4      IZ3EOU        599 15     0
QSO:  7010 CW 2011-11-26 0802 K0RF          599 4      EA2BNU        599 14     0
QSO:  3525 CW 2011-11-26 0802 K0RF          599 4      PJ4LS         599 09     0
QSO:  1814 CW 2011-11-26 0802 K0RF          599 4      VE7IG         599 03     0
QSO:  7010 CW 2011-11-26 0802 K0RF          599 4      G3JKY         589 14     0
QSO:  7010 CW 2011-11-26 0803 K0RF          599 4      G3SWH         599 14     0
QSO:  7010 CW 2011-11-26 0803 K0RF          599 4      SM7GIB        599 14     0
QSO:  7010 CW 2011-11-26 0804 K0RF          599 4      DK1FT         599 14     0
QSO:  7010 CW 2011-11-26 0805 K0RF          599 4      GD3TNS        599 14     0
QSO:  7017 CW 2011-11-26 0805 K0RF          599 4      VE3EJ         599 04     0
QSO:  3503 CW 2011-11-26 0805 K0RF          599 4      JH0INP        599 25     0
QSO:  7010 CW 2011-11-26 0806 K0RF          599 4      FO/N6JA       599 32     0
QSO:  7010 CW 2011-11-26 0807 K0RF          599 4      PA3CWN        599 14     0
QSO:  7010 CW 2011-11-26 0807 K0RF          599 4      DK1EI         599 14     0
QSO:  7010 CW 2011-11-26 0808 K0RF          599 4      DF2CH         599 14     0
QSO:  7010 CW 2011-11-26 0808 K0RF          599 4      OK2ABU        599 15     0
QSO:  7010 CW 2011-11-26 0809 K0RF          599 4      YL2KO         599 15     0
QSO:  3544 CW 2011-11-26 0809 K0RF          599 4      P40F          599 09     0
QSO:  7010 CW 2011-11-26 0811 K0RF          599 4      OZ5NJ         599 14     0
QSO:  7010 CW 2011-11-26 0811 K0RF          599 4      S58Z          599 15     0
QSO:  3527 CW 2011-11-26 0811 K0RF          599 4      6Y3M          599 08     0
QSO:  7010 CW 2011-11-26 0812 K0RF          599 4      DF6LQ         599 14     0
QSO:  7010 CW 2011-11-26 0813 K0RF          599 4      F6CXV         599 14     0
QSO:  7010 CW 2011-11-26 0813 K0RF          599 4      DL5MEV        599 14     0
QSO:  7010 CW 2011-11-26 0814 K0RF          599 4      ON4UN         599 14     0
QSO:  7010 CW 2011-11-26 0814 K0RF          599 4      F5INJ         599 14     0
QSO:  1827 CW 2011-11-26 0815 K0RF          599 4      XE2S          599 06     0
QSO:  7010 CW 2011-11-26 0815 K0RF          599 4      R2SA          599 16     0
QSO:  7010 CW 2011-11-26 0816 K0RF          599 4      M3JFM         599 14     0
QSO:  7010 CW 2011-11-26 0816 K0RF          599 4      GM0EGI        599 14     0
QSO:  7013 CW 2011-11-26 0816 K0RF          599 4      JA5FDJ        599 25     0
QSO:  7010 CW 2011-11-26 0816 K0RF          599 4      F5NTV         599 14     0
QSO:  7010 CW 2011-11-26 0817 K0RF          599 4      S54G          599 15     0
QSO:  7010 CW 2011-11-26 0817 K0RF          599 4      VK2BJ         599 30     0
QSO:  7010 CW 2011-11-26 0818 K0RF          599 4      F/G3VSQ       599 14     0
QSO:  7010 CW 2011-11-26 0819 K0RF          599 4      F5MIE         599 14     0
QSO:  7010 CW 2011-11-26 0820 K0RF          599 4      EA4NW         599 14     0
QSO:  7010 CW 2011-11-26 0820 K0RF          599 4      F5POJ         599 14     0
QSO:  7010 CW 2011-11-26 0821 K0RF          599 4      G3NYY         599 14     0
QSO:  1827 CW 2011-11-26 0821 K0RF          599 4      VE7CC         599 03     0
QSO:  7010 CW 2011-11-26 0822 K0RF          599 4      9A1A          599 15     0
QSO:  7010 CW 2011-11-26 0822 K0RF          599 4      DL5CL         599 14     0
QSO:  7010 CW 2011-11-26 0822 K0RF          599 4      F8DHE         599 14     0
QSO:  7010 CW 2011-11-26 0823 K0RF          599 4      DL3KUM        599 14     0
QSO:  7040 CW 2011-11-26 0824 K0RF          599 4      KH7M          599 31     0
QSO:  7010 CW 2011-11-26 0825 K0RF          599 4      G3LPS         599 14     0
QSO:  3515 CW 2011-11-26 0826 K0RF          599 4      LP1H          599 13     0
QSO:  7006 CW 2011-11-26 0826 K0RF          599 4      VY2ZM         599 05     0
QSO:  7010 CW 2011-11-26 0826 K0RF          599 4      DL4ZBY        599 14     0
QSO:  3516 CW 2011-11-26 0826 K0RF          599 4      VE3CR         599 04     0
QSO:  7010 CW 2011-11-26 0826 K0RF          599 4      OH6TN         599 15     0
QSO:  7010 CW 2011-11-26 0827 K0RF          599 4      RT9J          599 17     0
QSO:  7010 CW 2011-11-26 0828 K0RF          599 4      F8DHE         599 14     0
QSO:  7010 CW 2011-11-26 0828 K0RF          599 4      R0CY          599 19     0
QSO:  7010 CW 2011-11-26 0829 K0RF          599 4      DK1YY         599 14     0
QSO:  7010 CW 2011-11-26 0830 K0RF          599 4      KH6FP         599 31     0
QSO:  7012 CW 2011-11-26 0830 K0RF          599 4      RU0LL         599 19     0
QSO:  7010 CW 2011-11-26 0830 K0RF          599 4      OK1FAV        599 15     0
QSO:  3517 CW 2011-11-26 0830 K0RF          599 4      JA5FDJ        599 25     0
QSO:  1817 CW 2011-11-26 0831 K0RF          599 4      VE3MGY        599 04     0
QSO:  7010 CW 2011-11-26 0831 K0RF          599 4      F3WT          599 14     0
QSO:  3512 CW 2011-11-26 0831 K0RF          599 4      JE1LFX        599 25     0
QSO:  7010 CW 2011-11-26 0832 K0RF          599 4      DJ7SH         599 14     0
QSO:  7010 CW 2011-11-26 0833 K0RF          599 4      F6CWA         599 14     0
QSO:  3545 CW 2011-11-26 0833 K0RF          599 4      TI5A          599 07     0
QSO:  3502 CW 2011-11-26 0834 K0RF          599 4      JH1AEP        599 25     0
QSO:  7010 CW 2011-11-26 0835 K0RF          599 4      GW3NAS        599 14     0
QSO:  7017 CW 2011-11-26 0835 K0RF          599 4      VK4UC         599 30     0
QSO:  7010 CW 2011-11-26 0836 K0RF          599 4      OK1KZ         599 15     0
QSO:  1834 CW 2011-11-26 0837 K0RF          599 4      VP2V/N3DXX    599 08     0
QSO:  7030 CW 2011-11-26 0837 K0RF          599 4      JA3YBK        599 25     0
QSO:  3508 CW 2011-11-26 0837 K0RF          599 4      LS1D          599 13     0
QSO:  7010 CW 2011-11-26 0838 K0RF          599 4      MM3N          599 14     0
QSO:  1812 CW 2011-11-26 0838 K0RF          599 4      JA5FDJ        599 25     0
QSO:  1817 CW 2011-11-26 0839 K0RF          599 4      JA3YBK        599 25     0
QSO:  7010 CW 2011-11-26 0839 K0RF          599 4      F5LMJ         599 14     0
QSO:  7010 CW 2011-11-26 0840 K0RF          599 4      PA7LV         599 14     0
QSO:  1818 CW 2011-11-26 0841 K0RF          599 4      N7RO          599 03     0
QSO:  7010 CW 2011-11-26 0841 K0RF          599 4      OZ7AQ         599 14     0
QSO:  7010 CW 2011-11-26 0842 K0RF          599 4      DL7JOM        599 14     0
QSO:  1818 CW 2011-11-26 0842 K0RF          599 4      AK4Z          599 04     0
QSO:  7010 CW 2011-11-26 0842 K0RF          599 4      SM0S          599 14     0
QSO:  3598 CW 2011-11-26 0843 K0RF          599 4      PJ7XK         599 08     0
QSO:  7010 CW 2011-11-26 0843 K0RF          599 4      OH6RP         599 15     0
QSO:  7010 CW 2011-11-26 0844 K0RF          599 4      JF1KWG        599 25     0
QSO:  7010 CW 2011-11-26 0845 K0RF          599 4      DF3ZE         599 14     0
QSO:  3533 CW 2011-11-26 0845 K0RF          599 4      LT1F          599 13     0
QSO:  1818 CW 2011-11-26 0846 K0RF          599 4      JA6BZL        599 25     0
QSO:  7010 CW 2011-11-26 0846 K0RF          599 4      JH4CES        599 25     0
QSO:  7062 CW 2011-11-26 0846 K0RF          599 4      PA0LEG        599 14     0
QSO:  7010 CW 2011-11-26 0847 K0RF          599 4      JA1XUY        599 25     0
QSO:  7010 CW 2011-11-26 0847 K0RF          599 4      ON5KQ         599 14     0
QSO:  7010 CW 2011-11-26 0847 K0RF          599 4      G3IAF         599 14     0
QSO:  3527 CW 2011-11-26 0848 K0RF          599 4      JH1EAQ        599 25     0
QSO:  7010 CW 2011-11-26 0848 K0RF          599 4      EA4GB         599 14     0
QSO:  7050 CW 2011-11-26 0848 K0RF          599 4      VE6WZ         599 04     0
QSO:  7010 CW 2011-11-26 0848 K0RF          599 4      DL5ZB         599 14     0
QSO:  7010 CW 2011-11-26 0849 K0RF          599 4      DK3FW         599 14     0
QSO:  1818 CW 2011-11-26 0849 K0RF          599 4      W6TK          599 03     0
QSO:  7010 CW 2011-11-26 0849 K0RF          599 4      JA2CUS        599 25     0
QSO:  3521 CW 2011-11-26 0849 K0RF          599 4      FG8NY         599 08     0
QSO:  1818 CW 2011-11-26 0850 K0RF          599 4      KK3AN         599 05     0
QSO:  7010 CW 2011-11-26 0850 K0RF          599 4      ON6SM         599 14     0
QSO:  3521 CW 2011-11-26 0850 K0RF          599 4      PJ5G          599 08     0
QSO:  7010 CW 2011-11-26 0851 K0RF          599 4      JK6SEW        599 25     0
QSO:  3514 CW 2011-11-26 0851 K0RF          599 4      JA0AOQ        599 25     0
QSO:  1818 CW 2011-11-26 0851 K0RF          599 4      W1WEF         599 05     0
QSO:  7010 CW 2011-11-26 0851 K0RF          599 4      F5VJC         599 14     0
QSO:  7010 CW 2011-11-26 0853 K0RF          599 4      DL9UO         599 14     0
QSO:  7010 CW 2011-11-26 0853 K0RF          599 4      RU9LA         599 17     0
QSO:  7029 CW 2011-11-26 0854 K0RF          599 4      JA1BPA        599 25     0
QSO:  7010 CW 2011-11-26 0854 K0RF          599 4      DL7CO         599 14     0
QSO:  7010 CW 2011-11-26 0855 K0RF          599 4      OH3WW         599 15     0
QSO:  7010 CW 2011-11-26 0856 K0RF          599 4      DK5MB         599 14     0
QSO:  7010 CW 2011-11-26 0857 K0RF          599 4      G4WGE         599 14     0
QSO:  7027 CW 2011-11-26 0857 K0RF          599 4      RW0CWA        599 19     0
QSO:  7010 CW 2011-11-26 0857 K0RF          599 4      LA2HFA        599 14     0
QSO:  1818 CW 2011-11-26 0857 K0RF          599 4      AH7C          599 31     0
QSO:  7010 CW 2011-11-26 0858 K0RF          599 4      VE5AE         599 04     0
QSO:  3511 CW 2011-11-26 0859 K0RF          599 4      AH0KT         599 27     0
QSO:  7010 CW 2011-11-26 0859 K0RF          599 4      JA2VHO        599 25     0
QSO:  7015 CW 2011-11-26 0859 K0RF          599 4      JN1ILK        599 25     0
QSO:  7010 CW 2011-11-26 0900 K0RF          599 4      IK2FWO        599 15     0
QSO:  7010 CW 2011-11-26 0900 K0RF          599 4      BV1EK         599 24     0
QSO:  7010 CW 2011-11-26 0900 K0RF          599 4      DJ8RS         599 14     0
QSO:  7010 CW 2011-11-26 0901 K0RF          599 4      JA1QWT        599 25     0
QSO:  7010 CW 2011-11-26 0902 K0RF          599 4      I1TXD         599 15     0
QSO:  7010 CW 2011-11-26 0902 K0RF          599 4      DL4HG         599 14     0
QSO:  1818 CW 2011-11-26 0902 K0RF          599 4      K7ACZ         599 03     0
QSO:  7063 CW 2011-11-26 0902 K0RF          599 4      ZM1A          599 32     0
QSO:  7010 CW 2011-11-26 0903 K0RF          599 4      PA0CYW        599 14     0
QSO:  7010 CW 2011-11-26 0903 K0RF          599 4      I1POR         599 15     0
QSO:  1818 CW 2011-11-26 0904 K0RF          599 4      HC2/KF6ZWD    599 10     0
QSO:  7010 CW 2011-11-26 0904 K0RF          599 4      JF1SXY        599 25     0
QSO:  1818 CW 2011-11-26 0905 K0RF          599 4      NP4A          599 08     0
QSO:  7010 CW 2011-11-26 0905 K0RF          599 4      JI1BXD        599 25     0
QSO:  7010 CW 2011-11-26 0905 K0RF          599 4      PA2IP         599 14     0
QSO:  7010 CW 2011-11-26 0906 K0RF          599 4      JA8GMZ        599 25     0
QSO:  7010 CW 2011-11-26 0907 K0RF          599 4      JA6SHL        599 25     0
QSO:  7010 CW 2011-11-26 0907 K0RF          599 4      F5OZC         599 14     0
QSO:  7010 CW 2011-11-26 0908 K0RF          599 4      DL6CO         599 14     0
QSO:  3505 CW 2011-11-26 0909 K0RF          599 4      RA0FF         599 19     0
QSO:  7050 CW 2011-11-26 0910 K0RF          599 4      PV8DX         599 11     0
QSO:  7010 CW 2011-11-26 0910 K0RF          599 4      DF8DH         599 14     0
QSO:  3520 CW 2011-11-26 0910 K0RF          599 4      VE3FDT        599 04     0
QSO:  7010 CW 2011-11-26 0910 K0RF          599 4      SM5CAK        599 14     0
QSO:  7010 CW 2011-11-26 0911 K0RF          599 4      F5YJ          599 14     0
QSO:  3535 CW 2011-11-26 0911 K0RF          599 4      VA7KO         599 03     0
QSO:  7010 CW 2011-11-26 0911 K0RF          599 4      F8FSN         599 14     0
QSO:  1818 CW 2011-11-26 0911 K0RF          599 4      W5ZR          599 04     0
QSO:  7010 CW 2011-11-26 0912 K0RF          599 4      DM2RN         599 14     0
QSO:  7010 CW 2011-11-26 0913 K0RF          599 4      SA6G          599 14     0
QSO:  7010 CW 2011-11-26 0914 K0RF          599 4      RT0Q          599 19     0
QSO:  7010 CW 2011-11-26 0914 K0RF          599 4      DK5AI         599 14     0
QSO:  7024 CW 2011-11-26 0914 K0RF          599 4      OH5KW         599 15     0
QSO:  1818 CW 2011-11-26 0915 K0RF          599 4      VE1ZZ         599 05     0
QSO:  7010 CW 2011-11-26 0915 K0RF          599 4      JH0INP        599 25     0
QSO:  7025 CW 2011-11-26 0916 K0RF          599 4      CF3A          599 04     0
QSO:  7010 CW 2011-11-26 0916 K0RF          599 4      F5JU          599 14     0
QSO:  7024 CW 2011-11-26 0917 K0RF          599 4      VK3IO         599 30     0
QSO:  7010 CW 2011-11-26 0917 K0RF          599 4      JJ5GSY        599 25     0
QSO:  7010 CW 2011-11-26 0918 K0RF          599 4      JW1CCA        599 40     0
QSO:  7011 CW 2011-11-26 0918 K0RF          599 4      EI6DX         599 14     0
QSO:  7010 CW 2011-11-26 0918 K0RF          599 4      DL2ASB        599 14     0
QSO:  7010 CW 2011-11-26 0920 K0RF          599 4      GW3KDB        599 14     0
QSO:  3510 CW 2011-11-26 0921 K0RF          599 4      UA0ZAM        599 19     0
QSO:  3510 CW 2011-11-26 0921 K0RF          599 4      JH3PRR        599 25     0
QSO:  7008 CW 2011-11-26 0921 K0RF          599 4      KL7RA         599 01     0
QSO:  7010 CW 2011-11-26 0922 K0RF          599 4      RA1QX         599 16     0
QSO:  3510 CW 2011-11-26 0922 K0RF          599 4      JA5AQC        599 25     0
QSO:  7010 CW 2011-11-26 0922 K0RF          599 4      WH6R          599 31     0
QSO:  3510 CW 2011-11-26 0923 K0RF          599 4      JF3LOP        599 25     0
QSO:  7010 CW 2011-11-26 0923 K0RF          599 4      G3VQO         599 14     0
QSO:  1832 CW 2011-11-26 0923 K0RF          599 4      6Y3M          599 08     0
QSO:  3510 CW 2011-11-26 0923 K0RF          599 4      K6RR          599 03     0
QSO:  7010 CW 2011-11-26 0923 K0RF          599 4      PA5V          599 14     0
QSO:  7046 CW 2011-11-26 0924 K0RF          599 4      ZM4T          599 32     0
QSO:  3510 CW 2011-11-26 0924 K0RF          599 4      JA3YWW        599 25     0
QSO:  3510 CW 2011-11-26 0925 K0RF          599 4      JA0FVU        599 25     0
QSO:  3510 CW 2011-11-26 0925 K0RF          599 4      JA1RTX        599 25     0
QSO:  3510 CW 2011-11-26 0926 K0RF          599 4      JO7NFR        599 25     0
QSO:  1819 CW 2011-11-26 0926 K0RF          599 4      JH0INP        599 25     0
QSO:  7010 CW 2011-11-26 0926 K0RF          599 4      JA1HNW        599 25     0
QSO:  3510 CW 2011-11-26 0927 K0RF          599 4      JA1YPA        599 25     0
QSO:  1819 CW 2011-11-26 0927 K0RF          599 4      NL7G          599 01     0
QSO:  3510 CW 2011-11-26 0927 K0RF          599 4      JA2XYO        599 25     0
QSO:  7010 CW 2011-11-26 0928 K0RF          599 4      UN0L          599 17     0
QSO:  3510 CW 2011-11-26 0928 K0RF          599 4      JR7COP        599 25     0
QSO:  7042 CW 2011-11-26 0928 K0RF          599 4      VE7CC         599 03     0
QSO:  3510 CW 2011-11-26 0929 K0RF          599 4      JH1GNU        599 25     0
QSO:  1819 CW 2011-11-26 0930 K0RF          599 4      RA0FF         599 19     0
QSO:  7010 CW 2011-11-26 0930 K0RF          599 4      JA1IST        599 25     0
QSO:  3510 CW 2011-11-26 0930 K0RF          599 4      K4SX          599 04     0
QSO:  7010 CW 2011-11-26 0931 K0RF          599 4      EA8QP         599 33     0
QSO:  3510 CW 2011-11-26 0931 K0RF          599 4      JH1AQN        599 25     0
QSO:  7010 CW 2011-11-26 0931 K0RF          599 4      JE1TSD        599 25     0
QSO:  3510 CW 2011-11-26 0931 K0RF          599 4      JK2TTP        599 25     0
QSO:  3510 CW 2011-11-26 0932 K0RF          599 4      JH1APZ        599 25     0
QSO:  7010 CW 2011-11-26 0932 K0RF          599 4      JG1OWV        599 25     0
QSO:  3510 CW 2011-11-26 0932 K0RF          599 4      VA7VJ         599 03     0
QSO:  7010 CW 2011-11-26 0933 K0RF          599 4      JR3BOT        599 25     0
QSO:  3510 CW 2011-11-26 0933 K0RF          599 4      K1TH          599 05     0
QSO:  7010 CW 2011-11-26 0933 K0RF          599 4      JG1UKW        599 25     0
QSO:  7010 CW 2011-11-26 0934 K0RF          599 4      JR2EER        599 25     0
QSO:  3510 CW 2011-11-26 0934 K0RF          599 4      JH1DYV        599 25     0
QSO:  3510 CW 2011-11-26 0935 K0RF          599 4      JA2BDR        599 25     0
QSO:  7028 CW 2011-11-26 0935 K0RF          599 4      VE3YAA        599 04     0
QSO:  3510 CW 2011-11-26 0936 K0RF          599 4      AJ4RW         599 05     0
QSO:  3510 CW 2011-11-26 0937 K0RF          599 4      KC6X          599 03     0
QSO:  7010 CW 2011-11-26 0938 K0RF          599 4      VK8AV         599 29     0
QSO:  7010 CW 2011-11-26 0938 K0RF          599 4      JA4FWI        599 25     0
QSO:  7024 CW 2011-11-26 0938 K0RF          599 4      BG2AUE        599 24     0
QSO:  7010 CW 2011-11-26 0939 K0RF          599 4      JQ1TAR        599 25     0
QSO:  7010 CW 2011-11-26 0940 K0RF          599 4      JH7BMF        599 25     0
QSO:  7010 CW 2011-11-26 0940 K0RF          599 4      JR4DAH        599 25     0
QSO:  7010 CW 2011-11-26 0941 K0RF          599 4      JI1RXQ        599 25     0
QSO:  7010 CW 2011-11-26 0942 K0RF          599 4      JA1AZR        599 25     0
QSO:  3510 CW 2011-11-26 0942 K0RF          599 4      W6RFF         599 03     0
QSO:  7010 CW 2011-11-26 0942 K0RF          599 4      JA2GTW        599 25     0
QSO:  7010 CW 2011-11-26 0942 K0RF          599 4      RA0FF         599 19     0
QSO:  3510 CW 2011-11-26 0943 K0RF          599 4      JA2KVB        599 25     0
QSO:  7010 CW 2011-11-26 0943 K0RF          599 4      JR3XEX        599 25     0
QSO:  3510 CW 2011-11-26 0943 K0RF          599 4      K9VD          599 03     0
QSO:  7010 CW 2011-11-26 0944 K0RF          599 4      JA1BJI        599 25     0
QSO:  7056 CW 2011-11-26 0944 K0RF          599 4      V31OT         599 07     0
QSO:  3510 CW 2011-11-26 0944 K0RF          599 4      K7XC          599 03     0
QSO:  7010 CW 2011-11-26 0945 K0RF          599 4      JH5MXB        599 25     0
QSO:  3510 CW 2011-11-26 0945 K0RF          599 4      JP1PZE        599 25     0
QSO:  7010 CW 2011-11-26 0945 K0RF          599 4      JA7GYP        599 25     0
QSO:  7057 CW 2011-11-26 0945 K0RF          599 4      KP2MM         599 08     0
QSO:  1828 CW 2011-11-26 0945 K0RF          599 4      VE3CUI        599 04     0
QSO:  7010 CW 2011-11-26 0945 K0RF          599 4      JG1ERW        599 25     0
QSO:  7010 CW 2011-11-26 0946 K0RF          599 4      VE3XK         599 04     0
QSO:  1825 CW 2011-11-26 0946 K0RF          599 4      VE3CR         599 04     0
QSO:  3510 CW 2011-11-26 0946 K0RF          599 4      JA6SRB        599 25     0
QSO:  7010 CW 2011-11-26 0946 K0RF          599 4      JA8DIV        599 25     0
QSO:  7046 CW 2011-11-26 0947 K0RF          599 4      NH2T          599 27     0
