START-OF-LOG: 3.0
CALLSIGN: VE3MMQ
CLUB: contest club ontario
CONTEST: CQ-WW-CW
CLAIMED-SCORE: 3861513
OPERATORS: VE3MMQ
SOAPBOX: Lost 4 hours on Sunday when rotor jambed on south..Lowered tower,
SOAPBOX: threw line over steppir element and yanked hard....heard big
SOAPBOX: snap...rotor working again..may no longer have brake....Glad I did not
SOAPBOX: give up...Also happy it was 50F and not 32F..Other than this little
SOAPBOX: problem,   contest was fantastic..Thanks CQ.
NAME: BILL
CREATED-BY: N1MM Logger V11.10.2
LOCATION: ON
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
QSO: 21030 CW 2011-11-26 0002 VE3MMQ        599 4      9M8/AI6V      599 28
QSO: 21024 CW 2011-11-26 0011 VE3MMQ        599 4      RU0FM         599 19
QSO: 21043 CW 2011-11-26 0014 VE3MMQ        599 4      AH7C          599 31
QSO: 21044 CW 2011-11-26 0017 VE3MMQ        599 4      AH0BT         599 27
QSO: 21051 CW 2011-11-26 0018 VE3MMQ        599 4      NH2T          599 27
QSO: 21052 CW 2011-11-26 0018 VE3MMQ        599 4      RW0CWA        599 19
QSO: 21056 CW 2011-11-26 0019 VE3MMQ        599 4      JA1YPA        599 25
QSO: 21043 CW 2011-11-26 0021 VE3MMQ        599 4      KL7RA         599 01
QSO: 14017 CW 2011-11-26 0027 VE3MMQ        599 4      JT5DX         599 23
QSO: 14025 CW 2011-11-26 0028 VE3MMQ        599 4      V26K          599 08
QSO: 14029 CW 2011-11-26 0029 VE3MMQ        599 4      FM5CD         599 08
QSO: 14040 CW 2011-11-26 0030 VE3MMQ        599 4      TO3A          599 08
QSO: 14047 CW 2011-11-26 0030 VE3MMQ        599 4      J6M           599 08
QSO: 14049 CW 2011-11-26 0031 VE3MMQ        599 4      P40W          599 09
QSO: 14052 CW 2011-11-26 0034 VE3MMQ        599 4      ZD8W          599 36
QSO: 14048 CW 2011-11-26 0035 VE3MMQ        599 4      C91NW         599 37
QSO: 14022 CW 2011-11-26 0037 VE3MMQ        599 4      PJ4A          599 09
QSO: 14025 CW 2011-11-26 0037 VE3MMQ        599 4      HK3TU         599 09
QSO: 14012 CW 2011-11-26 0037 VE3MMQ        599 4      NP4Z          599 08
QSO: 14012 CW 2011-11-26 0038 VE3MMQ        599 4      HI3A          599 08
QSO: 14002 CW 2011-11-26 0039 VE3MMQ        599 4      VP5CW         599 08
QSO: 14009 CW 2011-11-26 0041 VE3MMQ        599 4      C5A           599 35
QSO: 14017 CW 2011-11-26 0043 VE3MMQ        599 4      EL2A          599 35
QSO: 14026 CW 2011-11-26 0044 VE3MMQ        599 4      D4C           599 35
QSO: 14038 CW 2011-11-26 0044 VE3MMQ        599 4      6V7V          599 35
QSO: 14051 CW 2011-11-26 0045 VE3MMQ        599 4      PY2NY         599 11
QSO: 14054 CW 2011-11-26 0046 VE3MMQ        599 4      PR7AR         599 11
QSO: 14068 CW 2011-11-26 0047 VE3MMQ        599 4      ZP9EH         599 11
QSO: 14070 CW 2011-11-26 0048 VE3MMQ        599 4      9M2TO         599 28
QSO: 14059 CW 2011-11-26 0049 VE3MMQ        599 4      JG2KKG        599 25
QSO: 14057 CW 2011-11-26 0049 VE3MMQ        599 4      BA1G          599 24
QSO: 14045 CW 2011-11-26 0051 VE3MMQ        599 4      JA3YBK        599 25
QSO: 14041 CW 2011-11-26 0051 VE3MMQ        599 4      JA7FTR        599 25
QSO: 14037 CW 2011-11-26 0052 VE3MMQ        599 4      ST2AR         599 34
QSO: 14036 CW 2011-11-26 0053 VE3MMQ        599 4      B4TB          599 24
QSO: 14021 CW 2011-11-26 0056 VE3MMQ        599 4      V31AO         599 07
QSO: 14006 CW 2011-11-26 0100 VE3MMQ        599 4      LZ9W          599 20
QSO: 14011 CW 2011-11-26 0100 VE3MMQ        599 4      JA5RDP        599 25
QSO: 14028 CW 2011-11-26 0102 VE3MMQ        599 4      TF3CW         599 40
QSO: 14027 CW 2011-11-26 0102 VE3MMQ        599 4      OH8X          599 15
QSO: 14027 CW 2011-11-26 0104 VE3MMQ        599 4      6Y3M          599 08
QSO: 14032 CW 2011-11-26 0105 VE3MMQ        599 4      RU1A          599 16
QSO: 14033 CW 2011-11-26 0105 VE3MMQ        599 4      SK3W          599 14
QSO: 14034 CW 2011-11-26 0106 VE3MMQ        599 4      VK6LW         599 29
QSO: 14047 CW 2011-11-26 0107 VE3MMQ        599 4      8P5A          599 08
QSO: 14055 CW 2011-11-26 0107 VE3MMQ        599 4      OH0Z          599 15
QSO: 14060 CW 2011-11-26 0110 VE3MMQ        599 4      OH7M          599 15
QSO: 14064 CW 2011-11-26 0111 VE3MMQ        599 4      5B/RN3QO      599 20
QSO: 14066 CW 2011-11-26 0111 VE3MMQ        599 4      E21EIC        599 26
QSO: 14068 CW 2011-11-26 0115 VE3MMQ        599 4      FY5FY         599 09
QSO: 14063 CW 2011-11-26 0116 VE3MMQ        599 4      XR3A          599 12
QSO: 14058 CW 2011-11-26 0123 VE3MMQ        599 4      ZS2I          599 38
QSO: 14057 CW 2011-11-26 0124 VE3MMQ        599 4      9G5NP         599 35
QSO: 14045 CW 2011-11-26 0125 VE3MMQ        599 4      CT3KN         599 33
QSO:  1821 CW 2011-11-26 0428 VE3MMQ        599 4      G4AMT         599 14
QSO:  1820 CW 2011-11-26 0429 VE3MMQ        599 4      VY2TT         599 05
QSO:  1817 CW 2011-11-26 0429 VE3MMQ        599 4      OH6MW         599 15
QSO:  1817 CW 2011-11-26 0430 VE3MMQ        599 4      9A1A          599 15
QSO:  1812 CW 2011-11-26 0432 VE3MMQ        599 4      UW5U          599 16
QSO:  1813 CW 2011-11-26 0432 VE3MMQ        599 4      HG7T          599 15
QSO:  1822 CW 2011-11-26 0435 VE3MMQ        599 4      SP9ATE        599 15
QSO:  1822 CW 2011-11-26 0435 VE3MMQ        599 4      OE3K          599 15
QSO:  1825 CW 2011-11-26 0437 VE3MMQ        599 4      YL2SM         599 15
QSO:  1834 CW 2011-11-26 0438 VE3MMQ        599 4      VE1RGB        599 05
QSO:  1842 CW 2011-11-26 0440 VE3MMQ        599 4      OK1RK         599 15
QSO:  1844 CW 2011-11-26 0440 VE3MMQ        599 4      G5O           599 14
QSO:  1844 CW 2011-11-26 0441 VE3MMQ        599 4      LN3Z          599 14
QSO:  1846 CW 2011-11-26 0442 VE3MMQ        599 4      F6DDR         599 14
QSO:  1834 CW 2011-11-26 0445 VE3MMQ        599 4      C6AQQ         599 08
QSO:  1831 CW 2011-11-26 0447 VE3MMQ        599 4      S59A          599 15
QSO:  1831 CW 2011-11-26 0448 VE3MMQ        599 4      SK3W          599 14
QSO:  1827 CW 2011-11-26 0449 VE3MMQ        599 4      SM5EDX        599 14
QSO:  1821 CW 2011-11-26 0451 VE3MMQ        599 4      VE3MGY        599 04
QSO:  1819 CW 2011-11-26 0451 VE3MMQ        599 4      S57M          599 15
QSO:  1818 CW 2011-11-26 0455 VE3MMQ        599 4      PZ4T          599 09
QSO:  1811 CW 2011-11-26 0457 VE3MMQ        599 4      GM0EGI        599 14
QSO:  1815 CW 2011-11-26 0504 VE3MMQ        599 4      HA8IH         599 15
QSO:  1829 CW 2011-11-26 0507 VE3MMQ        599 4      SM6CPY        599 14
QSO:  1836 CW 2011-11-26 0510 VE3MMQ        599 4      S52OP         599 15
QSO:  1844 CW 2011-11-26 0513 VE3MMQ        599 4      P40W          599 09
QSO:  1837 CW 2011-11-26 0515 VE3MMQ        599 4      K1TO          599 05
QSO:  1837 CW 2011-11-26 0515 VE3MMQ        599 4      NA3M          599 05
QSO:  1837 CW 2011-11-26 0516 VE3MMQ        599 4      K1LZ          599 05
QSO:  1837 CW 2011-11-26 0516 VE3MMQ        599 4      GW5R          599 14
QSO:  1837 CW 2011-11-26 0517 VE3MMQ        599 4      N7AT          599 03
QSO:  1837 CW 2011-11-26 0518 VE3MMQ        599 4      DL8WN         599 14
QSO:  1837 CW 2011-11-26 0519 VE3MMQ        599 4      K3CR          599 05
QSO:  1837 CW 2011-11-26 0520 VE3MMQ        599 4      W3LPL         599 05
QSO:  1837 CW 2011-11-26 0520 VE3MMQ        599 4      KC2LSD        599 05
QSO:  1837 CW 2011-11-26 0521 VE3MMQ        599 4      K0IR          599 04
QSO:  1837 CW 2011-11-26 0521 VE3MMQ        599 4      K0RF          599 04
QSO:  1837 CW 2011-11-26 0521 VE3MMQ        599 4      K7RL          599 03
QSO:  1837 CW 2011-11-26 0522 VE3MMQ        599 4      WB8JUI        599 04
QSO:  1837 CW 2011-11-26 0522 VE3MMQ        599 4      K1AR          599 05
QSO:  1837 CW 2011-11-26 0523 VE3MMQ        599 4      N5AW          599 04
QSO:  1837 CW 2011-11-26 0524 VE3MMQ        599 4      S51F          599 15
QSO:  1837 CW 2011-11-26 0524 VE3MMQ        599 4      K4LTA         599 04
QSO:  1837 CW 2011-11-26 0525 VE3MMQ        599 4      K1GGI         599 05
QSO:  1837 CW 2011-11-26 0526 VE3MMQ        599 4      NN5T          599 04
QSO:  1841 CW 2011-11-26 0527 VE3MMQ        599 4      HI3A          599 08
QSO:  1836 CW 2011-11-26 0528 VE3MMQ        599 4      VA2EW         599 05
QSO:  1835 CW 2011-11-26 0529 VE3MMQ        599 4      IR2C          599 15
QSO:  1829 CW 2011-11-26 0531 VE3MMQ        599 4      PJ4A          599 09
QSO:  1818 CW 2011-11-26 0535 VE3MMQ        599 4      ON4WW         599 14
QSO:  1819 CW 2011-11-26 0536 VE3MMQ        599 4      J6M           599 08
QSO:  1831 CW 2011-11-26 0538 VE3MMQ        599 4      PJ5G          599 08
QSO:  1838 CW 2011-11-26 0539 VE3MMQ        599 4      GM3YTS        599 14
QSO:  1840 CW 2011-11-26 0541 VE3MMQ        599 4      OK1T          599 15
QSO:  1844 CW 2011-11-26 0549 VE3MMQ        599 4      OK2W          599 15
QSO:  1842 CW 2011-11-26 0550 VE3MMQ        599 4      CW5W          599 13
QSO:  7011 CW 2011-11-26 0557 VE3MMQ        599 4      IR4X          599 15
QSO:  7017 CW 2011-11-26 0559 VE3MMQ        599 4      RM3F          599 16
QSO:  7018 CW 2011-11-26 0600 VE3MMQ        599 4      ED1R          599 14
QSO:  7019 CW 2011-11-26 0601 VE3MMQ        599 4      SM6E          599 14
QSO:  7020 CW 2011-11-26 0601 VE3MMQ        599 4      SE0X          599 14
QSO:  7022 CW 2011-11-26 0602 VE3MMQ        599 4      CN2R          599 33
QSO:  7026 CW 2011-11-26 0603 VE3MMQ        599 4      SO9Q          599 15
QSO:  7026 CW 2011-11-26 0604 VE3MMQ        599 4      OL1M          599 15
QSO:  7032 CW 2011-11-26 0607 VE3MMQ        599 4      ES9C          599 15
QSO:  7034 CW 2011-11-26 0607 VE3MMQ        599 4      W6YI          599 03
QSO:  7035 CW 2011-11-26 0607 VE3MMQ        599 4      S58M          599 15
QSO:  7035 CW 2011-11-26 0608 VE3MMQ        599 4      SK3W          599 14
QSO:  7039 CW 2011-11-26 0610 VE3MMQ        599 4      SV2HWR        599 20
QSO:  7045 CW 2011-11-26 0613 VE3MMQ        599 4      KH6LC         599 31
QSO:  7045 CW 2011-11-26 0613 VE3MMQ        599 4      LT1F          599 13
QSO:  7048 CW 2011-11-26 0614 VE3MMQ        599 4      YT9X          599 15
QSO:  7049 CW 2011-11-26 0615 VE3MMQ        599 4      S51DX         599 15
QSO:  7060 CW 2011-11-26 0616 VE3MMQ        599 4      XE1MM         599 06
QSO:  7063 CW 2011-11-26 0617 VE3MMQ        599 4      J79WE         599 08
QSO:  7067 CW 2011-11-26 0618 VE3MMQ        599 4      DL1RG         599 14
QSO:  7069 CW 2011-11-26 0619 VE3MMQ        599 4      PZ5T          599 09
QSO:  7072 CW 2011-11-26 0620 VE3MMQ        599 4      TI5A          599 07
QSO:  7076 CW 2011-11-26 0621 VE3MMQ        599 4      6Y3M          599 08
QSO:  7078 CW 2011-11-26 0623 VE3MMQ        599 4      PJ5G          599 08
QSO:  7084 CW 2011-11-26 0624 VE3MMQ        599 4      8P5A          599 08
QSO:  7090 CW 2011-11-26 0625 VE3MMQ        599 4      D4C           599 35
QSO:  7096 CW 2011-11-26 0626 VE3MMQ        599 4      HC2/KF6ZWD    599 10
QSO:  7098 CW 2011-11-26 0627 VE3MMQ        599 4      IS0/K7QB      599 15
QSO:  7099 CW 2011-11-26 0628 VE3MMQ        599 4      CT3KN         599 33
QSO:  7094 CW 2011-11-26 0628 VE3MMQ        599 4      IK1RQQ        599 15
QSO:  7074 CW 2011-11-26 0630 VE3MMQ        599 4      HA8QZ         599 15
QSO:  7072 CW 2011-11-26 0631 VE3MMQ        599 4      PY2YU         599 11
QSO:  7072 CW 2011-11-26 0632 VE3MMQ        599 4      SV1JGX        599 20
QSO:  7070 CW 2011-11-26 0633 VE3MMQ        599 4      OK7Y          599 15
QSO:  7069 CW 2011-11-26 0634 VE3MMQ        599 4      PV8ADI        599 11
QSO:  7054 CW 2011-11-26 0636 VE3MMQ        599 4      J6M           599 08
QSO:  7049 CW 2011-11-26 0637 VE3MMQ        599 4      SN3R          599 15
QSO:  7046 CW 2011-11-26 0638 VE3MMQ        599 4      CX9AU         599 13
QSO:  7040 CW 2011-11-26 0641 VE3MMQ        599 4      RM2U          599 15
QSO:  7040 CW 2011-11-26 0642 VE3MMQ        599 4      KN4QD         599 05
QSO:  7040 CW 2011-11-26 0643 VE3MMQ        599 4      LZ9R          599 20
QSO:  7040 CW 2011-11-26 0643 VE3MMQ        599 4      LY5I          599 15
QSO:  7040 CW 2011-11-26 0644 VE3MMQ        599 4      K3PH          599 05
QSO:  7040 CW 2011-11-26 0644 VE3MMQ        599 4      LY5G          599 15
QSO:  7040 CW 2011-11-26 0645 VE3MMQ        599 4      W1JQ          599 05
QSO:  7040 CW 2011-11-26 0646 VE3MMQ        599 4      IZ1DXS        599 15
QSO:  7040 CW 2011-11-26 0647 VE3MMQ        599 4      DQ1V          599 14
QSO:  7040 CW 2011-11-26 0647 VE3MMQ        599 4      UR5IFB        599 16
QSO:  7040 CW 2011-11-26 0647 VE3MMQ        599 4      OK2SGW        599 15
QSO:  7040 CW 2011-11-26 0648 VE3MMQ        599 4      K0JVX         599 04
QSO:  7040 CW 2011-11-26 0648 VE3MMQ        599 4      KC1XX         599 05
QSO:  7040 CW 2011-11-26 0649 VE3MMQ        599 4      OM7AG         599 15
QSO:  7040 CW 2011-11-26 0649 VE3MMQ        599 4      ON4CHK        599 14
QSO:  7040 CW 2011-11-26 0650 VE3MMQ        599 4      N6GL          599 03
QSO:  7040 CW 2011-11-26 0650 VE3MMQ        599 4      K9UIY         599 04
QSO:  7040 CW 2011-11-26 0650 VE3MMQ        599 4      K0RF          599 04
QSO:  7040 CW 2011-11-26 0651 VE3MMQ        599 4      LY3QA         599 15
QSO:  7040 CW 2011-11-26 0652 VE3MMQ        599 4      LY2MM         599 15
QSO:  7040 CW 2011-11-26 0652 VE3MMQ        599 4      DL2YCA        599 14
QSO:  7040 CW 2011-11-26 0653 VE3MMQ        599 4      OL60DG        599 15
QSO:  7040 CW 2011-11-26 0653 VE3MMQ        599 4      EW4AA         599 16
QSO:  7040 CW 2011-11-26 0654 VE3MMQ        599 4      DL5XJ         599 14
QSO:  7040 CW 2011-11-26 0654 VE3MMQ        599 4      SP4YPB        599 15
QSO:  7040 CW 2011-11-26 0655 VE3MMQ        599 4      UT3WS         599 16
QSO:  7040 CW 2011-11-26 0655 VE3MMQ        599 4      UT3UZ         599 16
QSO:  7040 CW 2011-11-26 0656 VE3MMQ        599 4      LY2DV         599 15
QSO:  7040 CW 2011-11-26 0656 VE3MMQ        599 4      N4RV          599 05
QSO:  7040 CW 2011-11-26 0658 VE3MMQ        599 4      RA1QD         599 16
QSO:  7040 CW 2011-11-26 0658 VE3MMQ        599 4      SP1NY         599 15
QSO:  7040 CW 2011-11-26 0659 VE3MMQ        599 4      EW4MM         599 16
QSO:  7040 CW 2011-11-26 0700 VE3MMQ        599 4      UT5KO         599 16
QSO:  7040 CW 2011-11-26 0700 VE3MMQ        599 4      DL5ARM        599 14
QSO:  7040 CW 2011-11-26 0700 VE3MMQ        599 4      UA6AKD        599 16
QSO:  7040 CW 2011-11-26 0701 VE3MMQ        599 4      9H1BX         599 15
QSO:  7040 CW 2011-11-26 0702 VE3MMQ        599 4      HA7YS         599 15
QSO:  7040 CW 2011-11-26 0704 VE3MMQ        599 4      G3TVW         599 14
QSO:  7040 CW 2011-11-26 0704 VE3MMQ        599 4      ON4CAS        599 14
QSO:  7040 CW 2011-11-26 0705 VE3MMQ        599 4      EA2DPA        599 14
QSO:  7040 CW 2011-11-26 0705 VE3MMQ        599 4      N5XZ          599 04
QSO:  7040 CW 2011-11-26 0705 VE3MMQ        599 4      K5GO          599 04
QSO:  7040 CW 2011-11-26 0706 VE3MMQ        599 4      EA4GB         599 14
QSO:  7040 CW 2011-11-26 0706 VE3MMQ        599 4      EA3DU         599 14
QSO:  7044 CW 2011-11-26 0708 VE3MMQ        599 4      EA6FO         599 14
QSO:  7014 CW 2011-11-26 0710 VE3MMQ        599 4      M3I           599 14
QSO:  7002 CW 2011-11-26 0713 VE3MMQ        599 4      JA3YBK        599 25
QSO:  7019 CW 2011-11-26 0713 VE3MMQ        599 4      HB9STEVE      599 14
QSO:  7038 CW 2011-11-26 0720 VE3MMQ        599 4      HQ9R          599 07
QSO:  7063 CW 2011-11-26 0722 VE3MMQ        599 4      ZM1A          599 32
QSO:  7014 CW 2011-11-26 0724 VE3MMQ        599 4      JA5FDJ        599 25
QSO:  3511 CW 2011-11-26 0727 VE3MMQ        599 4      DJ5EU         599 14
QSO:  3513 CW 2011-11-26 0728 VE3MMQ        599 4      VP5CW         599 08
QSO:  3515 CW 2011-11-26 0732 VE3MMQ        599 4      KL7RA         599 01
QSO:  3525 CW 2011-11-26 0738 VE3MMQ        599 4      V26K          599 08
QSO:  3528 CW 2011-11-26 0739 VE3MMQ        599 4      KH6LC         599 31
QSO:  3534 CW 2011-11-26 0742 VE3MMQ        599 4      FM5CD         599 08
QSO:  3544 CW 2011-11-26 0743 VE3MMQ        599 4      C6AAW         599 08
QSO:  3549 CW 2011-11-26 0743 VE3MMQ        599 4      OQ5M          599 14
QSO:  3550 CW 2011-11-26 0745 VE3MMQ        599 4      HK1MW         599 09
QSO:  3554 CW 2011-11-26 0746 VE3MMQ        599 4      VP9/N3AD      599 05
QSO:  3553 CW 2011-11-26 0747 VE3MMQ        599 4      PZ5T          599 09
QSO:  3542 CW 2011-11-26 0748 VE3MMQ        599 4      PJ2T          599 09
QSO:  3538 CW 2011-11-26 0749 VE3MMQ        599 4      NP4Z          599 08
QSO:  3536 CW 2011-11-26 0749 VE3MMQ        599 4      SK3W          599 14
QSO:  3533 CW 2011-11-26 0750 VE3MMQ        599 4      KH7M          599 31
QSO:  3530 CW 2011-11-26 0751 VE3MMQ        599 4      KH7X          599 31
QSO:  3532 CW 2011-11-26 0753 VE3MMQ        599 4      J6M           599 08
QSO:  3530 CW 2011-11-26 0753 VE3MMQ        599 4      CR6K          599 14
QSO:  3529 CW 2011-11-26 0754 VE3MMQ        599 4      KP2MM         599 08
QSO:  3526 CW 2011-11-26 0755 VE3MMQ        599 4      DK1BN         599 14
QSO:  3524 CW 2011-11-26 0756 VE3MMQ        599 4      P40L          599 09
QSO:  3519 CW 2011-11-26 0757 VE3MMQ        599 4      VP2MWG        599 08
QSO:  3512 CW 2011-11-26 0803 VE3MMQ        599 4      D4C           599 35
QSO:  3506 CW 2011-11-26 0804 VE3MMQ        599 4      VE7CC         599 03
QSO:  3513 CW 2011-11-26 0805 VE3MMQ        599 4      M2A           599 14
QSO:  3519 CW 2011-11-26 0808 VE3MMQ        599 4      V31OT         599 07
QSO:  1825 CW 2011-11-26 0810 VE3MMQ        599 4      V26K          599 08
QSO:  7025 CW 2011-11-26 0814 VE3MMQ        599 4      VK3IO         599 30
QSO:  7030 CW 2011-11-26 0822 VE3MMQ        599 4      F5UL          599 14
QSO:  7038 CW 2011-11-26 0823 VE3MMQ        599 4      HI3A          599 08
QSO:  7034 CW 2011-11-26 0824 VE3MMQ        599 4      TO3A          599 08
QSO:  7030 CW 2011-11-26 0825 VE3MMQ        599 4      W3LPL         599 05
QSO:  7030 CW 2011-11-26 0826 VE3MMQ        599 4      N5UI          599 04
QSO:  7030 CW 2011-11-26 0827 VE3MMQ        599 4      N7BV          599 03
QSO:  7042 CW 2011-11-26 0830 VE3MMQ        599 4      V26K          599 08
QSO:  7041 CW 2011-11-26 0834 VE3MMQ        599 4      GI4DOH        599 14
QSO:  7052 CW 2011-11-26 0836 VE3MMQ        599 4      FM5CD         599 08
QSO:  7058 CW 2011-11-26 0838 VE3MMQ        599 4      PJ4A          599 09
QSO:  7030 CW 2011-11-26 0839 VE3MMQ        599 4      SM6A          599 14
QSO:  7010 CW 2011-11-26 0843 VE3MMQ        599 4      ON4UN         599 14
QSO:  7005 CW 2011-11-26 0844 VE3MMQ        599 4      9A0AA         599 15
QSO:  7009 CW 2011-11-26 0845 VE3MMQ        599 4      EA9EU         599 33
QSO:  7008 CW 2011-11-26 1134 VE3MMQ        599 4      KL7RA         599 01
QSO:  7042 CW 2011-11-26 1143 VE3MMQ        599 4      AH0BT         599 27
QSO: 28018 CW 2011-11-26 1158 VE3MMQ        599 4      OL3Z          599 15
QSO: 28010 CW 2011-11-26 1159 VE3MMQ        599 4      IK0YUT        599 15
QSO: 28007 CW 2011-11-26 1200 VE3MMQ        599 4      CR3L          599 33
QSO: 28003 CW 2011-11-26 1201 VE3MMQ        599 4      DR1A          599 14
QSO: 28003 CW 2011-11-26 1202 VE3MMQ        599 4      YU2FG         599 15
QSO: 28002 CW 2011-11-26 1204 VE3MMQ        599 4      LZ9A          599 20
QSO: 28001 CW 2011-11-26 1207 VE3MMQ        599 4      J28RO         599 37
QSO: 28004 CW 2011-11-26 1208 VE3MMQ        599 4      IR2C          599 15
QSO: 28006 CW 2011-11-26 1209 VE3MMQ        599 4      EA4KE         599 14
QSO: 28012 CW 2011-11-26 1211 VE3MMQ        599 4      OP4K          599 14
QSO: 28013 CW 2011-11-26 1212 VE3MMQ        599 4      A73A          599 21
QSO: 28014 CW 2011-11-26 1213 VE3MMQ        599 4      9A3IH         599 15
QSO: 28022 CW 2011-11-26 1214 VE3MMQ        599 4      G1A           599 14
QSO: 28023 CW 2011-11-26 1215 VE3MMQ        599 4      LZ9W          599 20
QSO: 28024 CW 2011-11-26 1216 VE3MMQ        599 4      IR8C          599 15
QSO: 28025 CW 2011-11-26 1217 VE3MMQ        599 4      ZS4TX         599 38
QSO: 28026 CW 2011-11-26 1217 VE3MMQ        599 4      YL2SM         599 15
QSO: 28026 CW 2011-11-26 1219 VE3MMQ        599 4      UA3R          599 16
QSO: 28027 CW 2011-11-26 1219 VE3MMQ        599 4      EF8M          599 33
QSO: 28028 CW 2011-11-26 1219 VE3MMQ        599 4      G6T           599 14
QSO: 28029 CW 2011-11-26 1220 VE3MMQ        599 4      ST2AR         599 34
QSO: 28032 CW 2011-11-26 1221 VE3MMQ        599 4      5X1NH         599 37
QSO: 28036 CW 2011-11-26 1224 VE3MMQ        599 4      5C5W          599 33
QSO: 28037 CW 2011-11-26 1224 VE3MMQ        599 4      OP4A          599 14
QSO: 28041 CW 2011-11-26 1225 VE3MMQ        599 4      HA3FTA        599 15
QSO: 28043 CW 2011-11-26 1226 VE3MMQ        599 4      5H3EE         599 37
QSO: 28047 CW 2011-11-26 1228 VE3MMQ        599 4      NP4Z          599 08
QSO: 28049 CW 2011-11-26 1229 VE3MMQ        599 4      KP2M          599 08
QSO: 28048 CW 2011-11-26 1231 VE3MMQ        599 4      D4C           599 35
QSO: 28054 CW 2011-11-26 1233 VE3MMQ        599 4      4X2M          599 20
QSO: 28059 CW 2011-11-26 1242 VE3MMQ        599 4      R4RT          599 16
QSO: 28060 CW 2011-11-26 1242 VE3MMQ        599 4      9A1AA         599 15
QSO: 28062 CW 2011-11-26 1243 VE3MMQ        599 4      EF8R          599 33
QSO: 28062 CW 2011-11-26 1243 VE3MMQ        599 4      G4BJM         599 14
QSO: 28063 CW 2011-11-26 1244 VE3MMQ        599 4      ON4IA         599 14
QSO: 28066 CW 2011-11-26 1244 VE3MMQ        599 4      VE3JM         599 04
QSO: 28067 CW 2011-11-26 1245 VE3MMQ        599 4      UA4SOX        599 16
QSO: 28072 CW 2011-11-26 1246 VE3MMQ        599 4      IK0YVV        599 15
QSO: 28073 CW 2011-11-26 1247 VE3MMQ        599 4      MW5B          599 14
QSO: 28074 CW 2011-11-26 1247 VE3MMQ        599 4      OM3RRC        599 15
QSO: 28078 CW 2011-11-26 1249 VE3MMQ        599 4      SV0XBZ/9      599 20
QSO: 28080 CW 2011-11-26 1249 VE3MMQ        599 4      P3J           599 20
QSO: 28086 CW 2011-11-26 1250 VE3MMQ        599 4      Z35T          599 15
QSO: 28087 CW 2011-11-26 1251 VE3MMQ        599 4      CS2C          599 14
QSO: 28092 CW 2011-11-26 1252 VE3MMQ        599 4      EL2A          599 35
QSO: 28097 CW 2011-11-26 1252 VE3MMQ        599 4      LY7A          599 15
QSO: 28107 CW 2011-11-26 1254 VE3MMQ        599 4      9L0W          599 35
QSO: 28108 CW 2011-11-26 1256 VE3MMQ        599 4      6V7V          599 35
QSO: 28112 CW 2011-11-26 1257 VE3MMQ        599 4      C6AAW         599 08
QSO: 28111 CW 2011-11-26 1259 VE3MMQ        599 4      ZS1EL         599 38
QSO: 28118 CW 2011-11-26 1259 VE3MMQ        599 4      IO3P          599 15
QSO: 28129 CW 2011-11-26 1303 VE3MMQ        599 4      SU/HA3JB      599 34
QSO: 28136 CW 2011-11-26 1305 VE3MMQ        599 4      OQ5A          599 14
QSO: 28116 CW 2011-11-26 1306 VE3MMQ        599 4      DL4UL         599 14
QSO: 28105 CW 2011-11-26 1307 VE3MMQ        599 4      SV2BOH        599 20
QSO: 28100 CW 2011-11-26 1308 VE3MMQ        599 4      PZ5T          599 09
QSO: 28099 CW 2011-11-26 1310 VE3MMQ        599 4      PY2YU         599 11
QSO: 28099 CW 2011-11-26 1310 VE3MMQ        599 4      VP2EAT        599 08
QSO: 28096 CW 2011-11-26 1311 VE3MMQ        599 4      S53EJ         599 15
QSO: 28088 CW 2011-11-26 1313 VE3MMQ        599 4      RA2FB         599 15
QSO: 28088 CW 2011-11-26 1313 VE3MMQ        599 4      SP1NY         599 15
QSO: 28088 CW 2011-11-26 1314 VE3MMQ        599 4      SP7JQQ        599 15
QSO: 28088 CW 2011-11-26 1314 VE3MMQ        599 4      DK1KC         599 14
QSO: 28088 CW 2011-11-26 1316 VE3MMQ        599 4      HB9DDE        599 14
QSO: 28088 CW 2011-11-26 1316 VE3MMQ        599 4      G0WAT         599 14
QSO: 28088 CW 2011-11-26 1317 VE3MMQ        599 4      S51WO         599 15
QSO: 28088 CW 2011-11-26 1318 VE3MMQ        599 4      G4OWG         599 14
QSO: 28088 CW 2011-11-26 1318 VE3MMQ        599 4      ON6FC         599 14
QSO: 28088 CW 2011-11-26 1319 VE3MMQ        599 4      EA4RE         599 14
QSO: 28088 CW 2011-11-26 1321 VE3MMQ        599 4      PA30ATG       599 14
QSO: 28088 CW 2011-11-26 1321 VE3MMQ        599 4      RT3T          599 16
QSO: 28088 CW 2011-11-26 1322 VE3MMQ        599 4      UT2LY         599 16
QSO: 28088 CW 2011-11-26 1322 VE3MMQ        599 4      G0TPH         599 14
QSO: 28088 CW 2011-11-26 1323 VE3MMQ        599 4      SN7F          599 15
