START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.9.1
CONTEST: CQ-WW-CW
LOCATION: OH
CALLSIGN: K8AZ
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 12181104
OPERATORS: K8AZ,K8MR,K8NZ,KQ8M,ND8L,W8CAR,WB8K,WT8C
CLUB: North Coast Contesters
NAME: Tom Lee
SOAPBOX: Please ignore #255, uy0zg (QSO & double mult) -- clock violation
QSO: 21065 CW 2011-11-26 1321 K8AZ          599 04     RA3DNC        599 16     0
QSO: 21065 CW 2011-11-26 1321 K8AZ          599 04     RA3ID         599 16     0
QSO: 28014 CW 2011-11-26 1321 K8AZ          599 04     9A3IH         599 15     1
QSO: 21065 CW 2011-11-26 1322 K8AZ          599 04     UW0L          599 16     0
QSO: 21065 CW 2011-11-26 1322 K8AZ          599 04     OZ5NJ         599 14     0
QSO: 28028 CW 2011-11-26 1322 K8AZ          599 04     ST2AR         599 34     1
QSO: 21065 CW 2011-11-26 1323 K8AZ          599 04     SK6HD         599 14     0
QSO: 21065 CW 2011-11-26 1323 K8AZ          599 04     UD3D          599 16     0
QSO: 28008 CW 2011-11-26 1323 K8AZ          599 04     SV1BJW        599 20     1
QSO: 21065 CW 2011-11-26 1323 K8AZ          599 04     M0TRN         599 14     0
QSO: 21065 CW 2011-11-26 1323 K8AZ          599 04     EA7MT         599 14     0
QSO: 28001 CW 2011-11-26 1324 K8AZ          599 04     UW3U          599 16     1
QSO: 21065 CW 2011-11-26 1324 K8AZ          599 04     F8CRS         599 14     0
QSO: 21065 CW 2011-11-26 1324 K8AZ          599 04     RL3A          599 16     0
QSO: 28008 CW 2011-11-26 1324 K8AZ          599 04     HA1A          599 15     1
QSO: 21065 CW 2011-11-26 1324 K8AZ          599 04     RX4CD         599 16     0
QSO: 21065 CW 2011-11-26 1325 K8AZ          599 04     YQ6A          599 20     0
QSO: 28011 CW 2011-11-26 1325 K8AZ          599 04     9K2RA         599 21     1
QSO: 21065 CW 2011-11-26 1325 K8AZ          599 04     RN4SS         599 16     0
QSO: 28013 CW 2011-11-26 1326 K8AZ          599 04     A73A          599 21     1
QSO: 21065 CW 2011-11-26 1327 K8AZ          599 04     ON4KNP        599 14     0
QSO: 21065 CW 2011-11-26 1327 K8AZ          599 04     ED4T          599 14     0
QSO: 28024 CW 2011-11-26 1328 K8AZ          599 04     ER1EA         599 16     0
QSO: 28024 CW 2011-11-26 1328 K8AZ          599 04     HA8KW         599 15     0
QSO: 28024 CW 2011-11-26 1329 K8AZ          599 04     UW4SU         599 16     0
QSO: 14047 CW 2011-11-26 1330 K8AZ          599 04     UA2FL         599 15     1
QSO: 28043 CW 2011-11-26 1331 K8AZ          599 04     S54A          599 15     0
QSO: 28043 CW 2011-11-26 1331 K8AZ          599 04     SM0BDS        599 14     0
QSO: 28043 CW 2011-11-26 1332 K8AZ          599 04     OK2KJI        599 15     0
QSO: 28043 CW 2011-11-26 1332 K8AZ          599 04     DK2GZ         599 14     0
QSO: 28043 CW 2011-11-26 1332 K8AZ          599 04     DL4MCF        599 14     0
QSO: 28043 CW 2011-11-26 1332 K8AZ          599 04     F6FTB         599 14     0
QSO: 28043 CW 2011-11-26 1333 K8AZ          599 04     US7IVW        599 16     0
QSO: 28043 CW 2011-11-26 1333 K8AZ          599 04     RZ3QZ         599 16     0
QSO: 28043 CW 2011-11-26 1333 K8AZ          599 04     OM5NL         599 15     0
QSO: 28043 CW 2011-11-26 1333 K8AZ          599 04     YU3W          599 15     0
QSO: 28043 CW 2011-11-26 1334 K8AZ          599 04     SM5CIL        599 14     0
QSO: 28043 CW 2011-11-26 1334 K8AZ          599 04     UA3DPM        599 16     0
QSO: 28043 CW 2011-11-26 1335 K8AZ          599 04     OK2BHD        599 15     0
QSO: 28043 CW 2011-11-26 1335 K8AZ          599 04     G4DDX         599 14     0
QSO: 28043 CW 2011-11-26 1336 K8AZ          599 04     RM2U          599 16     0
QSO: 28043 CW 2011-11-26 1336 K8AZ          599 04     DL8ZAW        599 14     0
QSO: 28043 CW 2011-11-26 1337 K8AZ          599 04     RJ3AA         599 16     0
QSO: 28043 CW 2011-11-26 1337 K8AZ          599 04     9A04JB        599 15     0
QSO: 28043 CW 2011-11-26 1337 K8AZ          599 04     OK2BND        599 15     0
QSO: 28043 CW 2011-11-26 1338 K8AZ          599 04     OK2ZDL        599 15     0
QSO: 28043 CW 2011-11-26 1338 K8AZ          599 04     US0HZ         599 16     0
QSO: 28043 CW 2011-11-26 1338 K8AZ          599 04     RL3A          599 16     0
QSO: 28043 CW 2011-11-26 1339 K8AZ          599 04     HA6NW         599 15     0
QSO: 28043 CW 2011-11-26 1339 K8AZ          599 04     HA6P          599 15     0
QSO: 28043 CW 2011-11-26 1339 K8AZ          599 04     DL4MFF        599 14     0
QSO: 28043 CW 2011-11-26 1340 K8AZ          599 04     SP4JFR        599 15     0
QSO: 28043 CW 2011-11-26 1341 K8AZ          599 04     YU1KT         599 15     0
QSO: 28043 CW 2011-11-26 1341 K8AZ          599 04     SP9IKS        599 15     0
QSO: 28043 CW 2011-11-26 1341 K8AZ          599 04     YO7FB         599 20     0
QSO: 28043 CW 2011-11-26 1342 K8AZ          599 04     OM7OM         599 15     0
QSO: 28043 CW 2011-11-26 1342 K8AZ          599 04     UX8ZA         599 16     0
QSO: 28043 CW 2011-11-26 1343 K8AZ          599 04     S57AL         599 15     0
QSO: 28043 CW 2011-11-26 1343 K8AZ          599 04     RZ3EM         599 16     0
QSO: 28043 CW 2011-11-26 1344 K8AZ          599 04     PA3AAV        599 14     0
QSO: 28043 CW 2011-11-26 1344 K8AZ          599 04     UT7LA         599 16     0
QSO: 28043 CW 2011-11-26 1345 K8AZ          599 04     RN3F          599 16     0
QSO: 21030 CW 2011-11-26 1345 K8AZ          599 04     D4C           599 35     1
QSO: 28043 CW 2011-11-26 1345 K8AZ          599 04     I3JSS         599 15     0
QSO: 28043 CW 2011-11-26 1345 K8AZ          599 04     RN6AJ         599 16     0
QSO: 28043 CW 2011-11-26 1345 K8AZ          599 04     LZ9R          599 20     0
QSO: 21087 CW 2011-11-26 1345 K8AZ          599 04     P40W          599 09     1
QSO: 28043 CW 2011-11-26 1346 K8AZ          599 04     OK2BXE        599 15     0
QSO: 28043 CW 2011-11-26 1346 K8AZ          599 04     UX1HW         599 16     0
QSO: 28043 CW 2011-11-26 1347 K8AZ          599 04     DL7URH        599 14     0
QSO: 21052 CW 2011-11-26 1347 K8AZ          599 04     9L0W          599 35     1
QSO: 28043 CW 2011-11-26 1347 K8AZ          599 04     DF6LQ         599 14     0
QSO: 28043 CW 2011-11-26 1347 K8AZ          599 04     LY2F          599 15     0
QSO: 28043 CW 2011-11-26 1348 K8AZ          599 04     G4RKO         599 14     0
QSO: 28043 CW 2011-11-26 1348 K8AZ          599 04     RO5O          599 16     0
QSO: 28043 CW 2011-11-26 1349 K8AZ          599 04     DK3RED        591 04     0
QSO: 28043 CW 2011-11-26 1349 K8AZ          599 04     UW7F          599 16     0
QSO: 28043 CW 2011-11-26 1349 K8AZ          599 04     DK1IZ         599 14     0
QSO: 21091 CW 2011-11-26 1349 K8AZ          599 04     J6M           599 08     1
QSO: 28043 CW 2011-11-26 1349 K8AZ          599 04     SP9OHY        599 15     0
QSO: 28043 CW 2011-11-26 1349 K8AZ          599 04     E74A          599 15     0
QSO: 28043 CW 2011-11-26 1350 K8AZ          599 04     OK2CQR        599 15     0
QSO: 28043 CW 2011-11-26 1350 K8AZ          599 04     GM5M          599 14     0
QSO: 28043 CW 2011-11-26 1350 K8AZ          599 04     HA8TP         599 15     0
QSO: 21094 CW 2011-11-26 1350 K8AZ          599 04     ZD8W          599 36     1
QSO: 28043 CW 2011-11-26 1350 K8AZ          599 04     DL7JOM        599 14     0
QSO: 28043 CW 2011-11-26 1351 K8AZ          599 04     SM6CPY        599 14     0
QSO: 28043 CW 2011-11-26 1351 K8AZ          599 04     UZ2M          599 16     0
QSO: 28043 CW 2011-11-26 1352 K8AZ          599 04     OK2PDT        599 15     0
QSO: 28043 CW 2011-11-26 1352 K8AZ          599 04     DK2GZ         599 14     0
QSO: 28043 CW 2011-11-26 1352 K8AZ          599 04     RA7A          599 16     0
QSO: 21086 CW 2011-11-26 1352 K8AZ          599 04     9K2HN         599 21     1
QSO: 28043 CW 2011-11-26 1353 K8AZ          599 04     SP8FHM        599 15     0
QSO: 21004 CW 2011-11-26 1353 K8AZ          599 04     C5A           599 35     1
QSO: 28043 CW 2011-11-26 1353 K8AZ          599 04     DL1SVA        599 14     0
QSO: 21061 CW 2011-11-26 1353 K8AZ          599 04     8Q7DV         599 22     1
QSO: 28043 CW 2011-11-26 1353 K8AZ          599 04     RC3W          599 16     0
QSO: 28043 CW 2011-11-26 1354 K8AZ          599 04     DL4OCE        599 14     0
QSO: 28043 CW 2011-11-26 1354 K8AZ          599 04     UU1JE         599 16     0
QSO: 21083 CW 2011-11-26 1355 K8AZ          599 04     EK3SA         599 21     1
QSO: 28043 CW 2011-11-26 1355 K8AZ          599 04     DL8ABK        599 14     0
QSO: 28043 CW 2011-11-26 1355 K8AZ          599 04     UT7EZ         599 16     0
QSO: 21079 CW 2011-11-26 1355 K8AZ          599 04     J79WE         599 08     1
QSO: 28043 CW 2011-11-26 1355 K8AZ          599 04     G3WRR         599 14     0
QSO: 28043 CW 2011-11-26 1356 K8AZ          599 04     RA3AN         599 16     0
QSO: 28043 CW 2011-11-26 1356 K8AZ          599 04     HB9CZF        599 14     0
QSO: 28043 CW 2011-11-26 1356 K8AZ          599 04     S52A          599 15     0
QSO: 21062 CW 2011-11-26 1357 K8AZ          599 04     CT8/W1NN      599 14     1
QSO: 28043 CW 2011-11-26 1357 K8AZ          599 04     S58M          599 15     0
QSO: 28043 CW 2011-11-26 1357 K8AZ          599 04     ER3DX         599 16     0
QSO: 28043 CW 2011-11-26 1358 K8AZ          599 04     A71CV         599 21     0
QSO: 21036 CW 2011-11-26 1358 K8AZ          599 04     TC3A          599 20     1
QSO: 28043 CW 2011-11-26 1358 K8AZ          599 04     MI0CLP        599 14     0
QSO: 28043 CW 2011-11-26 1358 K8AZ          599 04     YT6W          599 15     0
QSO: 28043 CW 2011-11-26 1359 K8AZ          599 04     UT7WR         599 16     0
QSO: 28043 CW 2011-11-26 1359 K8AZ          599 04     G4SGI         599 14     0
QSO: 21107 CW 2011-11-26 1359 K8AZ          599 04     3V8SS         599 33     1
QSO: 28043 CW 2011-11-26 1359 K8AZ          599 04     RA3BQ         599 16     0
QSO: 28043 CW 2011-11-26 1400 K8AZ          599 04     OZ5UR         599 14     0
QSO: 28043 CW 2011-11-26 1400 K8AZ          599 04     DF2TT         599 14     0
QSO: 21070 CW 2011-11-26 1400 K8AZ          599 04     9H9BH         599 15     1
QSO: 28043 CW 2011-11-26 1400 K8AZ          599 04     DL3KWR        599 14     0
QSO: 21080 CW 2011-11-26 1400 K8AZ          599 04     ER1OO         599 16     1
QSO: 28043 CW 2011-11-26 1401 K8AZ          599 04     OK1GS         599 15     0
QSO: 28043 CW 2011-11-26 1401 K8AZ          599 04     DJ2SL         599 14     0
QSO: 21068 CW 2011-11-26 1401 K8AZ          599 04     EI6FR         599 14     1
QSO: 28043 CW 2011-11-26 1401 K8AZ          599 04     SQ7B          599 15     0
QSO: 28043 CW 2011-11-26 1401 K8AZ          599 04     EA3FHP        599 14     0
QSO: 21024 CW 2011-11-26 1402 K8AZ          599 04     4Z5LA         599 20     1
QSO: 28043 CW 2011-11-26 1402 K8AZ          599 04     PA7TWO        599 14     0
QSO: 28043 CW 2011-11-26 1402 K8AZ          599 04     S50XX         599 15     0
QSO: 28043 CW 2011-11-26 1402 K8AZ          599 04     HA2NA         599 15     0
QSO: 21098 CW 2011-11-26 1402 K8AZ          599 04     PJ5G          599 08     1
QSO: 28043 CW 2011-11-26 1403 K8AZ          599 04     RM3Q          599 16     0
QSO: 21073 CW 2011-11-26 1403 K8AZ          599 04     GU4CHY        599 14     1
QSO: 28043 CW 2011-11-26 1403 K8AZ          599 04     YO6LV         599 20     0
QSO: 28043 CW 2011-11-26 1403 K8AZ          599 04     DL3ANK        599 14     0
QSO: 21003 CW 2011-11-26 1404 K8AZ          599 04     TK4W          599 15     1
QSO: 28043 CW 2011-11-26 1404 K8AZ          599 04     DL5YL         599 14     0
QSO: 28043 CW 2011-11-26 1404 K8AZ          599 04     DM2DMI        599 14     0
QSO: 21043 CW 2011-11-26 1404 K8AZ          599 04     ED9M          599 33     1
QSO: 28043 CW 2011-11-26 1404 K8AZ          599 04     DF1VB         599 14     0
QSO: 28043 CW 2011-11-26 1404 K8AZ          599 04     EV1R          599 16     0
QSO: 28043 CW 2011-11-26 1405 K8AZ          599 04     DL5JRA        599 14     0
QSO: 28043 CW 2011-11-26 1405 K8AZ          599 04     IS0GQX        599 15     0
QSO: 28043 CW 2011-11-26 1405 K8AZ          599 04     LZ2PS         599 20     0
QSO: 28043 CW 2011-11-26 1406 K8AZ          599 04     YU2A          599 15     0
QSO: 21060 CW 2011-11-26 1406 K8AZ          599 04     KP2B          599 08     1
QSO: 28043 CW 2011-11-26 1406 K8AZ          599 04     EW8DX         599 16     0
QSO: 21076 CW 2011-11-26 1406 K8AZ          599 04     C6AAW         599 08     1
QSO: 28043 CW 2011-11-26 1406 K8AZ          599 04     OK1MKU        599 15     0
QSO: 21044 CW 2011-11-26 1407 K8AZ          599 04     PJ4A          599 09     1
QSO: 28043 CW 2011-11-26 1407 K8AZ          599 04     G8XXJ         599 14     0
QSO: 21041 CW 2011-11-26 1407 K8AZ          599 04     PJ2T          599 09     1
QSO: 28043 CW 2011-11-26 1408 K8AZ          599 04     OM3YAD        599 15     0
QSO: 21005 CW 2011-11-26 1408 K8AZ          599 04     GW3KDB        599 14     1
QSO: 28043 CW 2011-11-26 1408 K8AZ          599 04     DF8QB         599 14     0
QSO: 28043 CW 2011-11-26 1408 K8AZ          599 04     OL6P          599 15     0
QSO: 28043 CW 2011-11-26 1409 K8AZ          599 04     OK1SI         599 15     0
QSO: 21029 CW 2011-11-26 1409 K8AZ          599 04     6Y3M          599 08     1
QSO: 28043 CW 2011-11-26 1409 K8AZ          599 04     IK2QIK        599 15     0
QSO: 28043 CW 2011-11-26 1409 K8AZ          599 04     LY3BN         599 15     0
QSO: 28043 CW 2011-11-26 1409 K8AZ          599 04     SP1NY         599 15     0
QSO: 21034 CW 2011-11-26 1409 K8AZ          599 04     9G5XA         599 35     1
QSO: 28043 CW 2011-11-26 1410 K8AZ          599 04     US7IB         599 16     0
QSO: 28043 CW 2011-11-26 1410 K8AZ          599 04     SP8CGU        599 15     0
QSO: 28043 CW 2011-11-26 1411 K8AZ          599 04     YO4CAH        599 20     0
QSO: 21039 CW 2011-11-26 1411 K8AZ          599 04     VP2MWG        599 08     1
QSO: 28043 CW 2011-11-26 1411 K8AZ          599 04     DJ2PJ         599 14     0
QSO: 28043 CW 2011-11-26 1411 K8AZ          599 04     HB9BHY        599 14     0
QSO: 28043 CW 2011-11-26 1411 K8AZ          599 04     DL3DA         599 14     0
QSO: 28043 CW 2011-11-26 1412 K8AZ          599 04     IK3JBP        599 15     0
QSO: 28043 CW 2011-11-26 1412 K8AZ          599 04     LZ2FQ         599 20     0
QSO: 28043 CW 2011-11-26 1412 K8AZ          599 04     RL6M          599 16     0
QSO: 28043 CW 2011-11-26 1413 K8AZ          599 04     DK4WF         599 14     0
QSO: 28043 CW 2011-11-26 1414 K8AZ          599 04     UU0J          599 16     0
QSO: 28043 CW 2011-11-26 1414 K8AZ          599 04     YO3FRI        599 20     0
QSO: 28043 CW 2011-11-26 1415 K8AZ          599 04     HA0ER         599 15     0
QSO: 28043 CW 2011-11-26 1415 K8AZ          599 04     SM0A          599 14     0
QSO: 28043 CW 2011-11-26 1415 K8AZ          599 04     DR1A          599 14     0
QSO: 28043 CW 2011-11-26 1416 K8AZ          599 04     UR4NWG        599 16     0
QSO: 28043 CW 2011-11-26 1417 K8AZ          599 04     PA0FAW        599 14     0
QSO: 28043 CW 2011-11-26 1417 K8AZ          599 04     F5PHW         599 14     0
QSO: 21075 CW 2011-11-26 1417 K8AZ          599 04     CN8YR         599 33     1
QSO: 28043 CW 2011-11-26 1417 K8AZ          599 04     SQ5JUP        599 15     0
QSO: 28043 CW 2011-11-26 1418 K8AZ          599 04     US3WD         599 16     0
QSO: 28043 CW 2011-11-26 1418 K8AZ          599 04     DM3F          599 14     0
QSO: 28043 CW 2011-11-26 1418 K8AZ          599 04     G3UFY         599 14     0
QSO: 28043 CW 2011-11-26 1418 K8AZ          599 04     UX4U          599 16     0
QSO: 28043 CW 2011-11-26 1418 K8AZ          599 04     UT3UZ         599 16     0
QSO: 28043 CW 2011-11-26 1419 K8AZ          599 04     LA7AFA        599 14     0
QSO: 28043 CW 2011-11-26 1419 K8AZ          599 04     OK1FCA        599 15     0
QSO: 28043 CW 2011-11-26 1419 K8AZ          599 04     I0ZUT         599 15     0
QSO: 28043 CW 2011-11-26 1419 K8AZ          599 04     DF2RG         599 14     0
QSO: 21100 CW 2011-11-26 1420 K8AZ          599 04     SV0XCC/9      599 20     1
QSO: 28043 CW 2011-11-26 1420 K8AZ          599 04     PE9DX         599 14     0
QSO: 28043 CW 2011-11-26 1420 K8AZ          599 04     LY4T          599 15     0
QSO: 28043 CW 2011-11-26 1420 K8AZ          599 04     W2AW          599 05     0
QSO: 28043 CW 2011-11-26 1421 K8AZ          599 04     ZA1G          599 15     0
QSO: 28043 CW 2011-11-26 1421 K8AZ          599 04     OK2NA         599 15     0
QSO: 28043 CW 2011-11-26 1421 K8AZ          599 04     DL3KWF        599 14     0
QSO: 28043 CW 2011-11-26 1421 K8AZ          599 04     I1WQR         599 15     0
QSO: 21099 CW 2011-11-26 1422 K8AZ          599 04     VE9DX         599 05     1
QSO: 28043 CW 2011-11-26 1422 K8AZ          599 04     G0TPH         599 14     0
QSO: 28043 CW 2011-11-26 1423 K8AZ          599 04     OK5SA         599 15     0
QSO: 28043 CW 2011-11-26 1423 K8AZ          599 04     OK1DKO        599 15     0
QSO: 28043 CW 2011-11-26 1423 K8AZ          599 04     OH2BC         599 15     0
QSO: 28043 CW 2011-11-26 1424 K8AZ          599 04     S51RU         599 15     0
QSO: 28043 CW 2011-11-26 1425 K8AZ          599 04     OZ7BQ         599 14     0
QSO: 28043 CW 2011-11-26 1425 K8AZ          599 04     LA4RT         599 14     0
QSO: 28043 CW 2011-11-26 1425 K8AZ          599 04     SM6AHU        599 14     0
QSO: 28043 CW 2011-11-26 1425 K8AZ          599 04     IV3BEI        599 15     0
QSO: 28043 CW 2011-11-26 1426 K8AZ          599 04     OM4KW         599 15     0
QSO: 28043 CW 2011-11-26 1427 K8AZ          599 04     F6EAZ         599 14     0
QSO: 28043 CW 2011-11-26 1427 K8AZ          599 04     UC6A          599 16     0
QSO: 28043 CW 2011-11-26 1428 K8AZ          599 04     IK2FIL        599 15     0
QSO: 28043 CW 2011-11-26 1428 K8AZ          599 04     S53V          599 15     0
QSO: 28043 CW 2011-11-26 1429 K8AZ          599 04     DM2DXA        599 14     0
QSO: 28043 CW 2011-11-26 1429 K8AZ          599 04     DL1TS         599 14     0
QSO: 28043 CW 2011-11-26 1429 K8AZ          599 04     DL4LAM        599 14     0
QSO: 28043 CW 2011-11-26 1429 K8AZ          599 04     IK4TVP        599 15     0
QSO: 28043 CW 2011-11-26 1430 K8AZ          599 04     OM0DX         599 15     0
QSO: 21088 CW 2011-11-26 1430 K8AZ          599 04     HZ1FI         599 21     1
QSO: 21037 CW 2011-11-26 1430 K8AZ          599 04     HK1R          599 09     1
QSO: 28043 CW 2011-11-26 1431 K8AZ          599 04     DJ2XC         599 14     0
QSO: 28043 CW 2011-11-26 1431 K8AZ          599 04     DL6MRS        599 14     0
QSO: 28043 CW 2011-11-26 1432 K8AZ          599 04     DK6CQ         599 14     0
QSO: 28043 CW 2011-11-26 1432 K8AZ          599 04     DL2MDU        599 14     0
QSO: 28043 CW 2011-11-26 1432 K8AZ          599 04     MM0AMW        599 14     0
QSO: 14035 CW 2011-11-26 1432 K8AZ          599 04     OY1CT         599 14     1
QSO: 28043 CW 2011-11-26 1433 K8AZ          599 04     OH2BC         599 15     0
QSO: 28043 CW 2011-11-26 1433 K8AZ          599 04     I2WIJ         599 15     0
QSO: 28043 CW 2011-11-26 1433 K8AZ          599 04     RU1A          599 16     0
QSO: 28043 CW 2011-11-26 1434 K8AZ          599 04     YL1S          599 15     0
QSO: 14087 CW 2011-11-26 1434 K8AZ          599 04     GW4BLE        599 14     1
QSO: 28043 CW 2011-11-26 1434 K8AZ          599 04     DJ5IW         599 14     0
QSO: 28043 CW 2011-11-26 1434 K8AZ          599 04     ON4AOI        599 14     0
QSO: 28043 CW 2011-11-26 1435 K8AZ          599 04     I4FGG         599 15     0
QSO: 28043 CW 2011-11-26 1435 K8AZ          599 04     DF8TY         599 14     0
QSO: 28043 CW 2011-11-26 1435 K8AZ          599 04     SP5UD         599 15     0
QSO: 14001 CW 2011-11-26 1435 K8AZ          599 04     VP5CW         599 08     1
QSO: 28043 CW 2011-11-26 1435 K8AZ          599 04     SP9LAS        599 15     0
QSO: 14046 CW 2011-11-26 1436 K8AZ          599 04     XE1MM         599 06     1
QSO: 28043 CW 2011-11-26 1436 K8AZ          599 04     DF5MA         599 14     0
QSO: 28043 CW 2011-11-26 1436 K8AZ          599 04     DL1MAJ        599 14     0
QSO: 28043 CW 2011-11-26 1436 K8AZ          599 04     LZ2JR         599 20     0
QSO: 28043 CW 2011-11-26 1436 K8AZ          599 04     DJ8OG         599 14     0
QSO: 14075 CW 2011-11-26 1436 K8AZ          599 04     TC7B          599 20     1
QSO: 28043 CW 2011-11-26 1437 K8AZ          599 04     DG0KS         599 14     0
QSO: 28043 CW 2011-11-26 1437 K8AZ          599 04     LY2BBF        599 15     0
QSO: 28043 CW 2011-11-26 1437 K8AZ          599 04     UX7FC         599 16     0
QSO: 28043 CW 2011-11-26 1438 K8AZ          599 04     OK1MDK        599 15     0
QSO: 28043 CW 2011-11-26 1439 K8AZ          599 04     DL1EFW        599 14     0
QSO: 28043 CW 2011-11-26 1439 K8AZ          599 04     OK2RN         599 15     0
QSO: 28043 CW 2011-11-26 1439 K8AZ          599 04     OM3TPN        599 15     0
QSO: 28043 CW 2011-11-26 1439 K8AZ          599 04     DF2AP         599 14     0
QSO: 28043 CW 2011-11-26 1440 K8AZ          599 04     OK1FLC        599 15     0
QSO: 28043 CW 2011-11-26 1440 K8AZ          599 04     SN7O          599 15     0
QSO: 28043 CW 2011-11-26 1442 K8AZ          599 04     OH8FAL        599 15     0
QSO: 28043 CW 2011-11-26 1443 K8AZ          599 04     HA7LW         599 15     0
QSO: 28043 CW 2011-11-26 1443 K8AZ          599 04     LZ1NG         599 20     0
QSO: 21086 CW 2011-11-26 1443 K8AZ          599 04     VU2PAI        599 22     1
QSO: 28043 CW 2011-11-26 1443 K8AZ          599 04     LY9Y          599 15     0
QSO: 28043 CW 2011-11-26 1443 K8AZ          599 04     DL4NBE        599 14     0
QSO: 28043 CW 2011-11-26 1444 K8AZ          599 04     S57J          599 15     0
QSO: 28043 CW 2011-11-26 1444 K8AZ          599 04     OK2YT         599 15     0
QSO: 21045 CW 2011-11-26 1444 K8AZ          599 04     PW7T          599 11     1
QSO: 28043 CW 2011-11-26 1445 K8AZ          599 04     DL7AU         599 14     0
QSO: 28043 CW 2011-11-26 1445 K8AZ          599 04     DL8PG         599 14     0
QSO: 28043 CW 2011-11-26 1445 K8AZ          599 04     DL8DAZ        599 14     0
QSO: 28043 CW 2011-11-26 1445 K8AZ          599 04     DM5MA         599 14     0
QSO: 28043 CW 2011-11-26 1446 K8AZ          599 04     EA4NW         599 14     0
QSO: 28043 CW 2011-11-26 1446 K8AZ          599 04     SP3DOF        599 15     0
QSO: 28043 CW 2011-11-26 1446 K8AZ          599 04     PA1CC         599 14     0
QSO: 28043 CW 2011-11-26 1447 K8AZ          599 04     DF2LH         599 14     0
QSO: 28043 CW 2011-11-26 1447 K8AZ          599 04     DJ6RN         599 14     0
QSO: 28043 CW 2011-11-26 1447 K8AZ          599 04     SP3IC         599 15     0
QSO: 28043 CW 2011-11-26 1448 K8AZ          599 04     S56A          599 15     0
QSO: 28043 CW 2011-11-26 1448 K8AZ          599 04     UY1U          599 16     0
QSO: 28043 CW 2011-11-26 1448 K8AZ          599 04     OK2PCL        599 15     0
QSO: 28043 CW 2011-11-26 1449 K8AZ          599 04     G0EFO         599 14     0
QSO: 28043 CW 2011-11-26 1449 K8AZ          599 04     DL6GV         599 14     0
QSO: 28043 CW 2011-11-26 1449 K8AZ          599 04     DD5M          599 14     0
QSO: 28043 CW 2011-11-26 1449 K8AZ          599 04     G3RSD         599 14     0
QSO: 28043 CW 2011-11-26 1450 K8AZ          599 04     UT2UU         599 16     0
QSO: 28043 CW 2011-11-26 1450 K8AZ          599 04     SP5CGN        599 15     0
QSO: 28043 CW 2011-11-26 1450 K8AZ          599 04     SO8W          599 15     0
QSO: 28043 CW 2011-11-26 1451 K8AZ          599 04     OH2BEN        599 15     0
QSO: 28043 CW 2011-11-26 1452 K8AZ          599 04     EA2NN         599 14     0
QSO: 28043 CW 2011-11-26 1452 K8AZ          599 04     DJ1AA         599 14     0
QSO: 28043 CW 2011-11-26 1452 K8AZ          599 04     DK0AE         599 14     0
QSO: 28043 CW 2011-11-26 1453 K8AZ          599 04     UT1CC         599 16     0
QSO: 28043 CW 2011-11-26 1453 K8AZ          599 04     DM3FZN        599 14     0
QSO: 28043 CW 2011-11-26 1453 K8AZ          599 04     F6HKA         599 14     0
QSO: 28043 CW 2011-11-26 1453 K8AZ          599 04     SV1QT         599 20     0
QSO: 28043 CW 2011-11-26 1454 K8AZ          599 04     OK2PCL        599 15     0
QSO: 28043 CW 2011-11-26 1454 K8AZ          599 04     S550ACP       599 15     0
QSO: 28043 CW 2011-11-26 1454 K8AZ          599 04     S54X          599 15     0
QSO: 28043 CW 2011-11-26 1455 K8AZ          599 04     HB9TSA        599 14     0
QSO: 28043 CW 2011-11-26 1455 K8AZ          599 04     DJ4MH         599 14     0
QSO: 28043 CW 2011-11-26 1455 K8AZ          599 04     PA0COR        599 14     0
QSO: 28043 CW 2011-11-26 1456 K8AZ          599 04     HB9CA         599 14     0
QSO: 28043 CW 2011-11-26 1456 K8AZ          599 04     DL3ARK        599 14     0
QSO: 28043 CW 2011-11-26 1456 K8AZ          599 04     SP2DNI        599 15     0
QSO: 28043 CW 2011-11-26 1457 K8AZ          599 04     DL3WKG        599 14     0
QSO: 28043 CW 2011-11-26 1457 K8AZ          599 04     YL2PJ         599 15     0
QSO: 28043 CW 2011-11-26 1458 K8AZ          599 04     UW1M          599 16     0
QSO: 28043 CW 2011-11-26 1458 K8AZ          599 04     HA3FTA        599 15     0
QSO: 28043 CW 2011-11-26 1458 K8AZ          599 04     SP6FXY        599 15     0
QSO: 28043 CW 2011-11-26 1459 K8AZ          599 04     DD1JN         599 14     0
QSO: 28043 CW 2011-11-26 1459 K8AZ          599 04     DF9EY         599 14     0
QSO: 21086 CW 2011-11-26 1500 K8AZ          599 04     MD2C          599 14     1
QSO: 28043 CW 2011-11-26 1500 K8AZ          599 04     SQ6LJV        599 15     0
QSO: 28043 CW 2011-11-26 1500 K8AZ          599 04     SM4DQE        599 14     0
QSO: 28043 CW 2011-11-26 1501 K8AZ          599 04     DJ6OZ         599 14     0
QSO: 28043 CW 2011-11-26 1501 K8AZ          599 04     PE2K          599 14     0
