START-OF-LOG: 3.0
CREATED-BY: HMRA public 9A HRS HF Robot downloader
CONTEST: 9A-DX
CALLSIGN: OM5CM
OPERATORS: OM5CM
CATEGORY: B05
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: LOW
CLAIMED-SCORE: 22800
SOAPBOX: Recreated from 9A HRS HF Robot public QSO table for Croatian DX Contest 2025.
SOAPBOX: Public error-summary rows are ignored.
SOAPBOX: Source: https://www.hamradio.hr/hfrobot/hfcc_log.php?What=vloghtm&CID=2025-12-20&ID=OM5CM
SOAPBOX: Source category label: B05 - Single Operator, All Bands, CW, Low Power.
QSO: 07021 CW 2025-12-21 1239 OM5CM         599 0152 28    PA3KL         599 0000 27   
QSO: 07020 CW 2025-12-21 1242 OM5CM         599 0153 28    OM3RM         599 0000 28   
QSO: 07022 CW 2025-12-21 1243 OM5CM         599 0154 28    9A1W          599 0000 ZG   
QSO: 07012 CW 2025-12-21 1253 OM5CM         599 0155 28    S52AW         599 0000 28   
QSO: 07014 CW 2025-12-21 1254 OM5CM         599 0156 28    HA8IH         599 0000 28   
QSO: 07016 CW 2025-12-21 1255 OM5CM         599 0157 28    9A5DX         599 0000 DA   
QSO: 07016 CW 2025-12-21 1256 OM5CM         599 0158 28    DK3YD         599 0000 28   
QSO: 07017 CW 2025-12-21 1256 OM5CM         599 0159 28    RT9C          599 0000 30   
QSO: 07017 CW 2025-12-21 1257 OM5CM         599 0160 28    DL3KWF        599 0000 28   
QSO: 07022 CW 2025-12-21 1259 OM5CM         599 0161 28    LA1TV         599 0000 18   
QSO: 07019 CW 2025-12-21 1301 OM5CM         599 0162 28    LY2NZ         599 0000 29   
QSO: 07020 CW 2025-12-21 1301 OM5CM         599 0163 28    SE7S          599 0000 18   
QSO: 07016 CW 2025-12-21 1303 OM5CM         599 0164 28    S54O          599 0000 28   
QSO: 07018 CW 2025-12-21 1304 OM5CM         599 0165 28    S57AJ         599 0000 28   
QSO: 07015 CW 2025-12-21 1305 OM5CM         599 0166 28    OE1TKW        599 0000 28   
QSO: 07015 CW 2025-12-21 1305 OM5CM         599 0167 28    LY2A          599 0000 29   
QSO: 07012 CW 2025-12-21 1307 OM5CM         599 0168 28    OK2TJ         599 0000 28   
QSO: 07014 CW 2025-12-21 1307 OM5CM         599 0169 28    IK2UEX        599 0000 28   
QSO: 07013 CW 2025-12-21 1308 OM5CM         599 0170 28    S51CAB        599 0000 28   
QSO: 07011 CW 2025-12-21 1308 OM5CM         599 0171 28    S52ZD         599 0000 28   
QSO: 07010 CW 2025-12-21 1309 OM5CM         599 0172 28    YU1RA         599 0000 28   
QSO: 07015 CW 2025-12-21 1311 OM5CM         599 0173 28    UT5NC         599 0000 29   
QSO: 07015 CW 2025-12-21 1312 OM5CM         599 0174 28    OT2A          599 0000 27   
QSO: 07020 CW 2025-12-21 1315 OM5CM         599 0175 28    OK2MPB        599 0000 28   
QSO: 07021 CW 2025-12-21 1320 OM5CM         599 0176 28    DL1OJ         599 0000 28   
QSO: 07022 CW 2025-12-21 1321 OM5CM         599 0177 28    RQ9O          599 0000 31   
QSO: 07023 CW 2025-12-21 1322 OM5CM         599 0178 28    DK2YD         599 0000 28   
QSO: 07028 CW 2025-12-21 1326 OM5CM         599 0179 28    DL1CW         599 0000 28   
QSO: 07027 CW 2025-12-21 1328 OM5CM         599 0180 28    R9CX          599 0000 30   
QSO: 14020 CW 2025-12-21 1330 OM5CM         599 0181 28    UW2U          599 0000 29   
QSO: 14021 CW 2025-12-21 1333 OM5CM         599 0182 28    LB6VI         599 0000 18   
QSO: 14021 CW 2025-12-21 1333 OM5CM         599 0183 28    YU1YV         599 0000 28   
QSO: 14022 CW 2025-12-21 1337 OM5CM         599 0184 28    OH1TM         599 0000 18   
QSO: 14022 CW 2025-12-21 1340 OM5CM         599 0185 28    RU1Z          599 0000 19   
QSO: 14023 CW 2025-12-21 1342 OM5CM         599 0186 28    HF100SZ       599 0000 28   
QSO: 14025 CW 2025-12-21 1345 OM5CM         599 0187 28    IT9ATF        599 0000 28   
QSO: 21037 CW 2025-12-21 1349 OM5CM         599 0188 28    N5TJ          599 0000 07   
QSO: 21035 CW 2025-12-21 1351 OM5CM         599 0189 28    UA4C          599 0000 29   
QSO: 21034 CW 2025-12-21 1351 OM5CM         599 0190 28    CT1DRB        599 0000 37   
QSO: 21033 CW 2025-12-21 1352 OM5CM         599 0191 28    N3RD          599 0000 08   
QSO: 21030 CW 2025-12-21 1353 OM5CM         599 0192 28    NT6X          599 0000 08   
END-OF-LOG:
