START-OF-LOG: 3.0
CALLSIGN: MM3T
CONTEST: CQ-WW-SSB
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: CLASSIC
CLAIMED-SCORE: 501426
NAME: Douglas Maxwell
LOCATION: DX
OPERATORS: GM0ELP
CLUB: Lanarkshire Contest Group
CERTIFICATE: NO
CREATED-BY: Win-Test 4.18.0
SOAPBOX: Elecraft K3 and OCFD. Lots of stations from Eastern Europe and Russia
SOAPBOX: with incredibly loud and clear audio on their frequency, but garbled
QSO: 28334 PH 2015-10-25 1025 MM3T          59  14     RX3AJM        59  16     0
QSO: 28334 PH 2015-10-25 1025 MM3T          59  14     R2AT          59  16     0
QSO: 28334 PH 2015-10-25 1025 MM3T          59  14     RJ2A          59  16     0
QSO: 28334 PH 2015-10-25 1026 MM3T          59  14     IB1W          59  15     0
QSO: 28334 PH 2015-10-25 1026 MM3T          59  14     YT0Z          59  15     0
QSO: 28334 PH 2015-10-25 1026 MM3T          59  14     SN1D          59  15     0
QSO: 28334 PH 2015-10-25 1027 MM3T          59  14     YU2DBZ        59  15     0
QSO: 28334 PH 2015-10-25 1027 MM3T          59  14     R2AHS         59  16     0
QSO: 28334 PH 2015-10-25 1029 MM3T          59  14     YO6LA         59  20     0
QSO: 28334 PH 2015-10-25 1030 MM3T          59  14     RZ9U          59  18     0
QSO: 28334 PH 2015-10-25 1030 MM3T          59  14     RC7A          59  16     0
QSO: 28334 PH 2015-10-25 1030 MM3T          59  14     UR5WHQ        59  16     0
QSO: 28334 PH 2015-10-25 1031 MM3T          59  14     IW9FRA        59  15     0
QSO: 28334 PH 2015-10-25 1031 MM3T          59  14     EW2A          59  16     0
QSO: 28334 PH 2015-10-25 1032 MM3T          59  14     SP5DXU        59  15     0
QSO: 28334 PH 2015-10-25 1032 MM3T          59  14     R3PC          59  16     0
QSO: 28334 PH 2015-10-25 1032 MM3T          59  14     YO4ATW        59  20     0
QSO: 28334 PH 2015-10-25 1033 MM3T          59  14     UA3IVF        59  16     0
QSO: 28334 PH 2015-10-25 1034 MM3T          59  14     SP1V          59  15     0
QSO: 28334 PH 2015-10-25 1034 MM3T          59  14     UA3VFS        59  16     0
QSO: 28334 PH 2015-10-25 1034 MM3T          59  14     R3LC          59  16     0
QSO: 28334 PH 2015-10-25 1035 MM3T          59  14     UT7LW         59  16     0
QSO: 28334 PH 2015-10-25 1035 MM3T          59  14     RW3LL         59  16     0
QSO: 28333 PH 2015-10-25 1037 MM3T          59  14     EW8OG         59  16     0
QSO: 28333 PH 2015-10-25 1037 MM3T          59  14     R2VKR         59  16     0
QSO: 28333 PH 2015-10-25 1037 MM3T          59  14     UX7IW         59  16     0
QSO: 28333 PH 2015-10-25 1038 MM3T          59  14     IK7XNF        59  15     0
QSO: 28333 PH 2015-10-25 1038 MM3T          59  14     GM0OQV        59  14     0
QSO: 28333 PH 2015-10-25 1038 MM3T          59  14     YR8D          59  20     0
QSO: 28333 PH 2015-10-25 1039 MM3T          59  14     RX3VF         59  16     0
QSO: 28333 PH 2015-10-25 1039 MM3T          59  14     SN7Q          59  15     0
QSO: 28333 PH 2015-10-25 1039 MM3T          59  14     RA3XT         59  16     0
QSO: 28333 PH 2015-10-25 1040 MM3T          59  14     DJ0IF         59  14     0
QSO: 28333 PH 2015-10-25 1040 MM3T          59  14     UR6EA         59  16     0
QSO: 28333 PH 2015-10-25 1040 MM3T          59  14     DL9LF         59  14     0
QSO: 28333 PH 2015-10-25 1041 MM3T          59  14     RO5D          59  16     0
QSO: 28333 PH 2015-10-25 1042 MM3T          59  14     SO4B          59  15     0
QSO: 28333 PH 2015-10-25 1042 MM3T          59  14     DL7LX         59  14     0
QSO: 28333 PH 2015-10-25 1042 MM3T          59  14     LZ1DCR        59  20     0
QSO: 28333 PH 2015-10-25 1043 MM3T          59  14     GM0JHE        59  14     0
QSO: 28333 PH 2015-10-25 1043 MM3T          59  14     RD4F          59  16     0
QSO: 28333 PH 2015-10-25 1043 MM3T          59  14     RU3C          59  16     0
QSO: 28333 PH 2015-10-25 1044 MM3T          59  14     RJ3DC         59  16     0
QSO: 28333 PH 2015-10-25 1049 MM3T          59  14     IK7HTB        59  15     0
QSO: 28333 PH 2015-10-25 1049 MM3T          59  14     DF2LH         59  14     0
QSO: 28333 PH 2015-10-25 1049 MM3T          59  14     YT2R          59  15     0
QSO: 28333 PH 2015-10-25 1051 MM3T          59  14     LZ7A          59  20     0
QSO: 28333 PH 2015-10-25 1051 MM3T          59  14     HG7T          59  15     0
QSO: 28333 PH 2015-10-25 1052 MM3T          59  14     9H1EJ         59  15     0
QSO: 28333 PH 2015-10-25 1052 MM3T          59  14     SV7CUD        59  20     0
QSO: 28333 PH 2015-10-25 1052 MM3T          59  14     IK7XGH        59  15     0
QSO: 28333 PH 2015-10-25 1053 MM3T          59  14     YO2LEL        59  20     0
QSO: 28333 PH 2015-10-25 1054 MM3T          59  14     UX7IB         59  16     0
QSO: 28333 PH 2015-10-25 1054 MM3T          59  14     YT5IVN        59  15     0
QSO: 28333 PH 2015-10-25 1055 MM3T          59  14     UV5U          59  16     0
QSO: 28333 PH 2015-10-25 1055 MM3T          59  14     UW5Y          59  16     0
QSO: 28333 PH 2015-10-25 1056 MM3T          59  14     OK2TS         59  15     0
QSO: 28333 PH 2015-10-25 1057 MM3T          59  14     RK3QY         59  16     0
QSO: 28333 PH 2015-10-25 1057 MM3T          59  14     DL8LAQ        59  14     0
QSO: 28333 PH 2015-10-25 1057 MM3T          59  14     HA8DT         59  15     0
QSO: 28333 PH 2015-10-25 1058 MM3T          59  14     US7U          59  16     0
QSO: 28333 PH 2015-10-25 1059 MM3T          59  14     PD0ME         59  14     0
QSO: 28333 PH 2015-10-25 1059 MM3T          59  14     R3HD          59  16     0
QSO: 28333 PH 2015-10-25 1059 MM3T          59  14     DO2BL         59  14     0
QSO: 28333 PH 2015-10-25 1059 MM3T          59  14     4O7CC         59  15     0
QSO: 28333 PH 2015-10-25 1100 MM3T          59  14     OK1PI         59  15     0
QSO: 28333 PH 2015-10-25 1100 MM3T          59  14     DF8XC         59  14     0
QSO: 28333 PH 2015-10-25 1101 MM3T          59  14     RA4LO         59  16     0
QSO: 28333 PH 2015-10-25 1101 MM3T          59  14     YU1USA        59  15     0
QSO: 28333 PH 2015-10-25 1102 MM3T          59  14     DF9DH         59  14     0
QSO: 28333 PH 2015-10-25 1102 MM3T          59  14     PA3DDP        59  14     0
QSO: 28333 PH 2015-10-25 1102 MM3T          59  14     YO3GNF        59  20     0
QSO: 28333 PH 2015-10-25 1102 MM3T          59  14     EF7X          59  14     0
QSO: 28333 PH 2015-10-25 1103 MM3T          59  14     RA3DNC        59  16     0
QSO: 28333 PH 2015-10-25 1103 MM3T          59  14     YO7CJB        59  20     0
QSO: 28333 PH 2015-10-25 1103 MM3T          59  14     PG2AA         59  14     0
QSO: 28333 PH 2015-10-25 1104 MM3T          59  14     LZ3SD         59  20     0
QSO: 28333 PH 2015-10-25 1104 MM3T          59  14     UY1HY         59  16     0
QSO: 28333 PH 2015-10-25 1104 MM3T          59  14     CN2AA         59  33     0
QSO: 28333 PH 2015-10-25 1105 MM3T          59  14     DF9VJ         59  14     0
QSO: 28333 PH 2015-10-25 1105 MM3T          59  14     UN7FW         59  17     0
QSO: 28333 PH 2015-10-25 1105 MM3T          59  14     PE1KXY        59  14     0
QSO: 28333 PH 2015-10-25 1108 MM3T          59  14     DO6NI         59  14     0
QSO: 28333 PH 2015-10-25 1108 MM3T          59  14     DL4FAP        59  14     0
QSO: 28333 PH 2015-10-25 1108 MM3T          59  14     DF9XV         59  14     0
QSO: 28333 PH 2015-10-25 1109 MM3T          59  14     LZ1DQ         59  20     0
QSO: 28333 PH 2015-10-25 1109 MM3T          59  14     PI4CC         59  14     0
QSO: 28333 PH 2015-10-25 1109 MM3T          59  14     DP4M          59  14     0
QSO: 28333 PH 2015-10-25 1110 MM3T          59  14     TA1AGA        59  20     0
QSO: 28333 PH 2015-10-25 1110 MM3T          59  14     SV3QUP        59  20     0
QSO: 28333 PH 2015-10-25 1111 MM3T          59  14     PI4YLC        59  14     0
QSO: 28333 PH 2015-10-25 1112 MM3T          59  14     DL1CG         59  14     0
QSO: 28333 PH 2015-10-25 1112 MM3T          59  14     ED1B          59  14     0
QSO: 28333 PH 2015-10-25 1113 MM3T          59  14     DJ3GE         59  14     0
QSO: 28333 PH 2015-10-25 1113 MM3T          59  14     RA4PBE        59  16     0
QSO: 28333 PH 2015-10-25 1114 MM3T          59  14     OE5XIL        59  15     0
QSO: 28333 PH 2015-10-25 1114 MM3T          59  14     YO8CRU        59  20     0
QSO: 28333 PH 2015-10-25 1114 MM3T          59  14     DK6IM         59  14     0
QSO: 28333 PH 2015-10-25 1116 MM3T          59  14     PA3HGF        59  14     0
QSO: 28333 PH 2015-10-25 1116 MM3T          59  14     DD5MA         59  14     0
QSO: 28333 PH 2015-10-25 1117 MM3T          59  14     LZ5K          59  20     0
QSO: 28333 PH 2015-10-25 1117 MM3T          59  14     PA3HHT        59  14     0
QSO: 21175 PH 2015-10-25 1123 MM3T          59  14     OM5AMX        59  15     0
QSO: 21236 PH 2015-10-25 1125 MM3T          59  14     RW1AI         59  16     0
QSO: 21236 PH 2015-10-25 1125 MM3T          59  14     ER4LX         59  16     0
QSO: 21236 PH 2015-10-25 1126 MM3T          59  14     UY7MM         59  16     0
QSO: 21236 PH 2015-10-25 1126 MM3T          59  14     SP5DXU        59  15     0
QSO: 21236 PH 2015-10-25 1127 MM3T          59  14     SO9Q          59  15     0
QSO: 21236 PH 2015-10-25 1127 MM3T          59  14     IT9DVZ        59  15     0
QSO: 21236 PH 2015-10-25 1127 MM3T          59  14     OK2MBP        59  15     0
QSO: 21236 PH 2015-10-25 1128 MM3T          59  14     S56Y          59  15     0
QSO: 21236 PH 2015-10-25 1128 MM3T          59  14     DB6VP/P       59  14     0
QSO: 21236 PH 2015-10-25 1128 MM3T          59  14     UA4ATR        59  16     0
QSO: 21236 PH 2015-10-25 1128 MM3T          59  14     UA0SE         59  18     0
QSO: 21236 PH 2015-10-25 1129 MM3T          59  14     HB9ZZ         59  14     0
QSO: 21236 PH 2015-10-25 1129 MM3T          59  14     RN4NF         59  16     0
QSO: 21236 PH 2015-10-25 1130 MM3T          59  14     ON4MW         59  14     0
QSO: 21236 PH 2015-10-25 1130 MM3T          59  14     DL6RAI        59  14     0
QSO: 21236 PH 2015-10-25 1130 MM3T          59  14     SP5DDJ        59  15     0
QSO: 21236 PH 2015-10-25 1130 MM3T          59  14     F5IDJ         59  14     0
QSO: 21236 PH 2015-10-25 1131 MM3T          59  14     CT1DJE        59  14     0
QSO: 21236 PH 2015-10-25 1133 MM3T          59  14     DL1T          59  14     0
QSO: 21236 PH 2015-10-25 1133 MM3T          59  14     VK2AU         59  30     0
QSO: 21236 PH 2015-10-25 1135 MM3T          59  14     II2S          59  15     0
QSO: 21236 PH 2015-10-25 1137 MM3T          59  14     G3UYD         59  14     0
QSO: 21236 PH 2015-10-25 1138 MM3T          59  14     IZ6ERS        59  15     0
QSO: 21236 PH 2015-10-25 1138 MM3T          59  14     OH9GGY        59  15     0
QSO: 21236 PH 2015-10-25 1139 MM3T          59  14     HB9DFI        59  14     0
QSO: 21236 PH 2015-10-25 1139 MM3T          59  14     EE1B          59  14     0
QSO: 21236 PH 2015-10-25 1140 MM3T          59  14     S54ZZ         59  15     0
QSO: 21236 PH 2015-10-25 1140 MM3T          59  14     YO2MTG        59  20     0
QSO: 21236 PH 2015-10-25 1141 MM3T          59  14     SP6A          59  15     0
QSO: 21236 PH 2015-10-25 1142 MM3T          59  14     SP4GFG        59  15     0
QSO: 21236 PH 2015-10-25 1142 MM3T          59  14     W3KL          59  05     0
QSO: 21236 PH 2015-10-25 1142 MM3T          59  14     WY5I          59  05     0
QSO: 21236 PH 2015-10-25 1143 MM3T          59  14     IW0BCF        59  15     0
QSO: 21236 PH 2015-10-25 1143 MM3T          59  14     S50D          59  15     0
QSO: 21236 PH 2015-10-25 1143 MM3T          59  14     EA3HJO        59  14     0
QSO: 21236 PH 2015-10-25 1145 MM3T          59  14     YL3GV         59  15     0
QSO: 21236 PH 2015-10-25 1145 MM3T          59  14     TM1T          59  14     0
QSO: 21236 PH 2015-10-25 1146 MM3T          59  14     K1KP          59  05     0
QSO: 21236 PH 2015-10-25 1148 MM3T          59  14     W2CG          59  05     0
QSO: 21236 PH 2015-10-25 1148 MM3T          59  14     RM4R          59  16     0
QSO: 21236 PH 2015-10-25 1149 MM3T          59  14     RZ9U          59  18     0
QSO: 21236 PH 2015-10-25 1149 MM3T          59  14     SN7C          59  15     0
QSO: 21236 PH 2015-10-25 1149 MM3T          59  14     UI9I          59  18     0
QSO: 21236 PH 2015-10-25 1149 MM3T          59  14     OH3BU         59  15     0
QSO: 21236 PH 2015-10-25 1150 MM3T          59  14     UA9FAR        59  17     0
QSO: 21236 PH 2015-10-25 1150 MM3T          59  14     S50K          59  15     0
QSO: 21236 PH 2015-10-25 1150 MM3T          59  14     SN5X          59  15     0
QSO: 21236 PH 2015-10-25 1150 MM3T          59  14     F4FTV         59  14     0
QSO: 21236 PH 2015-10-25 1151 MM3T          59  14     RT4D          59  16     0
QSO: 21236 PH 2015-10-25 1151 MM3T          59  14     RT6A          59  16     0
QSO: 21236 PH 2015-10-25 1151 MM3T          59  14     UR6IJ         59  16     0
QSO: 21236 PH 2015-10-25 1151 MM3T          59  14     DK0EE         59  14     0
QSO: 21236 PH 2015-10-25 1151 MM3T          59  14     KC1XX         59  05     0
QSO: 21236 PH 2015-10-25 1152 MM3T          59  14     N4UU          59  05     0
QSO: 21236 PH 2015-10-25 1153 MM3T          59  14     M0LTA         59  14     0
QSO: 21236 PH 2015-10-25 1153 MM3T          59  14     RT5Z          59  16     0
QSO: 21236 PH 2015-10-25 1153 MM3T          59  14     R7AB          59  16     0
QSO: 21236 PH 2015-10-25 1155 MM3T          59  14     W1EQ          59  05     0
QSO: 21236 PH 2015-10-25 1155 MM3T          59  14     W4RM          59  05     0
QSO: 21236 PH 2015-10-25 1156 MM3T          59  14     SP6ZDA        59  15     0
QSO: 21236 PH 2015-10-25 1156 MM3T          59  14     SQ5KWJ        59  15     0
QSO: 21236 PH 2015-10-25 1156 MM3T          59  14     BA4DL         59  24     0
QSO: 21236 PH 2015-10-25 1157 MM3T          59  14     PY2MP         59  11     0
QSO: 21236 PH 2015-10-25 1157 MM3T          59  14     K3LR          59  05     0
QSO: 21236 PH 2015-10-25 1157 MM3T          59  14     S51DD         59  15     0
QSO: 21236 PH 2015-10-25 1158 MM3T          59  14     YU1JF/P       59  15     0
QSO: 21236 PH 2015-10-25 1158 MM3T          59  14     SP6ZT         59  15     0
QSO: 21236 PH 2015-10-25 1158 MM3T          59  14     IK4TVP        59  15     0
QSO: 21236 PH 2015-10-25 1159 MM3T          59  14     TM6M          59  14     0
QSO: 21236 PH 2015-10-25 1159 MM3T          59  14     JH5MXB        59  25     0
QSO: 21236 PH 2015-10-25 1159 MM3T          59  14     SO2W          59  15     0
QSO: 21236 PH 2015-10-25 1159 MM3T          59  14     W3SM          59  05     0
QSO: 21236 PH 2015-10-25 1159 MM3T          59  14     W3MF          59  05     0
QSO: 21236 PH 2015-10-25 1200 MM3T          59  14     R9UA          59  18     0
QSO: 21236 PH 2015-10-25 1200 MM3T          59  14     WK1Q          59  05     0
QSO: 21236 PH 2015-10-25 1201 MM3T          59  14     HB9PUE        59  14     0
QSO: 21236 PH 2015-10-25 1201 MM3T          59  14     OH2BV         59  15     0
QSO: 21236 PH 2015-10-25 1202 MM3T          59  14     OE6FTE        59  15     0
QSO: 21236 PH 2015-10-25 1203 MM3T          59  14     YO6PVK        59  20     0
QSO: 21236 PH 2015-10-25 1203 MM3T          59  14     W1GD          59  05     0
QSO: 21236 PH 2015-10-25 1203 MM3T          59  14     RW0A          59  18     0
QSO: 21236 PH 2015-10-25 1203 MM3T          59  14     OH5TS         59  15     0
QSO: 21236 PH 2015-10-25 1203 MM3T          59  14     OM2AGN        59  15     0
QSO: 21236 PH 2015-10-25 1205 MM3T          59  14     EW2W          59  16     0
QSO: 21236 PH 2015-10-25 1205 MM3T          59  14     AH0K          59  27     0
QSO: 21236 PH 2015-10-25 1206 MM3T          59  14     SP5Z          59  15     0
QSO: 21236 PH 2015-10-25 1206 MM3T          59  14     UT2T          59  16     0
QSO: 21236 PH 2015-10-25 1206 MM3T          59  14     NE3F          59  05     0
QSO: 21236 PH 2015-10-25 1206 MM3T          59  14     JA4AYU        59  25     0
QSO: 21236 PH 2015-10-25 1207 MM3T          59  14     UA3BL         59  16     0
QSO: 21236 PH 2015-10-25 1208 MM3T          59  14     N1MM          59  05     0
QSO: 21236 PH 2015-10-25 1209 MM3T          59  14     OM7SR         59  15     0
QSO: 21236 PH 2015-10-25 1209 MM3T          59  14     EF8B          59  33     0
QSO: 21236 PH 2015-10-25 1209 MM3T          59  14     IW5ECP        59  15     0
QSO: 21236 PH 2015-10-25 1209 MM3T          59  14     SP4DDS        59  15     0
QSO: 21236 PH 2015-10-25 1209 MM3T          59  14     9A5Y          59  15     0
QSO: 21236 PH 2015-10-25 1211 MM3T          59  14     TM4E          59  14     0
QSO: 21236 PH 2015-10-25 1211 MM3T          59  14     LY5R          59  15     0
QSO: 21236 PH 2015-10-25 1212 MM3T          59  14     UA6YN         59  16     0
QSO: 21236 PH 2015-10-25 1212 MM3T          59  14     YO4GPC        59  20     0
QSO: 21236 PH 2015-10-25 1213 MM3T          59  14     OK1K          59  15     0
QSO: 21236 PH 2015-10-25 1213 MM3T          59  14     RA3DAD        59  16     0
QSO: 21236 PH 2015-10-25 1213 MM3T          59  14     IK2QLX        59  15     0
QSO: 21236 PH 2015-10-25 1215 MM3T          59  14     YO4RDW        59  20     0
QSO: 21236 PH 2015-10-25 1215 MM3T          59  14     KZ2I          59  05     0
QSO: 21236 PH 2015-10-25 1216 MM3T          59  14     N4HB          59  05     0
QSO: 21236 PH 2015-10-25 1217 MM3T          59  14     OE3I          59  15     0
QSO: 21236 PH 2015-10-25 1218 MM3T          59  14     OH2LNH        59  15     0
QSO: 21236 PH 2015-10-25 1219 MM3T          59  14     K8YC          59  05     0
QSO: 21236 PH 2015-10-25 1220 MM3T          59  14     RZ3F          59  16     0
QSO: 28635 PH 2015-10-25 1511 MM3T          59  14     CQ8M          59  14     0
QSO: 28650 PH 2015-10-25 1512 MM3T          59  14     K4TCG         59  04     0
QSO: 28688 PH 2015-10-25 1518 MM3T          59  14     W9RE          59  04     0
QSO: 28690 PH 2015-10-25 1519 MM3T          59  14     K3TC          59  05     0
QSO: 28692 PH 2015-10-25 1519 MM3T          59  14     K8CX          59  04     0
QSO: 28712 PH 2015-10-25 1520 MM3T          59  14     W9CY          59  04     0
QSO: 28725 PH 2015-10-25 1520 MM3T          59  14     N4UU          59  05     0
QSO: 28732 PH 2015-10-25 1521 MM3T          59  14     NW3Y          59  05     0
QSO: 28735 PH 2015-10-25 1521 MM3T          59  14     KG4W          59  05     0
QSO: 28744 PH 2015-10-25 1522 MM3T          59  14     LR1E          59  13     0
QSO: 28754 PH 2015-10-25 1522 MM3T          59  14     CQ3L          59  33     0
QSO: 28768 PH 2015-10-25 1522 MM3T          59  14     N5DX          59  04     0
QSO: 28776 PH 2015-10-25 1523 MM3T          59  14     K4JPD         59  05     0
QSO: 28792 PH 2015-10-25 1524 MM3T          59  14     N2BJ          55  04     0
QSO: 28741 PH 2015-10-25 1526 MM3T          59  14     N6AR          59  05     0
QSO: 28741 PH 2015-10-25 1526 MM3T          59  14     SV1TN         59  20     0
QSO: 28741 PH 2015-10-25 1528 MM3T          59  14     LZ2PG         59  20     0
QSO: 28741 PH 2015-10-25 1529 MM3T          59  14     LZ2HA         59  20     0
QSO: 28304 PH 2015-10-25 1530 MM3T          59  14     CW5W          59  13     0
QSO: 28310 PH 2015-10-25 1531 MM3T          59  14     KZ2I          59  05     0
QSO: 28345 PH 2015-10-25 1532 MM3T          59  14     TC0F          59  20     0
QSO: 28385 PH 2015-10-25 1535 MM3T          59  14     IR9W          59  15     0
QSO: 28473 PH 2015-10-25 1537 MM3T          59  14     N4WW          59  05     0
QSO: 28498 PH 2015-10-25 1538 MM3T          59  14     LZ1MS         59  20     0
QSO: 28536 PH 2015-10-25 1539 MM3T          59  14     EF8U          59  33     0
QSO: 28557 PH 2015-10-25 1539 MM3T          59  14     J43TR         59  20     0
QSO: 28646 PH 2015-10-25 1540 MM3T          59  14     IT9JOF        59  15     0
QSO: 28694 PH 2015-10-25 1542 MM3T          59  14     CX2DK         59  13     0
QSO: 28729 PH 2015-10-25 1543 MM3T          59  14     K4AB          59  04     0
QSO: 28792 PH 2015-10-25 1544 MM3T          59  14     EA8TX         59  33     0
QSO: 28798 PH 2015-10-25 1544 MM3T          59  14     CT3HF         59  33     0
QSO: 28529 PH 2015-10-25 1545 MM3T          59  14     IT9RWB        59  15     0
QSO: 21236 PH 2015-10-25 1551 MM3T          59  14     EC7WR         59  14     0
QSO: 21244 PH 2015-10-25 1552 MM3T          59  14     Z60A          59  15     0
QSO: 21247 PH 2015-10-25 1552 MM3T          59  14     AB4B          59  04     0
QSO: 21258 PH 2015-10-25 1554 MM3T          59  14     YO5DAS        59  20     0
QSO: 21258 PH 2015-10-25 1555 MM3T          59  14     IZ8IFL        59  15     0
QSO: 21271 PH 2015-10-25 1557 MM3T          59  14     PY2MC         59  11     0
QSO: 21274 PH 2015-10-25 1557 MM3T          59  14     R3KM          59  16     0
QSO: 21277 PH 2015-10-25 1558 MM3T          59  14     S54K          59  15     0
QSO: 21283 PH 2015-10-25 1558 MM3T          59  14     YT8WW         59  15     0
QSO: 21305 PH 2015-10-25 1559 MM3T          59  14     IU8CNE        59  15     0
QSO: 21305 PH 2015-10-25 1600 MM3T          59  14     EA5DNO        59  14     0
QSO: 21320 PH 2015-10-25 1602 MM3T          59  14     YT5A          59  15     0
QSO: 21334 PH 2015-10-25 1603 MM3T          59  14     ED5O          59  14     0
QSO: 21338 PH 2015-10-25 1603 MM3T          59  14     R2EA          59  16     0
QSO: 21356 PH 2015-10-25 1604 MM3T          59  14     S51CK         59  15     0
QSO: 21370 PH 2015-10-25 1605 MM3T          59  14     S52ZW         59  15     0
QSO: 21387 PH 2015-10-25 1606 MM3T          59  14     OE6Z          59  15     0
QSO: 21392 PH 2015-10-25 1606 MM3T          59  14     CR6T          59  14     0
QSO: 21397 PH 2015-10-25 1607 MM3T          59  14     UZ4I          59  16     0
QSO: 21423 PH 2015-10-25 1607 MM3T          59  14     K9CT          59  04     0
QSO: 21435 PH 2015-10-25 1609 MM3T          59  14     LZ2JA         59  20     0
QSO: 21447 PH 2015-10-25 1610 MM3T          59  14     CQ8M          59  14     0
QSO: 21269 PH 2015-10-25 1611 MM3T          59  14     IK0PHY        59  15     0
QSO: 21249 PH 2015-10-25 1613 MM3T          59  14     SV9DJO        59  20     0
QSO: 21232 PH 2015-10-25 1615 MM3T          59  14     N7DD          59  03     0
QSO: 21228 PH 2015-10-25 1616 MM3T          59  14     EF8C          59  33     0
QSO: 21225 PH 2015-10-25 1617 MM3T          59  14     TC2C          59  20     0
QSO: 21223 PH 2015-10-25 1617 MM3T          59  14     YM7KA         59  20     0
QSO: 21213 PH 2015-10-25 1618 MM3T          59  14     NQ4I          59  05     0
QSO: 21209 PH 2015-10-25 1619 MM3T          59  14     UW9I          59  16     0
QSO: 21192 PH 2015-10-25 1621 MM3T          59  14     VE6SV         59  04     0
QSO: 21191 PH 2015-10-25 1621 MM3T          59  14     VY2ZM         59  05     0
QSO: 21180 PH 2015-10-25 1621 MM3T          59  14     EA5WP         59  14     0
QSO: 21170 PH 2015-10-25 1622 MM3T          59  14     IW9GTD        59  15     0
QSO: 21166 PH 2015-10-25 1622 MM3T          59  14     4L0A          59  21     0
QSO: 21158 PH 2015-10-25 1623 MM3T          59  14     VE3MIS        59  04     0
QSO: 21138 PH 2015-10-25 1623 MM3T          59  14     V26B          59  08     0
QSO: 21114 PH 2015-10-25 1624 MM3T          59  14     VE3RA         59  04     0
QSO: 21112 PH 2015-10-25 1625 MM3T          59  14     IT9IMJ        59  15     0
QSO: 21102 PH 2015-10-25 1625 MM3T          59  14     EA3YK         59  14     0
QSO: 14111 PH 2015-10-25 1641 MM3T          59  14     RA1AL         59  16     0
QSO: 14122 PH 2015-10-25 1642 MM3T          59  14     S51AF         59  15     0
QSO: 14133 PH 2015-10-25 1642 MM3T          59  14     UA6LUQ        59  16     0
QSO: 14139 PH 2015-10-25 1642 MM3T          59  14     UT5EO         59  16     0
QSO: 14145 PH 2015-10-25 1643 MM3T          59  14     RW4WA         59  16     0
QSO: 14152 PH 2015-10-25 1643 MM3T          59  14     9V1YC         59  28     0
QSO: 14154 PH 2015-10-25 1644 MM3T          59  14     HB9TOC        59  14     0
QSO: 14161 PH 2015-10-25 1644 MM3T          59  14     OK1TA         59  15     0
QSO: 14161 PH 2015-10-25 1645 MM3T          59  14     OM6AL         59  15     0
QSO: 14161 PH 2015-10-25 1645 MM3T          59  14     OH5BK         59  15     0
QSO: 14161 PH 2015-10-25 1645 MM3T          59  14     OK1DXW        59  15     0
QSO: 14161 PH 2015-10-25 1647 MM3T          59  14     IK2ZEC        59  15     0
QSO: 14161 PH 2015-10-25 1647 MM3T          59  14     DL1MFZ        59  14     0
QSO: 14161 PH 2015-10-25 1647 MM3T          59  14     SQ5LT         59  15     0
QSO: 14161 PH 2015-10-25 1648 MM3T          59  14     OK2MBP        59  15     0
QSO: 14161 PH 2015-10-25 1648 MM3T          59  14     HB9FUH        59  14     0
QSO: 14161 PH 2015-10-25 1648 MM3T          59  14     E73CV         59  15     0
QSO: 14161 PH 2015-10-25 1648 MM3T          59  14     DL2MLU        59  14     0
QSO: 14161 PH 2015-10-25 1649 MM3T          59  14     OE3MDB        59  15     0
QSO: 14161 PH 2015-10-25 1649 MM3T          59  14     SQ3SWD        59  15     0
QSO: 14161 PH 2015-10-25 1649 MM3T          59  14     OE5GA         59  15     0
QSO: 14161 PH 2015-10-25 1650 MM3T          59  14     SQ6SGV        59  15     0
QSO: 14161 PH 2015-10-25 1650 MM3T          59  14     YU1EL         59  15     0
QSO: 14161 PH 2015-10-25 1650 MM3T          59  14     IV3ONZ        59  15     0
QSO: 14161 PH 2015-10-25 1651 MM3T          59  14     OE1CIW        59  15     0
QSO: 14161 PH 2015-10-25 1651 MM3T          59  14     HB9CXK        59  14     0
QSO: 14161 PH 2015-10-25 1652 MM3T          59  14     SP5DRE        59  15     0
QSO: 14161 PH 2015-10-25 1653 MM3T          59  14     YT2DDK        59  15     0
QSO: 14161 PH 2015-10-25 1653 MM3T          59  14     SP9PBH        59  15     0
QSO: 14161 PH 2015-10-25 1654 MM3T          59  14     UA4ASE/6      59  16     0
QSO: 14161 PH 2015-10-25 1654 MM3T          59  14     OK2KOJ        59  15     0
QSO: 14161 PH 2015-10-25 1654 MM3T          59  14     YL3GDM        59  15     0
QSO: 14161 PH 2015-10-25 1655 MM3T          59  14     LY3IV         59  15     0
QSO: 14161 PH 2015-10-25 1655 MM3T          59  14     IK3XTT        59  15     0
QSO: 14161 PH 2015-10-25 1655 MM3T          59  14     OH6EHZ        59  15     0
QSO: 14161 PH 2015-10-25 1656 MM3T          59  14     RL6K          59  16     0
QSO: 14161 PH 2015-10-25 1656 MM3T          59  14     IZ3NVR        59  15     0
QSO: 14161 PH 2015-10-25 1657 MM3T          59  14     IQ2CU         59  15     0
