START-OF-LOG: 3.0
LOCATION: ENY
CALLSIGN: KF2O
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 1774440
CLUB: Yankee Clipper Contest Club
CONTEST: CQ-WW-SSB
CREATED-BY: WriteLog V11.02B
NAME: Henry Kiernan
OPERATORS: KF2O
SOAPBOX: high bands declining rapidly, sorry to see them go
QSO: 28388 PH 2015-10-25 1636 KF2O           59     05 EA3XQ          59     14
QSO: 28450 PH 2015-10-25 1640 KF2O           59     05 DK0IW          59     14
QSO: 28463 PH 2015-10-25 1642 KF2O           59     05 ED1B           59     14
QSO: 28467 PH 2015-10-25 1642 KF2O           59     05 IK2EAD         59     15
QSO: 28491 PH 2015-10-25 1643 KF2O           59     05 HB2T           59     14
QSO: 28496 PH 2015-10-25 1643 KF2O           59     05 EA4EUI         59     14
QSO: 28499 PH 2015-10-25 1644 KF2O           59     05 CR3A           59     33
QSO: 28503 PH 2015-10-25 1644 KF2O           59     05 9A1A           59     15
QSO: 28532 PH 2015-10-25 1644 KF2O           59     05 HB9H           59     14
QSO: 28533 PH 2015-10-25 1645 KF2O           59     05 IB9T           59     15
QSO: 28555 PH 2015-10-25 1645 KF2O           59     05 IR4X           59     15
QSO: 14248 PH 2015-10-25 1648 KF2O           59     05 3V8SS          59     33
QSO: 28589 PH 2015-10-25 1650 KF2O           59     05 ED5N           59     14
QSO: 28636 PH 2015-10-25 1651 KF2O           59     05 EA1BD          59     14
QSO: 28680 PH 2015-10-25 1652 KF2O           59     05 CX9AU          59     13
QSO: 28707 PH 2015-10-25 1652 KF2O           59     05 DJ5MW          59     14
QSO: 28713 PH 2015-10-25 1653 KF2O           59     05 EA3FF          59     14
QSO: 28715 PH 2015-10-25 1654 KF2O           59     05 EE7R           59     14
QSO: 28738 PH 2015-10-25 1655 KF2O           59     05 CT1BOL         59     14
QSO: 28730 PH 2015-10-25 1656 KF2O           59     05 EA5DB          59     14
QSO: 28745 PH 2015-10-25 1657 KF2O           59     05 F6KOP          59     14
QSO: 28783 PH 2015-10-25 1657 KF2O           59     05 DL6NDW         59     14
QSO: 28804 PH 2015-10-25 1657 KF2O           59     05 HB9AWS         59     14
QSO: 28442 PH 2015-10-25 1702 KF2O           59     05 F4ERS          59     14
QSO: 28421 PH 2015-10-25 1702 KF2O           59     05 EC1DD          59     14
QSO: 28455 PH 2015-10-25 1703 KF2O           59     05 CR5T           59     14
QSO: 28481 PH 2015-10-25 1704 KF2O           59     05 F4FFZ          59     14
QSO: 28493 PH 2015-10-25 1704 KF2O           59     05 EA4TX          59     14
QSO: 28510 PH 2015-10-25 1704 KF2O           59     05 EA5WP          59     14
QSO: 28563 PH 2015-10-25 1705 KF2O           59     05 F6GOX          59     14
QSO: 14343 PH 2015-10-25 1818 KF2O           59     05 YP0C           59     20
QSO: 21262 PH 2015-10-25 1821 KF2O           59     05 HO2C           59      7
QSO: 28481 PH 2015-10-25 1837 KF2O           59     05 VE2IDX         59      2
QSO: 28315 PH 2015-10-25 1838 KF2O           59     05 ZW5B           59     11
QSO: 28319 PH 2015-10-25 1838 KF2O           59     05 KP2M           59      8
QSO: 28334 PH 2015-10-25 1839 KF2O           59     05 PQ5B           59     11
QSO: 28330 PH 2015-10-25 1839 KF2O           59     05 PT2CM          59     11
QSO: 28341 PH 2015-10-25 1840 KF2O           59     05 3G6S           59     12
QSO: 28351 PH 2015-10-25 1840 KF2O           59     05 8P5A           59      8
QSO: 28344 PH 2015-10-25 1840 KF2O           59     05 ZZ2T           59     11
QSO: 28370 PH 2015-10-25 1841 KF2O           59     05 ZY2B           59     11
QSO: 28373 PH 2015-10-25 1841 KF2O           59     05 8P9AL          59      8
QSO: 28378 PH 2015-10-25 1842 KF2O           59     05 CN8KD          59     33
QSO: 28378 PH 2015-10-25 1842 KF2O           59     05 CB3W           59     12
QSO: 28383 PH 2015-10-25 1843 KF2O           59     05 NP3RE          59      8
QSO: 28387 PH 2015-10-25 1844 KF2O           59     05 ZP6DYA         59     11
QSO: 28395 PH 2015-10-25 1844 KF2O           59     05 L77D           59     13
QSO: 28407 PH 2015-10-25 1845 KF2O           59     05 NP2N           59      8
QSO: 28412 PH 2015-10-25 1845 KF2O           59     05 PY5ZHP         59     11
QSO: 28404 PH 2015-10-25 1846 KF2O           59     05 VE5UO          59      4
QSO: 28415 PH 2015-10-25 1847 KF2O           59     05 P40A           59      9
QSO: 28416 PH 2015-10-25 1848 KF2O           59     05 YV8AD          59      9
QSO: 28428 PH 2015-10-25 1848 KF2O           59     05 NP2X           59      8
QSO: 28442 PH 2015-10-25 1850 KF2O           59     05 HI3TEJ         59      8
QSO: 28422 PH 2015-10-25 1851 KF2O           59     05 PX5E           59     11
QSO: 28445 PH 2015-10-25 1852 KF2O           59     05 VE5ZX          59      4
QSO: 28560 PH 2015-10-25 1858 KF2O           59     05 LP1H           59     13
QSO: 28567 PH 2015-10-25 1858 KF2O           59     05 KP3Z           59      8
QSO: 28519 PH 2015-10-25 1858 KF2O           59     05 ZY2A           59     11
QSO: 28502 PH 2015-10-25 1858 KF2O           59     05 PR1T           59     11
QSO: 28453 PH 2015-10-25 1859 KF2O           59     05 TO2A           59      9
QSO: 28457 PH 2015-10-25 1900 KF2O           59     05 EF8R           59     33
QSO: 28522 PH 2015-10-25 1901 KF2O           59     05 YW4D           59      9
QSO: 28647 PH 2015-10-25 1902 KF2O           59     05 EA8TX          59     33
QSO: 14191 PH 2015-10-25 1906 KF2O           59     05 VU2YVK         59     22
QSO: 14196 PH 2015-10-25 1907 KF2O           59     05 VE9AA          59      5
QSO: 14204 PH 2015-10-25 1907 KF2O           59     05 EA3JE          59     14
QSO: 14212 PH 2015-10-25 1908 KF2O           59     05 HA3A           59     15
QSO: 14217 PH 2015-10-25 1909 KF2O           59     05 ED3D           59     14
QSO: 14218 PH 2015-10-25 1909 KF2O           59     05 DF0HQ          59     14
QSO: 14220 PH 2015-10-25 1910 KF2O           59     05 CN3A           59     33
QSO: 14231 PH 2015-10-25 1910 KF2O           59     05 IW2HAJ         59     15
QSO: 14234 PH 2015-10-25 1911 KF2O           59     05 IB1B           59     15
QSO: 14240 PH 2015-10-25 1911 KF2O           59     05 EU1WW          59     16
QSO: 14236 PH 2015-10-25 1912 KF2O           59     05 IR4X           59     15
QSO: 14240 PH 2015-10-25 1912 KF2O           59     05 PI4CC          59     14
QSO: 14242 PH 2015-10-25 1912 KF2O           59     05 SO9T           59     15
QSO: 14244 PH 2015-10-25 1913 KF2O           59     05 HG1S           59     15
QSO: 14252 PH 2015-10-25 1913 KF2O           59     05 HG7T           59     15
QSO: 14246 PH 2015-10-25 1913 KF2O           59     05 J43TR          59     20
QSO: 14230 PH 2015-10-25 1914 KF2O           59     05 LX1ER          59     14
QSO: 14209 PH 2015-10-25 1914 KF2O           59     05 S54ZZ          59     15
QSO: 14210 PH 2015-10-25 1915 KF2O           59     05 TC2C           59     20
QSO: 14265 PH 2015-10-25 1916 KF2O           59     05 PI4DX          59     14
QSO: 14264 PH 2015-10-25 1916 KF2O           59     05 SO2O           59     15
QSO: 14266 PH 2015-10-25 1916 KF2O           59     05 YT5A           59     15
QSO: 14285 PH 2015-10-25 1916 KF2O           59     05 SN8B           59     15
QSO: 14297 PH 2015-10-25 1917 KF2O           59     05 RU1A           59     16
QSO: 14300 PH 2015-10-25 1917 KF2O           59     05 OH5Z           59     15
QSO: 14302 PH 2015-10-25 1917 KF2O           59     05 DL1A           59     14
QSO: 14309 PH 2015-10-25 1918 KF2O           59     05 RM3F           59     16
QSO: 14310 PH 2015-10-25 1918 KF2O           59     05 OH1F           59     15
QSO: 14313 PH 2015-10-25 1918 KF2O           59     05 HG3R           59     15
QSO: 14315 PH 2015-10-25 1919 KF2O           59     05 OO7P           59     14
QSO: 14316 PH 2015-10-25 1920 KF2O           59     05 SK2T           59     14
QSO: 28531 PH 2015-10-25 1922 KF2O           59     05 W1AN           59      5
QSO: 14156 PH 2015-10-25 1924 KF2O           59     05 TY4AB          59     35
QSO: 14169 PH 2015-10-25 1927 KF2O           59     05 S58M           59     15
QSO: 14170 PH 2015-10-25 1928 KF2O           59     05 US5D           59     16
QSO: 14155 PH 2015-10-25 1928 KF2O           59     05 SO9Q           59     15
QSO: 14178 PH 2015-10-25 1929 KF2O           59     05 G2F            59     14
QSO: 14189 PH 2015-10-25 1929 KF2O           59     05 HB9EOU         59     14
QSO: 14190 PH 2015-10-25 1930 KF2O           59     05 TM7F           59     14
QSO: 14192 PH 2015-10-25 1930 KF2O           59     05 IK2YCW         59     15
QSO: 14221 PH 2015-10-25 1931 KF2O           59     05 EA7IQM         59     14
QSO: 14242 PH 2015-10-25 1932 KF2O           59     05 G7Y            59     14
QSO: 14249 PH 2015-10-25 1932 KF2O           59     05 8S0C           59     14
QSO: 14252 PH 2015-10-25 1933 KF2O           59     05 DF0AT          59     14
QSO: 14247 PH 2015-10-25 1933 KF2O           59     05 IR4M           59     15
QSO: 14260 PH 2015-10-25 1933 KF2O           59     05 PI4AMF         59     14
QSO: 14253 PH 2015-10-25 1934 KF2O           59     05 S53EA          59     15
QSO: 14269 PH 2015-10-25 1934 KF2O           59     05 M6T            59     14
QSO: 14280 PH 2015-10-25 1934 KF2O           59     05 M0NKR          59     14
QSO: 14271 PH 2015-10-25 1935 KF2O           59     05 CR5C           59     14
QSO: 14258 PH 2015-10-25 1935 KF2O           59     05 ED1B           59     14
QSO: 14294 PH 2015-10-25 1936 KF2O           59     05 LZ9W           59     20
QSO: 14324 PH 2015-10-25 1936 KF2O           59     05 M4A            59     14
QSO: 14326 PH 2015-10-25 1937 KF2O           59     05 PA4O           59     14
QSO: 14331 PH 2015-10-25 1937 KF2O           59     05 DK0EE          59     14
QSO: 14333 PH 2015-10-25 1937 KF2O           59     05 S57DX          59     15
QSO: 14340 PH 2015-10-25 1938 KF2O           59     05 S51A           59     15
QSO: 14349 PH 2015-10-25 1938 KF2O           59     05 EA9KB          59     33
QSO: 21266 PH 2015-10-25 1940 KF2O           59     05 ZV10M          59     11
QSO: 28317 PH 2015-10-25 1941 KF2O           59     05 WP4WW          59      8
QSO: 28516 PH 2015-10-25 1942 KF2O           59     05 PY2ZR          59     11
QSO: 28538 PH 2015-10-25 1943 KF2O           59     05 PY3MU          59     11
QSO: 28567 PH 2015-10-25 1944 KF2O           59     05 PU5PEO         59     11
QSO: 28597 PH 2015-10-25 1944 KF2O           59     05 ZP5DBC         59     11
QSO: 14282 PH 2015-10-25 1953 KF2O           59     05 IM0/IK0FMB     59     15
QSO: 21327 PH 2015-10-25 1957 KF2O           59     05 VP9I           59      5
QSO: 21374 PH 2015-10-25 2004 KF2O           59     05 EF8U           59     33
QSO: 21228 PH 2015-10-25 2005 KF2O           59     05 VK4KW          59     30
QSO: 21249 PH 2015-10-25 2005 KF2O           59     05 NH6WZ          59     31
QSO: 21255 PH 2015-10-25 2006 KF2O           59     05 G6MC           59     14
QSO: 21265 PH 2015-10-25 2007 KF2O           59     05 MM0SJH         59     14
QSO: 21298 PH 2015-10-25 2007 KF2O           59     05 CR6K           59     14
QSO: 21330 PH 2015-10-25 2008 KF2O           59     05 GM2T           59     14
QSO: 21335 PH 2015-10-25 2009 KF2O           59     05 HB9TJR         59     14
QSO: 21371 PH 2015-10-25 2009 KF2O           59     05 CN2AA          59     33
QSO: 21412 PH 2015-10-25 2010 KF2O           59     05 VE6SV          59      4
QSO: 28530 PH 2015-10-25 2013 KF2O           59     05 CO6EC          59      8
QSO: 28535 PH 2015-10-25 2014 KF2O           59     05 PW2A           59     11
QSO: 28479 PH 2015-10-25 2015 KF2O           59     05 LW1EUD         59     13
QSO: 28461 PH 2015-10-25 2016 KF2O           59     05 LR1E           59     13
QSO: 28454 PH 2015-10-25 2017 KF2O           59     05 PS2T           59     11
QSO: 28403 PH 2015-10-25 2017 KF2O           59     05 PQ5A           59     11
QSO: 28401 PH 2015-10-25 2018 KF2O           59     05 HI3TT          59      8
QSO: 28371 PH 2015-10-25 2018 KF2O           59     05 YV6YV          59      9
QSO: 28348 PH 2015-10-25 2018 KF2O           59     05 CV3D           59     13
QSO: 28323 PH 2015-10-25 2019 KF2O           59     05 PU2WDX         59     11
QSO: 28361 PH 2015-10-25 2020 KF2O           59     05 CW5W           59     13
QSO: 28477 PH 2015-10-25 2022 KF2O           59     05 T42US          59      8
QSO: 21377 PH 2015-10-25 2027 KF2O           59     05 EI6JK          59     14
QSO: 21354 PH 2015-10-25 2027 KF2O           59     05 ED3X           59     14
QSO: 21340 PH 2015-10-25 2028 KF2O           59     05 TM6M           59     14
QSO: 21351 PH 2015-10-25 2028 KF2O           59     05 CF3A           59      4
QSO: 21323 PH 2015-10-25 2029 KF2O           59     05 EI1A           59     14
QSO: 21305 PH 2015-10-25 2030 KF2O           59     05 EA8MT          59     33
QSO: 21295 PH 2015-10-25 2031 KF2O           59     05 VE7NY          59      3
QSO: 21299 PH 2015-10-25 2032 KF2O           59     05 VA7RR          59      3
QSO: 21320 PH 2015-10-25 2032 KF2O           59     05 KL7PA          59      1
QSO: 21311 PH 2015-10-25 2032 KF2O           59     05 P40W           59      9
QSO: 21317 PH 2015-10-25 2034 KF2O           59     05 G5O            59     14
QSO: 21352 PH 2015-10-25 2035 KF2O           59     05 PJ7PL          59      8
QSO: 21334 PH 2015-10-25 2035 KF2O           59     05 8P9AL          59      8
QSO: 21307 PH 2015-10-25 2035 KF2O           59     05 YV1KK          59      9
QSO: 21301 PH 2015-10-25 2036 KF2O           59     05 KP4CPC         59      8
QSO: 21271 PH 2015-10-25 2036 KF2O           59     05 XR6T           59     12
QSO: 21293 PH 2015-10-25 2037 KF2O           59     05 XE2CQ          59      6
QSO: 21303 PH 2015-10-25 2038 KF2O           59     05 WL7F           59      1
QSO: 21282 PH 2015-10-25 2038 KF2O           59     05 VK4NM          59     30
QSO: 21285 PH 2015-10-25 2039 KF2O           59     05 JA3YBK         59     25
QSO: 21263 PH 2015-10-25 2040 KF2O           59     05 VA7CRZ         59      3
QSO: 21273 PH 2015-10-25 2041 KF2O           59     05 VE5UO          59      4
QSO: 21222 PH 2015-10-25 2043 KF2O           59     05 PY5DC          59     11
QSO: 21302 PH 2015-10-25 2045 KF2O           59     05 VA7ST          59      3
QSO: 21442 PH 2015-10-25 2045 KF2O           59     05 JA7ZFN         59     25
QSO: 21400 PH 2015-10-25 2047 KF2O           59     05 VE2IDX         59      2
QSO: 21309 PH 2015-10-25 2048 KF2O           59     05 ZP5DBC         59     11
QSO: 21314 PH 2015-10-25 2049 KF2O           59     05 ZW5B           59     11
QSO: 21338 PH 2015-10-25 2049 KF2O           59     05 EF8R           59     33
QSO: 21362 PH 2015-10-25 2049 KF2O           59     05 HI3TEJ         59      8
QSO: 21402 PH 2015-10-25 2050 KF2O           59     05 CX2CC          59     13
QSO: 21408 PH 2015-10-25 2051 KF2O           59     05 NP2P           59      8
QSO: 21406 PH 2015-10-25 2051 KF2O           59     05 PY5ZD          59     11
QSO: 21432 PH 2015-10-25 2051 KF2O           59     05 PX2A           59     11
QSO: 21433 PH 2015-10-25 2052 KF2O           59     05 CU3AC          59     14
QSO: 21395 PH 2015-10-25 2052 KF2O           59     05 VE4VT          59      4
QSO: 21322 PH 2015-10-25 2053 KF2O           59     05 WQ6X           59      3
QSO: 21306 PH 2015-10-25 2053 KF2O           59     05 VE7SV          59      3
QSO: 21250 PH 2015-10-25 2054 KF2O           59     05 CR5T           59     14
QSO: 21212 PH 2015-10-25 2054 KF2O           59     05 8P2K           59      8
QSO: 14330 PH 2015-10-25 2057 KF2O           59     05 DL0CS          59     14
QSO: 14323 PH 2015-10-25 2057 KF2O           59     05 HB9TJR         59     14
QSO: 14322 PH 2015-10-25 2058 KF2O           59     05 G9W            59     14
QSO: 14317 PH 2015-10-25 2059 KF2O           59     05 OL9A           59     15
QSO: 14321 PH 2015-10-25 2059 KF2O           59     05 ED5N           59     14
QSO: 14314 PH 2015-10-25 2059 KF2O           59     05 EA3FF          59     14
QSO: 14312 PH 2015-10-25 2100 KF2O           59     05 II9P           59     15
QSO: 14278 PH 2015-10-25 2100 KF2O           59     05 EF7X           59     14
QSO: 14268 PH 2015-10-25 2101 KF2O           59     05 PI4M           59     14
QSO: 14268 PH 2015-10-25 2101 KF2O           59     05 HB9H           59     14
QSO: 14257 PH 2015-10-25 2102 KF2O           59     05 EA3CCN         59     14
QSO: 14252 PH 2015-10-25 2103 KF2O           59     05 DJ0A           59     14
QSO: 14212 PH 2015-10-25 2106 KF2O           59     05 TM2Y           59     14
QSO: 14210 PH 2015-10-25 2106 KF2O           59     05 EE2K           59     14
QSO: 14201 PH 2015-10-25 2107 KF2O           59     05 OP2A           59     14
QSO: 14196 PH 2015-10-25 2107 KF2O           59     05 EI7M           59     14
QSO: 14179 PH 2015-10-25 2108 KF2O           59     05 CT7ACG         59     14
QSO: 14175 PH 2015-10-25 2109 KF2O           59     05 IO9A           59     15
QSO: 14165 PH 2015-10-25 2109 KF2O           59     05 DJ5MW          59     14
QSO: 14161 PH 2015-10-25 2110 KF2O           59     05 EC2DX          59     14
QSO: 14160 PH 2015-10-25 2111 KF2O           59     05 PI4COM         59     14
QSO: 14248 PH 2015-10-25 2113 KF2O           59     05 S0S            59     33
QSO: 14226 PH 2015-10-25 2114 KF2O           59     05 TI5/W3TB       59      7
QSO: 28457 PH 2015-10-25 2118 KF2O           59     05 V73D           59     31
QSO: 28371 PH 2015-10-25 2120 KF2O           59     05 PU1MHZ         59     11
QSO: 28352 PH 2015-10-25 2121 KF2O           59     05 PU2UAF         59     11
QSO: 28340 PH 2015-10-25 2123 KF2O           59     05 CX4AD          59     13
QSO: 28329 PH 2015-10-25 2124 KF2O           59     05 KP4CG          59      8
QSO: 28300 PH 2015-10-25 2125 KF2O           59     05 PY1NX          59     11
QSO: 28310 PH 2015-10-25 2126 KF2O           59     05 HP1/K6CT       59      7
QSO: 28384 PH 2015-10-25 2127 KF2O           59     05 PY1RY          59     11
QSO: 28395 PH 2015-10-25 2128 KF2O           59     05 LW3DG          59     13
QSO: 28439 PH 2015-10-25 2135 KF2O           59     05 NH6WZ          59     31
QSO: 28392 PH 2015-10-25 2135 KF2O           59     05 LU7MCJ         59     13
QSO: 28437 PH 2015-10-25 2137 KF2O           59     05 LU1HLH         59     13
QSO: 28452 PH 2015-10-25 2137 KF2O           59     05 CA3LMO         59     12
QSO: 28444 PH 2015-10-25 2138 KF2O           59     05 LU7YW          59     13
QSO: 28455 PH 2015-10-25 2138 KF2O           59     05 PU2YZP         59     11
QSO: 28418 PH 2015-10-25 2141 KF2O           59     05 LU1VM          59     13
QSO: 28431 PH 2015-10-25 2142 KF2O           59     05 LU8ADX         59     13
QSO: 28442 PH 2015-10-25 2143 KF2O           59     05 6Y5IC          59      8
QSO: 28470 PH 2015-10-25 2144 KF2O           59     05 L33M           59     13
QSO: 28523 PH 2015-10-25 2146 KF2O           59     05 LU8YE          59     13
QSO: 28545 PH 2015-10-25 2146 KF2O           59     05 LT0H           59     13
QSO: 28613 PH 2015-10-25 2147 KF2O           59     05 LU3DX          59     13
QSO: 28638 PH 2015-10-25 2148 KF2O           59     05 OA4TT          59     10
QSO: 28675 PH 2015-10-25 2149 KF2O           59     05 YY6SEW         59      9
QSO: 14338 PH 2015-10-25 2151 KF2O           59     05 ED1R           59     14
QSO: 14305 PH 2015-10-25 2152 KF2O           59     05 VO1RCH         59      5
QSO: 14279 PH 2015-10-25 2153 KF2O           59     05 GI7AXB         59     14
QSO: 14279 PH 2015-10-25 2153 KF2O           59     05 VU2CPL         59     22
QSO: 14270 PH 2015-10-25 2153 KF2O           59     05 EI1Y           59     14
QSO: 14337 PH 2015-10-25 2155 KF2O           59     05 6Y9X           59      8
QSO: 14242 PH 2015-10-25 2157 KF2O           59     05 ZS6RJ          59     38
QSO: 14254 PH 2015-10-25 2157 KF2O           59     05 VE3JM          59      4
QSO: 14181 PH 2015-10-25 2158 KF2O           59     05 EF2A           59     14
QSO: 14156 PH 2015-10-25 2200 KF2O           59     05 FM5AN          59      8
QSO: 14194 PH 2015-10-25 2200 KF2O           59     05 FM5FJ          59      8
QSO: 14223 PH 2015-10-25 2205 KF2O           59     05 YS1YS          59      7
QSO: 14170 PH 2015-10-25 2207 KF2O           59     05 VK6SMK         59     29
QSO: 21308 PH 2015-10-25 2209 KF2O           59     05 JR4OZR         59     25
QSO: 21310 PH 2015-10-25 2211 KF2O           59     05 JJ0JML         59     25
QSO: 21340 PH 2015-10-25 2212 KF2O           59     05 JL3JRY         59     25
QSO: 21297 PH 2015-10-25 2213 KF2O           59     05 JE1ZWT         59     25
QSO: 21314 PH 2015-10-25 2213 KF2O           59     05 JA3NTE         59     25
QSO: 21367 PH 2015-10-25 2215 KF2O           59     05 VA7BEC         59      3
QSO: 21374 PH 2015-10-25 2215 KF2O           59     05 VE7XT          59      3
QSO: 21386 PH 2015-10-25 2216 KF2O           59     05 JR3NZC         59     25
QSO: 21427 PH 2015-10-25 2218 KF2O           59     05 JE1LFX         59     25
QSO: 21312 PH 2015-10-25 2224 KF2O           59     05 YV2CAR         59      9
QSO: 21381 PH 2015-10-25 2226 KF2O           59     05 JR3RIY         59     25
QSO: 21376 PH 2015-10-25 2227 KF2O           59     05 JA2KSI         59     25
QSO: 21389 PH 2015-10-25 2227 KF2O           59     05 JH1EAQ         59     25
QSO: 21364 PH 2015-10-25 2229 KF2O           59     05 JA2PAC         59     25
QSO: 21358 PH 2015-10-25 2230 KF2O           59     05 JF2QNM         59     25
QSO: 21344 PH 2015-10-25 2232 KF2O           59     05 JA1ZGP         59     25
QSO: 21369 PH 2015-10-25 2236 KF2O           59     05 VK6NC          59     29
QSO:  7177 PH 2015-10-25 2238 KF2O           59     05 OH5Z           59     15
QSO:  7170 PH 2015-10-25 2239 KF2O           59     05 UA2F           59     15
QSO:  7197 PH 2015-10-25 2239 KF2O           59     05 N2MM           59      5
QSO:  7176 PH 2015-10-25 2242 KF2O           59     05 OT5A           59     14
QSO:  3791 PH 2015-10-25 2243 KF2O           59     05 PR7AA          59     11
QSO: 21246 PH 2015-10-25 2250 KF2O           59     05 BY5CD          59     24
QSO:  1849 PH 2015-10-25 2256 KF2O           59     05 IH9A           59     33
QSO: 21438 PH 2015-10-25 2258 KF2O           59     05 JA7NVF         59     25
QSO: 21427 PH 2015-10-25 2259 KF2O           59     05 JA2AXB         59     25
QSO: 21436 PH 2015-10-25 2259 KF2O           59     05 JR1BTG         59     25
QSO: 21415 PH 2015-10-25 2301 KF2O           59     05 JA1WTI         59     25
QSO: 21370 PH 2015-10-25 2305 KF2O           59     05 JA3BOA         59     25
QSO: 21353 PH 2015-10-25 2305 KF2O           59     05 JE1FQV         59     25
QSO: 21249 PH 2015-10-25 2307 KF2O           59     05 JA7QVI         59     25
QSO: 21230 PH 2015-10-25 2308 KF2O           59     05 RM0F           59     19
QSO:  7281 PH 2015-10-25 2311 KF2O           59     05 YL2SM          59     15
QSO:  7128 PH 2015-10-25 2312 KF2O           59     05 RU1A           59     16
QSO:  7131 PH 2015-10-25 2312 KF2O           59     05 OK4K           59     15
QSO:  7143 PH 2015-10-25 2313 KF2O           59     05 UW2M           59     16
QSO:  7145 PH 2015-10-25 2313 KF2O           59     05 9A9R           59     15
QSO:  7149 PH 2015-10-25 2313 KF2O           59     05 RM3F           59     16
QSO:  7152 PH 2015-10-25 2314 KF2O           59     05 YT5A           59     15
QSO:  7160 PH 2015-10-25 2315 KF2O           59     05 LY2W           59     15
QSO:  7151 PH 2015-10-25 2315 KF2O           59     05 HG1S           59     15
QSO:  7162 PH 2015-10-25 2316 KF2O           59     05 TM7G           59     14
QSO:  7165 PH 2015-10-25 2316 KF2O           59     05 LZ9W           59     20
QSO:  7175 PH 2015-10-25 2317 KF2O           59     05 IR4M           59     15
QSO:  7184 PH 2015-10-25 2317 KF2O           59     05 9A8M           59     15
QSO:  7188 PH 2015-10-25 2318 KF2O           59     05 RM5A           59     16
QSO:  7190 PH 2015-10-25 2318 KF2O           59     05 DL1A           59     14
QSO:  7266 PH 2015-10-25 2319 KF2O           59     05 LB8IB          59     14
QSO:  7218 PH 2015-10-25 2320 KF2O           59     05 EU1A           59     16
QSO:  7238 PH 2015-10-25 2321 KF2O           59     05 RC7KY          59     16
QSO:  7290 PH 2015-10-25 2321 KF2O           59     05 DP6A           59     14
QSO:  7259 PH 2015-10-25 2321 KF2O           59     05 OH0X           59     15
QSO:  7265 PH 2015-10-25 2323 KF2O           59     05 DK0WRTC        59     14
QSO:  7280 PH 2015-10-25 2323 KF2O           59     05 DJ5MW          59     14
QSO:  7154 PH 2015-10-25 2324 KF2O           59     05 YT7A           59     15
QSO:  7182 PH 2015-10-25 2325 KF2O           59     05 IR8C           59     15
QSO:  7193 PH 2015-10-25 2325 KF2O           59     05 NP4DX          59      8
QSO:  7196 PH 2015-10-25 2326 KF2O           59     05 M6T            59     14
QSO: 14169 PH 2015-10-25 2327 KF2O           59     05 HR1AAB         59      7
QSO: 14340 PH 2015-10-25 2335 KF2O           59     05 VE7SV          59      3
QSO: 14337 PH 2015-10-25 2335 KF2O           59     05 KP4BD          59      8
QSO: 14295 PH 2015-10-25 2336 KF2O           59     05 JA8RWU         59     25
QSO: 14292 PH 2015-10-25 2336 KF2O           59     05 ZW5B           59     11
QSO: 14268 PH 2015-10-25 2337 KF2O           59     05 VA7FC          59      3
QSO: 14243 PH 2015-10-25 2338 KF2O           59     05 KP2M           59      8
QSO: 14207 PH 2015-10-25 2338 KF2O           59     05 VE7SAR         59      3
QSO: 14172 PH 2015-10-25 2341 KF2O           59     05 PQ5B           59     11
QSO:  7158 PH 2015-10-25 2344 KF2O           59     05 TO2M           59      8
QSO:  7141 PH 2015-10-25 2346 KF2O           59     05 HG7T           59     15
QSO:  7132 PH 2015-10-25 2347 KF2O           59     05 NP4A           59      8
QSO:  7134 PH 2015-10-25 2350 KF2O           59     05 OZ8X           59     14
QSO:  7140 PH 2015-10-25 2354 KF2O           59     05 UP2L           59     17
QSO: 14345 PH 2015-10-25 2357 KF2O           59     05 D70LW          59     25
END-OF-LOG:
