START-OF-LOG: 3.0
CALLSIGN: GM9N
CONTEST: CQ-WW-SSB
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: UNLIMITED
CATEGORY-OVERLAY:
CLAIMED-SCORE: 5766426
NAME: Stirling & District Amateur Radio Society
LOCATION: DX
OPERATORS: MM0OKG, GM1BSG, MM0HST, GM0OBX, MM0OPX, MM0GCF, 2M0GEK, MM0KFX,
OPERATORS: GM4UYE, MM0MWS, GM0BKC, MM6BJJ, MM6EJO,
CLUB: GMDX Group
CERTIFICATE: NO
CREATED-BY: Win-Test 4.17.0
SOAPBOX: Good to see 10m open on both days for the contest
QSO:  1872 PH 2015-10-24 0611 GM9N          59  14     GM2V          59  14     0
QSO: 14215 PH 2015-10-24 0611 GM9N          59  14     LZ7A          59  20     0
QSO:  7074 PH 2015-10-24 0612 GM9N          59  14     UI2K          59  15     0
QSO: 14151 PH 2015-10-24 0612 GM9N          59  14     4U5F          59  15     0
QSO:  7090 PH 2015-10-24 0613 GM9N          59  14     HB2T          59  14     0
QSO:  7145 PH 2015-10-24 0615 GM9N          59  14     FJ/T04K       59  08     0
QSO: 14131 PH 2015-10-24 0615 GM9N          59  14     UT5ID         59  16     0
QSO:  7228 PH 2015-10-24 0616 GM9N          59  14     W9RE          59  04     0
QSO:  7264 PH 2015-10-24 0616 GM9N          59  14     NR3X          59  05     0
QSO: 14117 PH 2015-10-24 0618 GM9N          59  14     YT2AAA        59  15     0
QSO:  7098 PH 2015-10-24 0618 GM9N          59  14     EA6SX         59  14     0
QSO: 14111 PH 2015-10-24 0620 GM9N          59  14     US0MS         59  16     0
QSO:  7138 PH 2015-10-24 0620 GM9N          59  14     N1UR          59  05     0
QSO: 14124 PH 2015-10-24 0623 GM9N          59  14     SP5C          59  15     0
QSO: 14213 PH 2015-10-24 0623 GM9N          59  14     YT5A          59  15     0
QSO: 14256 PH 2015-10-24 0624 GM9N          59  14     4L2M          59  21     0
QSO: 14269 PH 2015-10-24 0625 GM9N          59  14     4L8A          59  21     0
QSO:  1889 PH 2015-10-24 0625 GM9N          59  14     GW9X          59  14     0
QSO: 14169 PH 2015-10-24 0626 GM9N          59  14     S52OT         59  15     0
QSO: 14126 PH 2015-10-24 0626 GM9N          59  14     YQ6A          59  20     0
QSO: 14173 PH 2015-10-24 0628 GM9N          59  14     SO4R          59  15     0
QSO:  1846 PH 2015-10-24 0628 GM9N          59  14     CR3A          59  33     0
QSO:  1850 PH 2015-10-24 0629 GM9N          59  14     EI6JK         59  14     0
QSO: 14144 PH 2015-10-24 0630 GM9N          59  14     YT6T          59  15     0
QSO:  1860 PH 2015-10-24 0631 GM9N          59  14     EI9E          59  14     0
QSO:  3627 PH 2015-10-24 0632 GM9N          59  14     M4U           59  14     0
QSO:  7116 PH 2015-10-24 0634 GM9N          59  14     OT5X          59  14     0
QSO:  7113 PH 2015-10-24 0634 GM9N          59  14     C37N          59  14     0
QSO:  3711 PH 2015-10-24 0634 GM9N          59  14     OQ5M          59  14     0
QSO: 14170 PH 2015-10-24 0637 GM9N          59  14     OL3R          59  15     0
QSO:  7062 PH 2015-10-24 0638 GM9N          59  14     S56X          59  15     0
QSO:  7078 PH 2015-10-24 0638 GM9N          59  14     SA6BET        59  14     0
QSO: 14202 PH 2015-10-24 0639 GM9N          59  14     PI4COM        59  14     0
QSO: 14197 PH 2015-10-24 0641 GM9N          59  14     EA9KB         59  33     0
QSO:  3777 PH 2015-10-24 0642 GM9N          59  14     CN3A          59  33     0
QSO: 14252 PH 2015-10-24 0643 GM9N          59  14     LY7A          59  15     0
QSO: 14277 PH 2015-10-24 0643 GM9N          59  14     CN2AA         59  33     0
QSO:  3775 PH 2015-10-24 0644 GM9N          59  14     OT5A          59  14     0
QSO: 14315 PH 2015-10-24 0645 GM9N          59  14     OH3OJ         59  15     0
QSO:  3740 PH 2015-10-24 0646 GM9N          59  14     V26B          59  08     0
QSO:  1883 PH 2015-10-24 0649 GM9N          59  14     G3NIC         59  14     0
QSO:  3741 PH 2015-10-24 0650 GM9N          59  14     EI7M          59  14     0
QSO: 14234 PH 2015-10-24 0654 GM9N          59  14     IQ5PO         59  15     0
QSO: 14234 PH 2015-10-24 0656 GM9N          59  14     OK1QM         59  15     0
QSO: 14234 PH 2015-10-24 0657 GM9N          59  14     OK5OK         59  15     0
QSO: 14234 PH 2015-10-24 0657 GM9N          59  14     DL2CC         59  14     0
QSO: 14234 PH 2015-10-24 0659 GM9N          59  14     SO7BIT        59  15     0
QSO: 14234 PH 2015-10-24 0659 GM9N          59  14     IZ1PLH        59  15     0
QSO: 14234 PH 2015-10-24 0659 GM9N          59  14     EE7L          59  14     0
QSO: 14234 PH 2015-10-24 0700 GM9N          59  14     CN2R          59  33     0
QSO:  3788 PH 2015-10-24 0700 GM9N          59  14     CR3A          59  33     0
QSO: 14234 PH 2015-10-24 0701 GM9N          59  14     DM5CQ         59  14     0
QSO:  7103 PH 2015-10-24 0701 GM9N          59  14     CU4DX         59  14     0
QSO: 14234 PH 2015-10-24 0701 GM9N          59  14     OK1BA         59  15     0
QSO: 14234 PH 2015-10-24 0701 GM9N          59  14     YO9HP         59  20     0
QSO: 14234 PH 2015-10-24 0702 GM9N          59  14     OE1TKW        59  15     0
QSO: 14234 PH 2015-10-24 0703 GM9N          59  14     YO2LEA        59  20     0
QSO: 14234 PH 2015-10-24 0704 GM9N          59  14     UA1AFT        59  16     0
QSO:  7107 PH 2015-10-24 0704 GM9N          59  14     6Y9X          59  08     0
QSO: 14234 PH 2015-10-24 0704 GM9N          59  14     DL6RAI        59  14     0
QSO:  7120 PH 2015-10-24 0707 GM9N          59  14     OO7P          59  14     0
QSO: 14234 PH 2015-10-24 0707 GM9N          59  14     ES7AM         59  15     0
QSO: 14234 PH 2015-10-24 0708 GM9N          59  14     ED8W          59  33     0
QSO: 14234 PH 2015-10-24 0709 GM9N          59  14     OH2FTA        59  15     0
QSO:  7092 PH 2015-10-24 0709 GM9N          59  14     LT1F          59  13     0
QSO: 14234 PH 2015-10-24 0710 GM9N          59  14     HB9FBP        59  14     0
QSO: 14234 PH 2015-10-24 0711 GM9N          59  14     OH5EP         59  15     0
QSO: 14234 PH 2015-10-24 0712 GM9N          59  14     EA2RCP        59  14     0
QSO:  7190 PH 2015-10-24 0712 GM9N          59  14     EA8AKV        59  33     0
QSO: 14234 PH 2015-10-24 0712 GM9N          59  14     CR5T          59  14     0
QSO:  7190 PH 2015-10-24 0712 GM9N          59  14     G4DDL         59  14     0
QSO: 14234 PH 2015-10-24 0713 GM9N          59  14     IK5BSC        59  15     0
QSO:  7190 PH 2015-10-24 0713 GM9N          59  14     SK0QO         59  14     0
QSO:  3762 PH 2015-10-24 0714 GM9N          59  14     EI4KF         59  14     0
QSO: 14234 PH 2015-10-24 0714 GM9N          59  14     ZL2ST         59  32     0
QSO:  3765 PH 2015-10-24 0715 GM9N          59  14     P40W          59  09     0
QSO:  7190 PH 2015-10-24 0716 GM9N          59  14     F5DRD         59  14     0
QSO:  3773 PH 2015-10-24 0716 GM9N          59  14     YW4D          59  09     0
QSO:  3776 PH 2015-10-24 0717 GM9N          59  14     CR2X          59  14     0
QSO: 14234 PH 2015-10-24 0717 GM9N          59  14     IU1CYF        59  15     0
QSO: 14234 PH 2015-10-24 0717 GM9N          59  14     IZ2ODM        59  15     0
QSO: 14234 PH 2015-10-24 0718 GM9N          59  14     ZL2AUA        59  32     0
QSO:  7190 PH 2015-10-24 0718 GM9N          59  14     PA3GRM        59  14     0
QSO:  3779 PH 2015-10-24 0719 GM9N          59  14     VE3RA         59  05     0
QSO: 14234 PH 2015-10-24 0720 GM9N          59  14     IT9BDM        59  15     0
QSO: 14234 PH 2015-10-24 0721 GM9N          59  14     TM5L          59  14     0
QSO: 14234 PH 2015-10-24 0721 GM9N          59  14     3Z1K          59  15     0
QSO: 14234 PH 2015-10-24 0722 GM9N          59  14     IV3UHL        59  15     0
QSO: 14234 PH 2015-10-24 0722 GM9N          59  14     OK6AA         59  15     0
QSO: 14234 PH 2015-10-24 0723 GM9N          59  14     DL8UAT        59  14     0
QSO:  3768 PH 2015-10-24 0725 GM9N          59  14     VY2ZM         59  05     0
QSO: 14234 PH 2015-10-24 0725 GM9N          59  14     JH1EVD        59  25     0
QSO: 14234 PH 2015-10-24 0725 GM9N          59  14     EA2KV         59  14     0
QSO:  3797 PH 2015-10-24 0725 GM9N          59  14     K3LR          59  08     0
QSO:  3786 PH 2015-10-24 0726 GM9N          59  14     K1LZ          59  05     0
QSO: 14234 PH 2015-10-24 0726 GM9N          59  14     JA7FTR        59  25     0
QSO: 14234 PH 2015-10-24 0728 GM9N          59  14     S58J          59  15     0
QSO: 14234 PH 2015-10-24 0728 GM9N          59  14     EC1DD         59  14     0
QSO: 14234 PH 2015-10-24 0728 GM9N          59  14     II9P          59  15     0
QSO: 14234 PH 2015-10-24 0729 GM9N          59  14     IU1AUG        59  15     0
QSO:  3753 PH 2015-10-24 0729 GM9N          59  14     VO1MP         59  05     0
QSO: 14234 PH 2015-10-24 0730 GM9N          59  14     JA1WWE        59  25     0
QSO: 14234 PH 2015-10-24 0731 GM9N          59  14     NL7V          59  01     0
QSO: 14234 PH 2015-10-24 0732 GM9N          59  14     ZL3AX         59  32     0
QSO: 14234 PH 2015-10-24 0732 GM9N          59  14     JH1BZJ        59  25     0
QSO: 14234 PH 2015-10-24 0735 GM9N          59  14     RK9QWM        59  17     0
QSO: 14234 PH 2015-10-24 0735 GM9N          59  14     OH8EJW        59  15     0
QSO: 14234 PH 2015-10-24 0737 GM9N          59  14     JG2KKG        59  25     0
QSO: 14234 PH 2015-10-24 0737 GM9N          59  14     CT1ERW        59  14     0
QSO: 14234 PH 2015-10-24 0738 GM9N          59  14     EA8AOC        59  33     0
QSO: 14234 PH 2015-10-24 0739 GM9N          59  14     DK1FT         59  14     0
QSO: 14234 PH 2015-10-24 0740 GM9N          59  14     EA8BQM        59  33     0
QSO: 14234 PH 2015-10-24 0740 GM9N          59  14     HB9ZZ         59  14     0
QSO: 21152 PH 2015-10-24 0742 GM9N          59  14     CN2AA         59  23     0
QSO: 21157 PH 2015-10-24 0743 GM9N          59  14     Z32AJA        59  15     0
QSO: 14234 PH 2015-10-24 0744 GM9N          59  14     JA7RPC        59  25     0
QSO: 14234 PH 2015-10-24 0744 GM9N          59  14     9A3B          59  15     0
QSO: 21333 PH 2015-10-24 0745 GM9N          59  14     CN2R          59  33     0
QSO: 21342 PH 2015-10-24 0745 GM9N          59  14     A73A          59  21     0
QSO: 14234 PH 2015-10-24 0746 GM9N          59  14     ZD7W          59  36     0
QSO: 14234 PH 2015-10-24 0746 GM9N          59  14     CN3A          59  33     0
QSO: 14234 PH 2015-10-24 0747 GM9N          59  14     SE4E          59  14     0
QSO: 14234 PH 2015-10-24 0748 GM9N          59  14     OE6KDG        59  15     0
QSO: 14234 PH 2015-10-24 0749 GM9N          59  14     ED1R          59  14     0
QSO: 14234 PH 2015-10-24 0750 GM9N          59  14     OK7PY         59  15     0
QSO: 21155 PH 2015-10-24 0750 GM9N          59  14     UT8EL         59  16     0
QSO: 14234 PH 2015-10-24 0750 GM9N          59  14     ER4LX         59  16     0
QSO: 14234 PH 2015-10-24 0752 GM9N          59  14     LY1CVF        59  15     0
QSO: 14234 PH 2015-10-24 0752 GM9N          59  14     DK0L          59  14     0
QSO: 14234 PH 2015-10-24 0753 GM9N          59  14     DL3ZAI        59  14     0
QSO: 14234 PH 2015-10-24 0753 GM9N          59  14     SQ2WHH        59  15     0
QSO: 14234 PH 2015-10-24 0753 GM9N          59  14     RU4F          59  16     0
QSO: 14234 PH 2015-10-24 0753 GM9N          59  14     UY7MM         59  16     0
QSO: 14234 PH 2015-10-24 0754 GM9N          59  14     R3PF          59  16     0
QSO: 21188 PH 2015-10-24 0754 GM9N          59  14     JA6LCJ        59  25     0
QSO: 14234 PH 2015-10-24 0754 GM9N          59  14     UR5RP         59  16     0
QSO: 14234 PH 2015-10-24 0754 GM9N          59  14     EU6DX         59  16     0
QSO: 14234 PH 2015-10-24 0754 GM9N          59  14     SE6W          59  14     0
QSO: 14234 PH 2015-10-24 0754 GM9N          59  14     DP6T          59  14     0
QSO: 14234 PH 2015-10-24 0755 GM9N          59  14     RK9FBO        59  17     0
QSO: 14234 PH 2015-10-24 0755 GM9N          59  14     DK1GW         59  14     0
QSO: 21195 PH 2015-10-24 0755 GM9N          59  14     HS0ZIN        59  26     0
QSO: 14234 PH 2015-10-24 0755 GM9N          59  14     CT1AGS        59  14     0
QSO: 21197 PH 2015-10-24 0756 GM9N          59  14     UF5D          59  16     0
QSO: 14234 PH 2015-10-24 0756 GM9N          59  14     F/E72T        59  14     0
QSO: 14234 PH 2015-10-24 0756 GM9N          59  14     IN3HUU        59  15     0
QSO: 14234 PH 2015-10-24 0757 GM9N          59  14     DL1NUB        59  14     0
QSO: 14234 PH 2015-10-24 0757 GM9N          59  14     DL5EC         59  14     0
QSO: 21239 PH 2015-10-24 0757 GM9N          59  14     Z35A          59  15     0
QSO: 14234 PH 2015-10-24 0757 GM9N          59  14     DL5GSM        59  14     0
QSO: 14234 PH 2015-10-24 0758 GM9N          59  14     EW8AX         59  16     0
QSO: 21229 PH 2015-10-24 0758 GM9N          59  14     UP2L          59  17     0
QSO: 14234 PH 2015-10-24 0758 GM9N          59  14     SP2XX         59  15     0
QSO: 14234 PH 2015-10-24 0759 GM9N          59  14     IT9BDM        59  15     0
QSO: 14234 PH 2015-10-24 0759 GM9N          59  14     RD8D          59  17     0
QSO: 14234 PH 2015-10-24 0759 GM9N          59  14     YP8T          59  20     0
QSO: 14234 PH 2015-10-24 0800 GM9N          59  14     YT5IVN        59  15     0
QSO: 14234 PH 2015-10-24 0800 GM9N          59  14     LX7I          59  14     0
QSO: 21295 PH 2015-10-24 0801 GM9N          59  14     UZ4I          59  16     0
QSO: 14234 PH 2015-10-24 0801 GM9N          59  14     UN7BTC        59  17     0
QSO: 21363 PH 2015-10-24 0801 GM9N          59  14     9A1P          59  15     0
QSO: 14234 PH 2015-10-24 0802 GM9N          59  14     LY2AE         59  15     0
QSO: 14234 PH 2015-10-24 0802 GM9N          59  14     OE1HHB        59  15     0
QSO: 14234 PH 2015-10-24 0803 GM9N          59  14     KL3RA         59  01     0
QSO: 14234 PH 2015-10-24 0803 GM9N          59  14     DL7FB         59  14     0
QSO: 14234 PH 2015-10-24 0803 GM9N          59  14     E7DX          59  15     0
QSO: 21379 PH 2015-10-24 0804 GM9N          59  14     4O3A          59  15     0
QSO: 14234 PH 2015-10-24 0804 GM9N          59  14     IQ3BM         59  15     0
QSO: 14234 PH 2015-10-24 0804 GM9N          59  14     DL8MAS        59  14     0
QSO: 14234 PH 2015-10-24 0805 GM9N          59  14     EB1ADD        59  14     0
QSO: 21394 PH 2015-10-24 0805 GM9N          59  14     JA5FDJ        59  25     0
QSO: 14234 PH 2015-10-24 0805 GM9N          59  14     E71AVW        59  15     0
QSO: 14234 PH 2015-10-24 0805 GM9N          59  14     EA1IJF        59  14     0
QSO: 14234 PH 2015-10-24 0806 GM9N          59  14     DF2AJ         59  14     0
QSO: 14234 PH 2015-10-24 0806 GM9N          59  14     JA7GYP        59  25     0
QSO: 14234 PH 2015-10-24 0806 GM9N          59  14     UW7W          59  16     0
QSO: 14234 PH 2015-10-24 0806 GM9N          59  14     EA4RT         59  14     0
QSO: 21398 PH 2015-10-24 0807 GM9N          59  14     C4A           59  20     0
QSO: 14234 PH 2015-10-24 0807 GM9N          59  14     JA2XLV        59  25     0
QSO: 14234 PH 2015-10-24 0807 GM9N          59  14     IK2SAI        59  15     0
QSO: 14234 PH 2015-10-24 0807 GM9N          59  14     EE1G          59  14     0
QSO: 21404 PH 2015-10-24 0807 GM9N          59  14     UK9AA         59  17     0
QSO: 14234 PH 2015-10-24 0808 GM9N          59  14     EA1DHB        59  14     0
QSO: 14234 PH 2015-10-24 0809 GM9N          59  14     F5DXN         59  14     0
QSO: 14234 PH 2015-10-24 0809 GM9N          59  14     DF3IS         59  14     0
QSO: 21438 PH 2015-10-24 0809 GM9N          59  14     H2X           59  20     0
QSO: 14234 PH 2015-10-24 0810 GM9N          59  14     ZW5B          59  11     0
QSO: 14234 PH 2015-10-24 0810 GM9N          59  14     DL1NKS        59  14     0
QSO: 14234 PH 2015-10-24 0810 GM9N          59  14     IS0FFV        59  15     0
QSO: 21410 PH 2015-10-24 0811 GM9N          59  14     SV9COL        59  20     0
QSO: 14234 PH 2015-10-24 0813 GM9N          59  14     JE7JZT        59  25     0
QSO: 14234 PH 2015-10-24 0813 GM9N          59  14     EA3HJO        59  14     0
QSO: 21438 PH 2015-10-24 0813 GM9N          59  14     BD7BM         59  24     0
QSO: 14234 PH 2015-10-24 0813 GM9N          59  14     IK0BGD        59  15     0
QSO: 21397 PH 2015-10-24 0814 GM9N          59  14     SV2HTI        59  20     0
QSO: 14234 PH 2015-10-24 0814 GM9N          59  14     IX1CVF        59  15     0
QSO: 14234 PH 2015-10-24 0815 GM9N          59  14     ES2EZ         59  15     0
QSO: 14234 PH 2015-10-24 0815 GM9N          59  14     DK1AX         59  14     0
QSO: 14234 PH 2015-10-24 0815 GM9N          59  14     ED7B          59  14     0
QSO: 14234 PH 2015-10-24 0816 GM9N          59  14     HB9PUE        59  14     0
QSO: 21267 PH 2015-10-24 0817 GM9N          59  14     II9P          59  15     0
QSO: 14234 PH 2015-10-24 0817 GM9N          59  14     DF2TT         59  14     0
QSO: 14234 PH 2015-10-24 0818 GM9N          59  14     SP6AO         59  15     0
QSO: 14234 PH 2015-10-24 0818 GM9N          59  14     F5SGP         59  14     0
QSO: 21180 PH 2015-10-24 0819 GM9N          59  14     ZM2IO         59  32     0
QSO: 14234 PH 2015-10-24 0819 GM9N          59  14     EA2DNR        59  14     0
QSO: 14234 PH 2015-10-24 0819 GM9N          59  14     F4CDR         59  14     0
QSO: 14234 PH 2015-10-24 0819 GM9N          59  14     DL4WA         59  14     0
QSO: 14234 PH 2015-10-24 0819 GM9N          59  14     IZ8LMA        59  15     0
QSO: 14234 PH 2015-10-24 0820 GM9N          59  14     IZ8SXI        59  15     0
QSO: 14234 PH 2015-10-24 0820 GM9N          59  14     YT1A          59  15     0
QSO: 14234 PH 2015-10-24 0821 GM9N          59  14     DF2LH         59  14     0
QSO: 14234 PH 2015-10-24 0821 GM9N          59  14     9A9J          59  15     0
QSO: 14234 PH 2015-10-24 0821 GM9N          59  14     PT7BI         59  11     0
QSO: 14234 PH 2015-10-24 0821 GM9N          59  14     DL65DARC      59  14     0
QSO: 21260 PH 2015-10-24 0822 GM9N          59  14     B1Z           59  24     0
QSO: 14234 PH 2015-10-24 0823 GM9N          59  14     SW3JH         59  20     0
QSO: 14234 PH 2015-10-24 0824 GM9N          59  14     ON5NT/P       59  14     0
QSO: 14234 PH 2015-10-24 0824 GM9N          59  14     ZY2A          59  11     0
QSO: 14234 PH 2015-10-24 0826 GM9N          59  14     OK1MKU        59  15     0
QSO: 14234 PH 2015-10-24 0827 GM9N          59  14     ZL1DK         59  32     0
QSO: 21161 PH 2015-10-24 0828 GM9N          59  14     BY5CD         59  24     0
QSO: 14234 PH 2015-10-24 0828 GM9N          59  14     OM5LR         59  15     0
QSO: 14234 PH 2015-10-24 0828 GM9N          59  14     DK7MCX        59  14     0
QSO: 14234 PH 2015-10-24 0829 GM9N          59  14     JN3XEZ        59  25     0
QSO: 21354 PH 2015-10-24 0830 GM9N          59  14     UX1UX         59  17     0
QSO: 14234 PH 2015-10-24 0830 GM9N          59  14     DL4ZA         59  14     0
QSO: 21354 PH 2015-10-24 0830 GM9N          59  14     UA9NP         59  17     0
QSO: 21354 PH 2015-10-24 0830 GM9N          59  14     DH1PAL        59  14     0
QSO: 14234 PH 2015-10-24 0831 GM9N          59  14     DL8HK         59  14     0
QSO: 14234 PH 2015-10-24 0831 GM9N          59  14     IZ5UGE        59  15     0
QSO: 14234 PH 2015-10-24 0832 GM9N          59  14     DJ1JM         59  14     0
QSO: 21354 PH 2015-10-24 0832 GM9N          59  14     RO1A          59  16     0
QSO: 21354 PH 2015-10-24 0833 GM9N          59  14     I1ANP         59  14     0
QSO: 14234 PH 2015-10-24 0833 GM9N          59  14     OE2LRO        59  15     0
QSO: 21354 PH 2015-10-24 0834 GM9N          59  14     UI9I          59  18     0
QSO: 14234 PH 2015-10-24 0834 GM9N          59  14     HA3LN         59  15     0
QSO: 14234 PH 2015-10-24 0834 GM9N          59  14     CT1FHL        59  14     0
QSO: 14234 PH 2015-10-24 0834 GM9N          59  14     DL7MAL        59  14     0
QSO: 21354 PH 2015-10-24 0835 GM9N          59  14     JM1LAW        59  25     0
QSO: 14234 PH 2015-10-24 0835 GM9N          59  14     EA1OL         59  14     0
QSO: 14234 PH 2015-10-24 0835 GM9N          59  14     OE3DXA        59  15     0
QSO: 21374 PH 2015-10-24 0837 GM9N          59  14     PX2A          59  11     0
QSO: 14234 PH 2015-10-24 0837 GM9N          59  14     DL1JNA        59  14     0
QSO: 14234 PH 2015-10-24 0838 GM9N          59  14     HB9AA         59  14     0
QSO: 14234 PH 2015-10-24 0838 GM9N          59  14     DL1VO         59  14     0
QSO: 14234 PH 2015-10-24 0838 GM9N          59  14     DK2AY         59  14     0
QSO: 14234 PH 2015-10-24 0838 GM9N          59  14     IK0XBX        59  15     0
QSO: 21244 PH 2015-10-24 0839 GM9N          59  14     HS5NMF        59  26     0
QSO: 14234 PH 2015-10-24 0840 GM9N          59  14     IN3JRZ        59  15     0
QSO: 14234 PH 2015-10-24 0840 GM9N          59  14     IZ8GUQ        59  15     0
QSO: 14234 PH 2015-10-24 0840 GM9N          59  14     UA9XMC        59  17     0
QSO: 21277 PH 2015-10-24 0840 GM9N          59  14     LY5Y          59  15     0
QSO: 14234 PH 2015-10-24 0840 GM9N          59  14     OK1KHA        59  15     0
QSO: 14234 PH 2015-10-24 0841 GM9N          59  14     SK3GA         59  14     0
QSO: 14234 PH 2015-10-24 0841 GM9N          59  14     RK9DM         59  17     0
QSO: 14234 PH 2015-10-24 0841 GM9N          59  14     YL1ZX         59  15     0
QSO: 14234 PH 2015-10-24 0842 GM9N          59  14     DL5LB         59  14     0
QSO: 21320 PH 2015-10-24 0843 GM9N          59  14     SN2M          59  15     0
QSO: 14234 PH 2015-10-24 0843 GM9N          59  14     N4WW          59  05     0
QSO: 21344 PH 2015-10-24 0844 GM9N          59  14     A92GE         59  21     0
QSO: 14234 PH 2015-10-24 0844 GM9N          59  14     DL6ON         59  14     0
QSO: 14234 PH 2015-10-24 0845 GM9N          59  14     EA1CQ         59  14     0
QSO: 21365 PH 2015-10-24 0846 GM9N          59  14     OH1Z          59  15     0
QSO: 14234 PH 2015-10-24 0846 GM9N          59  14     WL7E          59  01     0
QSO: 14234 PH 2015-10-24 0847 GM9N          59  14     HB9EOU        59  14     0
QSO: 21312 PH 2015-10-24 0849 GM9N          59  14     T88ZO         59  27     0
QSO: 21331 PH 2015-10-24 0850 GM9N          59  14     UP9L          59  17     0
QSO: 14234 PH 2015-10-24 0850 GM9N          59  14     ZL1T          59  32     0
QSO: 21352 PH 2015-10-24 0851 GM9N          59  14     OH8X          59  15     0
QSO: 14234 PH 2015-10-24 0851 GM9N          59  14     DL6NDW        59  14     0
QSO: 21401 PH 2015-10-24 0852 GM9N          59  14     JR5YCE        59  25     0
QSO: 21413 PH 2015-10-24 0852 GM9N          59  14     DM0Y          59  14     0
QSO: 14234 PH 2015-10-24 0853 GM9N          59  14     UF1M          59  16     0
QSO: 21428 PH 2015-10-24 0853 GM9N          59  14     YP8T          59  20     0
QSO: 21446 PH 2015-10-24 0855 GM9N          59  14     CR2A          59  14     0
QSO: 14234 PH 2015-10-24 0857 GM9N          59  14     DL4JWU        59  14     0
QSO: 21203 PH 2015-10-24 0857 GM9N          59  14     A65BP         59  21     0
QSO: 21203 PH 2015-10-24 0858 GM9N          59  14     CQ8M          59  14     0
QSO: 21203 PH 2015-10-24 0858 GM9N          59  14     UW7W          59  16     0
QSO: 14234 PH 2015-10-24 0858 GM9N          59  14     OK1TRW        59  15     0
QSO: 21203 PH 2015-10-24 0858 GM9N          59  14     OE1HHB        59  15     0
QSO: 21203 PH 2015-10-24 0859 GM9N          59  14     OH8LEZ        59  15     0
QSO: 21203 PH 2015-10-24 0900 GM9N          59  14     I3FGX         59  15     0
QSO: 21203 PH 2015-10-24 0900 GM9N          59  14     LY2ND         59  15     0
QSO: 21203 PH 2015-10-24 0900 GM9N          59  14     EW1EA         59  16     0
QSO: 21203 PH 2015-10-24 0901 GM9N          59  14     R3LW          59  16     0
QSO: 21203 PH 2015-10-24 0902 GM9N          59  14     RW9C          59  17     0
QSO: 21203 PH 2015-10-24 0903 GM9N          59  14     RW1CW         59  16     0
QSO: 21203 PH 2015-10-24 0904 GM9N          59  14     OE1VMC        59  15     0
QSO: 21203 PH 2015-10-24 0905 GM9N          59  14     OH1MRN        59  15     0
QSO: 28481 PH 2015-10-24 0906 GM9N          59  14     UT7HM         59  16     0
QSO: 28481 PH 2015-10-24 0908 GM9N          59  14     UX7IW         59  16     0
QSO: 28481 PH 2015-10-24 0908 GM9N          59  14     GM3TAL        59  14     0
QSO: 28481 PH 2015-10-24 0908 GM9N          59  14     UY0CA         59  16     0
QSO: 28481 PH 2015-10-24 0909 GM9N          59  14     ZA/OH2YY      59  15     0
QSO: 21268 PH 2015-10-24 0909 GM9N          59  14     Z62FB         59  15     0
QSO: 28481 PH 2015-10-24 0909 GM9N          59  14     R2DGD         59  16     0
QSO: 21281 PH 2015-10-24 0909 GM9N          59  14     EI1Y          59  14     0
QSO: 28481 PH 2015-10-24 0909 GM9N          59  14     R2SA          59  16     0
QSO: 28481 PH 2015-10-24 0910 GM9N          59  14     YB1FWO        59  28     0
QSO: 28481 PH 2015-10-24 0910 GM9N          59  14     RA3RLJ        59  16     0
QSO: 28481 PH 2015-10-24 0910 GM9N          59  14     RA3DGH        59  16     0
QSO: 28481 PH 2015-10-24 0911 GM9N          59  14     RD3FV         59  16     0
QSO: 28481 PH 2015-10-24 0911 GM9N          59  14     LZ5Z          59  20     0
QSO: 28481 PH 2015-10-24 0911 GM9N          59  14     R7NW          59  16     0
QSO: 21217 PH 2015-10-24 0912 GM9N          59  14     YT8WW         59  15     0
QSO: 28481 PH 2015-10-24 0912 GM9N          59  14     UT0CK         59  16     0
QSO: 28481 PH 2015-10-24 0912 GM9N          59  14     SV1JSN        59  20     0
QSO: 21194 PH 2015-10-24 0912 GM9N          59  14     JA7YRR        59  25     0
QSO: 28481 PH 2015-10-24 0912 GM9N          59  14     US7LM         59  16     0
QSO: 21164 PH 2015-10-24 0913 GM9N          59  14     RT0C          59  19     0
QSO: 28481 PH 2015-10-24 0913 GM9N          59  14     RM4A          59  16     0
QSO: 21159 PH 2015-10-24 0914 GM9N          59  14     IR3Z          59  15     0
QSO: 21189 PH 2015-10-24 0915 GM9N          59  14     4X7R          59  20     0
QSO: 28481 PH 2015-10-24 0915 GM9N          59  14     UT2AA         59  16     0
QSO: 28481 PH 2015-10-24 0916 GM9N          59  14     UR5EAF        59  16     0
QSO: 21216 PH 2015-10-24 0916 GM9N          59  14     S59A          59  15     0
QSO: 21241 PH 2015-10-24 0917 GM9N          59  14     TC3P          59  20     0
QSO: 28481 PH 2015-10-24 0917 GM9N          59  14     UT3IZ         59  16     0
QSO: 21266 PH 2015-10-24 0918 GM9N          59  14     IO4W          59  15     0
QSO: 28481 PH 2015-10-24 0918 GM9N          59  14     9H1EJ         59  15     0
QSO: 21270 PH 2015-10-24 0918 GM9N          59  14     A71CV         59  21     0
