START-OF-LOG:  3.0
CREATED-BY:    SD by EI5DI
CONTEST:       CQ-WW-SSB
CALLSIGN:      G8AFN
CATEGORY-OPERATOR:  SINGLE-OP
CATEGORY-ASSISTED:  NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER:  LOW
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER:  ONE
CATEGORY-OVERLAY:  CLASSIC
CLAIMED-SCORE: 164154
LOCATION:      DX
CLAIMED-SCORE: 164154
NAME:          peter cleall
OPERATORS:     G8AFN
SOAPBOX:       built loop day before contest, dx results up by 6dB
QSO: 14182 PH 2015-10-25 1904 G8AFN         59       14 W2FU         59       05
QSO: 14210 PH 2015-10-25 1907 G8AFN         59       14 TC2C         59       20
QSO: 14269 PH 2015-10-25 1914 G8AFN         59       14 YP8T         59       20
QSO: 7107  PH 2015-10-25 1922 G8AFN         59       14 DK5QN        59       14
QSO: 7119  PH 2015-10-25 1925 G8AFN         59       14 PI4COM       59       14
QSO: 7136  PH 2015-10-25 1940 G8AFN         59       14 5Q2J         59       14
QSO: 21437 PH 2015-10-25 1955 G8AFN         59       14 VA2WA        59       05
QSO: 21270 PH 2015-10-25 1958 G8AFN         59       14 VA2EN        59       05
QSO: 21224 PH 2015-10-25 2000 G8AFN         59       14 K1LZ         59       05
QSO: 21263 PH 2015-10-25 2002 G8AFN         59       14 K6ND         59       05
QSO: 21314 PH 2015-10-25 2004 G8AFN         59       14 K0LUZ        59       05
QSO: 21326 PH 2015-10-25 2005 G8AFN         59       14 K8AO         59       04
QSO: 21209 PH 2015-10-25 2008 G8AFN         59       14 K2JMY        59       05
QSO: 21216 PH 2015-10-25 2010 G8AFN         59       14 K8AZ         59       04
QSO: 21425 PH 2015-10-25 2012 G8AFN         59       14 K9CT         59       04
QSO: 21200 PH 2015-10-25 2014 G8AFN         59       14 W3LPL        59       05
QSO: 21204 PH 2015-10-25 2015 G8AFN         59       14 W9RE         59       04
QSO: 21232 PH 2015-10-25 2016 G8AFN         59       14 W3BGN        59       05
QSO: 21234 PH 2015-10-25 2021 G8AFN         59       14 NN1SS        59       05
QSO: 21247 PH 2015-10-25 2021 G8AFN         59       14 W3LL         59       05
QSO: 21260 PH 2015-10-25 2022 G8AFN         59       14 W8CZN        59       04
QSO: 21268 PH 2015-10-25 2023 G8AFN         59       14 N2NT         59       05
QSO: 21415 PH 2015-10-25 2025 G8AFN         59       14 WK1Q         59       05
QSO: 21237 PH 2015-10-25 2027 G8AFN         59       14 K3UL         59       05
QSO: 14120 PH 2015-10-25 2035 G8AFN         59       14 VE3JM        59       04
QSO: 14150 PH 2015-10-25 2039 G8AFN         59       14 K3LR         59       05
QSO: 21245 PH 2015-10-25 2041 G8AFN         59       14 AA9A         59       04
QSO: 21243 PH 2015-10-25 2043 G8AFN         59       14 K3LR         59       05
QSO: 14188 PH 2015-10-25 2049 G8AFN         59       14 W2CG         59       05
QSO: 14335 PH 2015-10-25 2057 G8AFN         59       14 K3WW         59       05
QSO: 14172 PH 2015-10-25 2101 G8AFN         59       14 W4RM         59       05
QSO: 14180 PH 2015-10-25 2103 G8AFN         59       14 CQ8M         59       14
QSO: 14197 PH 2015-10-25 2108 G8AFN         59       14 VE3VEE       59       04
QSO: 14163 PH 2015-10-25 2116 G8AFN         59       14 WE3C         59       05
QSO: 7059  PH 2015-10-25 2123 G8AFN         59       14 LY5R         59       15
QSO: 7085  PH 2015-10-25 2124 G8AFN         59       14 S54K         59       15
QSO: 7097  PH 2015-10-25 2127 G8AFN         59       14 RC7KY        59       16
QSO: 7110  PH 2015-10-25 2129 G8AFN         59       14 CN2AA        59       33
QSO: 7121  PH 2015-10-25 2129 G8AFN         59       14 RM3F         59       16
QSO: 7126  PH 2015-10-25 2130 G8AFN         59       14 OK7Z         59       15
QSO: 7152  PH 2015-10-25 2132 G8AFN         59       14 HG1S         59       15
QSO: 7162  PH 2015-10-25 2133 G8AFN         59       14 HA3A         59       15
QSO: 7199  PH 2015-10-25 2134 G8AFN         59       14 UW7LL        59       16
QSO: 7185  PH 2015-10-25 2136 G8AFN         59       14 UW2M         59       16
QSO: 7170  PH 2015-10-25 2142 G8AFN         59       14 E7DX         59       15
QSO: 7170  PH 2015-10-25 2143 G8AFN         59       14 UA2F         59       15
QSO: 7165  PH 2015-10-25 2144 G8AFN         59       14 9A2L         59       15
QSO: 7122  PH 2015-10-25 2146 G8AFN         59       14 UI2K         59       15
QSO: 7116  PH 2015-10-25 2147 G8AFN         59       14 RM3DA        59       16
QSO: 7109  PH 2015-10-25 2148 G8AFN         59       14 HG7T         59       15
QSO: 7094  PH 2015-10-25 2150 G8AFN         59       14 ED5O         59       14
QSO: 7090  PH 2015-10-25 2151 G8AFN         59       14 IK2YCW       59       15
QSO: 7070  PH 2015-10-25 2152 G8AFN         59       14 RY3D         59       16
QSO: 7053  PH 2015-10-25 2156 G8AFN         59       14 VY2ZM        59       05
QSO: 7064  PH 2015-10-25 2158 G8AFN         59       14 TK/PB8DX     59       15
QSO: 7074  PH 2015-10-25 2159 G8AFN         59       14 RJ4P         59       16
QSO: 7131  PH 2015-10-25 2204 G8AFN         59       14 S50W         59       15
QSO: 7186  PH 2015-10-25 2210 G8AFN         59       14 RK4FD        59       16
QSO: 3712  PH 2015-10-25 2214 G8AFN         59       14 DL6O         59       14
QSO: 3749  PH 2015-10-25 2217 G8AFN         59       14 TM7F         59       14
QSO: 3771  PH 2015-10-25 2218 G8AFN         59       14 ED9K         59       33
QSO: 3787  PH 2015-10-25 2220 G8AFN         59       14 EA3CCN       59       14
QSO: 3784  PH 2015-10-25 2225 G8AFN         59       14 C37N         59       14
QSO: 3667  PH 2015-10-25 2229 G8AFN         59       14 IB9T         59       15
QSO: 3683  PH 2015-10-25 2233 G8AFN         59       14 OH9PUE       59       14
QSO: 3714  PH 2015-10-25 2234 G8AFN         59       14 DJ5MW        59       14
QSO: 3730  PH 2015-10-25 2236 G8AFN         59       14 CN2R         59       33
QSO: 3737  PH 2015-10-25 2237 G8AFN         59       14 PI4COM       59       14
QSO: 3710  PH 2015-10-25 2242 G8AFN         59       14 DL0CS        59       14
QSO: 3685  PH 2015-10-25 2243 G8AFN         59       14 II2S         59       15
QSO: 3695  PH 2015-10-25 2245 G8AFN         59       14 TK/PB8DX     59       15
QSO: 3723  PH 2015-10-25 2247 G8AFN         59       14 DR5N         59       14
QSO: 7195  PH 2015-10-25 2249 G8AFN         59       14 SN9Q         59       15
QSO: 7058  PH 2015-10-25 2250 G8AFN         59       14 A73A         59       21
QSO: 7071  PH 2015-10-25 2252 G8AFN         59       14 OH0V         59       15
QSO: 7111  PH 2015-10-25 2253 G8AFN         59       14 OM0M         59       15
QSO: 7118  PH 2015-10-25 2254 G8AFN         59       14 RT6A         59       16
QSO: 7184  PH 2015-10-25 2257 G8AFN         59       14 EV1R         59       16
END-OF-LOG:
